symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,net_r,win,bars_held,exit_reason,year
GRT_USDT,2022-01-24,2022-02-07,0.3929,0.5066,0.246029,0.7741,1,14,rsi_exit,2022
HBAR_USDT,2022-04-30,2022-05-10,0.1414,0.103107,0.103107,-1.0,0,10,atr_stop,2022
INJ_USDT,2022-04-30,2022-05-11,3.648,2.545929,2.545929,-1.0,0,11,atr_stop,2022
LINK_USDT,2022-05-09,2022-05-29,8.1,6.71,5.1,-0.4633,0,20,time_exit,2022
XRP_USDT,2022-05-09,2022-05-12,0.4873,0.345143,0.345143,-1.0,0,3,atr_stop,2022
BTC_USDT,2022-05-09,2022-05-29,30076.31,29468.1,24054.632857,-0.101,0,20,time_exit,2022
AVAX_USDT,2022-05-09,2022-05-27,41.2,21.775,21.775,-1.0,0,18,atr_stop,2022
ATOM_USDT,2022-05-09,2022-05-29,12.51,9.59,6.972857,-0.5273,0,20,time_exit,2022
BNB_USDT,2022-05-09,2022-05-12,296.1,227.592857,227.592857,-1.0,0,3,atr_stop,2022
DOT_USDT,2022-05-09,2022-05-29,10.62,9.98,6.465,-0.154,0,20,time_exit,2022
DASH_USDT,2022-05-11,2022-05-31,58.3,64.6,30.507143,0.2267,1,20,time_exit,2022
ICP_USDT,2022-05-11,2022-05-31,7.45,8.27,2.568571,0.168,1,20,time_exit,2022
HBAR_USDT,2022-05-11,2022-05-31,0.0914,0.0943,0.039071,0.0554,1,20,time_exit,2022
FET_USDT,2022-05-11,2022-05-31,0.133,0.1694,0.031,0.3569,1,20,time_exit,2022
FIL_USDT,2022-05-11,2022-05-31,8.62,8.09,2.729286,-0.09,0,20,time_exit,2022
SOL_USDT,2022-05-11,2022-05-31,50.9,45.77,22.061429,-0.1779,0,20,time_exit,2022
GRT_USDT,2022-05-11,2022-05-31,0.1523,0.1636,0.017107,0.0836,1,20,time_exit,2022
ADA_USDT,2022-05-12,2022-05-31,0.4733,0.6268,0.201821,0.5654,1,19,rsi_exit,2022
CHZ_USDT,2022-05-12,2022-06-01,0.0969,0.1179,0.031286,0.3201,1,20,time_exit,2022
INJ_USDT,2022-05-12,2022-06-01,1.803,2.072,-0.240857,0.1316,1,20,time_exit,2022
LTC_USDT,2022-05-12,2022-06-01,64.5,62.7,37.135714,-0.0658,0,20,time_exit,2022
LPT_USDT,2022-06-13,2022-06-24,8.39,10.57,5.087857,0.6602,1,11,rsi_exit,2022
INJ_USDT,2022-06-13,2022-07-03,1.338,1.212,0.656786,-0.185,0,20,time_exit,2022
DOGE_USDT,2022-06-13,2022-06-26,0.0542,0.07296,0.037835,1.1463,1,13,rsi_exit,2022
FIL_USDT,2022-06-13,2022-07-03,5.33,5.3,3.729286,-0.0187,0,20,time_exit,2022
BTC_USDT,2022-06-13,2022-07-03,22487.41,19315.83,17373.042143,-0.6201,0,20,time_exit,2022
BNB_USDT,2022-06-13,2022-07-03,223.0,219.2,168.807143,-0.0701,0,20,time_exit,2022
ATOM_USDT,2022-06-13,2022-06-25,6.51,8.67,4.120714,0.904,1,12,rsi_exit,2022
XRP_USDT,2022-06-13,2022-06-24,0.3118,0.3672,0.237936,0.75,1,11,rsi_exit,2022
ETH_USDT,2022-06-13,2022-07-03,1209.82,1074.26,835.981429,-0.3626,0,20,time_exit,2022
BCH_USDT,2022-06-13,2022-07-03,127.1,105.7,86.278571,-0.5242,0,20,time_exit,2022
LTC_USDT,2022-06-13,2022-06-25,43.5,58.88,30.021429,1.1411,1,12,rsi_exit,2022
TRX_USDT,2022-06-14,2022-07-04,0.05559,0.06733,0.037517,0.6496,1,20,rsi_exit,2022
NEAR_USDT,2022-06-14,2022-07-04,3.38,3.521,1.930786,0.0973,1,20,time_exit,2022
FET_USDT,2022-06-16,2022-07-06,0.0828,0.0755,0.028071,-0.1334,0,20,time_exit,2022
ADA_USDT,2022-10-14,2022-10-25,0.3667,0.4,0.318657,0.6931,1,11,rsi_exit,2022
TRX_USDT,2022-11-09,2022-11-14,0.05338,0.04528,0.04528,-1.0,0,5,atr_stop,2022
SOL_USDT,2022-11-09,2022-11-29,14.08,13.34,1.6,-0.0593,0,20,time_exit,2022
NEAR_USDT,2022-11-09,2022-11-29,2.03,1.606,1.214429,-0.5199,0,20,time_exit,2022
APT_USDT,2022-11-09,2022-11-29,3.9626,4.6722,1.125543,0.2501,1,20,time_exit,2022
ZEC_USDT,2022-11-09,2022-11-29,35.2,40.0,22.278571,0.3715,1,20,time_exit,2022
BTC_USDT,2022-11-09,2022-11-29,15922.81,16442.53,12991.486429,0.1773,1,20,time_exit,2022
BNB_USDT,2022-12-16,2023-01-04,231.2,258.9,194.664286,0.7582,1,19,rsi_exit,2022
FIL_USDT,2022-12-16,2023-01-05,3.018,3.287,2.121214,0.3,1,20,time_exit,2022
LPT_USDT,2022-12-16,2023-01-05,5.6,4.49,4.119286,-0.7496,0,20,time_exit,2022
ADA_USDT,2022-12-16,2023-01-05,0.2632,0.2692,0.225336,0.1585,1,20,time_exit,2022
SOL_USDT,2022-12-28,2023-01-03,9.76,13.37,7.473571,1.5789,1,6,rsi_exit,2022
APT_USDT,2022-12-29,2023-01-08,3.2093,3.932,2.4674,0.9741,1,10,rsi_exit,2022
CHZ_USDT,2022-12-30,2023-01-10,0.1002,0.1206,0.081193,1.0733,1,11,rsi_exit,2022
HBAR_USDT,2022-12-31,2023-01-08,0.0365,0.0418,0.031079,0.9776,1,8,rsi_exit,2022
LPT_USDT,2023-01-06,2023-01-12,4.45,5.25,3.560714,0.8996,1,6,rsi_exit,2023
DOGE_USDT,2023-03-09,2023-03-17,0.06595,0.07642,0.054171,0.8888,1,8,rsi_exit,2023
ZEC_USDT,2023-03-10,2023-03-23,32.1,38.1,24.235714,0.7629,1,13,rsi_exit,2023
LTC_USDT,2023-03-10,2023-03-17,71.37,85.51,56.031429,0.9219,1,7,rsi_exit,2023
LPT_USDT,2023-03-11,2023-03-21,4.97,6.59,3.302857,0.9717,1,10,rsi_exit,2023
DASH_USDT,2023-03-11,2023-03-23,46.74,63.52,31.540714,1.104,1,12,rsi_exit,2023
ZEN_USDT,2023-05-08,2023-05-28,7.98,8.68,6.415714,0.4475,1,20,time_exit,2023
SUI_USDT,2023-05-17,2023-06-05,1.2131,0.828136,0.828136,-1.0,0,19,atr_stop,2023
PEPE_USDT,2023-05-19,2023-06-08,2e-06,1e-06,-0.0,-0.2796,0,20,time_exit,2023
CHZ_USDT,2023-05-25,2023-06-05,0.0991,0.088343,0.088343,-1.0,0,11,atr_stop,2023
BNB_USDT,2023-06-05,2023-06-07,276.9,253.692857,253.692857,-1.0,0,2,atr_stop,2023
SUI_USDT,2023-06-06,2023-06-10,0.8314,0.599929,0.599929,-1.0,0,4,atr_stop,2023
CHZ_USDT,2023-06-07,2023-06-10,0.0863,0.072693,0.072693,-1.0,0,3,atr_stop,2023
BNB_USDT,2023-06-08,2023-06-10,262.0,232.3,232.3,-1.0,0,2,atr_stop,2023
PEPE_USDT,2023-06-09,2023-06-23,1e-06,2e-06,1e-06,1.1388,1,14,rsi_exit,2023
ADA_USDT,2023-06-09,2023-06-10,0.2951,0.245043,0.245043,-1.0,0,1,atr_stop,2023
ZEN_USDT,2023-06-10,2023-06-24,6.12,7.12,4.65,0.6803,1,14,rsi_exit,2023
APT_USDT,2023-06-10,2023-06-21,6.009,7.4541,3.971357,0.7092,1,11,rsi_exit,2023
NEAR_USDT,2023-06-10,2023-06-23,1.203,1.382,0.933429,0.664,1,13,rsi_exit,2023
ATOM_USDT,2023-06-10,2023-06-24,8.237,9.385,6.621714,0.7107,1,14,rsi_exit,2023
ICP_USDT,2023-06-10,2023-06-23,3.69,4.327,2.849571,0.7579,1,13,rsi_exit,2023
ZEC_USDT,2023-06-10,2023-06-23,23.9,28.76,18.521429,0.9036,1,13,rsi_exit,2023
UNI_USDT,2023-06-10,2023-06-21,4.065,4.772,3.374357,1.0237,1,11,rsi_exit,2023
DASH_USDT,2023-06-10,2023-06-25,29.76,35.42,21.355714,0.6735,1,15,rsi_exit,2023
SUI_USDT,2023-06-11,2023-07-01,0.6055,0.6893,0.343921,0.3204,1,20,time_exit,2023
HBAR_USDT,2023-06-11,2023-06-20,0.0444,0.049,0.037564,0.6729,1,9,rsi_exit,2023
CHZ_USDT,2023-06-11,2023-07-01,0.0681,0.0798,0.048686,0.6026,1,20,rsi_exit,2023
ADA_USDT,2023-06-11,2023-07-01,0.272,0.2924,0.206729,0.3125,1,20,time_exit,2023
BNB_USDT,2023-06-11,2023-07-01,235.4,247.9,199.657143,0.3497,1,20,time_exit,2023
LINK_USDT,2023-06-12,2023-06-23,5.16,6.07,4.263429,1.015,1,11,rsi_exit,2023
SOL_USDT,2023-06-14,2023-06-29,14.48,17.99,9.727143,0.7385,1,15,rsi_exit,2023
ARKM_USDT,2023-08-01,2023-08-21,0.5064,0.4133,0.315129,-0.4867,0,20,time_exit,2023
SUI_USDT,2023-08-16,2023-08-23,0.5271,0.6019,0.434786,0.8103,1,7,rsi_exit,2023
NEAR_USDT,2023-08-17,2023-09-06,1.12,1.131,0.945786,0.0631,1,20,time_exit,2023
ZEC_USDT,2023-08-17,2023-09-06,24.31,25.15,20.161429,0.2025,1,20,time_exit,2023
DOT_USDT,2023-08-17,2023-09-06,4.429,4.272,3.895214,-0.2941,0,20,time_exit,2023
GRT_USDT,2023-08-17,2023-09-06,0.0882,0.0874,0.072343,-0.0505,0,20,time_exit,2023
ARB_USDT,2023-08-17,2023-09-06,0.9845,0.9017,0.8468,-0.6013,0,20,time_exit,2023
AVAX_USDT,2023-08-17,2023-09-06,10.57,9.95,9.162143,-0.4404,0,20,time_exit,2023
BTC_USDT,2023-08-17,2023-08-29,26623.41,27716.34,24568.894286,0.532,1,12,rsi_exit,2023
CHZ_USDT,2023-08-17,2023-09-06,0.0626,0.0595,0.052486,-0.3065,0,20,time_exit,2023
ICP_USDT,2023-08-17,2023-09-06,3.405,3.37,2.850429,-0.0631,0,20,time_exit,2023
DASH_USDT,2023-08-17,2023-09-06,25.74,25.64,20.974286,-0.021,0,20,time_exit,2023
BNB_USDT,2023-08-17,2023-08-29,218.1,226.9,202.95,0.5809,1,12,rsi_exit,2023
XRP_USDT,2023-08-17,2023-09-06,0.5064,0.5033,0.391907,-0.0271,0,20,time_exit,2023
BCH_USDT,2023-08-17,2023-08-29,184.2,225.2,143.228571,1.0007,1,12,rsi_exit,2023
LTC_USDT,2023-08-17,2023-09-06,64.77,62.87,52.707857,-0.1575,0,20,time_exit,2023
ETH_USDT,2023-08-17,2023-09-06,1681.49,1633.15,1552.044286,-0.3734,0,20,time_exit,2023
FIL_USDT,2023-08-17,2023-09-06,3.438,3.246,2.874214,-0.3406,0,20,time_exit,2023
ATOM_USDT,2023-08-17,2023-09-06,7.387,6.895,6.390786,-0.4939,0,20,time_exit,2023
CHZ_USDT,2023-09-11,2023-09-29,0.0551,0.0595,0.048693,0.6867,1,18,rsi_exit,2023
DOT_USDT,2023-09-11,2023-10-01,3.989,4.263,3.553786,0.6296,1,20,rsi_exit,2023
ARB_USDT,2023-09-11,2023-09-28,0.7623,0.8926,0.627729,0.9683,1,17,rsi_exit,2023
GRT_USDT,2023-09-11,2023-09-19,0.0785,0.0905,0.066714,1.0182,1,8,rsi_exit,2023
ICP_USDT,2023-09-14,2023-09-29,2.921,3.142,2.542786,0.5843,1,15,rsi_exit,2023
PEPE_USDT,2023-09-17,2023-09-29,1e-06,1e-06,0.0,1.2,1,12,rsi_exit,2023
ZEC_USDT,2024-01-08,2024-01-28,21.25,22.17,13.938571,0.1258,1,20,time_exit,2024
TRX_USDT,2024-03-19,2024-04-08,0.11244,0.12303,0.101685,0.9847,1,20,rsi_exit,2024
TIA_USDT,2024-04-12,2024-04-20,8.83,11.94,5.487143,0.9303,1,8,rsi_exit,2024
ARB_USDT,2024-04-13,2024-05-03,1.0314,1.065,0.642279,0.0863,1,20,time_exit,2024
ATOM_USDT,2024-04-13,2024-05-03,8.07,8.765,5.795357,0.3055,1,20,time_exit,2024
UNI_USDT,2024-04-13,2024-05-03,6.91,7.585,3.845929,0.2203,1,20,time_exit,2024
SEI_USDT,2024-04-13,2024-04-29,0.4917,0.6354,0.280586,0.6807,1,16,rsi_exit,2024
ZEC_USDT,2024-04-13,2024-05-03,20.48,23.02,14.415714,0.4188,1,20,time_exit,2024
APT_USDT,2024-04-13,2024-05-03,8.7733,9.07,4.1797,0.0646,1,20,time_exit,2024
LINK_USDT,2024-04-13,2024-05-03,13.288,14.093,9.381786,0.2061,1,20,time_exit,2024
SAGA_USDT,2024-04-23,2024-05-13,4.036,2.4244,1.438986,-0.6206,0,20,time_exit,2024
TAO_USDT,2024-04-25,2024-05-15,460.8,389.7,225.535714,-0.3022,0,20,time_exit,2024
SAGA_USDT,2024-05-14,2024-06-02,2.2307,3.0026,1.359393,0.8859,1,19,rsi_exit,2024
SUI_USDT,2024-05-14,2024-05-20,0.8964,1.1467,0.68385,1.1776,1,6,rsi_exit,2024
FET_USDT,2024-06-11,2024-06-26,1.537,1.773,1.085221,0.5224,1,15,rsi_exit,2024
ALT_USDT,2024-06-14,2024-07-03,0.227,0.149129,0.149129,-1.0,0,19,atr_stop,2024
WLD_USDT,2024-06-17,2024-07-05,3.027,1.859143,1.859143,-1.0,0,18,atr_stop,2024
SAGA_USDT,2024-06-17,2024-07-05,1.5782,0.901121,0.901121,-1.0,0,18,atr_stop,2024
NEAR_USDT,2024-06-18,2024-07-08,4.727,4.467,3.148357,-0.1647,0,20,time_exit,2024
ZEN_USDT,2024-06-18,2024-07-02,6.29,7.66,4.318571,0.6949,1,14,rsi_exit,2024
DASH_USDT,2024-06-18,2024-07-08,23.11,22.98,18.254286,-0.0268,0,20,time_exit,2024
ARB_USDT,2024-07-04,2024-07-15,0.6793,0.7733,0.554886,0.7555,1,11,rsi_exit,2024
ICP_USDT,2024-07-04,2024-07-13,6.68,8.456,5.404571,1.3925,1,9,rsi_exit,2024
ALT_USDT,2024-07-04,2024-07-19,0.1313,0.166,0.08345,0.7252,1,15,rsi_exit,2024
CHZ_USDT,2024-07-04,2024-07-21,0.0626,0.0755,0.048969,0.9464,1,17,rsi_exit,2024
APT_USDT,2024-07-05,2024-07-15,5.54,6.98,4.4,1.2632,1,10,rsi_exit,2024
FIL_USDT,2024-07-05,2024-07-15,3.541,4.443,2.768286,1.1673,1,10,rsi_exit,2024
TIA_USDT,2024-07-05,2024-07-09,4.818,7.252,3.264,1.5663,1,4,rsi_exit,2024
ATOM_USDT,2024-07-05,2024-07-16,5.704,6.612,4.671143,0.8791,1,11,rsi_exit,2024
ENA_USDT,2024-07-05,2024-07-20,0.379,0.502,0.220857,0.7778,1,15,rsi_exit,2024
WLD_USDT,2024-07-06,2024-07-16,2.007,2.818,1.235571,1.0513,1,10,rsi_exit,2024
ALT_USDT,2024-08-03,2024-08-23,0.091,0.1011,0.047436,0.2318,1,20,time_exit,2024
PENDLE_USDT,2024-08-04,2024-08-23,2.441,3.219,1.3265,0.6981,1,19,rsi_exit,2024
DOT_USDT,2024-08-04,2024-08-05,4.688,3.762286,3.762286,-1.0,0,1,atr_stop,2024
SEI_USDT,2024-08-05,2024-08-23,0.2274,0.3294,0.1446,1.2319,1,18,rsi_exit,2024
NEAR_USDT,2024-08-05,2024-08-23,3.525,4.838,2.087571,0.9134,1,18,rsi_exit,2024
ARB_USDT,2024-08-05,2024-08-23,0.4818,0.6027,0.3144,0.7222,1,18,rsi_exit,2024
SUI_USDT,2024-08-05,2024-08-08,0.5348,0.8525,0.362236,1.8411,1,3,rsi_exit,2024
UNI_USDT,2024-08-05,2024-08-21,5.367,7.101,3.719786,1.0527,1,16,rsi_exit,2024
ATOM_USDT,2024-08-05,2024-08-24,4.641,5.348,3.4905,0.6145,1,19,rsi_exit,2024
ENA_USDT,2024-08-05,2024-08-23,0.261,0.359,0.124071,0.7157,1,18,rsi_exit,2024
FET_USDT,2024-08-05,2024-08-22,0.79,1.015,0.466643,0.6958,1,17,rsi_exit,2024
CHZ_USDT,2024-08-05,2024-08-22,0.0503,0.0588,0.0359,0.5903,1,17,rsi_exit,2024
GRT_USDT,2024-08-05,2024-08-23,0.1313,0.1705,0.088657,0.9193,1,18,rsi_exit,2024
LINK_USDT,2024-08-05,2024-08-21,9.49,11.22,6.610429,0.6008,1,16,rsi_exit,2024
HBAR_USDT,2024-08-05,2024-08-23,0.0521,0.0595,0.038943,0.5624,1,18,rsi_exit,2024
ETH_USDT,2024-08-05,2024-08-24,2419.59,2768.0,1818.255,0.5794,1,19,rsi_exit,2024
LPT_USDT,2024-08-05,2024-08-22,9.934,12.769,6.222571,0.7639,1,17,rsi_exit,2024
RENDER_USDT,2024-08-09,2024-08-24,4.853,6.192,2.915,0.6909,1,15,rsi_exit,2024
EIGEN_USDT,2024-10-15,2024-11-04,3.514,2.361,2.08,-0.804,0,20,time_exit,2024
EIGEN_USDT,2024-11-05,2024-11-25,2.405,3.169,1.536286,0.8795,1,20,rsi_exit,2024
TON_USDT,2025-02-02,2025-02-03,4.061,3.185429,3.185429,-1.0,0,1,atr_stop,2025
BNB_USDT,2025-02-04,2025-02-12,572.69,696.93,470.561429,1.2165,1,8,rsi_exit,2025
ALT_USDT,2025-02-04,2025-02-24,0.05036,0.03866,0.023975,-0.4434,0,20,time_exit,2025
TON_USDT,2025-02-04,2025-02-24,3.786,3.412,2.604429,-0.3165,0,20,time_exit,2025
SEI_USDT,2025-02-06,2025-02-22,0.2185,0.2792,0.11785,0.6031,1,16,rsi_exit,2025
LPT_USDT,2025-02-06,2025-02-26,7.646,6.999,4.148214,-0.185,0,20,time_exit,2025
FIL_USDT,2025-02-06,2025-02-26,3.121,3.149,1.772286,0.0208,1,20,time_exit,2025
ARKM_USDT,2025-02-06,2025-02-26,0.698,0.639,0.287643,-0.1438,0,20,time_exit,2025
ORDI_USDT,2025-02-06,2025-02-26,11.18,12.32,4.187857,0.163,1,20,time_exit,2025
NEAR_USDT,2025-02-06,2025-02-26,3.143,3.023,1.835214,-0.0918,0,20,time_exit,2025
BTC_USDT,2025-02-26,2025-03-02,84250.09,94270.0,74981.465714,1.0811,1,4,rsi_exit,2025
SOL_USDT,2025-02-26,2025-03-02,135.32,178.71,96.877143,1.1287,1,4,rsi_exit,2025
TON_USDT,2025-03-09,2025-03-15,2.648,3.584,1.8185,1.1284,1,6,rsi_exit,2025
SAGA_USDT,2025-03-09,2025-03-29,0.3409,0.3111,0.144529,-0.1518,0,20,time_exit,2025
GRT_USDT,2025-03-10,2025-03-30,0.0846,0.0891,0.052179,0.1388,1,20,time_exit,2025
ALT_USDT,2025-04-06,2025-04-22,0.02495,0.03107,0.015277,0.6327,1,16,rsi_exit,2025
EIGEN_USDT,2025-04-06,2025-04-22,0.745,0.916,0.478643,0.642,1,16,rsi_exit,2025
SAGA_USDT,2025-04-06,2025-04-23,0.2456,0.2745,0.160893,0.3412,1,17,rsi_exit,2025
NIL_USDT,2025-04-07,2025-04-27,0.433,0.396,0.157,-0.1341,0,20,time_exit,2025
ETH_USDT,2025-04-08,2025-04-22,1473.41,1756.26,1091.012857,0.7397,1,14,rsi_exit,2025
LPT_USDT,2025-04-08,2025-04-22,3.494,5.492,2.099,1.4323,1,14,rsi_exit,2025
HBAR_USDT,2025-06-22,2025-07-02,0.13364,0.15536,0.103676,0.7249,1,10,rsi_exit,2025
TIA_USDT,2025-06-22,2025-07-09,1.402,1.692,0.932286,0.6174,1,17,rsi_exit,2025
DOT_USDT,2025-06-22,2025-07-09,3.153,3.62,2.485286,0.6994,1,17,rsi_exit,2025
SPK_USDT,2025-07-01,2025-07-21,0.03707,0.065258,0.017443,1.4362,1,20,rsi_exit,2025
TON_USDT,2025-09-25,2025-10-10,2.661,2.2995,2.2995,-1.0,0,15,atr_stop,2025
TIA_USDT,2025-10-10,2025-10-30,0.927,0.912,0.413571,-0.0292,0,20,time_exit,2025
FET_USDT,2025-10-10,2025-10-30,0.346,0.2404,0.167714,-0.5923,0,20,time_exit,2025
ATOM_USDT,2025-10-10,2025-10-30,2.946,2.951,1.538357,0.0036,1,20,time_exit,2025
JTO_USDT,2025-10-10,2025-10-30,1.029,0.925,0.519429,-0.2041,0,20,time_exit,2025
ICP_USDT,2025-10-10,2025-10-30,3.039,2.892,1.753929,-0.1144,0,20,time_exit,2025
RENDER_USDT,2025-10-10,2025-10-30,2.288,2.232,1.1,-0.0471,0,20,time_exit,2025
FIL_USDT,2025-10-11,2025-10-31,1.563,1.515,0.704357,-0.0559,0,20,time_exit,2025
TON_USDT,2025-10-11,2025-10-31,2.097,2.284,1.319357,0.2405,1,20,time_exit,2025
ASTER_USDT,2025-10-20,2025-11-09,1.158,1.102,0.3225,-0.067,0,20,time_exit,2025
JTO_USDT,2025-11-16,2025-12-06,0.574,0.449,0.295643,-0.4491,0,20,time_exit,2025
BTC_USDT,2025-11-20,2025-12-10,86637.23,92015.37,73453.202857,0.4079,1,20,time_exit,2025
ADA_USDT,2025-11-21,2025-12-09,0.4091,0.4697,0.289679,0.5074,1,18,rsi_exit,2025
SUI_USDT,2025-11-21,2025-12-11,1.3908,1.6121,0.924064,0.4741,1,20,time_exit,2025
TON_USDT,2025-11-21,2025-12-11,1.525,1.645,1.142286,0.3135,1,20,time_exit,2025
APT_USDT,2025-11-29,2025-12-19,2.04,1.638,1.408286,-0.6364,0,20,time_exit,2025
JTO_USDT,2025-12-18,2026-01-01,0.321,0.423,0.217714,0.9876,1,14,rsi_exit,2025
SUI_USDT,2026-01-31,2026-02-06,1.1534,0.842814,0.842814,-1.0,0,6,atr_stop,2026
ENA_USDT,2026-01-31,2026-02-20,0.1387,0.1113,0.095221,-0.6302,0,20,time_exit,2026
LINK_USDT,2026-01-31,2026-02-06,9.99,7.840714,7.840714,-1.0,0,6,atr_stop,2026
LTC_USDT,2026-01-31,2026-02-06,59.53,47.279286,47.279286,-1.0,0,6,atr_stop,2026
SEI_USDT,2026-01-31,2026-02-06,0.0877,0.067664,0.067664,-1.0,0,6,atr_stop,2026
ARB_USDT,2026-01-31,2026-02-06,0.1402,0.100836,0.100836,-1.0,0,6,atr_stop,2026
UNI_USDT,2026-01-31,2026-02-06,3.96,3.017571,3.017571,-1.0,0,6,atr_stop,2026
NEAR_USDT,2026-02-01,2026-02-06,1.173,0.881357,0.881357,-1.0,0,5,atr_stop,2026
ETH_USDT,2026-02-01,2026-02-21,2270.15,1973.35,1719.825714,-0.5393,0,20,time_exit,2026
FIL_USDT,2026-02-01,2026-02-21,1.035,0.97,0.763071,-0.239,0,20,time_exit,2026
BNB_USDT,2026-02-01,2026-02-05,758.54,651.429286,651.429286,-1.0,0,4,atr_stop,2026
BTC_USDT,2026-02-01,2026-02-05,76968.21,66945.962143,66945.962143,-1.0,0,4,atr_stop,2026
SOL_USDT,2026-02-04,2026-02-06,92.12,67.800714,67.800714,-1.0,0,2,atr_stop,2026
XRP_USDT,2026-02-04,2026-02-05,1.512,1.200771,1.200771,-1.0,0,1,atr_stop,2026
AAVE_USDT,2026-02-05,2026-02-25,100.97,119.15,66.425,0.5263,1,20,time_exit,2026
EIGEN_USDT,2026-02-05,2026-02-25,0.2,0.198,0.112571,-0.0229,0,20,time_exit,2026
ZEC_USDT,2026-02-05,2026-02-14,205.0,323.52,95.997143,1.0873,1,9,rsi_exit,2026
FET_USDT,2026-02-05,2026-02-25,0.1481,0.1677,0.095321,0.3714,1,20,time_exit,2026
DOT_USDT,2026-02-05,2026-02-25,1.248,1.663,0.864429,1.0819,1,20,rsi_exit,2026
ADA_USDT,2026-02-05,2026-02-25,0.2455,0.2971,0.171893,0.701,1,20,rsi_exit,2026
GRT_USDT,2026-02-05,2026-02-25,0.02474,0.02778,0.016644,0.3755,1,20,time_exit,2026
DOGE_USDT,2026-02-05,2026-02-14,0.08849,0.11104,0.063099,0.8881,1,9,rsi_exit,2026
HBAR_USDT,2026-02-05,2026-02-13,0.07813,0.09883,0.057001,0.9797,1,8,rsi_exit,2026
INJ_USDT,2026-02-05,2026-02-21,2.981,3.779,1.984571,0.8009,1,16,rsi_exit,2026
AVAX_USDT,2026-02-05,2026-02-25,8.32,9.51,5.977857,0.5081,1,20,time_exit,2026
ONDO_USDT,2026-02-05,2026-02-25,0.2251,0.2757,0.138443,0.5839,1,20,time_exit,2026
ORDI_USDT,2026-02-05,2026-02-25,2.499,2.567,1.521643,0.0696,1,20,time_exit,2026
PENDLE_USDT,2026-02-05,2026-02-25,1.139,1.284,0.601786,0.2699,1,20,time_exit,2026
PENGU_USDT,2026-02-05,2026-02-25,0.005979,0.007238,0.003423,0.4925,1,20,time_exit,2026
SAGA_USDT,2026-02-05,2026-02-25,0.0291,0.0313,0.015129,0.1575,1,20,time_exit,2026
APT_USDT,2026-02-05,2026-02-25,1.031,1.005,0.669714,-0.072,0,20,time_exit,2026
TAO_USDT,2026-02-05,2026-02-16,160.7,198.9,105.457143,0.6915,1,11,rsi_exit,2026
ZEN_USDT,2026-02-05,2026-02-25,5.594,5.666,3.154786,0.0295,1,20,time_exit,2026
BNB_USDT,2026-02-10,2026-03-02,619.85,637.79,457.222143,0.1103,1,20,time_exit,2026
ARB_USDT,2026-02-10,2026-03-02,0.11,0.1018,0.0686,-0.1981,0,20,time_exit,2026
NIL_USDT,2026-03-27,2026-04-16,0.032,0.03904,0.018007,0.5031,1,20,rsi_exit,2026
