entry_hour_utc,0G/USDT,1000CAT/USDT,1000CHEEMS/USDT,1000SATS/USDT,1INCH/USDT,1MBABYDOGE/USDT,2Z/USDT,A/USDT,AAVE/USDT,ACE/USDT,ACH/USDT,ACM/USDT,ACT/USDT,ACX/USDT,ADA/USDT,ADX/USDT,AEVO/USDT,AGLD/USDT,AI/USDT,AIXBT/USDT,ALCX/USDT,ALGO/USDT,ALICE/USDT,ALLO/USDT,ALPINE/USDT,ALT/USDT,AMP/USDT,ANIME/USDT,ANKR/USDT,APE/USDT,API3/USDT,APT/USDT,AR/USDT,ARB/USDT,ARDR/USDT,ARK/USDT,ARKM/USDT,ARPA/USDT,ASR/USDT,ASTER/USDT,ASTR/USDT,AT/USDT,ATA/USDT,ATM/USDT,ATOM/USDT,AUCTION/USDT,AUDIO/USDT,AVA/USDT,AVAX/USDT,AVNT/USDT,AWE/USDT,AXL/USDT,AXS/USDT,BABY/USDT,BCH/USDT,BNB/USDT,BTC/USDT,DOGE/USDT,DOT/USDT,ETH/USDT,ICP/USDT,LINK/USDT,LTC/USDT,NEAR/USDT,SOL/USDT,SUI/USDT,TRX/USDT,UNI/USDT,XRP/USDT
0,0.16012307752680405,0.03431043422343789,0.05144209882926529,0.012517014292243911,0.056484996608724566,0.020153209261064765,0.07058584483178242,0.01817576673837615,0.0169370797254,0.0303331919727274,0.03282624090806818,0.021414457496959565,0.03680851021689766,0.01159159595400018,-0.0024230860353218592,0.03442885862357365,0.05522996350956537,0.021420120229969836,0.02131341011781424,0.03642818103022939,0.03283546652753816,0.0686876210179726,0.007143417269420402,0.032565839454566994,0.05172191417885597,0.034459598586857675,0.0479326448932554,0.052750726332899116,0.06083985740980918,0.004107369040135826,-0.0038646051989423462,0.06396556188098484,-0.005415731750379739,0.032609902595776674,0.1895637539743751,0.11938086396697944,0.03172220946628658,0.00015394245686477798,0.013997843993743727,-0.03519011417838165,0.026857937396078044,-0.05618065009803534,0.03413817110572231,0.02303707141126264,0.03498404456555969,0.013831927154317337,0.04842730091054905,0.043623045505819684,0.02570955474746725,0.01701273010058477,0.020326205147263198,0.009644447799986251,0.03553071233556744,0.0578440125683827,-0.016140618365138595,0.000982910702136366,0.021033320331054234,-0.0031190181817547075,0.014420505841873186,0.011997541272453005,-0.00018945022176956517,0.012657445180046294,-0.01734887145978184,0.02683499255276154,-0.011461458576825465,0.030186700004363243,0.005253904073337254,-0.006830407811623047,0.08413857003662008
2,-0.01877167964386388,-0.01860967022623745,-0.052510047739599025,-0.0038281722438963483,-0.0020627595786859446,-0.0062414566633460285,-0.03071161364809066,0.03259376949010213,-0.01845228651973489,0.008941384306573706,-0.00435894617901603,-0.0006364940844859056,-0.03738965298417241,0.0033546463429253567,-0.014522065333437738,0.029992573474443587,-0.008929703461443015,-0.008121801886974443,-0.007656121276339077,-0.021801593187318738,-0.001334947133532488,-0.015210285965914366,-0.030422954492685436,-0.04518113143475565,-0.009409795678063456,-0.0017264199252630679,0.009334808668131663,-0.011053694438459574,-0.0005413950876364479,-0.02844691474282554,-0.011717208153615448,-0.00972924594100505,0.006142179344810077,-0.0037024156106624942,0.03855755100631205,0.002544132203740508,-0.02624034516478157,-0.021936216546550175,-0.010354288753138534,-0.08833887965814918,-0.03051237962759592,0.02623873042587814,-0.01608287855829877,-0.007374378414468748,-0.01875656996430915,-0.036110678864991315,-0.012141934690749465,0.006770462743800445,-0.03181279512472066,0.014932904534278316,-0.06718080727837199,0.003711118500640091,0.006563530739760518,-0.041224547990659506,-0.015145407344330841,-0.022519768752640907,-0.013528321714805997,-0.020175116496370975,0.010126956676986517,-0.014579036151569998,-0.021527433806839018,-0.021598124771358543,-0.001592859218623235,-0.011257118471251258,-0.01987476656983514,-0.014188159087812346,-0.030990856915918262,-0.007007366134166207,-0.03692143077339084
4,0.031017997602194227,-0.010412884559699383,0.00932148409220518,0.016165504155938044,-0.002875479577998521,-0.018717611335403832,0.02901436419440453,0.012579566796709084,-0.006725139904755493,-0.01713726736108017,-0.014122238481032535,-0.042525546830550334,0.0049934886495413095,-0.028491513727832214,-0.0019437850374911553,0.013514317468048802,-0.010107747019326764,-0.027098556861516344,-0.03131422699518311,-0.012128586909444211,-0.02849546622071584,-0.014245596033923865,-0.01091351959844873,0.03621547357581674,-0.07658774892750451,-0.026756758439231833,-0.0017031413686109456,-0.02721331970464411,-0.030831863075990583,0.0014875335729238569,-0.009898505074298661,0.012594877077165147,-0.008850299765558298,-0.01021720680142823,0.018543389852495918,-0.03126369280910195,-0.019886819993536833,-0.03768362811620007,-0.03163805358633805,0.08864432060289379,-0.005203596709697552,-0.06922051267699836,-0.024656654570240924,-0.045920071320866396,-0.011855204596803191,-0.039281522260383867,-0.007266657210823286,-0.022918257272052014,-0.01629405890357743,0.04551439738486898,-0.0438085134705243,-0.062224357022795704,-0.004468367845841792,-0.015244701897723643,0.0071595161534276485,-0.006381765466862171,-0.0045585546060775365,-0.010331023034677887,0.00775104300957687,-0.0051631541852552535,-0.02034056094263794,-0.023404916940590707,0.019810649685116567,-0.01110713046730616,-0.010886325096419805,-0.003580867594596079,-0.0343826912456852,0.0008579366154873405,-0.007515401053767369
6,-0.049648847658340746,0.02496666898979684,0.0492887135675283,0.027842117756994144,-0.005534379435340388,0.013165360775574205,-0.01109136327601052,0.05611075575629058,-0.006162835601364653,-0.015325089424362103,0.008596761367472337,-0.04381358119130831,0.024638181894877993,-0.011298732031653191,0.003434334154117215,-0.03595786621292487,0.009602064865218637,-0.017118487266822868,-0.0003197717992112494,0.02091906000199542,0.007652536206029176,0.00917372510623093,-0.02863533259675578,-0.034488419521612794,-0.06924198991172818,-0.016277630661907544,-0.004341057102601598,-0.030510577508138643,0.01381255407558874,0.010965114381459449,-0.02080452288612037,-0.008287673038614525,-0.014718532946301951,0.0021246437247983366,0.0015332596455026701,-0.03501024081079574,-0.00906638109750033,-0.016124528474299415,-0.06277937468411747,0.024562623175925242,0.009522662429017567,0.09023004303748378,-0.027586473223157246,-0.04250866238057356,0.00042988439216720643,-0.024466793481240187,-0.024312674022903026,-0.022405388271362785,0.0001242105647440092,-0.024979600000454873,-0.09584261661842483,0.01000220149377924,0.012180265382513582,0.03779278398468474,0.019806793574881108,0.001300724631895277,0.007788367492966599,0.010993620256502742,0.011057038696783393,0.0074544345440939064,0.016051827869824373,-0.007647861601793067,0.0144541061827821,-0.009652982739187682,-0.0030122665755773007,0.02005913697167522,0.0014220474622228104,0.007530314873020051,0.05588635723926728
8,0.05207827402757136,0.01837677581247382,-0.007605737038409229,0.029946510681002587,0.020478661496168983,-0.04084935249346173,0.035202902536881804,0.02728412338855869,0.006252094862157165,0.010992621306207529,-0.002428720423113986,-0.0627156162732566,-0.00935780853999622,0.03767387740420701,0.0011136280479224713,-0.07093955864502394,0.010064487219525386,0.012796042301332362,0.010753422388852506,-0.018294115027668003,-0.011714125632932806,-0.009919995107102918,0.028601969003588548,0.08534339055462609,-0.03142562525323286,-0.05461643173955044,0.0015066339043190386,0.01880282102541734,0.01021753569214809,-0.002135632469746503,0.008747971029192498,0.0005056824468594627,0.02879423062158364,-0.007520351367830106,-0.02706371147869221,0.009962777150128145,0.018290402174418605,-0.019231302907693152,-0.027081072618845063,-0.039093432557782096,0.005541330443456375,-0.01656762422999848,0.010528796762485635,-0.06835875805542165,0.009702017650814743,0.024710123340964413,-0.019849998025409116,-0.002403919959539556,-0.0022987416119604905,0.0832943414760583,0.021522710909948214,0.007295785503866421,-0.00930250428859464,0.046272536427722714,-0.013474463153275315,-0.021000342842170682,-0.020275270657828963,0.0017389827784967597,0.011726427366020942,-0.010699349189817717,0.021568150318920877,-0.011415167452508061,-0.013941857032139038,-0.010413977474134401,-0.016187151584166323,-0.029240413347900254,-0.03420448818776919,0.0027732596376361888,-0.012008067004714677
10,-0.03835974827848438,0.038838423791379646,0.04784454525378626,0.028020732368969004,0.011966532263606387,0.05247821247268233,-0.008679297542761978,0.04913469014598464,0.009432087923254302,0.024697526397088124,-0.0018401400645868017,0.006236509777919897,0.18559313300052924,0.04633533660026746,0.006511210032982954,-0.029080444948293944,0.04340298345889677,0.001852580752053795,0.03301944624402364,-0.0031692330560996297,-0.031268722263325,-0.010414231698050782,0.016133505508205404,-0.05997952584794996,0.0032827756210846173,0.04575488429958887,0.0043665227467614845,0.0015435506286121349,0.015499749800125551,0.02823705576792401,0.008413182814415708,0.006336060966946137,0.032169722833230066,0.03521880314461271,-0.004066647953984897,0.009492020104637887,0.021251154308749496,0.012810002980903606,-0.003557125859891205,0.027250241301408955,0.007467857663333044,-0.0049636295491902755,0.01889415066602653,-0.0067634354278497824,0.006720586362725486,0.00038420406352484074,-3.252178748915493e-05,-0.009471505421553481,0.015319197914187227,0.04099885606290023,-0.019454628323435065,0.03841346723289547,0.010191219138277651,0.06005354520174303,0.007512318874554036,0.013061019052481021,-0.013507539590865833,-0.008308151514037675,0.0026273320425654737,-0.008563014338323084,0.007309216098725419,0.004392179829703887,0.026444425449600382,0.003468941841970623,-0.012261826619199837,0.03651161551402321,-0.05832830042725747,0.00779042178587153,-0.012875202815131239
12,0.08953111690594515,0.043068740711462335,0.02515556649028716,0.026150991412396858,0.06270820486665316,0.06504681970080713,0.09006425065230232,0.04886299683666248,0.03346001408978947,0.04426478335602017,0.017999165843177685,0.04124692798128017,0.04408909669705532,0.08548693106765538,0.038407557301744465,-0.03672747230820138,0.04885164101090819,0.05448506294902624,0.03950197219152167,0.05925425031324252,0.0221990026188807,0.024849832229102933,0.055534268003456545,0.056316428667380444,0.0677800227316454,0.032941801578131424,0.007166082970083047,0.05937707687558171,0.055333320138587154,0.0543270469547484,0.043199496720395934,0.04088127816113449,0.03455292334162147,0.056458395001116345,0.0350262824878601,0.04924285020526447,0.04465163238645991,0.013405728650449084,0.04637338861530389,0.04254370712581141,0.06076677328733799,-0.12070223727977611,0.04370024578716683,0.039325219125278726,0.03004121519337367,0.010740517706795252,0.04049653694982015,0.008223203663448277,0.05303301948045381,0.05288337016133417,0.055215520147488206,0.034359701975885885,0.051557115423244024,-0.020238450751159077,0.034307837439369646,0.038764718061894896,0.025161241712010285,0.058408540933555825,0.026032950000969782,0.03452130418568423,0.0242893274771603,0.03980041412895178,0.03324683102386723,0.031307749077750344,0.04475176803986024,0.02615518942687381,0.0010160680943073087,0.04768934126476321,0.012038013992014419
14,-0.05925689012549913,0.01659262297596765,-0.03440426040382242,-0.026542234835051404,0.0012615371258083655,0.030307596006039286,-0.07167984407728985,0.061778996727975884,0.017119597317517624,0.034308156276751434,0.014673595700466046,0.023904476126269447,-0.038582670781632834,-0.06638721270686988,0.01894929773531118,0.005553134236370583,-0.0012438015248314419,-0.03876343059127618,0.02563170718186421,0.03151385933833335,0.035417998642377505,0.016087978328139803,-0.006044218688943507,-0.08730953659504241,0.03334470630867417,0.03772737883439228,-0.027441781391175372,0.06469917591789678,-0.0020286437211084495,0.016772940848384054,0.024739952590208312,-0.0035818929971189826,-0.002917826103574251,0.028153107399273517,0.012768425477707191,0.024581553761760317,-0.003522738594176736,0.013648364737232153,0.03159205516020238,0.013345216085142903,0.0063284899221319755,-0.066100497091581,0.029425956262210496,0.030924956298127162,0.013018531399118806,-0.0017954465963222442,-0.006001989370049777,-0.03530707888608779,0.016512708670906217,-0.02519866429504071,0.009014356114269198,0.002049897078887988,0.030051756880530623,0.05091096218359238,0.0055312137414105615,0.04575774926708727,-0.010285109815780144,0.02027966171511656,0.019045422316449852,0.02404507066469714,0.009482839971803846,0.02205028676618536,0.005732789284679896,0.006129612478696304,0.004834008388673214,0.026191654446595238,0.03192156215926917,-0.019259350162554343,-0.007909244543420514
16,0.05592595016997316,-0.029310163455504207,-0.06475300264889941,-0.0576992097340313,0.010375208778623284,0.0024323518550217094,-0.029831517223263878,0.02875828608875327,0.011099030565454493,0.0030325079300525695,0.008771859186646002,0.024026428345205467,-0.022954420801683466,0.05764411089160497,0.03325421908549713,-0.021785724515534247,2.5198125534798145e-05,-0.015574824963849796,0.0034807347839934384,0.018989923863702404,-0.01347291965408079,0.039682720688237784,0.03145997642303488,-0.0012561019726549496,-0.0042390182489825965,-0.01631073870715334,0.010738796801225694,-0.018287575542449138,0.01865012589251586,0.020984228369619485,0.004004052419226859,0.0006998577875582384,0.0029197215971149613,-0.003948283015077824,-0.015086923519619497,-0.005115055710732807,-0.016705052197627853,-0.0035112249333615567,0.0006550086036079347,0.044161972766530944,0.0030646516027008955,0.10260863012357713,0.0024007697412487847,0.008662281701511163,0.014118228749169723,-0.018412011650798584,0.02718503233489625,0.013261703166991082,0.029359361565205182,0.04527253335005483,-0.010071490531911122,0.027798284885566193,0.010778544967991242,-0.021723957315726065,0.008983873970678173,-0.003570093864269479,0.0009137313080257239,-0.003441487798357862,0.020408917421944908,-0.002747262059836051,0.03495888633058346,0.03379364718933526,-0.0019861421834624234,0.016139749410003703,0.020026604499311033,-0.007247250831769694,-0.03686360870959194,0.02593142082425179,-0.04253528886211792
18,0.019637172672962652,0.003254196147708834,-0.022781921256173728,0.03407307177620507,0.012516310225314879,0.018808929809779554,-0.050397322486825095,0.010199239932586854,-0.008681496289591294,0.020081950628446654,0.0028027848002359786,0.0019222464464905015,0.02974737250983508,0.010213199071030585,0.00727297609113416,-0.019426467327297848,0.03067180324226312,0.0018585466181042787,0.0076116436857109945,-0.027942662412472927,0.006807354427089065,-0.001684614366198819,0.01720024432189584,-0.041822696235795556,-0.003446171047045443,0.021117270793262893,-0.023135174059276422,0.015303696103024561,0.006195773495111278,0.02072179746532876,0.0005911926078919983,0.01785806252902459,0.013774328838315695,0.01024688370252531,-0.03446275314643983,0.018803236814949074,0.0013688465724304938,0.019021667097604302,-0.014490679043912371,0.021080265171237452,0.010568418297278441,0.0010395777213085126,0.017613235845006094,-0.012858496170476007,0.011508882468919191,0.017295184180774276,0.003852832141816467,0.014490228696879402,0.007138650850180313,-0.01776429363546661,0.02020513003406578,0.021523807083944024,0.0033276218084612444,-0.02276358947092064,0.011637327033660253,-0.004806651939071531,0.006809534977778045,0.006073991932159189,-0.0015691903862581952,-0.0012465525820292995,0.011272537227354846,0.0028552562885463336,-0.013048293285456286,0.004588230936148408,0.006963156071618527,-0.018887844745027686,0.01564957990110168,0.03104165256840475,-0.07961713352779466
