entry_hour_utc,0G/USDT,1000CAT/USDT,1000CHEEMS/USDT,1000SATS/USDT,1INCH/USDT,1MBABYDOGE/USDT,2Z/USDT,A/USDT,AAVE/USDT,ACE/USDT,ACH/USDT,ACM/USDT,ACT/USDT,ACX/USDT,ADA/USDT,ADX/USDT,AEVO/USDT,AGLD/USDT,AI/USDT,AIXBT/USDT,ALCX/USDT,ALGO/USDT,ALICE/USDT,ALLO/USDT,ALPINE/USDT,ALT/USDT,AMP/USDT,ANIME/USDT,ANKR/USDT,APE/USDT,API3/USDT,APT/USDT,AR/USDT,ARB/USDT,ARDR/USDT,ARK/USDT,ARKM/USDT,ARPA/USDT,ASR/USDT,ASTER/USDT,ASTR/USDT,AT/USDT,ATA/USDT,ATM/USDT,ATOM/USDT,AUCTION/USDT,AUDIO/USDT,AVA/USDT,AVAX/USDT,AVNT/USDT,AWE/USDT,AXL/USDT,AXS/USDT,BABY/USDT,BCH/USDT,BNB/USDT,BTC/USDT,DOGE/USDT,DOT/USDT,ETH/USDT,ICP/USDT,LINK/USDT,LTC/USDT,NEAR/USDT,SOL/USDT,SUI/USDT,TRX/USDT,UNI/USDT,XRP/USDT
0,-0.28633475574969736,-0.03777407047677284,-0.01385326028654001,0.022444721361152012,-0.021003159911218323,-0.042308523229618006,0.0012611965694797362,-0.036322855655792914,-0.017042971214909407,-0.025651132932992645,-0.028602083695018807,-0.03086657022541061,-0.0272969343612174,0.021059063013505703,0.06281314785182449,0.010924069141344988,-0.06536231842507648,-9.139361419000144e-05,-0.010334718963746846,-0.008980330582250545,-0.04166806007063613,-0.0204755490693565,0.05758835355307417,0.16014582490811993,-0.029351696416493964,-0.06421932170500588,-0.010065946947104028,-0.04245813068656933,-0.03820169611579995,0.030770576977495537,0.04943156627850046,0.010717924444952218,0.03748314654295518,0.015767748465219004,-0.22140329461886205,-0.12332131250771,-0.026063177201324807,0.03369030909592227,-0.0035453627473342178,-0.034390278021136624,0.015293333347406601,-0.02415545461433367,-3.992152062056074e-05,-0.020047821803516747,-0.031942814853993674,-0.0009286942876434947,0.01997274121946431,-0.016438790851773348,0.04028548799549202,-0.11229797677043976,0.010641256314987722,0.027776682811326472,0.07197779504845338,-0.0696793917536142,0.05370994121679451,0.025965595375647736,-0.0044249285238955535,0.05440030814934331,0.043012744778082194,-0.007609149046069744,0.0077744061104267305,0.02718121090616947,0.04655912755485099,0.020125344086414993,0.07851246207289635,0.02236298514666972,-0.006564079479957068,0.0865794050507636,-0.06394880005977736
2,0.11363570151448567,0.07261544974859824,-0.00012675031315142386,0.008597370879895377,-0.021528715027191114,0.01723430967254424,0.047211343218697785,-0.07443206314421731,0.040451770109603075,0.03159515134962032,-0.004743150169167257,-0.008067682514669399,0.041271475996024175,-0.049820395579126486,-0.003539897052267912,-0.009234843905027566,0.0415308407709611,-0.011416044281236553,0.04354270453383772,0.07836644505024559,0.009770763936857673,0.038231983182933874,0.030227767092249246,-0.03175079407839576,-0.013880292079053433,0.06847441277636807,-0.002546921932273951,0.0896099909489202,-0.026299157998167767,0.04530132152817985,0.01764445470563021,0.018278556809861707,-0.029962394193954797,-0.0035428040035300535,-0.03863750753574884,0.011218887279116694,0.036449004857961737,0.007308395059387917,0.005757531353895303,0.012695592910828432,0.054461969611577454,-0.11426819776219428,-0.004382118902444684,0.02640190573164773,0.01750477458964725,0.07352233246962528,0.0013371697446570156,-0.007624388400611397,0.06041663734295411,-0.08855413737364094,0.06869266579205877,0.01899712343550805,-0.042775427680866555,0.04317813881529395,0.02128729363805928,0.02649917277393628,0.024745397066898153,0.03097506538003001,-0.026422781606756724,0.021990936933720135,0.010813600777703514,0.026387317834363717,-0.00010118274833159815,0.015759778991875795,0.058447983490955736,0.0162322424218097,0.08173777060651706,-0.014460399519119272,0.04090428032851722
4,-0.07361301537601818,0.05704500018761148,0.01529250566335572,-0.02064494644707455,0.043237628740787834,0.05895301671882557,0.027394519053823625,-0.06914711039779907,0.015965076311153036,-0.0037965432227405477,0.023273071012788412,0.0526205640252301,-0.09346689129806454,0.07343468386496917,0.03785619011324963,-0.0034264307485601317,0.01508200802064537,0.048007949711274304,0.0849308223823235,0.015929725090755645,0.05046856337809521,0.049150490848492906,0.02010625467861032,-0.08915191490582489,0.09731777660748,0.08391077993166304,0.022877117957240376,0.08086831092117827,0.054524551900503385,0.006011962494970864,0.01629429894457038,-0.02760232294480526,0.010875828005053005,0.007187794886243956,-0.011986468764528078,0.021769542008815538,0.03998315741922631,0.034827951525195994,0.029491746246749183,-0.21506258141084036,0.046844635069845104,0.047152862652649695,0.05640496082656126,0.03128641900770881,0.010710334072711526,0.05373350231663481,-0.00414670608446598,0.053663085149956546,0.010950754906853129,0.08313044469984336,0.05402962862415234,0.18603475535774616,0.022173686997256366,0.03393812274799843,0.026672773124458305,0.036518692696423376,0.026474074810904843,0.0678978931972455,0.012930234987681173,0.016991096065235942,0.066741937197325,0.039695690296113105,-0.01750649064618234,0.05103525286169902,0.05055342790171916,0.017394976181337656,0.040286110132504785,0.004129293978204692,0.010787817658443947
6,0.0027446289759059375,-0.05586354807381677,-0.08883983901044258,-0.06078116436469146,-0.015047640650085452,0.006385180969264686,-0.0460784169277406,-0.1089527116216182,0.011268525365846842,0.04525461625874454,-0.018515738961950107,0.031703503571458035,-0.12259590985198644,-0.01857555821728196,0.017129449133296414,0.026842241274446368,-0.05594272105259225,-0.026218252504794357,-0.01161408319149822,-0.03856454633332836,-0.012527206973628333,-0.02063193751920288,0.013719902862259395,0.058310320352810516,0.0393732142196451,-0.011828430271913642,0.017624429555929647,0.058450240982405526,-0.025567280730712072,0.0009740375741861196,0.05137537811021681,0.01503063926011114,0.03475204543703428,-0.032916732549004686,0.009104662374993024,0.07087582720068457,-0.0033739354532955745,-0.00693250847339189,0.05711945894604585,-0.05101444632502949,-0.04420693080247081,-0.16500733870340425,0.04087976506609571,0.019318675788306847,-0.02195352632432743,0.01964991344099583,0.011183593608089444,0.015128883980726988,-0.005334851686283102,0.04276659600101897,0.17450821748762535,0.02196427506212534,-0.01731342038987857,-0.05543573168057191,-0.04811183820514415,-0.008552604730156694,-0.002688094211079392,0.0034585079143006374,-0.01690107910874612,-0.015055306428797117,-0.03660842185569033,-0.007008880135527737,-0.007201701840276933,0.0006805883930232422,0.00039062691301062813,-0.011331102533569809,0.0072161656646014824,-0.02291043075968054,-0.03253892419677859
8,0.033939825468077174,0.04009316285824867,0.06874341947587184,-0.044471575965945594,-0.040601128871472485,0.1475437434908334,0.054689287842084,0.12632400810223057,0.0015776929586337766,-0.037049252422591654,0.018832358803853772,0.04790500494920104,0.06966379404059961,-0.08236741989126467,-0.007445803833734712,0.06466881588655872,-0.0063875006315704825,-0.01641178923111912,-0.010967411845863455,-0.03478008491246459,0.03341375144189113,0.019587793337434153,-0.019137292117408722,-0.11060883793711988,0.04468383684091882,-0.04234918302344996,-0.026950402612392732,-0.04642445340147633,-0.01385714743292761,-0.01127025542857233,-0.015730065047750694,-0.019280426812514722,-0.04675526787711074,0.023322108289474806,-0.0006324234427599912,-0.030350824479474788,-0.045572911449582636,0.03829013530236074,0.04592876354972966,0.2290838501408922,-0.042910670925869254,-0.020848543984242775,-0.05616876020266329,0.12487416402726251,0.04847582885236041,-0.009580550516618895,0.05821770268937143,0.008136390310400572,0.011678991720704428,-0.05086447028415036,-0.034997398773740265,-0.07380892668563728,0.003954507138437238,-0.06300694428332326,8.540416901717345e-05,0.047089067822758394,0.041585880325490106,0.01082708414615747,-0.01146707397906819,0.04089154820703896,-0.020427597363636123,0.04490510801508799,0.03316739506711419,0.0427290793991915,0.044104891109058915,0.04296333130839867,0.04251210635256341,-0.020265962140528372,0.02720784482986499
10,0.14130257807818736,-0.05884452302514966,-0.09433444198142567,-0.07629135371069572,-0.045036881340695833,-0.1467059305204376,-0.04486630208473121,-0.11322875841912775,-0.00939722556677701,-0.07895960651235619,-0.041315543294709496,-0.0013974580922755963,-0.0742795224478797,-0.12209230559588631,-0.04794794577476773,0.01423931867466525,-0.10405091367770694,0.0033221489753379723,-0.05685200366620369,0.025572226843433233,0.03226343341992189,-0.043707336164781146,-0.05411941537104774,0.0012270484944359912,0.011924405612919561,-0.09080215126331206,-0.054976172284666655,-0.022764753010787765,-0.06355012796839787,-0.04753667523124569,-0.03618338989270133,-0.01452504581929994,-0.0668024509011696,-0.06293223047704713,-0.02523181055266148,-0.058669361372198595,-0.05054384969520411,-0.05697461420622733,-0.025355490653297102,-0.09807669344002169,-0.04613776510277668,-0.021422212684290842,-0.022971280557325516,-0.00961204165424583,-0.04573368098253918,-0.009394218806708841,-0.05443139387406386,0.0018615368970626171,-0.05504916636414642,-0.16048383735116079,-0.023094458665016256,-0.14226335332284612,-0.05692440760642858,-0.09931772845190505,-0.0043220499123432215,-0.0006539225948096963,0.011648050966816804,-0.053422231244684926,-0.04476165591098509,0.0063985014734282055,-0.021704202470864648,-0.031225992617176936,-0.06443901856121664,-0.03260479488539771,-0.01327613067363256,-0.06736421307109826,0.07706470244834701,-0.008120117546710692,0.009872960861566152
12,-0.20284062316194,-0.08342090772608941,-0.012038998708106381,-0.03418110475113845,-0.08524009832795189,-0.1036091893259894,-0.0911845891483932,-0.09444604470607812,-0.07116742046941993,-0.06442580819225796,-0.04018622330063967,-0.06023733561485994,-0.05066343448220462,-0.1318258892758865,-0.04203988031041273,-0.031502483371587627,-0.053008937901816586,-0.10955193314376567,-0.1192508345599795,-0.08690343460750058,-0.03543631176186935,-0.045408048744450584,-0.08671223712166619,0.011937436822240176,-0.11712581386414636,-0.08758101434604837,-0.016287156855971336,-0.17375364672430504,-0.10337430890859328,-0.07367037419616455,-0.08923020927668755,-0.06173842115439501,-0.04726549740513169,-0.04579392063755423,-0.05877694384492557,-0.047557925683808094,-0.0483640965946098,-0.03334310836252756,-0.11077815578576374,-0.030534381484479015,-0.08181688230088043,0.2722369143607899,-0.06141819532748018,-0.08200588471556146,-0.04142241569696832,-0.07564943515764957,-0.10847830037655952,-0.03643935209734598,-0.06838019451059667,-0.1360518754008326,-0.0478031014283401,-0.08478697760611438,-0.09133818811885837,0.12312076781067707,-0.08483586335101798,-0.053087080251533025,-0.016205256450877618,-0.09212405877361804,-0.0189908318888273,-0.050893038028009825,-0.04480784630559171,-0.035180035807550636,-0.0900459022469921,-0.04152974582973711,-0.051477958879248636,-0.02236099691182688,-0.016593591188723108,-0.07572147722699911,-0.04020611440688906
14,0.05371519288039342,-0.06949339318451588,0.021079159605157827,-0.015250471220007491,-0.01092534537071885,-0.07856289480320898,0.11359593613746852,0.02422101662894017,-0.052408058825439634,-0.09564335801160424,-0.004923628138356199,-0.06530813798526242,0.046048001597979685,0.20458655903004597,-0.025491957229557407,0.01469763362426709,0.011125457480659197,0.05655618529683041,-0.0316364049733629,-0.001001398834440527,-0.053229350704138034,-0.03875350646617954,-0.03383448327140329,0.21466191571980492,-0.06714649752286131,-0.04048226823694284,0.016493536623487372,-0.060787190695966664,0.045419468052230835,-0.012930340044525033,-0.03270958360329963,-0.03027143770120435,0.005897337455891841,-0.02011386845087852,-0.057934319922474095,-0.08889183758203603,0.026953318534881303,-0.042193306229355104,-0.07912053037701891,-0.22093232573113564,-0.005335509693990598,0.0920598854412363,-0.052467664690569384,-0.039049065589467434,-0.008190002779621185,0.0026294327653129087,-0.0006492481596150443,0.04797378301130908,-0.002337579506323449,0.029630963940461132,-0.01926282417689033,-0.052666822477647424,-0.06754453693994864,-0.14358234293450534,-0.0095705005903037,-0.04181347582440675,0.028524792554504647,-0.03905330752557507,-0.021409454984578285,-0.005025820314905647,-0.03745577827308671,-0.018038857456820552,-0.05984840804355792,-0.004369100818207504,-0.033463505847902426,-0.03066543733020391,-0.04326894946393553,0.05014649843348889,-0.033190767340339856
16,-0.02687784900764429,0.16901211128946556,0.0076109378546590474,0.1382170390362323,0.017408184538785607,0.06148330956161342,0.09933775585254889,0.11403610872837862,0.012790723722290235,0.03161775281173896,0.03489326757207404,-0.002882118570257238,0.11960190121365676,-0.0278271930094593,0.018854974635615085,0.13646434927477485,0.08248906776629182,0.0798202660946267,0.06230894270728175,-0.01719662020145649,0.026852785751989405,0.008386692869972623,0.039626277655019713,0.046113381286521524,0.028311740418944322,0.07008231152035961,0.05725694288682316,0.044386879606553985,0.024145839857530667,0.04751788469837811,0.022927549006138907,0.049133219628612695,0.08543936523728486,0.07188539838972437,0.041311904786956496,0.027379869935786675,0.047637803206901384,0.033690616634011,-0.03277128307494388,-0.09608836215487906,0.04498678330362092,-0.141057371079621,0.06405309609890016,-0.047954795317538754,0.03283527710586948,0.004479941765543826,0.027988523782234244,0.01230459794364719,0.009875602728153809,-0.003541258519308715,-0.03896293236203011,0.023065038255194337,0.05081348977201341,0.037543246491409214,-0.0018836055365556283,0.006568645427330194,0.016330096232181235,0.08261214372584406,0.007267153192466018,0.029463217450504297,-0.007707578134229763,-0.021234322977147908,-0.008280364279522117,0.020590213973412857,0.005231680064615738,0.06915576036414219,0.04961892793115966,0.013341541337311906,0.07117004820601358
18,0.016051931130400342,-0.05776578666300114,0.04225330982262689,-0.016407844047491304,0.033925236140369734,-0.04612043126033909,-0.03674153801558248,0.023393169846530882,-0.001229121917387039,-0.05048783351988168,0.04912711705052049,-0.0036958691048570823,-0.05860841608731551,-0.034739244091744136,0.01232711141307813,0.06234988335777456,0.029997083876696203,0.029349205031493242,-0.01782080470360262,-0.01705927920892915,0.011872232808010866,0.03673561906054256,-0.020792277136891593,0.003106841853859536,-0.01048713206848227,-0.003592248502824493,0.025360682335388553,-0.01500355048233401,0.023012447886557905,0.01835892851903577,0.005323816842423122,0.0027216412530837275,0.032556795701799875,0.006807715735069928,0.06869974187764441,-0.006848843928704754,0.03332921986604099,-0.02128245622216434,-0.00466076124041897,-0.10492585385389024,-0.0011821987218485922,-0.0022084131411601003,0.0114629099992506,-0.011035551725268574,0.019269914798059392,0.0070044021753898995,0.05610684517203534,0.0047832180942043185,0.03901648768719884,-0.011155688769328207,0.033654375246459686,-0.01927266692517732,0.02262392640153092,0.042125365881048704,-0.010583796075909488,0.00718304607119904,0.04544485354463099,0.04398824873288765,0.045041522499440795,0.058569331231688115,0.021810844706533425,0.004281451906729151,0.019189643452054605,0.03832299439651936,0.011902043728945709,0.07403170506786307,-0.008551321533480049,-0.015940336637742452,0.10883359917174447
