trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
462,514.3769251036936,1.1133699677569124,0.41125541125541126,3.0910434716390647,-22.76636497593023,3.281174712967703,7.29341849903216,0.0
462,505.1369251036936,1.0933699677569126,0.41125541125541126,3.009051538593092,-23.606364975929807,3.281174712967703,7.1624033161145535,0.02
462,491.27692510369354,1.0633699677569124,0.4090909090909091,2.8924197036211408,-24.866364975930537,3.2811747129677027,6.96588054173814,0.05
462,468.1769251036935,1.0133699677569123,0.4025974025974026,2.7126342385201503,-26.966364975930844,3.281174712967703,6.6383425844441195,0.1
462,445.0769251036936,0.9633699677569125,0.39826839826839827,2.5497593151339837,-29.20020587197945,3.2811747129677027,6.310804627150101,0.15
462,421.9769251036936,0.9133699677569125,0.3939393939393939,2.4011094651001823,-32.55020587197987,3.281174712967703,5.98326666985608,0.2
