symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,atr_pct_at_entry,month,year
VTHO/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.001424,0.0012697272911189107,0.0012697272911189107,0.00015427270888108928,initial_stop,16,-0.9999999999999998,-1.0176783770680586,1.1538009625357606,0.5079365079365079,2023-11,2023
ETC/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,18.52,18.06,17.036902393237977,1.483097606762023,midline_exit,16,-0.3101616494441638,-0.681007099866531,2.2385579916404827,0.4880952380952381,2023-11,2023
ZEC/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,33.45,30.35500617268552,30.35500617268552,3.094993827314482,initial_stop,4,-1.0000000000000002,-1.4701160176296788,0.4264951963233351,0.5515873015873016,2023-12,2023
ETH/USDT,2023-11-05 00:00:00+00:00,2023-12-11 00:00:00+00:00,1891.71,2160.845424692455,1776.0349103644621,115.67508963553793,chandelier_stop,37,2.326649804555418,-0.3578125604260105,4.420052766857078,0.47619047619047616,2023-12,2023
ETC/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,21.98,20.10562142340396,20.10562142340396,1.8743785765960406,initial_stop,5,-0.9999999999999999,-1.829939822631264,0.7682546194137093,0.7063492063492064,2023-12,2023
ICX/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.2743,0.24088107332336525,0.24088107332336525,0.03341892667663473,initial_stop,5,-1.0000000000000002,-1.1909418990355152,0.3381317452035517,0.6865079365079365,2023-12,2023
ADA/USDT,2023-11-05 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.3419,0.5443322314536676,0.31487495999262727,0.027025040007372696,chandelier_stop,37,7.490543266483311,-0.3108228516112598,11.30433109133813,0.42063492063492064,2023-12,2023
QTUM/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,3.437,3.057926426401244,3.057926426401244,0.3790735735987562,initial_stop,4,-0.9999999999999996,-1.4429916462047845,0.42735767218496473,0.7619047619047619,2023-12,2023
IOST/USDT,2023-12-04 00:00:00+00:00,2023-12-15 00:00:00+00:00,0.00978,0.011350017312442486,0.008759174347379151,0.0010208256526208492,chandelier_stop,12,1.5379877145638445,-0.8914352785548478,4.271052543405639,0.7380952380952381,2023-12,2023
FET/USDT,2023-10-28 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.3517,0.6105540115691294,0.31148900610506886,0.040210993894931144,chandelier_stop,68,6.437394018300044,-0.5446271747777084,11.029322009767734,0.626984126984127,2024-01,2024
HBAR/USDT,2023-12-06 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.0686,0.08289210413697709,0.06231336521128529,0.006286634788714703,chandelier_stop,29,2.273410913360708,-0.47720284394209833,5.217417760433629,0.6666666666666666,2024-01,2024
VET/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.02409,0.03126210844541262,0.02180145313769498,0.0022885468623050223,chandelier_stop,31,3.1339137351939033,-0.3888930633928967,6.41455075349181,0.7817460317460317,2024-01,2024
DUSK/USDT,2023-11-10 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.146,0.17363735088080068,0.1287676184088066,0.01723238159119338,chandelier_stop,55,1.603803324255817,-0.29015142065767957,4.665634844175483,0.5198412698412699,2024-01,2024
CELR/USDT,2023-12-07 00:00:00+00:00,2024-01-19 00:00:00+00:00,0.01748,0.01729,0.015358859959056134,0.0021211400409438647,midline_exit,44,-0.08957447237451281,-0.5563046179048716,3.644266691868353,0.5436507936507936,2024-01,2024
VTHO/USDT,2024-02-12 00:00:00+00:00,2024-02-16 00:00:00+00:00,0.00269,0.00562518652166023,0.002368640230059624,0.00032135976994037606,chandelier_stop,5,9.13364644928895,-0.21782440288959545,13.629584066520367,0.75,2024-02,2024
VET/USDT,2024-02-11 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.03023,0.04288451625180175,0.027513289575718497,0.0027167104242815042,chandelier_stop,10,4.658029114438476,-0.21717441606093854,7.810917133581549,0.746031746031746,2024-02,2024
ARDR/USDT,2024-02-20 00:00:00+00:00,2024-02-21 00:00:00+00:00,0.1032,0.09653506920939577,0.09653506920939577,0.006664930790604228,initial_stop,2,-1.0000000000000009,-1.380359419931193,0.015003906738382962,0.5436507936507936,2024-02,2024
SOL/USDT,2024-02-12 00:00:00+00:00,2024-02-23 00:00:00+00:00,111.64,99.63640914952919,99.63640914952919,12.003590850470811,initial_stop,12,-1.0000000000000002,-1.0830092563085076,0.5873242505365366,0.7936507936507936,2024-02,2024
JST/USDT,2024-02-21 00:00:00+00:00,2024-02-23 00:00:00+00:00,0.03646,0.03430880774324849,0.03430880774324849,0.002151192256751515,initial_stop,3,-0.9999999999999986,-1.4503585117545308,0.3625896279386343,0.6706349206349206,2024-02,2024
DEXE/USDT,2024-02-20 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.428,4.080859043298142,3.094010083851906,0.3339899161480942,chandelier_stop,5,1.9547268098018222,-0.4730681746988471,4.407318690865212,0.5396825396825397,2024-02,2024
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.11843,0.13553934019208788,0.11260162490266225,0.005828375097337746,chandelier_stop,27,2.9355248943917496,-0.09093443561003467,4.424903951665741,0.6507936507936508,2024-03,2024
FET/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.6675,1.4797822434506283,0.5855112395469798,0.08198876045302016,chandelier_stop,23,9.907238979616832,-0.3049198434256743,15.905838712456859,0.6626984126984127,2024-03,2024
BTC/USDT,2024-02-07 00:00:00+00:00,2024-03-05 00:00:00+00:00,44349.6,61314.216327295006,41613.407319576894,2736.1926804231052,chandelier_stop,28,6.2000810281649175,-0.006761219753405412,9.009014670775393,0.7738095238095238,2024-03,2024
CELR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.01892,0.027553961711813353,0.016712030039113788,0.0022079699608862128,chandelier_stop,26,3.9103619454804273,-0.41214328823330143,6.9702035229786,0.5595238095238095,2024-03,2024
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.5407,0.6659694493284085,0.48440720020431394,0.056292799795686035,chandelier_stop,26,2.2253192199192853,-0.22560611740923198,4.581402966916633,0.753968253968254,2024-03,2024
IOST/USDT,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.00919,0.010837256195322553,0.008478716638997219,0.0007112833610027808,chandelier_stop,17,2.315893054211503,-0.5904819696722221,5.356515010598011,0.40476190476190477,2024-03,2024
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0794,0.09954321629867754,0.0707244256684527,0.008675574331547297,chandelier_stop,26,2.3218308700820023,-0.3688516607325606,5.613461211773665,0.7182539682539683,2024-03,2024
ARDR/USDT,2024-03-02 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.1158,0.10593038207409725,0.10593038207409725,0.00986961792590275,initial_stop,4,-1.0000000000000004,-1.4488909405975823,1.3070414778817365,0.6111111111111112,2024-03,2024
ETH/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,2659.99,3235.2526489991915,2501.7110935054397,158.27890649455986,chandelier_stop,23,3.634487132490796,-0.4421941088050503,7.34178688579669,0.7817460317460317,2024-03,2024
QTUM/USDT,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.322,5.0800625807991135,3.0746815682819126,0.24731843171808743,chandelier_stop,20,7.108498014426553,-0.7844138370614289,12.041156735922348,0.4801587301587302,2024-03,2024
MTL/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,1.891,3.0487473572140122,1.669674198081005,0.221325801918995,chandelier_stop,7,5.230964248975122,-0.8177989119689074,8.986751579592024,0.6706349206349206,2024-03,2024
JST/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,0.03832,0.04313573780900975,0.035718091973323714,0.0026019080266762875,chandelier_stop,7,1.8508485925082592,-0.17679333599950967,4.907936740682019,0.7857142857142857,2024-03,2024
ZRX/USDT,2024-02-18 00:00:00+00:00,2024-03-12 00:00:00+00:00,0.3545,0.8337629534939971,0.31779839692086986,0.03670160307913012,chandelier_stop,24,13.058365664864477,-0.8310263705441083,20.010025132052252,0.5158730158730159,2024-03,2024
ETC/USDT,2024-02-27 00:00:00+00:00,2024-03-15 00:00:00+00:00,28.13,31.034625542897743,25.306119518715985,2.823880481284015,chandelier_stop,18,1.0285936540688911,-0.545348859559298,4.086575220333964,0.7896825396825397,2024-03,2024
ICX/USDT,2024-02-26 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.2648,0.31470373616997055,0.23949344760662877,0.025306552393371196,chandelier_stop,19,1.9719689744479918,-0.9799833503395787,5.619098081382586,0.5158730158730159,2024-03,2024
NEAR/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,3.381,6.614663766267736,2.964994820881437,0.4160051791185627,chandelier_stop,34,7.773133433384809,-0.711529603134193,13.531081540683699,0.7976190476190477,2024-03,2024
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,38.0,51.929095588018995,33.315142585787314,4.684857414212688,chandelier_stop,53,2.9732165477996397,-0.6766481281549813,5.846495971660861,0.7619047619047619,2024-04,2024
TRX/USDT,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,0.1262,0.12117,0.11985523394480443,0.006344766055195566,midline_exit,11,-0.7927794273645549,-0.8936499708065659,0.23168702946836847,0.6746031746031746,2024-05,2024
FET/USDT,2024-05-21 00:00:00+00:00,2024-05-30 00:00:00+00:00,2.5282,2.1164487043904305,2.1164487043904305,0.4117512956095693,initial_stop,10,-1.0000000000000004,-1.019547490138471,0.44152866533390656,0.6984126984126984,2024-05,2024
NEAR/USDT,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.052,7.285,6.829785494893947,1.2222145051060518,midline_exit,16,-0.62754941689507,-0.6815497578534463,0.3829115086139413,0.7619047619047619,2024-05,2024
ZRX/USDT,2024-05-17 00:00:00+00:00,2024-05-30 00:00:00+00:00,0.5782,0.5146,0.5001680296857777,0.07803197031422236,midline_exit,14,-0.8150505458710449,-0.8932236328177958,0.489542937928833,0.6785714285714286,2024-05,2024
MTL/USDT,2024-05-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,1.972,1.765,1.6894112809942858,0.2825887190057141,midline_exit,15,-0.7325133173338545,-0.785593992502974,0.13093233208382873,0.6547619047619048,2024-05,2024
AVAX/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,40.13,35.218644501270916,35.218644501270916,4.9113554987290895,initial_stop,12,-0.9999999999999994,-1.0037962027541552,0.34002832831631513,0.5,2024-05,2024
VTHO/USDT,2024-05-26 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.003608,0.0031519451183518316,0.0031519451183518316,0.00045605488164816854,initial_stop,7,-1.0,-1.0744320907807297,0.19734466973523565,0.6468253968253969,2024-06,2024
ETC/USDT,2024-05-20 00:00:00+00:00,2024-06-02 00:00:00+00:00,32.36,29.089004464160773,29.089004464160773,3.270995535839226,initial_stop,14,-1.0000000000000002,-1.1678401753061147,0.605320300289558,0.6587301587301587,2024-06,2024
ETH/USDT,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,3661.78,3678.32,3390.1479483391827,271.6320516608177,midline_exit,19,0.06089119416825368,-0.6029479915886712,1.1604668818450394,0.7619047619047619,2024-06,2024
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,13.852,12.512699655215483,12.512699655215483,1.3393003447845166,initial_stop,7,-1.0000000000000002,-1.352198561773219,1.2304932246285283,0.6468253968253969,2024-06,2024
SOL/USDT,2024-05-16 00:00:00+00:00,2024-06-11 00:00:00+00:00,159.37,149.31,136.69145409278963,22.67854590721039,midline_exit,27,-0.44359105037689117,-0.624819600779379,1.3016707561755285,0.753968253968254,2024-06,2024
BTC/USDT,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,66206.5,66043.99,60908.29013658809,5298.209863411912,midline_exit,31,-0.03067262418618927,-0.3026928040497139,1.0929200898567384,0.7341269841269841,2024-06,2024
DUSK/USDT,2024-05-21 00:00:00+00:00,2024-06-14 00:00:00+00:00,0.37,0.3549,0.3094717320160338,0.0605282679839662,midline_exit,25,-0.24947021454504462,-0.7748445736531516,2.3955749078828785,0.7222222222222222,2024-06,2024
TRX/USDT,2024-07-10 00:00:00+00:00,2024-07-22 00:00:00+00:00,0.13147,0.1324,0.1250680124252828,0.006401987574717212,midline_exit,13,0.1452673859713116,-0.0062480596116713215,1.572949007237773,0.6190476190476191,2024-07,2024
NEAR/USDT,2024-07-15 00:00:00+00:00,2024-07-30 00:00:00+00:00,5.915,5.087759233823964,5.087759233823964,0.8272407661760359,initial_stop,16,-1.0000000000000002,-1.0250945488577945,0.6938729611372335,0.4642857142857143,2024-07,2024
BTC/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,64724.14,61498.33,60066.24184637039,4657.89815362961,midline_exit,19,-0.6925462716453611,-0.7501516531178853,1.149842659360537,0.6507936507936508,2024-08,2024
SOL/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,159.38,152.77,140.4470810923051,18.932918907694898,midline_exit,19,-0.34912736024625796,-0.4954333795930265,1.8275047903964523,0.5396825396825397,2024-08,2024
ZEC/USDT,2024-07-13 00:00:00+00:00,2024-08-26 00:00:00+00:00,26.77,37.25710383491873,23.237418647848425,3.5325813521515728,chandelier_stop,45,2.9686800640929047,-0.40197234216138444,5.270933106369711,0.6825396825396826,2024-08,2024
BTC/USDT,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,64037.24,58366.4153148143,58366.4153148143,5670.824685185695,initial_stop,5,-1.0000000000000002,-1.058616750343679,0.16977424862297183,0.7063492063492064,2024-08,2024
ARDR/USDT,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,0.108,0.09909492749368606,0.09909492749368606,0.008905072506313939,initial_stop,2,-0.9999999999999996,-2.5255268819039904,0.078606883829827,0.7658730158730159,2024-09,2024
BTC/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,61759.99,60805.78,56999.18679296065,4760.803207039348,midline_exit,14,-0.20043046488229113,-0.335235448850345,0.9952123190041453,0.4087301587301587,2024-10,2024
ADA/USDT,2024-11-08 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.4447,0.5493994077596334,0.4036386359861732,0.04106136401382674,chandelier_stop,6,2.5498278070932465,-0.4261913947648481,5.240936465908317,0.4880952380952381,2024-11,2024
JST/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.03381,0.032023845700535396,0.032023845700535396,0.0017861542994646058,initial_stop,2,-0.999999999999999,-1.8643406121174173,0.022394481827235333,0.5674603174603174,2024-11,2024
HBAR/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.06464,0.058077271462981514,0.058077271462981514,0.006562728537018488,initial_stop,2,-1.0000000000000002,-1.2555753225995108,0.030475129189307257,0.43253968253968256,2024-11,2024
AVAX/USDT,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,35.71,32.22207353248088,32.22207353248088,3.4879264675191215,initial_stop,3,-1.0000000000000007,-1.2930318462842643,0.5619384520437157,0.44841269841269843,2024-11,2024
ETH/USDT,2024-11-11 00:00:00+00:00,2024-11-14 00:00:00+00:00,3371.59,3102.0644101986413,3102.0644101986413,269.525589801359,initial_stop,4,-0.9999999999999993,-1.2727177417655005,0.26309190178290937,0.4880952380952381,2024-11,2024
HBAR/USDT,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.09015,0.11953144247570974,0.07857588947975361,0.011574110520246384,chandelier_stop,5,2.5385486361404026,-0.6246700329457447,5.8293896435476364,0.6825396825396826,2024-11,2024
ZEC/USDT,2024-10-10 00:00:00+00:00,2024-11-26 00:00:00+00:00,33.85,44.431385639652625,30.067773045096274,3.782226954903728,chandelier_stop,48,2.7976601525547427,-0.20622770904551788,6.252929896059603,0.5833333333333334,2024-11,2024
SOL/USDT,2024-11-06 00:00:00+00:00,2024-12-02 00:00:00+00:00,186.59,222.35441867462563,168.65111237380876,17.938887626191253,chandelier_stop,27,1.9936809583671524,-0.04180861241947801,4.336946728313851,0.49206349206349204,2024-12,2024
VET/USDT,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,0.03151,0.06219542399222959,0.02759946704162239,0.003910532958377613,chandelier_stop,21,7.846864946245137,-0.8720039023567598,12.399844347589221,0.7222222222222222,2024-12,2024
QTUM/USDT,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,3.221,4.536156564025276,2.8471276361065083,0.3738723638934919,chandelier_stop,21,3.5176618842037115,-0.9281242303826788,6.742942895662056,0.6547619047619048,2024-12,2024
ARDR/USDT,2024-11-25 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.11472,0.10856,0.09845991108570247,0.01626008891429753,midline_exit,15,-0.3788417168237929,-0.7386183472489865,1.5418119871383908,0.7896825396825397,2024-12,2024
ETC/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,26.73,31.256099849552303,23.95197785368447,2.778022146315533,chandelier_stop,24,1.6292526161302314,-0.759533181835312,4.765980723933428,0.6746031746031746,2024-12,2024
SC/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.005699,0.006695,0.004989998933594783,0.0007090010664052174,midline_exit,24,1.4047933736544673,-0.6050766639535802,3.79689132718657,0.5674603174603174,2024-12,2024
ICX/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1638,0.23829952187685682,0.1442843950532482,0.019515604946751804,chandelier_stop,24,3.817433386263365,-0.5687756044604445,6.717701058086872,0.47619047619047616,2024-12,2024
CELR/USDT,2024-11-18 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.01537,0.025049032504095153,0.01315105695139793,0.0022189430486020704,chandelier_stop,22,4.362001318687708,-0.7931704245896694,7.69285178849185,0.5198412698412699,2024-12,2024
ZRX/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4026,0.6835711362106596,0.346824374124557,0.05577562587544299,chandelier_stop,24,5.037525474624322,-0.7781176691216339,9.133021673976048,0.5357142857142857,2024-12,2024
IOST/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.006254,0.009477172228646004,0.005505666761538487,0.0007483332384615132,chandelier_stop,24,4.3071349273118935,-0.8939867503084417,7.894878506460792,0.48412698412698413,2024-12,2024
MTL/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.226,1.395,1.041136662141505,0.18486333785849499,midline_exit,24,0.9141888378612008,-0.6707657745253772,3.2240032388477844,0.5,2024-12,2024
DEXE/USDT,2024-12-02 00:00:00+00:00,2024-12-15 00:00:00+00:00,9.942,8.749573079443522,8.749573079443522,1.1924269205564788,initial_stop,14,-0.9999999999999997,-1.4189548817049367,1.2998700157462484,0.5238095238095238,2024-12,2024
FET/USDT,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.677,1.432,1.3996665945935802,0.2773334054064199,midline_exit,21,-0.8834132319579873,-0.9230766831887536,1.867787976139743,0.5476190476190477,2024-12,2024
NEAR/USDT,2024-11-16 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.945,5.687,5.078715217686288,0.8662847823137115,midline_exit,33,-0.29782353940343065,-0.7445588485085771,2.653861694141422,0.5674603174603174,2024-12,2024
DUSK/USDT,2024-11-29 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.2565,0.21864397194898472,0.21864397194898472,0.037856028051015275,initial_stop,20,-1.0000000000000004,-1.2362628202021544,2.166101522576424,0.4087301587301587,2024-12,2024
AVAX/USDT,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,43.17,37.82967813309526,37.82967813309526,5.340321866904746,initial_stop,28,-0.9999999999999999,-1.0692239423593997,2.3631534417820697,0.7896825396825397,2024-12,2024
BTC/USDT,2024-11-06 00:00:00+00:00,2024-12-19 00:00:00+00:00,75571.99,96528.86099662626,71165.23646810764,4406.753531892366,chandelier_stop,44,4.755625846773162,-0.2623223630806499,7.438811760802752,0.5396825396825397,2024-12,2024
ETH/USDT,2024-11-30 00:00:00+00:00,2024-12-19 00:00:00+00:00,3703.6,3338.5938249298238,3338.5938249298238,365.00617507017625,initial_stop,20,-0.9999999999999997,-1.032311302480173,1.1073785256435418,0.7738095238095238,2024-12,2024
MTL/USDT,2025-01-09 00:00:00+00:00,2025-01-10 00:00:00+00:00,1.466,1.2590894561092414,1.2590894561092414,0.20691054389075852,initial_stop,2,-1.0000000000000002,-1.1019254780963503,0.004833006482879271,0.6547619047619048,2025-01,2025
ARDR/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.11224,0.09775895337720926,0.09775895337720926,0.014481046622790752,initial_stop,5,-0.9999999999999997,-1.3983795872965343,1.0883191257181912,0.6666666666666666,2025-01,2025
HBAR/USDT,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.25265,0.20798127360686755,0.20798127360686755,0.04466872639313244,initial_stop,9,-0.9999999999999999,-1.2176304182328812,0.7871278820567776,0.6865079365079365,2025-03,2025
VTHO/USDT,2025-04-14 00:00:00+00:00,2025-04-16 00:00:00+00:00,0.003024,0.0026355119766922484,0.0026355119766922484,0.0003884880233077518,initial_stop,3,-0.9999999999999999,-1.5367269109531076,0.715594775954712,0.5793650793650794,2025-04,2025
JST/USDT,2025-04-27 00:00:00+00:00,2025-04-28 00:00:00+00:00,0.03896,0.03735153538217596,0.03735153538217596,0.001608464617824039,initial_stop,2,-0.9999999999999999,-2.070297327711744,3.1334229824826374,0.6190476190476191,2025-04,2025
HBAR/USDT,2025-04-25 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.19258,0.17349,0.16665226553404822,0.02592773446595178,midline_exit,11,-0.7362772102232428,-0.8057009387932708,0.2564821083281591,0.40476190476190477,2025-05,2025
ETC/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,20.7,18.809116254123992,18.809116254123992,1.8908837458760053,initial_stop,6,-1.0000000000000009,-1.1476115359988377,0.16394450514269243,0.4007936507936508,2025-05,2025
ETH/USDT,2025-05-13 00:00:00+00:00,2025-05-18 00:00:00+00:00,2679.71,2397.729428304193,2397.729428304193,281.9805716958071,initial_stop,6,-1.0000000000000002,-1.2642714987633348,0.16412478250425472,0.5,2025-05,2025
BTC/USDT,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,93442.99,103985.48,87119.00367839301,6323.986321606987,midline_exit,39,1.6670640105560888,-0.2819392562422459,2.9312223425697668,0.47619047619047616,2025-05,2025
ZEC/USDT,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,40.49,45.27,34.91611522853209,5.573884771467907,midline_exit,38,0.8575706524232949,-0.269112129421536,2.924351806380691,0.40476190476190477,2025-06,2025
ICX/USDT,2025-06-04 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.1464,0.1278,0.12428586327388588,0.022114136726114116,midline_exit,11,-0.8410909379083136,-0.8501349264879732,1.7454897958742415,0.6428571428571429,2025-06,2025
TRX/USDT,2025-04-12 00:00:00+00:00,2025-06-22 00:00:00+00:00,0.246,0.2635,0.22921731869818793,0.016782681301812066,midline_exit,72,1.0427416028039869,-0.38134550045402854,2.937552058184944,0.5079365079365079,2025-06,2025
IOST/USDT,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.004489,0.004016478475974942,0.004016478475974942,0.00047252152402505745,initial_stop,4,-1.0000000000000007,-1.2824812610395797,0.311096939559107,0.4523809523809524,2025-07,2025
ETC/USDT,2025-07-18 00:00:00+00:00,2025-07-24 00:00:00+00:00,23.18,21.397925605502802,21.397925605502802,1.7820743944971968,initial_stop,7,-1.0000000000000002,-1.0381160324802094,1.5431454536867966,0.45634920634920634,2025-07,2025
TRX/USDT,2025-07-29 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.3385,0.32230826455420614,0.32230826455420614,0.016191735445793904,initial_stop,2,-0.9999999999999989,-1.1240302227595886,0.11116782422896805,0.5634920634920635,2025-07,2025
JST/USDT,2025-07-29 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.03969,0.03759725067345091,0.03759725067345091,0.0020927493265490943,initial_stop,2,-0.9999999999999986,-1.9687021028905602,0.0,0.42063492063492064,2025-07,2025
ETH/USDT,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,3476.87,3488.2,3185.570787916866,291.2992120831342,midline_exit,16,0.03889471557089707,-0.15489228301490582,1.5933101798694242,0.42857142857142855,2025-08,2025
HBAR/USDT,2025-07-13 00:00:00+00:00,2025-08-02 00:00:00+00:00,0.24134,0.2301,0.21910791589882386,0.022232084101176126,midline_exit,21,-0.5055756333435865,-0.8222351047616332,2.8634292543285333,0.4126984126984127,2025-08,2025
SOL/USDT,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,201.51,180.77099667810643,180.77099667810643,20.739003321893563,initial_stop,6,-1.0,-1.0371761683114495,0.40262301280337665,0.5119047619047619,2025-08,2025
ETC/USDT,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,24.5,21.877295335225547,21.877295335225547,2.622704664774452,initial_stop,4,-1.0000000000000004,-1.3726288164853648,0.1372628816485362,0.6825396825396826,2025-08,2025
AVAX/USDT,2025-08-23 00:00:00+00:00,2025-09-01 00:00:00+00:00,26.26,22.90547571586923,22.90547571586923,3.3545242841307714,initial_stop,10,-1.0000000000000002,-1.0701964558680324,0.09241250733122247,0.5674603174603174,2025-09,2025
ADA/USDT,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,0.9042,0.7999012492625407,0.7999012492625407,0.10429875073745928,initial_stop,20,-1.0000000000000002,-1.1735519278472004,1.1035606772484716,0.45634920634920634,2025-09,2025
QTUM/USDT,2025-08-23 00:00:00+00:00,2025-09-14 00:00:00+00:00,2.564,2.51,2.238764525294487,0.325235474705513,midline_exit,23,-0.16603354861241687,-0.3997103948076679,2.8440931938237926,0.6071428571428571,2025-09,2025
SOL/USDT,2025-08-28 00:00:00+00:00,2025-09-22 00:00:00+00:00,214.43,220.38,187.37690465643846,27.05309534356155,midline_exit,26,0.21993786383546116,-0.7481583805092007,1.4445666754100563,0.7023809523809523,2025-09,2025
ETH/USDT,2025-08-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,4009.5,4199.08,3639.6486775553462,369.85132244465376,midline_exit,46,0.5125843507788715,-0.0077598749168441075,2.561245404609186,0.7023809523809523,2025-09,2025
ZEC/USDT,2025-08-22 00:00:00+00:00,2025-10-03 00:00:00+00:00,43.95,125.28774008371589,38.04189836347695,5.908101636523047,chandelier_stop,43,13.76715315472867,-0.8903028965316762,19.615437771683624,0.4246031746031746,2025-10,2025
ETH/USDT,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,4684.01,4346.274616970855,4346.274616970855,337.73538302914466,initial_stop,4,-1.0000000000000009,-1.240468192116687,0.21019414478664128,0.5873015873015873,2025-10,2025
AVAX/USDT,2025-09-13 00:00:00+00:00,2025-10-10 00:00:00+00:00,30.08,26.992436592412584,26.992436592412584,3.0875634075874148,initial_stop,28,-0.9999999999999997,-6.982852545479131,1.96919032822417,0.4722222222222222,2025-10,2025
