exit_time,symbol,net_r,equity,peak,dd_pct,kill_fired
2021-02-15 00:00:00+00:00,DUSK/USDT,3.8660937468368424,10096.652343670921,10096.652343670921,0.0,False
2021-04-18 00:00:00+00:00,BTC/USDT,-0.9999999999999996,10071.410712811745,10096.652343670921,-0.0024999999999999146,False
2021-05-16 00:00:00+00:00,ETH/USDT,6.072070777490813,10224.296509505175,10224.296509505175,0.0,False
2021-07-14 00:00:00+00:00,MTL/USDT,-0.9999999999999998,10198.735768231412,10224.296509505175,-0.0024999999999999753,False
2021-08-01 00:00:00+00:00,ARDR/USDT,-1.0000000000000004,10173.238928810833,10224.296509505175,-0.004993750000000013,False
2021-08-27 00:00:00+00:00,QTUM/USDT,1.9485713491280934,10222.797133572121,10224.296509505175,-0.00014664832261659786,False
2021-09-03 00:00:00+00:00,MTL/USDT,4.663283272907137,10341.976630760397,10341.976630760397,0.0,False
2021-09-06 00:00:00+00:00,ARDR/USDT,-0.9999999999999999,10316.121689183496,10341.976630760397,-0.0025000000000000183,False
2021-09-07 00:00:00+00:00,JST/USDT,-0.9999999999999999,10290.331384960537,10341.976630760397,-0.004993750000000053,False
2021-09-07 00:00:00+00:00,ETC/USDT,-1.0000000000000002,10264.605556498134,10341.976630760397,-0.007481265625000136,False
2021-09-07 00:00:00+00:00,ETH/USDT,3.188723634280697,10346.433032334571,10346.433032334571,0.0,False
2021-09-09 00:00:00+00:00,FET/USDT,7.196514528209004,10532.578671415415,10532.578671415415,0.0,False
2021-09-13 00:00:00+00:00,IOST/USDT,-1.0,10506.247224736877,10532.578671415415,-0.0024999999999999263,False
2021-09-13 00:00:00+00:00,SOL/USDT,19.484953041254595,11018.031559271401,11018.031559271401,0.0,False
2021-09-19 00:00:00+00:00,VET/USDT,0.31776880997187956,11026.784526213458,11026.784526213458,0.0,False
2021-09-20 00:00:00+00:00,CELR/USDT,6.37909180342425,11202.636703186692,11202.636703186692,0.0,False
2021-09-20 00:00:00+00:00,JST/USDT,-1.0000000000000002,11174.630111428725,11202.636703186692,-0.002500000000000008,False
2021-09-21 00:00:00+00:00,HBAR/USDT,-1.0,11146.693536150153,11202.636703186692,-0.0049937500000000684,False
2021-10-12 00:00:00+00:00,JST/USDT,-0.9999999999999998,11118.826802309777,11202.636703186692,-0.007481265625000094,False
2021-10-27 00:00:00+00:00,BTC/USDT,-0.5908397891421192,11102.403189101316,11202.636703186692,-0.008947314524344373,False
2021-10-27 00:00:00+00:00,AVAX/USDT,-0.9999999999999999,11074.647181128563,11202.636703186692,-0.011424946238033544,False
2021-10-27 00:00:00+00:00,QTUM/USDT,-0.9999999999999998,11046.960563175742,11202.636703186692,-0.013896383872438387,False
2021-11-06 00:00:00+00:00,ICX/USDT,-1.0000000000000004,11019.343161767803,11202.636703186692,-0.016361642912757244,False
2021-11-16 00:00:00+00:00,BTC/USDT,-0.9999999999999996,10991.794803863384,11202.636703186692,-0.01882073880547534,False
2021-11-16 00:00:00+00:00,QTUM/USDT,-0.3195207356000216,10983.014537960147,11202.636703186692,-0.019604506603706193,False
2021-11-16 00:00:00+00:00,ETH/USDT,0.9636989105288619,11009.475335821535,11202.636703186692,-0.017242491431522615,False
2021-11-16 00:00:00+00:00,NEAR/USDT,0.1262452723261582,11012.950071351383,11202.636703186692,-0.01693232020827306,False
2021-11-16 00:00:00+00:00,VET/USDT,1.2800305698336896,11048.192353239838,11202.636703186692,-0.0137864285024008,False
2021-11-18 00:00:00+00:00,HBAR/USDT,-1.0,11020.571872356739,11202.636703186692,-0.01625196243114474,False
2021-11-18 00:00:00+00:00,TRX/USDT,-0.6268855249901419,11003.300279897005,11202.636703186692,-0.01779370594361811,False
2021-11-26 00:00:00+00:00,AVAX/USDT,3.351770951540546,11095.501635520097,11202.636703186692,-0.009563379631521896,False
2021-11-28 00:00:00+00:00,SC/USDT,-0.9999999999999998,11067.762881431298,11202.636703186692,-0.012039471182443015,False
2021-12-04 00:00:00+00:00,ZEC/USDT,-1.0000000000000004,11040.093474227719,11202.636703186692,-0.014509372504486964,False
2022-01-18 00:00:00+00:00,CELR/USDT,-1.0000000000000002,11012.49324054215,11202.636703186692,-0.016973099073225723,False
2022-04-01 00:00:00+00:00,JST/USDT,1.1713816760506572,11044.742822516157,11202.636703186692,-0.014094349826199502,False
2022-04-04 00:00:00+00:00,IOST/USDT,-1.0,11017.130965459866,11202.636703186692,-0.016559113951633998,False
2022-04-06 00:00:00+00:00,ZRX/USDT,-0.9999999999999996,10989.588138046216,11202.636703186692,-0.01901771616675496,False
2022-04-06 00:00:00+00:00,ZEC/USDT,1.025675623285616,11017.767519704073,11202.636703186692,-0.016502292128247886,False
2022-04-08 00:00:00+00:00,DUSK/USDT,-0.9999999999999998,10990.223100904814,11202.636703186692,-0.018961036397927233,False
2022-04-15 00:00:00+00:00,MTL/USDT,-0.9999999999999997,10962.74754315255,11202.636703186692,-0.021413633806932487,False
2022-04-21 00:00:00+00:00,ZRX/USDT,-0.9999999999999998,10935.34067429467,11202.636703186692,-0.023860099722415113,False
2022-04-25 00:00:00+00:00,NEAR/USDT,-0.2117540155038686,10929.551668547958,11202.636703186692,-0.02437685358135846,False
2022-05-05 00:00:00+00:00,TRX/USDT,-1.0,10902.227789376588,11202.636703186692,-0.02681591144740509,False
2022-08-19 00:00:00+00:00,ETC/USDT,0.0,10902.227789376588,11202.636703186692,-0.02681591144740509,False
2023-01-24 00:00:00+00:00,HBAR/USDT,-0.9999999999999993,10874.972219903146,11202.636703186692,-0.02924887166878662,False
2023-02-09 00:00:00+00:00,CELR/USDT,-1.0000000000000004,10847.784789353387,11202.636703186692,-0.03167574948961471,False
2023-02-09 00:00:00+00:00,FET/USDT,15.98257576893877,11281.223645155842,11281.223645155842,0.0,False
2023-02-09 00:00:00+00:00,SC/USDT,2.104390355634094,11340.573890752385,11340.573890752385,0.0,False
2023-02-09 00:00:00+00:00,AVAX/USDT,-1.0,11312.222456025504,11340.573890752385,-0.002500000000000008,False
2023-02-09 00:00:00+00:00,VET/USDT,-0.9999999999999999,11283.94189988544,11340.573890752385,-0.004993750000000003,False
2023-02-11 00:00:00+00:00,DUSK/USDT,4.133361074903037,11400.543415436574,11400.543415436574,0.0,False
2023-02-13 00:00:00+00:00,MTL/USDT,-1.0000000000000004,11372.042056897983,11400.543415436574,-0.002499999999999995,False
2023-02-24 00:00:00+00:00,BTC/USDT,-1.0000000000000002,11343.611951755738,11400.543415436574,-0.004993749999999949,False
2023-03-02 00:00:00+00:00,ARDR/USDT,-1.0,11315.252921876348,11400.543415436574,-0.0074812656249999806,False
2023-03-03 00:00:00+00:00,ZRX/USDT,-0.9999999999999996,11286.964789571657,11400.543415436574,-0.00996256246093752,False
2023-03-03 00:00:00+00:00,QTUM/USDT,-0.3590271562913652,11276.833972392755,11400.543415436574,-0.010851188275491678,False
2023-03-03 00:00:00+00:00,VET/USDT,-1.0,11248.641887461772,11400.543415436574,-0.013324060304803017,False
2023-03-03 00:00:00+00:00,VTHO/USDT,-1.0000000000000002,11220.520282743119,11400.543415436574,-0.015790750154040932,False
2023-03-08 00:00:00+00:00,TRX/USDT,0.9217690828067873,11246.377104467216,11400.543415436574,-0.013522716010239806,False
2023-04-19 00:00:00+00:00,QTUM/USDT,-0.9999999999999996,11218.261161706048,11400.543415436574,-0.01598890922021415,False
2023-04-19 00:00:00+00:00,DUSK/USDT,-1.0000000000000004,11190.215508801783,11400.543415436574,-0.018448936947163676,False
2023-04-19 00:00:00+00:00,MTL/USDT,-0.5915386273209048,11173.66689699803,11400.543415436574,-0.01990050036837272,False
2023-04-20 00:00:00+00:00,ZRX/USDT,-0.8244944014401782,11150.635332497699,11400.543415436574,-0.021920716744124158,False
2023-04-21 00:00:00+00:00,BTC/USDT,-1.0000000000000004,11122.758744166455,11400.543415436574,-0.024365914952263864,False
2023-04-21 00:00:00+00:00,FET/USDT,-1.0000000000000002,11094.951847306038,11400.543415436574,-0.026805000164883245,False
2023-04-21 00:00:00+00:00,ADA/USDT,-0.36338483851103637,11084.872504092735,11400.543415436574,-0.02768911093452038,False
2023-04-21 00:00:00+00:00,ETH/USDT,0.9742065498142813,11111.869892586094,11400.543415436574,-0.025321031843062006,False
2023-06-01 00:00:00+00:00,TRX/USDT,-0.9999999999999983,11084.090217854628,11400.543415436574,-0.02775772926345442,False
2023-06-05 00:00:00+00:00,TRX/USDT,-0.9999999999999998,11056.37999230999,11400.543415436574,-0.030188334940295825,False
2023-06-08 00:00:00+00:00,MTL/USDT,6.880211525178928,11246.555574934613,11400.543415436574,-0.013507061452303936,False
2023-07-05 00:00:00+00:00,ETC/USDT,-1.0000000000000007,11218.439185997277,11400.543415436574,-0.015973293798673176,False
2023-07-24 00:00:00+00:00,SOL/USDT,-0.9999999999999999,11190.393088032284,11400.543415436574,-0.018433360564176427,False
2023-07-24 00:00:00+00:00,BTC/USDT,0.4999096084714253,11204.378550600482,11400.543415436574,-0.017206624078154046,False
2023-07-31 00:00:00+00:00,TRX/USDT,0.3607995765089216,11214.484888190738,11400.543415436574,-0.016320145493583096,False
2023-08-11 00:00:00+00:00,HBAR/USDT,-0.9999999999999999,11186.448675970261,11400.543415436574,-0.018779345129849148,False
2023-08-14 00:00:00+00:00,SC/USDT,-0.9999999999999998,11158.482554280336,11400.543415436574,-0.021232396767024538,False
2023-08-17 00:00:00+00:00,HBAR/USDT,-0.9999999999999996,11130.586347894634,11400.543415436574,-0.02367931577510704,False
2023-09-16 00:00:00+00:00,MTL/USDT,-0.9999999999999997,11102.759882024897,11400.543415436574,-0.026120117485669322,False
2023-10-09 00:00:00+00:00,ZRX/USDT,-1.0000000000000004,11075.002982319835,11400.543415436574,-0.02855481719195514,False
