trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
230,209.80769387557095,0.9122073646763954,0.39565217391304347,2.713070107544462,-14.64270634873327,3.104644686979999,4.456004163372515,0,,49
214,139.33458416853733,0.6510961877034455,0.35514018691588783,2.1470258422069506,-14.642706348733284,2.907276278056508,3.2761647595844434,1,2024-03,48
193,93.61579382333767,0.48505592654579105,0.34196891191709844,1.8473960132926996,-14.642706348733313,2.5504580659638583,2.642118441865639,2,"2024-03,2021-09",47
175,59.589708741400514,0.3405126213794315,0.3142857142857143,1.567983048144398,-19.515561802058983,2.4977049633962323,1.8034790490700403,3,"2024-03,2021-09,2024-12",46
