symbol,trades,total_r,avg_r,best_trade_r,worst_trade_r
币安人生/USDT,14,22.28240504699369,1.5916003604995494,18.86787878787879,-1.0200000000000014
LUNC/USDT,14,20.975223795223116,1.4982302710873654,5.959526551503519,-1.0200000000000016
VIC/USDT,14,20.10259711484393,1.4358997939174236,13.762608695652151,-1.020000000000002
ZEC/USDT,16,18.743688820728888,1.1714805512955555,17.525163698411006,-1.0200000000000016
DOGS/USDT,19,16.873591988870942,0.8880837888879443,17.91333333333331,-1.0200000000000025
SAHARA/USDT,16,11.999086607756889,0.7499429129848055,17.221245136186766,-1.020000000000002
ONDO/USDT,20,11.303994570486635,0.5651997285243318,27.961481481481403,-1.0200000000000038
NOT/USDT,19,10.903204655886904,0.5738528766256266,15.282083333333352,-1.0200000000000016
ICP/USDT,16,7.777728338900422,0.4861080211812764,15.722616033755305,-1.020000000000002
TON/USDT,11,7.459592750479279,0.6781447954981163,12.786250000000017,-1.0200000000000031
OSMO/USDT,13,6.585315904139351,0.5065627618568732,15.862352941176397,-1.0200000000000042
TRX/USDT,18,6.334289497714027,0.35190497209522376,9.681492537313376,-1.020000000000014
KITE/USDT,16,5.825884361097931,0.3641177725686207,13.2572861356932,-1.020000000000002
LAYER/USDT,9,4.823439649781111,0.5359377388645679,10.996260162601631,-1.0200000000000031
TRUMP/USDT,7,4.72261024543209,0.6746586064902986,4.428067632850234,-1.0200000000000018
INJ/USDT,15,3.8574177687562514,0.2571611845837501,3.350919881305633,-1.020000000000003
SPK/USDT,13,3.1753771576259684,0.24425978135584372,7.029816750373292,-1.020000000000003
SAPIEN/USDT,15,3.082098441514216,0.20547322943428106,7.882912621359239,-1.0200000000000022
PENDLE/USDT,18,2.894201061105166,0.16078894783917588,6.5629694323144125,-1.020000000000003
BFUSD/USDT,1,1.570909090909444,1.570909090909444,1.570909090909444,1.570909090909444
CHIP/USDT,1,1.3451090342679115,1.3451090342679115,1.3451090342679115,1.3451090342679115
FF/USDT,11,1.257354276560016,0.11430493423272874,7.203459539717911,-1.0200000000000031
ENA/USDT,13,0.9736954851309133,0.07489965270237794,4.933736654804264,-1.0200000000000016
BIO/USDT,12,-0.17646079333947262,-0.014705066111622719,4.082409638554215,-1.020000000000001
WLD/USDT,8,-0.2709276828678726,-0.033865960358484076,5.361170018281551,-1.0200000000000011
VIRTUAL/USDT,14,-0.4422452902729608,-0.031588949305211486,10.31333333333334,-1.0200000000000016
RENDER/USDT,16,-0.6458930024644302,-0.040368312654026885,6.379193548387096,-1.0200000000000011
TIA/USDT,20,-1.3515422375039152,-0.06757711187519576,8.83251215559156,-1.0200000000000031
WLFI/USDT,16,-1.4099470899470767,-0.0881216931216923,10.06148148148149,-1.0200000000000022
SUI/USDT,14,-1.5539201749590124,-0.11099429821135802,11.706079825040987,-1.0200000000000022
FET/USDT,12,-1.8888647359011232,-0.15740539465842693,3.9309090909091,-1.0200000000000014
NEAR/USDT,9,-2.106640926640929,-0.23407121407121434,6.053359073359075,-1.0200000000000025
PENGU/USDT,14,-2.2591067993882255,-0.16136477138487323,6.180449438202255,-1.0200000000000014
FIL/USDT,16,-2.880747530914113,-0.18004672068213207,7.162266009852231,-1.0200000000000022
UNI/USDT,19,-3.1107455498689123,-0.16372344999310065,8.75142857142859,-1.020000000000002
BNB/USDT,14,-3.5940613927153784,-0.2567186709082413,3.5020568695190195,-1.020000000000004
TAO/USDT,15,-3.6293591074208615,-0.24195727382805743,7.184787234042562,-1.0200000000000022
SAGA/USDT,9,-4.730844412504494,-0.525649379167166,3.4291555874955084,-1.0200000000000014
DASH/USDT,11,-4.766327957065776,-0.4333025415514342,4.463417085427144,-1.0200000000000025
U/USDT,7,-5.362222222222304,-0.7660317460317577,0.7577777777777778,-1.020000000000146
CFX/USDT,24,-5.813966354706363,-0.2422485981127651,4.473723849372378,-1.0200000000000036
XPL/USDT,19,-6.18851622137404,-0.32571138007231787,7.658124999999999,-1.0200000000000011
PNUT/USDT,19,-6.223899330997136,-0.32757364899984925,8.089589041095886,-1.0200000000000018
PUMP/USDT,14,-6.362184042895256,-0.45444171734966116,4.263746556473828,-1.0200000000000014
APT/USDT,19,-6.531824179353483,-0.34378021996597274,4.756255707762542,-1.0200000000000018
MLN/USDT,12,-6.573333333333339,-0.5477777777777783,4.646666666666666,-1.0200000000000025
JTO/USDT,15,-6.604808370496961,-0.44032055803313075,2.9443366619115525,-1.0200000000000011
BB/USDT,9,-6.951186440677969,-0.7723540489642188,1.208813559322034,-1.0200000000000016
PEPE/USDT,12,-7.302801932367151,-0.6085668276972626,2.841111111111106,-1.0200000000000014
DODO/USDT,23,-8.122655253302154,-0.3531589240566154,5.073167701863349,-1.020000000000003
HBAR/USDT,8,-8.160000000000007,-1.020000000000001,-1.019999999999999,-1.0200000000000025
SOL/USDT,20,-8.239625329009996,-0.4119812664504998,5.22923076923078,-1.0200000000000065
XUSD/USDT,13,-9.007058823528727,-0.692850678732979,1.8329411764710453,-1.0200000000002776
BTC/USDT,13,-9.52250295754411,-0.732500227503393,2.7174970424559066,-1.0200000000000078
