symbol,trades,total_r,avg_r,best_trade_r,worst_trade_r
币安人生/USDT,8,39.733411688013014,4.966676461001627,40.16691588785046,-1.020000000000001
TON/USDT,16,30.10282039064601,1.8814262744153756,37.29746031746031,-1.0200000000000022
OSMO/USDT,15,19.260854992172632,1.2840569994781754,11.862352941176477,-1.0200000000000011
NOT/USDT,8,17.947943269884014,2.243492908735502,10.173798449612406,-1.0200000000000005
ENA/USDT,6,11.46953773570559,1.9115896226175983,4.530824175824179,-1.020000000000001
TAO/USDT,11,11.428712365170249,1.0389738513791136,5.722410303587861,-1.020000000000001
ZEC/USDT,21,10.482865797601539,0.49918408560007327,11.169326061550455,-1.020000000000001
ZBT/USDT,16,10.332829562726118,0.6458018476703824,4.792146892655371,-1.020000000000003
DOGS/USDT,18,9.539228597985597,0.5299571443325332,11.871891891891918,-1.0200000000000018
INJ/USDT,13,9.055619282602315,0.6965860986617165,9.758827977315692,-1.0200000000000018
VIC/USDT,10,8.626358312344278,0.8626358312344278,9.657419354838698,-1.0200000000000011
LAYER/USDT,14,8.562638917355338,0.6116170655253813,10.210769230769232,-1.0200000000000014
ICP/USDT,13,7.928715159379397,0.6099011661061075,7.988075370121123,-1.0200000000000022
LUNC/USDT,8,6.665793522689658,0.8332241903362072,12.13579868708972,-1.0200000000000005
TIA/USDT,14,6.191839976976237,0.4422742840697312,4.371480730223117,-1.0200000000000018
PENDLE/USDT,10,5.585677443916044,0.5585677443916044,7.598444846292946,-1.020000000000002
XUSD/USDT,13,5.220392156863975,0.40156862745107497,14.24666666666726,-1.020000000000193
SUI/USDT,15,5.081119300360187,0.3387412866906791,8.117388345384937,-1.0200000000000018
TRX/USDT,20,4.567154019135119,0.22835770095675595,8.564210526315753,-1.020000000000008
PUMP/USDT,6,4.260126519097289,0.7100210865162149,3.2900576553491345,-1.0200000000000016
TRUMP/USDT,15,4.126814720011987,0.2751209813341325,7.569136490250709,-1.0200000000000031
ASTER/USDT,8,3.941330805720537,0.49266635071506715,4.135844155844159,-1.0199999999999996
RENDER/USDT,13,3.7984171521212575,0.29218593477855825,4.224604316546768,-1.0200000000000014
SAHARA/USDT,18,3.466219823860854,0.19256776799226966,17.649550173010365,-1.0200000000000018
BIO/USDT,14,2.6656814403796045,0.19040581716997176,4.931219512195125,-1.020000000000001
ONDO/USDT,20,2.5003663797381908,0.12501831898690954,13.636836461125984,-1.0200000000000018
PEPE/USDT,14,1.1277020002495108,0.08055014287496506,4.754566473988439,-1.0200000000000011
SAPIEN/USDT,10,0.8009966473636094,0.08009966473636095,5.547058823529415,-1.020000000000001
BTC/USDT,18,0.4853600455706957,0.02696444697614976,11.21740714939845,-1.0200000000000065
KITE/USDT,14,0.4076652229591642,0.029118944497083157,7.294763231197779,-1.0200000000000011
LTC/USDT,5,-0.8954298150163269,-0.17908596300326537,3.1845701849836776,-1.020000000000003
UNI/USDT,10,-0.9809298660362511,-0.09809298660362512,8.199070133963748,-1.020000000000001
SHIB/USDT,16,-1.0849960255276847,-0.0678122515954803,3.850192307692304,-1.020000000000002
FF/USDT,6,-1.156243511226227,-0.19270725187103785,3.135070603337609,-1.0200000000000018
JTO/USDT,13,-1.3471499779377587,-0.1036269213798276,3.450366886171213,-1.0200000000000002
FET/USDT,17,-1.4568259697225487,-0.08569564527779698,6.864007029876976,-1.0200000000000014
PNUT/USDT,14,-1.4897655643533594,-0.10641182602523995,4.800058997050146,-1.0200000000000011
WLFI/USDT,15,-1.524756901792192,-0.10165046011947947,5.954647887323946,-1.0200000000000005
ETH/USDT,13,-1.7274042139448327,-0.13287724722652558,8.927930443983458,-1.0200000000000018
AVAX/USDT,11,-2.4990652041677306,-0.22718774583343004,4.842527716186254,-1.0200000000000016
HBAR/USDT,12,-3.333913710603671,-0.2778261425503059,4.526068499758799,-1.0200000000000016
XPL/USDT,16,-3.4031613885208056,-0.21269758678255035,4.07090909090909,-1.0200000000000011
WLD/USDT,8,-3.49387942332897,-0.43673492791612123,3.6461205766710334,-1.0200000000000014
BB/USDT,13,-3.577590424147798,-0.27519926339598444,5.749841269841272,-1.020000000000001
