symbol,trades,total_r,avg_r,best_trade_r,worst_trade_r
ZEC/USDT,9,41.244591673202805,4.582732408133645,29.944692901802117,-1.020000000000001
TON/USDT,3,21.82970588235293,7.276568627450977,23.86970588235293,-1.0200000000000014
XUSD/USDT,4,12.851034482759287,3.2127586206898218,15.911034482759156,-1.02
LUNC/USDT,2,12.448450875851153,6.224225437925576,8.435688246385924,4.012762629465229
DOGS/USDT,4,9.870617801047143,2.4676544502617856,11.42800000000002,-1.0200000000000002
JTO/USDT,5,9.172432211343683,1.8344864422687366,8.752911597729113,-1.020000000000002
VIC/USDT,3,8.702351190476179,2.9007837301587265,8.237142857142848,-1.02
KITE/USDT,8,8.686896443247274,1.0858620554059093,7.8394306049822,-1.0200000000000005
INJ/USDT,3,7.969444825320655,2.656481608440218,4.708254349130175,-1.019999999999999
SUI/USDT,5,6.356473127566293,1.2712946255132587,7.135634357762006,-1.020000000000001
DASH/USDT,7,5.333886447929695,0.7619837782756707,6.479999999999994,-1.0200000000000002
ICP/USDT,2,4.942105263157895,2.4710526315789476,5.962105263157897,-1.0200000000000011
ZBT/USDT,4,4.615577404031889,1.1538943510079722,3.7422377622377647,-1.0200000000000002
LAYER/USDT,4,4.610618762475047,1.1526546906187618,7.670618762475048,-1.0200000000000011
ONDO/USDT,6,4.374356659142206,0.7290594431903678,9.474356659142208,-1.0200000000000018
PENDLE/USDT,5,3.989141004862235,0.797828200972447,8.069141004862235,-1.020000000000001
TRX/USDT,4,2.9692125984252016,0.7423031496063004,6.029212598425197,-1.0200000000000011
APT/USDT,1,2.5654816824966087,2.5654816824966087,2.5654816824966087,2.5654816824966087
TIA/USDT,5,2.425836420600528,0.4851672841201056,2.9400347523892223,-1.020000000000001
BIO/USDT,3,1.790000000000001,0.596666666666667,3.8300000000000014,-1.0200000000000002
币安人生/USDT,3,1.7596305686345513,0.5865435228781838,3.799630568634551,-1.0200000000000002
VIRTUAL/USDT,5,1.446029347315129,0.28920586946302584,2.477507122507124,-1.02
SAGA/USDT,2,0.79070485999356,0.39535242999678,1.810704859993561,-1.020000000000001
XPL/USDT,4,0.6942683173327291,0.17356707933318227,1.5869428891377353,-1.0199999999999998
PENGU/USDT,5,0.6903021071337889,0.13806042142675778,4.77030210713379,-1.020000000000001
UNI/USDT,3,-0.23829663040594462,-0.07943221013531487,1.8017033695940572,-1.020000000000001
ENA/USDT,4,-0.3548542339986366,-0.08871355849965915,1.6541996233521643,-1.0200000000000005
PEPE/USDT,4,-0.673220338983046,-0.1683050847457615,2.386779661016952,-1.02
AVAX/USDT,6,-0.9556950865498315,-0.1592825144249719,1.9687323943661992,-1.020000000000001
DODO/USDT,1,-1.019999999999999,-1.019999999999999,-1.019999999999999,-1.019999999999999
CFX/USDT,1,-1.0199999999999991,-1.0199999999999991,-1.0199999999999991,-1.0199999999999991
PUMP/USDT,1,-1.0200000000000002,-1.0200000000000002,-1.0200000000000002,-1.0200000000000002
RAD/USDT,1,-1.020000000000001,-1.020000000000001,-1.020000000000001,-1.020000000000001
OSMO/USDT,1,-1.020000000000001,-1.020000000000001,-1.020000000000001,-1.020000000000001
DOT/USDT,1,-1.0200000000000011,-1.0200000000000011,-1.0200000000000011,-1.0200000000000011
SAPIEN/USDT,3,-1.0912500000000016,-0.3637500000000005,0.9487499999999984,-1.0200000000000005
HBAR/USDT,6,-1.5728560339979112,-0.2621426723329852,1.6622888283378825,-1.0200000000000011
FET/USDT,7,-1.6358318532006741,-0.23369026474295346,2.0814023732470344,-1.0200000000000002
NOT/USDT,4,-1.8476767676767683,-0.46191919191919206,1.2123232323232322,-1.0200000000000005
MLN/USDT,2,-2.04,-1.02,-1.0199999999999996,-1.0200000000000002
WLFI/USDT,5,-2.060629921259846,-0.41212598425196917,2.019370078740156,-1.0200000000000011
BB/USDT,5,-2.4103448275862047,-0.48206896551724093,1.6696551724137936,-1.0200000000000005
DOGE/USDT,6,-2.544987969802418,-0.4241646616337363,1.310529857022709,-1.0200000000000005
U/USDT,3,-3.0599999999996466,-1.0199999999998821,-1.0199999999997915,-1.02
FF/USDT,3,-3.0600000000000023,-1.0200000000000007,-1.0200000000000002,-1.020000000000001
SOL/USDT,6,-3.278787878787881,-0.5464646464646469,1.8212121212121184,-1.0200000000000014
ADA/USDT,6,-3.313548387096783,-0.5522580645161305,1.786451612903217,-1.020000000000001
TAO/USDT,9,-3.3929051209532166,-0.37698945788369076,2.141608497723825,-1.020000000000001
RENDER/USDT,5,-3.5346153846153836,-0.7069230769230768,0.5453846153846158,-1.02
PNUT/USDT,6,-3.6349700598802386,-0.6058283433133731,1.4650299401197633,-1.020000000000001
BTC/USDT,8,-4.027841397271973,-0.5034801746589966,3.1121586027280346,-1.0200000000000036
BNB/USDT,10,-4.040695876458235,-0.4040695876458235,4.008186856690418,-1.0200000000000011
SAHARA/USDT,4,-4.0800000000000045,-1.0200000000000011,-1.02,-1.0200000000000018
ASTER/USDT,5,-4.246110056925996,-0.8492220113851993,-0.1661100569259947,-1.020000000000001
NEAR/USDT,6,-4.807575392038602,-0.801262565339767,0.2924246079614006,-1.0200000000000014
LTC/USDT,8,-5.01322499598349,-0.6266531244979362,1.2384269662921377,-1.020000000000001
TRUMP/USDT,5,-5.099999999999998,-1.0199999999999996,-1.0199999999999991,-1.02
AAVE/USDT,5,-5.100000000000001,-1.0200000000000002,-1.0200000000000002,-1.0200000000000005
FIL/USDT,5,-5.100000000000001,-1.0200000000000002,-1.0199999999999998,-1.020000000000001
SPK/USDT,9,-5.5481132336182135,-0.6164570259575792,0.8196454472199812,-1.020000000000001
LINK/USDT,9,-5.789053497942389,-0.6432281664380431,2.37094650205761,-1.0200000000000014
SHIB/USDT,6,-6.120000000000002,-1.0200000000000002,-1.0199999999999994,-1.0200000000000014
ETH/USDT,8,-6.62588962186518,-0.8282362027331475,0.5141103781348225,-1.0200000000000016
BFUSD/USDT,7,-7.139999999999915,-1.0199999999999878,-1.019999999999885,-1.0200000000000855
XRP/USDT,8,-8.159999999999995,-1.0199999999999994,-1.0199999999999982,-1.020000000000001
XLM/USDT,8,-8.16,-1.02,-1.0199999999999985,-1.0200000000000016
