year,n,win_rate,avg_r,pf,max_dd_r,total_r,avg_bars
2021,30,0.6,0.5996833333333333,3.867103333970804,3.1450000000000005,17.9905,17.166666666666668
2022,81,0.4567901234567901,0.005829629629629634,1.0149311780832313,11.543000000000001,0.4722000000000004,15.82716049382716
2023,41,0.5853658536585366,0.6493682926829268,3.3938876250932855,4.3149999999999995,26.6241,17.29268292682927
2024,105,0.4666666666666667,0.8627609523809524,2.7980965046346835,37.4112,90.5899,13.685714285714285
2025,124,0.5806451612903226,0.42532016129032263,2.249501286467686,18.211399999999998,52.739700000000006,17.298387096774192
2026,47,0.2978723404255319,-0.2029106382978723,0.6691368304190952,22.990399999999998,-9.536799999999998,13.446808510638299
