symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,net_r,win,bars_held,exit_reason,year
ICP_USDT,2021-12-07,2021-12-27,29.49,28.25,20.755714,-0.142,0,20,time_exit,2021
BTC_USDT,2022-01-07,2022-01-21,41566.48,37233.715714,37233.715714,-1.0,0,14,atr_stop,2022
SOL_USDT,2022-01-07,2022-01-21,136.45,113.781429,113.781429,-1.0,0,14,atr_stop,2022
AVAX_USDT,2022-01-07,2022-01-21,86.74,69.454286,69.454286,-1.0,0,14,atr_stop,2022
BNB_USDT,2022-01-08,2022-01-21,429.9,374.8,374.8,-1.0,0,13,atr_stop,2022
INJ_USDT,2022-01-08,2022-01-21,6.854,5.483143,5.483143,-1.0,0,13,atr_stop,2022
TRX_USDT,2022-01-08,2022-01-22,0.06539,0.058263,0.058263,-1.0,0,14,atr_stop,2022
XRP_USDT,2022-01-21,2022-02-10,0.6368,0.8253,0.545171,2.0572,1,20,time_exit,2022
DASH_USDT,2022-01-21,2022-01-24,105.7,84.285714,84.285714,-1.0,0,3,atr_stop,2022
ZEC_USDT,2022-01-21,2022-02-10,102.3,124.8,80.714286,1.0424,1,20,time_exit,2022
GRT_USDT,2022-01-21,2022-02-10,0.4369,0.4611,0.339514,0.2485,1,20,time_exit,2022
ICP_USDT,2022-01-21,2022-02-10,24.2,21.57,17.297143,-0.381,0,20,time_exit,2022
DOGE_USDT,2022-01-21,2022-02-10,0.1419,0.1514,0.1095,0.2932,1,20,time_exit,2022
BNB_USDT,2022-01-22,2022-02-11,358.3,400.0,293.0,0.6386,1,20,time_exit,2022
UNI_USDT,2022-01-22,2022-02-11,11.15,10.64,7.998571,-0.1618,0,20,time_exit,2022
LPT_USDT,2022-01-22,2022-02-11,23.81,29.9,16.872857,0.8779,1,20,time_exit,2022
DOT_USDT,2022-01-22,2022-02-11,18.27,18.98,13.481429,0.1483,1,20,time_exit,2022
ETH_USDT,2022-01-22,2022-02-11,2412.18,2927.54,1956.46,1.1309,1,20,time_exit,2022
ZEN_USDT,2022-01-22,2022-02-11,35.32,40.31,25.367143,0.5014,1,20,time_exit,2022
INJ_USDT,2022-01-22,2022-02-11,4.301,7.368,3.069143,2.4897,1,20,time_exit,2022
LINK_USDT,2022-01-22,2022-02-11,15.85,16.21,10.825714,0.0717,1,20,time_exit,2022
FIL_USDT,2022-01-22,2022-02-11,19.01,21.1,13.842857,0.4045,1,20,time_exit,2022
ATOM_USDT,2022-01-30,2022-02-19,27.19,26.68,17.434286,-0.0523,0,20,time_exit,2022
UNI_USDT,2022-02-21,2022-03-13,8.53,8.19,6.678571,-0.1836,0,20,time_exit,2022
ETH_USDT,2022-02-21,2022-03-13,2568.02,2515.65,2175.707143,-0.1335,0,20,time_exit,2022
NEAR_USDT,2022-02-21,2022-03-13,8.545,9.85,6.394429,0.6068,1,20,time_exit,2022
ATOM_USDT,2022-02-21,2022-03-13,23.82,26.24,19.137143,0.5168,1,20,time_exit,2022
NEAR_USDT,2022-04-25,2022-04-29,14.275,11.675714,11.675714,-1.0,0,4,atr_stop,2022
INJ_USDT,2022-04-25,2022-04-30,4.522,3.859429,3.859429,-1.0,0,5,atr_stop,2022
XRP_USDT,2022-04-25,2022-04-29,0.6931,0.619171,0.619171,-1.0,0,4,atr_stop,2022
HBAR_USDT,2022-04-25,2022-04-29,0.1816,0.1612,0.1612,-1.0,0,4,atr_stop,2022
BCH_USDT,2022-06-12,2022-06-14,146.0,120.228571,120.228571,-1.0,0,2,atr_stop,2022
LTC_USDT,2022-06-12,2022-07-02,47.9,50.55,39.014286,0.2982,1,20,time_exit,2022
ZEC_USDT,2022-06-12,2022-06-13,79.1,65.585714,65.585714,-1.0,0,1,atr_stop,2022
GRT_USDT,2022-06-12,2022-07-02,0.1118,0.0944,0.078886,-0.5286,0,20,time_exit,2022
ETH_USDT,2022-06-12,2022-06-13,1434.84,1197.004286,1197.004286,-1.0,0,1,atr_stop,2022
AVAX_USDT,2022-06-12,2022-07-02,17.29,16.33,11.8,-0.1749,0,20,time_exit,2022
AAVE_USDT,2022-06-12,2022-06-18,70.3,48.371429,48.371429,-1.0,0,6,atr_stop,2022
HBAR_USDT,2022-06-12,2022-07-02,0.0695,0.0633,0.056243,-0.4677,0,20,time_exit,2022
CHZ_USDT,2022-06-12,2022-07-02,0.0973,0.0972,0.076943,-0.0049,0,20,time_exit,2022
DASH_USDT,2022-06-12,2022-07-02,46.2,42.8,37.928571,-0.4111,0,20,time_exit,2022
ZEN_USDT,2022-06-12,2022-07-02,15.14,13.62,11.754286,-0.4489,0,20,time_exit,2022
BTC_USDT,2022-06-12,2022-06-13,26574.53,23457.478571,23457.478571,-1.0,0,1,atr_stop,2022
ICP_USDT,2022-06-12,2022-07-02,5.64,5.24,3.691429,-0.2053,0,20,time_exit,2022
XRP_USDT,2022-06-13,2022-07-03,0.3118,0.3215,0.262557,0.197,1,20,time_exit,2022
LPT_USDT,2022-06-14,2022-07-04,8.08,8.52,5.914286,0.2032,1,20,time_exit,2022
FET_USDT,2022-06-15,2022-06-18,0.1079,0.073314,0.073314,-1.0,0,3,atr_stop,2022
BNB_USDT,2022-06-30,2022-07-20,219.6,258.2,186.5,1.1662,1,20,time_exit,2022
FIL_USDT,2022-06-30,2022-07-20,5.4,5.59,4.405714,0.1911,1,20,time_exit,2022
ZEC_USDT,2022-06-30,2022-07-20,54.5,62.1,41.385714,0.5795,1,20,time_exit,2022
ETH_USDT,2022-07-01,2022-07-21,1059.73,1575.45,839.885714,2.3458,1,20,time_exit,2022
SOL_USDT,2022-07-01,2022-07-21,32.84,43.11,24.358571,1.2109,1,20,time_exit,2022
INJ_USDT,2022-07-01,2022-07-21,1.186,1.328,0.902857,0.5015,1,20,time_exit,2022
ADA_USDT,2022-07-01,2022-07-21,0.4487,0.4993,0.375514,0.6914,1,20,time_exit,2022
BTC_USDT,2022-07-01,2022-07-21,19279.8,23152.19,16438.058571,1.3627,1,20,time_exit,2022
ZEC_USDT,2022-07-24,2022-08-13,59.0,76.2,49.085714,1.7349,1,20,time_exit,2022
LTC_USDT,2022-08-03,2022-08-23,57.77,57.08,49.974286,-0.0885,0,20,time_exit,2022
BTC_USDT,2022-08-03,2022-08-23,22818.37,21529.12,20601.22,-0.5815,0,20,time_exit,2022
NEAR_USDT,2022-08-18,2022-08-27,4.853,3.871143,3.871143,-1.0,0,9,atr_stop,2022
HBAR_USDT,2022-08-18,2022-09-02,0.0708,0.061,0.061,-1.0,0,15,atr_stop,2022
AVAX_USDT,2022-08-18,2022-08-28,24.21,19.744286,19.744286,-1.0,0,10,atr_stop,2022
GRT_USDT,2022-08-18,2022-09-07,0.1148,0.1041,0.0905,-0.4403,0,20,time_exit,2022
UNI_USDT,2022-08-18,2022-08-26,7.58,6.235714,6.235714,-1.0,0,8,atr_stop,2022
ICP_USDT,2022-08-18,2022-08-26,6.88,5.752857,5.752857,-1.0,0,8,atr_stop,2022
LINK_USDT,2022-08-18,2022-08-26,7.649,6.433429,6.433429,-1.0,0,8,atr_stop,2022
BCH_USDT,2022-08-19,2022-09-08,114.4,126.5,97.342857,0.7094,1,20,time_exit,2022
SOL_USDT,2022-08-19,2022-09-08,35.81,33.61,29.537143,-0.3507,0,20,time_exit,2022
ZEN_USDT,2022-10-10,2022-10-13,13.14,11.994286,11.994286,-1.0,0,3,atr_stop,2022
NEAR_USDT,2022-10-15,2022-11-04,2.924,3.307,2.582143,1.1204,1,20,time_exit,2022
ADA_USDT,2022-10-15,2022-10-21,0.3641,0.332086,0.332086,-1.0,0,6,atr_stop,2022
ZEN_USDT,2022-11-20,2022-12-10,8.78,10.23,6.414286,0.6129,1,20,time_exit,2022
FET_USDT,2022-11-20,2022-12-10,0.0571,0.0931,0.043143,2.5793,1,20,time_exit,2022
DOT_USDT,2022-11-21,2022-12-11,5.18,5.17,4.225714,-0.0105,0,20,time_exit,2022
NEAR_USDT,2022-11-21,2022-12-11,1.56,1.633,1.051,0.1434,1,20,time_exit,2022
SOL_USDT,2022-11-21,2022-12-11,11.83,13.42,5.04,0.2342,1,20,time_exit,2022
CHZ_USDT,2022-11-29,2022-12-16,0.1634,0.121914,0.121914,-1.0,0,17,atr_stop,2022
ICP_USDT,2022-12-16,2023-01-05,3.559,3.817,3.047,0.5039,1,20,time_exit,2022
GRT_USDT,2022-12-16,2023-01-05,0.0562,0.0607,0.046486,0.4632,1,20,time_exit,2022
BNB_USDT,2022-12-16,2023-01-05,231.2,256.7,206.842857,1.0469,1,20,time_exit,2022
LTC_USDT,2022-12-19,2023-01-08,63.37,78.68,54.99,1.827,1,20,time_exit,2022
SOL_USDT,2022-12-26,2022-12-28,11.32,9.784286,9.784286,-1.0,0,2,atr_stop,2022
CHZ_USDT,2022-12-29,2023-01-18,0.102,0.1231,0.086329,1.3464,1,20,time_exit,2022
ICP_USDT,2023-02-25,2023-03-09,6.11,4.74,4.74,-1.0,0,12,atr_stop,2023
HBAR_USDT,2023-02-25,2023-03-07,0.075,0.061357,0.061357,-1.0,0,10,atr_stop,2023
DASH_USDT,2023-03-07,2023-03-09,62.06,53.508571,53.508571,-1.0,0,2,atr_stop,2023
SOL_USDT,2023-03-07,2023-03-09,20.25,17.635714,17.635714,-1.0,0,2,atr_stop,2023
FIL_USDT,2023-03-11,2023-03-31,4.95,5.686,3.717286,0.5971,1,20,time_exit,2023
LTC_USDT,2023-03-11,2023-03-31,69.21,89.57,58.175714,1.8452,1,20,time_exit,2023
HBAR_USDT,2023-04-08,2023-04-28,0.0647,0.0606,0.054743,-0.4118,0,20,time_exit,2023
XRP_USDT,2023-05-04,2023-05-08,0.4608,0.415771,0.415771,-1.0,0,4,atr_stop,2023
ETH_USDT,2023-05-11,2023-05-31,1794.3,1873.63,1645.68,0.5338,1,20,time_exit,2023
BTC_USDT,2023-05-11,2023-05-31,26968.62,27210.35,24965.73,0.1207,1,20,time_exit,2023
UNI_USDT,2023-05-25,2023-06-05,4.953,4.607857,4.607857,-1.0,0,11,atr_stop,2023
DASH_USDT,2023-05-25,2023-06-10,40.91,37.035714,37.035714,-1.0,0,16,atr_stop,2023
SUI_USDT,2023-06-03,2023-06-05,0.9333,0.799857,0.799857,-1.0,0,2,atr_stop,2023
AVAX_USDT,2023-06-12,2023-07-02,11.52,13.13,9.942857,1.0208,1,20,time_exit,2023
SOL_USDT,2023-06-14,2023-07-04,14.48,19.13,11.311429,1.4675,1,20,time_exit,2023
SUI_USDT,2023-06-27,2023-07-17,0.7203,0.7197,0.5755,-0.0041,0,20,time_exit,2023
ZEC_USDT,2023-07-09,2023-07-29,28.54,30.37,24.102857,0.4124,1,20,time_exit,2023
ZEN_USDT,2023-07-09,2023-07-29,7.9,9.28,6.147143,0.7873,1,20,time_exit,2023
FIL_USDT,2023-07-19,2023-08-08,4.259,4.143,3.766,-0.2353,0,20,time_exit,2023
ETH_USDT,2023-07-19,2023-08-08,1888.63,1856.3,1771.312857,-0.2756,0,20,time_exit,2023
XRP_USDT,2023-08-07,2023-08-17,0.6236,0.560286,0.560286,-1.0,0,10,atr_stop,2023
DASH_USDT,2023-08-17,2023-09-06,25.74,25.64,22.562857,-0.0315,0,20,time_exit,2023
SEI_USDT,2023-08-28,2023-09-17,0.1285,0.123,0.024171,-0.0527,0,20,time_exit,2023
SUI_USDT,2023-09-01,2023-09-21,0.4889,0.4402,0.388529,-0.4852,0,20,time_exit,2023
HBAR_USDT,2023-09-04,2023-09-24,0.0484,0.0498,0.041329,0.198,1,20,time_exit,2023
LPT_USDT,2023-09-10,2023-09-30,6.33,5.44,4.907143,-0.6255,0,20,time_exit,2023
BCH_USDT,2023-10-10,2023-10-30,212.2,245.8,185.8,1.2727,1,20,time_exit,2023
ETH_USDT,2023-10-12,2023-11-01,1539.61,1846.99,1442.991429,3.1814,1,20,time_exit,2023
XRP_USDT,2023-10-12,2023-11-01,0.483,0.6085,0.444229,3.2369,1,20,time_exit,2023
ADA_USDT,2023-10-12,2023-11-01,0.246,0.3071,0.23,3.8187,1,20,time_exit,2023
SEI_USDT,2023-10-12,2023-11-01,0.1019,0.1161,0.091414,1.3542,1,20,time_exit,2023
DASH_USDT,2023-10-12,2023-11-01,25.05,29.92,23.087143,2.4811,1,20,time_exit,2023
DOT_USDT,2023-10-12,2023-11-01,3.676,4.727,3.425857,4.2016,1,20,time_exit,2023
SUI_USDT,2023-10-12,2023-11-01,0.4074,0.4651,0.356143,1.1257,1,20,time_exit,2023
APT_USDT,2023-10-12,2023-11-01,4.8372,7.1097,4.385057,5.0261,1,20,time_exit,2023
AVAX_USDT,2023-10-12,2023-11-01,9.12,12.23,7.865714,2.4795,1,20,time_exit,2023
BCH_USDT,2023-11-14,2023-12-04,232.0,252.3,205.557143,0.7677,1,20,time_exit,2023
ZEN_USDT,2023-11-14,2023-12-04,10.84,11.46,8.512857,0.2664,1,20,time_exit,2023
GRT_USDT,2023-11-30,2023-12-20,0.1429,0.1607,0.118457,0.7282,1,20,time_exit,2023
APT_USDT,2023-12-18,2024-01-07,7.881,8.4746,6.446086,0.4137,1,20,time_exit,2023
JTO_USDT,2023-12-31,2024-01-20,1.8841,2.1908,1.134371,0.4091,1,20,time_exit,2023
ZEC_USDT,2024-01-07,2024-01-27,21.92,22.72,17.06,0.1646,1,20,time_exit,2024
APT_USDT,2024-01-19,2024-02-08,8.5855,8.7575,6.739714,0.0932,1,20,time_exit,2024
ORDI_USDT,2024-01-22,2024-02-11,62.681,61.845,47.873286,-0.0565,0,20,time_exit,2024
ARB_USDT,2024-01-22,2024-02-11,1.6888,1.9417,1.280143,0.6189,1,20,time_exit,2024
FET_USDT,2024-01-22,2024-02-11,0.5599,0.6313,0.450714,0.6539,1,20,time_exit,2024
ZEN_USDT,2024-01-23,2024-02-12,7.64,8.03,6.135714,0.2593,1,20,time_exit,2024
LINK_USDT,2024-01-25,2024-02-14,13.744,20.24,11.502,2.8974,1,20,time_exit,2024
ETH_USDT,2024-01-25,2024-02-14,2218.64,2774.81,2003.062857,2.5799,1,20,time_exit,2024
PENDLE_USDT,2024-02-20,2024-03-05,2.7457,2.259986,2.259986,-1.0,0,14,atr_stop,2024
TRX_USDT,2024-03-12,2024-03-16,0.13142,0.124927,0.124927,-1.0,0,4,atr_stop,2024
BCH_USDT,2024-04-12,2024-05-02,533.2,429.0,397.357143,-0.7671,0,20,time_exit,2024
ZEN_USDT,2024-04-13,2024-05-03,8.17,8.8,5.51,0.2368,1,20,time_exit,2024
SAGA_USDT,2024-04-26,2024-05-14,3.6195,2.3436,2.3436,-1.0,0,18,atr_stop,2024
DOGE_USDT,2024-04-28,2024-05-01,0.1467,0.123999,0.123999,-1.0,0,3,atr_stop,2024
HBAR_USDT,2024-04-29,2024-05-19,0.1032,0.111,0.070229,0.2366,1,20,time_exit,2024
TIA_USDT,2024-04-29,2024-05-19,9.76,8.82,7.488571,-0.4138,0,20,time_exit,2024
ZEC_USDT,2024-05-14,2024-06-03,21.94,25.5,19.7,1.5893,1,20,time_exit,2024
LTC_USDT,2024-05-26,2024-06-07,83.9,77.368571,77.368571,-1.0,0,12,atr_stop,2024
JTO_USDT,2024-05-26,2024-06-12,3.55,2.790857,2.790857,-1.0,0,17,atr_stop,2024
SUI_USDT,2024-05-26,2024-06-15,1.0419,0.9444,0.878286,-0.5959,0,20,time_exit,2024
INJ_USDT,2024-05-26,2024-06-15,24.83,25.42,21.107143,0.1585,1,20,time_exit,2024
TAO_USDT,2024-06-02,2024-06-14,381.1,305.885714,305.885714,-1.0,0,12,atr_stop,2024
SEI_USDT,2024-06-02,2024-06-16,0.4792,0.405443,0.405443,-1.0,0,14,atr_stop,2024
FET_USDT,2024-06-02,2024-06-07,2.085,1.755014,1.755014,-1.0,0,5,atr_stop,2024
HBAR_USDT,2024-06-02,2024-06-07,0.0992,0.089714,0.089714,-1.0,0,5,atr_stop,2024
TIA_USDT,2024-06-08,2024-06-18,9.07,6.974286,6.974286,-1.0,0,10,atr_stop,2024
FET_USDT,2024-06-11,2024-06-17,1.537,1.235814,1.235814,-1.0,0,6,atr_stop,2024
WLD_USDT,2024-06-11,2024-06-17,3.802,3.064857,3.064857,-1.0,0,6,atr_stop,2024
PENDLE_USDT,2024-06-11,2024-07-01,4.93,4.985,4.086857,0.0652,1,20,time_exit,2024
ORDI_USDT,2024-06-15,2024-06-24,45.2,33.728571,33.728571,-1.0,0,9,atr_stop,2024
INJ_USDT,2024-06-18,2024-07-08,20.47,19.75,13.705714,-0.1064,0,20,time_exit,2024
CHZ_USDT,2024-06-18,2024-07-05,0.08028,0.055609,0.055609,-1.0,0,17,atr_stop,2024
SEI_USDT,2024-06-18,2024-07-05,0.3438,0.2608,0.2608,-1.0,0,17,atr_stop,2024
SAGA_USDT,2024-07-24,2024-08-04,1.4388,1.114057,1.114057,-1.0,0,11,atr_stop,2024
FET_USDT,2024-08-01,2024-08-04,1.143,0.944857,0.944857,-1.0,0,3,atr_stop,2024
SUI_USDT,2024-08-01,2024-08-04,0.6961,0.591171,0.591171,-1.0,0,3,atr_stop,2024
ARKM_USDT,2024-08-01,2024-08-04,1.221,0.981286,0.981286,-1.0,0,3,atr_stop,2024
DOGE_USDT,2024-08-01,2024-08-04,0.11899,0.100804,0.100804,-1.0,0,3,atr_stop,2024
DOT_USDT,2024-08-01,2024-08-04,5.34,4.761,4.761,-1.0,0,3,atr_stop,2024
ALT_USDT,2024-08-01,2024-08-05,0.1127,0.082986,0.082986,-1.0,0,4,atr_stop,2024
ARB_USDT,2024-08-01,2024-08-04,0.6538,0.559557,0.559557,-1.0,0,3,atr_stop,2024
SEI_USDT,2024-08-01,2024-08-04,0.3043,0.244529,0.244529,-1.0,0,3,atr_stop,2024
GRT_USDT,2024-08-01,2024-08-03,0.1781,0.153,0.153,-1.0,0,2,atr_stop,2024
NEAR_USDT,2024-08-01,2024-08-04,4.981,4.138286,4.138286,-1.0,0,3,atr_stop,2024
FIL_USDT,2024-08-01,2024-08-04,4.164,3.558,3.558,-1.0,0,3,atr_stop,2024
INJ_USDT,2024-08-01,2024-08-04,21.67,17.724286,17.724286,-1.0,0,3,atr_stop,2024
ENA_USDT,2024-08-02,2024-08-05,0.352,0.263571,0.263571,-1.0,0,3,atr_stop,2024
CHZ_USDT,2024-08-02,2024-08-05,0.06,0.052,0.052,-1.0,0,3,atr_stop,2024
APT_USDT,2024-08-02,2024-08-04,6.01,5.192857,5.192857,-1.0,0,2,atr_stop,2024
ATOM_USDT,2024-08-02,2024-08-05,5.36,4.742571,4.742571,-1.0,0,3,atr_stop,2024
SOL_USDT,2024-08-03,2024-08-05,142.52,117.824286,117.824286,-1.0,0,2,atr_stop,2024
WLD_USDT,2024-08-03,2024-08-23,1.743,1.844,1.278571,0.2175,1,20,time_exit,2024
ORDI_USDT,2024-08-03,2024-08-05,28.22,21.334286,21.334286,-1.0,0,2,atr_stop,2024
LTC_USDT,2024-08-04,2024-08-05,62.46,54.901429,54.901429,-1.0,0,1,atr_stop,2024
PENDLE_USDT,2024-08-04,2024-08-24,2.441,3.46,1.698,1.3715,1,20,time_exit,2024
JTO_USDT,2024-08-04,2024-08-24,2.327,2.76,1.658571,0.6478,1,20,time_exit,2024
ETH_USDT,2024-08-04,2024-08-05,2688.92,2351.738571,2351.738571,-1.0,0,1,atr_stop,2024
BCH_USDT,2024-08-04,2024-08-05,332.5,275.942857,275.942857,-1.0,0,1,atr_stop,2024
PEPE_USDT,2024-08-04,2024-08-05,8e-06,6e-06,6e-06,-1.0,0,1,atr_stop,2024
LPT_USDT,2024-08-05,2024-08-25,9.934,15.198,7.459714,2.1275,1,20,time_exit,2024
XRP_USDT,2024-08-05,2024-08-25,0.4889,0.6,0.405143,1.3265,1,20,time_exit,2024
BNB_USDT,2024-08-05,2024-08-25,464.2,573.9,407.242857,1.926,1,20,time_exit,2024
ENA_USDT,2024-08-19,2024-08-30,0.289,0.226429,0.226429,-1.0,0,11,atr_stop,2024
DASH_USDT,2024-08-29,2024-09-18,23.32,24.72,20.858571,0.5688,1,20,time_exit,2024
SOL_USDT,2024-08-30,2024-09-06,137.99,122.054286,122.054286,-1.0,0,7,atr_stop,2024
ZEC_USDT,2024-08-30,2024-09-04,33.02,27.94,27.94,-1.0,0,5,atr_stop,2024
NEAR_USDT,2024-08-30,2024-09-06,4.113,3.45,3.45,-1.0,0,7,atr_stop,2024
TIA_USDT,2024-08-30,2024-09-06,4.513,3.734571,3.734571,-1.0,0,7,atr_stop,2024
FIL_USDT,2024-08-30,2024-09-04,3.64,3.200429,3.200429,-1.0,0,5,atr_stop,2024
JTO_USDT,2024-08-30,2024-09-06,2.233,1.851714,1.851714,-1.0,0,7,atr_stop,2024
INJ_USDT,2024-08-31,2024-09-20,17.26,21.07,14.214286,1.2509,1,20,time_exit,2024
RENDER_USDT,2024-08-31,2024-09-20,5.0,5.282,3.941429,0.2664,1,20,time_exit,2024
SEI_USDT,2024-08-31,2024-09-20,0.2845,0.3526,0.229386,1.2356,1,20,time_exit,2024
TAO_USDT,2024-08-31,2024-09-06,281.2,224.285714,224.285714,-1.0,0,6,atr_stop,2024
TRX_USDT,2024-09-05,2024-09-25,0.1498,0.15,0.140057,0.0205,1,20,time_exit,2024
ETH_USDT,2024-10-03,2024-10-23,2349.8,2524.61,2120.975714,0.7639,1,20,time_exit,2024
LPT_USDT,2024-10-03,2024-10-23,11.855,11.872,9.537286,0.0073,1,20,time_exit,2024
UNI_USDT,2024-10-03,2024-10-23,6.566,7.857,5.610857,1.3516,1,20,time_exit,2024
AVAX_USDT,2024-10-03,2024-10-23,24.66,26.75,20.974286,0.5671,1,20,time_exit,2024
ZEC_USDT,2024-10-03,2024-10-23,25.64,37.89,21.6,3.0322,1,20,time_exit,2024
TAO_USDT,2024-10-18,2024-10-25,576.4,461.771429,461.771429,-1.0,0,7,atr_stop,2024
JTO_USDT,2024-11-02,2024-11-22,2.225,3.634,1.809,3.387,1,20,time_exit,2024
NEAR_USDT,2024-11-04,2024-11-24,3.619,6.873,3.06,5.8211,1,20,time_exit,2024
BTC_USDT,2024-11-04,2024-11-24,67850.01,97900.04,63452.687143,6.8337,1,20,time_exit,2024
BNB_USDT,2024-11-04,2024-11-24,552.5,659.65,515.242857,2.876,1,20,time_exit,2024
ORDI_USDT,2024-11-04,2024-11-24,30.2,39.9,25.108571,1.9052,1,20,time_exit,2024
PEPE_USDT,2024-11-04,2024-11-24,8e-06,2e-05,7e-06,8.6479,1,20,time_exit,2024
RENDER_USDT,2024-11-04,2024-11-24,4.222,8.045,3.53,5.5246,1,20,time_exit,2024
CHZ_USDT,2024-11-04,2024-11-24,0.0543,0.0979,0.046129,5.3357,1,20,time_exit,2024
APT_USDT,2024-11-04,2024-11-24,8.06,12.52,6.492857,2.8459,1,20,time_exit,2024
WLD_USDT,2024-11-04,2024-11-24,1.656,2.549,1.316857,2.6331,1,20,time_exit,2024
ATOM_USDT,2024-11-04,2024-11-24,3.917,8.757,3.415714,9.6552,1,20,time_exit,2024
AVAX_USDT,2024-11-04,2024-11-24,22.72,42.06,20.027143,7.182,1,20,time_exit,2024
ALT_USDT,2024-11-04,2024-11-24,0.08432,0.14071,0.067547,3.362,1,20,time_exit,2024
LPT_USDT,2024-11-04,2024-11-24,9.077,12.977,7.538429,2.5348,1,20,time_exit,2024
FET_USDT,2024-11-04,2024-11-24,1.132,1.532,0.941857,2.1037,1,20,time_exit,2024
TAO_USDT,2024-11-04,2024-11-24,419.7,527.4,340.571429,1.3611,1,20,time_exit,2024
INJ_USDT,2024-11-04,2024-11-24,16.37,28.43,13.717143,4.546,1,20,time_exit,2024
GRT_USDT,2024-11-04,2024-11-24,0.1309,0.2598,0.1124,6.9676,1,20,time_exit,2024
HBAR_USDT,2024-11-04,2024-11-24,0.04254,0.14693,0.037474,20.6072,1,20,time_exit,2024
TRX_USDT,2024-11-05,2024-11-25,0.1602,0.1959,0.154357,6.11,1,20,time_exit,2024
ZEC_USDT,2024-11-14,2024-12-04,36.77,69.6,29.468571,4.4964,1,20,time_exit,2024
APT_USDT,2024-12-22,2025-01-11,9.23,9.12,6.01,-0.0342,0,20,time_exit,2024
EIGEN_USDT,2024-12-22,2025-01-11,3.609,3.102,2.145,-0.3463,0,20,time_exit,2024
TRX_USDT,2024-12-22,2025-01-11,0.2442,0.241,0.191557,-0.0608,0,20,time_exit,2024
PENDLE_USDT,2025-01-09,2025-01-29,3.933,3.285,3.111714,-0.789,0,20,time_exit,2025
SAGA_USDT,2025-01-09,2025-01-28,1.2583,1.011386,1.011386,-1.0,0,19,atr_stop,2025
