symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,net_r,win,bars_held,exit_reason,year
FIL_USDT,2021-05-12,2021-05-13,127.04,88.652857,88.652857,-1.0,0,1,atr_stop,2021
XRP_USDT,2021-05-12,2021-05-23,1.2691,0.661064,0.661064,-1.0,0,11,atr_stop,2021
BTC_USDT,2021-05-12,2021-05-19,49631.32,38212.610714,38212.610714,-1.0,0,7,atr_stop,2021
FET_USDT,2021-05-12,2021-05-23,0.4454,0.1934,0.1934,-1.0,0,11,atr_stop,2021
SOL_USDT,2021-05-13,2021-05-23,41.049,25.573071,25.573071,-1.0,0,10,atr_stop,2021
ZEC_USDT,2021-05-17,2021-06-01,235.52,154.04,81.495714,-0.529,0,15,time_exit,2021
ETH_USDT,2021-05-17,2021-05-19,3282.51,1970.457857,1970.457857,-1.0,0,2,atr_stop,2021
INJ_USDT,2021-05-17,2021-06-01,14.465,9.345,5.267,-0.5566,0,15,time_exit,2021
ZEN_USDT,2021-05-19,2021-06-03,72.47,112.96,-5.332857,0.5204,1,15,time_exit,2021
TRX_USDT,2021-05-19,2021-06-03,0.07881,0.08223,0.01866,0.0569,1,15,time_exit,2021
BNB_USDT,2021-05-19,2021-06-03,334.8,428.48,108.769286,0.4145,1,15,time_exit,2021
DOGE_USDT,2021-05-19,2021-06-03,0.32945,0.40078,-0.100881,0.1658,1,15,time_exit,2021
BCH_USDT,2021-05-19,2021-06-03,694.51,718.91,-67.19,0.032,1,15,time_exit,2021
AVAX_USDT,2021-05-19,2021-06-03,23.052,20.268,1.254214,-0.1277,0,15,time_exit,2021
ZEN_USDT,2021-06-07,2021-06-22,86.29,55.14,42.599286,-0.713,0,15,time_exit,2021
ADA_USDT,2021-06-21,2021-07-06,1.174,1.4157,0.77425,0.6046,1,15,time_exit,2021
SOL_USDT,2021-06-21,2021-07-06,26.59,34.226,12.228571,0.5317,1,15,time_exit,2021
DOGE_USDT,2021-07-08,2021-07-23,0.2069,0.19489,0.140669,-0.1813,0,15,time_exit,2021
AAVE_USDT,2021-08-26,2021-09-10,350.7,312.2,251.755714,-0.3891,0,15,time_exit,2021
DOGE_USDT,2021-08-26,2021-09-10,0.2684,0.2397,0.173945,-0.3038,0,15,time_exit,2021
ADA_USDT,2021-09-07,2021-09-22,2.514,2.257,1.743579,-0.3336,0,15,time_exit,2021
UNI_USDT,2021-09-07,2021-09-22,24.32,21.62,16.5485,-0.3474,0,15,time_exit,2021
BNB_USDT,2021-09-07,2021-09-22,418.7,379.0,314.912857,-0.3825,0,15,time_exit,2021
FIL_USDT,2021-09-20,2021-10-05,74.43,70.89,42.212143,-0.1099,0,15,time_exit,2021
XRP_USDT,2021-09-20,2021-10-05,0.9216,1.0839,0.584079,0.4809,1,15,time_exit,2021
BTC_USDT,2021-09-20,2021-10-05,43015.62,51471.99,34455.915,0.9879,1,15,time_exit,2021
ETH_USDT,2021-09-20,2021-10-05,2977.28,3515.27,2078.99,0.5989,1,15,time_exit,2021
FET_USDT,2021-09-20,2021-10-05,0.6805,0.7402,0.1375,0.1099,1,15,time_exit,2021
SOL_USDT,2021-09-20,2021-10-05,132.77,164.62,49.805,0.3839,1,15,time_exit,2021
DOT_USDT,2021-09-20,2021-10-05,28.31,31.39,13.320714,0.2055,1,15,time_exit,2021
NEAR_USDT,2021-09-21,2021-10-06,6.701,7.797,1.579571,0.214,1,15,time_exit,2021
HBAR_USDT,2021-09-21,2021-10-06,0.3055,0.3815,0.082236,0.3404,1,15,time_exit,2021
BNB_USDT,2021-10-10,2021-10-25,404.1,485.1,331.307143,1.1127,1,15,time_exit,2021
NEAR_USDT,2021-10-10,2021-10-25,7.391,12.321,4.969571,2.036,1,15,time_exit,2021
UNI_USDT,2021-10-10,2021-10-25,24.17,26.75,18.330714,0.4418,1,15,time_exit,2021
HBAR_USDT,2021-10-10,2021-10-25,0.339,0.387,0.224014,0.4174,1,15,time_exit,2021
ATOM_USDT,2021-10-10,2021-10-25,32.42,35.31,22.28,0.285,1,15,time_exit,2021
LINK_USDT,2021-10-10,2021-10-25,25.56,32.38,19.553571,1.1355,1,15,time_exit,2021
ADA_USDT,2021-10-12,2021-10-27,2.118,1.912,1.751571,-0.5622,0,15,time_exit,2021
CHZ_USDT,2021-10-27,2021-11-11,0.3001,0.5127,0.222614,2.7437,1,15,time_exit,2021
UNI_USDT,2021-10-27,2021-11-11,24.17,25.38,18.234286,0.2039,1,15,time_exit,2021
XRP_USDT,2021-10-27,2021-11-11,0.995,1.2142,0.798779,1.1171,1,15,time_exit,2021
INJ_USDT,2021-10-27,2021-11-11,10.546,13.306,7.516429,0.911,1,15,time_exit,2021
TRX_USDT,2021-10-27,2021-11-11,0.09064,0.10893,0.075207,1.1851,1,15,time_exit,2021
BNB_USDT,2021-10-27,2021-11-11,448.7,628.4,369.178571,2.2598,1,15,time_exit,2021
ATOM_USDT,2021-11-10,2021-11-25,32.05,29.77,22.214286,-0.2318,0,15,time_exit,2021
DOT_USDT,2021-11-10,2021-11-25,46.74,39.47,34.309286,-0.5848,0,15,time_exit,2021
XRP_USDT,2021-11-16,2021-12-01,1.0877,0.9899,0.822671,-0.369,0,15,time_exit,2021
GRT_USDT,2021-11-16,2021-12-01,0.9218,0.9232,0.571057,0.004,1,15,time_exit,2021
SOL_USDT,2021-11-16,2021-12-01,219.04,229.81,162.562857,0.1907,1,15,time_exit,2021
LINK_USDT,2021-11-16,2021-12-01,29.16,25.32,20.991429,-0.4701,0,15,time_exit,2021
BTC_USDT,2021-11-16,2021-12-01,60058.87,57184.07,51444.254286,-0.3337,0,15,time_exit,2021
NEAR_USDT,2021-11-16,2021-12-01,9.675,8.506,6.076286,-0.3248,0,15,time_exit,2021
BNB_USDT,2021-11-16,2021-12-01,588.7,627.5,469.664286,0.326,1,15,time_exit,2021
FET_USDT,2021-11-16,2021-12-01,0.7591,0.7565,0.467286,-0.0089,0,15,time_exit,2021
ETH_USDT,2021-11-16,2021-12-01,4209.76,4582.95,3542.862143,0.5596,1,15,time_exit,2021
LPT_USDT,2021-11-18,2021-12-03,47.07,47.21,3.392143,0.0032,1,15,time_exit,2021
HBAR_USDT,2021-11-18,2021-12-03,0.3582,0.3153,0.242957,-0.3723,0,15,time_exit,2021
LTC_USDT,2021-11-18,2021-12-03,204.2,188.0,125.15,-0.2049,0,15,time_exit,2021
DOT_USDT,2021-11-26,2021-12-11,34.56,27.81,23.412857,-0.6055,0,15,time_exit,2021
TRX_USDT,2021-11-26,2021-12-11,0.09229,0.0916,0.067821,-0.0282,0,15,time_exit,2021
FET_USDT,2021-12-04,2021-12-19,0.6781,0.4648,0.412471,-0.803,0,15,time_exit,2021
LPT_USDT,2021-12-04,2021-12-19,42.45,35.12,13.866429,-0.2564,0,15,time_exit,2021
AVAX_USDT,2021-12-04,2021-12-19,93.05,107.61,45.266429,0.3047,1,15,time_exit,2021
BNB_USDT,2021-12-04,2021-12-19,568.6,529.8,432.357143,-0.2848,0,15,time_exit,2021
NEAR_USDT,2021-12-05,2021-12-20,7.343,8.509,4.301429,0.3834,1,15,time_exit,2021
ETH_USDT,2021-12-28,2022-01-07,3792.75,3195.546429,3195.546429,-1.0,0,10,atr_stop,2021
AVAX_USDT,2021-12-29,2022-01-13,103.1,89.65,69.962857,-0.4059,0,15,time_exit,2021
BNB_USDT,2022-01-05,2022-01-20,474.1,440.2,401.5,-0.4669,0,15,time_exit,2022
SOL_USDT,2022-01-06,2022-01-21,150.26,117.163571,117.163571,-1.0,0,15,atr_stop,2022
LPT_USDT,2022-01-07,2022-01-22,37.11,23.81,20.453571,-0.7985,0,15,time_exit,2022
NEAR_USDT,2022-01-21,2022-02-05,13.224,12.815,6.704786,-0.0627,0,15,time_exit,2022
ATOM_USDT,2022-01-22,2022-02-06,29.24,31.26,14.700714,0.1389,1,15,time_exit,2022
AVAX_USDT,2022-04-06,2022-04-21,82.94,75.02,61.475,-0.369,0,15,time_exit,2022
NEAR_USDT,2022-04-26,2022-05-11,12.685,8.523143,8.523143,-1.0,0,15,atr_stop,2022
TRX_USDT,2022-06-11,2022-06-13,0.0762,0.062389,0.062389,-1.0,0,2,atr_stop,2022
CHZ_USDT,2022-09-06,2022-09-21,0.185,0.2286,0.117629,0.6472,1,15,time_exit,2022
CHZ_USDT,2022-10-02,2022-10-17,0.2157,0.1875,0.144793,-0.3977,0,15,time_exit,2022
DOGE_USDT,2022-11-08,2022-11-23,0.08827,0.08197,0.017594,-0.0891,0,15,time_exit,2022
LTC_USDT,2022-12-15,2022-12-30,72.42,67.94,60.99,-0.392,0,15,time_exit,2022
APT_USDT,2023-02-05,2023-02-20,15.423,14.2181,8.22435,-0.1674,0,15,time_exit,2023
ETH_USDT,2023-02-09,2023-02-24,1545.35,1607.8,1324.228571,0.2824,1,15,time_exit,2023
LTC_USDT,2023-02-09,2023-02-24,92.05,91.55,75.972143,-0.0311,0,15,time_exit,2023
BNB_USDT,2023-02-09,2023-02-24,306.2,302.3,264.178571,-0.0928,0,15,time_exit,2023
BTC_USDT,2023-02-09,2023-02-24,21796.35,23185.29,19461.128571,0.5948,1,15,time_exit,2023
APT_USDT,2023-02-25,2023-03-12,12.2498,11.8899,8.249043,-0.09,0,15,time_exit,2023
BTC_USDT,2023-03-03,2023-03-10,22354.34,19654.852143,19654.852143,-1.0,0,7,atr_stop,2023
INJ_USDT,2023-03-04,2023-03-19,3.258,4.28,2.060571,0.8535,1,15,time_exit,2023
GRT_USDT,2023-03-04,2023-03-19,0.1417,0.1539,0.097643,0.2769,1,15,time_exit,2023
FET_USDT,2023-03-08,2023-03-23,0.3477,0.3867,0.21015,0.2835,1,15,time_exit,2023
BNB_USDT,2023-03-27,2023-04-11,310.6,322.3,264.978571,0.2565,1,15,time_exit,2023
BTC_USDT,2023-04-19,2023-05-04,28797.1,28838.16,26184.134286,0.0157,1,15,time_exit,2023
XRP_USDT,2023-04-19,2023-05-04,0.4911,0.4608,0.427864,-0.4792,0,15,time_exit,2023
APT_USDT,2023-04-21,2023-05-06,10.1486,9.2118,7.464093,-0.349,0,15,time_exit,2023
FET_USDT,2023-05-01,2023-05-11,0.3184,0.2338,0.2338,-1.0,0,10,atr_stop,2023
INJ_USDT,2023-05-08,2023-05-23,6.663,6.807,4.186071,0.0581,1,15,time_exit,2023
BTC_USDT,2023-05-08,2023-05-23,27668.79,27219.61,24113.179286,-0.1263,0,15,time_exit,2023
BTC_USDT,2023-05-24,2023-06-08,26329.01,26498.61,24068.092143,0.075,1,15,time_exit,2023
LTC_USDT,2023-05-24,2023-06-08,85.82,88.5,73.76,0.2222,1,15,time_exit,2023
ETH_USDT,2023-06-05,2023-06-14,1810.5,1642.851429,1642.851429,-1.0,0,9,atr_stop,2023
INJ_USDT,2023-06-10,2023-06-25,5.687,6.96,3.5105,0.5849,1,15,time_exit,2023
XRP_USDT,2023-06-14,2023-06-29,0.4801,0.4747,0.376771,-0.0523,0,15,time_exit,2023
BCH_USDT,2023-07-15,2023-07-30,253.3,253.0,181.75,-0.0042,0,15,time_exit,2023
BTC_USDT,2023-07-24,2023-08-08,29176.5,29770.42,26951.301429,0.2669,1,15,time_exit,2023
INJ_USDT,2023-07-24,2023-08-08,8.156,8.112,6.241571,-0.023,0,15,time_exit,2023
LTC_USDT,2023-07-24,2023-08-08,89.14,83.86,75.485714,-0.3867,0,15,time_exit,2023
TRX_USDT,2023-07-31,2023-08-15,0.07792,0.07634,0.068654,-0.1705,0,15,time_exit,2023
XRP_USDT,2023-08-02,2023-08-17,0.685,0.563671,0.563671,-1.0,0,15,atr_stop,2023
BCH_USDT,2023-08-02,2023-08-17,229.1,192.971429,192.971429,-1.0,0,15,atr_stop,2023
INJ_USDT,2023-08-10,2023-08-17,7.702,6.710071,6.710071,-1.0,0,7,atr_stop,2023
ETH_USDT,2023-08-16,2023-08-17,1807.81,1726.979286,1726.979286,-1.0,0,1,atr_stop,2023
BTC_USDT,2023-08-16,2023-08-17,28730.51,27351.455,27351.455,-1.0,0,1,atr_stop,2023
TRX_USDT,2023-08-16,2023-08-31,0.07465,0.07673,0.071067,0.5805,1,15,time_exit,2023
BCH_USDT,2023-09-11,2023-09-26,184.2,214.6,148.714286,0.8567,1,15,time_exit,2023
XRP_USDT,2023-11-16,2023-12-01,0.6119,0.6125,0.462586,0.004,1,15,time_exit,2023
LPT_USDT,2023-11-21,2023-12-06,6.27,6.55,4.245,0.1383,1,15,time_exit,2023
ZEN_USDT,2023-11-21,2023-12-06,9.27,10.91,5.496429,0.4346,1,15,time_exit,2023
INJ_USDT,2023-11-21,2023-12-06,14.202,16.983,8.266929,0.4686,1,15,time_exit,2023
TRX_USDT,2023-11-21,2023-12-06,0.09612,0.10476,0.083571,0.6885,1,15,time_exit,2023
FIL_USDT,2023-11-21,2023-12-06,4.192,4.739,2.761,0.3823,1,15,time_exit,2023
BCH_USDT,2023-11-21,2023-12-06,216.4,244.6,176.071429,0.6993,1,15,time_exit,2023
AAVE_USDT,2023-12-11,2023-12-26,91.62,102.9,74.800714,0.6707,1,15,time_exit,2023
LPT_USDT,2023-12-11,2023-12-26,6.21,8.6,4.900714,1.8254,1,15,time_exit,2023
ARKM_USDT,2023-12-11,2023-12-26,0.4751,0.6967,0.292829,1.2158,1,15,time_exit,2023
SEI_USDT,2023-12-11,2023-12-26,0.2395,0.5027,0.127814,2.3566,1,15,time_exit,2023
HBAR_USDT,2023-12-30,2024-01-14,0.087,0.0771,0.06855,-0.5366,0,15,time_exit,2023
DOGE_USDT,2024-01-03,2024-01-18,0.08201,0.07808,0.066414,-0.252,0,15,time_exit,2024
LPT_USDT,2024-01-03,2024-01-18,7.11,7.22,4.630714,0.0444,1,15,time_exit,2024
ATOM_USDT,2024-01-03,2024-01-18,9.922,9.7,7.136286,-0.0797,0,15,time_exit,2024
DOT_USDT,2024-01-03,2024-01-18,7.626,7.017,5.001,-0.232,0,15,time_exit,2024
WLD_USDT,2024-01-03,2024-01-18,3.079,2.571,1.652071,-0.356,0,15,time_exit,2024
UNI_USDT,2024-01-03,2024-01-18,6.433,6.32,4.456214,-0.0572,0,15,time_exit,2024
ADA_USDT,2024-01-03,2024-01-18,0.5569,0.5026,0.409557,-0.3685,0,15,time_exit,2024
XRP_USDT,2024-01-03,2024-01-18,0.5823,0.552,0.482893,-0.3048,0,15,time_exit,2024
ARKM_USDT,2024-01-06,2024-01-21,0.5496,0.5279,0.296679,-0.0858,0,15,time_exit,2024
SOL_USDT,2024-01-06,2024-01-21,93.77,91.09,57.307143,-0.0735,0,15,time_exit,2024
NEAR_USDT,2024-01-07,2024-01-22,3.215,2.649,1.638929,-0.3591,0,15,time_exit,2024
BNB_USDT,2024-01-07,2024-01-22,302.4,305.9,243.792857,0.0597,1,15,time_exit,2024
FIL_USDT,2024-01-22,2024-02-06,5.046,5.07,3.668786,0.0174,1,15,time_exit,2024
TIA_USDT,2024-01-22,2024-02-06,15.245,17.4448,9.473729,0.3812,1,15,time_exit,2024
SOL_USDT,2024-01-22,2024-02-06,83.84,96.88,58.997857,0.5249,1,15,time_exit,2024
BTC_USDT,2024-01-22,2024-02-06,39568.02,43098.95,33438.645,0.5761,1,15,time_exit,2024
DOT_USDT,2024-01-22,2024-02-06,6.341,6.807,4.768571,0.2964,1,15,time_exit,2024
HBAR_USDT,2024-01-22,2024-02-06,0.0713,0.0752,0.056129,0.2571,1,15,time_exit,2024
ETH_USDT,2024-01-22,2024-02-06,2314.2,2372.64,1937.777143,0.1553,1,15,time_exit,2024
AVAX_USDT,2024-01-22,2024-02-06,29.53,34.16,20.894286,0.5361,1,15,time_exit,2024
ORDI_USDT,2024-01-23,2024-02-07,55.122,58.288,32.148429,0.1378,1,15,time_exit,2024
BNB_USDT,2024-01-24,2024-02-08,293.1,319.2,255.171429,0.6881,1,15,time_exit,2024
LINK_USDT,2024-02-20,2024-03-06,19.281,20.085,16.096071,0.2524,1,15,time_exit,2024
PENDLE_USDT,2024-02-21,2024-03-07,2.5677,3.2367,1.8477,0.9292,1,15,time_exit,2024
ORDI_USDT,2024-02-21,2024-03-07,65.92,77.125,49.364286,0.6768,1,15,time_exit,2024
ARB_USDT,2024-02-21,2024-03-07,1.8767,2.1645,1.499943,0.7639,1,15,time_exit,2024
SOL_USDT,2024-02-22,2024-03-08,101.76,144.79,82.395,2.2221,1,15,time_exit,2024
TIA_USDT,2024-02-22,2024-03-08,16.953,16.16,13.290043,-0.2165,0,15,time_exit,2024
SEI_USDT,2024-02-23,2024-03-09,0.7868,0.9004,0.505443,0.4038,1,15,time_exit,2024
BTC_USDT,2024-02-23,2024-03-09,50744.15,68313.27,46006.796429,3.7086,1,15,time_exit,2024
SUI_USDT,2024-03-04,2024-03-19,1.4868,1.6464,1.041579,0.3585,1,15,time_exit,2024
WLD_USDT,2024-03-05,2024-03-20,6.424,8.353,2.388143,0.478,1,15,time_exit,2024
TRX_USDT,2024-03-05,2024-03-15,0.13585,0.126754,0.126754,-1.0,0,10,atr_stop,2024
LPT_USDT,2024-03-05,2024-03-20,13.125,18.988,6.743143,0.9187,1,15,time_exit,2024
ARB_USDT,2024-03-15,2024-03-30,1.8879,1.6413,1.256571,-0.3906,0,15,time_exit,2024
PENDLE_USDT,2024-03-15,2024-03-30,2.7379,4.5587,1.690793,1.7389,1,15,time_exit,2024
ZEC_USDT,2024-03-15,2024-03-30,31.49,30.08,20.182143,-0.1247,0,15,time_exit,2024
ATOM_USDT,2024-03-15,2024-03-30,12.634,12.257,8.875429,-0.1003,0,15,time_exit,2024
UNI_USDT,2024-03-15,2024-03-30,13.066,12.607,7.956571,-0.0898,0,15,time_exit,2024
ICP_USDT,2024-03-15,2024-03-30,12.885,17.882,7.932857,1.0091,1,15,time_exit,2024
HBAR_USDT,2024-03-15,2024-03-30,0.1206,0.1135,0.081707,-0.1826,0,15,time_exit,2024
AAVE_USDT,2024-03-16,2024-03-31,118.76,128.31,72.478571,0.2063,1,15,time_exit,2024
BCH_USDT,2024-03-16,2024-03-31,388.6,678.7,229.6,1.8245,1,15,time_exit,2024
ETH_USDT,2024-03-16,2024-03-31,3523.09,3645.29,2723.189286,0.1528,1,15,time_exit,2024
TIA_USDT,2024-03-16,2024-03-31,13.75,14.32,7.942857,0.0982,1,15,time_exit,2024
CHZ_USDT,2024-03-16,2024-03-31,0.13331,0.14971,0.07727,0.2926,1,15,time_exit,2024
LINK_USDT,2024-03-16,2024-03-31,18.115,19.171,12.490643,0.1878,1,15,time_exit,2024
ORDI_USDT,2024-03-16,2024-03-31,64.191,69.979,33.330214,0.1876,1,15,time_exit,2024
FIL_USDT,2024-03-16,2024-03-31,8.836,9.96,4.460929,0.2569,1,15,time_exit,2024
DASH_USDT,2024-03-16,2024-03-31,36.1,40.04,23.330714,0.3086,1,15,time_exit,2024
DOGE_USDT,2024-03-16,2024-03-31,0.14253,0.22,0.055097,0.8861,1,15,time_exit,2024
ADA_USDT,2024-03-16,2024-03-31,0.6591,0.6501,0.4248,-0.0384,0,15,time_exit,2024
DOT_USDT,2024-03-19,2024-04-03,8.766,8.416,5.467071,-0.1061,0,15,time_exit,2024
BTC_USDT,2024-03-19,2024-04-03,61937.4,65963.28,49770.612857,0.3309,1,15,time_exit,2024
ARKM_USDT,2024-03-19,2024-04-03,2.3811,2.1505,0.6219,-0.1311,0,15,time_exit,2024
TRX_USDT,2024-03-19,2024-04-03,0.11244,0.11712,0.101685,0.4351,1,15,time_exit,2024
WLD_USDT,2024-04-01,2024-04-12,7.665,5.289429,5.289429,-1.0,0,11,atr_stop,2024
UNI_USDT,2024-04-02,2024-04-11,11.302,8.805571,8.805571,-1.0,0,9,atr_stop,2024
LPT_USDT,2024-04-02,2024-04-12,16.537,11.650857,11.650857,-1.0,0,10,atr_stop,2024
INJ_USDT,2024-04-02,2024-04-12,32.55,24.218571,24.218571,-1.0,0,10,atr_stop,2024
XRP_USDT,2024-04-02,2024-04-13,0.5854,0.482564,0.482564,-1.0,0,11,atr_stop,2024
ORDI_USDT,2024-04-02,2024-04-13,58.041,39.882643,39.882643,-1.0,0,11,atr_stop,2024
NEAR_USDT,2024-04-02,2024-04-13,6.216,4.397571,4.397571,-1.0,0,11,atr_stop,2024
ZEN_USDT,2024-04-02,2024-04-12,12.77,8.985714,8.985714,-1.0,0,10,atr_stop,2024
ETH_USDT,2024-04-02,2024-04-17,3278.96,2985.41,2654.437143,-0.47,0,15,time_exit,2024
AAVE_USDT,2024-04-02,2024-04-12,115.49,89.827143,89.827143,-1.0,0,10,atr_stop,2024
TIA_USDT,2024-04-02,2024-04-12,12.06,8.464286,8.464286,-1.0,0,10,atr_stop,2024
FIL_USDT,2024-04-02,2024-04-12,8.575,6.316643,6.316643,-1.0,0,10,atr_stop,2024
GRT_USDT,2024-04-02,2024-04-12,0.3336,0.240429,0.240429,-1.0,0,10,atr_stop,2024
CHZ_USDT,2024-04-02,2024-04-13,0.12974,0.09965,0.09965,-1.0,0,11,atr_stop,2024
APT_USDT,2024-04-02,2024-04-12,14.7011,10.240979,10.240979,-1.0,0,10,atr_stop,2024
ATOM_USDT,2024-04-02,2024-04-12,10.967,8.970714,8.970714,-1.0,0,10,atr_stop,2024
HBAR_USDT,2024-04-02,2024-04-12,0.1036,0.0796,0.0796,-1.0,0,10,atr_stop,2024
AVAX_USDT,2024-04-02,2024-04-13,46.86,35.037857,35.037857,-1.0,0,11,atr_stop,2024
SEI_USDT,2024-04-02,2024-04-12,0.7053,0.523007,0.523007,-1.0,0,10,atr_stop,2024
ADA_USDT,2024-04-02,2024-04-12,0.5807,0.473879,0.473879,-1.0,0,10,atr_stop,2024
PEPE_USDT,2024-04-03,2024-04-13,7e-06,4e-06,4e-06,-1.0,0,10,atr_stop,2024
ICP_USDT,2024-04-09,2024-04-13,16.064,11.427071,11.427071,-1.0,0,4,atr_stop,2024
LTC_USDT,2024-04-12,2024-04-27,86.08,83.88,59.047857,-0.0814,0,15,time_exit,2024
TRX_USDT,2024-04-12,2024-04-27,0.1148,0.11975,0.104868,0.4984,1,15,time_exit,2024
SOL_USDT,2024-04-12,2024-04-27,153.16,141.31,113.95,-0.3022,0,15,time_exit,2024
BCH_USDT,2024-04-12,2024-04-27,533.2,477.1,329.435714,-0.2753,0,15,time_exit,2024
ARKM_USDT,2024-04-12,2024-04-27,1.5813,2.1375,0.696814,0.6288,1,15,time_exit,2024
