symbol,entry_ts,exit_ts,r,year,side
ZENUSDT,1623974400000,1625184000000,2.325392,2021,short
SKLUSDT,1623974400000,1625184000000,1.737484,2021,short
QTUMUSDT,1623974400000,1625184000000,1.208121,2021,short
RLCUSDT,1623974400000,1625184000000,1.706649,2021,short
SNXUSDT,1623974400000,1625184000000,1.685123,2021,short
SUSHIUSDT,1623974400000,1625184000000,0.528331,2021,short
ANKRUSDT,1623974400000,1625184000000,-0.005438,2021,short
COMPUSDT,1623974400000,1625184000000,-3.197245,2021,short
CELRUSDT,1623974400000,1625184000000,2.405822,2021,short
XLMUSDT,1623974400000,1625184000000,1.14455,2021,short
AXSUSDT,1625184000000,1626393600000,17.223745,2021,long
KAVAUSDT,1625184000000,1626393600000,-0.634687,2021,long
ETCUSDT,1625184000000,1626393600000,-1.638689,2021,long
ADAUSDT,1625184000000,1626393600000,-1.123736,2021,long
SOLUSDT,1625184000000,1626393600000,-1.588961,2021,long
ETHUSDT,1625184000000,1626393600000,-0.899259,2021,long
DOGEUSDT,1625184000000,1626393600000,-2.087915,2021,long
KSMUSDT,1625184000000,1626393600000,1.182553,2021,short
GTCUSDT,1625184000000,1626393600000,2.635885,2021,short
BELUSDT,1625184000000,1626393600000,-1.871109,2021,short
COTIUSDT,1625184000000,1626393600000,1.795193,2021,short
SFPUSDT,1625184000000,1626393600000,-0.330566,2021,short
NEARUSDT,1625184000000,1626393600000,1.265456,2021,short
DOTUSDT,1625184000000,1626393600000,2.135516,2021,short
ALICEUSDT,1625184000000,1626393600000,-4.600558,2021,short
CHRUSDT,1625184000000,1626393600000,-5.669874,2021,short
NEOUSDT,1625184000000,1626393600000,1.624315,2021,short
AXSUSDT,1626393600000,1627603200000,7.416186,2021,long
SANDUSDT,1626393600000,1627603200000,2.435145,2021,long
BNBUSDT,1626393600000,1627603200000,0.464108,2021,long
ETCUSDT,1626393600000,1627603200000,1.676737,2021,long
BTCDOMUSDT,1626393600000,1627603200000,0.507801,2021,long
ADAUSDT,1626393600000,1627603200000,0.836196,2021,long
SOLUSDT,1626393600000,1627603200000,1.62371,2021,long
THETAUSDT,1626393600000,1627603200000,-3.550872,2021,short
DOGEUSDT,1626393600000,1627603200000,-2.142151,2021,short
DOTUSDT,1626393600000,1627603200000,-3.134937,2021,short
COTIUSDT,1626393600000,1627603200000,-2.001078,2021,short
IOTAUSDT,1626393600000,1627603200000,-2.701631,2021,short
1INCHUSDT,1626393600000,1627603200000,-1.741633,2021,short
RUNEUSDT,1626393600000,1627603200000,-3.816794,2021,short
FILUSDT,1626393600000,1627603200000,-1.210128,2021,short
GTCUSDT,1626393600000,1627603200000,-3.615079,2021,short
ZILUSDT,1626393600000,1627603200000,-3.046229,2021,short
AXSUSDT,1627603200000,1628812800000,12.710843,2021,long
ALICEUSDT,1627603200000,1628812800000,-2.128686,2021,long
SANDUSDT,1627603200000,1628812800000,0.208508,2021,long
BTCUSDT,1627603200000,1628812800000,2.648739,2021,long
KAVAUSDT,1627603200000,1628812800000,3.33699,2021,long
XRPUSDT,1627603200000,1628812800000,9.013298,2021,long
ANKRUSDT,1627603200000,1628812800000,4.184448,2021,long
ETHUSDT,1627603200000,1628812800000,7.006483,2021,long
XMRUSDT,1627603200000,1628812800000,2.595565,2021,long
BTCDOMUSDT,1627603200000,1628812800000,-3.205418,2021,long
ENJUSDT,1627603200000,1628812800000,3.260297,2021,long
RLCUSDT,1627603200000,1628812800000,5.016041,2021,long
AAVEUSDT,1627603200000,1628812800000,6.696002,2021,long
ETCUSDT,1627603200000,1628812800000,5.240992,2021,long
CHZUSDT,1627603200000,1628812800000,8.847432,2021,long
BNBUSDT,1627603200000,1628812800000,5.479274,2021,long
SOLUSDT,1627603200000,1628812800000,7.758887,2021,long
ADAUSDT,1627603200000,1628812800000,12.686054,2021,long
DOGEUSDT,1627603200000,1628812800000,7.486108,2021,long
COMPUSDT,1627603200000,1628812800000,3.958163,2021,long
1000SHIBUSDT,1627603200000,1628812800000,-2.929116,2021,short
ATOMUSDT,1627603200000,1628812800000,-2.558542,2021,short
GRTUSDT,1627603200000,1628812800000,-5.613661,2021,short
SNXUSDT,1627603200000,1628812800000,-2.610735,2021,short
1INCHUSDT,1627603200000,1628812800000,-3.330586,2021,short
ONEUSDT,1627603200000,1628812800000,-2.873458,2021,short
KSMUSDT,1627603200000,1628812800000,-4.477175,2021,short
YFIUSDT,1627603200000,1628812800000,-2.847974,2021,short
FILUSDT,1627603200000,1628812800000,-4.523397,2021,short
COMPUSDT,1627603200000,1628812800000,-1.979082,2021,short
RVNUSDT,1628812800000,1630022400000,-2.56611,2021,long
HOTUSDT,1628812800000,1630022400000,-2.582133,2021,long
QTUMUSDT,1628812800000,1630022400000,-1.61401,2021,long
RUNEUSDT,1628812800000,1630022400000,8.308322,2021,long
NEOUSDT,1628812800000,1630022400000,0.024171,2021,long
XRPUSDT,1628812800000,1630022400000,1.862682,2021,long
RSRUSDT,1628812800000,1630022400000,5.156809,2021,long
ADAUSDT,1628812800000,1630022400000,7.551259,2021,long
GRTUSDT,1628812800000,1630022400000,-0.108882,2021,long
RLCUSDT,1628812800000,1630022400000,2.508749,2021,long
AXSUSDT,1628812800000,1630022400000,0.900977,2021,long
VETUSDT,1628812800000,1630022400000,1.183471,2021,long
UNIUSDT,1628812800000,1630022400000,-2.039092,2021,long
EGLDUSDT,1628812800000,1630022400000,0.41522,2021,long
LINKUSDT,1628812800000,1630022400000,-1.225107,2021,long
DOTUSDT,1628812800000,1630022400000,3.348134,2021,long
ZILUSDT,1628812800000,1630022400000,1.253653,2021,long
ONTUSDT,1628812800000,1630022400000,0.466074,2021,long
AVAXUSDT,1628812800000,1630022400000,35.595812,2021,long
ZRXUSDT,1628812800000,1630022400000,0.980854,2021,long
SANDUSDT,1628812800000,1630022400000,-0.684892,2021,short
BTCDOMUSDT,1628812800000,1630022400000,0.22501,2021,short
CHRUSDT,1628812800000,1630022400000,-2.106358,2021,short
ALGOUSDT,1628812800000,1630022400000,-1.143305,2021,short
MANAUSDT,1628812800000,1630022400000,-1.022997,2021,short
COMPUSDT,1628812800000,1630022400000,1.298739,2021,short
OGNUSDT,1628812800000,1630022400000,-0.840387,2021,short
1000SHIBUSDT,1628812800000,1630022400000,0.807621,2021,short
ALICEUSDT,1628812800000,1630022400000,-5.088509,2021,short
XTZUSDT,1628812800000,1630022400000,-4.583102,2021,short
AVAXUSDT,1630022400000,1631232000000,-0.319662,2021,long
COTIUSDT,1630022400000,1631232000000,-5.021809,2021,long
SOLUSDT,1630022400000,1631232000000,20.875003,2021,long
ADAUSDT,1630022400000,1631232000000,-3.840651,2021,long
NEARUSDT,1630022400000,1631232000000,17.343228,2021,long
AXSUSDT,1630022400000,1631232000000,-2.247526,2021,long
ALICEUSDT,1630022400000,1631232000000,-7.609863,2021,long
IOSTUSDT,1630022400000,1631232000000,11.986715,2021,long
SFPUSDT,1630022400000,1631232000000,-6.968104,2021,long
XTZUSDT,1630022400000,1631232000000,3.602058,2021,long
XRPUSDT,1630022400000,1631232000000,-2.296017,2021,long
ATOMUSDT,1630022400000,1631232000000,8.794521,2021,long
DASHUSDT,1630022400000,1631232000000,-4.0703,2021,long
RVNUSDT,1630022400000,1631232000000,-3.068993,2021,long
BNBUSDT,1630022400000,1631232000000,-3.780988,2021,long
RSRUSDT,1630022400000,1631232000000,-6.406978,2021,long
RUNEUSDT,1630022400000,1631232000000,-3.651084,2021,long
BELUSDT,1630022400000,1631232000000,-6.005915,2021,long
KAVAUSDT,1630022400000,1631232000000,-4.48575,2021,long
ENJUSDT,1630022400000,1631232000000,-3.55835,2021,long
COMPUSDT,1630022400000,1631232000000,0.694817,2021,short
BTCDOMUSDT,1630022400000,1631232000000,0.214911,2021,short
1000SHIBUSDT,1630022400000,1631232000000,0.644557,2021,short
UNIUSDT,1630022400000,1631232000000,1.862627,2021,short
AAVEUSDT,1630022400000,1631232000000,1.623613,2021,short
THETAUSDT,1630022400000,1631232000000,0.714491,2021,short
ETHUSDT,1630022400000,1631232000000,0.195699,2021,short
LINKUSDT,1630022400000,1631232000000,-0.126976,2021,short
ETCUSDT,1630022400000,1631232000000,1.222784,2021,short
ANKRUSDT,1630022400000,1631232000000,1.090264,2021,short
SOLUSDT,1631232000000,1632441600000,-4.518236,2021,long
IOSTUSDT,1631232000000,1632441600000,-3.771654,2021,long
ALGOUSDT,1631232000000,1632441600000,-2.277012,2021,long
XTZUSDT,1631232000000,1632441600000,2.574289,2021,long
NEARUSDT,1631232000000,1632441600000,-3.970258,2021,long
EGLDUSDT,1631232000000,1632441600000,0.117582,2021,long
ONEUSDT,1631232000000,1632441600000,-2.476877,2021,long
IOTAUSDT,1631232000000,1632441600000,-3.632103,2021,long
ATOMUSDT,1631232000000,1632441600000,8.939106,2021,long
HBARUSDT,1631232000000,1632441600000,2.092201,2021,long
ICXUSDT,1631232000000,1632441600000,-2.211651,2021,long
CELRUSDT,1631232000000,1632441600000,43.194617,2021,long
SANDUSDT,1631232000000,1632441600000,-2.665389,2021,long
KSMUSDT,1631232000000,1632441600000,-2.757476,2021,long
AVAXUSDT,1631232000000,1632441600000,9.282242,2021,long
SKLUSDT,1631232000000,1632441600000,-1.910788,2021,long
STORJUSDT,1631232000000,1632441600000,-4.729909,2021,long
COTIUSDT,1631232000000,1632441600000,12.933072,2021,long
FILUSDT,1631232000000,1632441600000,-4.64157,2021,long
DOTUSDT,1631232000000,1632441600000,1.0699,2021,long
ALICEUSDT,1631232000000,1632441600000,1.877708,2021,short
SUSHIUSDT,1631232000000,1632441600000,0.457729,2021,short
RUNEUSDT,1631232000000,1632441600000,0.679165,2021,short
DOGEUSDT,1631232000000,1632441600000,1.281752,2021,short
RSRUSDT,1631232000000,1632441600000,1.172437,2021,short
IOTXUSDT,1631232000000,1632441600000,1.619741,2021,short
AAVEUSDT,1631232000000,1632441600000,1.018267,2021,short
UNIUSDT,1631232000000,1632441600000,1.199373,2021,short
BELUSDT,1631232000000,1632441600000,1.494527,2021,short
SFPUSDT,1631232000000,1632441600000,1.909629,2021,short
CELRUSDT,1632441600000,1633651200000,-0.339629,2021,long
ATOMUSDT,1632441600000,1633651200000,-3.531622,2021,long
AVAXUSDT,1632441600000,1633651200000,-3.249599,2021,long
ALGOUSDT,1632441600000,1633651200000,1.28086,2021,long
EGLDUSDT,1632441600000,1633651200000,1.71306,2021,long
COTIUSDT,1632441600000,1633651200000,1.161752,2021,long
NEARUSDT,1632441600000,1633651200000,0.381878,2021,long
XTZUSDT,1632441600000,1633651200000,0.898555,2021,long
ONEUSDT,1632441600000,1633651200000,10.367813,2021,long
HBARUSDT,1632441600000,1633651200000,1.387531,2021,long
CRVUSDT,1632441600000,1633651200000,4.420619,2021,long
IOSTUSDT,1632441600000,1633651200000,-1.300421,2021,long
SOLUSDT,1632441600000,1633651200000,2.843755,2021,long
ICXUSDT,1632441600000,1633651200000,6.862141,2021,long
DOTUSDT,1632441600000,1633651200000,1.706056,2021,long
TRXUSDT,1632441600000,1633651200000,1.203905,2021,long
BTCUSDT,1632441600000,1633651200000,5.222852,2021,long
KSMUSDT,1632441600000,1633651200000,0.729822,2021,long
AXSUSDT,1632441600000,1633651200000,16.984453,2021,long
ADAUSDT,1632441600000,1633651200000,-0.345085,2021,long
ALICEUSDT,1632441600000,1633651200000,-2.717842,2021,short
BELUSDT,1632441600000,1633651200000,-2.252803,2021,short
SFPUSDT,1632441600000,1633651200000,-1.829566,2021,short
GTCUSDT,1632441600000,1633651200000,-1.110954,2021,short
RLCUSDT,1632441600000,1633651200000,-1.949166,2021,short
OGNUSDT,1632441600000,1633651200000,-1.615125,2021,short
RVNUSDT,1632441600000,1633651200000,-1.557461,2021,short
STORJUSDT,1632441600000,1633651200000,-2.94413,2021,short
IOTAUSDT,1632441600000,1633651200000,-0.613219,2021,short
VETUSDT,1632441600000,1633651200000,-2.114738,2021,short
1000SHIBUSDT,1633651200000,1634860800000,0.555454,2021,long
AXSUSDT,1633651200000,1634860800000,0.625,2021,long
CELRUSDT,1633651200000,1634860800000,-3.962372,2021,long
ONEUSDT,1633651200000,1634860800000,3.518146,2021,long
DYDXUSDT,1633651200000,1634860800000,-1.525031,2021,long
COTIUSDT,1633651200000,1634860800000,0.309832,2021,long
XTZUSDT,1633651200000,1634860800000,-1.60482,2021,long
BTCUSDT,1633651200000,1634860800000,2.504593,2021,long
BTCDOMUSDT,1633651200000,1634860800000,0.650202,2021,long
ONTUSDT,1633651200000,1634860800000,-2.599823,2021,long
ICXUSDT,1633651200000,1634860800000,-0.394453,2021,long
KAVAUSDT,1633651200000,1634860800000,-2.543107,2021,long
XLMUSDT,1633651200000,1634860800000,2.130617,2021,long
EGLDUSDT,1633651200000,1634860800000,1.292072,2021,long
ETHUSDT,1633651200000,1634860800000,2.310729,2021,long
MTLUSDT,1633651200000,1634860800000,-2.239903,2021,long
ENJUSDT,1633651200000,1634860800000,1.620604,2021,long
CRVUSDT,1633651200000,1634860800000,2.526174,2021,long
XMRUSDT,1633651200000,1634860800000,-0.828815,2021,long
BNBUSDT,1633651200000,1634860800000,2.880919,2021,long
SKLUSDT,1633651200000,1634860800000,-0.849921,2021,short
COMPUSDT,1633651200000,1634860800000,-0.078048,2021,short
SNXUSDT,1633651200000,1634860800000,0.406036,2021,short
IOTAUSDT,1633651200000,1634860800000,-0.092176,2021,short
IOSTUSDT,1633651200000,1634860800000,0.977449,2021,short
ZENUSDT,1633651200000,1634860800000,-1.203952,2021,short
KSMUSDT,1633651200000,1634860800000,-0.884368,2021,short
TRBUSDT,1633651200000,1634860800000,-1.535836,2021,short
OGNUSDT,1633651200000,1634860800000,0.618637,2021,short
RUNEUSDT,1633651200000,1634860800000,-3.006481,2021,short
1000SHIBUSDT,1634860800000,1636070400000,24.683847,2021,long
SFPUSDT,1634860800000,1636070400000,-1.45513,2021,long
ONEUSDT,1634860800000,1636070400000,1.123712,2021,long
ZECUSDT,1634860800000,1636070400000,-0.2784,2021,long
DOTUSDT,1634860800000,1636070400000,3.793531,2021,long
1INCHUSDT,1634860800000,1636070400000,1.816692,2021,long
CRVUSDT,1634860800000,1636070400000,4.455772,2021,long
RUNEUSDT,1634860800000,1636070400000,5.52736,2021,long
GTCUSDT,1634860800000,1636070400000,-3.099775,2021,long
BTCUSDT,1634860800000,1636070400000,0.089482,2021,long
BELUSDT,1634860800000,1636070400000,3.289034,2021,long
GRTUSDT,1634860800000,1636070400000,3.586715,2021,long
ENJUSDT,1634860800000,1636070400000,12.211706,2021,long
AXSUSDT,1634860800000,1636070400000,3.285648,2021,long
TRBUSDT,1634860800000,1636070400000,1.27741,2021,long
RSRUSDT,1634860800000,1636070400000,1.405898,2021,long
XLMUSDT,1634860800000,1636070400000,-0.719309,2021,long
ETHUSDT,1634860800000,1636070400000,2.524072,2021,long
VETUSDT,1634860800000,1636070400000,4.315321,2021,long
NEARUSDT,1634860800000,1636070400000,2.75176,2021,long
1000XECUSDT,1634860800000,1636070400000,-0.319013,2021,short
GALAUSDT,1634860800000,1636070400000,-0.90118,2021,short
DYDXUSDT,1634860800000,1636070400000,2.098838,2021,short
ATOMUSDT,1634860800000,1636070400000,-0.790114,2021,short
SNXUSDT,1634860800000,1636070400000,-0.749172,2021,short
IOSTUSDT,1634860800000,1636070400000,-0.072027,2021,short
XTZUSDT,1634860800000,1636070400000,0.382611,2021,short
COTIUSDT,1634860800000,1636070400000,-0.275573,2021,short
ALICEUSDT,1634860800000,1636070400000,-1.712929,2021,short
QTUMUSDT,1634860800000,1636070400000,-2.352758,2021,short
SANDUSDT,1636070400000,1637280000000,14.586004,2021,long
MANAUSDT,1636070400000,1637280000000,13.13525,2021,long
CHRUSDT,1636070400000,1637280000000,5.592156,2021,long
1000SHIBUSDT,1636070400000,1637280000000,-4.47733,2021,long
ENJUSDT,1636070400000,1637280000000,4.438515,2021,long
RUNEUSDT,1636070400000,1637280000000,-3.927126,2021,long
IOTXUSDT,1636070400000,1637280000000,12.301934,2021,long
HOTUSDT,1636070400000,1637280000000,-2.087656,2021,long
SOLUSDT,1636070400000,1637280000000,-1.766237,2021,long
ARUSDT,1636070400000,1637280000000,-4.183275,2021,long
ANKRUSDT,1636070400000,1637280000000,0.190117,2021,long
CRVUSDT,1636070400000,1637280000000,-0.53948,2021,long
CHZUSDT,1636070400000,1637280000000,0.10307,2021,long
1INCHUSDT,1636070400000,1637280000000,-2.313455,2021,long
BATUSDT,1636070400000,1637280000000,3.20132,2021,long
GRTUSDT,1636070400000,1637280000000,-2.0763,2021,long
VETUSDT,1636070400000,1637280000000,-2.410506,2021,long
KSMUSDT,1636070400000,1637280000000,-4.251769,2021,long
NEARUSDT,1636070400000,1637280000000,-1.830838,2021,long
EGLDUSDT,1636070400000,1637280000000,2.012336,2021,long
DYDXUSDT,1636070400000,1637280000000,1.227884,2021,short
CELRUSDT,1636070400000,1637280000000,0.696454,2021,short
SFPUSDT,1636070400000,1637280000000,1.460396,2021,short
BTCDOMUSDT,1636070400000,1637280000000,-0.18453,2021,short
XLMUSDT,1636070400000,1637280000000,0.142547,2021,short
ADAUSDT,1636070400000,1637280000000,0.604639,2021,short
XTZUSDT,1636070400000,1637280000000,1.840557,2021,short
UNIUSDT,1636070400000,1637280000000,1.719061,2021,short
XMRUSDT,1636070400000,1637280000000,0.654909,2021,short
1000XECUSDT,1636070400000,1637280000000,1.248969,2021,short
IOTXUSDT,1637280000000,1638489600000,-4.281852,2021,long
CHRUSDT,1637280000000,1638489600000,-5.832114,2021,long
SANDUSDT,1637280000000,1638489600000,7.274684,2021,long
GALAUSDT,1637280000000,1638489600000,23.296187,2021,long
AVAXUSDT,1637280000000,1638489600000,-0.65531,2021,long
STORJUSDT,1637280000000,1638489600000,0.645006,2021,long
EGLDUSDT,1637280000000,1638489600000,-0.170134,2021,long
CTSIUSDT,1637280000000,1638489600000,1.523417,2021,long
ANKRUSDT,1637280000000,1638489600000,0.683268,2021,long
ARUSDT,1637280000000,1638489600000,-2.16142,2021,long
HOTUSDT,1637280000000,1638489600000,-2.647754,2021,long
MANAUSDT,1637280000000,1638489600000,-1.820426,2021,long
ENJUSDT,1637280000000,1638489600000,-2.874516,2021,long
LTCUSDT,1637280000000,1638489600000,-2.753051,2021,long
ZENUSDT,1637280000000,1638489600000,1.030535,2021,long
QTUMUSDT,1637280000000,1638489600000,-1.467865,2021,long
SOLUSDT,1637280000000,1638489600000,-0.349354,2021,long
BNBUSDT,1637280000000,1638489600000,0.488485,2021,long
RVNUSDT,1637280000000,1638489600000,-2.979549,2021,long
VETUSDT,1637280000000,1638489600000,-4.407753,2021,long
1000SHIBUSDT,1637280000000,1638489600000,1.672335,2021,short
ATOMUSDT,1637280000000,1638489600000,-1.664357,2021,short
THETAUSDT,1637280000000,1638489600000,0.298107,2021,short
RUNEUSDT,1637280000000,1638489600000,0.965275,2021,short
SUSHIUSDT,1637280000000,1638489600000,2.420608,2021,short
ONEUSDT,1637280000000,1638489600000,0.780184,2021,short
COTIUSDT,1637280000000,1638489600000,0.338409,2021,short
1INCHUSDT,1637280000000,1638489600000,1.94325,2021,short
SFPUSDT,1637280000000,1638489600000,-5.025362,2021,short
XTZUSDT,1637280000000,1638489600000,0.891671,2021,short
GALAUSDT,1638489600000,1639699200000,-2.138772,2021,long
SANDUSDT,1638489600000,1639699200000,-3.684053,2021,long
GTCUSDT,1638489600000,1639699200000,-4.993763,2021,long
ALICEUSDT,1638489600000,1639699200000,-7.179843,2021,long
STORJUSDT,1638489600000,1639699200000,-3.186757,2021,long
SFPUSDT,1638489600000,1639699200000,-5.201833,2021,long
MANAUSDT,1638489600000,1639699200000,-4.282164,2021,long
BATUSDT,1638489600000,1639699200000,-2.089087,2021,long
AVAXUSDT,1638489600000,1639699200000,0.455859,2021,long
IOTAUSDT,1638489600000,1639699200000,-4.258787,2021,long
EGLDUSDT,1638489600000,1639699200000,-5.228986,2021,long
ANKRUSDT,1638489600000,1639699200000,-4.740763,2021,long
RSRUSDT,1638489600000,1639699200000,-5.746646,2021,long
ZECUSDT,1638489600000,1639699200000,-5.474378,2021,long
CRVUSDT,1638489600000,1639699200000,-0.399083,2021,long
BELUSDT,1638489600000,1639699200000,-8.585713,2021,long
ENJUSDT,1638489600000,1639699200000,-5.169141,2021,long
ATOMUSDT,1638489600000,1639699200000,-7.079538,2021,long
ZENUSDT,1638489600000,1639699200000,-5.965869,2021,long
RLCUSDT,1638489600000,1639699200000,-7.146545,2021,long
SUSHIUSDT,1638489600000,1639699200000,1.930853,2021,short
IOTXUSDT,1638489600000,1639699200000,2.004493,2021,short
TRBUSDT,1638489600000,1639699200000,3.307253,2021,short
ARPAUSDT,1638489600000,1639699200000,2.783233,2021,short
VETUSDT,1638489600000,1639699200000,2.62523,2021,short
1000XECUSDT,1638489600000,1639699200000,2.180774,2021,short
LINKUSDT,1638489600000,1639699200000,2.168054,2021,short
ICXUSDT,1638489600000,1639699200000,2.424738,2021,short
LPTUSDT,1638489600000,1639699200000,2.351782,2021,short
SNXUSDT,1638489600000,1639699200000,2.682366,2021,short
YFIUSDT,1639699200000,1640908800000,-0.333978,2021,long
NEARUSDT,1639699200000,1640908800000,14.727452,2021,long
AVAXUSDT,1639699200000,1640908800000,-0.232422,2021,long
ETHUSDT,1639699200000,1640908800000,-1.021753,2021,long
SOLUSDT,1639699200000,1640908800000,-0.630164,2021,long
CRVUSDT,1639699200000,1640908800000,4.881816,2021,long
BNBUSDT,1639699200000,1640908800000,-0.530542,2021,long
1000SHIBUSDT,1639699200000,1640908800000,1.41986,2021,long
ONEUSDT,1639699200000,1640908800000,3.342499,2021,long
SANDUSDT,1639699200000,1640908800000,3.791004,2021,long
AXSUSDT,1639699200000,1640908800000,-0.250265,2021,long
IOTXUSDT,1639699200000,1640908800000,1.253952,2021,long
GALAUSDT,1639699200000,1640908800000,-0.09894,2021,long
MANAUSDT,1639699200000,1640908800000,1.30938,2021,long
BATUSDT,1639699200000,1640908800000,0.979094,2021,long
STORJUSDT,1639699200000,1640908800000,-0.672288,2021,long
ENJUSDT,1639699200000,1640908800000,2.421974,2021,long
EGLDUSDT,1639699200000,1640908800000,-1.276295,2021,long
CHRUSDT,1639699200000,1640908800000,9.159013,2021,long
GTCUSDT,1639699200000,1640908800000,4.801486,2021,long
GTCUSDT,1639699200000,1640908800000,-2.400743,2021,short
SKLUSDT,1639699200000,1640908800000,-0.666878,2021,short
RUNEUSDT,1639699200000,1640908800000,-0.894948,2021,short
CHRUSDT,1639699200000,1640908800000,-4.579507,2021,short
GRTUSDT,1639699200000,1640908800000,-0.898398,2021,short
OGNUSDT,1639699200000,1640908800000,-0.230885,2021,short
TRBUSDT,1639699200000,1640908800000,-0.451817,2021,short
BANDUSDT,1639699200000,1640908800000,-0.043682,2021,short
ANKRUSDT,1639699200000,1640908800000,0.126245,2021,short
EGLDUSDT,1639699200000,1640908800000,0.638148,2021,short
YFIUSDT,1640908800000,1642118400000,-0.49888,2021,long
CRVUSDT,1640908800000,1642118400000,0.071482,2021,long
ARUSDT,1640908800000,1642118400000,-2.973645,2021,long
CHRUSDT,1640908800000,1642118400000,-0.990613,2021,long
ATOMUSDT,1640908800000,1642118400000,4.943675,2021,long
ONEUSDT,1640908800000,1642118400000,10.49259,2021,long
AVAXUSDT,1640908800000,1642118400000,-3.492417,2021,long
NEARUSDT,1640908800000,1642118400000,7.651124,2021,long
GTCUSDT,1640908800000,1642118400000,-2.696948,2021,long
IOTAUSDT,1640908800000,1642118400000,-3.562628,2021,long
SANDUSDT,1640908800000,1642118400000,-3.225608,2021,long
ALGOUSDT,1640908800000,1642118400000,-3.351215,2021,long
STORJUSDT,1640908800000,1642118400000,-1.552061,2021,long
BATUSDT,1640908800000,1642118400000,-2.484637,2021,long
ENJUSDT,1640908800000,1642118400000,-1.2914,2021,long
SOLUSDT,1640908800000,1642118400000,-2.806212,2021,long
1000SHIBUSDT,1640908800000,1642118400000,-1.574468,2021,long
IOTXUSDT,1640908800000,1642118400000,-3.359775,2021,long
MANAUSDT,1640908800000,1642118400000,-1.903363,2021,long
EGLDUSDT,1640908800000,1642118400000,-3.275761,2021,long
SFPUSDT,1640908800000,1642118400000,2.726913,2021,short
GALAUSDT,1640908800000,1642118400000,2.795188,2021,short
ENSUSDT,1640908800000,1642118400000,3.253281,2021,short
TRXUSDT,1640908800000,1642118400000,1.028807,2021,short
HOTUSDT,1640908800000,1642118400000,1.335434,2021,short
RSRUSDT,1640908800000,1642118400000,0.792089,2021,short
FILUSDT,1640908800000,1642118400000,1.328757,2021,short
QTUMUSDT,1640908800000,1642118400000,1.023432,2021,short
ZECUSDT,1640908800000,1642118400000,0.271876,2021,short
DYDXUSDT,1640908800000,1642118400000,0.520331,2021,short
ONEUSDT,1642118400000,1643328000000,-9.301961,2022,long
KAVAUSDT,1642118400000,1643328000000,-7.871652,2022,long
ATOMUSDT,1642118400000,1643328000000,-5.161173,2022,long
NEARUSDT,1642118400000,1643328000000,-8.868261,2022,long
LINKUSDT,1642118400000,1643328000000,-7.075663,2022,long
CHRUSDT,1642118400000,1643328000000,-6.212346,2022,long
CRVUSDT,1642118400000,1643328000000,-8.622118,2022,long
BNBUSDT,1642118400000,1643328000000,-4.023881,2022,long
ARUSDT,1642118400000,1643328000000,-7.014077,2022,long
1000SHIBUSDT,1642118400000,1643328000000,-5.892886,2022,long
STORJUSDT,1642118400000,1643328000000,-5.685812,2022,long
BATUSDT,1642118400000,1643328000000,-3.46814,2022,long
MANAUSDT,1642118400000,1643328000000,-4.363015,2022,long
AVAXUSDT,1642118400000,1643328000000,-4.924446,2022,long
ENJUSDT,1642118400000,1643328000000,-6.095426,2022,long
SOLUSDT,1642118400000,1643328000000,-7.130363,2022,long
SANDUSDT,1642118400000,1643328000000,-5.526124,2022,long
GTCUSDT,1642118400000,1643328000000,-6.702215,2022,long
GALAUSDT,1642118400000,1643328000000,-7.876379,2022,long
PEOPLEUSDT,1642118400000,1643328000000,2.817526,2022,short
ENSUSDT,1642118400000,1643328000000,3.205543,2022,short
GALAUSDT,1642118400000,1643328000000,4.145462,2022,short
ICXUSDT,1642118400000,1643328000000,3.190586,2022,short
AXSUSDT,1642118400000,1643328000000,3.636116,2022,short
GTCUSDT,1642118400000,1643328000000,3.527482,2022,short
SFPUSDT,1642118400000,1643328000000,2.827192,2022,short
MASKUSDT,1642118400000,1643328000000,3.787051,2022,short
OGNUSDT,1642118400000,1643328000000,3.715438,2022,short
SANDUSDT,1642118400000,1643328000000,2.908486,2022,short
KNCUSDT,1643328000000,1644537600000,0.395089,2022,long
BTCDOMUSDT,1643328000000,1644537600000,0.0884,2022,long
ATOMUSDT,1643328000000,1644537600000,-0.587912,2022,long
NEARUSDT,1643328000000,1644537600000,0.045155,2022,long
MANAUSDT,1643328000000,1644537600000,1.682866,2022,long
SANDUSDT,1643328000000,1644537600000,1.248453,2022,long
ONEUSDT,1643328000000,1644537600000,-0.470057,2022,short
PEOPLEUSDT,1643328000000,1644537600000,-1.525035,2022,short
GALAUSDT,1643328000000,1644537600000,-6.104183,2022,short
MASKUSDT,1643328000000,1644537600000,-0.11504,2022,short
ALICEUSDT,1643328000000,1644537600000,-1.274035,2022,short
CRVUSDT,1643328000000,1644537600000,0.106383,2022,short
SUSHIUSDT,1643328000000,1644537600000,0.156325,2022,short
ZECUSDT,1643328000000,1644537600000,-2.773266,2022,short
OGNUSDT,1643328000000,1644537600000,-1.4696,2022,short
LINKUSDT,1643328000000,1644537600000,-0.034711,2022,short
GALAUSDT,1644537600000,1645747200000,-1.2442,2022,long
MANAUSDT,1644537600000,1645747200000,-0.487932,2022,long
SANDUSDT,1644537600000,1645747200000,-1.965457,2022,long
1000SHIBUSDT,1644537600000,1645747200000,-1.067448,2022,long
