variant,symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,chandelier_activation_time,chandelier_activation_price,ch_activate_r,ch_atr_mult,exit_reason,month
ACT3_ATR3,NEAR/USDT,6h,SHORT,2026-01-18 18:00:00+00:00,2026-02-06 12:00:00+00:00,1.629,1.0362142857142858,1.7367142857142857,1.0362142857142858,0.10771428571428565,5.5033156498673765,75,7.31564986737401,True,2026-01-30 06:00:00+00:00,1.343,3.0,3.0,STOP_OR_TRAILING,2026-02
ACT3_ATR3,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,3.0,3.0,STOP_OR_TRAILING,2026-02
ACT3_ATR3,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,3.0,3.0,STOP_OR_TRAILING,2026-02
ACT3_ATR3,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,3.0,3.0,STOP_OR_TRAILING,2026-03
ACT3_ATR3,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,3.0,3.0,STOP_OR_TRAILING,2026-03
ACT3_ATR3,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,3.0,3.0,STOP_OR_TRAILING,2026-04
ACT3_ATR3,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,3.0,3.0,STOP_OR_TRAILING,2026-05
ACT3_ATR3,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,3.0,3.0,STOP_OR_TRAILING,2026-05
ACT3_ATR4,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,3.0,4.0,STOP_OR_TRAILING,2025-10
ACT3_ATR4,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,3.0,4.0,STOP_OR_TRAILING,2025-10
ACT3_ATR4,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,3.0,4.0,STOP_OR_TRAILING,2025-10
ACT3_ATR4,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,NEAR/USDT,6h,SHORT,2025-11-16 12:00:00+00:00,2025-12-22 12:00:00+00:00,2.3,1.5807142857142857,2.578142857142857,1.5807142857142857,0.278142857142857,2.5860297894196203,144,3.217770929635337,True,2025-12-18 00:00:00+00:00,1.457,3.0,4.0,STOP_OR_TRAILING,2025-12
ACT3_ATR4,NEAR/USDT,6h,SHORT,2025-12-24 06:00:00+00:00,2025-12-26 00:00:00+00:00,1.447,1.5425714285714287,1.5425714285714287,1.5425714285714287,0.09557142857142864,-1.0,7,0.15695067264574109,False,,,3.0,4.0,STOP_OR_TRAILING,2025-12
ACT3_ATR4,NEAR/USDT,6h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 12:00:00+00:00,1.485,1.5517142857142858,1.5517142857142858,1.5517142857142858,0.06671428571428573,-1.0,4,0.10492505353319231,False,,,3.0,4.0,STOP_OR_TRAILING,2026-01
ACT3_ATR4,NEAR/USDT,6h,LONG,2026-01-02 00:00:00+00:00,2026-01-18 12:00:00+00:00,1.645,1.7002857142857142,1.57,1.7002857142857142,0.07499999999999996,0.7371428571428559,66,3.3200000000000003,True,2026-01-13 18:00:00+00:00,1.859,3.0,4.0,STOP_OR_TRAILING,2026-01
ACT3_ATR4,NEAR/USDT,6h,SHORT,2026-01-18 18:00:00+00:00,2026-02-06 12:00:00+00:00,1.629,1.1012857142857142,1.7367142857142857,1.1012857142857142,0.10771428571428565,4.899204244031834,75,7.31564986737401,True,2026-01-30 06:00:00+00:00,1.343,3.0,4.0,STOP_OR_TRAILING,2026-02
ACT3_ATR4,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,3.0,4.0,STOP_OR_TRAILING,2026-02
ACT3_ATR4,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,3.0,4.0,STOP_OR_TRAILING,2026-02
ACT3_ATR4,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,3.0,4.0,STOP_OR_TRAILING,2026-03
ACT3_ATR4,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,3.0,4.0,STOP_OR_TRAILING,2026-03
ACT3_ATR4,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,3.0,4.0,STOP_OR_TRAILING,2026-04
ACT3_ATR4,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,3.0,4.0,STOP_OR_TRAILING,2026-05
ACT3_ATR4,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,3.0,4.0,STOP_OR_TRAILING,2026-05
ACT3_ATR5,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,3.0,5.0,STOP_OR_TRAILING,2025-10
ACT3_ATR5,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,3.0,5.0,STOP_OR_TRAILING,2025-10
ACT3_ATR5,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,3.0,5.0,STOP_OR_TRAILING,2025-10
ACT3_ATR5,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,NEAR/USDT,6h,SHORT,2025-11-16 12:00:00+00:00,2026-01-01 12:00:00+00:00,2.3,1.5589285714285717,2.578142857142857,1.5589285714285717,0.278142857142857,2.6643554185927063,184,3.217770929635337,True,2025-12-18 00:00:00+00:00,1.457,3.0,5.0,STOP_OR_TRAILING,2026-01
ACT3_ATR5,NEAR/USDT,6h,LONG,2026-01-02 00:00:00+00:00,2026-01-18 18:00:00+00:00,1.645,1.6518571428571427,1.57,1.6518571428571427,0.07499999999999996,0.09142857142856903,67,3.3200000000000003,True,2026-01-13 18:00:00+00:00,1.859,3.0,5.0,STOP_OR_TRAILING,2026-01
ACT3_ATR5,NEAR/USDT,6h,SHORT,2026-01-19 00:00:00+00:00,2026-02-10 00:00:00+00:00,1.591,1.0295714285714286,1.7109999999999999,1.0295714285714286,0.11999999999999988,4.678571428571432,88,6.250000000000006,True,2026-01-31 12:00:00+00:00,1.174,3.0,5.0,STOP_OR_TRAILING,2026-02
ACT3_ATR5,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,3.0,5.0,STOP_OR_TRAILING,2026-02
ACT3_ATR5,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,3.0,5.0,STOP_OR_TRAILING,2026-02
ACT3_ATR5,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,3.0,5.0,STOP_OR_TRAILING,2026-03
ACT3_ATR5,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,3.0,5.0,STOP_OR_TRAILING,2026-03
ACT3_ATR5,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,3.0,5.0,STOP_OR_TRAILING,2026-04
ACT3_ATR5,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,3.0,5.0,STOP_OR_TRAILING,2026-05
ACT3_ATR5,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,3.0,5.0,STOP_OR_TRAILING,2026-05
ACT4_ATR3,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
ACT4_ATR3,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
ACT4_ATR3,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
ACT4_ATR3,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,NEAR/USDT,6h,SHORT,2025-11-16 12:00:00+00:00,2026-02-06 12:00:00+00:00,2.3,1.0362142857142858,2.578142857142857,1.0362142857142858,0.278142857142857,4.543656908063689,328,5.245505906522857,True,2026-01-31 12:00:00+00:00,1.174,4.0,3.0,STOP_OR_TRAILING,2026-02
ACT4_ATR3,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
ACT4_ATR3,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
ACT4_ATR3,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
ACT4_ATR3,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
ACT4_ATR3,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
ACT4_ATR3,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
ACT4_ATR3,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
ACT4_ATR4,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,4.0,4.0,STOP_OR_TRAILING,2025-10
ACT4_ATR4,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,4.0,4.0,STOP_OR_TRAILING,2025-10
ACT4_ATR4,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,4.0,4.0,STOP_OR_TRAILING,2025-10
ACT4_ATR4,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,NEAR/USDT,6h,SHORT,2025-11-16 12:00:00+00:00,2026-02-06 12:00:00+00:00,2.3,1.1012857142857142,2.578142857142857,1.1012857142857142,0.278142857142857,4.309707241910633,328,5.245505906522857,True,2026-01-31 12:00:00+00:00,1.174,4.0,4.0,STOP_OR_TRAILING,2026-02
ACT4_ATR4,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,4.0,4.0,STOP_OR_TRAILING,2026-02
ACT4_ATR4,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,4.0,4.0,STOP_OR_TRAILING,2026-02
ACT4_ATR4,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,4.0,4.0,STOP_OR_TRAILING,2026-03
ACT4_ATR4,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,4.0,4.0,STOP_OR_TRAILING,2026-03
ACT4_ATR4,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,4.0,4.0,STOP_OR_TRAILING,2026-04
ACT4_ATR4,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,4.0,4.0,STOP_OR_TRAILING,2026-05
ACT4_ATR4,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,4.0,4.0,STOP_OR_TRAILING,2026-05
ACT4_ATR5,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,4.0,5.0,STOP_OR_TRAILING,2025-10
ACT4_ATR5,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,4.0,5.0,STOP_OR_TRAILING,2025-10
ACT4_ATR5,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,4.0,5.0,STOP_OR_TRAILING,2025-10
ACT4_ATR5,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,4.0,5.0,STOP_OR_TRAILING,2025-11
ACT4_ATR5,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,4.0,5.0,STOP_OR_TRAILING,2025-11
ACT4_ATR5,NEAR/USDT,6h,SHORT,2025-11-16 12:00:00+00:00,2026-02-10 00:00:00+00:00,2.3,1.0295714285714286,2.578142857142857,1.0295714285714286,0.278142857142857,4.567539804827942,342,5.245505906522857,True,2026-01-31 12:00:00+00:00,1.174,4.0,5.0,STOP_OR_TRAILING,2026-02
ACT4_ATR5,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,4.0,5.0,STOP_OR_TRAILING,2026-02
ACT4_ATR5,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,4.0,5.0,STOP_OR_TRAILING,2026-02
ACT4_ATR5,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,4.0,5.0,STOP_OR_TRAILING,2026-03
ACT4_ATR5,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,4.0,5.0,STOP_OR_TRAILING,2026-03
ACT4_ATR5,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,4.0,5.0,STOP_OR_TRAILING,2026-04
ACT4_ATR5,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,4.0,5.0,STOP_OR_TRAILING,2026-05
ACT4_ATR5,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,4.0,5.0,STOP_OR_TRAILING,2026-05
ACT5_ATR3,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,5.0,3.0,STOP_OR_TRAILING,2025-10
ACT5_ATR3,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,5.0,3.0,STOP_OR_TRAILING,2025-10
ACT5_ATR3,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,5.0,3.0,STOP_OR_TRAILING,2025-10
ACT5_ATR3,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,5.0,3.0,STOP_OR_TRAILING,2025-11
ACT5_ATR3,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,5.0,3.0,STOP_OR_TRAILING,2025-11
ACT5_ATR3,NEAR/USDT,6h,SHORT,2025-11-16 12:00:00+00:00,2026-02-06 12:00:00+00:00,2.3,1.0362142857142858,2.578142857142857,1.0362142857142858,0.278142857142857,4.543656908063689,328,5.245505906522857,True,2026-02-06 00:00:00+00:00,1.002,5.0,3.0,STOP_OR_TRAILING,2026-02
ACT5_ATR3,NEAR/USDT,6h,SHORT,2026-02-11 06:00:00+00:00,2026-02-13 12:00:00+00:00,0.959,1.0232857142857144,1.0232857142857144,1.0232857142857144,0.06428571428571439,-1.0,9,0.3888888888888869,False,,,5.0,3.0,STOP_OR_TRAILING,2026-02
ACT5_ATR3,NEAR/USDT,6h,SHORT,2026-02-19 12:00:00+00:00,2026-02-20 12:00:00+00:00,0.99,1.042857142857143,1.042857142857143,1.042857142857143,0.052857142857142936,-1.0,4,0.03783783783783781,False,,,5.0,3.0,STOP_OR_TRAILING,2026-02
ACT5_ATR3,NEAR/USDT,6h,LONG,2026-03-02 12:00:00+00:00,2026-03-08 06:00:00+00:00,1.314,1.197,1.197,1.197,0.11699999999999999,-1.0,23,1.2051282051282053,False,,,5.0,3.0,STOP_OR_TRAILING,2026-03
ACT5_ATR3,NEAR/USDT,6h,LONG,2026-03-12 18:00:00+00:00,2026-03-21 18:00:00+00:00,1.368,1.282,1.282,1.282,0.08600000000000008,-1.0,36,1.6511627906976718,False,,,5.0,3.0,STOP_OR_TRAILING,2026-03
ACT5_ATR3,NEAR/USDT,6h,SHORT,2026-03-26 00:00:00+00:00,2026-04-07 18:00:00+00:00,1.237,1.306,1.306,1.306,0.06899999999999995,-1.0,51,1.5652173913043503,False,,,5.0,3.0,STOP_OR_TRAILING,2026-04
ACT5_ATR3,NEAR/USDT,6h,LONG,2026-04-08 06:00:00+00:00,2026-05-01 12:00:00+00:00,1.36,1.286,1.286,1.286,0.07400000000000007,-1.0,93,1.1216216216216202,False,,,5.0,3.0,STOP_OR_TRAILING,2026-05
ACT5_ATR3,NEAR/USDT,6h,SHORT,2026-05-03 00:00:00+00:00,2026-05-06 00:00:00+00:00,1.277,1.319,1.319,1.319,0.04200000000000004,-1.0,12,0.7619047619047566,False,,,5.0,3.0,STOP_OR_TRAILING,2026-05
ACT5_ATR4,NEAR/USDT,6h,SHORT,2025-09-30 12:00:00+00:00,2025-10-01 06:00:00+00:00,2.573,2.726857142857143,2.726857142857143,2.726857142857143,0.15385714285714291,-1.0,3,0.0649953574744647,False,,,5.0,4.0,STOP_OR_TRAILING,2025-10
ACT5_ATR4,NEAR/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 18:00:00+00:00,2.968,2.773571428571429,2.773571428571429,2.773571428571429,0.19442857142857095,-1.0,32,1.3372520205731124,False,,,5.0,4.0,STOP_OR_TRAILING,2025-10
ACT5_ATR4,NEAR/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-26 18:00:00+00:00,2.167,2.388857142857143,2.388857142857143,2.388857142857143,0.22185714285714297,-1.0,38,0.41017385705086795,False,,,5.0,4.0,STOP_OR_TRAILING,2025-10
ACT5_ATR4,NEAR/USDT,6h,SHORT,2025-10-30 06:00:00+00:00,2025-11-07 06:00:00+00:00,2.192,2.3565714285714288,2.3565714285714288,2.3565714285714288,0.1645714285714286,-1.0,32,2.8680555555555562,False,,,5.0,4.0,STOP_OR_TRAILING,2025-11
ACT5_ATR4,NEAR/USDT,6h,LONG,2025-11-08 06:00:00+00:00,2025-11-11 18:00:00+00:00,3.009,2.621142857142857,2.621142857142857,2.621142857142857,0.3878571428571429,-1.0,14,0.36353591160220994,False,,,5.0,4.0,STOP_OR_TRAILING,2025-11
