timestamp,open,high,low,close,volume
2025-08-06 08:00:00+00:00,99.999,99.999,0.902,0.95,145.4
2025-08-06 12:00:00+00:00,0.95,0.999,0.95,0.999,1564.5
2025-08-06 16:00:00+00:00,0.999,0.999,0.988,0.988,669.5
2025-08-06 20:00:00+00:00,0.999,0.999,0.926,0.926,526.7
2025-08-07 00:00:00+00:00,0.926,0.926,0.926,0.926,0.0
2025-08-07 04:00:00+00:00,0.999,0.999,0.999,0.999,161.4
2025-08-07 08:00:00+00:00,0.999,0.999,0.999,0.999,0.0
2025-08-07 12:00:00+00:00,0.999,0.999,0.999,0.999,24.3
2025-08-07 16:00:00+00:00,1.0,1.088,1.0,1.088,107.9
2025-08-07 20:00:00+00:00,1.069,1.069,0.98,1.039,346.1
2025-08-08 00:00:00+00:00,1.039,1.039,0.984,0.988,567.5
2025-08-08 04:00:00+00:00,1.051,1.051,1.051,1.051,13.3
2025-08-08 08:00:00+00:00,1.051,1.051,1.051,1.051,0.0
2025-08-08 12:00:00+00:00,1.051,1.051,1.051,1.051,27.7
2025-08-08 16:00:00+00:00,1.047,1.047,1.047,1.047,14.3
2025-08-08 20:00:00+00:00,1.047,1.047,0.997,1.047,27.5
2025-08-09 00:00:00+00:00,1.047,1.047,1.047,1.047,35.0
2025-08-09 04:00:00+00:00,1.048,1.088,1.048,1.088,119.3
2025-08-09 08:00:00+00:00,1.088,1.088,1.088,1.088,37.8
2025-08-09 12:00:00+00:00,1.089,1.139,1.029,1.139,112.5
2025-08-09 16:00:00+00:00,1.078,1.108,1.054,1.108,2717.7
2025-08-09 20:00:00+00:00,1.109,1.109,1.059,1.059,11.9
2025-08-10 00:00:00+00:00,1.061,1.061,1.061,1.061,61.7
2025-08-10 04:00:00+00:00,1.137,1.137,1.046,1.046,293.4
2025-08-10 08:00:00+00:00,1.033,1.079,1.033,1.079,17.3
2025-08-10 12:00:00+00:00,1.028,1.111,1.028,1.103,362.0
2025-08-10 16:00:00+00:00,1.047,1.047,1.034,1.034,171.0
2025-08-10 20:00:00+00:00,1.113,1.113,1.086,1.086,31.2
2025-08-11 00:00:00+00:00,1.086,1.086,1.086,1.086,0.0
2025-08-11 04:00:00+00:00,1.086,1.086,1.086,1.086,0.0
2025-08-11 08:00:00+00:00,1.032,1.032,1.031,1.031,41.2
2025-08-11 12:00:00+00:00,1.025,1.04,1.025,1.04,2318.6
2025-08-11 16:00:00+00:00,1.04,1.04,1.04,1.04,0.0
2025-08-11 20:00:00+00:00,0.981,0.981,0.981,0.981,101.9
2025-08-12 00:00:00+00:00,1.008,1.008,1.008,1.008,496.0
2025-08-12 04:00:00+00:00,1.008,1.008,1.008,1.008,0.0
2025-08-12 08:00:00+00:00,1.008,1.008,1.008,1.008,0.0
2025-08-12 12:00:00+00:00,1.008,1.008,1.008,1.008,0.0
2025-08-12 16:00:00+00:00,1.078,1.078,1.023,1.023,32.6
2025-08-12 20:00:00+00:00,1.101,1.101,1.101,1.101,22.7
2025-08-13 00:00:00+00:00,1.046,1.046,1.046,1.046,19.4
2025-08-13 04:00:00+00:00,1.046,1.046,1.046,1.046,0.0
2025-08-13 08:00:00+00:00,1.067,1.108,1.067,1.108,67.9
2025-08-13 12:00:00+00:00,1.109,1.109,1.103,1.107,860.0
