tf,lookback_n,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
4h,5,10,2.0,2448,0.15838911272940873,387.7365479615926,0.5134803921568627,1.5308033350432657,3,1.9440770008295043,0.6480256669431681,87,-0.5389691937960095,-0.006195048204551834,208,-43.16359635244202,-0.20751729015597126,220,44.18991643734148,0.20086325653337037,522,62.900791958682476,0.1204996014534147,706,203.50945673715225,0.28825702087415334,546,101.58642031578596,0.18605571486407685,156,17.30845105803897,0.11095160934640365,True,0.26199856797056087,False
4h,5,20,2.0,2364,0.15167511177897341,358.5599642454932,0.505922165820643,1.3756656182558646,2,1.6157420161445848,0.8078710080722924,85,-0.23904477812156077,-0.0028122915073124795,203,-53.18121603920072,-0.26197643369064394,216,69.87709220855749,0.32350505652109945,497,127.62308891608122,0.2567868992275276,694,108.06125581887405,0.15570786141048135,522,43.00342250100647,0.08238203544254112,145,61.799623602151655,0.42620430070449417,True,0.1199336980956512,False
4h,10,15,2.0,2241,0.1500213253939758,336.1977902078998,0.5020080321285141,1.4111775374779292,3,0.6175483764969878,0.20584945883232927,77,7.497966618787299,0.0973761898543805,199,-34.85205784321316,-0.17513596906137266,192,55.66962097403645,0.2899459425731065,444,176.23597834568903,0.39692787915695726,677,48.2588068370013,0.0712833188138867,515,39.35262000941003,0.07641285438720395,134,43.41730688969187,0.3240097529081483,True,0.11705198890532548,False
4h,5,15,2.0,2398,0.14861970029326643,356.39004130325293,0.5025020850708924,1.4085674952830234,3,0.6175483764969878,0.20584945883232927,85,5.602207115283649,0.06590831900333705,203,-35.98521599768806,-0.17726707388023674,218,63.85683758230591,0.29292127331332984,498,171.87332085384003,0.3451271503089157,701,52.329248787524456,0.07464942765695358,544,48.13005826504604,0.0884743718107464,146,49.96603632044395,0.3422331254824928,True,0.13504883045845853,False
4h,10,20,2.0,2215,0.14776081038255778,327.29019499736546,0.5038374717832957,1.3639352694691633,2,1.6157420161445848,0.8078710080722924,77,3.5759636782390967,0.046441086730377876,199,-51.57766512003616,-0.25918424683435254,190,59.80129279889195,0.31474364630995766,444,133.70927634015646,0.3011470187841362,671,95.917655448137,0.1429473255560909,499,27.992727528301476,0.056097650357317584,133,56.25520230753102,0.4229714459212859,True,0.08552876913568036,False
8h,5,20,2.0,850,0.13906104019318274,118.20188416420532,0.548235294117647,1.3994202472503094,0,0.0,,18,-7.087011014403263,-0.3937228341335146,82,-10.709574198096396,-0.13060456339141946,60,13.252946301233182,0.22088243835388638,130,74.11134839337703,0.5700872953336694,287,32.60091837184537,0.11359205007611627,213,-8.660849664801557,-0.040661266031932194,60,24.69410597505096,0.411568432917516,True,-0.07327167181844545,False
8h,10,20,2.0,808,0.13611394679571892,109.9800690109409,0.5470297029702971,1.3949465383913384,0,0.0,,17,-7.091991710569349,-0.4171759829746676,80,-11.931328690651764,-0.14914160863314704,53,17.289266854224124,0.3262125821551721,128,71.51573822270313,0.5587167048648682,272,30.823310975645597,0.11332099623399117,204,-10.897319127190915,-0.05341823101564174,54,20.272392486780056,0.37541467568111214,True,-0.09908449071901239,False
8h,5,20,3.0,845,0.13114864615331168,110.82060599954838,0.5988165680473373,1.60308266905131,0,0.0,,18,-6.606524918247695,-0.36702916212487197,82,-7.282730093864348,-0.08881378163249205,60,10.308272956998715,0.17180454928331193,127,60.005835477605494,0.4724868935244527,286,26.747452114625517,0.09352255984134797,212,6.2570269452821075,0.029514278043783527,60,21.391273517148594,0.35652122528580993,True,0.05646086202874226,False
4h,15,10,3.0,2190,0.12983547917660573,284.33969939676655,0.534703196347032,1.6739402739905453,3,1.2960513338863375,0.43201711129544584,76,-2.353878633140548,-0.030972087278165104,195,-20.924414693167748,-0.10730469073419358,184,26.47581485083709,0.1438902981023755,452,56.600786163717444,0.12522297823831294,663,132.9050849499726,0.2004601582955846,480,79.96889577823276,0.1666018662046516,137,10.37135964642857,0.07570335508342022,True,0.28124421580204484,False
8h,10,20,3.0,803,0.1297056658957126,104.15364971425723,0.5952677459526775,1.6060576289381066,0,0.0,,17,-6.60984538235842,-0.38881443425637763,80,-8.09723308890126,-0.10121541361126576,53,14.332486658992673,0.2704242765847674,125,58.275428697156244,0.46620342957725,271,24.336356770789283,0.0898020545047575,203,5.766047303689202,0.028404173909799026,54,16.150408754889526,0.2990816436090653,True,0.055360972174361624,False
8h,15,20,2.0,786,0.1249560183123164,98.21543039348069,0.5419847328244275,1.360465604943996,0,0.0,,17,-7.091991710569349,-0.4171759829746676,78,-9.931328690651764,-0.12732472680322773,48,13.755449249221934,0.2865718593587903,124,70.54966104646434,0.5689488794069705,269,27.409515599911487,0.10189411003684568,198,-14.500845581478753,-0.0732365938458523,52,18.02497048058278,0.346634047703515,True,-0.14764325242361598,False
8h,15,20,3.0,781,0.12383632203805511,96.71616751172104,0.5915492957746479,1.5775866588411016,0,0.0,,17,-6.60984538235842,-0.38881443425637763,78,-6.8622554841213335,-0.08797763441181197,48,12.309941588991215,0.256457116437317,121,57.46867651732105,0.47494773981257066,268,22.060493186966546,0.08231527308569607,197,3.6970296674973078,0.01876664805836197,52,14.652127417424671,0.2817716811043206,True,0.038225560034202806,False
4h,10,10,3.0,2282,0.12280943819407929,280.25113795888893,0.5315512708150745,1.6301300676189445,3,1.2960513338863375,0.43201711129544584,79,-0.8132070524390687,-0.010293760157456566,204,-22.227851361414256,-0.10896005569320714,194,26.56299330688397,0.13692264591177306,467,54.15432032569663,0.11596214202504632,682,129.38101542394332,0.1897082337594477,509,82.6764597845964,0.1624291940758279,144,9.221356197735611,0.06403719581760842,True,0.29500847128308366,False
4h,5,10,3.0,2439,0.11674743264084309,284.7469882110163,0.5293152931529316,1.5953529097584918,3,1.2960513338863375,0.43201711129544584,87,-1.4667718096654303,-0.016859446088108396,208,-23.782999543029906,-0.11434134395687455,220,28.616319267310992,0.13007417848777725,522,50.38988857754255,0.09653235359682481,705,131.21408568076512,0.1861192704691704,538,85.4732327547085,0.15887217984146562,156,13.007181949498072,0.0833793714711415,True,0.3001725612330874,False
4h,15,15,3.0,2142,0.11614816591808388,248.78937139653567,0.534547152194211,1.4647586784414215,3,0.5745312178475107,0.19151040594917024,74,1.3094381384491909,0.01769510997904312,192,-21.005671129643595,-0.1094045371335604,182,32.52530297417324,0.17871045590205079,429,132.23021376790348,0.3082289365219195,657,32.84441820606526,0.049991504118820786,478,42.33888526331583,0.08857507377262726,127,27.972252958424757,0.22025396030255714,True,0.17017963840518546,False
4h,15,20,3.0,2111,0.11496651051339506,242.69430369377696,0.5518711511132165,1.4031684044915713,2,1.8911934863907143,0.9455967431953571,74,-0.9212027723152904,-0.012448686112368788,192,-38.64945220726662,-0.20129923024618032,180,37.07814710698369,0.2059897061499094,429,96.42906680698,0.2247763795034499,647,66.54361259424161,0.1028494785073286,461,41.37135631287897,0.08974263842273096,126,38.95158236588387,0.30913954258637993,True,0.17046694414830552,False
4h,10,15,3.0,2231,0.10493693121094552,234.11429353161947,0.5257731958762887,1.413231610770079,3,0.5745312178475107,0.19151040594917024,77,2.564154061983237,0.0333007021036784,199,-23.46040174039341,-0.11789146603212769,192,31.18335729653715,0.16241331925279764,444,127.99062956918362,0.28826718371437754,675,27.03952688801624,0.04005855835261665,507,42.33769874704448,0.0835063091657682,134,25.88479749140065,0.19317013053284068,True,0.18084200715974802,False
4h,5,15,3.0,2388,0.10320175632114495,246.44579409489413,0.5255443886097152,1.406968664700629,3,0.5745312178475107,0.19151040594917024,85,0.9553410079075151,0.01123930597538253,203,-24.882507176710007,-0.12257392697886703,218,35.78452582436324,0.1641492010291892,498,124.8314821305382,0.250665626768149,699,31.141538815390568,0.04455155767580911,536,46.443652200799136,0.08664860485223719,146,31.59723007475793,0.21641938407368447,True,0.1884538235735359,False
4h,5,20,3.0,2347,0.1027852276868201,241.23692938096676,0.5428206220707286,1.3539384204142926,2,1.8911934863907143,0.9455967431953571,85,-4.026467034867848,-0.04737020041020998,203,-41.87871082794954,-0.20629906811797802,216,41.708803687392475,0.19309631336755775,496,87.12540841813444,0.17565606535914202,688,66.7455612360076,0.09701389714535989,512,45.93899188600331,0.08972459352735021,145,43.73214852985558,0.30160102434383157,True,0.19043100906601004,False
4h,10,20,3.0,2199,0.10149229733725924,223.18156184463308,0.5420645748067303,1.3489819953956226,2,1.8911934863907143,0.9455967431953571,77,-0.6931417298719248,-0.009001840647687335,199,-40.14301021517316,-0.20172366942298073,190,35.22254994757511,0.1853818418293427,444,93.49036716082134,0.21056389000184986,665,56.801518634267424,0.08541581749513899,489,38.51447015980557,0.07876169766831405,133,38.09761440081801,0.286448228577579,True,0.1725701256030158,False
8h,10,15,2.0,813,0.10031111482509414,81.55293635280154,0.5153751537515375,1.287426514727088,0,0.0,,17,-5.11846128229533,-0.30108595778207825,81,-19.159297801520136,-0.23653454075950786,53,18.496891671665143,0.3489979560691536,129,75.8698234392015,0.5881381661953604,274,34.35589350205241,0.12538647263522779,204,-36.16487026955054,-0.1772787758311301,55,13.27295709324851,0.24132649260451836,True,-0.4434527055298137,False
8h,5,15,2.0,855,0.09989161969865255,85.40733484234794,0.5134502923976608,1.284433300339242,0,0.0,,18,-5.329566173642489,-0.2960870096468049,83,-19.095041144338353,-0.23006073667877533,60,14.477375311772049,0.24128958852953414,131,78.43848618207379,0.5987670700921663,289,32.67468797294063,0.11306120405861811,213,-35.386535848808755,-0.16613397112116787,61,19.62792854235106,0.3217693203664108,True,-0.414326660750253,False
8h,5,30,3.0,813,0.09498285107065818,77.2210579204451,0.48462484624846247,1.3224050811871482,0,0.0,,18,-11.701220731487968,-0.6500678184159983,76,1.98696864317957,0.026144324252362763,59,3.275347388147998,0.05551436251098302,125,65.96954328428042,0.5277563462742434,282,24.23094175233707,0.08592532536289742,209,-25.641326038367747,-0.12268577051850597,44,19.100803622355752,0.43410917323535797,True,-0.33205095512656696,False
8h,5,30,2.0,825,0.09171918022419022,75.66832368495693,0.4315151515151515,1.2098880476928653,0,0.0,,18,-11.051831097231956,-0.6139906165128864,79,-3.9407839282458266,-0.04988334086387122,59,6.052865133203089,0.1025909344610693,128,85.43885062339182,0.6674910204952486,285,26.573303317993386,0.09323966076488907,210,-47.404227125078954,-0.22573441488132837,46,20.000146760925375,0.43478579915055166,True,-0.6264738640497073,False
8h,15,15,2.0,791,0.08966315300439097,70.92355402647325,0.5120101137800253,1.2549432624421115,0,0.0,,17,-5.11846128229533,-0.30108595778207825,79,-18.021749935307493,-0.2281234169026265,48,15.041045045996057,0.3133551051249179,125,74.53528097445036,0.5962822477956029,271,31.36994472349138,0.11575625359221911,198,-38.577338101522834,-0.194835040916782,53,11.694832601661114,0.2206572188992663,True,-0.5439284400091298,False
8h,10,30,3.0,776,0.08236303436220092,63.913714665067914,0.4793814432989691,1.2809020357154584,0,0.0,,17,-11.449887140337811,-0.6735227729610477,75,-0.12880532411902948,-0.0017174043215870598,52,7.085857293119486,0.13626648640614397,123,63.636056727267324,0.517366314855832,269,18.49445120853543,0.06875260672318004,200,-25.866528879207713,-0.12933264439603856,40,12.142570779810239,0.30356426949525595,True,-0.40471014734096006,False
8h,10,15,3.0,809,0.08157917643309485,65.99755373437374,0.5364647713226205,1.3426650171371906,0,0.0,,17,-5.2571181943038425,-0.30924224672375544,81,-15.67846244995324,-0.19356126481423755,53,14.740599599574955,0.27812452074669725,126,58.36816278723707,0.4632393872002942,273,21.28948349901584,0.07798345604035106,204,-16.63846541297641,-0.08156110496557063,55,9.173353905779361,0.16678825283235202,True,-0.25210730506683215,False
8h,5,15,3.0,851,0.08003678081235921,68.11130047131769,0.5346650998824912,1.3326894054371679,0,0.0,,18,-5.397854788535282,-0.29988082158529344,83,-15.635624678498715,-0.1883810202228761,60,11.207983526343666,0.1867997254390611,128,60.08060461581859,0.4693797235610827,288,20.251026473939945,0.0703160641456248,213,-17.11957579914855,-0.0803735953011669,61,14.724741121398042,0.24138919871144332,True,-0.2513470698795094,False
8h,15,15,3.0,787,0.07673727168009678,60.392232812236166,0.5336721728081322,1.3222198114961456,0,0.0,,17,-5.2571181943038425,-0.30924224672375544,79,-14.586763872478148,-0.18464258066428035,48,12.77003518246223,0.2660423996346298,122,57.66305461758642,0.47264798866874114,270,19.595198135206346,0.07257480790817165,198,-17.913443967624602,-0.09047193923042728,53,8.121270911387764,0.15323152662995781,True,-0.2966183420195574,False
8h,15,30,3.0,755,0.07672601934749623,57.928144607359656,0.47549668874172185,1.2612549950461354,0,0.0,,17,-11.449887140337811,-0.6735227729610477,73,0.6851924477070592,0.009386197913795332,48,5.718207883923478,0.11912933091507245,119,63.785575096684695,0.5360132361065941,266,16.351333597351868,0.06147117893741304,194,-26.978550653457724,-0.13906469408998826,38,9.816273375488079,0.25832298356547573,True,-0.4657244045415215,False
8h,10,30,2.0,785,0.0739951513819116,58.086193834800596,0.4280254777070064,1.1699437582191656,0,0.0,,17,-10.674830710506718,-0.6279312182651011,78,-7.114444879193723,-0.09121083178453492,52,9.768629990660322,0.18785826905116004,126,81.93862078787215,0.6503065141894615,270,22.848027576060993,0.08462232435578146,201,-49.24260642719953,-0.24498809167760963,41,10.562797497107104,0.2576292072465147,True,-0.8477506129468119,False
8h,15,30,2.0,764,0.06503517335318827,49.68687244183584,0.42408376963350786,1.1493010348076396,0,0.0,,17,-10.674830710506718,-0.6279312182651011,76,-5.114444879193724,-0.06729532735781216,48,7.217155876866309,0.15035741410138145,122,82.30504956537914,0.6746315538145831,267,19.803408122412698,0.07417006787420487,195,-50.92281692374573,-0.26114265089100375,39,7.073351390623866,0.18136798437497093,True,-1.0248746685224897,False
8h,5,10,2.0,867,0.025305988175675927,21.94029174831103,0.497116493656286,1.075264704121498,0,0.0,,19,-3.2114977998078693,-0.16902619998988785,83,-17.714964272587554,-0.2134333044890067,60,12.770428623548,0.21284047705913334,141,36.02967992801909,0.25552964487956803,290,24.935731396648713,0.085985280678099,213,-44.1096171390338,-0.2070874044086094,61,13.240531011524446,0.21705788543482699,True,-2.0104389515435397,False
8h,5,10,3.0,867,0.019685919256662316,17.06769199552623,0.510957324106113,1.0864346688874793,0,0.0,,19,-2.9760180968893226,-0.1566325314152275,83,-13.369794215480214,-0.1610818580178339,60,10.580145740137104,0.1763357623356184,141,25.296532647993978,0.17940803296449628,290,19.98353374516178,0.068908737052282,213,-32.174611998880394,-0.1510545164266685,61,9.727904173483301,0.15947383890956232,True,-1.885117917953639,False
8h,10,10,2.0,825,0.019476095446623043,16.06777874346401,0.49696969696969695,1.0579344626488523,0,0.0,,18,-3.370880077122603,-0.18727111539570018,81,-17.81398680363191,-0.21992576300780134,53,15.9068355710691,0.3001289730390396,139,33.55196569234097,0.24138104814633793,275,24.689079149322367,0.08977846963389952,204,-45.57703051765434,-0.2234168162630115,55,8.681795729140427,0.15785083143891687,True,-2.836548302371539,False
8h,10,10,3.0,825,0.017306991448332417,14.278267944874244,0.5103030303030303,1.0764711845026136,0,0.0,,18,-3.082272948432479,-0.1712373860240266,81,-13.43580923617645,-0.16587418810094381,53,12.974237376213845,0.24479693162667632,139,23.644723157541893,0.17010592199670427,275,20.488871402072906,0.07450498691662875,204,-32.15288758462742,-0.1576121940422913,55,5.841405778281943,0.10620737778694442,True,-2.251875907411444,False
8h,15,10,3.0,802,0.014613259339801316,11.719833990520655,0.5062344139650873,1.0646592041006264,0,0.0,,18,-3.082272948432479,-0.1712373860240266,79,-12.329522248648503,-0.15606990188162662,48,11.776732114654774,0.24534858572197446,135,23.725844094408217,0.1757469932919127,271,20.266589566421512,0.07478446334472882,198,-33.36916825012069,-0.16853115277838732,53,4.731631662237818,0.08927606909882675,True,-2.847238986244229,False
8h,15,10,2.0,802,0.01284794035127754,10.304048161724587,0.4925187032418953,1.0380108452548513,0,0.0,,18,-3.370880077122603,-0.18727111539570018,79,-16.65455632233999,-0.21081716863721506,48,13.610577678730493,0.2835537016402186,135,34.24756744743142,0.2536856847957883,271,23.35565639584528,0.08618323393300842,198,-47.901451515894244,-0.2419265228075467,53,7.0171345550742386,0.13239876519007998,True,-4.648799264528766,False
1d,5,10,3.0,172,-0.05632626403316448,-9.68811741370429,0.3953488372093023,0.6817869802614354,0,0.0,,0,0.0,,7,1.4612777352777513,0.2087539621825359,21,1.0621106673193697,0.05057669844377951,43,4.091586398184562,0.09515317205080377,50,-12.001726604173733,-0.24003453208347467,38,-3.177453978651511,-0.08361720996451344,13,-1.1239116316607285,-0.08645474089697912,True,,False
1d,10,10,3.0,160,-0.059658200718513,-9.54531211496208,0.3875,0.6670052255978997,0,0.0,,0,0.0,,7,1.4612777352777513,0.2087539621825359,18,1.445451630104651,0.08030286833914728,41,3.859901412075029,0.09414393687987875,48,-11.94469944106837,-0.2488479050222577,35,-2.9853962179872866,-0.08529703479963675,11,-1.3818472333638594,-0.12562247576035085,True,,False
1d,15,10,3.0,152,-0.06617160590613826,-10.058084097733015,0.3684210526315789,0.6363843764292898,0,0.0,,0,0.0,,6,0.9822190436377687,0.1637031739396281,17,1.3995192931777711,0.08232466430457477,41,3.859901412075029,0.09414393687987875,43,-12.93248039527244,-0.30075535802959164,34,-1.985396217987286,-0.05839400641139076,11,-1.3818472333638594,-0.12562247576035085,True,,False
1d,5,10,2.0,172,-0.09985462396154192,-17.17499532138521,0.38372093023255816,0.6350413198177011,0,0.0,,0,0.0,,7,1.8378598431974051,0.2625514061710579,21,0.6971193264076231,0.033196158400363,43,5.990111909110076,0.13930492811883896,50,-18.528096737007207,-0.37056193474014415,38,-6.0035580613401205,-0.15798837003526633,13,-1.168431601752985,-0.08987935398099885,True,,False
1d,10,10,2.0,160,-0.10040462936687791,-16.064740698700465,0.38125,0.6339739480734019,0,0.0,,0,0.0,,7,1.8378598431974051,0.2625514061710579,18,2.668177445156977,0.14823208028649873,41,5.642584429945775,0.13762401048648232,48,-18.44255599234916,-0.38421991650727416,35,-6.215471420343784,-0.1775848977241081,11,-1.555335004307681,-0.14139409130069827,True,,False
1d,15,10,2.0,152,-0.11403880705826887,-17.33389867285687,0.3618421052631579,0.5957956405032635,0,0.0,,0,0.0,,6,1.1192718057374313,0.18654530095623856,17,2.5992789397666574,0.15289876116274456,41,5.642584429945775,0.13762401048648232,43,-19.924227423655267,-0.46335412613151783,34,-5.215471420343784,-0.1533962182454054,11,-1.555335004307681,-0.14139409130069827,True,,False
1d,5,20,3.0,166,-0.1212296189648395,-20.124116748163356,0.43373493975903615,0.6021101033857348,0,0.0,,0,0.0,,7,0.42660121089940933,0.06094303012848705,21,-2.0266622561087813,-0.09650772648137054,43,-11.85620548148278,-0.27572570887169257,47,-9.008655399774883,-0.19167351914414643,37,3.0456464497430935,0.0823147689119755,11,-0.7048412714394181,-0.06407647922176528,False,,False
1d,10,20,3.0,154,-0.12900552243076488,-19.86685045433779,0.42207792207792205,0.5745895563347618,0,0.0,,0,0.0,,7,0.42660121089940933,0.06094303012848705,18,-1.4482621884335383,-0.0804590104685299,41,-13.195501350011577,-0.3218414963417458,45,-7.304865875031138,-0.16233035277846972,34,2.987750949993433,0.08787502794098333,9,-1.3325732017543797,-0.14806368908381995,False,,False
1d,15,20,3.0,146,-0.13401171847446716,-19.565710897272204,0.4246575342465753,0.5566094657831117,0,0.0,,0,0.0,,6,0.1638693109707215,0.027311551828453583,17,-1.261706235376674,-0.0742180138456867,41,-13.195501350011577,-0.3218414963417458,40,-7.927550371093732,-0.1981887592773433,33,3.9877509499934334,0.12084093787858889,9,-1.3325732017543797,-0.14806368908381995,False,,False
1d,5,30,3.0,166,-0.17123475032923513,-28.42496855465303,0.42168674698795183,0.5244615204353156,0,0.0,,0,0.0,,7,0.7302710738709051,0.10432443912441501,21,-0.8612832386222604,-0.041013487553440975,43,-18.918814407880973,-0.43997242809025516,47,-7.6387808870337865,-0.16252725291561249,37,0.7124530051763542,0.01925548662638795,11,-2.4488141001632706,-0.2226194636512064,False,,False
1d,10,20,2.0,154,-0.17471079047170696,-26.90546173264287,0.4025974025974026,0.5954070990917684,0,0.0,,0,0.0,,7,0.2868149413750587,0.04097356305357981,18,-0.6723932826503067,-0.03735518236946148,41,-17.00493076556282,-0.41475440891616633,45,-9.208067504445994,-0.20462372232102208,34,1.2243908102526735,0.03601149441919628,9,-1.5312759316114823,-0.1701417701790536,False,,False
1d,5,20,2.0,166,-0.17554287940809113,-29.140117981743128,0.4036144578313253,0.5995003188295139,0,0.0,,0,0.0,,7,0.2868149413750587,0.04097356305357981,21,-2.931713381257234,-0.13960539910748734,43,-14.995986962769619,-0.34874388285510743,47,-11.208067504445994,-0.23846952137119137,37,0.29851296149370293,0.008067917878208188,11,-0.5896780361390396,-0.053607094194458145,False,,False
1d,10,30,3.0,154,-0.17824612367007858,-27.4499030451921,0.4090909090909091,0.49885411895991966,0,0.0,,0,0.0,,7,0.7302710738709051,0.10432443912441501,18,-0.8460572063451453,-0.047003178130285844,41,-20.299393086489506,-0.49510714845096354,45,-5.638780887033788,-0.12530624193408418,34,0.6343045440407098,0.018656016001197345,9,-2.0302474832352817,-0.22558305369280907,False,,False
1d,5,15,3.0,171,-0.18477396755038775,-31.596348451116306,0.3684210526315789,0.4100198604043766,0,0.0,,0,0.0,,7,0.7002482273461806,0.10003546104945438,21,-0.8141308214978772,-0.038768134357041774,43,-14.646405148191688,-0.3406140732137602,50,-14.038100320924896,-0.2807620064184979,38,-1.7404328235253883,-0.045800863776983905,12,-1.0575275643226347,-0.08812729702688622,False,,False
1d,15,20,2.0,146,-0.18632151165863978,-27.202940702161406,0.4041095890410959,0.5708629065340611,0,0.0,,0,0.0,,6,-0.10728290851797295,-0.01788048475299549,17,-0.3925593530650098,-0.023091726650882927,41,-17.00493076556282,-0.41475440891616633,40,-10.391282553656799,-0.25978206384142,33,2.224390810252674,0.06740578212886891,9,-1.5312759316114823,-0.1701417701790536,False,,False
1d,15,30,3.0,146,-0.19095368144782185,-27.87923749138199,0.3972602739726027,0.4699516804992746,0,0.0,,0,0.0,,6,0.4884708397764455,0.08141180662940758,17,-1.175356729544006,-0.06913863114964741,41,-20.299393086489506,-0.49510714845096354,40,-6.497015575930357,-0.16242538939825893,33,1.6343045440407102,0.04952438012244576,9,-2.0302474832352817,-0.22558305369280907,False,,False
1d,10,15,3.0,159,-0.19459296489344724,-30.940281418058113,0.34591194968553457,0.3848619365092379,0,0.0,,0,0.0,,7,0.7002482273461806,0.10003546104945438,18,0.0007306850282373656,4.0593612679853644e-05,41,-15.027555743450211,-0.36652574984024905,48,-13.050970952300096,-0.27189522817291867,35,-1.9465370617838664,-0.05561534462239618,10,-1.6161965728983596,-0.16161965728983596,True,,False
