trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
109,29.76342129557463,0.2730589109685746,0.3211009174311927,1.4622315123906924,-10.390276360509091,2.179041160982336,1.3082904428551754,0.0
109,27.58342129557463,0.2530589109685746,0.3211009174311927,1.418750850480885,-10.90023694072312,2.179041160982336,1.2124656672992702,0.02
109,24.313421295574628,0.22305891096857458,0.3211009174311927,1.3570739185809981,-11.680236940723121,2.179041160982336,1.0687285039654129,0.05
109,18.86342129557463,0.17305891096857456,0.30275229357798167,1.2624903655407311,-12.980236940723122,2.179041160982336,0.8291665650756501,0.1
109,13.413421295574638,0.12305891096857466,0.29357798165137616,1.1772761866498598,-15.47825650496055,2.179041160982336,0.5896046261858882,0.15
109,7.963421295574632,0.0730589109685746,0.28440366972477066,1.1000990323351998,-19.728256504960534,2.179041160982336,0.35004268729612537,0.2
