trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
109,29.76342129557463,0.2730589109685746,0.3211009174311927,1.4622315123906924,-10.390276360509091,2.179041160982336,1.3082904428551754,0,,24
88,15.078341664139181,0.17134479163794525,0.3068181818181818,1.290059147893598,-19.331277096280957,2.1268140342942363,0.7557579535429138,1,2024-12,23
83,1.2293914997816746,0.014811945780502104,0.2891566265060241,1.0243427871058453,-19.331277096280957,1.9379237653831927,0.06963289816742005,2,"2024-12,2026-04",22
81,-7.215983264448462,-0.08908621314133904,0.2839506172839506,0.8542323289356812,-19.331277096280957,1.6474041675321853,-0.486690475885534,3,"2024-12,2026-04,2025-11",21
