trades,total_r,avg_r,pf,max_dd_r,win_rate
293,52.346498831415126,0.17865699259868645,1.273288891734306,-24.446368680146854,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-35.37363770347942,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-40.55082521065634,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-35.073045224735104,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-40.54727272074357,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-63.46700762435974,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-37.07714115681871,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-28.247270663980178,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-26.688927517105,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-24.46861508541096,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-26.091730403511164,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-28.759866838291046,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-24.633333539054647,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343055,-31.355806045164872,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-43.244935285259004,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-55.80652599175997,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-31.721599767738198,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-32.3103166407424,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-18.97889454318478,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-66.38972383500418,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-35.32716157430367,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-24.381777147863076,0.24573378839590443
293,52.346498831415104,0.17865699259868636,1.273288891734306,-26.31102752986009,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-21.873376029971528,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-25.028979560212377,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-26.750551354954883,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.2732888917343057,-28.209771990950514,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-27.98657675156522,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-30.19609623104467,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-35.53435627783191,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-29.766990443074164,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-49.726073754636985,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-45.14416055375877,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-27.837288811453767,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-24.70176177330746,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-18.094901680913445,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-30.608944814246897,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-22.16307754620939,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-24.59755565101537,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-26.347702088844876,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-36.11199136337384,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-33.885523577374535,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-33.495256003185155,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-46.124041680594225,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-27.79004554047954,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-39.933406551979346,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-22.948045022525204,0.24573378839590443
293,52.34649883141515,0.1786569925986865,1.273288891734306,-55.18731224698803,0.24573378839590443
293,52.346498831415104,0.17865699259868636,1.2732888917343055,-31.614554376654432,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-30.561021476695224,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-35.949172159124636,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343055,-40.884801574185225,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-34.432292294161215,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-59.13950850800491,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-32.715967794483504,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-37.94504698438204,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-24.920448267150803,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-41.04093246902919,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-40.28154867428588,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-39.13136632033282,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343055,-21.634282018385207,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-21.244988472571777,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-33.21821168791901,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-57.36473007452507,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-45.38596733964915,0.24573378839590443
