extra_cost_r,extra_cost_label,surviving_edge_pct,trades,total_r,avg_r,pf,max_dd_r,win_rate
0.0,0.00R/trade,24.573378839590443,293,52.34649883141512,0.17865699259868642,1.2732888917343057,-48.164040182438775,0.24573378839590443
0.05,0.05R/trade,23.208191126279864,293,37.69649883141512,0.1286569925986864,1.1859404667890336,-52.56404018243874,0.23208191126279865
0.1,0.10R/trade,22.18430034129693,293,23.0464988314151,0.07865699259868635,1.1076447808531669,-56.96404018243883,0.22184300341296928
0.15,0.15R/trade,21.843003412969285,293,8.396498831415151,0.028656992598686523,1.0372340807418285,-61.36404018243874,0.21843003412969283
0.2,0.20R/trade,20.819112627986346,293,-6.253501168584876,-0.02134300740131357,0.9736202147623829,-65.76404018243885,0.20819112627986347
0.3,0.30R/trade,19.453924914675767,293,-35.55350116858487,-0.12134300740131355,0.8635097197237225,-74.5640401824387,0.1945392491467577
0.4,0.40R/trade,18.771331058020476,293,-64.85350116858486,-0.2213430074013135,0.7717481788583812,-86.31183831628677,0.18771331058020477
