symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,net_r,win,bars_held,exit_reason,year
ETH_USDT,2022-06-11 14:00:00,2022-06-12 10:00:00,1517.6,1468.98,1393.209286,-0.3909,0,10,time_exit,2022
AAVE_USDT,2022-06-12 02:00:00,2022-06-12 22:00:00,71.5,70.3,62.992857,-0.1411,0,10,time_exit,2022
FIL_USDT,2022-06-12 04:00:00,2022-06-13 00:00:00,5.71,5.53,5.095,-0.2927,0,10,time_exit,2022
LTC_USDT,2022-06-12 04:00:00,2022-06-13 00:00:00,49.0,46.0,43.835714,-0.5809,0,10,time_exit,2022
TRX_USDT,2022-06-13 06:00:00,2022-06-14 02:00:00,0.06155,0.06075,0.054065,-0.1069,0,10,time_exit,2022
BTC_USDT,2022-06-13 10:00:00,2022-06-14 00:00:00,23729.43,21387.3,21387.3,-1.0,0,7,atr_stop,2022
BCH_USDT,2022-06-14 00:00:00,2022-06-14 20:00:00,118.1,121.2,95.685714,0.1383,1,10,time_exit,2022
BNB_USDT,2022-08-19 06:00:00,2022-08-20 02:00:00,282.7,285.9,268.214286,0.2209,1,10,time_exit,2022
BTC_USDT,2022-08-19 10:00:00,2022-08-20 06:00:00,21467.91,21307.25,20540.535,-0.1732,0,10,time_exit,2022
FIL_USDT,2022-08-19 20:00:00,2022-08-20 16:00:00,6.47,6.25,5.428571,-0.2112,0,10,time_exit,2022
CHZ_USDT,2022-10-10 22:00:00,2022-10-11 18:00:00,0.1892,0.1896,0.177093,0.033,1,10,time_exit,2022
GRT_USDT,2022-10-10 22:00:00,2022-10-11 18:00:00,0.0913,0.0888,0.088279,-0.8274,0,10,time_exit,2022
NEAR_USDT,2022-10-10 22:00:00,2022-10-11 00:00:00,3.218,3.089214,3.089214,-1.0,0,1,atr_stop,2022
ICP_USDT,2022-10-10 22:00:00,2022-10-11 18:00:00,5.32,5.26,5.022143,-0.2014,0,10,time_exit,2022
ADA_USDT,2022-10-10 22:00:00,2022-10-11 00:00:00,0.4012,0.38815,0.38815,-1.0,0,1,atr_stop,2022
BCH_USDT,2022-10-11 00:00:00,2022-10-11 20:00:00,110.1,111.0,105.964286,0.2176,1,10,time_exit,2022
NEAR_USDT,2022-10-11 02:00:00,2022-10-11 22:00:00,3.176,3.173,3.015929,-0.0187,0,10,time_exit,2022
NEAR_USDT,2022-10-13 06:00:00,2022-10-13 10:00:00,2.927,2.777429,2.777429,-1.0,0,2,atr_stop,2022
ICP_USDT,2022-10-13 06:00:00,2022-10-13 20:00:00,4.79,5.13,4.447143,0.9917,1,7,rsi_exit,2022
ATOM_USDT,2022-10-13 10:00:00,2022-10-14 00:00:00,10.95,11.868,10.246714,1.3053,1,7,rsi_exit,2022
APT_USDT,2022-10-20 04:00:00,2022-10-21 00:00:00,7.5,7.6362,5.3496,0.0633,1,10,time_exit,2022
BTC_USDT,2022-11-08 18:00:00,2022-11-09 14:00:00,18256.64,17116.08,16647.587857,-0.7088,0,10,time_exit,2022
ETH_USDT,2022-11-08 18:00:00,2022-11-09 10:00:00,1315.39,1143.727857,1143.727857,-1.0,0,8,atr_stop,2022
NEAR_USDT,2022-11-09 08:00:00,2022-11-10 04:00:00,2.234,2.201,1.849786,-0.0859,0,10,time_exit,2022
ETH_USDT,2022-11-09 12:00:00,2022-11-10 08:00:00,1214.53,1198.65,1011.541429,-0.0782,0,10,time_exit,2022
BTC_USDT,2022-11-09 16:00:00,2022-11-10 12:00:00,16957.66,17650.93,14770.497143,0.317,1,10,time_exit,2022
AVAX_USDT,2022-11-09 16:00:00,2022-11-10 12:00:00,13.5,15.39,11.020714,0.7623,1,10,rsi_exit,2022
ATOM_USDT,2022-11-09 20:00:00,2022-11-10 12:00:00,9.447,12.022,7.358786,1.2331,1,8,rsi_exit,2022
ZEN_USDT,2022-11-09 20:00:00,2022-11-10 16:00:00,9.05,10.44,7.127857,0.7232,1,10,time_exit,2022
ZEC_USDT,2022-11-09 20:00:00,2022-11-10 16:00:00,34.1,38.8,26.171429,0.5928,1,10,time_exit,2022
FET_USDT,2022-11-09 20:00:00,2022-11-10 16:00:00,0.0579,0.0669,0.046564,0.794,1,10,time_exit,2022
AVAX_USDT,2022-12-12 02:00:00,2022-12-12 22:00:00,12.71,13.0,12.356429,0.8202,1,10,time_exit,2022
CHZ_USDT,2022-12-12 02:00:00,2022-12-12 22:00:00,0.1355,0.1381,0.128257,0.359,1,10,time_exit,2022
DOGE_USDT,2022-12-12 02:00:00,2022-12-12 22:00:00,0.08748,0.09029,0.083226,0.6606,1,10,time_exit,2022
LPT_USDT,2022-12-12 06:00:00,2022-12-13 02:00:00,6.79,6.73,6.577857,-0.2828,0,10,time_exit,2022
FIL_USDT,2022-12-16 12:00:00,2022-12-16 22:00:00,3.849,3.663429,3.663429,-1.0,0,5,atr_stop,2022
ADA_USDT,2022-12-16 22:00:00,2022-12-17 18:00:00,0.2632,0.2632,0.245736,0.0,0,10,time_exit,2022
DOT_USDT,2022-12-16 22:00:00,2022-12-17 18:00:00,4.652,4.673,4.3745,0.0757,1,10,time_exit,2022
NEAR_USDT,2022-12-16 22:00:00,2022-12-17 18:00:00,1.37,1.374,1.264571,0.0379,1,10,time_exit,2022
LPT_USDT,2022-12-16 22:00:00,2022-12-17 18:00:00,5.6,5.63,5.214286,0.0778,1,10,time_exit,2022
GRT_USDT,2022-12-16 22:00:00,2022-12-17 18:00:00,0.0562,0.057,0.052043,0.1924,1,10,time_exit,2022
FIL_USDT,2022-12-17 00:00:00,2022-12-17 20:00:00,3.038,3.051,2.506143,0.0244,1,10,time_exit,2022
BNB_USDT,2022-12-17 00:00:00,2022-12-17 20:00:00,225.4,236.9,206.842857,0.6197,1,10,time_exit,2022
LTC_USDT,2022-12-17 10:00:00,2022-12-18 06:00:00,63.41,64.43,57.789286,0.1815,1,10,time_exit,2022
LPT_USDT,2022-12-28 00:00:00,2022-12-28 04:00:00,4.99,4.760714,4.760714,-1.0,0,2,atr_stop,2022
SOL_USDT,2022-12-29 20:00:00,2022-12-30 16:00:00,8.37,9.83,7.407857,1.5174,1,10,rsi_exit,2022
TRX_USDT,2023-01-06 04:00:00,2023-01-06 18:00:00,0.05082,0.05362,0.048992,1.5318,1,7,rsi_exit,2023
DOGE_USDT,2023-03-09 20:00:00,2023-03-10 16:00:00,0.06399,0.06477,0.059904,0.1909,1,10,time_exit,2023
BTC_USDT,2023-03-09 20:00:00,2023-03-10 16:00:00,20213.61,19930.48,19434.762857,-0.3635,0,10,time_exit,2023
TRX_USDT,2023-03-09 20:00:00,2023-03-10 16:00:00,0.05694,0.05681,0.053728,-0.0405,0,10,time_exit,2023
BCH_USDT,2023-03-09 20:00:00,2023-03-10 16:00:00,107.6,109.4,101.385714,0.2897,1,10,time_exit,2023
ETH_USDT,2023-03-09 20:00:00,2023-03-10 10:00:00,1432.1,1372.706429,1372.706429,-1.0,0,7,atr_stop,2023
TRX_USDT,2023-03-22 18:00:00,2023-03-23 14:00:00,0.05689,0.06375,0.05269,1.6333,1,10,rsi_exit,2023
ZEN_USDT,2023-05-08 00:00:00,2023-05-08 18:00:00,8.21,7.79,7.79,-1.0,0,9,atr_stop,2023
XRP_USDT,2023-05-08 16:00:00,2023-05-09 12:00:00,0.419,0.4251,0.397807,0.2878,1,10,time_exit,2023
FIL_USDT,2023-05-08 18:00:00,2023-05-09 14:00:00,4.473,4.526,4.143,0.1606,1,10,time_exit,2023
LTC_USDT,2023-06-05 14:00:00,2023-06-06 10:00:00,86.05,87.51,81.438571,0.3166,1,10,time_exit,2023
BNB_USDT,2023-06-05 14:00:00,2023-06-06 10:00:00,276.8,278.0,267.5,0.129,1,10,time_exit,2023
SUI_USDT,2023-06-05 14:00:00,2023-06-06 10:00:00,0.781,0.7986,0.699786,0.2167,1,10,time_exit,2023
PEPE_USDT,2023-06-05 14:00:00,2023-06-06 10:00:00,1e-06,1e-06,1e-06,0.0,0,10,time_exit,2023
ICP_USDT,2023-06-05 14:00:00,2023-06-06 10:00:00,4.235,4.322,3.999071,0.3688,1,10,time_exit,2023
DOGE_USDT,2023-06-05 14:00:00,2023-06-05 16:00:00,0.06824,0.066254,0.066254,-1.0,0,1,atr_stop,2023
GRT_USDT,2023-06-05 14:00:00,2023-06-06 10:00:00,0.1135,0.1155,0.106943,0.305,1,10,time_exit,2023
BTC_USDT,2023-06-05 16:00:00,2023-06-06 12:00:00,25756.28,25735.2,25066.273571,-0.0306,0,10,time_exit,2023
ZEN_USDT,2023-06-05 16:00:00,2023-06-06 12:00:00,7.25,7.24,6.834286,-0.0241,0,10,time_exit,2023
ADA_USDT,2023-06-05 16:00:00,2023-06-06 12:00:00,0.3514,0.338714,0.338714,-1.0,0,10,atr_stop,2023
LPT_USDT,2023-06-05 16:00:00,2023-06-06 12:00:00,4.57,4.57,4.272143,0.0,0,10,time_exit,2023
UNI_USDT,2023-06-05 18:00:00,2023-06-06 14:00:00,4.706,4.78,4.503071,0.3647,1,10,time_exit,2023
DOGE_USDT,2023-06-05 18:00:00,2023-06-06 14:00:00,0.06663,0.06834,0.063491,0.5447,1,10,time_exit,2023
BCH_USDT,2023-06-05 20:00:00,2023-06-06 16:00:00,108.4,111.0,104.8,0.7222,1,10,time_exit,2023
ADA_USDT,2023-06-10 02:00:00,2023-06-10 04:00:00,0.2764,0.254264,0.254264,-1.0,0,1,atr_stop,2023
ATOM_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,7.875,8.198,7.123714,0.4299,1,10,time_exit,2023
NEAR_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,1.201,1.203,1.094286,0.0187,1,10,time_exit,2023
FET_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,0.1802,0.1875,0.15905,0.3452,1,10,time_exit,2023
CHZ_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,0.0676,0.0683,0.057357,0.0683,1,10,time_exit,2023
APT_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,6.0166,5.9538,5.212857,-0.0781,0,10,time_exit,2023
BCH_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,97.8,102.7,90.985714,0.7191,1,10,time_exit,2023
UNI_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,3.82,4.048,3.487,0.6847,1,10,time_exit,2023
FIL_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,3.108,3.478,2.650071,0.808,1,10,time_exit,2023
LINK_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,5.06,5.201,4.636571,0.333,1,10,time_exit,2023
SOL_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,14.28,15.6,12.032143,0.5872,1,10,time_exit,2023
LPT_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,3.66,3.75,3.18,0.1875,1,10,time_exit,2023
ZEC_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,23.2,23.7,20.414286,0.1795,1,10,time_exit,2023
DASH_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,28.64,29.44,24.673571,0.2017,1,10,time_exit,2023
DOT_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,4.27,4.488,3.987357,0.7713,1,10,time_exit,2023
TRX_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,0.06505,0.06897,0.060548,0.8707,1,10,time_exit,2023
AVAX_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,10.96,11.66,9.704286,0.5575,1,10,time_exit,2023
ZEN_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,5.86,6.06,5.253571,0.3298,1,10,time_exit,2023
AAVE_USDT,2023-06-10 04:00:00,2023-06-11 00:00:00,51.5,52.5,46.185714,0.1882,1,10,time_exit,2023
ADA_USDT,2023-06-10 06:00:00,2023-06-11 02:00:00,0.2403,0.2636,0.204729,0.655,1,10,time_exit,2023
CHZ_USDT,2023-08-15 18:00:00,2023-08-16 14:00:00,0.0712,0.0694,0.068093,-0.5793,0,10,time_exit,2023
DASH_USDT,2023-08-15 18:00:00,2023-08-16 14:00:00,29.61,29.1,28.472143,-0.4482,0,10,time_exit,2023
FIL_USDT,2023-08-15 18:00:00,2023-08-16 14:00:00,3.781,3.807,3.620286,0.1618,1,10,time_exit,2023
APT_USDT,2023-08-16 00:00:00,2023-08-16 20:00:00,6.4823,6.149021,6.149021,-1.0,0,10,atr_stop,2023
UNI_USDT,2023-08-16 18:00:00,2023-08-17 14:00:00,5.518,5.226143,5.226143,-1.0,0,10,atr_stop,2023
BCH_USDT,2023-08-16 20:00:00,2023-08-17 16:00:00,204.8,205.0,191.492857,0.015,1,10,time_exit,2023
LTC_USDT,2023-08-16 20:00:00,2023-08-17 16:00:00,73.65,74.37,69.615,0.1784,1,10,time_exit,2023
BTC_USDT,2023-08-17 14:00:00,2023-08-17 20:00:00,27934.02,27290.85,27290.85,-1.0,0,3,atr_stop,2023
ETH_USDT,2023-08-17 14:00:00,2023-08-17 20:00:00,1739.61,1694.303571,1694.303571,-1.0,0,3,atr_stop,2023
DOGE_USDT,2023-08-17 20:00:00,2023-08-18 16:00:00,0.05958,0.06287,0.054223,0.6141,1,10,time_exit,2023
BCH_USDT,2023-08-17 20:00:00,2023-08-18 16:00:00,179.7,186.9,160.285714,0.3709,1,10,time_exit,2023
BNB_USDT,2023-08-17 20:00:00,2023-08-18 16:00:00,215.2,216.8,206.2,0.1778,1,10,time_exit,2023
XRP_USDT,2023-08-17 20:00:00,2023-08-18 16:00:00,0.4848,0.5043,0.427136,0.3382,1,10,time_exit,2023
LINK_USDT,2023-08-17 20:00:00,2023-08-18 16:00:00,6.067,6.162,5.545643,0.1822,1,10,time_exit,2023
LTC_USDT,2023-08-17 20:00:00,2023-08-18 16:00:00,62.83,64.74,55.197143,0.2502,1,10,time_exit,2023
ARB_USDT,2023-09-10 16:00:00,2023-09-11 08:00:00,0.835,0.802686,0.802686,-1.0,0,8,atr_stop,2023
GRT_USDT,2023-09-11 12:00:00,2023-09-12 08:00:00,0.0794,0.0804,0.075693,0.2697,1,10,time_exit,2023
ARB_USDT,2023-09-11 16:00:00,2023-09-12 12:00:00,0.7724,0.7877,0.715679,0.2697,1,10,time_exit,2023
DOGE_USDT,2023-10-09 08:00:00,2023-10-10 04:00:00,0.05878,0.05903,0.057259,0.1643,1,10,time_exit,2023
DOT_USDT,2023-10-09 10:00:00,2023-10-10 06:00:00,3.846,3.839,3.749357,-0.0724,0,10,time_exit,2023
LTC_USDT,2024-01-03 12:00:00,2024-01-04 08:00:00,64.75,65.15,59.328571,0.0738,1,10,time_exit,2024
ETH_USDT,2024-01-22 18:00:00,2024-01-23 08:00:00,2321.87,2235.26,2235.26,-1.0,0,7,atr_stop,2024
TRX_USDT,2024-03-19 08:00:00,2024-03-19 14:00:00,0.11852,0.115201,0.115201,-1.0,0,3,atr_stop,2024
ARB_USDT,2024-04-12 16:00:00,2024-04-12 18:00:00,1.2495,1.166079,1.166079,-1.0,0,1,atr_stop,2024
HBAR_USDT,2024-04-12 16:00:00,2024-04-12 18:00:00,0.0901,0.084743,0.084743,-1.0,0,1,atr_stop,2024
TAO_USDT,2024-04-12 16:00:00,2024-04-13 12:00:00,575.7,523.4,459.278571,-0.4492,0,10,time_exit,2024
LPT_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,11.81,12.379,10.013857,0.3168,1,10,time_exit,2024
SEI_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,0.5392,0.5498,0.469836,0.1528,1,10,time_exit,2024
NEAR_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,5.63,5.679,4.967643,0.074,1,10,time_exit,2024
INJ_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,25.63,26.44,22.190714,0.2355,1,10,time_exit,2024
TIA_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,8.78,9.56,7.485714,0.6026,1,10,time_exit,2024
SUI_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,1.1848,1.2137,1.02385,0.1796,1,10,time_exit,2024
LINK_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,14.471,14.891,12.980857,0.2819,1,10,time_exit,2024
ADA_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,0.4821,0.5027,0.433393,0.4229,1,10,time_exit,2024
CHZ_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,0.11576,0.11522,0.103113,-0.0427,0,10,time_exit,2024
XRP_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,0.5364,0.5429,0.498621,0.1721,1,10,time_exit,2024
FIL_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,6.36,6.597,5.477357,0.2685,1,10,time_exit,2024
APT_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,9.6502,9.8993,8.280421,0.1819,1,10,time_exit,2024
BCH_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,529.2,527.9,481.521429,-0.0273,0,10,time_exit,2024
GRT_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,0.2584,0.2659,0.228829,0.2536,1,10,time_exit,2024
AVAX_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,38.48,38.23,34.762143,-0.0672,0,10,time_exit,2024
ZEC_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,22.49,23.5,20.409286,0.4854,1,10,time_exit,2024
ATOM_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,9.122,8.898,8.386786,-0.3047,0,10,time_exit,2024
AAVE_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,98.23,95.05,86.973571,-0.2825,0,10,time_exit,2024
DOT_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,6.919,7.109,6.232214,0.2767,1,10,time_exit,2024
ZEN_USDT,2024-04-12 18:00:00,2024-04-13 14:00:00,8.52,8.88,6.972857,0.2327,1,10,time_exit,2024
FET_USDT,2024-04-13 00:00:00,2024-04-13 20:00:00,2.0334,1.72155,1.72155,-1.0,0,10,atr_stop,2024
TAO_USDT,2024-04-13 14:00:00,2024-04-13 20:00:00,510.0,411.535714,411.535714,-1.0,0,3,atr_stop,2024
AAVE_USDT,2024-04-13 18:00:00,2024-04-14 14:00:00,83.79,83.61,68.725714,-0.0119,0,10,time_exit,2024
UNI_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,6.481,7.132,5.142786,0.4865,1,10,time_exit,2024
CHZ_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,0.09371,0.10115,0.073306,0.3646,1,10,time_exit,2024
LTC_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,75.16,77.42,65.264286,0.2284,1,10,time_exit,2024
XRP_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,0.4609,0.4851,0.390014,0.3414,1,10,time_exit,2024
AVAX_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,32.07,35.09,26.04,0.5008,1,10,time_exit,2024
ATOM_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,7.771,8.125,6.559857,0.2923,1,10,time_exit,2024
HBAR_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,0.0743,0.0779,0.062043,0.2937,1,10,time_exit,2024
ARB_USDT,2024-04-13 20:00:00,2024-04-14 16:00:00,0.9634,1.133,0.76,0.8338,1,10,time_exit,2024
