year,n,win_rate,avg_r,pf,max_dd_r,total_r,avg_bars
2021,31,0.7096774193548387,0.1082225806451613,1.7721999723795054,3.1719,3.3549,9.129032258064516
2022,80,0.6625,0.13607874999999997,1.6761635020900494,6.334599999999997,10.886299999999999,8.8875
2023,64,0.6875,0.09926093750000001,1.5459193757680443,4.672300000000001,6.3527000000000005,9.359375
2024,85,0.6705882352941176,0.1297141176470588,1.7340776841236234,4.4492,11.025699999999999,9.2
2025,79,0.7848101265822784,0.4345759493670886,5.8375346982485325,1.3735000000000035,34.3315,9.354430379746836
2026,16,0.75,0.2373625,3.238608900677866,1.0171000000000001,3.7978,9.5625
