variant,time,event,open_positions,open_risk_amount,equity,portfolio_heat_pct,reserved_margin,cash
T5_1D_LONG_max10,2024-05-04 00:00:00+00:00,entry,1,24.73939746849338,9895.758987397352,0.25,109.91464365760345,9785.84434373975
T5_1D_LONG_max10,2024-05-05 00:00:00+00:00,entry,2,49.47879493698676,9895.758987397354,0.49999999999999994,238.06102283127913,9657.697964566074
T5_1D_LONG_max10,2024-05-09 00:00:00+00:00,entry,3,74.21819240548015,9895.758987397354,0.75,741.395516697397,9154.363470699956
T5_1D_LONG_max10,2024-05-15 00:00:00+00:00,entry,4,98.95758987397353,9895.758987397354,1.0,907.812917212275,8987.946070185078
T5_1D_LONG_max10,2024-05-15 00:00:00+00:00,entry,5,123.69698734246691,9895.758987397354,1.25,1223.3216249906777,8672.437362406676
T5_1D_LONG_max10,2024-05-16 00:00:00+00:00,entry,6,148.4363848109603,9895.758987397354,1.5,1471.7035290254348,8424.055458371919
T5_1D_LONG_max10,2024-05-19 00:00:00+00:00,exit,5,123.69698734246691,9875.202610667107,1.2526020196167977,968.3690351593169,8906.83357550779
T5_1D_LONG_max10,2024-05-30 00:00:00+00:00,exit,4,98.95758987397353,9858.855593930492,1.0037431721273593,801.951634644439,9056.903959286052
T5_1D_LONG_max10,2024-06-06 00:00:00+00:00,entry,5,123.60472885879976,9858.85559393049,1.2537431721273595,1038.9349665649142,8819.920627365576
T5_1D_LONG_max10,2024-06-07 00:00:00+00:00,exit,4,98.86533139030638,9912.36730909316,0.9973937436681929,929.0203229073109,8983.34698618585
T5_1D_LONG_max10,2024-06-07 00:00:00+00:00,exit,3,74.12593392181299,9924.711028944505,0.7468825410193963,680.6384188725536,9244.072610071951
T5_1D_LONG_max10,2024-06-07 00:00:00+00:00,exit,2,49.478794936986766,9899.570947179982,0.4998074684345934,443.65508695207825,9455.915860227904
T5_1D_LONG_max10,2024-06-10 00:00:00+00:00,exit,1,24.739397468493387,9874.336761762119,0.25054237125368745,315.5087077784026,9558.828053983716
T5_1D_LONG_max10,2024-06-12 00:00:00+00:00,entry,2,49.42523937289869,9874.336761762119,0.5005423712536875,452.6257996670323,9421.710962095087
T5_1D_LONG_max10,2024-06-14 00:00:00+00:00,exit,1,24.685841904405297,9873.067528401783,0.2500321387794797,137.11709188862972,9735.950436513154
T5_1D_LONG_max10,2024-06-15 00:00:00+00:00,exit,0,0.0,9847.88796965929,0.0,0.0,9847.88796965929
T5_1D_LONG_max10,2024-06-16 00:00:00+00:00,entry,1,24.619719924148228,9847.88796965929,0.25,136.2064937675228,9711.681475891768
T5_1D_LONG_max10,2024-06-18 00:00:00+00:00,exit,0,0.0,9822.77585533666,0.0,0.0,9822.77585533666
T5_1D_LONG_max10,2024-06-21 00:00:00+00:00,entry,1,24.55693963834165,9822.77585533666,0.25,651.4312085617676,9171.344646774893
T5_1D_LONG_max10,2024-07-01 00:00:00+00:00,entry,2,49.1138792766833,9822.77585533666,0.5,853.5656831311998,8969.210172205461
T5_1D_LONG_max10,2024-07-03 00:00:00+00:00,exit,1,24.55693963834165,9797.727776905553,0.2506391297809414,651.4312085617676,9146.296568343785
T5_1D_LONG_max10,2024-07-13 00:00:00+00:00,entry,2,49.05125908060553,9797.727776905553,0.5006391297809414,806.1847662248097,8991.543010680743
T5_1D_LONG_max10,2024-07-14 00:00:00+00:00,entry,3,73.54557852286942,9797.727776905553,0.7506391297809415,989.9676065575247,8807.760170348029
T5_1D_LONG_max10,2024-07-15 00:00:00+00:00,entry,4,98.03989796513329,9797.727776905554,1.0006391297809412,1151.6168409386112,8646.110935966943
T5_1D_LONG_max10,2024-07-15 00:00:00+00:00,entry,5,122.5342174073972,9797.727776905554,1.2506391297809414,1437.6000685556987,8360.127708349855
T5_1D_LONG_max10,2024-07-22 00:00:00+00:00,exit,4,97.97727776905553,9879.505924365158,0.9917224456277798,786.1688599939312,9093.337064371226
T5_1D_LONG_max10,2024-07-24 00:00:00+00:00,exit,3,73.48295832679165,9854.521718534048,0.745677572444611,602.3860196612161,9252.135698872831
T5_1D_LONG_max10,2024-07-26 00:00:00+00:00,entry,4,98.11926262312677,9854.521718534048,0.995677572444611,739.8970689510767,9114.624649582971
T5_1D_LONG_max10,2024-07-28 00:00:00+00:00,entry,5,122.7555669194619,9854.521718534048,1.245677572444611,952.9978143260761,8901.523904207972
T5_1D_LONG_max10,2024-07-31 00:00:00+00:00,exit,4,98.26124747719801,9829.537512702938,0.9996528051316018,791.3485799449898,9038.188932757948
T5_1D_LONG_max10,2024-07-31 00:00:00+00:00,entry,5,122.83509125895536,9829.537512702938,1.2496528051316018,1001.3310706795704,8828.206442023367
T5_1D_LONG_max10,2024-08-02 00:00:00+00:00,exit,4,98.34077181669147,9814.794404015898,1.0019646644503688,715.3478430624828,9099.446560953415
T5_1D_LONG_max10,2024-08-02 00:00:00+00:00,exit,3,73.70446752035635,9789.665373633636,0.7528803560422354,577.8367937726222,9211.828579861014
T5_1D_LONG_max10,2024-08-03 00:00:00+00:00,exit,2,49.068163224021234,9764.536343251375,0.5025140108975479,364.73604839762277,9399.800294853752
T5_1D_LONG_max10,2024-08-05 00:00:00+00:00,exit,1,24.494319442263883,9739.471022593982,0.25149537778223335,154.75355766304213,9584.71746493094
T5_1D_LONG_max10,2024-08-12 00:00:00+00:00,entry,2,48.84299699874884,9739.471022593983,0.5014953777822333,282.81136915844866,9456.659653435534
T5_1D_LONG_max10,2024-08-16 00:00:00+00:00,exit,1,24.494319442263883,9714.635371486367,0.2521383305250723,154.75355766304213,9559.881813823326
T5_1D_LONG_max10,2024-08-19 00:00:00+00:00,entry,2,48.7809078709798,9714.635371486369,0.5021383305250722,716.9908842437535,8997.644487242615
T5_1D_LONG_max10,2024-08-19 00:00:00+00:00,entry,3,73.06749629969573,9714.635371486367,0.7521383305250724,888.918305274571,8825.717066211797
T5_1D_LONG_max10,2024-08-22 00:00:00+00:00,entry,4,97.35408472841165,9714.635371486367,1.0021383305250724,1204.6130066625592,8510.022364823808
T5_1D_LONG_max10,2024-08-23 00:00:00+00:00,entry,5,121.64067315712757,9714.635371486369,1.2521383305250722,1493.314119383137,8221.321252103231
T5_1D_LONG_max10,2024-08-26 00:00:00+00:00,exit,4,97.14635371486368,9777.908344306463,0.9935289869170293,1338.560561720095,8439.347782586368
T5_1D_LONG_max10,2024-08-27 00:00:00+00:00,exit,3,72.85976528614776,9753.136024109173,0.7470393636061544,1022.8658603321065,8730.270163777066
T5_1D_LONG_max10,2024-08-27 00:00:00+00:00,exit,2,48.57317685743185,9728.363703911882,0.49929441718857653,734.1647476115288,8994.198956300354
T5_1D_LONG_max10,2024-09-04 00:00:00+00:00,exit,1,24.286588428715923,9764.111542870676,0.24873321368854,171.92742103081747,9592.184121839859
T5_1D_LONG_max10,2024-09-15 00:00:00+00:00,entry,2,48.696867285892615,9764.111542870676,0.49873321368854,335.5924668687285,9428.519076001947
T5_1D_LONG_max10,2024-09-18 00:00:00+00:00,entry,3,73.10714614306931,9764.111542870676,0.7487332136885402,657.9627784791094,9106.148764391566
T5_1D_LONG_max10,2024-09-18 00:00:00+00:00,entry,4,97.51742500024599,9764.111542870674,0.9987332136885402,824.8128620731536,8939.298680797521
T5_1D_LONG_max10,2024-09-19 00:00:00+00:00,entry,5,121.92770385742269,9764.111542870674,1.2487332136885403,1147.0090602245807,8617.102482646094
T5_1D_LONG_max10,2024-09-19 00:00:00+00:00,entry,6,146.33798271459938,9764.111542870674,1.4987332136885403,1395.1884993515762,8368.923043519098
T5_1D_LONG_max10,2024-10-01 00:00:00+00:00,exit,5,122.05139428588345,9802.47395593204,1.2451080700094401,1223.2610783207588,8579.212877611282
T5_1D_LONG_max10,2024-10-01 00:00:00+00:00,exit,4,97.64111542870675,9797.005034278976,0.9966424952020327,900.8907667103778,8896.114267568599
T5_1D_LONG_max10,2024-10-01 00:00:00+00:00,exit,3,73.23083657153006,9800.423786582134,0.7472211219252701,734.0406831163336,9066.383103465801
T5_1D_LONG_max10,2024-10-01 00:00:00+00:00,exit,2,48.82055771435338,9788.741109922834,0.4987419440980418,411.8444849649064,9376.896624957928
T5_1D_LONG_max10,2024-10-02 00:00:00+00:00,exit,1,24.410278857176692,9783.54602296817,0.2495033886473302,163.66504583791098,9619.880977130259
T5_1D_LONG_max10,2024-10-04 00:00:00+00:00,entry,2,48.86914391459712,9783.54602296817,0.49950338864733024,313.47559431461104,9470.070428653558
T5_1D_LONG_max10,2024-10-10 00:00:00+00:00,entry,3,73.32800897201754,9783.546022968168,0.7495033886473303,510.9047232787401,9272.641299689429
T5_1D_LONG_max10,2024-10-10 00:00:00+00:00,entry,4,97.78687402943797,9783.546022968168,0.9995033886473303,710.612789279973,9072.933233688196
T5_1D_LONG_max10,2024-10-14 00:00:00+00:00,entry,5,122.24573908685838,9783.546022968168,1.2495033886473301,1004.1191699690179,8779.426852999151
T5_1D_LONG_max10,2024-10-15 00:00:00+00:00,entry,6,146.70460414427882,9783.546022968168,1.4995033886473303,1174.301068599589,8609.24495436858
T5_1D_LONG_max10,2024-10-22 00:00:00+00:00,exit,5,122.24573908685838,9758.597980609598,1.2526977679556173,1004.1191699690179,8754.478810640581
T5_1D_LONG_max10,2024-10-23 00:00:00+00:00,exit,4,97.78687402943797,9733.64993825103,1.004626986277345,710.612789279973,9023.037148971058
T5_1D_LONG_max10,2024-10-24 00:00:00+00:00,entry,5,122.12099887506554,9733.64993825103,1.254626986277345,1470.444188931246,8263.205749319784
T5_1D_LONG_max10,2024-10-25 00:00:00+00:00,exit,4,97.71072001788885,9845.668582212162,0.9924234113914774,1306.779143093335,8538.889439118826
T5_1D_LONG_max10,2024-10-25 00:00:00+00:00,exit,3,73.25185496046842,9842.710000265793,0.7442244560541794,1156.9685946166348,8685.741405649158
T5_1D_LONG_max10,2024-11-03 00:00:00+00:00,exit,2,48.792989903047996,9817.761957907223,0.4969868908234237,959.5394656525059,8858.222492254718
T5_1D_LONG_max10,2024-11-05 00:00:00+00:00,exit,1,24.45886505742042,9796.963864970057,0.24965760203398665,199.7080660012328,9597.255798968825
T5_1D_LONG_max10,2024-11-06 00:00:00+00:00,entry,2,48.951274719845564,9796.963864970057,0.4996576020339866,383.84331626226356,9413.120548707793
T5_1D_LONG_max10,2024-11-06 00:00:00+00:00,entry,3,73.4436843822707,9796.963864970057,0.7496576020339866,553.3917092150141,9243.572155755042
T5_1D_LONG_max10,2024-11-06 00:00:00+00:00,entry,4,97.93609404469585,9796.963864970056,0.9996576020339869,679.3823250208791,9117.581539949177
T5_1D_LONG_max10,2024-11-06 00:00:00+00:00,entry,5,122.428503707121,9796.963864970056,1.249657602033987,823.0891706645006,8973.874694305556
T5_1D_LONG_max10,2024-11-06 00:00:00+00:00,entry,6,146.92091336954613,9796.963864970057,1.4996576020339865,962.8450246317132,8834.118840338344
T5_1D_LONG_max10,2024-11-15 00:00:00+00:00,exit,5,122.42850370712098,9771.981607114383,1.2528523755917456,778.7097743706823,8993.271832743701
T5_1D_LONG_max10,2024-11-15 00:00:00+00:00,exit,4,97.93609404469584,9746.99934925871,1.0047819901839246,609.1613814179318,9137.837967840778
T5_1D_LONG_max10,2024-11-15 00:00:00+00:00,entry,5,122.30359241784262,9746.999349258711,1.2547819901839246,744.3158039835578,9002.683545275153
