timestamp,open,high,low,close,volume
1710460800000,3.2181,3.2521,2.736,3.0092,28261803.0
1710547200000,3.008,3.0544,2.51,2.5911,22114766.0
1710633600000,2.5901,3.1899,2.52,2.9584,29053838.0
1710720000000,2.9587,2.9974,2.5691,2.7039,22092763.0
1710806400000,2.7039,2.7058,2.2938,2.3811,25622520.0
1710892800000,2.3811,2.738,2.23,2.6619,18620829.0
1710979200000,2.6622,2.7464,2.5203,2.5935,11775216.0
1711065600000,2.5934,2.7776,2.45,2.5263,11415858.0
1711152000000,2.5255,2.7815,2.5002,2.6487,10013014.0
1711238400000,2.6465,2.82,2.5753,2.7651,6808239.0
1711324800000,2.766,2.8536,2.6812,2.7938,10171851.0
1711411200000,2.7941,3.0589,2.7592,2.846,14092703.0
1711497600000,2.8463,3.1333,2.74,2.766,18502061.0
1711584000000,2.7664,2.8144,2.6585,2.7388,9415315.0
1711670400000,2.7389,2.775,2.5594,2.6222,9321232.0
1711756800000,2.6222,2.6549,2.514,2.5545,6483951.0
1711843200000,2.5545,2.65,2.5318,2.6133,4635125.0
1711929600000,2.613,2.7915,2.3598,2.7083,27105619.0
1712016000000,2.7075,2.738,2.4141,2.4763,21373165.0
1712102400000,2.4775,2.5001,2.1169,2.1505,25344614.0
1712188800000,2.1503,2.2839,2.1059,2.1791,18808265.0
1712275200000,2.1799,2.2235,2.0,2.1786,11422455.0
1712361600000,2.1779,2.3019,2.1439,2.1865,8871847.0
1712448000000,2.1866,2.3181,2.1792,2.2524,10334291.0
1712534400000,2.2524,2.5224,2.1953,2.485,8938162.0
1712620800000,2.4848,2.5025,1.94,2.0103,35605628.0
1712707200000,2.0095,2.0651,1.7801,2.016,26036471.0
1712793600000,2.016,2.1,1.9083,1.976,17050975.0
1712880000000,1.976,2.03,1.365,1.5813,26841249.0
1712966400000,1.5811,1.6746,1.18,1.4212,34540477.0
1713052800000,1.4211,1.6233,1.3341,1.584,24713638.0
1713139200000,1.5838,1.6895,1.493,1.5552,21368620.0
1713225600000,1.5557,1.6195,1.4596,1.5814,16996511.0
1713312000000,1.5812,1.6096,1.4326,1.5585,17641852.0
1713398400000,1.5577,1.745,1.4933,1.6803,17902818.0
1713484800000,1.6802,1.7707,1.5223,1.7319,21125495.0
1713571200000,1.7319,2.0654,1.6847,2.0227,20980840.0
