variant,max_same_side,max_per_cluster,max_beta_cluster,input_trades,accepted_trades,skipped_trades,acceptance_rate_pct,return_pct,final_equity,max_dd_pct,total_r,avg_r,pf_r,win_rate_pct,max_dd_r,best_r,worst_r,max_losing_streak,max_open_observed,max_same_side_observed,max_heat_observed_pct,avg_effective_cluster_positions,min_effective_cluster_positions
ACT3_ATR3,4,3,2,886,162,724,18.284424379232505,-2.2027552253714333,9779.724477462856,-10.620163941100003,-7.189728954146441,-0.04438104292682988,0.9415469190719805,24.074074074074073,-44.707569213724796,9.513561741613136,-1.0,16,5,4,1.2714468152884695,2.1073245684356796,0.0
ACT5_ATR3,5,2,5,670,106,564,15.82089552238806,-2.2361401757442945,9776.38598242557,-6.394574324108497,-8.224894006499976,-0.07759333968396204,0.9065352953806822,16.9811320754717,-26.056927056565563,9.513561741613136,-1.0,19,5,5,1.2796328262105252,3.0425277029050615,0.0
ACT4_ATR3,2,1,3,782,77,705,9.846547314578006,-2.432305943342583,9756.769405665742,-6.386423180867411,-9.518581342378774,-0.12361793951141264,0.8512721665253318,16.883116883116884,-26.265081312554408,8.720481226351023,-1.0,22,4,2,1.020448485587113,2.3701298701298703,0.0
ACT4_ATR3,2,1,5,782,77,705,9.846547314578006,-2.432305943342583,9756.769405665742,-6.386423180867411,-9.518581342378774,-0.12361793951141264,0.8512721665253318,16.883116883116884,-26.265081312554408,8.720481226351023,-1.0,22,4,2,1.020448485587113,2.3701298701298703,0.0
ACT3_ATR3,5,1,5,886,132,754,14.89841986455982,-2.4471274930814246,9755.287250691857,-10.827976183656538,-8.019948626194122,-0.06075718656207668,0.9236195368933893,20.454545454545457,-45.540589347186554,9.513561741613136,-1.0,24,5,5,1.2898337454699078,3.537878787878788,0.0
ACT3_ATR3,5,1,3,886,137,749,15.4627539503386,-2.503907580893938,9749.609241910606,-9.9776229241848,-8.428153814136657,-0.061519370906106985,0.921961538757994,21.16788321167883,-41.44947337774273,9.513561741613136,-1.0,20,5,5,1.2807175464401692,3.3248175182481754,0.0
ACT3_ATR3,3,1,3,886,110,776,12.415349887133182,-2.5631182252064733,9743.688177479353,-8.29935121598991,-9.556638236330237,-0.08687852942118397,0.8862304971865449,23.636363636363637,-34.539560636108,8.720481226351023,-1.0,22,5,3,1.268400884455666,2.618181818181818,0.0
ACT5_ATR3,3,1,5,670,87,583,12.985074626865673,-2.6577309168880126,9734.226908311199,-7.835173666857949,-10.539927358377668,-0.12114859032618008,0.8556174334468813,16.091954022988507,-32.77886438909633,8.720481226351023,-1.0,19,5,3,1.2773065011664517,3.1206896551724137,0.0
ACT5_ATR3,4,1,5,670,93,577,13.880597014925373,-2.774365471828788,9722.563452817121,-9.368891576067668,-10.532777223187617,-0.11325566906653352,0.8666737060355999,15.053763440860216,-39.36785383102694,8.720481226351023,-1.0,18,5,4,1.2789699771416232,3.543010752688172,0.0
ACT5_ATR3,5,1,5,670,98,572,14.626865671641792,-2.789625889697367,9721.037411030264,-9.416865470854136,-10.011284986157415,-0.10215596924650423,0.8808180358790784,14.285714285714285,-39.25739733263811,9.513561741613136,-1.0,21,5,5,1.2770251449763579,3.561224489795918,0.0
ACT3_ATR3,2,2,1,886,100,786,11.286681715575622,-2.886300227722427,9711.369977227758,-8.45031442202934,-10.969885743484532,-0.10969885743484532,0.8575339513833177,23.0,-35.121956905581555,6.944465361445782,-1.0,17,4,2,1.0081372656333205,1.5343333333333333,0.0
ACT4_ATR3,2,2,3,782,88,694,11.253196930946292,-3.0186692797694925,9698.13307202305,-6.8116746692423025,-11.85903933863012,-0.13476181066625137,0.8352911202968039,18.181818181818183,-28.09980414418289,6.944465361445782,-1.0,19,4,2,1.0146320708044962,1.8890151515151514,0.0
ACT4_ATR3,2,2,5,782,88,694,11.253196930946292,-3.0186692797694925,9698.13307202305,-6.8116746692423025,-11.85903933863012,-0.13476181066625137,0.8352911202968039,18.181818181818183,-28.09980414418289,6.944465361445782,-1.0,19,4,2,1.0146320708044962,1.8890151515151514,0.0
ACT5_ATR3,2,2,1,670,83,587,12.388059701492537,-3.1539757382251676,9684.602426177484,-7.719646470167518,-12.2882087175256,-0.14805070744006749,0.8219100185865855,16.867469879518072,-32.07552014451325,6.944465361445782,-1.0,13,4,2,1.0071584505714832,1.6550200803212853,0.0
ACT3_ATR3,4,3,3,886,157,729,17.720090293453726,-3.1553835408805186,9684.461645911948,-11.708294199030856,-11.052649716387513,-0.0703990427795383,0.9086557874678719,22.929936305732486,-49.57048997596587,9.513561741613136,-1.0,21,5,4,1.2748829704119171,2.213303752157255,0.0
ACT5_ATR3,2,1,3,670,69,601,10.298507462686567,-3.379748367616009,9662.025163238399,-7.982982370969845,-13.578715112191018,-0.19679297264044954,0.7698522862340506,14.492753623188406,-33.28190799575249,8.720481226351023,-1.0,20,4,2,1.0196819798114976,2.427536231884058,0.0
ACT5_ATR3,2,2,2,670,83,587,12.388059701492537,-3.3840922241413995,9661.59077758586,-7.311857790110797,-13.605521565457227,-0.16392194657177384,0.8056354062077539,15.66265060240964,-30.191112616636765,6.944465361445782,-1.0,22,4,2,1.0161826842547854,1.9995983935742971,0.0
ACT4_ATR3,5,1,3,782,123,659,15.728900255754475,-3.3919199498377517,9660.808005016224,-9.821947967451447,-11.99359491573985,-0.09750890175398252,0.88467697196404,15.447154471544716,-40.869921555887714,10.98135850495691,-1.0,22,5,5,1.2800607841282647,3.410569105691057,0.0
ACT4_ATR3,3,1,5,782,91,691,11.636828644501279,-3.4605643812459452,9653.943561875405,-8.003689917441086,-13.518216532376051,-0.14855183002611044,0.8197571129016525,17.582417582417584,-33.31817718514195,8.720481226351023,-1.0,17,5,3,1.2754005225796095,3.2362637362637363,0.0
ACT5_ATR3,2,1,2,670,67,603,10.0,-3.6128702625967346,9638.712973740327,-7.989389978944726,-14.703429999799642,-0.2194541791014872,0.746492586210351,13.432835820895523,-33.445084421822656,8.720481226351023,-1.0,19,4,2,1.0058655285498452,2.0970149253731343,0.0
ACT5_ATR3,2,1,5,670,70,600,10.44776119402985,-3.6164258419548068,9638.35741580452,-8.208383929759037,-14.578715112191018,-0.20826735874558597,0.7570214147968163,14.285714285714285,-34.28190799575249,8.720481226351023,-1.0,20,4,2,1.0216110073298221,2.442857142857143,0.0
ACT3_ATR3,3,3,1,886,145,741,16.365688487584652,-3.6255650905465564,9637.443490945345,-10.518753611121275,-13.555326325804083,-0.09348500914347643,0.8778799430107741,23.448275862068964,-44.16636451651465,9.513561741613136,-1.0,14,5,3,1.2573841699992094,1.5906792058516195,0.0
ACT4_ATR3,2,2,2,782,94,688,12.020460358056265,-3.7191144118106756,9628.088558818932,-7.4847249187722715,-14.783624557332988,-0.1572726016737552,0.8080048758787926,18.085106382978726,-31.024389362885756,6.944465361445782,-1.0,19,4,2,1.0165378770484264,1.8787234042553194,0.0
ACT3_ATR3,4,1,5,886,128,758,14.446952595936793,-3.723567483104784,9627.643251689522,-10.336064902416005,-13.833886995206502,-0.1080772421500508,0.861661130047935,21.875,-43.33506015457157,8.720481226351023,-1.0,27,5,4,1.2827151177776714,3.2109375,0.0
ACT5_ATR3,2,2,3,670,85,585,12.686567164179104,-3.859106076146035,9614.089392385396,-7.7717601956075395,-15.605521565457229,-0.18359437135832035,0.7832566449242051,15.294117647058824,-32.191112616636765,6.944465361445782,-1.0,22,4,2,1.0187798503617573,2.0615686274509804,0.0
ACT5_ATR3,2,2,5,670,85,585,12.686567164179104,-3.859106076146035,9614.089392385396,-7.7717601956075395,-15.605521565457229,-0.18359437135832035,0.7832566449242051,15.294117647058824,-32.191112616636765,6.944465361445782,-1.0,22,4,2,1.0187798503617573,2.0615686274509804,0.0
ACT3_ATR3,2,2,2,886,104,782,11.738148984198645,-3.8989293949453385,9610.107060505467,-8.846879011820013,-15.363505351895956,-0.14772601299899957,0.8079561831013006,23.076923076923077,-36.92909657581621,9.513561741613136,-1.0,16,4,2,1.0131534170108307,1.7810897435897437,0.0
ACT3_ATR3,3,1,5,886,113,773,12.75395033860045,-3.919721784286745,9608.027821571326,-9.263866392245136,-15.202689016127799,-0.13453707093918407,0.8272421702712751,22.123893805309734,-38.7864930373871,8.720481226351023,-1.0,22,5,3,1.268400884455666,2.7123893805309733,0.0
ACT3_ATR3,4,2,1,886,113,773,12.75395033860045,-3.9353160362002537,9606.468396379974,-9.741950523206096,-14.85062885449577,-0.1314214942875732,0.8385801211467852,18.58407079646018,-40.52063381338026,9.513561741613136,-1.0,24,4,4,1.0197288806111864,2.006194690265487,0.0
ACT3_ATR3,5,2,1,886,113,773,12.75395033860045,-3.9353160362002537,9606.468396379974,-9.741950523206096,-14.85062885449577,-0.1314214942875732,0.8385801211467852,18.58407079646018,-40.52063381338026,9.513561741613136,-1.0,24,4,4,1.0197288806111864,2.006194690265487,0.0
ACT4_ATR3,4,1,3,782,111,671,14.194373401534527,-3.939268460042278,9606.073153995772,-8.891154981969493,-14.869569479947517,-0.1339600854049326,0.8418130906388562,15.315315315315313,-36.86992155588772,10.98135850495691,-1.0,20,5,4,1.276726721466263,3.130630630630631,0.0
ACT3_ATR3,4,2,3,886,162,724,18.284424379232505,-4.011680958072883,9598.831904192712,-11.898635270702314,-14.85797170462461,-0.091715874719905,0.8811362263630033,22.839506172839506,-50.53721627630479,9.513561741613136,-1.0,16,5,4,1.2776875890388613,2.4753674309229865,0.0
ACT4_ATR3,2,2,1,782,89,693,11.381074168797953,-4.054850270084187,9594.514972991581,-9.402462581959641,-15.868122904555165,-0.1782935157815187,0.7855659066952004,16.853932584269664,-39.36953695793058,6.944465361445782,-1.0,23,4,2,1.011450890011601,1.6790262172284645,0.0
ACT5_ATR3,3,2,3,670,103,567,15.37313432835821,-4.061595510724725,9593.840448927527,-9.063941775733863,-16.14547733305959,-0.15675220711708338,0.81441980076943,15.53398058252427,-37.831597116528386,8.720481226351023,-1.0,26,5,3,1.2762808776520296,2.490938511326861,0.0
ACT4_ATR3,3,1,1,782,80,702,10.230179028132993,-4.1219914981472705,9587.800850185273,-6.40483708538126,-16.287564266063498,-0.20359455332579374,0.7604769960873013,15.0,-26.147958960341704,9.513561741613136,-1.0,23,3,3,0.7580523372993598,1.9625,0.0
ACT4_ATR3,4,1,1,782,80,702,10.230179028132993,-4.1219914981472705,9587.800850185273,-6.40483708538126,-16.287564266063498,-0.20359455332579374,0.7604769960873013,15.0,-26.147958960341704,9.513561741613136,-1.0,23,3,3,0.7580523372993598,1.9625,0.0
ACT4_ATR3,5,1,1,782,80,702,10.230179028132993,-4.1219914981472705,9587.800850185273,-6.40483708538126,-16.287564266063498,-0.20359455332579374,0.7604769960873013,15.0,-26.147958960341704,9.513561741613136,-1.0,23,3,3,0.7580523372993598,1.9625,0.0
ACT5_ATR3,5,1,3,670,111,559,16.567164179104477,-4.135957260322465,9586.404273967753,-11.838129785490322,-15.258795858967767,-0.13746662936006998,0.8410542098024191,13.513513513513514,-50.03846153846154,10.98135850495691,-1.0,47,5,5,1.2843949905519407,3.2927927927927927,0.0
ACT3_ATR3,4,3,5,886,152,734,17.155756207674944,-4.250383705503113,9574.961629449688,-11.469115695022918,-15.944415150316981,-0.10489746809419066,0.8648778377091781,22.36842105263158,-48.46684685077571,9.513561741613136,-1.0,21,5,4,1.278735301808323,2.281381118881119,0.0
ACT4_ATR3,3,3,2,782,125,657,15.9846547314578,-4.302315347318142,9569.768465268186,-10.328990515515235,-16.39941786091359,-0.13119534288730872,0.8407823508649168,17.599999999999998,-43.414393655902145,9.513561741613136,-1.0,21,5,3,1.27525888802697,2.083880208680209,0.0
ACT4_ATR3,3,3,1,782,118,664,15.089514066496163,-4.387815005407281,9561.218499459272,-10.375935696902472,-16.677756217398326,-0.141336917096596,0.8298188141081805,16.94915254237288,-43.46874787729212,9.513561741613136,-1.0,30,5,3,1.2639860848917595,1.6627889060092453,0.0
ACT4_ATR3,2,1,2,782,77,705,9.846547314578006,-4.3918915248496,9560.81084751504,-8.143838543339717,-17.49456920892331,-0.22720219751848453,0.7308527814011798,15.584415584415584,-33.79724725299356,8.720481226351023,-1.0,16,4,2,1.0089022555123899,2.175324675324675,0.0
ACT4_ATR3,2,1,1,782,65,717,8.312020460358056,-4.444137970787942,9555.586202921206,-6.640354431507392,-17.863773566961296,-0.2748272856455584,0.6810040434471196,13.846153846153847,-27.313132522598135,6.413533834586462,-1.0,20,3,2,0.7561088117863096,1.5923076923076922,0.0
ACT3_ATR3,3,2,2,886,141,745,15.914221218961625,-4.465728105804223,9553.427189419577,-11.566749234122236,-16.843739449987403,-0.11945914503537165,0.8468750959092055,21.98581560283688,-48.76008159282132,9.513561741613136,-1.0,21,5,3,1.262717230007019,2.1274681976809635,0.0
ACT5_ATR3,4,3,5,670,114,556,17.01492537313433,-4.473002399351023,9552.699760064897,-8.72105826622593,-17.77882798778598,-0.15595463147180685,0.8128544422338319,16.666666666666664,-36.20328761513786,6.944465361445782,-1.0,19,5,4,1.2774774124557444,2.4730037019510704,0.0
ACT3_ATR3,3,1,2,886,111,775,12.528216704288939,-4.540594935360809,9545.94050646392,-10.5781960258039,-17.696570282872116,-0.159428561106956,0.7989026104219078,20.72072072072072,-44.5382859213028,8.720481226351023,-1.0,19,4,3,1.012694209802274,2.1936936936936937,0.0
ACT4_ATR3,2,3,2,782,94,688,12.020460358056265,-4.595913042800204,9540.40869571998,-8.360247553004282,-18.32160995010983,-0.1949107441501046,0.7620570136349373,18.085106382978726,-34.68319259952878,6.944465361445782,-1.0,20,4,2,1.012681887156437,1.5868794326241136,0.0
ACT4_ATR3,2,3,3,782,94,688,12.020460358056265,-4.600102575142628,9539.989742485737,-8.3642717800471,-18.32160995010983,-0.1949107441501046,0.7620570136349373,18.085106382978726,-34.68319259952878,6.944465361445782,-1.0,20,4,2,1.0142382061245794,1.6326241134751773,0.0
ACT4_ATR3,2,3,5,782,94,688,12.020460358056265,-4.600102575142628,9539.989742485737,-8.3642717800471,-18.32160995010983,-0.1949107441501046,0.7620570136349373,18.085106382978726,-34.68319259952878,6.944465361445782,-1.0,20,4,2,1.0142382061245794,1.6326241134751773,0.0
ACT4_ATR3,3,3,5,782,125,657,15.9846547314578,-4.6903467047704535,9530.965329522955,-9.370476357191082,-18.422887621556736,-0.14738310097245388,0.8211370133829444,17.599999999999998,-39.17721416872265,9.513561741613136,-1.0,21,5,3,1.2755290873316167,2.0931235875235874,0.0
ACT5_ATR3,4,1,3,670,103,567,15.37313432835821,-4.726852678459926,9527.314732154007,-11.165628517561892,-18.194891372173643,-0.17664943079780235,0.7955630182901838,13.592233009708737,-47.03846153846155,10.98135850495691,-1.0,44,5,4,1.283712394758449,2.9466019417475726,0.0
ACT3_ATR3,5,3,5,886,150,736,16.93002257336343,-4.784054023201911,9521.594597679808,-9.629144149836051,-18.756889158994024,-0.12504592772662682,0.8396847080427862,22.0,-40.2127124228374,9.513561741613136,-1.0,12,5,5,1.281323012039255,2.390845450845451,0.0
ACT5_ATR3,3,3,2,670,114,556,17.01492537313433,-4.818808101960348,9518.119189803965,-11.855795044411451,-19.188926076883604,-0.16832391295511934,0.8021760198259422,14.912280701754385,-50.614726036660315,9.513561741613136,-1.0,23,5,3,1.2699803577303317,2.2362958678748157,0.0
ACT3_ATR3,5,2,5,886,149,737,16.817155756207676,-4.8232077385642285,9517.679226143577,-11.850689113033388,-18.42755033375369,-0.12367483445472274,0.8438343192054771,20.80536912751678,-50.26217633222774,9.513561741613136,-1.0,14,5,5,1.2822373556075093,2.866410993927772,0.0
ACT5_ATR3,3,1,3,670,90,580,13.432835820895523,-4.982217565185898,9501.77824348141,-9.676025346518065,-19.97890373633043,-0.22198781929256034,0.7405337177099945,14.444444444444443,-40.77886438909633,8.720481226351023,-1.0,18,5,3,1.2602718427939907,2.8,0.0
ACT4_ATR3,4,1,2,782,104,678,13.299232736572892,-5.009238145942996,9499.0761854057,-8.269201832349813,-19.745172866943072,-0.18985743141291417,0.7756230356029196,15.384615384615385,-34.102850169916934,9.513561741613136,-1.0,21,4,4,1.0145528671736816,2.7115384615384617,0.0
ACT4_ATR3,5,1,2,782,104,678,13.299232736572892,-5.009238145942996,9499.0761854057,-8.269201832349813,-19.745172866943072,-0.18985743141291417,0.7756230356029196,15.384615384615385,-34.102850169916934,9.513561741613136,-1.0,21,4,4,1.0145528671736816,2.7115384615384617,0.0
ACT4_ATR3,4,2,3,782,145,637,18.542199488491047,-5.0540954295250735,9494.590457047492,-12.114257958799971,-19.311070968049634,-0.13317979977965266,0.8377220927054653,17.93103448275862,-51.316146230083966,8.720481226351023,-1.0,20,5,4,1.280711869104782,2.6742309797482213,0.0
ACT3_ATR3,5,2,2,886,147,739,16.591422121896162,-5.21255798156075,9478.744201843925,-11.856698639917628,-19.770859236226237,-0.13449564106276352,0.833858325745998,19.047619047619047,-49.938146803806376,9.513561741613136,-1.0,23,5,5,1.2794315985101823,2.625375229456862,0.0
ACT4_ATR3,4,2,5,782,116,666,14.83375959079284,-5.218642377159144,9478.135762284086,-9.615703192403533,-20.51155534107703,-0.17682375294031924,0.7840888911465576,18.103448275862068,-40.02393943529607,6.944465361445782,-1.0,14,5,4,1.2766271999073702,2.696291735084838,0.0
ACT3_ATR3,5,3,1,886,142,744,16.02708803611738,-5.219118297373693,9478.08817026263,-11.637340854675896,-19.871899341537713,-0.1399429531094205,0.8256850934952832,19.718309859154928,-49.00090348413441,9.513561741613136,-1.0,25,5,5,1.2758180938530717,1.897631241997439,0.0
ACT4_ATR3,5,2,3,782,128,654,16.36828644501279,-5.272700559293808,9472.72994407062,-9.640746549020388,-20.07203050696361,-0.1568127383356532,0.8124109298414618,16.40625,-40.18184816139231,10.98135850495691,-1.0,24,5,5,1.278739032687239,2.714149305555555,0.0
ACT4_ATR3,5,2,5,782,129,653,16.496163682864452,-5.359093068322595,9464.09069316774,-10.033123270552185,-20.662541426090065,-0.16017473973713228,0.8050703639048107,17.829457364341085,-41.83296831305212,9.513561741613136,-1.0,17,5,5,1.278921966914619,2.833222591362126,0.0
ACT4_ATR3,3,1,2,782,91,691,11.636828644501279,-5.376192383964318,9462.380761603568,-8.557929681984145,-21.62114743115074,-0.23759502671594218,0.7192058775175229,15.384615384615385,-35.56778899548323,6.497282608695648,-1.0,19,4,3,1.0125647950425614,2.379120879120879,0.0
ACT3_ATR3,2,2,3,886,103,783,11.62528216704289,-5.439993469571114,9456.00065304289,-10.308598419943985,-21.880377288055794,-0.21243084745685237,0.7331661306334659,20.388349514563107,-43.44596851197605,9.513561741613136,-1.0,20,4,2,1.018605910577404,1.8449838187702265,0.0
ACT3_ATR3,2,2,5,886,103,783,11.62528216704289,-5.439993469571114,9456.00065304289,-10.308598419943985,-21.880377288055794,-0.21243084745685237,0.7331661306334659,20.388349514563107,-43.44596851197605,9.513561741613136,-1.0,20,4,2,1.018605910577404,1.8449838187702265,0.0
ACT4_ATR3,3,2,3,782,122,660,15.601023017902813,-5.513936647698847,9448.606335230115,-10.207628429397593,-22.199522964521844,-0.18196330298788396,0.7802027429255263,17.21311475409836,-43.160768996425645,8.720481226351023,-1.0,19,5,3,1.2707867030793112,2.5509888108248764,0.0
ACT3_ATR3,3,2,5,886,142,744,16.02708803611738,-5.518224209934164,9448.177579006584,-11.01184608721532,-21.85643214285834,-0.15391853621731225,0.8030952059201951,21.830985915492956,-46.51212503786962,9.513561741613136,-1.0,15,5,3,1.2791638562974061,2.2951263134361723,0.0
ACT5_ATR3,4,3,3,670,127,543,18.955223880597014,-5.628255490549982,9437.174450945002,-11.82138362187997,-22.444337832362827,-0.176727069546164,0.7902398333424037,15.748031496062993,-50.20328761513785,6.944465361445782,-1.0,19,5,4,1.2812713172651424,2.5792291697803513,0.0
ACT5_ATR3,3,1,1,670,74,596,11.044776119402986,-5.679168523915923,9432.083147608408,-8.635340602481453,-22.839076083082,-0.30863616328489185,0.6486295987218155,12.162162162162163,-36.0,9.513561741613136,-1.0,36,3,3,0.7615191788056007,1.8783783783783783,0.0
ACT5_ATR3,4,1,1,670,74,596,11.044776119402986,-5.679168523915923,9432.083147608408,-8.635340602481453,-22.839076083082,-0.30863616328489185,0.6486295987218155,12.162162162162163,-36.0,9.513561741613136,-1.0,36,3,3,0.7615191788056007,1.8783783783783783,0.0
ACT5_ATR3,5,1,1,670,74,596,11.044776119402986,-5.679168523915923,9432.083147608408,-8.635340602481453,-22.839076083082,-0.30863616328489185,0.6486295987218155,12.162162162162163,-36.0,9.513561741613136,-1.0,36,3,3,0.7615191788056007,1.8783783783783783,0.0
ACT3_ATR3,5,3,2,886,168,718,18.961625282167045,-5.72544777021794,9427.455222978206,-12.536241146179394,-21.929572610959315,-0.13053317030332925,0.8351159954063211,20.833333333333336,-53.42683780717479,9.513561741613136,-1.0,17,5,5,1.2756839159560935,2.1897815808530097,0.0
ACT3_ATR3,4,1,3,886,132,754,14.89841986455982,-5.736861285990146,9426.313871400986,-12.211080834717013,-22.197272746030954,-0.16816115716690117,0.7905917665468779,19.696969696969695,-51.69844590539603,8.720481226351023,-1.0,28,5,4,1.2833674982464758,3.0984848484848486,0.0
ACT5_ATR3,3,2,5,670,103,567,15.37313432835821,-5.846296961592867,9415.370303840713,-10.524092702668451,-23.732772622032833,-0.23041526817507604,0.7303094020223543,14.563106796116504,-44.41889240550163,8.720481226351023,-1.0,21,5,3,1.2819997222388866,2.6086299892125133,0.0
ACT5_ATR3,2,1,1,670,64,606,9.55223880597015,-5.854896685900368,9414.510331409963,-8.018688851067061,-23.77517159628787,-0.37148705619199796,0.5754433643520024,12.5,-33.22453055192471,6.102526002971768,-1.0,31,3,2,0.760203203076676,1.390625,0.0
ACT3_ATR3,5,2,3,886,157,729,17.720090293453726,-5.8636016347272,9413.63983652728,-12.492271249124048,-22.843119522934586,-0.14549757657920118,0.8157812941698823,21.019108280254777,-53.12964037310574,9.513561741613136,-1.0,18,5,5,1.2821757416561526,2.886998281265797,0.0
ACT4_ATR3,3,3,3,782,126,656,16.11253196930946,-5.9364659897644945,9406.35340102355,-10.555405619826223,-23.660067108736232,-0.1877783103867955,0.7746660275358456,16.666666666666664,-44.414393655902145,9.513561741613136,-1.0,21,5,3,1.2755290873316167,2.118214237261857,0.0
ACT4_ATR3,2,3,1,782,101,681,12.915601023017903,-6.066919395143378,9393.308060485662,-9.773212786214486,-24.526339719067316,-0.24283504672343878,0.7080197652491986,16.831683168316832,-40.88792236848626,6.944465361445782,-1.0,22,4,2,1.0114435066053367,1.4501650165016502,0.0
ACT4_ATR3,3,1,3,782,98,684,12.531969309462914,-6.227227434344639,9377.277256565536,-10.859532654135748,-25.000499996942985,-0.2551071428259488,0.6987891566633375,15.306122448979592,-45.80046064970888,8.720481226351023,-1.0,20,5,3,1.2769884081457326,3.010204081632653,0.0
ACT4_ATR3,3,2,1,782,92,690,11.76470588235294,-6.25698061717348,9374.301938282651,-9.60228503096288,-25.08085145347317,-0.2726179505812301,0.6825208676775548,14.130434782608695,-40.04377215072314,9.513561741613136,-1.0,31,4,3,1.0112394399783424,1.836231884057971,0.0
ACT3_ATR3,5,3,3,886,156,730,17.607223476297968,-6.272910257591924,9372.708974240808,-11.042747805064437,-25.163256584726597,-0.1613029268251705,0.7937437984858476,21.794871794871796,-46.61907984856997,9.513561741613136,-1.0,13,5,5,1.281290865332079,2.428140662756047,0.0
ACT4_ATR3,4,3,5,782,130,652,16.624040920716112,-6.3232100772720905,9367.678992272791,-10.583512909621312,-25.356839407999722,-0.19505261083076708,0.7630201924486008,17.692307692307693,-44.58332612860653,6.944465361445782,-1.0,27,5,4,1.2878432602261654,2.358150396611935,0.0
