symbol,side,timeframe,filter_mode,keltner_n,keltner_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,net_r,exit_reason
1000CHEEMS/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:17.721600+00:00,1970-01-01 00:29:18.240000+00:00,0.001267,0.001213,0.0011857999999999999,8.120000000000002e-05,-0.6650246305418692,midline_exit
1000CHEEMS/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:19.881600+00:00,1970-01-01 00:29:20.054400+00:00,0.001741,0.0014166,0.0014166,0.00032439999999999997,-0.9999999999999997,stop
1000CHEEMS/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:24.720000+00:00,1970-01-01 00:29:24.806400+00:00,0.001329,0.0011862,0.0011862,0.00014279999999999995,-1.0000000000000004,stop
1000SATS/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:44.371200+00:00,1970-01-01 00:28:44.716800+00:00,0.0003899,0.0003204,0.00031448,7.541999999999999e-05,-0.9215062317687618,midline_exit
1000SATS/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,0.000316,0.00024189999999999997,0.00024189999999999997,7.410000000000003e-05,-0.9999999999999998,stop
1INCH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:36.249600+00:00,1970-01-01 00:28:37.718400+00:00,0.4286,0.4606,0.38276,0.045840000000000006,0.6980802792321122,midline_exit
1INCH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.888000+00:00,1970-01-01 00:28:53.702400+00:00,0.3331,0.4751,0.276,0.057100000000000005,2.4868651488616464,midline_exit
1INCH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.228800+00:00,0.2955,0.2834,0.25122,0.04428,-0.27326106594399274,midline_exit
1INCH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:17.635200+00:00,1970-01-01 00:29:17.894400+00:00,0.2722,0.25318,0.25318,0.019020000000000002,-0.9999999999999989,stop
1MBABYDOGE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:07.094400+00:00,1970-01-01 00:29:07.353600+00:00,0.0020016,0.0016739,0.0015596800000000001,0.00044192,-0.7415369297610427,midline_exit
1MBABYDOGE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:13.056000+00:00,1970-01-01 00:29:13.228800+00:00,0.0016127,0.0013602,0.0013602,0.0002524999999999999,-1.0,stop
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:37.372800+00:00,98.03,101.07,88.40599999999999,9.624000000000006,0.3158769742310879,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:40.915200+00:00,1970-01-01 00:28:41.606400+00:00,104.4,94.09,90.98200000000001,13.417999999999997,-0.7683708451334033,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:42.470400+00:00,1970-01-01 00:28:42.729600+00:00,116.82,101.75599999999999,101.75599999999999,15.064000000000002,-1.0000000000000004,stop
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:44.025600+00:00,1970-01-01 00:28:44.716800+00:00,118.12,119.98,102.648,15.472000000000005,0.12021716649431223,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:45.926400+00:00,1970-01-01 00:28:47.654400+00:00,150.59,156.73,123.288,27.30200000000001,0.22489194930774245,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:48.864000+00:00,1970-01-01 00:28:49.468800+00:00,162.93,153.25,147.36200000000002,15.567999999999994,-0.6217882836587879,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:50.851200+00:00,1970-01-01 00:28:51.456000+00:00,173.71,173.21,149.042,24.668,-0.02026917463920869,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.665600+00:00,1970-01-01 00:28:54.566400+00:00,210.52,314.98,173.796,36.724000000000004,2.8444613876484044,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:57.417600+00:00,1970-01-01 00:28:57.763200+00:00,370.8,326.42,298.666,72.13400000000003,-0.615243851720409,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:08.476800+00:00,206.28,250.0,178.71599999999998,27.56400000000001,1.5861268320998396,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:09.427200+00:00,1970-01-01 00:29:09.859200+00:00,283.31,275.11,248.35000000000002,34.959999999999994,-0.2345537757437068,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.142400+00:00,308.76,310.53,271.594,37.166,0.04762417263089872,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.697600+00:00,1970-01-01 00:29:15.216000+00:00,307.77,300.0,274.596,33.17399999999999,-0.23421956954241224,midline_exit
AAVE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:15.820800+00:00,1970-01-01 00:29:16.080000+00:00,345.61,318.56,298.862,46.74799999999999,-0.5786343800804317,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:35.990400+00:00,1970-01-01 00:28:36.681600+00:00,0.03056,0.02907,0.026642,0.0039180000000000005,-0.3802960694231755,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:37.545600+00:00,1970-01-01 00:28:37.718400+00:00,0.03277,0.028994,0.028994,0.0037760000000000003,-1.0000000000000004,stop
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:41.088000+00:00,1970-01-01 00:28:41.606400+00:00,0.02631,0.02426,0.022758,0.0035519999999999996,-0.5771396396396397,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:51.542400+00:00,0.02197,0.02105,0.019166,0.0028039999999999996,-0.328102710413695,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,0.02625,0.02913,0.021485999999999998,0.004763999999999999,0.6045340050377837,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:57.936000+00:00,1970-01-01 00:28:58.022400+00:00,0.03857,0.029322,0.029322,0.009248000000000001,-0.9999999999999998,stop
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:58.108800+00:00,1970-01-01 00:28:58.627200+00:00,0.03761,0.0384,0.025665999999999998,0.011944,0.06614199598124573,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:59.836800+00:00,1970-01-01 00:29:00.268800+00:00,0.03633,0.03168,0.028392,0.007938,-0.5857898715041573,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:02.515200+00:00,1970-01-01 00:29:02.947200+00:00,0.02751,0.02572,0.02365,0.00386,-0.4637305699481865,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:04.588800+00:00,1970-01-01 00:29:05.712000+00:00,0.02741,0.02686,0.021774,0.005636,-0.09758694109297407,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.180800+00:00,0.02925,0.02784,0.025380000000000003,0.0038699999999999997,-0.36434108527131825,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:12.969600+00:00,1970-01-01 00:29:13.228800+00:00,0.02702,0.02308,0.022099999999999998,0.004920000000000002,-0.8008130081300808,midline_exit
ACH/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.784000+00:00,1970-01-01 00:29:14.870400+00:00,0.02349,0.02146,0.021024,0.0024659999999999986,-0.8231954582319553,midline_exit
ACM/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,1.953,1.7346000000000001,1.7346000000000001,0.21839999999999998,-0.9999999999999998,stop
ACM/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:14.006400+00:00,0.996,0.902,0.855,0.14100000000000001,-0.6666666666666664,midline_exit
ACM/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.611200+00:00,1970-01-01 00:29:15.475200+00:00,1.07,1.056,0.8642000000000001,0.20579999999999998,-0.0680272108843538,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:36.422400+00:00,0.502,0.45858000000000004,0.45858000000000004,0.04341999999999998,-0.9999999999999996,stop
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:50.937600+00:00,1970-01-01 00:28:53.702400+00:00,0.4065,1.0034,0.36197999999999997,0.04451999999999998,13.40745732255167,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:55.862400+00:00,1970-01-01 00:28:56.208000+00:00,1.0894,0.9892,0.9478599999999999,0.14154000000000003,-0.7079270877490458,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:00.873600+00:00,1970-01-01 00:29:00.960000+00:00,1.135,0.92766,0.92766,0.20734,-0.9999999999999999,stop
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:05.452800+00:00,1970-01-01 00:29:05.971200+00:00,0.7219,0.6816,0.6465799999999999,0.07532000000000001,-0.5350504514073287,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.267200+00:00,0.7693,0.7624,0.68324,0.08606000000000003,-0.08017662096211962,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.315200+00:00,0.7094,0.806,0.6242800000000001,0.08512000000000002,1.1348684210526316,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.956800+00:00,1970-01-01 00:29:15.561600+00:00,0.8411,0.8464,0.7433799999999999,0.09772,0.054236594351208374,midline_exit
ADA/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:17.635200+00:00,1970-01-01 00:29:17.894400+00:00,0.9169,0.8632,0.85006,0.06684000000000004,-0.8034111310592467,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:31.756800+00:00,1970-01-01 00:28:32.016000+00:00,0.3476,0.2821,0.27924000000000004,0.06836,-0.9581626682270333,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:36.249600+00:00,1970-01-01 00:28:36.940800+00:00,0.2179,0.2096,0.17728,0.04062,-0.20433284096504187,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:48.432000+00:00,1970-01-01 00:28:49.123200+00:00,0.1696,0.1586,0.15188000000000001,0.017719999999999993,-0.6207674943566599,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:49.296000+00:00,1970-01-01 00:28:49.814400+00:00,0.1802,0.1643,0.1553,0.024900000000000005,-0.6385542168674696,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:52.060800+00:00,0.1827,0.1777,0.1651,0.017599999999999998,-0.2840909090909094,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.838400+00:00,1970-01-01 00:28:53.702400+00:00,0.2108,0.2192,0.18958,0.02122,0.3958529688972676,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:53.961600+00:00,1970-01-01 00:28:54.393600+00:00,0.2606,0.2465,0.20122,0.05938,-0.23745368811047493,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:13.488000+00:00,1970-01-01 00:29:14.092800+00:00,0.1216,0.1187,0.10484,0.016759999999999997,-0.1730310262529833,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.611200+00:00,1970-01-01 00:29:15.388800+00:00,0.1365,0.1408,0.12046000000000001,0.016040000000000006,0.2680798004987529,midline_exit
ADX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:21.523200+00:00,1970-01-01 00:29:22.128000+00:00,0.1179,0.1239,0.10210000000000001,0.015799999999999998,0.3797468354430375,midline_exit
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:36.681600+00:00,1970-01-01 00:28:37.804800+00:00,1.265,1.505,1.1032,0.16179999999999994,1.4833127317676147,midline_exit
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:48.604800+00:00,1970-01-01 00:28:49.555200+00:00,1.026,1.056,0.9242,0.10180000000000003,0.294695481335953,midline_exit
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:50.678400+00:00,1970-01-01 00:28:51.369600+00:00,1.243,1.313,1.0512000000000001,0.19180000000000003,0.36496350364963415,midline_exit
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.456000+00:00,1970-01-01 00:28:51.542400+00:00,1.996,1.446,1.3002,0.6958,-0.7904570278815752,midline_exit
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.838400+00:00,1970-01-01 00:28:53.184000+00:00,1.578,1.3432,1.3432,0.23480000000000004,-1.0000000000000004,stop
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:54.739200+00:00,1970-01-01 00:28:54.825600+00:00,2.161,1.7436,1.7436,0.41739999999999994,-1.0000000000000002,stop
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:55.084800+00:00,1970-01-01 00:28:56.208000+00:00,2.302,2.432,1.5822,0.7198,0.1806057238121699,midline_exit
AGLD/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:00.009600+00:00,1970-01-01 00:29:00.700800+00:00,1.432,1.41,1.1945999999999999,0.2374,-0.09267059814658812,midline_exit
AI/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:52.579200+00:00,0.6297,0.52014,0.52014,0.10956000000000002,-0.9999999999999998,stop
AI/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.665600+00:00,1970-01-01 00:28:53.702400+00:00,0.633,0.6331,0.49260000000000004,0.1404,0.0007122507122506338,midline_exit
AI/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:55.776000+00:00,1970-01-01 00:28:56.294400+00:00,0.7627,0.6749,0.6017000000000001,0.16099999999999998,-0.5453416149068323,midline_exit
ALCX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:32.448000+00:00,1970-01-01 00:28:32.880000+00:00,39.0,31.604000000000003,31.604000000000003,7.395999999999998,-0.9999999999999999,stop
ALCX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,17.63,24.09,15.581999999999999,2.0479999999999996,3.154296875000001,midline_exit
ALCX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.956800+00:00,1970-01-01 00:29:15.475200+00:00,10.95,10.26,9.556,1.3940000000000008,-0.494978479196556,midline_exit
ALCX/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:22.300800+00:00,1970-01-01 00:29:22.819200+00:00,10.93,9.4,8.584,2.3459999999999996,-0.652173913043478,midline_exit
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,0.1454,0.416,0.1297,0.015699999999999995,17.23566878980892,midline_exit
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:55.862400+00:00,1970-01-01 00:28:56.208000+00:00,0.4192,0.3726,0.34742000000000006,0.07177999999999998,-0.6492059069378663,midline_exit
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:56.899200+00:00,1970-01-01 00:28:57.244800+00:00,0.4446,0.3979,0.35939999999999994,0.08520000000000003,-0.5481220657276996,midline_exit
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:00.873600+00:00,1970-01-01 00:29:00.960000+00:00,0.291,0.23579999999999998,0.23579999999999998,0.055200000000000006,-0.9999999999999999,stop
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,0.2533,0.22390000000000002,0.22390000000000002,0.029400000000000003,-1.0000000000000002,stop
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.228800+00:00,0.2182,0.2675,0.19368,0.024520000000000004,2.010603588907015,midline_exit
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:17.721600+00:00,1970-01-01 00:29:17.808000+00:00,0.2529,0.2394,0.23452,0.018379999999999997,-0.7344940152339507,midline_exit
ALGO/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:38.112000+00:00,1970-01-01 00:29:38.544000+00:00,0.1285,0.1223,0.11484000000000001,0.013659999999999997,-0.45387994143484617,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:37.113600+00:00,1970-01-01 00:28:37.718400+00:00,1.612,1.818,1.3804,0.23160000000000003,0.8894645941278063,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:41.174400+00:00,1970-01-01 00:28:41.606400+00:00,1.362,1.2,1.1670000000000003,0.1949999999999999,-0.8307692307692319,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:49.209600+00:00,1970-01-01 00:28:49.641600+00:00,1.163,1.138,1.0154,0.14760000000000006,-0.1693766937669385,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:51.542400+00:00,1.159,1.077,1.0056,0.15339999999999998,-0.5345501955671452,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:52.060800+00:00,1.305,1.169,1.073,0.23200000000000007,-0.5862068965517235,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,1.506,1.462,1.2026,0.3034,-0.14502307185234029,midline_exit
ALICE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:19.968000+00:00,1970-01-01 00:29:20.054400+00:00,0.4928,0.3715,0.3715,0.1213,-1.0000000000000002,stop
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:49.209600+00:00,1.642,1.512,1.2626,0.3794,-0.3426462836056929,midline_exit
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:50.073600+00:00,1970-01-01 00:28:50.505600+00:00,1.586,1.507,1.3008000000000002,0.28519999999999995,-0.2769985974754565,midline_exit
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.492800+00:00,1970-01-01 00:28:53.702400+00:00,1.559,1.519,1.375,0.18400000000000002,-0.21739130434782625,midline_exit
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:06.576000+00:00,1.119,0.907,0.907,0.2119999999999999,-1.0000000000000002,stop
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:13.056000+00:00,1970-01-01 00:29:13.228800+00:00,0.948,0.873,0.8447999999999999,0.10320000000000004,-0.7267441860465109,midline_exit
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.611200+00:00,1970-01-01 00:29:15.907200+00:00,1.142,1.869,0.9907999999999999,0.15120000000000003,4.808201058201058,midline_exit
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:16.944000+00:00,1970-01-01 00:29:17.289600+00:00,1.99,2.005,1.7332,0.25680000000000003,0.05841121495327064,midline_exit
ALPINE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:18.844800+00:00,1970-01-01 00:29:19.276800+00:00,4.682,3.9348000000000005,3.9348000000000005,0.7472,-0.9999999999999999,stop
ALT/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:53.011200+00:00,1970-01-01 00:28:53.702400+00:00,0.16465,0.129438,0.129438,0.035211999999999986,-1.0000000000000002,stop
AMP/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:52.060800+00:00,0.004487,0.004434,0.003766,0.000721,-0.0735090152565882,midline_exit
AMP/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.665600+00:00,1970-01-01 00:28:53.788800+00:00,0.005977,0.009319,0.0048638,0.0011132,3.002155946819978,midline_exit
AMP/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:56.985600+00:00,1970-01-01 00:28:57.244800+00:00,0.008158,0.007359,0.006724600000000001,0.0014333999999999998,-0.5574159341425983,midline_exit
ANKR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:31.411200+00:00,1970-01-01 00:28:32.016000+00:00,0.05672,0.05578,0.044552,0.012167999999999998,-0.07725180802103851,midline_exit
ANKR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:53.702400+00:00,0.03039,0.04447,0.02692,0.00347,4.05763688760807,midline_exit
APE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:49.382400+00:00,1970-01-01 00:28:49.641600+00:00,1.491,1.2104,1.2104,0.28060000000000007,-1.0000000000000004,stop
APE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,1.377,1.489,1.1282,0.24879999999999997,0.4501607717041805,midline_exit
APE/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:55.862400+00:00,1970-01-01 00:28:56.208000+00:00,1.374,1.189,1.1858000000000002,0.18819999999999992,-0.9829968119022323,midline_exit
API3/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:36.422400+00:00,1970-01-01 00:28:37.977600+00:00,2.876,3.089,2.4716,0.4044,0.5267062314540062,midline_exit
API3/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.924800+00:00,1970-01-01 00:28:53.702400+00:00,2.315,1.9184,1.9184,0.39659999999999995,-0.9999999999999997,stop
API3/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:15.561600+00:00,1970-01-01 00:29:16.166400+00:00,1.37,1.245,1.0026,0.3674000000000001,-0.34022863364180717,midline_exit
APT/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:47.654400+00:00,8.25,7.67,7.256,0.994,-0.5835010060362174,midline_exit
APT/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:48+00:00,1970-01-01 00:28:48.518400+00:00,9.1,8.11,7.591999999999999,1.5080000000000005,-0.656498673740053,midline_exit
APT/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:48.691200+00:00,1970-01-01 00:28:49.814400+00:00,9.93,8.95,8.122,1.8080000000000005,-0.5420353982300886,midline_exit
APT/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:51.110400+00:00,1970-01-01 00:28:52.492800+00:00,10.44,11.82,8.963999999999999,1.4760000000000004,0.9349593495934962,midline_exit
APT/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:19.363200+00:00,1970-01-01 00:29:19.968000+00:00,5.227,5.004,4.715000000000001,0.5119999999999998,-0.43554687500000167,midline_exit
AR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:35.904000+00:00,1970-01-01 00:28:36.249600+00:00,47.585,44.353,38.915800000000004,8.669199999999996,-0.3728141004937019,midline_exit
AR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:41.779200+00:00,27.816,30.3,23.496399999999998,4.319600000000001,0.5750532456708957,midline_exit
AR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.924800+00:00,1970-01-01 00:28:53.702400+00:00,25.67,20.322000000000003,20.322000000000003,5.347999999999998,-1.0000000000000002,stop
AR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:22.473600+00:00,1970-01-01 00:29:22.646400+00:00,7.91,5.982,5.982,1.9280000000000002,-0.9999999999999999,stop
ARB/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,0.8554,0.9598,0.67218,0.18322,0.5698067896517844,midline_exit
ARB/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:55.948800+00:00,1970-01-01 00:28:56.208000+00:00,0.8947,0.8207,0.78464,0.11006,-0.6723605306196626,midline_exit
ARB/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:12.624000+00:00,1970-01-01 00:29:13.228800+00:00,0.4404,0.4336,0.37452,0.06588,-0.10321797207043153,midline_exit
ARB/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:14.697600+00:00,1970-01-01 00:29:15.561600+00:00,0.4735,0.473,0.41368,0.059820000000000005,-0.00835840855901037,midline_exit
ARB/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:29:15.820800+00:00,1970-01-01 00:29:16.080000+00:00,0.5867,0.5174,0.45228,0.13442,-0.5155482815057285,midline_exit
ARDR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:31.411200+00:00,1970-01-01 00:28:31.929600+00:00,0.1396,0.1282,0.11538000000000001,0.024219999999999995,-0.4706853839801815,midline_exit
ARDR/USDT,LONG,1d,ema200_price,10,1.5,2.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:46.963200+00:00,0.108,0.08871799999999999,0.08871799999999999,0.019282000000000004,-1.0000000000000002,stop
