variant,filter_label,time,event,equity,peak,drawdown_pct,open_positions,long_positions,short_positions,portfolio_heat_pct,effective_clusters,max_cluster_count
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-08 06:00:00+00:00,entry,10170.78962960366,10247.074197238035,-0.7444521837749207,3,2,1,0.7482069459937202,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-08 18:00:00+00:00,entry,10170.78962960366,10247.074197238035,-0.7444521837749207,4,3,1,0.9982069459937201,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-11 18:00:00+00:00,exit,10145.36265552965,10247.074197238035,-0.9925910533154839,3,2,1,0.7500821513721505,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-12 12:00:00+00:00,exit,10119.935681455641,10247.074197238035,-1.240729922856047,2,1,1,0.5007104984861509,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-12 12:00:00+00:00,entry,10119.935681455641,10247.074197238035,-1.240729922856047,3,1,2,0.7507104984861509,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 12:00:00+00:00,exit,10094.635842252002,10247.074197238035,-1.4876280980489043,2,1,1,0.5019654120161914,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 12:00:00+00:00,entry,10094.635842252002,10247.074197238035,-1.4876280980489043,3,2,1,0.7519654120161914,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 12:00:00+00:00,entry,10094.635842252002,10247.074197238035,-1.4876280980489043,4,2,2,1.0019654120161914,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 18:00:00+00:00,exit,10069.208868177993,10247.074197238035,-1.7357669675894676,3,1,2,0.7519735316409845,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 18:00:00+00:00,exit,10043.972278572362,10247.074197238035,-1.982047897344353,2,0,2,0.5026019041929354,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 18:00:00+00:00,entry,10043.972278572362,10247.074197238035,-1.982047897344353,3,0,3,0.7526019041929354,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-13 18:00:00+00:00,entry,10043.972278572362,10247.074197238035,-1.982047897344353,4,0,4,1.0026019041929355,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-14 00:00:00+00:00,exit,10018.862347875931,10247.074197238035,-2.2270927776009986,3,0,3,0.7544881245041959,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-14 00:00:00+00:00,entry,10018.862347875931,10247.074197238035,-2.2270927776009986,4,0,4,1.004488124504196,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-11-24 12:00:00+00:00,exit,10103.811037375963,10247.074197238035,-1.3980884407052174,3,0,3,0.7461904809269974,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-01 00:00:00+00:00,entry,10103.811037375963,10247.074197238035,-1.3980884407052174,4,0,4,0.9961904809269975,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-02 12:00:00+00:00,exit,10078.551509782523,10247.074197238035,-1.6445932196034554,3,0,3,0.748060632508268,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-09 12:00:00+00:00,entry,10078.551509782523,10247.074197238035,-1.6445932196034554,4,1,3,0.998060632508268,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-11 00:00:00+00:00,exit,10053.355131008066,10247.074197238035,-1.8904817365544546,3,0,3,0.7499354711862337,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-15 12:00:00+00:00,entry,10053.355131008066,10247.074197238035,-1.8904817365544546,4,0,4,0.9999354711862337,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-16 12:00:00+00:00,exit,10028.221743180546,10247.074197238035,-2.1357555322130666,3,0,3,0.7518150087080037,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-18 00:00:00+00:00,entry,10028.221743180546,10247.074197238035,-2.1357555322130666,4,0,4,1.0018150087080038,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-19 12:00:00+00:00,exit,10121.26940983778,10247.074197238035,-1.2277142233845058,3,0,3,0.7445143171470914,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-19 18:00:00+00:00,exit,10207.46711199727,10247.074197238035,-0.3865209178580974,2,0,2,0.4909906608343192,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-21 06:00:00+00:00,entry,10207.46711199727,10247.074197238035,-0.3865209178580974,3,1,2,0.7409906608343192,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-21 06:00:00+00:00,entry,10207.46711199727,10247.074197238035,-0.3865209178580974,4,2,2,0.9909906608343191,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-21 12:00:00+00:00,exit,10181.948444217276,10247.074197238035,-0.6355546155634587,3,1,2,0.7428477802850317,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-21 12:00:00+00:00,exit,10156.429776437282,10247.074197238035,-0.8845883132688201,2,0,2,0.4934579505872556,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-22 12:00:00+00:00,exit,10131.35922207933,10247.074197238035,-1.129248924438289,1,0,1,0.2472240429014146,1.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-22 12:00:00+00:00,entry,10131.35922207933,10247.074197238035,-1.129248924438289,2,1,1,0.49722404290141453,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-22 12:00:00+00:00,entry,10131.35922207933,10247.074197238035,-1.129248924438289,3,2,1,0.7472240429014146,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-25 18:00:00+00:00,entry,10131.35922207933,10247.074197238035,-1.129248924438289,4,2,2,0.9972240429014145,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-28 06:00:00+00:00,exit,10106.030824024132,10247.074197238035,-1.3764258021271971,3,1,2,0.7490967848635736,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-28 06:00:00+00:00,exit,10080.702425968933,10247.074197238035,-1.6236026798161052,2,1,1,0.4997226561823262,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2025-12-29 12:00:00+00:00,entry,10080.702425968933,10247.074197238035,-1.6236026798161052,3,1,2,0.7497226561823263,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-01 18:00:00+00:00,exit,10055.500669904011,10247.074197238035,-1.869543673116561,2,1,1,0.500975093917119,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-01 18:00:00+00:00,entry,10055.500669904011,10247.074197238035,-1.869543673116561,3,2,1,0.750975093917119,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-02 12:00:00+00:00,entry,10055.500669904011,10247.074197238035,-1.869543673116561,4,3,1,1.000975093917119,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-13 18:00:00+00:00,exit,10106.168526540407,10247.074197238035,-1.375081979357652,3,2,1,0.7472100371306455,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-13 18:00:00+00:00,entry,10106.168526540407,10247.074197238035,-1.375081979357652,4,3,1,0.9972100371306456,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-15 00:00:00+00:00,exit,10080.903105224055,10247.074197238035,-1.6216442744092618,3,2,1,0.7490827439906221,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-15 00:00:00+00:00,entry,10080.903105224055,10247.074197238035,-1.6216442744092618,4,3,1,0.9990827439906221,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-19 00:00:00+00:00,exit,10055.574707168857,10247.074197238035,-1.86882115209817,3,2,1,0.7497151331764657,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-19 00:00:00+00:00,exit,10030.372449405797,10247.074197238035,-2.1147670414121413,2,1,1,0.5003394220662553,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-19 00:00:00+00:00,entry,10030.372449405797,10247.074197238035,-2.1147670414121413,3,1,2,0.7503394220662554,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-19 00:00:00+00:00,entry,10030.372449405797,10247.074197238035,-2.1147670414121413,4,1,3,1.0003394220662554,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-21 00:00:00+00:00,exit,10005.233697731037,10247.074197238035,-2.36009318222935,3,0,3,0.751596818111028,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-30 00:00:00+00:00,entry,10005.233697731037,10247.074197238035,-2.36009318222935,4,0,4,1.001596818111028,4.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-31 12:00:00+00:00,exit,10068.515132417533,10247.074197238035,-1.7425370538317158,3,0,3,0.7462487789844648,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-01-31 12:00:00+00:00,entry,10068.515132417533,10247.074197238035,-1.7425370538317158,4,0,4,0.9962487789844648,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-01 00:00:00+00:00,exit,10043.343844586489,10247.074197238035,-1.9881807111971432,3,0,3,0.7481190766761552,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-01 06:00:00+00:00,exit,10018.267913462974,10247.074197238035,-2.2328937935936106,2,0,2,0.4996895725531989,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-01 12:00:00+00:00,entry,10018.267913462974,10247.074197238035,-2.2328937935936106,3,1,2,0.749689572553199,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-01 18:00:00+00:00,exit,9993.222243679316,10247.074197238035,-2.477311559109632,2,0,2,0.5009419273716281,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-03 00:00:00+00:00,entry,9993.222243679316,10247.074197238035,-2.477311559109632,3,1,2,0.7509419273716281,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-05 00:00:00+00:00,entry,9993.222243679316,10247.074197238035,-2.477311559109632,4,1,3,1.000941927371628,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-06 12:00:00+00:00,exit,10090.94682721218,10247.074197238035,-1.5236287648618507,3,1,2,0.7430342934770834,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-06 12:00:00+00:00,exit,10243.524527122314,10247.074197238035,-0.034640815977282254,2,1,1,0.48778241401285966,1.0,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-11 06:00:00+00:00,entry,10243.524527122314,10247.074197238035,-0.034640815977282254,3,1,2,0.7377824140128596,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-11 06:00:00+00:00,entry,10243.524527122314,10247.074197238035,-0.034640815977282254,4,1,3,0.9877824140128597,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-12 06:00:00+00:00,exit,10217.915715804507,10247.074197238035,-0.28455421393734714,3,1,2,0.7396314927447215,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-12 12:00:00+00:00,entry,10217.915715804507,10247.074197238035,-0.28455421393734714,4,1,3,0.9896314927447214,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-13 12:00:00+00:00,exit,10192.370926514996,10247.074197238035,-0.5338428284025085,3,1,2,0.7414852057591192,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-14 00:00:00+00:00,exit,10166.762115197189,10247.074197238035,-0.7837562263625734,2,1,1,0.4914653323471361,1.0,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-14 06:00:00+00:00,entry,10166.762115197189,10247.074197238035,-0.7837562263625734,3,2,1,0.741465332347136,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-15 00:00:00+00:00,exit,10141.77905958799,10247.074197238035,-1.0275629474647998,2,2,0,0.4969538441043376,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-15 00:00:00+00:00,entry,10141.77905958799,10247.074197238035,-1.0275629474647998,3,3,0,0.7469538441043376,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-15 12:00:00+00:00,exit,10116.42461193902,10247.074197238035,-1.2749940400961346,2,2,0,0.4981993424604888,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-17 06:00:00+00:00,entry,10116.42461193902,10247.074197238035,-1.2749940400961346,3,2,1,0.7481993424604889,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-17 18:00:00+00:00,exit,10230.828128363379,10247.074197238035,-0.15854348823818307,2,1,1,0.49563892757870287,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-17 18:00:00+00:00,entry,10230.828128363379,10247.074197238035,-0.15854348823818307,3,1,2,0.7456389275787029,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-19 12:00:00+00:00,entry,10230.828128363379,10247.074197238035,-0.15854348823818307,4,1,3,0.9956389275787028,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-20 18:00:00+00:00,exit,10205.25105804247,10247.074197238035,-0.40814712951759413,3,1,2,0.7475076968207548,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-21 06:00:00+00:00,exit,10179.959996512622,10247.074197238035,-0.6549596444173569,2,1,1,0.5009251080197817,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-22 00:00:00+00:00,entry,10179.959996512622,10247.074197238035,-0.6549596444173569,3,1,2,0.7509251080197817,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-23 00:00:00+00:00,entry,10179.959996512622,10247.074197238035,-0.6549596444173569,4,1,3,1.0009251080197816,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-24 12:00:00+00:00,exit,10154.543091224628,10247.074197238035,-0.9030002538514542,3,0,3,0.7531296053050528,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-24 18:00:00+00:00,entry,10154.543091224628,10247.074197238035,-0.9030002538514542,4,0,4,1.0031296053050527,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-25 12:00:00+00:00,exit,10129.093191233347,10247.074197238035,-1.1513628547404073,3,0,3,0.7543945602789668,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-25 12:00:00+00:00,exit,10103.706833505286,10247.074197238035,-1.3991053541057714,2,0,2,0.5050321743597856,1.0,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-02-25 18:00:00+00:00,entry,10103.706833505286,10247.074197238035,-1.3991053541057714,3,0,3,0.7550321743597858,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-02 12:00:00+00:00,entry,10103.706833505286,10247.074197238035,-1.3991053541057714,4,1,3,1.0050321743597859,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-08 00:00:00+00:00,exit,10078.447566421522,10247.074197238035,-1.6456075907205139,3,0,3,0.75692448557372,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-08 12:00:00+00:00,entry,10078.447566421522,10247.074197238035,-1.6456075907205139,4,0,4,1.00692448557372,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-09 12:00:00+00:00,exit,10053.251447505469,10247.074197238035,-1.8914935717437127,3,0,3,0.7588215394222758,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-13 00:00:00+00:00,entry,10053.251447505469,10247.074197238035,-1.8914935717437127,4,1,3,1.0088215394222757,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-17 00:00:00+00:00,exit,10027.67437718456,10247.074197238035,-2.141097213023124,3,1,2,0.7563298611527358,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-17 06:00:00+00:00,entry,10027.67437718456,10247.074197238035,-2.141097213023124,4,2,2,1.0063298611527358,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-18 00:00:00+00:00,exit,10188.456449435282,10247.074197238035,-0.5720437529236653,3,1,2,0.7443943650366407,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-18 06:00:00+00:00,entry,10188.456449435282,10247.074197238035,-0.5720437529236653,4,1,3,0.9943943650366408,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-19 12:00:00+00:00,exit,10163.323320816518,10247.074197238035,-0.8173150189943024,3,0,3,0.7495610027735757,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-20 12:00:00+00:00,exit,10137.85217969293,10247.074197238035,-1.0658849096119871,2,0,2,0.5001963549697439,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-20 12:00:00+00:00,entry,10137.85217969293,10247.074197238035,-1.0658849096119871,3,0,3,0.7501963549697439,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-21 18:00:00+00:00,entry,10137.85217969293,10247.074197238035,-1.0658849096119871,4,0,4,1.000196354969744,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-23 06:00:00+00:00,exit,10112.507549243699,10247.074197238035,-1.3132201973379518,3,0,3,0.7520765463355829,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-23 06:00:00+00:00,exit,10087.162918794467,10247.074197238035,-1.5605554850639165,2,0,2,0.5027099044922049,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-25 06:00:00+00:00,entry,10087.162918794467,10247.074197238035,-1.5605554850639165,3,1,2,0.752709904492205,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-26 06:00:00+00:00,exit,10061.94501149748,10247.074197238035,-1.806654096351261,2,0,2,0.5039698290648671,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-26 06:00:00+00:00,entry,10061.94501149748,10247.074197238035,-1.806654096351261,3,0,3,0.7539698290648671,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-27 06:00:00+00:00,exit,10036.790148968737,10247.074197238035,-2.052137461110378,2,0,2,0.5052329113432251,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-27 06:00:00+00:00,entry,10036.790148968737,10247.074197238035,-2.052137461110378,3,0,3,0.7552329113432251,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-27 06:00:00+00:00,entry,10036.790148968737,10247.074197238035,-2.052137461110378,4,0,4,1.0052329113432252,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-29 00:00:00+00:00,exit,10011.698173596316,10247.074197238035,-2.297007117457595,3,0,3,0.7571257256573685,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-03-29 12:00:00+00:00,entry,10011.698173596316,10247.074197238035,-2.297007117457595,4,0,4,1.0071257256573685,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-01 12:00:00+00:00,exit,9986.668928162326,10247.074197238035,-2.5412645996639487,3,0,3,0.759023283867036,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-01 18:00:00+00:00,entry,9986.668928162326,10247.074197238035,-2.5412645996639487,4,1,3,1.009023283867036,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-02 00:00:00+00:00,exit,9961.70225584192,10247.074197238035,-2.784911438164794,3,0,3,0.7609255978616903,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-02 00:00:00+00:00,entry,9961.70225584192,10247.074197238035,-2.784911438164794,4,0,4,1.0109255978616905,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-16 18:00:00+00:00,exit,9936.610280469498,10247.074197238035,-3.029781094512011,3,0,3,0.7609579180464436,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-17 12:00:00+00:00,entry,9936.610280469498,10247.074197238035,-3.029781094512011,4,1,3,1.0109579180464436,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-19 00:00:00+00:00,exit,9911.768754768325,10247.074197238035,-3.2722066417757225,3,0,3,0.7628650807483143,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-25 06:00:00+00:00,exit,9886.318854777044,10247.074197238035,-3.5205692426646764,2,0,2,0.507403447736557,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-26 00:00:00+00:00,entry,9886.318854777044,10247.074197238035,-3.5205692426646764,3,0,3,0.757403447736557,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-26 12:00:00+00:00,exit,9861.414599137439,10247.074197238035,-3.7636069640692686,2,0,2,0.5067737870495483,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-26 12:00:00+00:00,entry,9861.414599137439,10247.074197238035,-3.7636069640692686,3,1,2,0.7567737870495482,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-27 00:00:00+00:00,exit,9836.698802000496,10247.074197238035,-4.004805540962614,2,1,1,0.5074141700003665,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-27 00:00:00+00:00,exit,9812.045265502651,10247.074197238035,-4.245396523552449,1,0,1,0.25743121235457567,1.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-27 06:00:00+00:00,entry,9812.045265502651,10247.074197238035,-4.245396523552449,2,0,2,0.5074312123545757,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-27 12:00:00+00:00,exit,9787.515152338894,10247.074197238035,-4.484783032243572,1,0,1,0.25807640336298315,1.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-27 18:00:00+00:00,entry,9787.515152338894,10247.074197238035,-4.484783032243572,2,1,1,0.5080764033629831,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-27 18:00:00+00:00,entry,9787.515152338894,10247.074197238035,-4.484783032243572,3,1,2,0.7580764033629831,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-28 06:00:00+00:00,exit,9763.046364458047,10247.074197238035,-4.7235710746629636,2,0,2,0.5093497778075018,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-28 18:00:00+00:00,entry,9763.046364458047,10247.074197238035,-4.7235710746629636,3,1,2,0.7593497778075019,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-29 12:00:00+00:00,exit,9738.5775765772,10247.074197238035,-4.962359117082355,2,1,1,0.5100014104150584,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-29 12:00:00+00:00,entry,9738.5775765772,10247.074197238035,-4.962359117082355,3,1,2,0.7600014104150584,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-29 18:00:00+00:00,exit,9714.169960666055,10247.074197238035,-5.200550189395692,2,0,2,0.5106531101068462,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-29 18:00:00+00:00,entry,9714.169960666055,10247.074197238035,-5.200550189395692,3,1,2,0.7606531101068463,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-04-30 00:00:00+00:00,exit,9689.88453576439,10247.074197238035,-5.437548813922207,2,0,2,0.5119329424630038,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-02 00:00:00+00:00,entry,9689.88453576439,10247.074197238035,-5.437548813922207,3,0,3,0.7619329424630038,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-02 06:00:00+00:00,exit,9665.538091822946,10247.074197238035,-5.675142916129508,2,0,2,0.5119629962975127,1.0,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-02 18:00:00+00:00,exit,9641.313380483534,10247.074197238035,-5.911549044094707,1,0,1,0.26198989792090344,1.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-02 18:00:00+00:00,entry,9641.313380483534,10247.074197238035,-5.911549044094707,2,1,1,0.5119898979209034,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-03 00:00:00+00:00,entry,9641.313380483534,10247.074197238035,-5.911549044094707,3,1,2,0.7619898979209034,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-06 00:00:00+00:00,exit,9617.210097032326,10247.074197238035,-6.146770171484462,2,1,1,0.5132730806224595,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-06 00:00:00+00:00,entry,9617.210097032326,10247.074197238035,-6.146770171484462,3,2,1,0.7632730806224596,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-06 06:00:00+00:00,entry,9617.210097032326,10247.074197238035,-6.146770171484462,4,3,1,1.0132730806224595,2.6666666666666665,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-07 12:00:00+00:00,exit,9593.167071789745,10247.074197238035,-6.381403246055756,3,2,1,0.7651860457368016,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-07 18:00:00+00:00,exit,9569.124046547164,10247.074197238035,-6.616036320627049,2,1,1,0.5158523423341302,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-08 12:00:00+00:00,entry,9569.124046547164,10247.074197238035,-6.616036320627049,3,2,1,0.7658523423341301,3.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-11 06:00:00+00:00,exit,9543.8647794634,10247.074197238035,-6.862538557241791,2,2,0,0.5032143128318399,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-11 06:00:00+00:00,entry,9543.8647794634,10247.074197238035,-6.862538557241791,3,3,0,0.7532143128318398,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-11 12:00:00+00:00,exit,9520.005117514742,10247.074197238035,-7.0953822108486815,2,2,0,0.5044755015858045,2.0,1
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-11 12:00:00+00:00,entry,9520.005117514742,10247.074197238035,-7.0953822108486815,3,3,0,0.7544755015858045,1.7999999999999998,2
ACT4_ATR3,SAME4_CLUSTER2_BETA3,2026-05-11 18:00:00+00:00,entry,9520.005117514742,10247.074197238035,-7.0953822108486815,4,4,0,1.0044755015858045,2.6666666666666665,2
