symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,addon_triggered,month
ZRX/USDT,2021-10-30 00:00:00+00:00,2021-11-16 00:00:00+00:00,1.229165238197719,1.1176,0.9976695236045621,0.15433047639543782,midline_exit,18,-0.7228982946430981,-0.6797102066296801,3.48602565459264,True,2021-11
ZEC/USDT,2021-10-17 00:00:00+00:00,2021-11-16 00:00:00+00:00,145.94132813272645,172.01484517794677,121.21734373454704,16.482656265452942,chandelier_stop,31,1.5818759200766368,-0.15774156532339398,4.98706025753193,True,2021-11
ETH/USDT,2021-10-14 00:00:00+00:00,2021-11-16 00:00:00+00:00,3790.82,4209.76,3356.099159888131,434.72084011186934,midline_exit,34,0.48184945526443096,-0.3469352883132742,2.477866024832862,False,2021-11
SOL/USDT,2021-10-21 00:00:00+00:00,2021-11-18 00:00:00+00:00,204.6795386396239,195.01,162.14092272075223,28.35907727924777,midline_exit,29,-0.34096802742943055,-0.4781537800569682,2.447188225365308,True,2021-11
HBAR/USDT,2021-10-30 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.4187,0.3477657003659006,0.3477657003659006,0.07093429963409942,initial_stop,20,-0.5,-1.0220725428174655,0.8359848522631126,False,2021-11
TRX/USDT,2021-11-02 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.10748,0.10038,0.09615416822216201,0.011325831777838002,midline_exit,17,-0.31344276249507097,-0.7160621982633871,1.9292181297231805,False,2021-11
AVAX/USDT,2021-11-03 00:00:00+00:00,2021-11-26 00:00:00+00:00,80.86335117691507,111.16827226023544,64.92329764616984,10.62670235383015,chandelier_stop,24,2.851770951540546,-0.32183078871756876,6.723628612242771,True,2021-11
CELR/USDT,2021-11-21 00:00:00+00:00,2021-11-26 00:00:00+00:00,0.14561,0.11627223186267568,0.11627223186267568,0.029337768137324312,initial_stop,6,-0.4999999999999999,-1.4864798097752419,0.7563629208647705,False,2021-11
SC/USDT,2021-11-26 00:00:00+00:00,2021-11-28 00:00:00+00:00,0.02649,0.022838398026277993,0.022838398026277993,0.0036516019737220075,initial_stop,3,-0.4999999999999999,-1.1227948800293117,0.961221958268996,False,2021-11
ZEC/USDT,2021-11-21 00:00:00+00:00,2021-12-04 00:00:00+00:00,247.64085586198252,192.918288276035,192.918288276035,36.48171172396498,initial_stop,14,-1.5000000000000007,-2.398462020150247,2.0722711854098135,True,2021-12
NEAR/USDT,2021-12-11 00:00:00+00:00,2021-12-13 00:00:00+00:00,11.649,9.369008273796549,9.369008273796549,2.2799917262034493,initial_stop,3,-0.5000000000000002,-1.204828933556787,0.09254419547887967,False,2021-12
ICX/USDT,2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,1.786,1.4915727651846087,1.4915727651846087,0.29442723481539124,initial_stop,2,-0.5000000000000002,-1.2430915238853013,0.047549949001077126,False,2021-12
DUSK/USDT,2021-12-13 00:00:00+00:00,2022-01-05 00:00:00+00:00,0.5604248884610155,0.7691258252723396,0.3527502230779692,0.1384497769220308,chandelier_stop,24,1.5074125899737343,-0.5467686671870273,4.933919109054928,True,2022-01
CELR/USDT,2022-01-15 00:00:00+00:00,2022-01-18 00:00:00+00:00,0.09778,0.07941918047989842,0.07941918047989842,0.018360819520101584,initial_stop,4,-0.5000000000000001,-1.0892759976265673,0.21894447552293977,False,2022-01
NEAR/USDT,2022-01-11 00:00:00+00:00,2022-01-21 00:00:00+00:00,18.045,14.3651969935763,14.3651969935763,3.6798030064237026,initial_stop,11,-0.49999999999999994,-1.661773738791251,0.6935153853467327,False,2022-01
JST/USDT,2022-03-26 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.06398155040849622,0.0932833983691625,0.05398689918300756,0.006663100816992447,chandelier_stop,7,4.397629386897432,-0.5207785527048756,8.457023471158426,True,2022-04
IOST/USDT,2022-03-26 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.034560568523757204,0.04221648769635155,0.02996886295248559,0.0030611370475144076,chandelier_stop,7,2.5010050362857252,-0.7644218353111761,7.017000436959008,True,2022-04
CELR/USDT,2022-03-31 00:00:00+00:00,2022-04-02 00:00:00+00:00,0.07685,0.06803094441493135,0.06803094441493135,0.008819055585068647,initial_stop,3,-0.5000000000000003,-1.15545252002408,0.8526990137959839,False,2022-04
VET/USDT,2022-03-30 00:00:00+00:00,2022-04-04 00:00:00+00:00,0.08522,0.07447140686750292,0.07447140686750292,0.010748593132497089,initial_stop,6,-0.4999999999999998,-1.0112951403040698,0.38516668637155826,False,2022-04
ZEC/USDT,2022-03-08 00:00:00+00:00,2022-04-06 00:00:00+00:00,149.46838000688962,161.0,116.56323998622076,21.936760013779242,midline_exit,30,0.525675623285616,-0.3692432243828215,3.560234052382515,True,2022-04
ZRX/USDT,2022-04-03 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.9125,0.7733218445835381,0.7733218445835381,0.1391781554164619,initial_stop,4,-0.4999999999999998,-1.533286594878661,0.004311021353923457,False,2022-04
SC/USDT,2022-04-01 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.01355,0.01180814972592791,0.01180814972592791,0.0017418502740720895,initial_stop,6,-0.49999999999999994,-1.463960501058809,0.6831815671607776,False,2022-04
BTC/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,46827.76,43170.47,43110.73538058098,3717.0246194190177,midline_exit,11,-0.4919647264229913,-0.9972384849523488,0.3664436315229173,False,2022-04
ETC/USDT,2022-03-20 00:00:00+00:00,2022-04-06 00:00:00+00:00,40.391055032649746,38.43,33.727889934700514,4.442110065299485,midline_exit,18,-0.4414692575875047,-0.46824593929996766,3.261963298296411,True,2022-04
ARDR/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.2374,0.2154,0.2130536085658805,0.024346391434119506,midline_exit,11,-0.4518123365331415,-0.969342831107468,2.1563770607263577,False,2022-04
DUSK/USDT,2022-03-29 00:00:00+00:00,2022-04-08 00:00:00+00:00,0.49815246727359835,0.38039506545280327,0.38039506545280327,0.07850493454719672,initial_stop,11,-1.5,-1.317114657777805,1.1820912982764054,True,2022-04
FET/USDT,2022-03-29 00:00:00+00:00,2022-04-08 00:00:00+00:00,0.4706,0.4014,0.38751673925578645,0.08308326074421354,midline_exit,11,-0.4164497118922934,-0.8726186159592849,0.8353066475527501,False,2022-04
SOL/USDT,2022-03-30 00:00:00+00:00,2022-04-11 00:00:00+00:00,128.2213431188812,106.01731376223758,106.01731376223758,14.802686237762419,initial_stop,13,-1.5,-1.5348565547542379,1.5328298955710236,True,2022-04
ETH/USDT,2022-03-27 00:00:00+00:00,2022-04-11 00:00:00+00:00,3295.65,2995.941398763821,2995.941398763821,299.70860123617905,initial_stop,16,-0.5000000000000003,-1.1532868879115614,0.9498893219139083,False,2022-04
MTL/USDT,2022-04-12 00:00:00+00:00,2022-04-15 00:00:00+00:00,2.580836816405273,2.0713263671894544,2.0713263671894544,0.33967363281054574,initial_stop,4,-1.4999999999999996,-1.3689611294008082,1.08339289380537,True,2022-04
ZRX/USDT,2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,1.0991,0.9681123231772767,0.9681123231772767,0.1309876768227233,initial_stop,2,-0.4999999999999999,-1.3314229569551819,0.646625713612981,False,2022-04
NEAR/USDT,2022-03-23 00:00:00+00:00,2022-04-25 00:00:00+00:00,12.493,14.275,10.667900689105705,1.8250993108942952,midline_exit,34,0.4881926121397809,-0.32327007986809275,3.9970427671826054,False,2022-04
MTL/USDT,2022-04-18 00:00:00+00:00,2022-04-30 00:00:00+00:00,2.975,2.3933325442746223,2.3933325442746223,0.5816674557253777,initial_stop,13,-0.5000000000000001,-1.6126052622804077,0.881947227665084,False,2022-04
TRX/USDT,2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,0.08629,0.07694071556964285,0.07694071556964285,0.009349284430357152,initial_stop,2,-0.5,-1.5733824454240146,0.3829170057524114,False,2022-05
ETC/USDT,2022-07-27 00:00:00+00:00,2022-08-19 00:00:00+00:00,35.173125918375575,32.92,28.413748163248847,4.506251836751155,midline_exit,24,-0.4999999999999999,-0.21747563951209284,2.8382790095506794,True,2022-08
HBAR/USDT,2023-01-20 00:00:00+00:00,2023-01-24 00:00:00+00:00,0.0725,0.06569220510998874,0.06569220510998874,0.0068077948900112555,initial_stop,5,-0.49999999999999967,-1.5864167729034124,0.30846992806455314,False,2023-01
CELR/USDT,2023-01-23 00:00:00+00:00,2023-01-25 00:00:00+00:00,0.01719,0.015365111957773648,0.015365111957773648,0.001824888042226353,initial_stop,3,-0.49999999999999994,-1.0521193385965808,0.0,False,2023-01
BTC/USDT,2023-01-20 00:00:00+00:00,2023-02-09 00:00:00+00:00,22667.21,21796.35,21455.10046601692,1212.1095339830802,midline_exit,21,-0.3592332110194246,-0.8078560332598357,1.3099393705636546,False,2023-02
VET/USDT,2023-02-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.02595,0.023308151982051863,0.023308151982051863,0.0026418480179481387,initial_stop,3,-0.49999999999999994,-1.1923471670586603,0.29146264083656137,False,2023-02
CELR/USDT,2023-01-29 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.01853,0.016158974621250162,0.016158974621250162,0.002371025378749838,initial_stop,12,-0.5000000000000002,-1.3201039634802831,0.8392993250242048,False,2023-02
AVAX/USDT,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,21.2,18.641711400348807,18.641711400348807,2.558288599651192,initial_stop,14,-0.5,-1.469732539367393,0.6215092387218499,False,2023-02
FET/USDT,2023-01-06 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.13392311509072657,0.4380973624490867,0.10445376981854684,0.019646230181453155,chandelier_stop,35,15.48257576893877,-0.020360140154400408,24.64594965690184,True,2023-02
SC/USDT,2023-02-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.004720617239726397,0.00562105642580978,0.003878765520547207,0.0005612344794527934,chandelier_stop,3,1.6043903556340942,-0.5345359399381563,4.739552000784974,True,2023-02
ETH/USDT,2023-01-14 00:00:00+00:00,2023-02-10 00:00:00+00:00,1549.9,1513.06,1463.357447550496,86.54255244950407,midline_exit,28,-0.21284327164660172,-0.6921450581776011,1.9040344355009169,False,2023-02
DUSK/USDT,2023-01-24 00:00:00+00:00,2023-02-11 00:00:00+00:00,0.13653665253071195,0.18985006798106732,0.1145266949385761,0.01467330506142391,chandelier_stop,19,3.6333610749030374,-0.6746946211884524,9.118600031819684,True,2023-02
MTL/USDT,2023-02-04 00:00:00+00:00,2023-02-20 00:00:00+00:00,1.1203999636541722,1.7750902851395058,0.9152000726916558,0.13679992730834417,chandelier_stop,17,4.785750507086714,-0.9576028480243908,9.086262138124562,True,2023-02
DUSK/USDT,2023-02-15 00:00:00+00:00,2023-02-20 00:00:00+00:00,0.2836,0.22298588420809498,0.22298588420809498,0.060614115791905045,initial_stop,6,-0.49999999999999994,-1.1119522098019488,0.3035596537144781,False,2023-02
IOST/USDT,2023-02-20 00:00:00+00:00,2023-02-21 00:00:00+00:00,0.01435,0.01291302860904921,0.01291302860904921,0.0014369713909507897,initial_stop,2,-0.49999999999999994,-1.3222253497634648,0.36883128177612495,False,2023-02
BTC/USDT,2023-02-15 00:00:00+00:00,2023-02-24 00:00:00+00:00,24324.05,22934.235625875222,22934.235625875222,1389.8143741247766,initial_stop,10,-0.5000000000000001,-1.0669482397128167,0.6662400513616141,False,2023-02
HBAR/USDT,2023-02-11 00:00:00+00:00,2023-02-24 00:00:00+00:00,0.0881,0.0754052299409556,0.0754052299409556,0.0126947700590444,initial_stop,14,-0.5000000000000001,-1.0319210146438922,0.8349895232996377,False,2023-02
ARDR/USDT,2023-02-24 00:00:00+00:00,2023-03-02 00:00:00+00:00,0.1153,0.10042623744651526,0.10042623744651526,0.014873762553484743,initial_stop,7,-0.5,-1.0622732441226344,0.24876019007935082,False,2023-03
QTUM/USDT,2023-02-19 00:00:00+00:00,2023-03-03 00:00:00+00:00,3.42786110867086,3.057,2.7802777826582807,0.43172221734171945,midline_exit,13,-0.8590271562913652,-0.8014412650116916,2.5919444380002394,True,2023-03
VET/USDT,2023-02-17 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.029198861055174972,0.024432277889650054,0.024432277889650054,0.0031777221103499453,initial_stop,15,-1.5,-1.1989720522101988,1.5545726871176875,True,2023-03
CELR/USDT,2023-02-11 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.02166,0.01901,0.017893908636390638,0.0037660913636093593,midline_exit,21,-0.3518236474035356,-0.9638640302451574,1.019624759267605,False,2023-03
ZRX/USDT,2023-03-01 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.3027,0.25939055476368944,0.25939055476368944,0.043309445236310605,initial_stop,3,-0.4999999999999998,-1.3923059893975402,0.1085213623576851,False,2023-03
VTHO/USDT,2023-02-16 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.001765914931205963,0.0015171701375880744,0.0015171701375880744,0.00016582986241192563,initial_stop,16,-1.5000000000000004,-1.2301765015836457,1.9115977990294888,True,2023-03
TRX/USDT,2023-01-14 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.06177,0.06532,0.0579187100552448,0.0038512899447552015,midline_exit,54,0.46088454140339363,-0.7737667230321744,2.9340818692159663,False,2023-03
QTUM/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,3.568,3.0582349484777698,3.0582349484777698,0.5097650515222301,initial_stop,4,-0.5000000000000002,-1.2417485233830234,0.5963531613087502,False,2023-03
CELR/USDT,2023-03-21 00:00:00+00:00,2023-04-02 00:00:00+00:00,0.02545327099973972,0.02143,0.019563458000520555,0.003926541999479444,midline_exit,13,-1.0246346531561619,-0.6647070120085353,1.6579473747799087,True,2023-04
ICX/USDT,2023-04-01 00:00:00+00:00,2023-04-06 00:00:00+00:00,0.29847971883161306,0.36842055090059517,0.2457405623367739,0.03515943766322607,chandelier_stop,6,1.9892477444863852,-0.6143442965981183,5.910219668198563,True,2023-04
ARDR/USDT,2023-04-05 00:00:00+00:00,2023-04-07 00:00:00+00:00,0.10529379992534527,0.1202129767237242,0.08971240014930945,0.010387599850690547,chandelier_stop,3,1.4362487016081142,-0.30805961396243664,4.418730087773708,True,2023-04
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,0.0731,0.0627865761557107,0.0627865761557107,0.01031342384428929,initial_stop,13,-0.5000000000000002,-1.0083945115625828,0.465412851490423,False,2023-04
QTUM/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,3.415,3.073564727648024,3.073564727648024,0.3414352723519764,initial_stop,4,-0.4999999999999998,-1.2418166321226174,0.05564744342058937,False,2023-04
MTL/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,1.326,1.205,1.1214486919171915,0.20455130808280844,midline_exit,19,-0.2957693136604524,-0.7919773357519558,0.08310873276409358,False,2023-04
VET/USDT,2023-04-14 00:00:00+00:00,2023-04-19 00:00:00+00:00,0.02586,0.023349831893630935,0.023349831893630935,0.002510168106369065,initial_stop,6,-0.5000000000000002,-1.135382125511307,0.2948009729397768,False,2023-04
DUSK/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,0.2062,0.17966682915785734,0.17966682915785734,0.026533170842142646,initial_stop,4,-0.5000000000000002,-1.1231224559361237,0.21859430350434625,False,2023-04
ZRX/USDT,2023-03-31 00:00:00+00:00,2023-04-20 00:00:00+00:00,0.31321103800591116,0.2655,0.25917792398817774,0.03602207601182227,midline_exit,21,-1.3244944014401783,-0.9327613430434343,2.6567041824183515,True,2023-04
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.3989,0.3824,0.3534935926561811,0.04540640734381888,midline_exit,22,-0.18169241925551818,-0.6188553916460686,1.3830647186965546,False,2023-04
AVAX/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,20.121353816763893,17.417292366472207,17.417292366472207,1.8027076335277925,initial_stop,8,-1.4999999999999996,-1.3868028034627264,1.298047424041112,True,2023-04
FET/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.405,0.34921287508930887,0.34921287508930887,0.05578712491069115,initial_stop,8,-0.5000000000000001,-1.3623215055744025,0.770787167627622,False,2023-04
BTC/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,25728.095112028637,27262.84,22555.039775942725,2115.3702240572757,midline_exit,39,0.7255207010656155,-0.3656381238630203,2.992190174568998,True,2023-04
ETH/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,1699.4,1848.78,1546.0649602915553,153.33503970844484,midline_exit,39,0.48710327490714067,-0.5765153233604406,2.883489650119739,False,2023-04
JST/USDT,2023-06-03 00:00:00+00:00,2023-06-04 00:00:00+00:00,0.02715,0.02562786461287985,0.02562786461287985,0.0015221353871201504,initial_stop,2,-0.49999999999999967,-1.1759794924593692,0.052557742679748484,False,2023-06
TRX/USDT,2023-04-29 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.068,0.0778301008704788,0.06439859009564868,0.00360140990435133,chandelier_stop,38,1.3647572938867325,-0.34430959899949193,4.942508759831395,False,2023-06
ETH/USDT,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,1908.64,1797.1707747381954,1797.1707747381954,111.46922526180471,initial_stop,9,-0.49999999999999994,-1.1719826678006375,0.170271211228229,False,2023-06
MTL/USDT,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,1.2731951527344696,2.1433941516100696,1.068609694531061,0.13639030546893913,chandelier_stop,5,6.380211525178929,-0.5865519526841949,11.694379556641124,True,2023-06
ETC/USDT,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,22.021715231825688,18.716569536348633,18.716569536348633,2.2034304636513675,initial_stop,6,-1.5000000000000009,-1.0529036601207111,1.0801339271927979,True,2023-07
QTUM/USDT,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,2.992,2.6509735523109743,2.6509735523109743,0.34102644768902585,initial_stop,5,-0.4999999999999998,-1.1289446980108486,0.24045055905685578,False,2023-07
ETH/USDT,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,2004.49,1892.9406327744184,1892.9406327744184,111.54936722558168,initial_stop,5,-0.4999999999999996,-1.176429802014197,0.22070945458804694,False,2023-07
SOL/USDT,2023-07-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,27.365938212432837,23.298123575134326,23.298123575134326,2.7118764248656757,initial_stop,12,-1.4999999999999998,-1.1504949013871606,2.2567399988748145,True,2023-07
BTC/USDT,2023-06-20 00:00:00+00:00,2023-07-24 00:00:00+00:00,29176.657040283186,29176.5,26570.65591943363,1737.3340805663715,midline_exit,35,-9.039152857487354e-05,-0.028779726685439787,2.012399364698028,True,2023-07
TRX/USDT,2023-06-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.0762,0.07792,0.07143281036900699,0.004767189630993008,midline_exit,32,0.1803997882544608,-0.21815788347051066,3.8156652887774913,False,2023-07
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,0.0621,0.056456684021164896,0.056456684021164896,0.005643315978835107,initial_stop,4,-0.49999999999999994,-1.0632046871914702,0.30124132803758175,False,2023-08
SC/USDT,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,0.00372,0.0033169296168633886,0.0033169296168633886,0.00040307038313661174,initial_stop,18,-0.4999999999999998,-1.0420016393455795,2.0046126775981605,False,2023-08
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,0.06821603406614199,0.059767931867716007,0.059767931867716007,0.005632068132283996,initial_stop,4,-1.4999999999999993,-2.2904552461031065,1.864324037525783,True,2023-08
FET/USDT,2023-09-03 00:00:00+00:00,2023-09-10 00:00:00+00:00,0.2591,0.22473426235981792,0.22473426235981792,0.03436573764018207,initial_stop,8,-0.5000000000000002,-1.283254864532172,0.36955412198545506,False,2023-09
VTHO/USDT,2023-09-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,0.001508,0.0013764354733008988,0.0013764354733008988,0.00013156452669910125,initial_stop,2,-0.5,-2.189039912397355,0.5472599780993388,False,2023-09
JST/USDT,2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,0.0283480901608088,0.0266138196783824,0.0266138196783824,0.0011561803216176003,initial_stop,2,-1.5,-2.4736625823198586,1.0638478937949067,True,2023-09
TRX/USDT,2023-09-06 00:00:00+00:00,2023-10-06 00:00:00+00:00,0.07893,0.08533169306655336,0.07596710205083931,0.002962897949160687,chandelier_stop,31,1.080309409300917,-0.6547643669433669,4.104090052593482,False,2023-10
SOL/USDT,2023-10-01 00:00:00+00:00,2023-10-09 00:00:00+00:00,23.87,22.050310122717725,22.050310122717725,1.8196898772822774,initial_stop,9,-0.4999999999999995,-1.2529607536231397,0.5110760968725961,False,2023-10
MTL/USDT,2023-09-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,1.3018276926764831,1.2,1.1133446146470343,0.12565538535296591,midline_exit,32,-0.8103726902786469,-0.6446202028864201,3.4061413189553966,True,2023-10
ZRX/USDT,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,0.2157,0.19921511456308766,0.19921511456308766,0.016484885436912337,initial_stop,2,-0.5000000000000002,-1.4922760667123967,0.15165407182036558,False,2023-10
BTC/USDT,2023-10-01 00:00:00+00:00,2023-10-11 00:00:00+00:00,27992.57,26797.284420876626,26797.284420876626,1195.2855791233724,initial_stop,11,-0.5000000000000008,-1.2163704016794914,0.49145577446924776,False,2023-10
ARDR/USDT,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,0.106106583330351,0.09258683333929797,0.09258683333929797,0.009013166660702029,initial_stop,2,-1.4999999999999991,-1.786275634977105,2.873573847571867,True,2023-10
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,0.211,0.1937593760561427,0.1937593760561427,0.01724062394385727,initial_stop,2,-0.5000000000000003,-1.0266449786062641,0.47562083754640583,False,2023-10
SOL/USDT,2023-10-19 00:00:00+00:00,2023-11-02 00:00:00+00:00,26.088962852466324,38.89616026278571,22.612074295067348,2.317925704932651,chandelier_stop,15,5.525283827287946,-0.08628404248436014,9.478302066906995,True,2023-11
JST/USDT,2023-10-25 00:00:00+00:00,2023-11-04 00:00:00+00:00,0.02830462419875038,0.03268738803507425,0.02478075160249924,0.0023492483975007597,chandelier_stop,11,1.8656025650529142,-0.41715469553690937,5.478347889346954,True,2023-11
NEAR/USDT,2023-11-01 00:00:00+00:00,2023-11-07 00:00:00+00:00,1.5855792988678232,1.4098414022643533,1.4098414022643533,0.11715859773564663,initial_stop,7,-1.5,-1.0327880525936388,1.3059220830316263,True,2023-11
CELR/USDT,2023-11-05 00:00:00+00:00,2023-11-09 00:00:00+00:00,0.01568,0.013992882656814252,0.013992882656814252,0.0016871173431857467,initial_stop,5,-0.5000000000000002,-1.5885083576578112,0.2489453396329407,False,2023-11
DEXE/USDT,2023-10-26 00:00:00+00:00,2023-11-10 00:00:00+00:00,2.371,4.064612085313608,2.221153976478638,0.14984602352136195,chandelier_stop,16,5.651174604150133,-0.8074955688280264,22.21613841841736,False,2023-11
IOST/USDT,2023-11-01 00:00:00+00:00,2023-11-13 00:00:00+00:00,0.00841,0.009888258931539391,0.007623346788775371,0.0007866532112246295,chandelier_stop,13,0.939587425848105,-0.3559382914920136,4.23312325238715,False,2023-11
ICX/USDT,2023-10-25 00:00:00+00:00,2023-11-13 00:00:00+00:00,0.2193,0.27346808945189316,0.19647749738493056,0.022822502615069438,chandelier_stop,20,1.1867254517505585,-0.9157628482951721,5.231678664423136,False,2023-11
NEAR/USDT,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,1.701,1.4663406097269653,1.4663406097269653,0.2346593902730348,initial_stop,3,-0.49999999999999983,-1.069635439297581,0.1917673098342273,False,2023-11
MTL/USDT,2023-10-23 00:00:00+00:00,2023-11-14 00:00:00+00:00,1.412,1.5879245072928994,1.278252139376975,0.1337478606230249,chandelier_stop,23,0.6576722291983105,-0.6504776943327255,5.031856187194534,False,2023-11
AVAX/USDT,2023-11-06 00:00:00+00:00,2023-11-14 00:00:00+00:00,13.744870045127257,16.07354948111415,11.750259909745484,1.3297400902545167,chandelier_stop,9,1.7512290206585968,-0.8873914599161583,5.016017828509134,True,2023-11
TRX/USDT,2023-10-23 00:00:00+00:00,2023-11-14 00:00:00+00:00,0.09219,0.10417345490289667,0.08852881555208474,0.0036611844479152523,chandelier_stop,23,1.6365543819733372,-0.10106019111128922,5.719460545595738,False,2023-11
ZRX/USDT,2023-10-31 00:00:00+00:00,2023-11-16 00:00:00+00:00,0.2806,0.470849974369835,0.238923139650199,0.04167686034980102,chandelier_stop,17,2.2824412968375545,-0.8349957196371721,8.395546043133512,False,2023-11
ETH/USDT,2023-10-23 00:00:00+00:00,2023-11-17 00:00:00+00:00,1810.822183815089,1933.087055542316,1674.7356323698225,90.72436763017753,chandelier_stop,26,1.3476519585743396,-0.22926585815166683,4.095151167263889,True,2023-11
ZEC/USDT,2023-11-12 00:00:00+00:00,2023-11-18 00:00:00+00:00,31.18,27.996225349364078,27.996225349364078,3.1837746506359212,initial_stop,7,-0.5000000000000001,-1.1024649622418838,0.18531462328282386,False,2023-11
CELR/USDT,2023-11-12 00:00:00+00:00,2023-11-18 00:00:00+00:00,0.01628,0.014021272537246407,0.014021272537246407,0.0022587274627535923,initial_stop,7,-0.5000000000000001,-1.097963362510613,0.24349993926646746,False,2023-11
ARDR/USDT,2023-11-11 00:00:00+00:00,2023-11-20 00:00:00+00:00,0.11020664121029383,0.13289441392413476,0.08708671757941233,0.015413282420587659,chandelier_stop,10,1.4719624343959774,-0.46712957068657185,5.222768116704034,True,2023-11
SC/USDT,2023-10-27 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.003464542245590091,0.004660718088807259,0.003075915508819818,0.0002590844911801818,chandelier_stop,26,4.616933409515743,-0.6445773702597233,9.626203361842812,True,2023-11
VTHO/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.0015011363544405445,0.0012697272911189107,0.0012697272911189107,0.00015427270888108928,initial_stop,16,-1.4999999999999996,-1.0176783770680586,1.1538009625357606,True,2023-11
VET/USDT,2023-11-04 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.021106987093005944,0.01929,0.018686025813988105,0.0016139741860118951,midline_exit,18,-1.1257844820279874,-0.6567639118313545,1.7038686391851219,True,2023-11
ETC/USDT,2023-10-31 00:00:00+00:00,2023-11-21 00:00:00+00:00,17.48,18.06,16.159353638888863,1.320646361111139,midline_exit,22,0.21958944388110438,-0.5754757839642763,3.3014137080055783,False,2023-11
ADA/USDT,2023-10-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.31345553702632034,0.5443322314536676,0.2823889259473592,0.020711074052640773,chandelier_stop,43,11.147499827412824,-0.9270402853661707,16.623956783936073,True,2023-12
ICX/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.2743,0.24088107332336525,0.24088107332336525,0.03341892667663473,initial_stop,5,-0.5000000000000001,-1.1909418990355152,0.3381317452035517,False,2023-12
ETC/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,21.98,20.10562142340396,20.10562142340396,1.8743785765960406,initial_stop,5,-0.49999999999999994,-1.829939822631264,0.7682546194137093,False,2023-12
