symbol,side,filter_mode,don_n,don_exit_n,atr_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,net_r,exit_reason,timeframe
CHZ/USDT,LONG,ema50_slope,55,27,3.0,2026-03-10 00:00:00+00:00,2026-03-18 12:00:00+00:00,0.04002,0.0369,0.036372857142857144,0.0036471428571428557,-0.8554641598119856,donchian_exit,4h
CHZ/USDT,LONG,ema200_price,55,27,2.0,2026-03-10 00:00:00+00:00,2026-03-12 12:00:00+00:00,0.04002,0.03758857142857143,0.03758857142857143,0.0024314285714285705,-1.0,initial_stop,4h
CHZ/USDT,LONG,ema200_price,55,27,3.0,2026-03-10 00:00:00+00:00,2026-03-18 12:00:00+00:00,0.04002,0.0369,0.036372857142857144,0.0036471428571428557,-0.8554641598119856,donchian_exit,4h
MORPHO/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.911285714285714,0.12171428571428579,-0.8955399061032857,donchian_exit,4h
MORPHO/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.8504285714285713,0.1825714285714287,-0.5970266040688571,donchian_exit,4h
MORPHO/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.911285714285714,0.12171428571428579,-0.8955399061032857,donchian_exit,4h
MORPHO/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.8504285714285713,0.1825714285714287,-0.5970266040688571,donchian_exit,4h
MORPHO/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.911285714285714,0.12171428571428579,-0.8955399061032857,donchian_exit,4h
MORPHO/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.8504285714285713,0.1825714285714287,-0.5970266040688571,donchian_exit,4h
MORPHO/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.911285714285714,0.12171428571428579,-0.8955399061032857,donchian_exit,4h
MORPHO/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 00:00:00+00:00,2026-03-11 20:00:00+00:00,2.033,1.924,1.8504285714285713,0.1825714285714287,-0.5970266040688571,donchian_exit,4h
MORPHO/USDT,LONG,ema50_slope,25,12,2.0,2026-03-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,2.033,1.911285714285714,1.911285714285714,0.12171428571428579,-1.0000000000000009,initial_stop,4h
MORPHO/USDT,LONG,ema50_slope,25,12,3.0,2026-03-10 00:00:00+00:00,2026-03-13 12:00:00+00:00,2.033,1.8504285714285713,1.8504285714285713,0.1825714285714287,-0.9999999999999996,initial_stop,4h
MORPHO/USDT,LONG,ema200_price,25,12,2.0,2026-03-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,2.033,1.911285714285714,1.911285714285714,0.12171428571428579,-1.0000000000000009,initial_stop,4h
MORPHO/USDT,LONG,ema200_price,25,12,3.0,2026-03-10 00:00:00+00:00,2026-03-13 12:00:00+00:00,2.033,1.8504285714285713,1.8504285714285713,0.1825714285714287,-0.9999999999999996,initial_stop,4h
MORPHO/USDT,LONG,ema50_slope,30,15,2.0,2026-03-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,2.033,1.911285714285714,1.911285714285714,0.12171428571428579,-1.0000000000000009,initial_stop,4h
MORPHO/USDT,LONG,ema50_slope,30,15,3.0,2026-03-10 00:00:00+00:00,2026-03-13 12:00:00+00:00,2.033,1.8504285714285713,1.8504285714285713,0.1825714285714287,-0.9999999999999996,initial_stop,4h
MORPHO/USDT,LONG,ema200_price,30,15,2.0,2026-03-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,2.033,1.911285714285714,1.911285714285714,0.12171428571428579,-1.0000000000000009,initial_stop,4h
MORPHO/USDT,LONG,ema200_price,30,15,3.0,2026-03-10 00:00:00+00:00,2026-03-13 12:00:00+00:00,2.033,1.8504285714285713,1.8504285714285713,0.1825714285714287,-0.9999999999999996,initial_stop,4h
MORPHO/USDT,LONG,ema50_slope,40,20,2.0,2026-03-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,2.033,1.911285714285714,1.911285714285714,0.12171428571428579,-1.0000000000000009,initial_stop,4h
MORPHO/USDT,LONG,ema50_slope,40,20,3.0,2026-03-10 00:00:00+00:00,2026-03-13 12:00:00+00:00,2.033,1.8504285714285713,1.8504285714285713,0.1825714285714287,-0.9999999999999996,initial_stop,4h
MORPHO/USDT,LONG,ema200_price,40,20,2.0,2026-03-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,2.033,1.911285714285714,1.911285714285714,0.12171428571428579,-1.0000000000000009,initial_stop,4h
MORPHO/USDT,LONG,ema200_price,40,20,3.0,2026-03-10 00:00:00+00:00,2026-03-13 12:00:00+00:00,2.033,1.8504285714285713,1.8504285714285713,0.1825714285714287,-0.9999999999999996,initial_stop,4h
RENDER/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 00:00:00+00:00,2026-03-14 04:00:00+00:00,1.428,1.744,1.3485714285714285,0.0794285714285714,3.9784172661870523,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 00:00:00+00:00,2026-03-14 04:00:00+00:00,1.428,1.744,1.3088571428571427,0.1191428571428571,2.652278177458035,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3485714285714285,0.0794285714285714,4.595323741007196,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3088571428571427,0.1191428571428571,3.0635491606714638,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3485714285714285,0.0794285714285714,4.595323741007196,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3088571428571427,0.1191428571428571,3.0635491606714638,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,25,12,2.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3485714285714285,0.0794285714285714,4.595323741007196,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,25,12,3.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3088571428571427,0.1191428571428571,3.0635491606714638,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,30,15,2.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3485714285714285,0.0794285714285714,4.595323741007196,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,30,15,3.0,2026-03-10 00:00:00+00:00,2026-03-17 12:00:00+00:00,1.428,1.793,1.3088571428571427,0.1191428571428571,3.0635491606714638,donchian_exit,4h
EDEN/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037785714285714284,0.037785714285714284,0.0036142857142857135,-1.0000000000000007,initial_stop,4h
EDEN/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037,0.03597857142857143,0.00542142857142857,-0.8115942028985511,donchian_exit,4h
EDEN/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037785714285714284,0.037785714285714284,0.0036142857142857135,-1.0000000000000007,initial_stop,4h
EDEN/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037,0.03597857142857143,0.00542142857142857,-0.8115942028985511,donchian_exit,4h
EDEN/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037785714285714284,0.037785714285714284,0.0036142857142857135,-1.0000000000000007,initial_stop,4h
EDEN/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037,0.03597857142857143,0.00542142857142857,-0.8115942028985511,donchian_exit,4h
EDEN/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037785714285714284,0.037785714285714284,0.0036142857142857135,-1.0000000000000007,initial_stop,4h
EDEN/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.0414,0.037,0.03597857142857143,0.00542142857142857,-0.8115942028985511,donchian_exit,4h
PUMP/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.002043,0.001971,0.0019007142857142857,0.00014228571428571429,-0.5060240963855422,donchian_exit,4h
PUMP/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.002043,0.001971,0.0018295714285714287,0.00021342857142857144,-0.3373493975903615,donchian_exit,4h
PUMP/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.002043,0.001971,0.0019007142857142857,0.00014228571428571429,-0.5060240963855422,donchian_exit,4h
PUMP/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 04:00:00+00:00,2026-03-11 08:00:00+00:00,0.002043,0.001971,0.0018295714285714287,0.00021342857142857144,-0.3373493975903615,donchian_exit,4h
PUMP/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 04:00:00+00:00,2026-03-13 20:00:00+00:00,0.002043,0.001978,0.0019007142857142857,0.00014228571428571429,-0.4568273092369475,donchian_exit,4h
PUMP/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 04:00:00+00:00,2026-03-13 20:00:00+00:00,0.002043,0.001978,0.0018295714285714287,0.00021342857142857144,-0.30455153949129826,donchian_exit,4h
BTC/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,68036.36571428571,2544.5742857142864,-0.5533106295636325,donchian_exit,4h
BTC/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,66764.07857142857,3816.8614285714293,-0.3688737530424217,donchian_exit,4h
BTC/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,68036.36571428571,2544.5742857142864,-0.5533106295636325,donchian_exit,4h
BTC/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,66764.07857142857,3816.8614285714293,-0.3688737530424217,donchian_exit,4h
BTC/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,68036.36571428571,2544.5742857142864,-0.5533106295636325,donchian_exit,4h
BTC/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,66764.07857142857,3816.8614285714293,-0.3688737530424217,donchian_exit,4h
BTC/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,68036.36571428571,2544.5742857142864,-0.5533106295636325,donchian_exit,4h
BTC/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,70580.94,69173.0,66764.07857142857,3816.8614285714293,-0.3688737530424217,donchian_exit,4h
BTC/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,70580.94,72952.85,68036.36571428571,2544.5742857142864,0.9321441363753252,donchian_exit,4h
BTC/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,70580.94,72952.85,66764.07857142857,3816.8614285714293,0.6214294242502169,donchian_exit,4h
BTC/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,70580.94,72952.85,68036.36571428571,2544.5742857142864,0.9321441363753252,donchian_exit,4h
BTC/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,70580.94,72952.85,66764.07857142857,3816.8614285714293,0.6214294242502169,donchian_exit,4h
ETH/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-14 04:00:00+00:00,2061.69,2077.46,1973.1714285714286,88.51857142857145,0.17815470522731283,donchian_exit,4h
ETH/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-14 04:00:00+00:00,2061.69,2077.46,1928.912142857143,132.77785714285716,0.11876980348487523,donchian_exit,4h
ETH/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,2061.69,2269.34,1973.1714285714286,88.51857142857145,2.3458354179106893,donchian_exit,4h
ETH/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,2061.69,2269.34,1928.912142857143,132.77785714285716,1.5638902786071263,donchian_exit,4h
ETH/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,2061.69,2269.34,1973.1714285714286,88.51857142857145,2.3458354179106893,donchian_exit,4h
ETH/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,2061.69,2269.34,1928.912142857143,132.77785714285716,1.5638902786071263,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.2195714285714285,0.08742857142857134,-0.011437908496730778,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.175857142857143,0.131142857142857,-0.007625272331153852,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.2195714285714285,0.08742857142857134,-0.011437908496730778,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.175857142857143,0.131142857142857,-0.007625272331153852,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.2195714285714285,0.08742857142857134,-0.011437908496730778,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.175857142857143,0.131142857142857,-0.007625272331153852,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.2195714285714285,0.08742857142857134,-0.011437908496730778,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.175857142857143,0.131142857142857,-0.007625272331153852,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.2195714285714285,0.08742857142857134,-0.011437908496730778,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.175857142857143,0.131142857142857,-0.007625272331153852,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.2195714285714285,0.08742857142857134,-0.011437908496730778,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-14 08:00:00+00:00,1.307,1.306,1.175857142857143,0.131142857142857,-0.007625272331153852,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,25,12,2.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.307,1.386,1.2195714285714285,0.08742857142857134,0.9035947712418305,donchian_exit,4h
NEAR/USDT,LONG,ema50_slope,25,12,3.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.307,1.386,1.175857142857143,0.131142857142857,0.6023965141612203,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,25,12,2.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.307,1.386,1.2195714285714285,0.08742857142857134,0.9035947712418305,donchian_exit,4h
NEAR/USDT,LONG,ema200_price,25,12,3.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.307,1.386,1.175857142857143,0.131142857142857,0.6023965141612203,donchian_exit,4h
PUMP/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,0.002072,0.001971,0.0019122857142857142,0.00015971428571428576,-0.632379248658318,donchian_exit,4h
PUMP/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,0.002072,0.001971,0.0018324285714285714,0.00023957142857142864,-0.421586165772212,donchian_exit,4h
PUMP/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,0.002072,0.001971,0.0019122857142857142,0.00015971428571428576,-0.632379248658318,donchian_exit,4h
PUMP/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-11 08:00:00+00:00,0.002072,0.001971,0.0018324285714285714,0.00023957142857142864,-0.421586165772212,donchian_exit,4h
PUMP/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-13 20:00:00+00:00,0.002072,0.001978,0.0019122857142857142,0.00015971428571428576,-0.5885509838998203,donchian_exit,4h
PUMP/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-13 20:00:00+00:00,0.002072,0.001978,0.0018324285714285714,0.00023957142857142864,-0.3923673225998802,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-14 04:00:00+00:00,1.485,1.744,1.4020000000000001,0.08299999999999996,3.1204819277108435,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-14 04:00:00+00:00,1.485,1.744,1.3605,0.12449999999999994,2.0803212851405624,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.4020000000000001,0.08299999999999996,3.7108433734939754,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.3605,0.12449999999999994,2.473895582329317,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.4020000000000001,0.08299999999999996,3.7108433734939754,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.3605,0.12449999999999994,2.473895582329317,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,25,12,2.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.4020000000000001,0.08299999999999996,3.7108433734939754,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,25,12,3.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.3605,0.12449999999999994,2.473895582329317,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,30,15,2.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.4020000000000001,0.08299999999999996,3.7108433734939754,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,30,15,3.0,2026-03-10 08:00:00+00:00,2026-03-17 12:00:00+00:00,1.485,1.793,1.3605,0.12449999999999994,2.473895582329317,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,40,20,2.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,1.485,1.778,1.4020000000000001,0.08299999999999996,3.5301204819277117,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,40,20,3.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,1.485,1.778,1.3605,0.12449999999999994,2.3534136546184743,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,40,20,2.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,1.485,1.778,1.4020000000000001,0.08299999999999996,3.5301204819277117,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,40,20,3.0,2026-03-10 08:00:00+00:00,2026-03-18 08:00:00+00:00,1.485,1.778,1.3605,0.12449999999999994,2.3534136546184743,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,55,27,2.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.485,1.707,1.4020000000000001,0.08299999999999996,2.6746987951807237,donchian_exit,4h
RENDER/USDT,LONG,ema50_slope,55,27,3.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.485,1.707,1.3605,0.12449999999999994,1.7831325301204826,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,55,27,2.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.485,1.707,1.4020000000000001,0.08299999999999996,2.6746987951807237,donchian_exit,4h
RENDER/USDT,LONG,ema200_price,55,27,3.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,1.485,1.707,1.3605,0.12449999999999994,1.7831325301204826,donchian_exit,4h
VIRTUAL/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 08:00:00+00:00,2026-03-12 00:00:00+00:00,0.7202,0.6842,0.6777142857142857,0.042485714285714286,-0.8473436449226612,donchian_exit,4h
VIRTUAL/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 08:00:00+00:00,2026-03-12 00:00:00+00:00,0.7202,0.6842,0.6564714285714285,0.06372857142857143,-0.5648957632817742,donchian_exit,4h
VIRTUAL/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 08:00:00+00:00,2026-03-12 00:00:00+00:00,0.7202,0.6842,0.6777142857142857,0.042485714285714286,-0.8473436449226612,donchian_exit,4h
VIRTUAL/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 08:00:00+00:00,2026-03-12 00:00:00+00:00,0.7202,0.6842,0.6564714285714285,0.06372857142857143,-0.5648957632817742,donchian_exit,4h
VIRTUAL/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.7202,0.7319,0.6777142857142857,0.042485714285714286,0.27538668459986654,donchian_exit,4h
VIRTUAL/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.7202,0.7319,0.6564714285714285,0.06372857142857143,0.18359112306657768,donchian_exit,4h
APT/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 12:00:00+00:00,2026-03-10 20:00:00+00:00,0.991,0.952,0.9392857142857143,0.05171428571428568,-0.754143646408841,donchian_exit,4h
APT/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 12:00:00+00:00,2026-03-10 20:00:00+00:00,0.991,0.952,0.9134285714285715,0.07757142857142851,-0.5027624309392273,donchian_exit,4h
APT/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 12:00:00+00:00,2026-03-11 04:00:00+00:00,0.991,0.9392857142857143,0.9392857142857143,0.05171428571428568,-1.0000000000000007,initial_stop,4h
APT/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 12:00:00+00:00,2026-03-11 04:00:00+00:00,0.991,0.941,0.9134285714285715,0.07757142857142851,-0.6445672191528555,donchian_exit,4h
APT/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 12:00:00+00:00,2026-03-11 04:00:00+00:00,0.991,0.9392857142857143,0.9392857142857143,0.05171428571428568,-1.0000000000000007,initial_stop,4h
APT/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 12:00:00+00:00,2026-03-11 04:00:00+00:00,0.991,0.941,0.9134285714285715,0.07757142857142851,-0.6445672191528555,donchian_exit,4h
AVAX/USDT,LONG,ema50_slope,10,5,2.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.275714285714287,0.49428571428571366,-0.36416184971098253,donchian_exit,4h
AVAX/USDT,LONG,ema50_slope,10,5,3.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.028571428571428,0.7414285714285704,-0.24277456647398837,donchian_exit,4h
AVAX/USDT,LONG,ema200_price,10,5,2.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.275714285714287,0.49428571428571366,-0.36416184971098253,donchian_exit,4h
AVAX/USDT,LONG,ema200_price,10,5,3.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.028571428571428,0.7414285714285704,-0.24277456647398837,donchian_exit,4h
AVAX/USDT,LONG,ema50_slope,15,7,2.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.275714285714287,0.49428571428571366,-0.36416184971098253,donchian_exit,4h
AVAX/USDT,LONG,ema50_slope,15,7,3.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.028571428571428,0.7414285714285704,-0.24277456647398837,donchian_exit,4h
AVAX/USDT,LONG,ema200_price,15,7,2.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.275714285714287,0.49428571428571366,-0.36416184971098253,donchian_exit,4h
AVAX/USDT,LONG,ema200_price,15,7,3.0,2026-03-10 12:00:00+00:00,2026-03-14 04:00:00+00:00,9.77,9.59,9.028571428571428,0.7414285714285704,-0.24277456647398837,donchian_exit,4h
AVAX/USDT,LONG,ema50_slope,20,10,2.0,2026-03-10 12:00:00+00:00,2026-03-18 08:00:00+00:00,9.77,9.98,9.275714285714287,0.49428571428571366,0.424855491329482,donchian_exit,4h
AVAX/USDT,LONG,ema50_slope,20,10,3.0,2026-03-10 12:00:00+00:00,2026-03-18 08:00:00+00:00,9.77,9.98,9.028571428571428,0.7414285714285704,0.2832369942196547,donchian_exit,4h
AVAX/USDT,LONG,ema200_price,20,10,2.0,2026-03-10 12:00:00+00:00,2026-03-18 08:00:00+00:00,9.77,9.98,9.275714285714287,0.49428571428571366,0.424855491329482,donchian_exit,4h
AVAX/USDT,LONG,ema200_price,20,10,3.0,2026-03-10 12:00:00+00:00,2026-03-18 08:00:00+00:00,9.77,9.98,9.028571428571428,0.7414285714285704,0.2832369942196547,donchian_exit,4h
