date,system,r,weight,vol_mult,pnl,equity,year
2023-06-01,S7,-1.0,0.19999999999999998,1.0,-177.64912452612361,50579.24359722349,2023
2023-06-01,S7,-1.0,0.19999999999999998,1.0,-177.0273525902822,50402.21624463321,2023
2023-06-01,S6,-1.0,0.19999999999999998,1.0,-176.40775685621622,50225.808487776994,2023
2023-06-02,S5,-3.726368,0.08571428571428572,1.0,-280.73976828447087,49945.06871949253,2023
2023-06-02,S5,-2.045554,0.08571428571428572,1.0,-153.24800264914924,49791.82071684338,2023
2023-06-02,S5,-3.652638,0.08571428571428572,1.0,-272.8072446592941,49519.01347218409,2023
2023-06-02,S5,-1.306239,0.08571428571428572,1.0,-97.0254999583384,49421.98797222575,2023
2023-06-02,S5,-3.222293,0.08571428571428572,1.0,-238.8781888334808,49183.10978339227,2023
2023-06-02,S5,-3.338083,0.08571428571428572,1.0,-246.26595398261315,48936.843829409656,2023
2023-06-02,S5,-2.836093,0.08571428571428572,1.0,-208.18416034002288,48728.65966906963,2023
2023-06-02,S5,-3.121433,0.08571428571428572,1.0,-228.15486950520457,48500.50479956443,2023
2023-06-02,S5,1.777636,0.08571428571428572,1.0,129.32436502481775,48629.829164589246,2023
2023-06-02,S5,-4.265802,0.08571428571428572,1.0,-311.1678337649447,48318.6613308243,2023
2023-06-02,S5,2.469386,0.08571428571428572,1.0,178.97613874361838,48497.63746956792,2023
2023-06-02,S5,2.360756,0.08571428571428572,1.0,171.7366329631609,48669.37410253108,2023
2023-06-02,S5,2.48964,0.08571428571428572,1.0,181.75383081093827,48851.12793334202,2023
2023-06-02,S5,2.207792,0.08571428571428572,1.0,161.77969416331356,49012.90762750533,2023
2023-06-02,S5,-3.535575,0.08571428571428572,1.0,-259.9332163276758,48752.97441117765,2023
2023-06-02,S5,3.173466,0.08571428571428572,1.0,232.07386003911344,48985.048271216765,2023
2023-06-02,S5,2.318841,0.08571428571428572,1.0,170.38280747741481,49155.43107869418,2023
2023-06-02,S5,1.855922,0.08571428571428572,1.0,136.8429689376484,49292.27404763183,2023
2023-06-02,S5,1.265619,0.08571428571428572,1.0,93.57785788183463,49385.851905513664,2023
2023-06-02,S5,-0.458546,0.08571428571428572,1.0,-33.96852727179851,49351.883378241866,2023
2023-06-02,S5,-3.357356,0.08571428571428572,1.0,-248.53776265686085,49103.34561558501,2023
2023-06-02,S5,-1.38319,0.08571428571428572,1.0,-101.87888493303154,49001.46673065198,2023
2023-06-02,S5,2.768584,0.08571428571428572,1.0,203.49701515052308,49204.9637458025,2023
2023-06-02,S5,2.226716,0.08571428571428572,1.0,164.34822007829754,49369.3119658808,2023
2023-06-03,S1,-0.9999999999999992,0.08571428571428572,1.0,-74.05396794882115,49295.25799793198,2023
2023-06-03,S1,-0.9999999999999992,0.08571428571428572,1.0,-73.94288699689791,49221.31511093508,2023
2023-06-03,S1,-0.9999999999999992,0.08571428571428572,1.0,-73.83197266640256,49147.483138268675,2023
2023-06-03,S1,-0.9999999999999992,0.08571428571428572,1.0,-73.72122470740295,49073.76191356127,2023
2023-06-03,S7,-1.0,0.19999999999999998,1.0,-171.75816669746445,48902.003746863804,2023
2023-06-03,S7,5.299523826622086,0.19999999999999998,1.0,907.0506690912355,49809.05441595504,2023
2023-06-03,S6,1.95364775070726,0.19999999999999998,1.0,340.5827149360513,50149.63713089109,2023
2023-06-03,S6,2.1924628997583646,0.19999999999999998,1.0,384.8292659603813,50534.46639685147,2023
2023-06-03,S7,3.4133197525222263,0.19999999999999998,1.0,603.7160231744034,51138.18242002588,2023
2023-06-04,S1,6.880211525178928,0.08571428571428572,1.0,527.7622680944468,51665.944688120326,2023
2023-06-04,S1,6.880211525178928,0.08571428571428572,1.0,533.2089421536938,52199.15363027402,2023
2023-06-04,S1,6.880211525178928,0.08571428571428572,1.0,538.7118276173952,52737.865457891414,2023
2023-06-04,S1,6.880211525178928,0.08571428571428572,1.0,544.2715046050803,53282.136962496494,2023
2023-06-04,S7,4.184729675374292,0.19999999999999998,1.0,780.3996890001079,54062.5366514966,2023
2023-06-05,S7,4.200912437461942,0.19999999999999998,1.0,794.8919391700495,54857.42859066665,2023
2023-06-05,S7,7.602274568352964,0.19999999999999998,1.0,1459.6443199102237,56317.07291057687,2023
2023-06-05,S6,5.521898633664411,0.19999999999999998,1.0,1088.420087849127,57405.492998425994,2023
2023-06-05,S2,-1.003624568081325,0.14285714285714285,1.0,-144.03390779010203,57261.45909063589,2023
2023-06-05,S2,-1.0058568965789798,0.14285714285714285,1.0,-143.99208383622803,57117.46700679966,2023
2023-06-05,S2,-1.0017804976190423,0.14285714285714285,1.0,-143.04791130202747,56974.41909549764,2023
2023-06-05,S6,2.898686114663894,0.19999999999999998,1.0,578.0283513310615,57552.4474468287,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-201.43356606390046,57351.0138807648,2023
2023-06-05,S6,6.542293602503146,0.19999999999999998,1.0,1313.2250992321883,58664.23897999699,2023
2023-06-05,S6,3.504614827857905,0.19999999999999998,1.0,719.58446628004,59383.82344627703,2023
2023-06-05,S6,2.477129176497932,0.19999999999999998,1.0,514.8549058477117,59898.67835212474,2023
2023-06-05,S6,3.512137723400365,0.19999999999999998,1.0,736.3034273781274,60634.98177950287,2023
2023-06-05,S6,4.479628876851776,0.19999999999999998,1.0,950.6777536439481,61585.65953314682,2023
2023-06-05,S6,4.4108960300231805,0.19999999999999998,1.0,950.7677939939077,62536.42732714073,2023
2023-06-05,S6,6.688927114314207,0.19999999999999998,1.0,1464.0556153329803,64000.48294247371,2023
2023-06-05,S6,2.624283219521952,0.19999999999999998,1.0,587.8438769953212,64588.32681946903,2023
2023-06-05,S6,3.475870665833253,0.19999999999999998,1.0,785.7523469146524,65374.079166383686,2023
2023-06-05,S6,4.495653959691087,0.19999999999999998,1.0,1028.64733252929,66402.72649891298,2023
2023-06-05,S6,3.482702231413839,0.19999999999999998,1.0,809.4132331240446,67212.13973203702,2023
2023-06-05,S7,8.085665905987147,0.19999999999999998,1.0,1902.0921734492151,69114.23190548623,2023
2023-06-05,S7,7.043018174600948,0.19999999999999998,1.0,1703.7047700187347,70817.93667550497,2023
2023-06-05,S6,9.975564822612515,0.19999999999999998,1.0,2472.5712126855883,73290.50788819056,2023
2023-06-05,S6,4.297292886589975,0.19999999999999998,1.0,1102.3277237087073,74392.83561189927,2023
2023-06-05,S6,3.184694675212682,0.19999999999999998,1.0,829.214636065158,75222.05024796442,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-263.2771758678755,74958.77307209655,2023
2023-06-05,S6,3.058003233983817,0.19999999999999998,1.0,802.2845966447562,75761.0576687413,2023
2023-06-05,S6,2.563868826282488,0.19999999999999998,1.0,679.8449490107647,76440.90261775206,2023
2023-06-05,S6,4.610011682027461,0.19999999999999998,1.0,1233.377089183962,77674.27970693602,2023
2023-06-05,S6,1.698623489506771,0.19999999999999998,1.0,461.78774614252217,78136.06745307855,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-273.4762360857749,77862.59121699278,2023
2023-06-05,S7,9.74792943217212,0.19999999999999998,1.0,2656.4966560625858,80519.08787305537,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-281.81680755569374,80237.27106549968,2023
2023-06-05,S7,5.134835627396254,0.19999999999999998,1.0,1442.0181933926242,81679.2892588923,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-285.877512406123,81393.41174648618,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-284.8769411127016,81108.53480537348,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-283.87987181880715,80824.65493355467,2023
2023-06-05,S7,5.099853846292433,0.19999999999999998,1.0,1442.678745683516,82267.33367923819,2023
2023-06-05,S7,5.041041673063474,0.19999999999999998,1.0,1451.4957009310026,83718.82938016919,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-293.01590283059215,83425.8134773386,2023
2023-06-05,S7,2.9364342068160787,0.19999999999999998,1.0,857.4104434921021,84283.2239208307,2023
2023-06-05,S7,4.0635758113422975,0.19999999999999998,1.0,1198.7194450932195,85481.94336592391,2023
2023-06-05,S7,5.726716849866461,0.19999999999999998,1.0,1713.3580990153848,87195.3014649393,2023
2023-06-05,S7,3.710389261457232,0.19999999999999998,1.0,1132.3497857176287,88327.65125065693,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-309.1467793772992,88018.50447127962,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-308.06476564947866,87710.43970563014,2023
2023-06-05,S7,3.33545373885495,0.19999999999999998,1.0,1023.9393991846448,88734.37910481478,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-310.57032686685176,88423.80877794792,2023
2023-06-05,S7,4.155912713894673,0.19999999999999998,1.0,1286.185708889428,89709.99448683736,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-313.9849807039307,89396.00950613343,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-312.886033271467,89083.12347286196,2023
2023-06-05,S7,3.871439540367497,0.19999999999999998,1.0,1207.079743072972,90290.20321593493,2023
2023-06-05,S7,6.035317038086989,0.19999999999999998,1.0,1907.2550064451405,92197.45822238007,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-322.6911037783302,91874.76711860174,2023
2023-06-05,S6,7.234030470225767,0.19999999999999998,1.0,2326.187026733015,94200.95414533475,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-329.7033395086716,93871.25080582607,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-328.5493778203912,93542.70142800568,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-327.39945499801985,93215.30197300765,2023
2023-06-05,S6,4.14346780683157,0.19999999999999998,1.0,1351.8211099023417,94567.12308291,2023
2023-06-05,S7,2.1993296848038733,0.19999999999999998,1.0,727.9449835096094,95295.06806641961,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-333.53273823246866,94961.53532818714,2023
2023-06-05,S6,5.159781412685972,0.19999999999999998,1.0,1714.932677172758,96676.4680053599,2023
2023-06-05,S7,2.380705153718438,0.19999999999999998,1.0,805.5535796827958,97482.02158504269,2023
2023-06-05,S6,10.756692103411378,0.19999999999999998,1.0,3670.044321329422,101152.06590637211,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-354.0322306723024,100798.03367569981,2023
2023-06-05,S6,5.727911981578531,0.19999999999999998,1.0,2020.7679268370903,102818.8016025369,2023
2023-06-05,S6,2.9473282128791016,0.19999999999999998,1.0,1060.6426417215157,103879.44424425841,2023
2023-06-05,S6,5.666842885207501,0.19999999999999998,1.0,2060.339713372098,105939.78395763051,2023
2023-06-05,S6,3.112902426010627,0.19999999999999998,1.0,1154.230736724624,107094.01469435514,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-374.82905143024294,106719.18564292489,2023
2023-06-05,S6,5.240510855603088,0.19999999999999998,1.0,1957.4206780200418,108676.60632094493,2023
2023-06-05,S7,6.96101776077466,0.19999999999999998,1.0,2647.7492537328467,111324.35557467779,2023
2023-06-05,S7,3.112001668615456,0.19999999999999998,1.0,1212.5455310707819,112536.90110574856,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-393.87915387012,112143.02195187844,2023
2023-06-05,S6,2.7565504828835405,0.19999999999999998,1.0,1081.947654597145,113224.96960647558,2023
2023-06-05,S6,4.953294069962419,0.19999999999999998,1.0,1962.927996832007,115187.89760330759,2023
2023-06-05,S6,3.5714539807447907,0.19999999999999998,1.0,1439.8589640013467,116627.75656730894,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-408.19714798558124,116219.55941932336,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-406.7684579676317,115812.79096135573,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-405.344768364745,115407.44619299099,2023
2023-06-05,S6,4.285279646622912,0.19999999999999998,1.0,1730.9361308384357,117138.38232382943,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-409.984338133403,116728.39798569602,2023
2023-06-05,S6,4.8799470680711385,0.19999999999999998,1.0,1993.699412288284,118722.09739798431,2023
2023-06-05,S6,4.424267439101585,0.19999999999999998,1.0,1838.4040843691214,120560.50148235343,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-421.96175518823696,120138.53972716519,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-420.48488904507815,119718.05483812011,2023
2023-06-05,S6,4.795980795535128,0.19999999999999998,1.0,2009.5792215885585,121727.63405970867,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-426.04671920898033,121301.58734049968,2023
2023-06-05,S6,4.731486779585328,0.19999999999999998,1.0,2008.7789989550122,123310.36633945469,2023
2023-06-05,S6,3.638419612586965,0.19999999999999998,1.0,1570.2919936366438,124880.65833309133,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-437.08230416581966,124443.57602892551,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-435.55251610123923,124008.02351282428,2023
2023-06-05,S6,3.156533681599872,0.19999999999999998,1.0,1370.0242605240053,125378.04777334828,2023
2023-06-05,S6,8.592325245246341,0.19999999999999998,1.0,3770.511377789248,129148.55915113754,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-452.0199570289813,128696.53919410855,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-450.4378871793799,128246.10130692918,2023
2023-06-05,S6,4.834646735505553,0.19999999999999998,1.0,2170.086082587008,130416.18738951618,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-456.4566558633066,129959.73073365288,2023
2023-06-05,S6,5.108132490493702,0.19999999999999998,1.0,2323.480330557348,132283.21106421022,2023
2023-06-05,S6,5.047129040801733,0.19999999999999998,1.0,2336.7765266043816,134619.9875908146,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-471.16995656785105,134148.81763424675,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-469.5208617198636,133679.2967725269,2023
2023-06-05,S6,6.223164467475922,0.19999999999999998,1.0,2911.6788739918525,136590.97564651875,2023
2023-06-05,S6,5.723242576603681,0.19999999999999998,1.0,2736.101505899974,139327.07715241873,2023
2023-06-05,S6,4.12246821440523,0.19999999999999998,1.0,2010.3000643839098,141337.37721680265,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-494.68082025880926,140842.69639654385,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-492.94943738790346,140349.74695915595,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-491.22411435704583,139858.5228447989,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-489.50482995679613,139369.0180148421,2023
2023-06-05,S6,5.0022333957261305,0.19999999999999998,1.0,2440.047246851899,141809.065261694,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-496.3317284159289,141312.73353327805,2023
2023-06-05,S6,6.2442640442303,0.19999999999999998,1.0,3088.379073478109,144401.11260675616,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-505.4038941236466,143895.7087126325,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-503.6349804942138,143392.0737321383,2023
2023-06-05,S6,5.925564748520625,0.19999999999999998,1.0,2973.8765606355005,146365.95029277378,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-512.2808260247082,145853.66946674907,2023
2023-06-05,S6,5.7900392200101125,0.19999999999999998,1.0,2955.7446330820403,148809.4140998311,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-520.8329493494089,148288.5811504817,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-519.010034026686,147769.57111645502,2023
2023-06-05,S6,3.4603189923325286,0.19999999999999998,1.0,1789.6544869808554,149559.22560343586,2023
2023-06-05,S7,4.227345185432831,0.19999999999999998,1.0,2212.834653021115,151772.06025645699,2023
2023-06-05,S7,4.203320867601584,0.19999999999999998,1.0,2232.8133379819774,154004.87359443895,2023
2023-06-05,S7,-1.0,0.19999999999999998,1.0,-539.0170575805363,153465.85653685842,2023
2023-06-05,S7,2.590584046910841,0.19999999999999998,1.0,1391.4816989146263,154857.33823577306,2023
2023-06-05,S6,-1.0,0.19999999999999998,1.0,-542.0006838252057,154315.33755194786,2023
2023-06-06,S7,4.180123824401768,0.19999999999999998,1.0,2257.7002664002434,156573.0378183481,2023
2023-06-06,S7,-1.0,0.19999999999999998,1.0,-548.0056323642183,156025.03218598387,2023
2023-06-07,S2,-1.0045637446648692,0.14285714285714285,1.0,-391.84272648552167,155633.18945949836,2023
2023-06-07,S2,-1.0049805616684266,0.14285714285714285,1.0,-391.0208253931383,155242.1686341052,2023
2023-06-07,S2,-1.0030680755109695,0.14285714285714285,1.0,-389.2961583249032,154852.8724757803,2023
2023-06-07,S3,-1.0,0.14285714285714285,1.0,-387.1321811894508,154465.74029459085,2023
2023-06-08,S2,-1.0025843748986436,0.14285714285714285,1.0,-387.16234419127153,154078.57795039957,2023
2023-06-08,S2,-1.0030617912887003,0.14285714285714285,1.0,-386.3758359953586,153692.2021144042,2023
2023-06-09,S2,-1.0017321654851632,0.14285714285714285,1.0,-384.8960561056138,153307.3060582986,2023
2023-06-09,S6,1.3832562364541312,0.19999999999999998,1.0,742.2215051969331,154049.52756349553,2023
2023-06-10,S2,0.7195901621289524,0.14285714285714285,1.0,277.1313112882607,154326.65887478378,2023
2023-06-10,S2,0.3909649548421062,0.14285714285714285,1.0,150.8407880447824,154477.49966282857,2023
2023-06-10,S2,0.7266108485460272,0.14285714285714285,1.0,280.61256777819125,154758.11223060676,2023
2023-06-10,S2,1.0378063956237626,0.14285714285714285,1.0,401.5223966189593,155159.63462722572,2023
2023-06-10,S2,0.842051631111766,0.14285714285714285,1.0,326.63105855140265,155486.26568577712,2023
2023-06-10,S2,0.7631548987971413,0.14285714285714285,1.0,296.65026338443664,155782.91594916157,2023
2023-06-10,S2,0.7710011110408324,0.14285714285714285,1.0,300.2720031949604,156083.18795235653,2023
2023-06-10,S2,0.4136551260234932,0.14285714285714285,1.0,161.4115269564515,156244.59947931298,2023
2023-06-10,S2,0.5360200860967508,0.14285714285714285,1.0,209.37560916263422,156453.97508847562,2023
2023-06-10,S2,0.6263055202388743,0.14285714285714285,1.0,244.969970653069,156698.9450591287,2023
2023-06-10,S2,4.666431982826839,0.14285714285714285,1.0,1828.062422247859,158527.00748137655,2023
2023-06-10,S8,0.8515790470956467,0.14285714285714285,1.0,337.49569492478776,158864.50317630134,2023
2023-06-10,S8,1.1011892270737271,0.14285714285714285,1.0,437.34969865540734,159301.85287495673,2023
2023-06-10,S2,0.6075342566647024,0.14285714285714285,1.0,241.95333192924156,159543.806206886,2023
2023-06-10,S2,4.947430109851556,0.14285714285714285,1.0,1973.3295766706733,161517.13578355667,2023
2023-06-10,S2,0.7389380236955443,0.14285714285714285,1.0,298.3778827721656,161815.51366632883,2023
2023-06-10,S2,0.6612742546710081,0.14285714285714285,1.0,267.5110829847698,162083.0247493136,2023
2023-06-10,S2,0.4290679034496359,0.14285714285714285,1.0,173.8615590349086,162256.8863083485,2023
2023-06-10,S2,0.9090599780085956,0.14285714285714285,1.0,368.75310374802615,162625.63941209653,2023
2023-06-10,S2,0.595859613086034,0.14285714285714285,1.0,242.25512644490178,162867.89453854144,2023
2023-06-10,S2,0.4922046622423412,0.14285714285714285,1.0,200.41084255366007,163068.3053810951,2023
2023-06-10,S2,0.850785452424774,0.14285714285714285,1.0,346.84035492449044,163415.1457360196,2023
2023-06-10,S2,1.6213288995226405,0.14285714285714285,1.0,662.3742460037814,164077.51998202337,2023
2023-06-10,S2,0.7406274780526275,0.14285714285714285,1.0,303.8007995735389,164381.3207815969,2023
2023-06-10,S2,1.319717726600391,0.14285714285714285,1.0,542.3423573936466,164923.66313899055,2023
2023-06-10,S2,0.7361582970500348,0.14285714285714285,1.0,303.5248074991322,165227.1879464897,2023
2023-06-10,S2,1.1503060343781524,0.14285714285714285,1.0,475.15457834545055,165702.34252483514,2023
2023-06-10,S2,1.7827592694846897,0.14285714285714285,1.0,738.5184677786923,166440.86099261383,2023
2023-06-10,S2,1.6894809696040065,0.14285714285714285,1.0,702.9966680288172,167143.85766064265,2023
2023-06-10,S2,0.7136596480380187,0.14285714285714285,1.0,298.20956657452734,167442.06722721717,2023
2023-06-10,S2,0.9833358728883178,0.14285714285714285,1.0,411.62947833774996,167853.6967055549,2023
2023-06-10,S2,0.5895209661547325,0.14285714285714285,1.0,247.3831836362554,168101.07988919117,2023
2023-06-10,S2,0.3330455338033148,0.14285714285714285,1.0,139.96328471152333,168241.0431739027,2023
2023-06-10,S2,0.3858521475108074,0.14285714285714285,1.0,162.29041952027205,168403.33359342298,2023
2023-06-10,S2,0.7633008319328547,0.14285714285714285,1.0,321.35601158031454,168724.6896050033,2023
2023-06-10,S2,0.8767238772257006,0.14285714285714285,1.0,369.8124101355034,169094.5020151388,2023
2023-06-10,S2,0.8445447691692183,0.14285714285714285,1.0,357.01969293039826,169451.5217080692,2023
2023-06-10,S2,0.5296107015465401,0.14285714285714285,1.0,224.35834822484827,169675.88005629403,2023
2023-06-10,S2,0.5444360959443786,0.14285714285714285,1.0,230.9441842844384,169906.82424057845,2023
2023-06-10,S2,0.873130876458644,0.14285714285714285,1.0,370.8772359137025,170277.70147649216,2023
2023-06-10,S2,0.4343007794156228,0.14285714285714285,1.0,184.87934617085324,170462.580822663,2023
2023-06-10,S2,0.9385108165213684,0.14285714285714285,1.0,399.952439785543,170862.53326244856,2023
2023-06-10,S2,0.067306437592894,0.14285714285714285,1.0,28.750371079981925,170891.28363352854,2023
2023-06-10,S2,0.6604008429797716,0.14285714285714285,1.0,282.1418694236937,171173.42550295225,2023
2023-06-10,S2,0.4184651427122642,0.14285714285714285,1.0,179.07527982910008,171352.50078278134,2023
2023-06-10,S2,0.5897612402990167,0.14285714285714285,1.0,252.64265847497833,171605.1434412563,2023
2023-06-10,S2,0.6421325283025379,0.14285714285714285,1.0,275.48311156913394,171880.62655282544,2023
2023-06-10,S2,0.6016256888583597,0.14285714285714285,1.0,258.5195008781252,172139.14605370356,2023
2023-06-10,S2,0.2613831505458043,0.14285714285714285,1.0,112.48568081945348,172251.63173452302,2023
2023-06-10,S2,0.7069932248347627,0.14285714285714285,1.0,304.45184150760093,172556.08357603062,2023
2023-06-10,S6,3.3790210246160117,0.14285714285714285,1.0,1457.6765858220126,174013.76016185264,2023
2023-06-10,S6,2.599034353719049,0.14285714285714285,1.0,1130.6693517012054,175144.42951355386,2023
2023-06-10,S6,3.279366476201542,0.14285714285714285,1.0,1435.906926600481,176580.33644015435,2023
2023-06-10,S6,2.175641633971093,0.14285714285714285,1.0,960.438829249557,177540.7752694039,2023
2023-06-10,S6,3.104767938287497,0.14285714285714285,1.0,1378.0572669878773,178918.8325363918,2023
2023-06-10,S6,0.7587324786391749,0.14285714285714285,1.0,339.37882321391004,179258.21135960572,2023
2023-06-10,S6,-1.0,0.14285714285714285,1.0,-448.1455283990143,178810.0658312067,2023
2023-06-10,S6,-1.0,0.14285714285714285,1.0,-447.02516457801676,178363.0406666287,2023
2023-06-10,S6,-1.0,0.14285714285714285,1.0,-445.90760166657174,177917.1330649621,2023
2023-06-11,S2,0.677274894683333,0.14285714285714285,1.0,301.2470188973319,178218.38008385943,2023
2023-06-11,S2,0.339656221155508,0.14285714285714285,1.0,151.3324537993493,178369.71253765878,2023
2023-06-11,S2,0.884861205981762,0.14285714285714285,1.0,394.5810973667324,178764.2936350255,2023
2023-06-11,S8,0.6519368103841612,0.14285714285714285,1.0,291.3575585074903,179055.651193533,2023
2023-06-11,S8,0.5681701046605525,0.14285714285714285,1.0,254.33517019673258,179309.98636372972,2023
2023-06-11,S8,1.30553548017161,0.14285714285714285,1.0,585.2388728673418,179895.22523659706,2023
2023-06-11,S8,0.9474301117932044,0.14285714285714285,1.0,426.0953833924321,180321.3206199895,2023
2023-06-11,S8,0.8365398007416804,0.14285714285714285,1.0,377.1149040523067,180698.43552404182,2023
2023-06-11,S8,0.7722374853509594,0.14285714285714285,1.0,348.85526363984627,181047.29078768168,2023
2023-06-11,S8,7.454702776208875,0.14285714285714285,1.0,3374.1343531500656,184421.42514083174,2023
2023-06-11,S8,0.4986533558299043,0.14285714285714285,1.0,229.90590633352303,184651.33104716527,2023
2023-06-11,S8,0.7734138645887384,0.14285714285714285,1.0,357.02974886660644,185008.36079603186,2023
2023-06-11,S8,-0.142502668712548,0.14285714285714285,1.0,-65.9104628689212,184942.45033316294,2023
2023-06-11,S2,1.4521047239352234,0.14285714285714285,1.0,671.3895144623533,185613.8398476253,2023
2023-06-11,S8,0.1344943162714213,0.14285714285714285,1.0,62.410016202048645,185676.24986382734,2023
2023-06-11,S8,0.4396380206305255,0.14285714285714285,1.0,204.07584742057983,185880.32571124792,2023
2023-06-11,S2,0.3098184183612166,0.14285714285714285,1.0,143.97287129081653,186024.29858253873,2023
2023-06-11,S2,0.3974930547804267,0.14285714285714285,1.0,184.85841676739875,186209.15699930614,2023
2023-06-11,S2,0.5908588121988209,0.14285714285714285,1.0,275.05830331288445,186484.21530261904,2023
2023-06-11,S2,0.5662855754840446,0.14285714285714285,1.0,264.0083029533352,186748.22360557236,2023
2023-06-11,S2,0.6271416752815511,0.14285714285714285,1.0,292.7939845196309,187041.017590092,2023
2023-06-11,S2,0.893851272551993,0.14285714285714285,1.0,417.96712898080864,187458.98471907282,2023
2023-06-11,S2,0.2444338981794802,0.14285714285714285,1.0,114.55332595912645,187573.53804503195,2023
2023-06-11,S8,0.1543403612903417,0.14285714285714285,1.0,72.3754190759447,187645.9134641079,2023
2023-06-11,S8,0.6744295241281673,0.14285714285714285,1.0,316.38486030548387,187962.2983244134,2023
2023-06-11,S8,1.268926188604913,0.14285714285714285,1.0,596.2757070355439,188558.57403144895,2023
2023-06-11,S8,0.4246371827663738,0.14285714285714285,1.0,200.17245415789804,188758.74648560685,2023
2023-06-11,S8,1.1400108638188304,0.14285714285714285,1.0,537.9675540860408,189296.7140396929,2023
2023-06-11,S8,0.6963083589379311,0.14285714285714285,1.0,329.52221076330346,189626.2362504562,2023
2023-06-11,S8,2.542845608073081,0.14285714285714285,1.0,1205.4756050622525,190831.71185551843,2023
2023-06-11,S8,0.1280006782870089,0.14285714285714285,1.0,61.06647139044349,190892.77832690888,2023
2023-06-11,S8,0.3647481789499323,0.14285714285714285,1.0,174.0694831735828,191066.84781008246,2023
2023-06-11,S8,0.6793628765782809,0.14285714285714285,1.0,324.5093083675055,191391.35711844996,2023
2023-06-11,S8,0.6885679708805508,0.14285714285714285,1.0,329.46489603781487,191720.82201448779,2023
2023-06-11,S8,0.4492148451692913,0.14285714285714285,1.0,215.30959844241846,191936.1316129302,2023
2023-06-11,S8,0.4601627050391316,0.14285714285714285,1.0,220.80462379438188,192156.9362367246,2023
2023-06-11,S8,0.5311868613472056,0.14285714285714285,1.0,255.17809961420213,192412.1143363388,2023
2023-06-11,S8,0.4801802575620522,0.14285714285714285,1.0,230.9812465502055,192643.09558288901,2023
2023-06-11,S8,0.6505081745492844,0.14285714285714285,1.0,313.2897711178711,192956.3853540069,2023
2023-06-11,S8,0.229346262062818,0.14285714285714285,1.0,110.63456430523539,193067.01991831214,2023
2023-06-12,S8,1.403223318532682,0.14285714285714285,1.0,677.2903609724734,193744.3102792846,2023
2023-06-12,S2,1.2770714333929036,0.14285714285714285,1.0,618.5633101002136,194362.8735893848,2023
2023-06-12,S2,0.9737810083936718,0.14285714285714285,1.0,473.16718759540714,194836.04077698023,2023
2023-06-12,S2,1.49368686347572,0.14285714285714285,1.0,727.5600866004877,195563.6008635807,2023
2023-06-12,S8,1.7053900641223392,0.14285714285714285,1.0,833.7805545418436,196397.38141812256,2023
