symbol,entry_time,exit_time,net_r,risk_pct,risk_amount,pnl_usdt,equity,peak_equity,dd_pct
VET/USDT,2020-12-28 00:00:00+00:00,2021-04-23 00:00:00+00:00,37.53435003493119,0.0075,73.875,2772.8501088305416,18128.147717107546,18128.147717107546,0.0
ICX/USDT,2020-12-29 00:00:00+00:00,2021-04-23 00:00:00+00:00,15.411276499138804,0.0075,73.875,1138.5080513738792,19266.655768481425,19266.655768481425,0.0
ADA/USDT,2020-12-29 00:00:00+00:00,2021-04-23 00:00:00+00:00,25.541099613685585,0.0075,73.875,1886.8487339610226,21153.504502442447,21153.504502442447,0.0
VTHO/USDT,2021-03-14 00:00:00+00:00,2021-04-23 00:00:00+00:00,2.128980534894112,0.0075,88.41153999521528,188.2264477098256,21341.730950152272,21341.730950152272,0.0
ETC/USDT,2021-05-03 00:00:00+00:00,2021-05-07 00:00:00+00:00,5.909426889112268,0.0075,160.06298212614203,945.8804905277201,22287.611440679993,22287.611440679993,0.0
QTUM/USDT,2021-05-06 00:00:00+00:00,2021-05-12 00:00:00+00:00,-0.9999999999999998,0.0075,160.06298212614203,-160.062982126142,22127.54845855385,22287.611440679993,-0.7181701931234818
ADA/USDT,2021-05-06 00:00:00+00:00,2021-05-19 00:00:00+00:00,-1.0,0.0075,160.06298212614203,-160.06298212614203,21967.485476427708,22287.611440679993,-1.4363403862469637
AVAX/USDT,2021-05-06 00:00:00+00:00,2021-05-19 00:00:00+00:00,-1.0000000000000002,0.0075,160.06298212614203,-160.06298212614206,21807.422494301565,22287.611440679993,-2.1545105793704455
MTL/USDT,2021-07-12 00:00:00+00:00,2021-07-14 00:00:00+00:00,-0.9999999999999998,0.0075,163.55566870726173,-163.5556687072617,21643.866825594305,22287.611440679993,-2.8883517500251608
ARDR/USDT,2021-07-31 00:00:00+00:00,2021-08-01 00:00:00+00:00,-1.0000000000000004,0.0075,162.32900119195727,-162.32900119195736,21481.53782440235,22287.611440679993,-3.616689111899967
BTC/USDT,2021-07-30 00:00:00+00:00,2021-08-03 00:00:00+00:00,-0.9999999999999996,0.0075,162.32900119195727,-162.3290011919572,21319.208823210392,22287.611440679993,-4.345026473774774
MTL/USDT,2021-07-31 00:00:00+00:00,2021-09-07 00:00:00+00:00,2.598639761924757,0.0075,162.32900119195727,421.8345970109514,21741.043420221344,22287.611440679993,-2.4523400451115096
ADA/USDT,2021-08-06 00:00:00+00:00,2021-09-07 00:00:00+00:00,4.245110958816328,0.0075,159.89406617407795,678.7680525652814,22419.811472786627,22419.811472786627,0.0
FET/USDT,2021-07-25 00:00:00+00:00,2021-09-20 00:00:00+00:00,4.030635459905082,0.0075,162.32900119195727,654.2890283752773,23074.100501161905,23074.100501161905,0.0
ETH/USDT,2021-07-30 00:00:00+00:00,2021-09-20 00:00:00+00:00,1.6737335043877533,0.0075,162.32900119195727,271.6954880287784,23345.795989190683,23345.795989190683,0.0
BTC/USDT,2021-08-06 00:00:00+00:00,2021-09-20 00:00:00+00:00,0.0380253013974039,0.0075,159.89406617407795,6.080020057925758,23351.876009248608,23351.876009248608,0.0
JST/USDT,2021-09-16 00:00:00+00:00,2021-09-20 00:00:00+00:00,-1.0000000000000002,0.0075,168.1485860458997,-168.14858604589972,23183.72742320271,23351.876009248608,-0.7200645720254072
HBAR/USDT,2021-07-30 00:00:00+00:00,2021-09-21 00:00:00+00:00,2.5967829292565856,0.0075,162.32900119195727,421.5331792185466,23605.260602421255,23605.260602421255,0.0
AVAX/USDT,2021-09-16 00:00:00+00:00,2021-10-06 00:00:00+00:00,-0.464859735130692,0.0075,168.1485860458997,-78.1655071718973,23527.09509524936,23605.260602421255,-0.3311359636668378
SOL/USDT,2021-07-31 00:00:00+00:00,2021-10-12 00:00:00+00:00,16.867663120382847,0.0075,162.32900119195727,2738.110906774161,26265.20600202352,26265.20600202352,0.0
VTHO/USDT,2021-10-05 00:00:00+00:00,2021-10-12 00:00:00+00:00,-1.0,0.0075,177.0394545181594,-177.0394545181594,26088.16654750536,26265.20600202352,-0.6740455586166713
JST/USDT,2021-10-09 00:00:00+00:00,2021-10-12 00:00:00+00:00,-0.9999999999999998,0.0075,176.45321321437018,-176.45321321437015,25911.71333429099,26265.20600202352,-1.3458591099772594
TRX/USDT,2021-08-05 00:00:00+00:00,2021-10-27 00:00:00+00:00,3.768983457653391,0.0075,159.89406617407795,602.6380903870364,26514.35142467803,26514.35142467803,0.0
QTUM/USDT,2021-10-02 00:00:00+00:00,2021-10-27 00:00:00+00:00,-0.9999999999999998,0.0075,177.0394545181594,-177.03945451815937,26337.31197015987,26514.35142467803,-0.6677118051372767
BTC/USDT,2021-10-05 00:00:00+00:00,2021-10-27 00:00:00+00:00,1.3451952716084357,0.0075,177.0394545181594,238.15263710596474,26575.464607265836,26575.464607265836,0.0
VET/USDT,2021-10-09 00:00:00+00:00,2021-11-16 00:00:00+00:00,1.2800305698336896,0.0075,176.45321321437018,225.86550705977578,26801.33011432561,26801.33011432561,0.0
ETH/USDT,2021-10-14 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.963698910528862,0.0075,194.33785000718242,187.28317432644312,26988.613288652054,26988.613288652054,0.0
NEAR/USDT,2021-10-21 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.1262452723261582,0.0075,194.33785000718242,24.53423479743683,27013.14752344949,27013.14752344949,0.0
ZRX/USDT,2021-10-30 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.222898294643098,0.0075,199.31598455449375,-44.42719305230671,26968.720330397184,27013.14752344949,-0.16446507395608073
SC/USDT,2021-10-31 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.6548593894127679,0.0075,199.31598455449375,-130.52394394556046,26838.196386451622,27013.14752344949,-0.6476518030562604
ZEC/USDT,2021-10-17 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.6370332445752463,0.0075,194.33785000718242,123.79967113385298,26961.996057585475,27013.14752344949,-0.18935766674213705
SOL/USDT,2021-10-21 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.1590319725705694,0.0075,194.33785000718242,30.905931631765664,26992.90198921724,27013.14752344949,-0.0749469650460961
HBAR/USDT,2021-10-30 00:00:00+00:00,2021-11-18 00:00:00+00:00,-1.0,0.0075,199.31598455449375,-199.31598455449375,26793.586004662746,27013.14752344949,-0.8127950235941517
CELR/USDT,2021-11-21 00:00:00+00:00,2021-11-26 00:00:00+00:00,-0.9999999999999998,0.0075,200.9518950349706,-200.95189503497053,26592.634109627776,27013.14752344949,-1.5566990609171942
SC/USDT,2021-11-26 00:00:00+00:00,2021-11-28 00:00:00+00:00,-0.9999999999999998,0.0075,199.44475582220832,-199.44475582220826,26393.189353805566,27013.14752344949,-2.295023817960318
ZEC/USDT,2021-11-21 00:00:00+00:00,2021-12-04 00:00:00+00:00,-1.0000000000000004,0.0075,200.9518950349706,-200.95189503497068,26192.237458770596,27013.14752344949,-3.0389278552833607
NEAR/USDT,2021-12-11 00:00:00+00:00,2021-12-13 00:00:00+00:00,-1.0000000000000004,0.0075,196.44178094077947,-196.44178094077955,25995.795677829818,27013.14752344949,-3.7661358963687324
ICX/USDT,2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,-1.0000000000000004,0.0075,194.96846758372362,-194.9684675837237,25800.827210246094,27013.14752344949,-4.487889877145966
DUSK/USDT,2021-12-13 00:00:00+00:00,2022-01-08 00:00:00+00:00,1.028531812515623,0.0075,194.96846758372362,200.53127134728075,26001.358481593375,27013.14752344949,-3.745542947106789
CELR/USDT,2022-01-15 00:00:00+00:00,2022-01-18 00:00:00+00:00,-1.0000000000000002,0.0075,195.0101886119503,-195.01018861195035,25806.348292981424,27013.14752344949,-4.4674513750034945
NEAR/USDT,2022-01-11 00:00:00+00:00,2022-01-21 00:00:00+00:00,-1.0,0.0075,195.0101886119503,-195.0101886119503,25611.33810436947,27013.14752344949,-5.189359802900198
JST/USDT,2022-03-26 00:00:00+00:00,2022-04-03 00:00:00+00:00,2.524699997390103,0.0075,192.08503578277103,484.95708933943985,26096.295193708913,27013.14752344949,-3.3940966299639053
ZEC/USDT,2022-03-08 00:00:00+00:00,2022-04-06 00:00:00+00:00,1.025675623285616,0.0075,192.08503578277103,197.01693880033352,26293.312132509247,27013.14752344949,-2.664759411376888
ETC/USDT,2022-03-20 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.0585307424124955,0.0075,192.08503578277103,11.242879750696352,26304.55501225994,27013.14752344949,-2.623139382681843
IOST/USDT,2022-03-26 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.323674769170202,0.0075,192.08503578277103,62.1730796180384,26366.72809187798,27013.14752344949,-2.392980792076779
ARDR/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.903624673066283,0.0075,192.08503578277103,-173.57277766013175,26193.15531421785,27013.14752344949,-3.0355300452115945
BTC/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9839294528459828,0.0075,192.08503578277103,-188.99812415764293,26004.157190060207,27013.14752344949,-3.735182405209916
ZRX/USDT,2022-04-03 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9999999999999996,0.0075,195.72221395281684,-195.72221395281676,25808.43497610739,27013.14752344949,-4.459726680485186
ETH/USDT,2022-03-27 00:00:00+00:00,2022-04-11 00:00:00+00:00,-1.0000000000000009,0.0075,192.08503578277103,-192.0850357827712,25616.34994032462,27013.14752344949,-5.170806481963428
MTL/USDT,2022-04-12 00:00:00+00:00,2022-04-15 00:00:00+00:00,-0.9999999999999996,0.0075,192.12262455243464,-192.12262455243456,25424.227315772187,27013.14752344949,-5.8820254333487005
ZRX/USDT,2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,-0.9999999999999998,0.0075,190.6817048682914,-190.68170486829138,25233.545610903897,27013.14752344949,-6.5879102425985785
NEAR/USDT,2022-03-23 00:00:00+00:00,2022-04-25 00:00:00+00:00,0.9763852242795618,0.0075,192.08503578277103,187.54899074350854,25421.094601647404,27013.14752344949,-5.893622431151576
MTL/USDT,2022-04-18 00:00:00+00:00,2022-04-30 00:00:00+00:00,-1.0000000000000002,0.0075,190.6817048682914,-190.68170486829143,25230.412896779115,27013.14752344949,-6.599507240401454
TRX/USDT,2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,-1.0,0.0075,189.22809672584336,-189.22809672584336,25041.18480005327,27013.14752344949,-7.300010936098449
ETC/USDT,2022-07-27 00:00:00+00:00,2022-08-19 00:00:00+00:00,0.0,0.0075,187.80888600039953,0.0,25041.18480005327,27013.14752344949,-7.300010936098449
HBAR/USDT,2023-01-20 00:00:00+00:00,2023-01-24 00:00:00+00:00,-0.9999999999999992,0.0075,187.80888600039953,-187.80888600039938,24853.37591405287,27013.14752344949,-7.995260854077708
CELR/USDT,2023-01-23 00:00:00+00:00,2023-01-25 00:00:00+00:00,-1.0,0.0075,187.80888600039953,-187.80888600039953,24665.567028052472,27013.14752344949,-8.690510772056967
BTC/USDT,2023-01-20 00:00:00+00:00,2023-02-09 00:00:00+00:00,-0.7184664220388493,0.0075,187.80888600039953,-134.93437835180916,24530.632649700663,27013.14752344949,-9.19002449305033
AVAX/USDT,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0,0.0075,184.99175271039354,-184.99175271039354,24345.64089699027,27013.14752344949,-9.874845662259904
CELR/USDT,2023-01-29 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0000000000000004,0.0075,184.99175271039354,-184.99175271039363,24160.649144279876,27013.14752344949,-10.559666831469476
ETH/USDT,2023-01-14 00:00:00+00:00,2023-02-10 00:00:00+00:00,-0.4256865432932034,0.0075,187.80888600039953,-79.94771548125738,24080.70142879862,27013.14752344949,-10.855625365778945
MTL/USDT,2023-02-04 00:00:00+00:00,2023-02-21 00:00:00+00:00,2.7520760863948155,0.0075,184.99175271039354,509.1113788145374,24589.812807613158,27013.14752344949,-8.970945402540341
HBAR/USDT,2023-02-11 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,0.0075,180.60526071598966,-180.6052607159897,24409.207546897167,27013.14752344949,-9.639528212297003
BTC/USDT,2023-02-15 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,0.0075,180.60526071598966,-180.6052607159897,24228.602286181176,27013.14752344949,-10.308111022053666
ARDR/USDT,2023-02-24 00:00:00+00:00,2023-03-02 00:00:00+00:00,-1.0,0.0075,181.71451714635882,-181.71451714635882,24046.887769034816,27013.14752344949,-10.980800189388267
CELR/USDT,2023-02-11 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.7036472948070712,0.0075,180.60526071598966,-127.08240313073193,23919.805365904085,27013.14752344949,-11.451246674828047
VTHO/USDT,2023-02-16 00:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0000000000000002,0.0075,180.60526071598966,-180.6052607159897,23739.200105188094,27013.14752344949,-12.11982948458471
ZRX/USDT,2023-03-01 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.9999999999999996,0.0075,181.71451714635882,-181.71451714635873,23557.485588041734,27013.14752344949,-12.792518651919313
DUSK/USDT,2023-01-24 00:00:00+00:00,2023-03-06 00:00:00+00:00,3.126312146280509,0.0075,186.40031935539653,582.745582471342,24140.231170513078,27013.14752344949,-10.635252150614807
FET/USDT,2023-01-06 00:00:00+00:00,2023-03-08 00:00:00+00:00,12.465328547250776,0.0075,187.80888600039953,2341.0994680881468,26481.330638601226,27013.14752344949,-1.9687335005541498
TRX/USDT,2023-01-14 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.9217690828067872,0.0075,187.80888600039953,173.11642459155271,26654.44706319278,27013.14752344949,-1.3278736213369093
QTUM/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,-1.0000000000000004,0.0075,199.90835297394585,-199.90835297394594,26454.538710218832,27013.14752344949,-2.067914569176888
CELR/USDT,2023-03-21 00:00:00+00:00,2023-04-02 00:00:00+00:00,-0.5246346531561615,0.0075,199.90835297394585,-104.87884942550559,26349.659860793327,27013.14752344949,-2.4561656951682704
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,-1.0000000000000004,0.0075,198.40904032664125,-198.40904032664133,26151.250820466685,27013.14752344949,-3.1906563358994458
MTL/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.5915386273209048,0.0075,198.40904032664125,-117.36661136287941,26033.884209103806,27013.14752344949,-3.6251359212976135
ARDR/USDT,2023-04-05 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.7605221719697659,0.0075,197.62244895594995,-150.29625410996326,25883.587954993844,27013.14752344949,-4.181517786755882
VET/USDT,2023-04-14 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,0.0075,196.13438115350013,-196.13438115350021,25687.453573840343,27013.14752344949,-4.907587864236638
ZRX/USDT,2023-03-31 00:00:00+00:00,2023-04-20 00:00:00+00:00,-0.8244944014401782,0.0075,198.40904032664125,-163.58714294443425,25523.86643089591,27013.14752344949,-5.5131712854297
BTC/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,1.2255207010656153,0.0075,199.90835297394585,244.9918248855026,25768.85825578141,27013.14752344949,-4.606235784215593
ETH/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.9742065498142812,0.0075,199.90835297394585,194.7520268298033,25963.610282611215,27013.14752344949,-3.885283045699123
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.3633848385110363,0.0075,198.40904032664125,-72.09883707822623,25891.51144553299,27013.14752344949,-4.152185808569084
ICX/USDT,2023-04-01 00:00:00+00:00,2023-05-08 00:00:00+00:00,-1.0,0.0075,198.40904032664125,-198.40904032664125,25693.102405206348,27013.14752344949,-4.88667644930026
JST/USDT,2023-06-03 00:00:00+00:00,2023-06-04 00:00:00+00:00,-0.9999999999999992,0.0075,192.6982680390476,-192.69826803904746,25500.4041371673,27013.14752344949,-5.600026375930503
ETH/USDT,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,-1.0,0.0075,192.6982680390476,-192.6982680390476,25307.705869128255,27013.14752344949,-6.313376302560747
MTL/USDT,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,3.670766170870799,0.0075,191.25303102875475,702.0451563768561,26009.75102550511,27013.14752344949,-3.7144745797332774
TRX/USDT,2023-04-29 00:00:00+00:00,2023-06-09 00:00:00+00:00,1.1106761258048057,0.0075,194.18633584149742,215.67812717666524,26225.429152681776,27013.14752344949,-2.9160554877357923
ETC/USDT,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,-1.0000000000000009,0.0075,196.69071864511332,-196.6907186451135,26028.738434036663,27013.14752344949,-3.6441850715777746
QTUM/USDT,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.9999999999999996,0.0075,196.69071864511332,-196.69071864511324,25832.04771539155,27013.14752344949,-4.372314655419757
ETH/USDT,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.9999999999999992,0.0075,193.7403578654366,-193.74035786543647,25638.30735752611,27013.14752344949,-5.089522295504112
BTC/USDT,2023-06-20 00:00:00+00:00,2023-07-24 00:00:00+00:00,0.4999096084714253,0.0075,196.69071864511332,98.32758014784187,25736.634937673953,27013.14752344949,-4.7255233203292075
SOL/USDT,2023-07-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,-1.0,0.0075,193.7403578654366,-193.7403578654366,25542.894579808515,27013.14752344949,-5.442730960413563
TRX/USDT,2023-06-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.3607995765089216,0.0075,196.69071864511332,70.96592799039233,25613.86050779891,27013.14752344949,-5.180022114919755
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,-1.0,0.0075,192.1039538084918,-192.1039538084918,25421.756553990417,27013.14752344949,-5.8911719490578545
SC/USDT,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,-0.9999999999999996,0.0075,191.57170934856384,-191.57170934856376,25230.18484464185,27013.14752344949,-6.600351466854759
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,-0.9999999999999996,0.0075,190.66317415492813,-190.66317415492804,25039.521670486924,27013.14752344949,-7.306167677236824
FET/USDT,2023-09-03 00:00:00+00:00,2023-09-10 00:00:00+00:00,-1.0000000000000004,0.0075,187.79641252865193,-187.796412528652,24851.72525795827,27013.14752344949,-8.001371419657552
VTHO/USDT,2023-09-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,-1.0,0.0075,186.387939434687,-186.387939434687,24665.337318523583,27013.14752344949,-8.691361134010123
JST/USDT,2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,-1.0,0.0075,184.99002988892687,-184.99002988892687,24480.347288634657,27013.14752344949,-9.376175925505043
MTL/USDT,2023-09-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.3103726902786471,0.0075,187.79641252865193,-58.28687778119633,24422.06041085346,27013.14752344949,-9.591948181331947
SOL/USDT,2023-10-01 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.999999999999999,0.0075,183.60260466475992,-183.60260466475975,24238.4578061887,27013.14752344949,-10.271626861890661
ZRX/USDT,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-1.0000000000000004,0.0075,183.60260466475992,-183.60260466476,24054.85520152394,27013.14752344949,-10.951305542449374
BTC/USDT,2023-10-01 00:00:00+00:00,2023-10-11 00:00:00+00:00,-1.0000000000000016,0.0075,183.60260466475992,-183.6026046647602,23871.25259685918,27013.14752344949,-11.630984223008088
TRX/USDT,2023-09-06 00:00:00+00:00,2023-10-12 00:00:00+00:00,1.984543545168557,0.0075,187.79641252865193,372.6901582895477,24243.942755148728,27013.14752344949,-10.251322123410016
ARDR/USDT,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,-0.9999999999999994,0.0075,181.82957066361544,-181.82957066361533,24062.11318448511,27013.14752344949,-10.924437207484443
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,-1.0000000000000009,0.0075,180.46584888363833,-180.4658488836385,23881.647335601472,27013.14752344949,-11.592503928428314
MTL/USDT,2023-10-23 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.6355241841181817,0.0075,179.11235501701103,113.83023328767204,23995.477568889146,27013.14752344949,-11.17111566484718
TRX/USDT,2023-10-23 00:00:00+00:00,2023-11-21 00:00:00+00:00,1.0734231109928971,0.0075,179.11235501701103,192.26334133962422,24187.74091022877,27013.14752344949,-10.459375793835386
JST/USDT,2023-10-25 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.8896462384409575,0.0075,179.11235501701103,159.3466328991852,24347.087543127956,27013.14752344949,-9.869490321359955
IOST/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0,0.0075,182.60315657345967,-182.60315657345967,24164.484386554497,27013.14752344949,-10.545469143949754
VTHO/USDT,2023-12-04 00:00:00+00:00,2024-01-08 00:00:00+00:00,2.5726890067889268,0.0075,182.60315657345967,469.7811335214968,24634.265520075995,27013.14752344949,-8.806385858250849
TRX/USDT,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,-1.0000000000000002,0.0075,184.75699140056994,-184.75699140056997,24449.508528675426,27013.14752344949,-9.490337964313964
ETC/USDT,2024-01-10 00:00:00+00:00,2024-01-19 00:00:00+00:00,-1.0,0.0075,184.75699140056994,-184.75699140056994,24264.751537274857,27013.14752344949,-10.17429007037708
SOL/USDT,2023-10-19 00:00:00+00:00,2024-01-22 00:00:00+00:00,24.8369515531254,0.0075,181.82957066361544,4516.092237497808,28780.843774772664,28780.843774772664,0.0
BTC/USDT,2023-10-23 00:00:00+00:00,2024-01-22 00:00:00+00:00,4.315392157258392,0.0075,179.11235501701103,772.9400521084902,29553.783826881154,29553.783826881154,0.0
ICX/USDT,2023-10-25 00:00:00+00:00,2024-01-22 00:00:00+00:00,-0.2322269423906416,0.0075,179.11235501701103,-41.594714549987565,29512.189112331165,29553.783826881154,-0.1407424335023909
VET/USDT,2023-12-04 00:00:00+00:00,2024-01-22 00:00:00+00:00,1.4055986625520558,0.0075,182.60315657345967,256.66675265743856,29768.855864988604,29768.855864988604,0.0
ETH/USDT,2023-10-23 00:00:00+00:00,2024-01-23 00:00:00+00:00,4.62552468759818,0.0075,179.11235501701103,828.4886199850342,30597.344484973637,30597.344484973637,0.0
FET/USDT,2023-10-23 00:00:00+00:00,2024-02-01 00:00:00+00:00,12.52442844300867,0.0075,179.11235501701103,2243.2798736693194,32840.624358642955,32840.624358642955,0.0
DUSK/USDT,2024-01-24 00:00:00+00:00,2024-02-17 00:00:00+00:00,1.606247237194997,0.0075,229.48008363730227,368.6017503336936,33209.22610897665,33209.22610897665,0.0
SOL/USDT,2024-02-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,-0.552699794833631,0.0075,246.30468268982216,-136.13254758922727,33073.09356138742,33209.22610897665,-0.4099238782093525
SOL/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0,0.0075,248.0482017104056,-248.0482017104056,32825.04535967701,33209.22610897665,-1.1568494491227888
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-10 00:00:00+00:00,2.6319514004867206,0.0075,246.30468268982216,648.2619545519148,33473.30731422892,33473.30731422892,0.0
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-16 00:00:00+00:00,2.103288527657734,0.0075,246.30468268982216,518.0498134098814,33991.3571276388,33991.3571276388,0.0
DUSK/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0,0.0075,251.0498048567169,-251.0498048567169,33740.307322782086,33991.3571276388,-0.7385695249354584
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,2.856010080351308,0.0075,246.30468268982216,703.4486565998625,34443.755979381946,34443.755979381946,0.0
SOL/USDT,2024-03-07 00:00:00+00:00,2024-04-05 00:00:00+00:00,1.4961015433350109,0.0075,246.18784019757757,368.3220076699088,34812.07798705185,34812.07798705185,0.0
DUSK/USDT,2024-03-25 00:00:00+00:00,2024-04-05 00:00:00+00:00,-1.0000000000000002,0.0075,253.05230492086562,-253.05230492086568,34559.02568213099,34812.07798705185,-0.7269095082890066
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-04-10 00:00:00+00:00,2.6147083850006734,0.0075,246.30468268982216,644.0149190940082,35203.040601224995,35203.040601224995,0.0
ICX/USDT,2024-02-17 00:00:00+00:00,2024-04-12 00:00:00+00:00,1.4971268363205683,0.0075,249.06919581732484,372.8881771588997,35575.928778383895,35575.928778383895,0.0
QTUM/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,0.0075,259.1926926159824,-259.1926926159825,35316.736085767916,35575.928778383895,-0.7285619842298149
ETC/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,0.0075,259.1926926159824,-259.1926926159825,35057.54339315194,35575.928778383895,-1.4571239684596298
ETH/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,0.0075,259.1926926159824,-259.1926926159825,34798.35070053596,35575.928778383895,-2.1856859526894445
VET/USDT,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,0.0075,264.02280450918744,-264.0228045091875,34534.32789602677,35575.928778383895,-2.9278248470915718
