pool,entry_date,exit_date,symbol,system,entry_price,exit_price,bars_held,net_r,pnl_usdt,exit_reason,regime,risk_pct
A,2023-07-04,2023-08-01,AAVE_USDT,Donchian,77.08,63.40571429,27,-1.0,-112.1935,stop,MIXED,0.25
A,2023-07-13,2023-08-03,SOL_USDT,Donchian,26.01,22.5,20,-1.0,-113.3248,stop,MIXED,0.25
A,2023-08-07,2023-08-08,LPT_USDT,Donchian,5.88,5.13571429,0,-1.0,-111.363,stop,MIXED,0.25
A,2023-08-08,2023-08-11,HBAR_USDT,Donchian,0.0621,0.05657143,2,-1.0,-111.0846,stop,MIXED,0.25
A,2023-07-25,2023-08-15,DOGE_USDT,Donchian,0.08185,0.07099857,20,-1.0,-112.2056,stop,MIXED,0.25
A,2023-08-12,2023-08-16,LPT_USDT,Donchian,7.9,6.37285714,3,-1.0,-110.8069,stop,MIXED,0.25
A,2023-05-28,2023-08-17,XRP_USDT,Donchian,0.482,0.44791429,80,-1.0,-110.9394,stop,BEAR,0.25
A,2023-07-01,2023-08-17,TRX_USDT,Donchian,0.07726,0.07305286,46,-1.0,-111.5248,stop,BEAR,0.25
A,2023-07-13,2023-08-17,UNI_USDT,Donchian,5.873,5.20442857,34,-1.0,-113.3248,stop,BEAR,0.25
A,2023-08-14,2023-08-17,HBAR_USDT,Donchian,0.0654,0.05824286,2,-1.0,-110.8069,stop,BEAR,0.25
A,2023-08-01,2023-08-22,ARKM_USDT,RSI_MR,0.5064,0.3945,20,-0.585,-65.3167,time_exit,BEAR,0.25
A,2023-08-16,2023-09-06,SUI_USDT,RSI_MR,0.5271,0.4817,20,-0.4918,-54.2204,time_exit,BEAR,0.25
A,2023-08-17,2023-09-07,ARB_USDT,RSI_MR,0.9845,0.9132,20,-0.5178,-77.6688,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,ATOM_USDT,RSI_MR,7.387,6.948,20,-0.4407,-66.1002,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,AVAX_USDT,RSI_MR,10.57,10.1,20,-0.3338,-50.0761,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,BCH_USDT,RSI_MR,184.2,193.6,20,0.2294,34.4142,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,BNB_USDT,RSI_MR,218.1,217.1,20,-0.066,-9.901,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,BTC_USDT,RSI_MR,26623.41,26255.0,20,-0.1793,-26.8976,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,CHZ_USDT,RSI_MR,0.0626,0.0596,20,-0.2966,-44.4915,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,DASH_USDT,RSI_MR,25.74,26.08,20,0.0713,10.7014,time_exit,BEAR,0.5
A,2023-08-17,2023-09-07,DOT_USDT,RSI_MR,4.429,4.294,20,-0.2529,-37.9366,time_exit,BEAR,0.5
A,2023-09-03,2023-09-10,FET_USDT,Donchian,0.2591,0.22327143,6,-1.0,-108.9696,stop,BEAR,0.25
A,2023-09-11,2023-10-02,ARB_USDT,RSI_MR,0.7623,0.9312,20,1.2551,188.2643,time_exit,MIXED,0.5
A,2023-09-11,2023-10-02,CHZ_USDT,RSI_MR,0.0551,0.0616,20,1.0145,152.1739,time_exit,MIXED,0.5
A,2023-09-11,2023-10-02,DOT_USDT,RSI_MR,3.989,4.12,20,0.301,45.1502,time_exit,MIXED,0.5
A,2023-09-11,2023-10-02,GRT_USDT,RSI_MR,0.0785,0.0885,20,0.8485,127.2727,time_exit,MIXED,0.5
A,2023-10-01,2023-10-03,AAVE_USDT,Donchian,72.21,65.30142857,1,-1.0,-107.8917,stop,MIXED,0.25
A,2023-10-01,2023-10-03,LPT_USDT,Donchian,6.68,6.00142857,1,-1.0,-107.8917,stop,MIXED,0.25
A,2023-09-14,2023-10-05,ICP_USDT,RSI_MR,2.921,3.054,20,0.3517,52.7479,time_exit,MIXED,0.5
A,2023-09-17,2023-10-08,PEPE_USDT,RSI_MR,6.2e-07,7.1e-07,20,0.6,90.0,time_exit,MIXED,0.5
A,2023-09-27,2023-10-11,BCH_USDT,Donchian,229.4,207.02857143,13,-1.0,-107.8917,stop,BEAR,0.25
A,2023-10-01,2023-10-11,BTC_USDT,Donchian,27992.57,26763.78428571,9,-1.0,-107.8917,stop,BEAR,0.25
A,2023-10-23,2023-10-27,BCH_USDT,Donchian,262.0,235.85714286,3,-1.0,-108.4518,stop,MIXED,0.25
A,2023-10-26,2023-10-31,DOGE_USDT,Donchian,0.07185,0.06582857,4,-1.0,-108.4518,stop,MIXED,0.25
A,2023-10-30,2023-10-31,PHA_USDT,Donchian,0.1115,0.10151429,0,-1.0,-108.1807,stop,MIXED,0.25
A,2023-10-26,2023-11-09,WLD_USDT,Donchian,1.854,1.55571429,13,-1.0,-108.4518,stop,BULL,0.25
A,2023-11-01,2023-11-09,NEAR_USDT,Donchian,1.527,1.366,7,-1.0,-150.0,stop,BULL,0.35
A,2023-10-23,2024-01-03,ZEN_USDT,Donchian,8.78,7.93285714,71,-1.0,-108.4518,stop,BULL,0.25
A,2023-10-24,2024-01-03,XRP_USDT,Donchian,0.5588,0.51692857,70,-1.0,-108.4518,stop,BULL,0.25
A,2023-09-06,2024-01-05,TRX_USDT,Donchian,0.07893,0.10438,120,9.8534,1072.3881,backstop,BULL,0.25
A,2023-09-19,2024-01-18,LINK_USDT,Donchian,6.846,14.658,120,13.5726,1464.3706,backstop,BULL,0.25
A,2023-09-30,2024-01-29,INJ_USDT,Donchian,7.661,37.41,120,47.3602,5109.7768,backstop,BULL,0.25
A,2024-01-08,2024-01-29,ZEC_USDT,RSI_MR,21.25,22.99,20,0.238,25.9715,time_exit,BULL,0.25
A,2023-10-19,2024-02-17,SOL_USDT,Donchian,24.93,108.92,120,34.3016,3720.0737,backstop,BULL,0.25
A,2023-10-22,2024-02-20,AAVE_USDT,Donchian,79.27,93.85,120,1.9436,210.7901,backstop,BULL,0.25
A,2023-10-23,2024-02-21,BTC_USDT,Donchian,33069.99,51849.39,120,8.2177,891.2274,backstop,BULL,0.25
A,2023-10-23,2024-02-21,ETH_USDT,Donchian,1765.46,2967.9,120,11.8845,1288.8956,backstop,BULL,0.25
A,2023-10-23,2024-02-21,FET_USDT,Donchian,0.2515,1.1455,120,36.4261,3950.4734,backstop,BULL,0.25
A,2023-10-23,2024-02-21,PENDLE_USDT,Donchian,0.8195,2.5677,120,21.0373,2281.5334,backstop,BULL,0.25
A,2023-10-24,2024-02-22,POND_USDT,Donchian,0.00918,0.02215,120,11.3346,1229.2557,backstop,BULL,0.25
A,2023-10-25,2024-02-23,APT_USDT,Donchian,6.9175,9.1204,120,2.6218,284.3375,backstop,BULL,0.25
A,2023-10-29,2024-02-27,GRT_USDT,Donchian,0.1061,0.2797,120,14.2129,1537.5572,backstop,BULL,0.25
A,2023-10-30,2024-02-28,ADA_USDT,Donchian,0.3031,0.6287,120,13.755,1488.0227,backstop,BULL,0.25
A,2024-02-21,2024-02-28,ALT_USDT,Donchian,0.54031,0.43899857,6,-1.0,-150.0,stop,BULL,0.35
A,2024-02-23,2024-02-28,UNI_USDT,Donchian,11.4,9.89657143,4,-1.0,-150.0,stop,BULL,0.35
A,2023-11-01,2024-03-01,ARB_USDT,Donchian,1.0404,1.988,120,8.0824,1212.3553,backstop,BULL,0.35
A,2023-11-02,2024-03-02,HBAR_USDT,Donchian,0.0555,0.1154,120,10.8346,1166.2291,backstop,BULL,0.25
A,2024-03-01,2024-03-05,ADA_USDT,Donchian,0.7195,0.63578571,3,-1.0,-150.0,stop,BULL,0.35
A,2024-03-02,2024-03-05,AAVE_USDT,Donchian,116.02,101.93428571,2,-1.0,-150.0,stop,BULL,0.35
A,2023-11-09,2024-03-09,ATOM_USDT,Donchian,9.023,13.347,120,4.228,633.3074,backstop,BULL,0.35
A,2024-03-09,2024-03-16,GRT_USDT,Donchian,0.4522,0.36327143,6,-1.0,-150.0,stop,BULL,0.35
A,2024-01-04,2024-03-19,TIA_USDT,Donchian,15.6324,11.62935714,74,-1.0,-149.031,stop,BULL,0.35
A,2024-02-04,2024-03-19,TRX_USDT,Donchian,0.11843,0.11313286,43,-1.0,-150.0,stop,BULL,0.35
A,2024-03-06,2024-03-20,AAVE_USDT,Donchian,127.53,106.13857143,13,-1.0,-150.0,stop,BULL,0.35
A,2024-03-19,2024-04-09,TRX_USDT,RSI_MR,0.11244,0.12109,20,0.8043,120.6416,time_exit,BULL,0.25
A,2024-02-01,2024-04-12,LINK_USDT,Donchian,17.19,15.19371429,70,-1.0,-150.0,stop,BULL,0.35
A,2024-02-22,2024-04-12,FIL_USDT,Donchian,8.068,6.91457143,49,-1.0,-150.0,stop,BULL,0.35
A,2024-02-28,2024-04-12,APT_USDT,Donchian,12.3656,10.58847143,43,-1.0,-150.0,stop,BULL,0.35
A,2024-03-16,2024-04-12,PHA_USDT,Donchian,0.2592,0.19612857,26,-1.0,-150.0,stop,BULL,0.35
A,2024-03-25,2024-04-12,ICP_USDT,Donchian,17.655,14.55185714,17,-1.0,-150.0,stop,BULL,0.35
A,2024-03-06,2024-04-13,NEAR_USDT,Donchian,5.895,4.73714286,37,-1.0,-150.0,stop,MIXED,0.35
A,2024-04-09,2024-04-13,FIDA_USDT,RSI_MR,0.4665,0.30394286,3,-1.0,-150.0,stop,MIXED,0.25
A,2024-02-28,2024-05-01,BTC_USDT,Donchian,62432.1,58369.60571429,62,-1.0,-150.0,stop,MIXED,0.35
A,2024-04-12,2024-05-03,TIA_USDT,RSI_MR,8.83,10.13,20,0.3889,58.3333,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,APT_USDT,RSI_MR,8.7733,9.12,20,0.0755,11.3212,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,ARB_USDT,RSI_MR,1.0314,1.0615,20,0.0774,11.6031,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,ATOM_USDT,RSI_MR,8.07,8.693,20,0.2739,41.0834,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,FIDA_USDT,RSI_MR,0.2986,0.3078,20,0.0481,7.2189,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,LINK_USDT,RSI_MR,13.288,14.316,20,0.2632,39.4756,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,SEI_USDT,RSI_MR,0.4917,0.5643,20,0.3439,51.5834,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,UNI_USDT,RSI_MR,6.91,7.531,20,0.2027,30.4007,time_exit,MIXED,0.25
A,2024-04-13,2024-05-04,ZEC_USDT,RSI_MR,20.48,23.1,20,0.432,64.8057,time_exit,MIXED,0.25
A,2024-01-11,2024-05-11,SUI_USDT,Donchian,1.0927,0.9944,120,-0.4057,-60.8507,backstop,MIXED,0.35
A,2024-04-23,2024-05-14,SAGA_USDT,RSI_MR,4.036,2.2307,20,-0.6951,-104.2717,time_exit,MIXED,0.25
A,2024-05-01,2024-05-22,TAO_USDT,RSI_MR,380.9,446.2,20,0.5058,75.8672,time_exit,BULL,0.25
A,2024-05-09,2024-05-23,TRX_USDT,Donchian,0.1262,0.11999714,13,-1.0,-150.0,stop,BULL,0.25
A,2024-05-16,2024-05-23,JTO_USDT,Donchian,4.537,3.68257143,6,-1.0,-150.0,stop,BULL,0.25
A,2024-05-14,2024-06-04,SAGA_USDT,RSI_MR,2.2307,2.8012,20,0.6548,98.2145,time_exit,BULL,0.25
A,2024-05-14,2024-06-04,SUI_USDT,RSI_MR,0.8964,1.054,20,0.7415,111.2209,time_exit,BULL,0.25
A,2024-05-15,2024-06-07,NEAR_USDT,Donchian,8.052,6.855,22,-1.0,-150.0,stop,MIXED,0.25
A,2024-05-24,2024-06-07,PENDLE_USDT,Donchian,6.697,5.59185714,13,-1.0,-150.0,stop,MIXED,0.35
A,2024-06-06,2024-06-07,PHA_USDT,Donchian,0.2173,0.1947,0,-1.0,-150.0,stop,MIXED,0.35
A,2024-05-20,2024-06-11,AAVE_USDT,Donchian,98.03,88.02571429,21,-1.0,-150.0,stop,MIXED,0.35
A,2024-05-24,2024-06-11,UNI_USDT,Donchian,10.213,8.82271429,17,-1.0,-150.0,stop,MIXED,0.35
A,2024-05-16,2024-06-14,SOL_USDT,Donchian,159.37,139.92,28,-1.0,-150.0,stop,MIXED,0.25
A,2024-06-04,2024-06-14,ORDI_USDT,Donchian,55.94,46.13857143,9,-1.0,-150.0,stop,MIXED,0.35
A,2024-06-12,2024-06-15,INJ_USDT,Donchian,31.24,25.61571429,2,-1.0,-150.0,stop,MIXED,0.25
A,2024-02-17,2024-06-17,ARKM_USDT,Donchian,0.8667,1.691,120,7.1017,1065.2492,backstop,MIXED,0.35
A,2024-03-24,2024-06-18,BCH_USDT,Donchian,485.1,390.24285714,85,-1.0,-150.0,stop,MIXED,0.35
A,2024-05-16,2024-06-18,LINK_USDT,Donchian,15.516,13.97057143,32,-1.0,-150.0,stop,MIXED,0.25
A,2024-06-16,2024-06-18,UNI_USDT,Donchian,11.984,9.81785714,1,-1.0,-150.0,stop,MIXED,0.25
A,2024-02-21,2024-06-21,BNB_USDT,Donchian,379.2,586.1,120,7.2779,1091.6834,backstop,MIXED,0.35
A,2024-02-21,2024-06-21,FET_USDT,Donchian,1.1455,1.589,120,2.5638,384.5693,backstop,MIXED,0.35
A,2024-05-15,2024-06-24,BTC_USDT,Donchian,66206.5,61015.17285714,39,-1.0,-150.0,stop,MIXED,0.25
A,2024-02-28,2024-06-28,DOGE_USDT,Donchian,0.11585,0.12306,120,0.5544,83.1649,backstop,MIXED,0.35
A,2024-06-14,2024-07-03,ALT_USDT,RSI_MR,0.227,0.14912857,18,-1.0,-150.0,stop,MIXED,0.25
A,2024-07-01,2024-07-03,AAVE_USDT,Donchian,98.34,86.39285714,1,-1.0,-150.0,stop,MIXED,0.25
A,2024-05-09,2024-07-04,LPT_USDT,Donchian,17.118,14.173,55,-1.0,-150.0,stop,BEAR,0.25
A,2024-06-17,2024-07-05,SAGA_USDT,RSI_MR,1.5782,0.90112143,17,-1.0,-150.0,stop,BEAR,0.25
A,2024-06-17,2024-07-05,WLD_USDT,RSI_MR,3.027,1.85914286,17,-1.0,-150.0,stop,BEAR,0.25
A,2024-06-18,2024-07-09,DASH_USDT,RSI_MR,23.11,24.09,20,0.2018,30.2736,time_exit,BEAR,0.25
A,2024-06-18,2024-07-09,NEAR_USDT,RSI_MR,4.727,4.533,20,-0.1229,-18.4336,time_exit,BEAR,0.25
A,2024-06-18,2024-07-09,ZEN_USDT,RSI_MR,6.29,10.87,20,2.3232,348.4783,time_exit,BEAR,0.25
A,2024-07-09,2024-07-12,ZEN_USDT,Donchian,10.87,8.80428571,2,-1.0,-150.0,stop,BEAR,0.25
A,2024-07-03,2024-07-24,ALT_USDT,RSI_MR,0.1478,0.139,20,-0.1887,-28.3088,time_exit,MIXED,0.25
A,2024-07-04,2024-07-25,ARB_USDT,RSI_MR,0.6793,0.6984,20,0.1535,23.0279,time_exit,MIXED,0.5
A,2024-07-04,2024-07-25,CHZ_USDT,RSI_MR,0.0626,0.0668,20,0.3081,46.2191,time_exit,MIXED,0.5
A,2024-07-04,2024-07-25,ICP_USDT,RSI_MR,6.68,9.92,20,2.5403,381.0484,time_exit,MIXED,0.5
A,2024-07-05,2024-07-26,APT_USDT,RSI_MR,5.54,6.98,20,1.2632,189.4737,time_exit,MIXED,0.5
A,2024-07-05,2024-07-26,ATOM_USDT,RSI_MR,5.704,6.168,20,0.4492,67.3859,time_exit,MIXED,0.5
A,2024-07-05,2024-07-26,ENA_USDT,RSI_MR,0.379,0.464,20,0.5375,80.6233,time_exit,MIXED,0.5
A,2024-07-05,2024-07-26,FIL_USDT,RSI_MR,3.541,4.642,20,1.4248,213.7271,time_exit,MIXED,0.5
A,2024-07-11,2024-08-01,WLD_USDT,RSI_MR,1.794,2.08,20,0.3814,57.2163,time_exit,MIXED,0.5
A,2024-07-26,2024-08-02,JTO_USDT,Donchian,3.223,2.64557143,6,-1.0,-150.0,stop,MIXED,0.25
A,2024-07-28,2024-08-03,BCH_USDT,Donchian,416.8,368.61428571,5,-1.0,-150.0,stop,MIXED,0.25
A,2024-05-04,2024-08-05,PEPE_USDT,Donchian,8.67e-06,6.72e-06,92,-1.0,-150.0,stop,BEAR,0.25
A,2024-07-31,2024-08-05,AAVE_USDT,Donchian,107.52,94.93714286,4,-1.0,-150.0,stop,BEAR,0.25
A,2024-08-04,2024-08-05,DOT_USDT,RSI_MR,4.688,3.76228571,0,-1.0,-150.0,stop,BEAR,0.5
A,2024-08-03,2024-08-24,ALT_USDT,RSI_MR,0.091,0.1039,20,0.2961,44.4171,time_exit,MIXED,0.25
A,2024-08-03,2024-08-24,POND_USDT,RSI_MR,0.01275,0.0158,20,0.9266,138.9974,time_exit,MIXED,0.25
A,2024-08-04,2024-08-25,PENDLE_USDT,RSI_MR,2.441,3.39,20,0.8515,127.7254,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,ARB_USDT,RSI_MR,0.4818,0.5711,20,0.5335,80.0179,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,ATOM_USDT,RSI_MR,4.641,4.888,20,0.2147,32.2034,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,CHZ_USDT,RSI_MR,0.0503,0.0571,20,0.4722,70.8333,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,DOT_USDT,RSI_MR,4.2,4.558,20,0.3302,49.5257,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,ENA_USDT,RSI_MR,0.261,0.313,20,0.3798,56.964,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,ETH_USDT,RSI_MR,2419.59,2680.49,20,0.4339,65.0802,time_exit,MIXED,0.5
A,2024-08-05,2024-08-26,FET_USDT,RSI_MR,0.79,1.334,20,1.6824,252.3526,time_exit,MIXED,0.5
A,2024-08-24,2024-08-27,LPT_USDT,Donchian,15.651,13.40328571,2,-1.0,-150.0,stop,BEAR,0.25
A,2024-08-24,2024-08-27,PEPE_USDT,Donchian,9.5e-06,8.06e-06,2,-1.0,-150.0,stop,BEAR,0.25
A,2024-09-19,2024-09-22,FIDA_USDT,Donchian,0.3449,0.2864,2,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-21,2024-10-01,APT_USDT,Donchian,8.25,7.35428571,9,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-23,2024-10-01,LPT_USDT,Donchian,15.02,12.99771429,7,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-24,2024-10-01,ICP_USDT,Donchian,9.401,8.27971429,6,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-26,2024-10-01,AVAX_USDT,Donchian,29.16,25.93428571,4,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-26,2024-10-01,DOGE_USDT,Donchian,0.11818,0.10761,4,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-23,2024-10-02,NEAR_USDT,Donchian,5.177,4.52842857,8,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-23,2024-10-02,RENDER_USDT,Donchian,6.204,5.421,8,-1.0,-150.0,stop,MIXED,0.25
A,2024-06-21,2024-10-20,TRX_USDT,Donchian,0.11835,0.1567,120,8.5959,1289.3852,backstop,MIXED,0.25
A,2024-10-15,2024-10-22,CHZ_USDT,Donchian,0.0826,0.07072857,6,-1.0,-150.0,stop,MIXED,0.25
A,2024-10-14,2024-10-23,BCH_USDT,Donchian,369.6,338.8,8,-1.0,-150.0,stop,MIXED,0.25
A,2024-10-14,2024-10-23,SAGA_USDT,Donchian,3.2923,2.43588571,8,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-18,2024-10-25,FET_USDT,Donchian,1.452,1.23957143,36,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-24,2024-10-25,SEI_USDT,Donchian,0.4332,0.36321429,30,-1.0,-150.0,stop,MIXED,0.25
A,2024-10-10,2024-11-03,UNI_USDT,Donchian,8.133,7.12542857,23,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-10,2024-11-04,AAVE_USDT,Donchian,150.59,125.81285714,54,-1.0,-150.0,stop,MIXED,0.25
A,2024-10-15,2024-11-05,EIGEN_USDT,RSI_MR,3.514,2.405,20,-0.7734,-116.0042,time_exit,MIXED,0.25
A,2024-07-13,2024-11-11,ZEC_USDT,Donchian,26.77,45.29,120,4.3709,655.6305,backstop,BULL,0.25
A,2024-11-06,2024-11-15,AAVE_USDT,Donchian,173.71,150.60428571,8,-1.0,-150.0,stop,BULL,0.25
A,2024-11-06,2024-11-15,UNI_USDT,Donchian,9.288,7.94628571,8,-1.0,-150.0,stop,BULL,0.25
A,2024-11-05,2024-11-26,EIGEN_USDT,RSI_MR,2.405,3.375,20,1.1166,167.4889,time_exit,BULL,0.25
A,2024-09-22,2025-01-13,PENDLE_USDT,Donchian,4.089,3.48828571,112,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-23,2025-01-13,ARKM_USDT,Donchian,1.439,1.24242857,111,-1.0,-150.0,stop,MIXED,0.25
A,2024-11-07,2025-01-13,JTO_USDT,Donchian,2.818,2.29685714,66,-1.0,-150.0,stop,MIXED,0.25
A,2024-09-15,2025-01-14,SUI_USDT,Donchian,1.0787,4.5855,120,21.7968,3269.5258,backstop,MIXED,0.25
A,2024-09-18,2025-01-17,BTC_USDT,Donchian,61759.99,104077.48,120,9.0489,1357.3325,backstop,BULL,0.25
A,2024-09-19,2025-01-18,BNB_USDT,Donchian,567.0,709.52,120,3.3177,497.6588,backstop,BULL,0.25
A,2024-09-19,2025-01-18,SOL_USDT,Donchian,142.89,261.97,120,8.4729,1270.9291,backstop,BULL,0.25
A,2024-09-20,2025-01-19,TAO_USDT,Donchian,407.6,426.8,120,0.2917,43.7595,backstop,MIXED,0.25
A,2025-01-17,2025-01-19,BCH_USDT,Donchian,489.4,433.35714286,1,-1.0,-150.0,stop,MIXED,0.35
A,2025-01-18,2025-01-20,SOL_USDT,Donchian,261.97,229.45285714,1,-1.0,-150.0,stop,MIXED,0.35
A,2024-09-24,2025-01-23,PEPE_USDT,Donchian,8.59e-06,1.532e-05,120,5.8961,884.418,backstop,MIXED,0.25
A,2024-10-04,2025-01-27,APT_USDT,Donchian,9.1,7.61428571,114,-1.0,-150.0,stop,MIXED,0.25
A,2025-01-16,2025-01-27,HBAR_USDT,Donchian,0.36278,0.30204,10,-1.0,-150.0,stop,MIXED,0.35
A,2025-01-16,2025-01-27,LTC_USDT,Donchian,124.41,108.16142857,10,-1.0,-150.0,stop,MIXED,0.35
A,2025-01-21,2025-01-27,AAVE_USDT,Donchian,370.8,304.76428571,5,-1.0,-150.0,stop,MIXED,0.25
A,2025-01-17,2025-02-02,BTC_USDT,Donchian,104077.48,96535.08285714,15,-1.0,-150.0,stop,MIXED,0.35
A,2024-11-07,2025-02-03,ETH_USDT,Donchian,2895.47,2626.20857143,87,-1.0,-150.0,stop,MIXED,0.25
A,2024-11-15,2025-02-03,DASH_USDT,Donchian,27.84,24.73,79,-1.0,-150.0,stop,MIXED,0.35
A,2025-02-02,2025-02-03,TON_USDT,RSI_MR,4.061,3.18542857,0,-1.0,-150.0,stop,MIXED,0.25
A,2024-10-18,2025-02-16,DOGE_USDT,Donchian,0.13716,0.26555,120,9.3764,1406.4632,backstop,MIXED,0.25
A,2025-01-28,2025-02-18,DOGS_USDT,RSI_MR,0.0002631,0.0001688,20,-0.7096,-106.4334,time_exit,MIXED,0.25
A,2024-11-06,2025-02-19,ENA_USDT,Donchian,0.4856,0.3912,104,-1.0,-150.0,stop,MIXED,0.25
A,2024-10-24,2025-02-22,TRX_USDT,Donchian,0.1646,0.2393,120,14.1707,2125.6098,backstop,MIXED,0.25
A,2025-02-02,2025-02-23,IO_USDT,RSI_MR,1.679,1.403,20,-0.2668,-40.0166,time_exit,MIXED,0.25
A,2025-02-02,2025-02-23,TRUMP_USDT,RSI_MR,21.01,16.13,20,-0.2194,-32.9126,time_exit,MIXED,0.25
A,2025-02-03,2025-02-24,TON_USDT,RSI_MR,4.075,3.412,20,-0.575,-86.2479,time_exit,MIXED,0.25
A,2025-02-04,2025-02-25,ALT_USDT,RSI_MR,0.05036,0.04075,20,-0.3642,-54.6333,time_exit,MIXED,0.25
A,2025-02-04,2025-02-25,BNB_USDT,RSI_MR,572.69,623.49,20,0.4974,74.6118,time_exit,MIXED,0.25
A,2025-02-04,2025-02-25,HMSTR_USDT,RSI_MR,0.001795,0.001711,20,-0.1169,-17.5418,time_exit,MIXED,0.25
A,2025-02-06,2025-02-27,ARKM_USDT,RSI_MR,0.698,0.635,20,-0.1535,-23.0287,time_exit,BEAR,0.25
A,2025-02-06,2025-02-27,FIDA_USDT,RSI_MR,0.1365,0.1168,20,-0.3305,-49.5687,time_exit,BEAR,0.25
A,2025-02-06,2025-02-27,FIL_USDT,RSI_MR,3.121,3.262,20,0.1045,15.6816,time_exit,BEAR,0.25
A,2025-02-06,2025-02-27,LPT_USDT,RSI_MR,7.646,6.914,20,-0.2093,-31.3913,time_exit,BEAR,0.25
A,2025-02-06,2025-02-27,NEAR_USDT,RSI_MR,3.143,3.058,20,-0.065,-9.7493,time_exit,BEAR,0.25
A,2025-02-06,2025-02-27,ORDI_USDT,RSI_MR,11.18,12.69,20,0.216,32.3935,time_exit,BEAR,0.25
A,2024-11-07,2025-03-08,ADA_USDT,Donchian,0.4065,0.8052,120,9.3248,1398.7137,backstop,MIXED,0.25
A,2024-11-08,2025-03-09,LINK_USDT,Donchian,13.69,13.81,120,0.078,11.6992,backstop,BEAR,0.25
A,2025-03-01,2025-03-09,HBAR_USDT,Donchian,0.25265,0.21089857,7,-1.0,-150.0,stop,BEAR,0.25
A,2024-11-15,2025-03-16,XRP_USDT,Donchian,0.8922,2.2938,120,11.2051,1680.7675,backstop,BEAR,0.35
A,2025-02-23,2025-03-16,TRUMP_USDT,RSI_MR,16.13,11.22,20,-0.7109,-106.6398,time_exit,BEAR,0.25
A,2025-02-26,2025-03-19,BTC_USDT,RSI_MR,84250.09,86845.94,20,0.2801,42.0103,time_exit,MIXED,0.5
A,2025-02-26,2025-03-19,SOL_USDT,RSI_MR,135.32,135.33,20,0.0003,0.039,time_exit,MIXED,0.5
A,2025-03-09,2025-03-30,SAGA_USDT,RSI_MR,0.3409,0.3063,20,-0.1762,-26.4295,time_exit,BEAR,0.5
A,2025-03-09,2025-03-30,TON_USDT,RSI_MR,2.648,3.894,20,1.5021,225.3165,time_exit,BEAR,0.5
A,2025-03-10,2025-03-31,GRT_USDT,RSI_MR,0.0846,0.0879,20,0.1018,15.2677,time_exit,BEAR,0.5
A,2025-03-10,2025-03-31,IO_USDT,RSI_MR,0.738,0.73,20,-0.0195,-2.9228,time_exit,BEAR,0.5
A,2025-04-01,2025-04-07,ZEC_USDT,Donchian,40.64,35.19,5,-1.0,-150.0,stop,BEAR,0.25
A,2025-04-05,2025-04-26,FIDA_USDT,RSI_MR,0.0785,0.0875,20,0.4054,60.8108,time_exit,MIXED,0.5
A,2025-04-06,2025-04-27,ALT_USDT,RSI_MR,0.02495,0.03022,20,0.5448,81.7235,time_exit,MIXED,0.5
A,2025-04-06,2025-04-27,EIGEN_USDT,RSI_MR,0.745,0.91,20,0.6195,92.9204,time_exit,MIXED,0.5
A,2025-04-06,2025-04-27,IO_USDT,RSI_MR,0.551,0.796,20,1.1411,171.1577,time_exit,MIXED,0.5
A,2025-04-06,2025-04-27,POND_USDT,RSI_MR,0.00772,0.00957,20,0.9901,148.5092,time_exit,MIXED,0.5
A,2025-04-06,2025-04-27,SAGA_USDT,RSI_MR,0.2456,0.303,20,0.6776,101.6443,time_exit,MIXED,0.5
A,2025-04-07,2025-04-28,NIL_USDT,RSI_MR,0.433,0.401,20,-0.1159,-17.3913,time_exit,MIXED,0.5
