symbol,n,atr_ch_mult,stop_mult,filter_mode,entry_time,exit_time,entry_price,exit_price,initial_stop,exit_reason,net_r
ACH/USDT,100,7.0,2.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03469,0.030784350859204106,0.030784350859204106,initial_stop,-1.0
ACH/USDT,100,7.0,2.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.040336211094450646,0.040336211094450646,initial_stop,-1.0
ACH/USDT,100,7.0,3.0,ema200_price,2024-03-24 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.04341,0.03631827000433131,0.03631827000433131,initial_stop,-1.0
ACH/USDT,100,7.0,3.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03469,0.028831526288806156,0.028831526288806156,initial_stop,-1.0
ACH/USDT,100,7.0,3.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.03776431664167597,0.03776431664167597,initial_stop,-1.0
ACH/USDT,100,9.0,2.0,ema200_price,2025-02-01 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.05125,0.04583900449367108,0.04583900449367108,initial_stop,-1.0
ACH/USDT,100,9.0,3.0,ema200_price,2025-02-01 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.05125,0.043133506740506616,0.043133506740506616,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,0.03755,0.033685868250633896,0.033685868250633896,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.030047229128963,0.030047229128963,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2024-04-20 00:00:00+00:00,2024-04-30 00:00:00+00:00,0.03487,0.03001316295269004,0.03001316295269004,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2024-11-24 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.02802,0.024172069081424632,0.024172069081424632,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.0342593330541896,0.0342593330541896,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2025-01-28 00:00:00+00:00,2025-02-12 00:00:00+00:00,0.0309,0.02629247083382833,0.02629247083382833,initial_stop,-1.0
ACH/USDT,150,3.0,2.0,ema200_price,2025-02-18 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.03633,0.0305742876429078,0.0305742876429078,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-20 00:00:00+00:00,0.03755,0.03175380237595084,0.03175380237595084,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-03 00:00:00+00:00,0.03776,0.03181267140215487,0.03181267140215487,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2024-04-03 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03302,0.026478365512262292,0.026478365512262292,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2024-04-20 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.03487,0.027584744429035066,0.027584744429035066,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2024-11-24 00:00:00+00:00,2024-12-20 00:00:00+00:00,0.02802,0.022248103622136948,0.022248103622136948,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.0321039995812844,0.0321039995812844,initial_stop,-1.0
ACH/USDT,150,3.0,3.0,ema200_price,2025-01-28 00:00:00+00:00,2025-02-15 00:00:00+00:00,0.0309,0.02477,0.023988706250742498,midline_exit,-0.8869540526559968
ACH/USDT,150,3.0,3.0,ema200_price,2025-02-18 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.03633,0.027696431464361695,0.027696431464361695,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,0.03755,0.033685868250633896,0.033685868250633896,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.030047229128963,0.030047229128963,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03155,0.02762549462842186,0.02762549462842186,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-17 00:00:00+00:00,0.03276,0.028524342281236237,0.028524342281236237,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.0342593330541896,0.0342593330541896,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.03290798769493614,0.03290798769493614,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,0.04246,0.03712123521184015,0.03712123521184015,initial_stop,-1.0
ACH/USDT,150,5.0,2.0,ema200_price,2025-02-04 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.0384,0.03286882697709455,0.03286882697709455,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-20 00:00:00+00:00,0.03755,0.03175380237595084,0.03175380237595084,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-03 00:00:00+00:00,0.03776,0.03181267140215487,0.03181267140215487,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03631,0.029742294514705357,0.029742294514705357,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03155,0.02566324194263279,0.02566324194263279,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.03276,0.026406513421854357,0.026406513421854357,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.0321039995812844,0.0321039995812844,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.030556981542404212,0.030556981542404212,initial_stop,-1.0
ACH/USDT,150,5.0,3.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.04246,0.03445185281776023,0.03445185281776023,initial_stop,-1.0
ACH/USDT,150,7.0,2.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,0.03755,0.033685868250633896,0.033685868250633896,initial_stop,-1.0
ACH/USDT,150,7.0,2.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.03776,0.03379511426810325,0.03379511426810325,initial_stop,-1.0
ACH/USDT,150,7.0,2.0,ema200_price,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03685,0.03286599474206109,0.03286599474206109,initial_stop,-1.0
ACH/USDT,150,7.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.0342593330541896,0.0342593330541896,initial_stop,-1.0
ACH/USDT,150,7.0,2.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.04066293444363657,0.04066293444363657,initial_stop,-1.0
ACH/USDT,150,7.0,3.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-20 00:00:00+00:00,0.03755,0.03175380237595084,0.03175380237595084,initial_stop,-1.0
ACH/USDT,150,7.0,3.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-03 00:00:00+00:00,0.03776,0.03181267140215487,0.03181267140215487,initial_stop,-1.0
ACH/USDT,150,7.0,3.0,ema200_price,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03685,0.03087399211309163,0.03087399211309163,initial_stop,-1.0
ACH/USDT,150,7.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.0321039995812844,0.0321039995812844,initial_stop,-1.0
ACH/USDT,150,7.0,3.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.03825440166545485,0.03825440166545485,initial_stop,-1.0
ACH/USDT,150,9.0,2.0,ema200_price,2024-03-24 00:00:00+00:00,2024-03-29 00:00:00+00:00,0.04341,0.039306171099576535,0.039306171099576535,initial_stop,-1.0
ACH/USDT,150,9.0,2.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.04066293444363657,0.04066293444363657,initial_stop,-1.0
ACH/USDT,150,9.0,3.0,ema200_price,2024-03-24 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.04341,0.037254256649364804,0.037254256649364804,initial_stop,-1.0
ACH/USDT,150,9.0,3.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.03825440166545485,0.03825440166545485,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.0302945,0.0302945,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2024-04-18 00:00:00+00:00,2024-05-12 00:00:00+00:00,0.03017,0.02581828539007757,0.02581828539007757,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2024-11-27 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.02959,0.02568241395094952,0.02568241395094952,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2024-12-09 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.02913,0.02511633010956043,0.02511633010956043,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03433773942620928,0.03433773942620928,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2025-01-28 00:00:00+00:00,2025-02-12 00:00:00+00:00,0.0309,0.026444700729078237,0.026444700729078237,initial_stop,-1.0
ACH/USDT,200,3.0,2.0,ema200_price,2025-02-18 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.03633,0.030977783741601657,0.030977783741601657,initial_stop,-1.0
ACH/USDT,200,3.0,3.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.02845675,0.02845675,initial_stop,-1.0
ACH/USDT,200,3.0,3.0,ema200_price,2024-04-18 00:00:00+00:00,2024-06-08 00:00:00+00:00,0.03017,0.02642,0.02364242808511636,midline_exit,-0.5744862023579631
ACH/USDT,200,3.0,3.0,ema200_price,2024-11-27 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.02959,0.02372862092642428,0.02372862092642428,initial_stop,-1.0
ACH/USDT,200,3.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03222160913931393,0.03222160913931393,initial_stop,-1.0
ACH/USDT,200,3.0,3.0,ema200_price,2025-01-28 00:00:00+00:00,2025-03-06 00:00:00+00:00,0.0309,0.024217051093617357,0.024217051093617357,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.0302945,0.0302945,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2024-04-20 00:00:00+00:00,2024-04-30 00:00:00+00:00,0.03487,0.030440727743311545,0.030440727743311545,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03469,0.030747279248308897,0.030747279248308897,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03433773942620928,0.03433773942620928,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.03308307722543284,0.03308307722543284,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,0.04246,0.03744979007740574,0.03744979007740574,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2025-02-04 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.0384,0.033243841127018704,0.033243841127018704,initial_stop,-1.0
ACH/USDT,200,5.0,2.0,ema200_price,2025-02-20 00:00:00+00:00,2025-02-23 00:00:00+00:00,0.03774,0.03231378809877918,0.03231378809877918,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.02845675,0.02845675,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2024-04-20 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.03487,0.028226091614967322,0.028226091614967322,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03469,0.02877591887246335,0.02877591887246335,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03222160913931393,0.03222160913931393,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.030819615838149267,0.030819615838149267,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.04246,0.034944685116108605,0.034944685116108605,initial_stop,-1.0
ACH/USDT,200,5.0,3.0,ema200_price,2025-02-20 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.03774,0.029600682148168772,0.029600682148168772,initial_stop,-1.0
ACH/USDT,200,7.0,2.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.0302945,0.0302945,initial_stop,-1.0
ACH/USDT,200,7.0,2.0,ema200_price,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03685,0.03288529285206736,0.03288529285206736,initial_stop,-1.0
ACH/USDT,200,7.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03433773942620928,0.03433773942620928,initial_stop,-1.0
ACH/USDT,200,7.0,2.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.04086591183930568,0.04086591183930568,initial_stop,-1.0
ACH/USDT,200,7.0,2.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,0.04246,0.03744979007740574,0.03744979007740574,initial_stop,-1.0
ACH/USDT,200,7.0,3.0,ema200_price,2024-03-19 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.03397,0.02845675,0.02845675,initial_stop,-1.0
ACH/USDT,200,7.0,3.0,ema200_price,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03685,0.030902939278101033,0.030902939278101033,initial_stop,-1.0
ACH/USDT,200,7.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03222160913931393,0.03222160913931393,initial_stop,-1.0
ACH/USDT,200,7.0,3.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.03855886775895852,0.03855886775895852,initial_stop,-1.0
ACH/USDT,200,7.0,3.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.04246,0.034944685116108605,0.034944685116108605,initial_stop,-1.0
ACH/USDT,200,9.0,2.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.03776,0.0340516775,0.0340516775,initial_stop,-1.0
ACH/USDT,200,9.0,2.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.04086591183930568,0.04086591183930568,initial_stop,-1.0
ACH/USDT,200,9.0,3.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.03776,0.03219751625,0.03219751625,initial_stop,-1.0
ACH/USDT,200,9.0,3.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.03855886775895852,0.03855886775895852,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03155,0.027481855434633978,0.027481855434633978,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2024-12-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.03168,0.027500691861566222,0.027500691861566222,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03432869754744754,0.03432869754744754,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.03320009763246251,0.03320009763246251,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,0.04246,0.03777123611138691,0.03777123611138691,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2025-02-04 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.0384,0.033626918293925806,0.033626918293925806,initial_stop,-1.0
ACH/USDT,350,3.0,2.0,ema200_price,2025-02-18 00:00:00+00:00,2025-02-23 00:00:00+00:00,0.03633,0.03142796078031508,0.03142796078031508,initial_stop,-1.0
ACH/USDT,350,3.0,3.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03155,0.025447783151950967,0.025447783151950967,initial_stop,-1.0
ACH/USDT,350,3.0,3.0,ema200_price,2024-12-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.03168,0.02541103779234933,0.02541103779234933,initial_stop,-1.0
ACH/USDT,350,3.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03220804632117131,0.03220804632117131,initial_stop,-1.0
ACH/USDT,350,3.0,3.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.030995146448693767,0.030995146448693767,initial_stop,-1.0
ACH/USDT,350,3.0,3.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.04246,0.035426854167080364,0.035426854167080364,initial_stop,-1.0
ACH/USDT,350,3.0,3.0,ema200_price,2025-02-18 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.03633,0.028976941170472628,0.028976941170472628,initial_stop,-1.0
ACH/USDT,350,5.0,2.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03469,0.03061006882668349,0.03061006882668349,initial_stop,-1.0
ACH/USDT,350,5.0,2.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03432869754744754,0.03432869754744754,initial_stop,-1.0
ACH/USDT,350,5.0,2.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.03320009763246251,0.03320009763246251,initial_stop,-1.0
ACH/USDT,350,5.0,2.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,0.04246,0.03777123611138691,0.03777123611138691,initial_stop,-1.0
ACH/USDT,350,5.0,2.0,ema200_price,2025-02-04 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.0384,0.033626918293925806,0.033626918293925806,initial_stop,-1.0
ACH/USDT,350,5.0,3.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03469,0.028570103240025235,0.028570103240025235,initial_stop,-1.0
ACH/USDT,350,5.0,3.0,ema200_price,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.03857,0.03220804632117131,0.03220804632117131,initial_stop,-1.0
ACH/USDT,350,5.0,3.0,ema200_price,2025-01-29 00:00:00+00:00,2025-02-03 00:00:00+00:00,0.03761,0.030995146448693767,0.030995146448693767,initial_stop,-1.0
ACH/USDT,350,5.0,3.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.04246,0.035426854167080364,0.035426854167080364,initial_stop,-1.0
ACH/USDT,350,7.0,2.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.04101995449636976,0.04101995449636976,initial_stop,-1.0
ACH/USDT,350,7.0,2.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-04 00:00:00+00:00,0.04246,0.03777123611138691,0.03777123611138691,initial_stop,-1.0
ACH/USDT,350,7.0,3.0,ema200_price,2025-01-30 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04548,0.03878993174455465,0.03878993174455465,initial_stop,-1.0
ACH/USDT,350,7.0,3.0,ema200_price,2025-02-03 00:00:00+00:00,2025-02-06 00:00:00+00:00,0.04246,0.035426854167080364,0.035426854167080364,initial_stop,-1.0
ACH/USDT,350,9.0,2.0,ema200_price,2025-01-31 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04687,0.042347497483523,0.042347497483523,initial_stop,-1.0
ACH/USDT,350,9.0,3.0,ema200_price,2025-01-31 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.04687,0.04008624622528449,0.04008624622528449,initial_stop,-1.0
ACM/USDT,20,3.0,2.0,ema200_price,2025-07-27 00:00:00+00:00,2025-07-29 00:00:00+00:00,0.996,0.8916817250656041,0.8916817250656041,initial_stop,-1.0
ACM/USDT,20,3.0,3.0,ema200_price,2025-07-27 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.996,0.988,0.8395225875984061,midline_exit,-0.0511255898037749
ACM/USDT,50,3.0,2.0,ema200_price,2024-03-25 00:00:00+00:00,2024-04-02 00:00:00+00:00,2.782,2.5164325047200102,2.5164325047200102,initial_stop,-1.0
ACM/USDT,50,3.0,2.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.953,1.7637292430036917,1.7637292430036917,initial_stop,-1.0
ACM/USDT,50,3.0,2.0,ema200_price,2025-08-08 00:00:00+00:00,2025-08-31 00:00:00+00:00,1.07,0.938,0.9202234559912531,midline_exit,-0.8813128976476537
ACM/USDT,50,3.0,3.0,ema200_price,2024-03-25 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.782,2.519,2.3836487570800156,midline_exit,-0.6602213616108331
ACM/USDT,50,3.0,3.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-10 00:00:00+00:00,1.953,1.6690938645055375,1.6690938645055375,initial_stop,-1.0
ACM/USDT,50,3.0,3.0,ema200_price,2025-08-08 00:00:00+00:00,2025-08-31 00:00:00+00:00,1.07,0.938,0.8453351839868796,midline_exit,-0.5875419317651024
ACM/USDT,100,3.0,2.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,2.509,2.295953801427974,2.295953801427974,initial_stop,-1.0
ACM/USDT,100,3.0,2.0,ema200_price,2024-03-22 00:00:00+00:00,2024-04-13 00:00:00+00:00,2.577,2.356347079826044,2.356347079826044,initial_stop,-1.0
ACM/USDT,100,3.0,2.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-10 00:00:00+00:00,1.851,1.6496665750228108,1.6496665750228108,initial_stop,-1.0
ACM/USDT,100,3.0,2.0,ema200_price,2024-12-12 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.93,1.714265018432014,1.714265018432014,initial_stop,-1.0
ACM/USDT,100,3.0,2.0,ema200_price,2025-08-10 00:00:00+00:00,2025-08-19 00:00:00+00:00,1.157,0.9945599690041649,0.9945599690041649,initial_stop,-1.0
ACM/USDT,100,3.0,3.0,ema200_price,2024-03-18 00:00:00+00:00,2024-04-13 00:00:00+00:00,2.509,2.1894307021419612,2.1894307021419612,initial_stop,-1.0
ACM/USDT,100,3.0,3.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-19 00:00:00+00:00,1.851,1.5489998625342163,1.5489998625342163,initial_stop,-1.0
ACM/USDT,100,3.0,3.0,ema200_price,2025-08-10 00:00:00+00:00,2025-09-01 00:00:00+00:00,1.157,0.9133399535062472,0.9133399535062472,initial_stop,-1.0
ACM/USDT,100,5.0,2.0,ema200_price,2024-03-25 00:00:00+00:00,2024-04-01 00:00:00+00:00,2.782,2.558699528208131,2.558699528208131,initial_stop,-1.0
ACM/USDT,100,5.0,2.0,ema200_price,2024-04-05 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.937,2.6937892696326076,2.6937892696326076,initial_stop,-1.0
ACM/USDT,100,5.0,2.0,ema200_price,2024-12-08 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.073,1.868434930998739,1.868434930998739,initial_stop,-1.0
ACM/USDT,100,5.0,3.0,ema200_price,2024-03-25 00:00:00+00:00,2024-04-13 00:00:00+00:00,2.782,2.447049292312196,2.447049292312196,initial_stop,-1.0
ACM/USDT,100,5.0,3.0,ema200_price,2024-12-08 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.073,1.7661523964981085,1.7661523964981085,initial_stop,-1.0
ACM/USDT,150,3.0,2.0,ema200_price,2024-03-18 00:00:00+00:00,2024-03-19 00:00:00+00:00,2.509,2.310245749079379,2.310245749079379,initial_stop,-1.0
ACM/USDT,150,3.0,2.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-13 00:00:00+00:00,2.45,2.247425283347169,2.247425283347169,initial_stop,-1.0
ACM/USDT,150,3.0,2.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.953,1.7438809196099143,1.7438809196099143,initial_stop,-1.0
ACM/USDT,150,3.0,2.0,ema200_price,2024-12-12 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.93,1.7121097424604232,1.7121097424604232,initial_stop,-1.0
ACM/USDT,150,3.0,2.0,ema200_price,2025-08-10 00:00:00+00:00,2025-08-20 00:00:00+00:00,1.157,0.9857611804900726,0.9857611804900726,initial_stop,-1.0
ACM/USDT,150,3.0,3.0,ema200_price,2024-03-18 00:00:00+00:00,2024-04-13 00:00:00+00:00,2.509,2.2108686236190684,2.2108686236190684,initial_stop,-1.0
ACM/USDT,150,3.0,3.0,ema200_price,2024-12-03 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.953,1.6393213794148715,1.6393213794148715,initial_stop,-1.0
ACM/USDT,150,3.0,3.0,ema200_price,2025-08-10 00:00:00+00:00,2025-09-01 00:00:00+00:00,1.157,0.9001417707351088,0.9001417707351088,initial_stop,-1.0
ACM/USDT,150,5.0,2.0,ema200_price,2024-03-24 00:00:00+00:00,2024-04-02 00:00:00+00:00,2.712,2.5063073488806413,2.5063073488806413,initial_stop,-1.0
ACM/USDT,150,5.0,2.0,ema200_price,2024-04-04 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.761,2.5444826512809082,2.5444826512809082,initial_stop,-1.0
