exit_time,symbol,timeframe,side,exit_reason,net_r,equity_r,peak_r,drawdown_r,breakeven_touched,chandelier_touched,mfe_r,mae_r
2025-12-17 08:00:00+00:00,SAHARA/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-11.492424242424116,-0.02,-11.472424242424117,True,False,1.7432117920868866,-2.416602017067492
2025-12-17 12:00:00+00:00,AVAX/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-11.512424242424116,-0.02,-11.492424242424116,True,False,1.1902017291066282,-0.3227665706051877
2025-12-17 12:00:00+00:00,BTC/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999998,-12.532424242424113,-0.02,-12.512424242424114,False,False,0.41620081858325636,-1.984995779285207
2025-12-17 12:00:00+00:00,PENGU/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-12.552424242424113,-0.02,-12.532424242424113,True,False,1.0784222737819016,-0.7081206496519729
2025-12-17 12:00:00+00:00,PNUT/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-12.572424242424113,-0.02,-12.552424242424113,True,False,1.4626865671641816,-0.8358208955223869
2025-12-17 12:00:00+00:00,SOL/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000005,-13.592424242424112,-0.02,-13.572424242424113,False,False,0.6761481481481497,-1.4725925925925956
2025-12-17 12:00:00+00:00,UNI/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-13.612424242424112,-0.02,-13.592424242424112,True,False,1.0321207430340558,-0.90750773993808
2025-12-18 08:00:00+00:00,DOGS/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-13.632424242424111,-0.02,-13.612424242424112,True,False,1.7330097087378653,-1.6990291262135926
2025-12-18 12:00:00+00:00,LINK/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-13.652424242424111,-0.02,-13.632424242424111,True,False,1.2857142857142831,-0.7142857142857145
2025-12-18 12:00:00+00:00,NEAR/USDT,4h,SHORT,INITIAL_STOP,-1.02,-14.67242424242411,-0.02,-14.652424242424111,False,False,0.3434343434343438,-1.0404040404040404
2025-12-18 12:00:00+00:00,ETH/USDT,4h,SHORT,INITIAL_STOP,-1.020000000000001,-15.692424242424112,-0.02,-15.672424242424112,False,False,0.14220974021829458,-1.1305291376779216
2025-12-18 16:00:00+00:00,PNUT/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-15.712424242424111,-0.02,-15.692424242424112,True,False,1.1123287671232878,-0.44109589041095837
2025-12-19 00:00:00+00:00,ETH/USDT,4h,SHORT,INITIAL_STOP,-1.02,-16.732424242424113,-0.02,-16.712424242424113,False,False,0.014817054732383225,-1.0451827501780193
2025-12-19 04:00:00+00:00,AAVE/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999996,-17.752424242424112,-0.02,-17.732424242424113,False,False,0.00777106204514646,-1.185518687553964
2025-12-19 04:00:00+00:00,BTC/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999998,-18.772424242424112,-0.02,-18.752424242424112,False,False,0.010733905723569095,-1.2600010168294358
2025-12-19 04:00:00+00:00,CFX/USDT,4h,SHORT,INITIAL_STOP,-1.02,-19.79242424242411,-0.02,-19.772424242424112,False,False,0.0,-1.1666666666666676
2025-12-19 04:00:00+00:00,LINK/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000007,-20.81242424242411,-0.02,-20.79242424242411,False,False,0.027999999999999386,-1.0499999999999994
2025-12-19 04:00:00+00:00,LTC/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999982,-21.83242424242411,-0.02,-21.81242424242411,False,False,0.007930513595166458,-1.0071752265861027
2025-12-19 08:00:00+00:00,ZEC/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999998,-22.85242424242411,-0.02,-22.83242424242411,False,False,0.28291209421481256,-1.3190073796505184
2025-12-19 12:00:00+00:00,PEPE/USDT,4h,SHORT,STOP_BE_CHAND,0.8577292576419212,-21.99469498478219,-0.02,-21.97469498478219,True,True,2.1091703056768547,-0.3668122270742346
2025-12-19 12:00:00+00:00,SHIB/USDT,4h,SHORT,STOP_BE_CHAND,1.4610810810810844,-20.533613903701106,-0.02,-20.513613903701106,True,True,3.518918918918922,-0.4540540540540499
2025-12-19 12:00:00+00:00,JTO/USDT,4h,SHORT,STOP_BE_CHAND,1.3296376811594197,-19.203976222541687,-0.02,-19.183976222541688,True,True,2.257246376811594,-0.4565217391304336
2025-12-19 12:00:00+00:00,PENGU/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-19.223976222541687,-0.02,-19.203976222541687,True,False,1.2170923379174863,-0.3014079895219378
2025-12-19 12:00:00+00:00,HBAR/USDT,4h,SHORT,STOP_BE_CHAND,2.567613964865459,-16.65636225767623,-0.02,-16.63636225767623,True,True,4.092283744718692,-0.46697798532354845
2025-12-19 12:00:00+00:00,INJ/USDT,4h,SHORT,STOP_BE_CHAND,0.9375471698113197,-15.71881508786491,-0.02,-15.69881508786491,True,True,2.0537735849056595,-0.3522012578616355
2025-12-19 12:00:00+00:00,DOGE/USDT,4h,SHORT,STOP_BE_CHAND,0.9417156016119742,-14.777099486252935,-0.02,-14.757099486252935,True,True,2.3091537132987936,-0.7643446555363664
2025-12-19 12:00:00+00:00,ADA/USDT,4h,SHORT,STOP_BE_CHAND,1.150980176211453,-13.626119310041481,-0.02,-13.606119310041482,True,True,2.382158590308368,-0.2852422907488993
2025-12-19 16:00:00+00:00,ZBT/USDT,4h,SHORT,STOP_BE_CHAND,5.442825278810409,-8.183294031231073,-0.02,-8.163294031231073,True,True,7.598513011152419,-0.1301115241635653
2025-12-19 16:00:00+00:00,XPL/USDT,4h,SHORT,STOP_BE_CHAND,1.739779951100246,-6.443514080130827,-0.02,-6.423514080130827,True,True,3.0378973105134484,-0.9755501222493884
2025-12-19 16:00:00+00:00,WLFI/USDT,4h,SHORT,STOP_BE_CHAND,1.1946341463414618,-5.248879933789365,-0.02,-5.228879933789365,True,True,2.640650406504066,-0.5463414634146342
2025-12-19 16:00:00+00:00,WLD/USDT,4h,SHORT,STOP_BE_CHAND,1.292142857142855,-3.9567370766465095,-0.02,-3.9367370766465095,True,True,2.6074999999999964,-0.6
2025-12-19 16:00:00+00:00,VIC/USDT,4h,SHORT,STOP_BE_CHAND,2.404686192468619,-1.5520508841778904,-0.02,-1.5320508841778904,True,True,4.100418410041839,-0.2928870292886987
2025-12-19 16:00:00+00:00,TIA/USDT,4h,SHORT,STOP_BE_CHAND,0.6630188679245291,-0.8890320162533613,-0.02,-0.8690320162533612,True,True,2.2551886792452844,-0.5943396226415101
2025-12-19 16:00:00+00:00,SUI/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,-0.9090320162533613,-0.02,-0.8890320162533613,True,False,1.9277461631315755,-0.7242628039317137
2025-12-19 16:00:00+00:00,RENDER/USDT,4h,SHORT,STOP_BE_CHAND,2.12385474860335,1.214822732349989,1.214822732349989,0.0,True,True,3.5097765363128457,-0.30307262569832294
2025-12-19 16:00:00+00:00,NEAR/USDT,4h,SHORT,INITIAL_STOP,-1.020000000000001,0.19482273234998804,1.214822732349989,-1.020000000000001,False,False,0.19827586206896472,-1.1379310344827596
2025-12-19 16:00:00+00:00,FIL/USDT,4h,SHORT,STOP_BE_CHAND,1.030552922590838,1.2253756549408261,1.2253756549408261,0.0,True,True,2.443917851500791,-0.35387045813586165
2025-12-19 16:00:00+00:00,FET/USDT,4h,SHORT,STOP_BE_CHAND,1.2113034188034206,2.436679073744247,2.436679073744247,0.0,True,True,2.8194444444444455,-0.0673076923076932
2025-12-19 16:00:00+00:00,ENA/USDT,4h,SHORT,STOP_BE_CHAND,1.5408414239482182,3.977520497692465,3.977520497692465,0.0,True,True,2.564401294498381,-0.9106796116504839
2025-12-19 16:00:00+00:00,DODO/USDT,4h,SHORT,STOP_BE_CHAND,2.5322388059701537,6.509759303662619,6.509759303662619,0.0,True,True,4.07462686567165,-0.5223880597014904
2025-12-19 16:00:00+00:00,DASH/USDT,4h,SHORT,STOP_BE_CHAND,1.9380265095728972,8.447785813235516,8.447785813235516,0.0,True,True,3.412371134020614,-0.1786941580756022
2025-12-19 16:00:00+00:00,BB/USDT,4h,SHORT,STOP_BE_CHAND,2.545476190476193,10.99326200371171,10.99326200371171,0.0,True,True,3.5000000000000018,-0.6666666666666666
2025-12-19 16:00:00+00:00,APT/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,10.97326200371171,10.99326200371171,-0.019999999999999574,True,False,1.8411910669975176,-0.7121588089330029
2025-12-19 16:00:00+00:00,AI/USDT,4h,SHORT,STOP_BE_CHAND,1.6350802139037406,12.608342217615451,12.608342217615451,0.0,True,True,2.9946524064171087,-0.8983957219251324
2025-12-19 20:00:00+00:00,BNB/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,12.588342217615452,12.608342217615451,-0.019999999999999574,True,False,1.6820969453945036,-0.7966741361009578
2025-12-19 20:00:00+00:00,KITE/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999994,11.568342217615452,12.608342217615451,-1.0399999999999991,False,False,0.17721518987341664,-1.09282700421941
2025-12-19 20:00:00+00:00,ONDO/USDT,4h,SHORT,STOP_BE_CHAND,1.9993199381761966,13.567662155791648,13.567662155791648,0.0,True,True,3.4621329211746525,-0.35703245749613666
2025-12-19 20:00:00+00:00,XRP/USDT,4h,SHORT,STOP_BE_CHAND,1.042433955618174,14.610096111409822,14.610096111409822,0.0,True,True,2.815780204297286,-0.7088763649172221
2025-12-20 00:00:00+00:00,VIRTUAL/USDT,4h,SHORT,STOP_BE_CHAND,1.284270064833446,15.894366176243269,15.894366176243269,0.0,True,True,2.618153364632239,-0.9953051643192491
2025-12-20 04:00:00+00:00,SAHARA/USDT,4h,SHORT,INITIAL_STOP,-1.02,14.874366176243269,15.894366176243269,-1.0199999999999996,False,False,0.45394465097067377,-1.0119785212722014
2025-12-20 08:00:00+00:00,PENDLE/USDT,4h,SHORT,STOP_BE_CHAND,1.9112393887945702,16.78560556503784,16.78560556503784,0.0,True,True,3.1969439728353177,-0.44567062818336056
2025-12-20 08:00:00+00:00,RAD/USDT,4h,SHORT,STOP_BE_CHAND,1.6704761904761851,18.456081755514028,18.456081755514028,0.0,True,True,3.0833333333333286,-0.4166666666666667
2025-12-20 08:00:00+00:00,SPK/USDT,4h,SHORT,STOP_BE_CHAND,1.456084439298123,19.91216619481215,19.91216619481215,0.0,True,True,2.5719248240847987,-0.5742406698138434
2025-12-20 12:00:00+00:00,ICP/USDT,4h,SHORT,STOP_BE_CHAND,1.0370934256055355,20.94925962041769,20.94925962041769,0.0,True,True,2.3494809688581295,-0.3778546712802759
2025-12-21 00:00:00+00:00,DOT/USDT,4h,SHORT,STOP_BE_CHAND,1.407815206929741,22.35707482734743,22.35707482734743,0.0,True,True,2.1626564003849853,-0.3570741097208848
2025-12-21 00:00:00+00:00,PUMP/USDT,4h,SHORT,STOP_BE_CHAND,3.3326585522101206,25.68973337955755,25.68973337955755,0.0,True,True,4.1838565022421506,-0.8161434977578466
2025-12-21 04:00:00+00:00,TRUMP/USDT,4h,SHORT,STOP_BE_CHAND,2.757087033747771,28.446820413305318,28.446820413305318,0.0,True,True,3.8481349911189966,-0.3170515097690945
2025-12-21 08:00:00+00:00,MLN/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000014,27.426820413305315,28.446820413305318,-1.0200000000000031,False,False,0.7277227722772271,-2.5643564356435635
2025-12-21 12:00:00+00:00,FIL/USDT,4h,LONG,INITIAL_STOP,-1.0199999999999996,26.406820413305315,28.446820413305318,-2.0400000000000027,False,False,0.07329842931936906,-1.4048865619546271
2025-12-22 00:00:00+00:00,XUSD/USDT,4h,LONG,STOP_BE_CHAND,-0.02,26.386820413305315,28.446820413305318,-2.0600000000000023,True,False,1.09375,-0.875
2025-12-22 12:00:00+00:00,TRX/USDT,4h,LONG,STOP_BE_CHAND,0.5315463917525819,26.918366805057897,28.446820413305318,-1.5284536082474212,True,True,2.1288659793814584,-0.2525773195876422
2025-12-22 12:00:00+00:00,TAO/USDT,4h,SHORT,STOP_BE_CHAND,4.039954751131228,30.958321556189127,30.958321556189127,0.0,True,True,5.1391402714932175,-0.7443438914027138
2025-12-22 16:00:00+00:00,BTC/USDT,4h,LONG,INITIAL_STOP,-1.02,29.938321556189127,30.958321556189127,-1.0199999999999996,False,False,0.4726376259297366,-1.4556106548293664
2025-12-23 00:00:00+00:00,AVAX/USDT,4h,SHORT,INITIAL_STOP,-1.020000000000001,28.918321556189127,30.958321556189127,-2.039999999999999,False,False,0.9713656387665205,-1.017621145374449
2025-12-23 20:00:00+00:00,ZBT/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999999,27.898321556189128,30.958321556189127,-3.0599999999999987,False,False,0.2713178294573648,-1.1937984496124046
2025-12-24 00:00:00+00:00,KITE/USDT,4h,LONG,INITIAL_STOP,-1.0199999999999996,26.878321556189128,30.958321556189127,-4.079999999999998,False,False,0.42896935933147506,-1.345403899721449
2025-12-24 08:00:00+00:00,VIC/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000011,25.85832155618913,30.958321556189127,-5.099999999999998,False,False,0.2041666666666684,-1.2833333333333332
2025-12-24 08:00:00+00:00,ZEC/USDT,4h,LONG,INITIAL_STOP,-1.0200000000000002,24.83832155618913,30.958321556189127,-6.119999999999997,False,False,0.4637493119446416,-1.0001572697963348
2025-12-24 12:00:00+00:00,BFUSD/USDT,4h,LONG,INITIAL_STOP,-1.0199999999998766,23.818321556189254,30.958321556189127,-7.139999999999873,False,False,0.2592592592595364,-1.0370370370369943
2025-12-24 12:00:00+00:00,CFX/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999987,22.798321556189254,30.958321556189127,-8.159999999999872,False,False,0.135265700483091,-2.603864734299517
2025-12-24 16:00:00+00:00,ENA/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,22.778321556189255,30.958321556189127,-8.179999999999872,True,False,1.0105263157894768,-0.09473684210526152
2025-12-24 20:00:00+00:00,TRUMP/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,22.758321556189255,30.958321556189127,-8.199999999999871,True,False,1.2419354838709677,-0.4868951612903218
2025-12-24 20:00:00+00:00,XPL/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999999,21.738321556189256,30.958321556189127,-9.219999999999871,False,False,0.40242057488653493,-1.1437216338880478
2025-12-25 00:00:00+00:00,TON/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999996,20.718321556189256,30.958321556189127,-10.23999999999987,False,False,0.16901408450704244,-1.3380281690140845
2025-12-25 00:00:00+00:00,SAHARA/USDT,4h,SHORT,INITIAL_STOP,-1.020000000000001,19.698321556189256,30.958321556189127,-11.25999999999987,False,False,0.5487122060470321,-1.2855543113101902
2025-12-25 00:00:00+00:00,LAYER/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,19.678321556189257,30.958321556189127,-11.27999999999987,True,False,1.5679475164011223,-0.8987816307403944
2025-12-25 00:00:00+00:00,DASH/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000005,18.658321556189257,30.958321556189127,-12.29999999999987,False,False,0.14457028647568396,-1.4830113257828115
2025-12-25 04:00:00+00:00,BIO/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000002,17.638321556189258,30.958321556189127,-13.319999999999869,False,False,0.5137614678899096,-1.0917431192660552
2025-12-25 04:00:00+00:00,FF/USDT,4h,SHORT,STOP_BE_CHAND,2.285134788189984,19.923456344379243,30.958321556189127,-11.034865211809883,True,True,3.481129653401796,-0.08985879332477541
2025-12-25 04:00:00+00:00,PENDLE/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,19.903456344379244,30.958321556189127,-11.054865211809883,True,False,1.1131805157593129,-0.24068767908309494
2025-12-25 04:00:00+00:00,ZBT/USDT,4h,LONG,STOP_BE_CHAND,-0.02,19.883456344379244,30.958321556189127,-11.074865211809882,True,True,2.407063197026023,-0.28624535315985145
2025-12-25 12:00:00+00:00,INJ/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000011,18.863456344379244,30.958321556189127,-12.094865211809882,False,False,0.1505376344086024,-1.0302419354838692
2025-12-25 12:00:00+00:00,TAO/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999996,17.843456344379245,30.958321556189127,-13.114865211809882,False,False,0.7861975642760474,-1.0514208389715831
2025-12-25 16:00:00+00:00,OSMO/USDT,4h,SHORT,STOP_BE_CHAND,3.4274708171206174,21.270927161499863,30.958321556189127,-9.687394394689264,True,True,4.221789883268478,-0.21789883268482335
2025-12-25 16:00:00+00:00,PUMP/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,21.250927161499863,30.958321556189127,-9.707394394689263,True,False,1.461916461916463,-0.20638820638820596
2025-12-25 20:00:00+00:00,FIL/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,21.230927161499864,30.958321556189127,-9.727394394689263,True,False,1.1484374999999973,-0.638020833333335
2025-12-26 00:00:00+00:00,SUI/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000007,20.210927161499864,30.958321556189127,-10.747394394689262,False,False,0.11176925057944856,-1.0149369044553183
2025-12-26 00:00:00+00:00,NEAR/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000005,19.190927161499864,30.958321556189127,-11.767394394689262,False,False,0.13774597495527885,-1.2397137745974958
2025-12-26 00:00:00+00:00,DOT/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,19.170927161499865,30.958321556189127,-11.787394394689262,True,False,1.1214165261382782,-0.47217537942664406
2025-12-26 00:00:00+00:00,BB/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999999,18.150927161499865,30.958321556189127,-12.807394394689261,False,False,0.07446808510638248,-1.117021276595745
2025-12-26 04:00:00+00:00,HBAR/USDT,4h,SHORT,INITIAL_STOP,-1.020000000000001,17.130927161499866,30.958321556189127,-13.82739439468926,False,False,0.1351974632458903,-1.0573652349380251
2025-12-26 04:00:00+00:00,XRP/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,17.110927161499866,30.958321556189127,-13.84739439468926,True,False,1.0667743672590184,-0.47119009154550134
2025-12-26 08:00:00+00:00,AAVE/USDT,4h,SHORT,STOP_BE_CHAND,1.2309711197432873,18.341898281243154,30.958321556189127,-12.616423274945973,True,True,2.2166863705455166,-0.16905928052693886
2025-12-26 08:00:00+00:00,DOGS/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000007,17.321898281243154,30.958321556189127,-13.636423274945972,False,False,0.7222222222222201,-1.1666666666666636
2025-12-26 08:00:00+00:00,ZBT/USDT,4h,LONG,INITIAL_STOP,-1.0199999999999998,16.301898281243155,30.958321556189127,-14.656423274945972,False,False,0.7080924855491323,-1.2017341040462426
2025-12-26 12:00:00+00:00,VIRTUAL/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999999,15.281898281243155,30.958321556189127,-15.676423274945972,False,False,0.20314912009879757,-1.035196048163012
2025-12-26 16:00:00+00:00,JTO/USDT,4h,LONG,STOP_BE_CHAND,-0.02,15.261898281243155,30.958321556189127,-15.696423274945971,True,False,1.0090090090090094,-0.6306306306306309
2025-12-27 00:00:00+00:00,NOT/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,15.241898281243156,30.958321556189127,-15.71642327494597,True,False,1.8127490039840637,-0.11155378486055743
2025-12-27 08:00:00+00:00,ZEC/USDT,4h,LONG,STOP_BE_CHAND,-0.02,15.221898281243156,30.958321556189127,-15.73642327494597,True,True,2.248603351955306,-0.22998137802607047
2025-12-27 08:00:00+00:00,DASH/USDT,4h,LONG,STOP_BE_CHAND,-0.02,15.201898281243157,30.958321556189127,-15.75642327494597,True,False,1.441931540342301,-0.5348410757946214
2025-12-27 12:00:00+00:00,TIA/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999996,14.181898281243157,30.958321556189127,-16.77642327494597,False,False,0.668789808917198,-1.057903879559931
2025-12-27 16:00:00+00:00,RENDER/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999996,13.161898281243158,30.958321556189127,-17.79642327494597,False,False,0.24186991869918553,-1.0101626016260152
2025-12-27 16:00:00+00:00,TRX/USDT,4h,SHORT,INITIAL_STOP,-1.020000000000008,12.141898281243149,30.958321556189127,-18.816423274945976,False,False,0.6303317535545048,-1.2938388625592427
2025-12-27 20:00:00+00:00,ADA/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000007,11.121898281243148,30.958321556189127,-19.83642327494598,False,False,0.8759278897136823,-1.4846235418875902
2025-12-27 20:00:00+00:00,BNB/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,11.101898281243148,30.958321556189127,-19.85642327494598,True,False,1.1059730250481672,-0.29190751445087026
2025-12-27 20:00:00+00:00,SHIB/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000011,10.081898281243147,30.958321556189127,-20.876423274945978,False,False,0.47727272727272585,-1.1931818181818197
2025-12-27 20:00:00+00:00,WLD/USDT,4h,SHORT,INITIAL_STOP,-1.0200000000000016,9.061898281243145,30.958321556189127,-21.89642327494598,False,False,0.5211864406779682,-1.0847457627118662
2025-12-28 00:00:00+00:00,SPK/USDT,4h,LONG,STOP_BE_CHAND,-0.02,9.041898281243146,30.958321556189127,-21.91642327494598,True,False,1.4300687285223377,-0.6398625429553257
2025-12-28 08:00:00+00:00,XPL/USDT,4h,LONG,STOP_BE_CHAND,-0.02,9.021898281243146,30.958321556189127,-21.93642327494598,True,False,1.4431057563587693,-0.1218206157965191
2025-12-28 16:00:00+00:00,ENA/USDT,4h,LONG,INITIAL_STOP,-1.0200000000000005,8.001898281243147,30.958321556189127,-22.95642327494598,False,False,0.05915492957746374,-1.0352112676056346
2025-12-29 00:00:00+00:00,ONDO/USDT,4h,SHORT,INITIAL_STOP,-1.0199999999999996,6.981898281243147,30.958321556189127,-23.97642327494598,False,False,0.5384615384615361,-1.3093117408906896
2025-12-29 00:00:00+00:00,FF/USDT,4h,SHORT,INITIAL_STOP,-1.019999999999999,5.9618982812431485,30.958321556189127,-24.99642327494598,False,False,0.143274853801171,-1.040935672514619
2025-12-29 00:00:00+00:00,AVAX/USDT,4h,LONG,STOP_BE_CHAND,-0.02,5.941898281243149,30.958321556189127,-25.01642327494598,True,False,1.010067114093959,-0.37583892617449693
2025-12-29 00:00:00+00:00,DOGE/USDT,4h,SHORT,STOP_BE_CHAND,-0.02,5.921898281243149,30.958321556189127,-25.036423274945978,True,False,1.2668350168350218,-0.46548821548821323
