trade_id,symbol,timeframe,side,filter_mode,linreg_n,linreg_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,pnl_pct,mae_r,mfe_r
97,ARKM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:34.867200+00:00,1970-01-01 00:28:35.644800+00:00,2.6324,2.2341,2.0991850000000003,0.533215,midline_exit,9,-0.746978235796067,-15.130679228080835,-0.8326847519293342,0.4392224524816443
98,ARKM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:47.049600+00:00,1970-01-01 00:28:47.740800+00:00,1.439,1.332,1.2603,0.1787,midline_exit,8,-0.5987688864017906,-7.435719249478801,-0.900951315053162,1.5165081141578058
99,ARKM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:50.851200+00:00,1970-01-01 00:28:51.456000+00:00,2.124,2.063,1.80885,0.31515,midline_exit,7,-0.19355862287799444,-2.8719397363465182,-0.43154053625257854,1.3612565445026172
100,ARPA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:49.382400+00:00,1970-01-01 00:28:49.468800+00:00,0.06023,0.054591499999999994,0.054591499999999994,0.005638500000000002,initial_stop,1,-1.0000000000000004,-9.36161381371411,-1.4259111465815368,1.317726345659306
101,ARPA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,0.07231,0.0625545,0.0625545,0.009755499999999999,initial_stop,6,-1.0000000000000002,-13.491218365371315,-2.22541130644252,0.3997744861872791
102,ARPA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:28.780800+00:00,1970-01-01 00:29:28.867200+00:00,0.0198,0.0184185,0.0184185,0.0013815000000000001,initial_stop,1,-1.0000000000000004,-6.977272727272732,-3.14151284835324,0.6587043069127742
103,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:48.345600+00:00,2.432,2.2012,2.2012,0.23079999999999995,initial_stop,1,-0.9999999999999998,-9.49013157894737,-1.3908145580589246,0.9445407279029464
104,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,2.295,2.247,2.05165,0.24335,midline_exit,6,-0.1972467639202796,-2.09150326797386,-0.7478939798643925,1.7135812615574286
105,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:06.576000+00:00,1.843,1.65705,1.65705,0.18595,initial_stop,1,-1.0000000000000002,-10.089527943570264,-1.6886259747243886,0.13444474321054117
106,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.267200+00:00,1.71,1.625,1.462,0.24800000000000005,midline_exit,7,-0.3427419354838708,-4.970760233918126,-0.5967741935483866,2.1774193548387095
107,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:10.723200+00:00,1970-01-01 00:29:11.328000+00:00,2.521,2.2455,2.2455,0.27549999999999997,initial_stop,7,-1.0000000000000004,-10.928203094010314,-1.0381125226860257,0.660617059891107
108,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:13.401600+00:00,1970-01-01 00:29:14.438400+00:00,3.103,4.743,2.82925,0.27375000000000005,midline_exit,12,5.9908675799086755,52.85207863358041,-0.2337899543378997,13.391780821917806
109,ASR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:14.524800+00:00,1970-01-01 00:29:14.870400+00:00,7.459,6.686699999999999,6.686699999999999,0.7723000000000001,initial_stop,4,-1.0000000000000004,-10.353934843812851,-1.0358668911044928,1.68069403081704
110,ASTR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.529600+00:00,0.0767,0.0886,0.068085,0.008615000000000001,midline_exit,14,1.3813116656993607,15.514993481095175,-0.6964596633778299,2.124201973302379
111,ATA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,0.1155,0.1191,0.099695,0.015805000000000007,midline_exit,15,0.22777602024675675,3.116883116883118,-0.8794685226194244,2.39164821259095
112,ATA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:55.344000+00:00,1970-01-01 00:28:55.430400+00:00,0.2055,0.17969999999999997,0.17969999999999997,0.025800000000000007,initial_stop,1,-1.0000000000000004,-12.554744525547456,-1.8333333333333321,0.019379844961240324
113,ATA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:55.776000+00:00,1970-01-01 00:28:56.121600+00:00,0.2299,0.19172,0.19172,0.038180000000000006,initial_stop,4,-0.9999999999999997,-16.6072205306655,-1.0712414876898897,0.044525929806181426
114,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:37.459200+00:00,1970-01-01 00:28:37.632000+00:00,3.535,3.1764,3.1764,0.35860000000000003,initial_stop,2,-1.0,-10.14427157001414,-1.0680423870607918,1.715002788622421
115,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:48.345600+00:00,2.261,2.0501,2.0501,0.21090000000000003,initial_stop,1,-1.0000000000000002,-9.327731092436975,-1.0858226647700335,0.8013276434329066
116,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:48.518400+00:00,1970-01-01 00:28:49.209600+00:00,2.383,2.166,2.12045,0.26255,midline_exit,8,-0.8265092363359363,-9.106168694922367,-0.9369643877356694,0.6817749000190433
117,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,2.363,2.1119,2.1119,0.25109999999999993,initial_stop,6,-1.0000000000000007,-10.626322471434623,-1.1907606531262445,1.8199920350457983
118,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:13.660800+00:00,1.508,1.3835,1.3835,0.12450000000000006,initial_stop,1,-1.0,-8.255968169761275,-1.0200803212851401,5.236947791164657
119,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:19.190400+00:00,1970-01-01 00:29:20.054400+00:00,1.512,1.33025,1.33025,0.18175000000000002,initial_stop,10,-1.0000000000000002,-12.020502645502651,-3.1801925722145796,1.3810178817056389
120,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:30.681600+00:00,1970-01-01 00:29:30.768000+00:00,1.357,1.24845,1.24845,0.10855000000000001,initial_stop,1,-0.9999999999999992,-7.999263080324237,-2.3675725472132645,0.8567480423767846
121,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:30.854400+00:00,1970-01-01 00:29:32.064000+00:00,1.213,1.375,1.05855,0.15445,midline_exit,14,1.048883133700226,13.355317394888688,-0.6474587245063133,2.8941404985432166
122,ATM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:35.952000+00:00,1970-01-01 00:29:36.816000+00:00,1.127,1.083,1.0135,0.11350000000000002,midline_exit,10,-0.38766519823788576,-3.9041703637976988,-0.572687224669603,1.797356828193832
123,ATOM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:53.616000+00:00,6.122,10.127,5.53435,0.5876500000000002,midline_exit,22,6.815281204798773,65.41979745181314,-0.9291244788564623,7.75291414957883
124,ATOM/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,5.384,4.8345,4.8345,0.5494999999999999,initial_stop,5,-1.0000000000000004,-10.206166419019313,-1.1301182893539592,0.20928116469517624
125,AUCTION/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.940800+00:00,1970-01-01 00:28:37.372800+00:00,24.26,21.425,21.425,2.8350000000000004,initial_stop,5,-1.0000000000000002,-11.685902720527618,-1.2204585537918873,1.6296296296296284
126,AUCTION/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:44.112000+00:00,1970-01-01 00:28:44.284800+00:00,20.21,17.473000000000003,17.473000000000003,2.7369999999999997,initial_stop,2,-0.9999999999999996,-13.542800593765458,-1.0449397150164412,1.65509682133723
127,AUCTION/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.665600+00:00,1970-01-01 00:28:53.702400+00:00,16.83,14.747499999999999,14.747499999999999,2.0825,initial_stop,12,-0.9999999999999998,-12.37373737373737,-1.4213685474189672,3.2797118847539024
128,AUCTION/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:00.441600+00:00,1970-01-01 00:29:00.700800+00:00,16.14,13.6265,13.6265,2.5135,initial_stop,3,-1.0000000000000002,-15.573110285006198,-1.0980704197334392,0.8514024268947684
129,AUCTION/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:01.564800+00:00,1970-01-01 00:29:02.601600+00:00,19.69,31.25,16.526500000000002,3.1635,midline_exit,12,3.654180496285759,58.71000507872015,-0.5247352615773669,15.369053263790107
130,AUCTION/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:29.299200+00:00,1970-01-01 00:29:29.385600+00:00,8.41,7.778,7.778,0.6320000000000002,initial_stop,1,-1.0000000000000004,-7.5148632580261605,-3.3544303797468342,0.6170886075949373
131,AUDIO/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.422400+00:00,1970-01-01 00:28:37.286400+00:00,0.2088,0.1914,0.18214,0.026660000000000007,midline_exit,10,-0.6526631657914487,-8.333333333333348,-0.6901725431357838,2.355588897224305
132,AUDIO/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,0.1651,0.1899,0.14182999999999998,0.023270000000000002,midline_exit,16,1.0657498925655355,15.021199273167785,-0.502793296089385,3.4851740438332617
133,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:37.545600+00:00,1970-01-01 00:28:37.804800+00:00,0.8041,0.7643,0.72245,0.08165000000000001,midline_exit,3,-0.4874464176362529,-4.9496331302076975,-0.5964482547458674,0.6834047764849963
134,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:41.692800+00:00,0.6982,0.6166,0.59708,0.10111999999999999,midline_exit,8,-0.8069620253164559,-11.687195645946725,-0.9483781645569631,0.15130537974683528
135,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:52.579200+00:00,0.5852,0.521785,0.521785,0.063415,initial_stop,2,-1.0,-10.836466165413528,-1.015532602696523,0.130883860285421
136,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.011200+00:00,1970-01-01 00:28:53.702400+00:00,0.688,0.6877,0.616385,0.071615,midline_exit,8,-0.004189066536339691,-0.043604651162787444,-0.7875445088319472,2.038679047685541
137,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.961600+00:00,1970-01-01 00:28:54.048000+00:00,2.65,2.54126,2.54126,0.10873999999999999,initial_stop,1,-1.0000000000000007,-4.103396226415102,-3.1037336766599224,6.8971859481331625
138,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:54.134400+00:00,1970-01-01 00:28:54.307200+00:00,2.1623,1.8620200000000002,1.8620200000000002,0.30028,initial_stop,2,-0.9999999999999997,-13.887064699625395,-1.1076328759824166,0.9371253496736383
139,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:07.094400+00:00,1970-01-01 00:29:07.267200+00:00,0.7603,0.65908,0.65908,0.10121999999999998,initial_stop,2,-1.0,-13.31316585558332,-1.2793914246196403,0.027662517289073554
140,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.537600+00:00,1970-01-01 00:29:13.315200+00:00,0.6348,0.5962,0.565775,0.069025,midline_exit,9,-0.5592176747555245,-6.080655324511675,-0.9460340456356395,0.7750814922129662
141,AVA/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:18.412800+00:00,1970-01-01 00:29:18.499200+00:00,0.6051,0.53919,0.53919,0.06591000000000001,initial_stop,1,-1.0000000000000002,-10.892414476945966,-1.4216355636473978,0.02124108632984475
142,AVAX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.249600+00:00,1970-01-01 00:28:36.681600+00:00,41.2,36.76,35.0615,6.1385000000000005,midline_exit,5,-0.7233037386983798,-10.776699029126224,-0.78683717520567,0.097743748472753
143,AVAX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.110400+00:00,1970-01-01 00:28:53.702400+00:00,30.36,45.02,27.2775,3.0825000000000005,midline_exit,30,4.7558799675588,48.28722002635046,-0.21735604217355978,8.249797242497971
144,AVAX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.710400+00:00,1970-01-01 00:29:13.315200+00:00,23.91,23.67,21.552,2.357999999999999,midline_exit,7,-0.10178117048345993,-1.0037641154328703,-0.585241730279898,1.1111111111111118
145,AVAX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:17.462400+00:00,1970-01-01 00:29:18.672000+00:00,29.48,32.31,26.4825,2.9974999999999996,midline_exit,14,0.9441201000834035,9.599728629579385,-0.4203502919099255,2.2285237698081724
146,AWE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:30.163200+00:00,1970-01-01 00:29:30.336000+00:00,0.06282,0.057182500000000004,0.057182500000000004,0.005637499999999998,initial_stop,2,-0.9999999999999997,-8.974052849411008,-1.1121951219512194,2.795565410199557
147,AWE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:30.422400+00:00,1970-01-01 00:29:31.459200+00:00,0.07446,0.067303,0.067303,0.007156999999999998,initial_stop,12,-0.9999999999999998,-9.611872146118717,-1.9659075031437756,4.7575799916166
148,AWE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:37.507200+00:00,1970-01-01 00:29:37.680000+00:00,0.06135,0.0562755,0.0562755,0.005074500000000001,initial_stop,2,-1.0000000000000004,-8.271393643031788,-1.3715637008572272,0.42368706276480417
149,AXL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.665600+00:00,1970-01-01 00:28:53.702400+00:00,0.9121,0.75742,0.75742,0.15468,initial_stop,12,-1.0000000000000002,-16.958666812849476,-1.047970002585984,1.4733643651409352
150,AXL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:09.513600+00:00,1970-01-01 00:29:09.686400+00:00,0.5105,0.45772499999999994,0.45772499999999994,0.052774999999999996,initial_stop,2,-1.0000000000000004,-10.337904015670919,-1.3585978209379428,0.20274751302700225
151,AXL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:13.401600+00:00,1970-01-01 00:29:13.660800+00:00,0.4473,0.39238,0.39238,0.05491999999999999,initial_stop,3,-0.9999999999999997,-12.278113123183543,-1.2764020393299347,0.005462490895848917
152,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.508800+00:00,1970-01-01 00:28:37.027200+00:00,8.183,7.419,7.22115,0.9618499999999999,midline_exit,6,-0.7943026459427149,-9.336429182451422,-0.8036596142849715,0.05510214690440384
153,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.369600+00:00,5.824,5.2490499999999995,5.2490499999999995,0.5749500000000002,initial_stop,1,-1.0000000000000002,-9.87208104395605,-1.0053048091138346,0.2643708148534657
154,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:51.801600+00:00,6.11,5.443350000000001,5.443350000000001,0.66665,initial_stop,1,-0.9999999999999997,-10.910801963993444,-1.0770269256731417,0.022500562514062374
155,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,6.886,7.634,6.0645,0.8215,midline_exit,16,0.9105295191722461,10.862619808306718,-0.16311625076080383,4.220328667072428
156,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:28.608000+00:00,1970-01-01 00:29:28.694400+00:00,1.979,1.8163500000000001,1.8163500000000001,0.16265000000000002,initial_stop,1,-0.9999999999999997,-8.218797372410302,-1.1435597909621897,1.4017829695665522
157,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:28.867200+00:00,1970-01-01 00:29:29.558400+00:00,2.104,2.285,1.8663,0.23769999999999997,midline_exit,8,0.7614640302902822,8.602661596958171,-0.9297433740008418,3.756836348338241
158,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:37.075200+00:00,1970-01-01 00:29:37.161600+00:00,1.578,1.44565,1.44565,0.13234999999999994,initial_stop,1,-1.0000000000000002,-8.387198986058298,-1.6395919909331331,0.06044578768417084
159,AXS/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:37.334400+00:00,1970-01-01 00:29:37.766400+00:00,1.509,1.3416,1.3416,0.16739999999999994,initial_stop,5,-1.0000000000000002,-11.093439363817092,-1.1768219832735958,0.35244922341696644
160,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:36.854400+00:00,517.9,470.4,442.825,75.075,midline_exit,8,-0.6327006327006327,-9.171654759606106,-0.7552447552447551,0.1625041625041631
161,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:41.865600+00:00,400.2,350.385,350.385,49.81500000000001,initial_stop,10,-0.9999999999999997,-12.447526236881556,-1.0739737026999896,0.10237880156579386
162,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:42.211200+00:00,1970-01-01 00:28:42.470400+00:00,439.0,390.435,390.435,48.56500000000001,initial_stop,3,-0.9999999999999997,-11.062642369020503,-1.0130752599608768,0.15855039637599067
163,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,441.3,551.5,402.805,38.495,midline_exit,29,2.862709442784777,24.97167459777929,-0.9897389271333946,5.161709312897779
164,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.094400+00:00,421.8,411.2,377.195,44.605000000000004,midline_exit,5,-0.2376415200089681,-2.5130393551446195,-0.6815379441766625,0.2578186301984082
165,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:09.945600+00:00,1970-01-01 00:29:10.550400+00:00,460.4,454.9,413.40999999999997,46.990000000000016,midline_exit,7,-0.11704618003830598,-1.194613379669851,-0.5001064056182165,0.9533943392211108
166,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:14.006400+00:00,590.0,537.185,537.185,52.815,initial_stop,5,-1.000000000000001,-8.951694915254249,-1.1776957303796278,0.32566505727539613
167,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:21.436800+00:00,1970-01-01 00:29:22.128000+00:00,559.4,501.585,501.585,57.81500000000001,initial_stop,8,-0.9999999999999998,-10.335180550589918,-1.1554094958055858,0.3563089163711843
168,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:24.720000+00:00,1970-01-01 00:29:25.411200+00:00,590.6,574.3,516.7,73.90000000000002,midline_exit,8,-0.22056833558863415,-2.759905181171707,-0.5290933694181328,0.1948579161028413
169,BCH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:30.940800+00:00,1970-01-01 00:29:31.804800+00:00,563.9,500.725,500.725,63.174999999999976,initial_stop,10,-0.9999999999999997,-11.203227522610382,-1.2125049465769686,0.35298773248911874
170,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:37.459200+00:00,1970-01-01 00:28:37.977600+00:00,685.7,646.1650000000001,646.1650000000001,39.53499999999998,initial_stop,6,-0.9999999999999997,-5.765640950853134,-1.831288731503734,0.9131149614265821
171,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:42.470400+00:00,585.3,575.1,535.38,49.92,midline_exit,17,-0.2043269230769217,-1.742696053305981,-0.6450320512820499,0.40665064102564236
172,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.369600+00:00,659.63,620.813,620.813,38.81699999999997,initial_stop,1,-1.0000000000000009,-5.884662613889602,-1.278563515985265,0.20017002859571806
173,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,734.64,677.2864999999999,677.2864999999999,57.3535,initial_stop,6,-1.0000000000000009,-7.807021125993696,-1.6152458001691263,1.0325437854708088
174,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:59.318400+00:00,1970-01-01 00:28:59.836800+00:00,696.93,638.5074999999999,638.5074999999999,58.42250000000003,initial_stop,6,-0.9999999999999998,-8.382836152841755,-1.1516111087337917,0.6002824254354064
175,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.353600+00:00,666.29,646.76,631.702,34.588,midline_exit,7,-0.5646466982768582,-2.931156103198307,-0.7410084422343007,0.7722331444431605
176,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.833600+00:00,685.8,793.51,656.12,29.679999999999986,midline_exit,20,3.629043126684639,15.705745115193936,-0.3537735849056606,5.9063342318059355
177,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:18.067200+00:00,1970-01-01 00:29:18.758400+00:00,989.98,945.9,933.8455,56.13450000000002,midline_exit,8,-0.7852568384861365,-4.452615204347565,-0.8983780028324836,1.665464197596843
178,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:19.449600+00:00,1970-01-01 00:29:20.054400+00:00,1189.4,1123.1580000000001,1123.1580000000001,66.242,initial_stop,7,-0.9999999999999993,-5.569362703884306,-4.971015367893482,2.4242927447842746
179,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:24.720000+00:00,1970-01-01 00:29:25.929600+00:00,920.76,843.07,823.201,97.559,midline_exit,14,-0.7963386258571731,-8.437595030192446,-0.8955606351028609,0.07667155259894032
180,BNB/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:27.571200+00:00,1970-01-01 00:29:28.780800+00:00,910.31,923.6,849.7665,60.543499999999995,midline_exit,14,0.21951159083964553,1.459942217486354,-0.5815653208023971,0.8128040169464937
181,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:35.731200+00:00,1970-01-01 00:28:36.940800+00:00,66206.5,67652.42,60218.464,5988.036000000001,midline_exit,14,0.24146815416607348,2.183954747645611,-0.26782237114138974,0.9640055604208123
182,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:40.915200+00:00,1970-01-01 00:28:42.384000+00:00,60797.91,64628.0,56551.319,4246.590999999999,midline_exit,17,0.9019210938844822,6.299706683996198,-0.03899834008031398,2.185772069879111
183,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:52.492800+00:00,80370.01,93010.01,75939.374,4430.636,midline_exit,15,2.8528635618001568,15.727259459094256,-0.03475798959788166,4.337526260338245
184,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:57.072000+00:00,1970-01-01 00:28:57.936000+00:00,104077.48,102082.83,96416.2445,7661.235500000001,midline_exit,10,-0.2603561788434769,-1.9165048961600428,-0.8222838209320144,0.7192730206505209
185,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:05.280000+00:00,1970-01-01 00:29:06.316800+00:00,93442.99,94277.62,87010.508,6432.482000000002,midline_exit,12,0.12975240350458656,0.8931970177752158,-0.27718383044056866,0.6922195818037247
186,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:12.969600+00:00,116010.0,117265.12,110671.756,5338.244,midline_exit,10,0.23511851462765573,1.0819067321782505,-0.14757287227784996,1.350256751096428
187,BTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:19.449600+00:00,1970-01-01 00:29:20.054400+00:00,122232.0,117172.135,117172.135,5059.865,initial_stop,7,-1.000000000000001,-4.139558380784091,-3.998525652364243,0.7841375214556129
188,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.433600+00:00,1970-01-01 00:28:42.297600+00:00,0.13424,0.12551,0.11863399999999999,0.015606000000000004,midline_exit,10,-0.5594002306805066,-6.503277711561372,-0.906061771113674,0.6080994489298985
189,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:47.308800+00:00,1970-01-01 00:28:47.740800+00:00,0.11818,0.107912,0.107912,0.010268,initial_stop,5,-1.0,-8.688441360636311,-1.517335410985586,1.3556680950525908
190,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:49.209600+00:00,1970-01-01 00:28:49.814400+00:00,0.13716,0.13161,0.124213,0.012947,midline_exit,7,-0.4286707345330964,-4.046369203849521,-0.723719780644166,0.972426044643546
191,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:50.073600+00:00,1970-01-01 00:28:50.592000+00:00,0.16146,0.145781,0.145781,0.015679000000000002,initial_stop,6,-0.9999999999999998,-9.710764275981665,-1.2290324638050882,1.1697174564704378
192,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:50.851200+00:00,1970-01-01 00:28:52.492800+00:00,0.19646,0.39264,0.1760165,0.0204435,midline_exit,19,9.596204172475359,99.85747734907868,-0.5434490180252897,13.869445055885734
193,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:55.948800+00:00,1970-01-01 00:28:56.294400+00:00,0.39483,0.32600250000000003,0.32600250000000003,0.0688275,initial_stop,4,-0.9999999999999998,-17.432186004103023,-1.0227016817405834,0.050561185572626975
194,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:06.921600+00:00,0.25063,0.22756500000000002,0.22756500000000002,0.023065000000000006,initial_stop,1,-0.9999999999999999,-9.20280892151778,-1.2365055278560595,0.39323650552785455
