trade_id,symbol,timeframe,side,filter_mode,linreg_n,linreg_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,pnl_pct,mae_r,mfe_r
22,ADX/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:21.523200+00:00,1970-01-01 00:29:22.992000+00:00,0.1179,0.1268,0.10343090909090909,0.014469090909090914,midline_exit,17,0.6151042975622008,7.548770144189976,-0.26954008544860514,3.621512942950489
23,AGLD/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:37.372800+00:00,1970-01-01 00:28:38.064000+00:00,1.631,1.4321272727272727,1.4321272727272727,0.19887272727272728,initial_stop,8,-1.0000000000000002,-12.193300261969798,-1.0609800694825382,0.5983726458219052
24,AGLD/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:51.369600+00:00,1.625,1.4614363636363636,1.4614363636363636,0.16356363636363638,initial_stop,2,-0.9999999999999998,-10.065454545454545,-1.9197421076033794,0.33626056024899914
25,AGLD/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.456000+00:00,1970-01-01 00:28:51.542400+00:00,1.996,1.8131272727272727,1.8131272727272727,0.18287272727272727,initial_stop,1,-1.0000000000000002,-9.161960284204774,-3.1716046927818655,0.2734141976536081
26,AGLD/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:54.739200+00:00,1970-01-01 00:28:54.825600+00:00,2.161,1.7948545454545455,1.7948545454545455,0.3661454545454545,initial_stop,1,-1.0000000000000002,-16.943334314921543,-1.5212533518720828,0.12563313139338517
27,AGLD/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:55.084800+00:00,1970-01-01 00:28:55.344000+00:00,2.302,1.8748,1.8748,0.42719999999999997,initial_stop,3,-1.0000000000000002,-18.557775847089488,-1.1563670411985019,0.7771535580524341
28,AGLD/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:55.430400+00:00,1970-01-01 00:28:56.294400+00:00,2.521,2.228,2.045218181818182,0.4757818181818181,midline_exit,10,-0.6158284928156522,-11.622372074573573,-0.7881763986548458,1.143381228981963
29,AI/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:52.579200+00:00,0.6297,0.5453363636363637,0.5453363636363637,0.08436363636363634,initial_stop,2,-0.9999999999999997,-13.397433121111057,-1.4307112068965526,0.00355603448275823
30,AI/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.752000+00:00,1970-01-01 00:28:53.702400+00:00,0.6894,0.5992181818181819,0.5992181818181819,0.09018181818181817,initial_stop,11,-0.9999999999999997,-13.081203681725873,-1.4903225806451612,1.9006048387096777
31,ALCX/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,17.63,24.09,15.820181818181817,1.8098181818181818,midline_exit,29,3.5694193289130003,36.64208735110608,-0.27627084589109907,6.696805304400242
32,ALCX/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:22.300800+00:00,1970-01-01 00:29:22.473600+00:00,10.93,9.623454545454546,9.623454545454546,1.3065454545454545,initial_stop,2,-0.9999999999999993,-11.953755302337177,-1.4006401335930978,6.941970498190927
33,ALCX/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:22.905600+00:00,1970-01-01 00:29:23.510400+00:00,13.16,10.866909090909092,10.866909090909092,2.293090909090909,initial_stop,7,-0.9999999999999998,-17.424702956617843,-1.4391056137012372,1.8490326673009825
34,ALGO/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,0.1454,0.416,0.13268000000000002,0.012719999999999995,midline_exit,29,21.273584905660382,186.10729023383766,-0.4795597484276727,36.83176100628933
35,ALGO/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.660800+00:00,0.2182,0.2651,0.19410545454545455,0.02409454545454546,midline_exit,17,1.9464986417144576,21.494042163153072,-0.24071838213099903,4.889073347419258
36,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:37.372800+00:00,1970-01-01 00:28:37.459200+00:00,2.355,2.1244545454545456,2.1244545454545456,0.23054545454545458,initial_stop,1,-0.9999999999999991,-9.789615904265581,-1.1190851735015772,0.13012618296529882
37,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:37.545600+00:00,1970-01-01 00:28:37.718400+00:00,2.183,1.9103454545454543,1.9103454545454543,0.2726545454545455,initial_stop,2,-1.0,-12.489901303460627,-2.097892771405707,0.3007468658308893
38,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:52.579200+00:00,1.506,1.3104727272727272,1.3104727272727272,0.19552727272727274,initial_stop,2,-1.0000000000000002,-12.983218640589167,-1.0944764738701875,0.1329737771991818
39,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,1.805,1.582090909090909,1.582090909090909,0.22290909090909092,initial_stop,6,-1.0000000000000002,-12.349534122387308,-2.6602773246329523,0.5293637846655795
40,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:19.968000+00:00,1970-01-01 00:29:20.054400+00:00,0.4928,0.44162545454545454,0.44162545454545454,0.051174545454545445,initial_stop,1,-1.0000000000000004,-10.384445100354188,-8.261919988630712,0.009770482484189593
41,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:20.400000+00:00,1970-01-01 00:29:20.486400+00:00,0.5302,0.4456909090909091,0.4456909090909091,0.08450909090909091,initial_stop,1,-1.0000000000000002,-15.939096738794966,-1.5406626506024095,0.15501290877796903
42,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:48.345600+00:00,1.642,1.4837090909090909,1.4837090909090909,0.15829090909090912,initial_stop,1,-0.9999999999999994,-9.640128446462182,-1.7941649437169753,2.7670572019297044
43,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:06.576000+00:00,1.119,1.0217636363636364,1.0217636363636364,0.09723636363636362,initial_stop,1,-0.9999999999999994,-8.68957673247217,-2.231675392670157,0.40108451757666347
44,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,1.113,0.9829272727272728,0.9829272727272728,0.13007272727272726,initial_stop,5,-0.9999999999999998,-11.68667810177244,-1.345401174168298,2.6754263349175296
45,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:14.611200+00:00,1970-01-01 00:29:16.166400+00:00,1.142,1.819,1.0062545454545453,0.1357454545454545,midline_exit,18,4.987275649611575,59.28196147110334,-0.6556388963300295,10.519689257969464
46,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:18.844800+00:00,1970-01-01 00:29:18.931200+00:00,4.682,4.326436363636364,4.326436363636364,0.35556363636363636,initial_stop,1,-1.0000000000000004,-7.594268183759856,-1.3555941910411133,5.75986909388423
47,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:19.017600+00:00,1970-01-01 00:29:19.104000+00:00,5.946,5.400072727272727,5.400072727272727,0.5459272727272727,initial_stop,1,-0.9999999999999998,-9.181420664770812,-1.2052887497502156,2.2768600546193305
48,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:19.190400+00:00,1970-01-01 00:29:19.276800+00:00,6.591,5.937472727272727,5.937472727272727,0.6535272727272727,initial_stop,1,-1.0000000000000007,-9.915449442076662,-8.093005786779434,0.20504117516136128
49,ALT/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:53.011200+00:00,1970-01-01 00:28:53.702400+00:00,0.16465,0.14069436363636362,0.14069436363636362,0.02395563636363636,initial_stop,8,-1.0000000000000007,-14.54942992021644,-1.5445216916117666,1.8425726342633362
50,AMP/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:54.307200+00:00,0.004487,0.009721,0.003931618181818182,0.0005553818181818182,midline_exit,35,9.424147187847838,116.64809449520841,-0.938093367380344,18.029038171937408
51,ANKR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:53.702400+00:00,0.03039,0.04447,0.027204909090909092,0.003185090909090909,midline_exit,28,4.420595958442745,46.33102994406055,-0.8885146706245003,10.552289074095217
52,APE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:49.382400+00:00,1970-01-01 00:28:49.555200+00:00,1.491,1.3796181818181819,1.3796181818181819,0.1113818181818182,initial_stop,2,-1.0000000000000004,-7.470276202670578,-2.127815866797258,2.4061377734247444
53,APE/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,1.894,1.6090181818181817,1.6090181818181817,0.28498181818181817,initial_stop,6,-1.0000000000000002,-15.046558510127683,-2.34050019139977,0.9614648462421854
54,API3/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,2.593,2.241509090909091,2.241509090909091,0.351490909090909,initial_stop,6,-0.9999999999999996,-13.555376362935167,-2.543451272501552,0.5177943306434926
55,API3/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:15.561600+00:00,1970-01-01 00:29:15.648000+00:00,1.37,1.251309090909091,1.251309090909091,0.11869090909090911,initial_stop,1,-1.0000000000000007,-8.663570006635702,-1.0700061274509802,2.1400122549019605
56,API3/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:15.734400+00:00,1970-01-01 00:29:15.993600+00:00,1.567,1.3994727272727272,1.3994727272727272,0.16752727272727275,initial_stop,3,-1.0,-10.690955502697685,-1.3323203820273486,0.23876709355328865
57,APT/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:47.740800+00:00,8.25,7.27509090909091,7.27509090909091,0.9749090909090907,initial_stop,10,-0.9999999999999996,-11.817079889807157,-1.0462513987318163,0.40003729951510697
58,APT/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.369600+00:00,13.72,12.216105454545454,12.216105454545454,1.5038945454545456,initial_stop,1,-1.0000000000000004,-10.961330506228473,-1.4695179304158177,0.01994820720021429
59,APT/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:19.363200+00:00,1970-01-01 00:29:20.054400+00:00,5.227,4.751036363636364,4.751036363636364,0.4759636363636364,initial_stop,8,-1.0000000000000004,-9.105866393029205,-9.412483764993505,0.8845213538085401
60,AR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:41.347200+00:00,1970-01-01 00:28:42.470400+00:00,34.005,28.07489090909091,28.07489090909091,5.930109090909091,initial_stop,13,-1.0000000000000002,-17.438932777265382,-1.290870013122555,0.18448227228688013
61,AR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.924800+00:00,1970-01-01 00:28:53.702400+00:00,25.67,22.210727272727276,22.210727272727276,3.4592727272727273,initial_stop,9,-0.9999999999999997,-13.475935828876995,-1.6043834752444026,0.962630085146641
62,AR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:22.473600+00:00,1970-01-01 00:29:22.560000+00:00,7.91,6.841636363636364,6.841636363636364,1.0683636363636362,initial_stop,1,-1.0,-13.5064935064935,-1.4601769911504432,0.6084070796460181
63,ARB/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.233600+00:00,1970-01-01 00:28:53.702400+00:00,0.8092,0.9598,0.7172436363636364,0.09195636363636363,midline_exit,17,1.6377333122429607,18.610973801285226,-0.1511586523252138,4.66743119266055
64,ARDR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:46.963200+00:00,0.108,0.09725345454545455,0.09725345454545455,0.010746545454545453,initial_stop,1,-1.0,-9.950505050505054,-2.092765539877508,0.0651372111122396
65,ARDR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:53.702400+00:00,0.10463,0.10856,0.08725145454545455,0.017378545454545456,midline_exit,28,0.22614090519135419,3.756092898786201,-0.9540499257182312,2.0231842815592893
66,ARDR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:04.675200+00:00,1970-01-01 00:29:05.280000+00:00,0.10223,0.09114636363636364,0.09114636363636364,0.011083636363636365,initial_stop,7,-1.0,-10.841862822690373,-1.3569553805774275,7.709563648293964
67,ARDR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:12.278400+00:00,1970-01-01 00:29:13.920000+00:00,0.09156,0.09595,0.0785909090909091,0.01296909090909091,midline_exit,19,0.3384971260339261,4.7946701616426335,-0.5204682461797285,5.778354128697603
68,ARK/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:04.416000+00:00,1970-01-01 00:29:04.588800+00:00,0.4847,0.39107090909090914,0.39107090909090914,0.0936290909090909,initial_stop,2,-0.9999999999999999,-19.316915805465417,-1.1054256641292532,0.12816529439179697
69,ARK/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:12.278400+00:00,1970-01-01 00:29:12.451200+00:00,0.4951,0.4466090909090909,0.4466090909090909,0.048490909090909085,initial_stop,2,-1.0,-9.794164631571212,-1.3053993250843638,0.0
70,ARKM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:47.049600+00:00,1970-01-01 00:28:47.913600+00:00,1.439,1.305,1.2392181818181818,0.1997818181818182,midline_exit,10,-0.6707317073170737,-9.312022237665051,-0.8559337459046233,1.3564797961412445
71,ARKM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:50.937600+00:00,1970-01-01 00:28:51.456000+00:00,2.325,2.0215454545454548,2.0215454545454548,0.3034545454545454,initial_stop,6,-1.0,-13.051808406647114,-1.1105452366686646,0.7513481126423001
72,ARPA/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:49.382400+00:00,1970-01-01 00:28:49.468800+00:00,0.06023,0.05466781818181818,0.05466781818181818,0.0055621818181818185,initial_stop,1,-1.0000000000000002,-9.234902570449643,-1.4454759414225937,1.3358067468619244
73,ARPA/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,0.07231,0.06212818181818182,0.06212818181818182,0.01018181818181818,initial_stop,6,-1.0,-14.08078852415735,-2.132232142857143,0.38303571428571437
74,ARPA/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:28.780800+00:00,1970-01-01 00:29:28.867200+00:00,0.0198,0.01838909090909091,0.01838909090909091,0.001410909090909091,initial_stop,1,-1.0000000000000002,-7.1258034894398525,-3.0760309278350526,0.644974226804122
75,ASR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:48.345600+00:00,2.432,2.211709090909091,2.211709090909091,0.2202909090909091,initial_stop,1,-1.0,-9.05801435406699,-1.4571640805546373,0.9896005282271375
76,ASR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:06.576000+00:00,1.843,1.6736181818181817,1.6736181818181817,0.1693818181818182,initial_stop,1,-1.0000000000000007,-9.190549006067194,-1.8537999141262347,0.14759553456419142
77,ASR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.699200+00:00,1.71,1.611,1.5012727272727273,0.20872727272727273,midline_exit,12,-0.4743031358885016,-5.789473684210522,-0.8671602787456448,2.587108013937282
78,ASR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:13.401600+00:00,1970-01-01 00:29:15.043200+00:00,3.103,5.981,2.837909090909091,0.2650909090909091,midline_exit,19,10.85665294924554,92.74895262649048,-0.24142661179698238,21.328532235939644
79,ASTR/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,0.0767,0.06840545454545455,0.06840545454545455,0.008294545454545454,initial_stop,16,-1.0000000000000004,-10.814270475287424,-1.6878562034195528,2.2062691801841297
80,ATA/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,0.1155,0.1191,0.10077272727272728,0.01472727272727273,midline_exit,15,0.24444444444444388,3.116883116883118,-0.9438271604938276,2.5666666666666655
81,ATA/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:55.344000+00:00,1970-01-01 00:28:55.430400+00:00,0.2055,0.18222,0.18222,0.023280000000000002,initial_stop,1,-0.9999999999999997,-11.328467153284672,-2.031786941580755,0.021477663230240567
82,ATA/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:55.776000+00:00,1970-01-01 00:28:55.948800+00:00,0.2299,0.19724181818181818,0.19724181818181818,0.032658181818181815,initial_stop,2,-0.9999999999999998,-14.20538574083593,-1.0472107783097646,0.052054336933526554
83,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:37.459200+00:00,1970-01-01 00:28:37.718400+00:00,3.535,2.9995818181818183,2.9995818181818183,0.5354181818181818,initial_stop,3,-1.0,-15.146200334319149,-1.2084012496604188,1.1486348818255914
84,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:48.345600+00:00,2.261,2.0494000000000003,2.0494000000000003,0.2116,initial_stop,1,-0.999999999999999,-9.358690844758943,-1.082230623818526,0.7986767485822308
85,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:48.518400+00:00,1970-01-01 00:28:49.296000+00:00,2.383,2.1342363636363637,2.1342363636363637,0.2487636363636364,initial_stop,9,-0.9999999999999996,-10.43909510548201,-1.1738049992691117,0.7195585440725032
86,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:13.833600+00:00,1.508,1.3566181818181817,1.3566181818181817,0.15138181818181823,initial_stop,3,-1.0000000000000004,-10.038582107547633,-1.0965649771799175,4.3069901513331725
87,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:19.190400+00:00,1970-01-01 00:29:20.054400+00:00,1.512,1.2948727272727272,1.2948727272727272,0.21712727272727272,initial_stop,10,-1.0000000000000004,-14.360269360269362,-2.6620331602746607,1.1560040194272312
88,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:30.681600+00:00,1970-01-01 00:29:30.768000+00:00,1.357,1.2506727272727272,1.2506727272727272,0.10632727272727271,initial_stop,1,-1.000000000000001,-7.835465934213182,-2.4170656634746917,0.8746580027359779
89,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:30.854400+00:00,1970-01-01 00:29:32.236800+00:00,1.213,1.315,1.0762,0.13679999999999998,midline_exit,16,0.7456140350877185,8.408903544929913,-0.7309941520467844,3.2675438596491224
90,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:35.952000+00:00,1970-01-01 00:29:37.507200+00:00,1.127,1.063,0.9762363636363637,0.15076363636363635,midline_exit,18,-0.4245055475156782,-5.678793256433012,-0.7893150024119634,1.3531114327062228
91,ATOM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:53.702400+00:00,6.122,8.395,5.544145454545454,0.5778545454545456,midline_exit,23,3.933515826568496,37.128389415223786,-0.9448744572399473,7.8843370461267375
92,ATOM/USDT,1d,LONG,ema200_price,55,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,5.384,4.84029090909091,4.84029090909091,0.5437090909090908,initial_stop,5,-0.9999999999999998,-10.098608672159926,-1.1421548956661327,0.21151016586409724
