exit_time,net_r,cumulative_r
2024-05-26 00:00:00+00:00,-1.0000000000000002,-1.0000000000000002
2024-06-01 00:00:00+00:00,-1.0000000000000002,-2.0000000000000004
2024-06-04 00:00:00+00:00,-0.9999999999999991,-2.9999999999999996
2024-06-04 00:00:00+00:00,-1.0000000000000002,-4.0
2024-06-06 00:00:00+00:00,0.5139384027343891,-3.486061597265611
2024-06-07 00:00:00+00:00,0.04966316180243912,-3.436398435463172
2024-06-07 00:00:00+00:00,-1.0,-4.436398435463172
2024-06-07 00:00:00+00:00,-1.0,-5.436398435463172
2024-06-07 00:00:00+00:00,-1.0000000000000004,-6.436398435463172
2024-06-08 00:00:00+00:00,-0.3674764534610023,-6.803874888924174
2024-06-10 00:00:00+00:00,-1.0,-7.803874888924174
2024-06-11 00:00:00+00:00,-1.0000000000000002,-8.803874888924174
2024-06-11 00:00:00+00:00,-1.0000000000000002,-9.803874888924174
2024-07-25 00:00:00+00:00,-0.9999999999999998,-10.803874888924174
2024-07-25 00:00:00+00:00,-1.0,-11.803874888924174
2024-07-30 00:00:00+00:00,-0.8566768603465854,-12.660551749270759
2024-08-01 00:00:00+00:00,-1.0000000000000002,-13.660551749270759
2024-08-01 00:00:00+00:00,0.430268079190084,-13.230283670080675
2024-08-01 00:00:00+00:00,-1.0000000000000002,-14.230283670080675
2024-08-02 00:00:00+00:00,0.5548639134541077,-13.675419756626567
2024-08-02 00:00:00+00:00,-0.7618848017982276,-14.437304558424795
2024-08-15 00:00:00+00:00,-1.0000000000000002,-15.437304558424795
2024-08-21 00:00:00+00:00,-0.9999999999999988,-16.437304558424795
2024-08-22 00:00:00+00:00,-1.0,-17.437304558424795
2024-08-27 00:00:00+00:00,-0.5820624287343203,-18.019366987159117
2024-08-27 00:00:00+00:00,-0.999999999999999,-19.019366987159117
2024-09-22 00:00:00+00:00,-1.0,-20.019366987159117
2024-10-01 00:00:00+00:00,-1.0000000000000002,-21.019366987159117
2024-10-01 00:00:00+00:00,-0.9999999999999996,-22.019366987159117
2024-10-03 00:00:00+00:00,-0.6707317073170737,-22.69009869447619
2024-10-08 00:00:00+00:00,-0.999999999999999,-23.69009869447619
2024-10-08 00:00:00+00:00,-1.0,-24.69009869447619
2024-10-08 00:00:00+00:00,-0.9999999999999994,-25.69009869447619
2024-10-10 00:00:00+00:00,3.118884166939087,-22.571214527537105
2024-10-19 00:00:00+00:00,-0.9999999999999996,-23.571214527537105
2024-10-21 00:00:00+00:00,-1.0000000000000002,-24.571214527537105
2024-10-22 00:00:00+00:00,-1.0000000000000004,-25.571214527537105
2024-10-25 00:00:00+00:00,-1.0000000000000004,-26.571214527537105
2024-10-25 00:00:00+00:00,-0.44212218649517676,-27.01333671403228
2024-11-03 00:00:00+00:00,-1.0000000000000009,-28.01333671403228
2024-11-12 00:00:00+00:00,-1.0000000000000004,-29.01333671403228
2024-11-12 00:00:00+00:00,-0.9999999999999998,-30.01333671403228
2024-11-12 00:00:00+00:00,-0.9999999999999997,-31.01333671403228
2024-11-13 00:00:00+00:00,-0.9999999999999996,-32.01333671403228
2024-11-13 00:00:00+00:00,-1.0,-33.01333671403228
2024-11-13 00:00:00+00:00,-0.9999999999999997,-34.01333671403228
2024-11-13 00:00:00+00:00,-1.0000000000000002,-35.01333671403228
2024-11-13 00:00:00+00:00,-0.9999999999999994,-36.01333671403228
2024-11-13 00:00:00+00:00,-1.0000000000000002,-37.01333671403228
2024-11-14 00:00:00+00:00,-1.0000000000000002,-38.01333671403228
2024-11-14 00:00:00+00:00,-1.0000000000000002,-39.01333671403228
2024-11-14 00:00:00+00:00,-1.0000000000000002,-40.01333671403228
2024-11-15 00:00:00+00:00,-1.0000000000000004,-41.01333671403228
2024-11-17 00:00:00+00:00,-0.9999999999999997,-42.01333671403228
2024-11-25 00:00:00+00:00,0.40638636932170885,-41.60695034471057
2024-11-25 00:00:00+00:00,2.937513526632879,-38.66943681807769
2024-11-25 00:00:00+00:00,1.3990230418636065,-37.270413776214085
2024-11-26 00:00:00+00:00,-0.9999999999999997,-38.270413776214085
2024-11-26 00:00:00+00:00,-1.0000000000000002,-39.270413776214085
2024-11-26 00:00:00+00:00,10.789741847826086,-28.480671928388
2024-11-26 00:00:00+00:00,-1.0000000000000004,-29.480671928388
2024-12-09 00:00:00+00:00,-0.9999999999999992,-30.480671928388
2024-12-09 00:00:00+00:00,3.933515826568496,-26.547156101819503
2024-12-09 00:00:00+00:00,0.24444444444444388,-26.30271165737506
2024-12-09 00:00:00+00:00,-1.0,-27.30271165737506
2024-12-09 00:00:00+00:00,-0.9999999999999997,-28.30271165737506
2024-12-09 00:00:00+00:00,4.156498215724645,-24.146213441650414
2024-12-09 00:00:00+00:00,1.1051693404634588,-23.041044101186955
2024-12-09 00:00:00+00:00,1.006064755942483,-22.034979345244473
2024-12-09 00:00:00+00:00,-1.0000000000000004,-23.034979345244473
2024-12-09 00:00:00+00:00,2.4857182345895152,-20.549261110654957
2024-12-09 00:00:00+00:00,0.22614090519135419,-20.323120205463603
2024-12-09 00:00:00+00:00,0.8271540469973893,-19.495966158466214
2024-12-09 00:00:00+00:00,-0.9999999999999999,-20.495966158466214
2024-12-09 00:00:00+00:00,10.059948979591834,-10.43601717887438
2024-12-09 00:00:00+00:00,17.020686437163008,6.584669258288628
2024-12-09 00:00:00+00:00,-1.0000000000000002,5.584669258288628
2024-12-09 00:00:00+00:00,5.291953775480907,10.876623033769535
2024-12-09 00:00:00+00:00,3.5694193289130003,14.446042362682535
2024-12-09 00:00:00+00:00,21.273584905660382,35.71962726834292
2024-12-09 00:00:00+00:00,-1.0000000000000002,34.71962726834292
2024-12-09 00:00:00+00:00,1.355197695731867,36.074824964074786
2024-12-09 00:00:00+00:00,4.355421346729129,40.430246310803916
2024-12-09 00:00:00+00:00,-0.9999999999999997,39.430246310803916
2024-12-09 00:00:00+00:00,-1.0000000000000002,38.430246310803916
2024-12-09 00:00:00+00:00,1.6377333122429607,40.067979623046874
2024-12-09 00:00:00+00:00,-1.0000000000000007,39.067979623046874
2024-12-09 00:00:00+00:00,4.420595958442745,43.48857558148962
2024-12-09 00:00:00+00:00,-1.0000000000000002,42.48857558148962
2024-12-09 00:00:00+00:00,-0.9999999999999996,41.48857558148962
2024-12-09 00:00:00+00:00,3.406685446040398,44.89526102753002
2024-12-09 00:00:00+00:00,0.5759206974651739,45.47118172499519
2024-12-09 00:00:00+00:00,-0.9999999999999997,44.47118172499519
2024-12-10 00:00:00+00:00,-1.0000000000000004,43.47118172499519
2024-12-10 00:00:00+00:00,6.576595744680852,50.04777746967604
2024-12-12 00:00:00+00:00,39.28250755040403,89.33028502008007
2024-12-13 00:00:00+00:00,-0.9999999999999996,88.33028502008007
2024-12-15 00:00:00+00:00,-0.9999999999999998,87.33028502008007
2024-12-16 00:00:00+00:00,9.424147187847838,96.7544322079279
2024-12-16 00:00:00+00:00,4.169423310177528,100.92385551810543
2024-12-18 00:00:00+00:00,-1.0000000000000002,99.92385551810543
2024-12-19 00:00:00+00:00,3.0787652445457248,103.00262076265115
2024-12-22 00:00:00+00:00,-1.0000000000000002,102.00262076265115
2024-12-28 00:00:00+00:00,-1.0000000000000002,101.00262076265115
2024-12-29 00:00:00+00:00,-0.9999999999999997,100.00262076265115
2025-01-04 00:00:00+00:00,-0.9999999999999998,99.00262076265115
2025-01-08 00:00:00+00:00,-0.6158284928156522,98.3867922698355
2025-01-20 00:00:00+00:00,-1.0000000000000004,97.3867922698355
2025-01-28 00:00:00+00:00,-0.9999999999999993,96.3867922698355
2025-02-03 00:00:00+00:00,-0.9999999999999997,95.3867922698355
2025-02-28 00:00:00+00:00,-0.9999999999999998,94.3867922698355
2025-03-03 00:00:00+00:00,-1.0,93.3867922698355
2025-03-23 00:00:00+00:00,0.3622506586375601,93.74904292847306
2025-04-14 00:00:00+00:00,-0.9999999999999999,92.74904292847306
2025-04-18 00:00:00+00:00,-0.8279450394018975,91.92109788907116
2025-04-22 00:00:00+00:00,-1.0,90.92109788907116
2025-05-03 00:00:00+00:00,-0.25983667409057193,90.66126121498058
2025-05-07 00:00:00+00:00,-1.0000000000000007,89.66126121498058
2025-05-07 00:00:00+00:00,-0.9999999999999994,88.66126121498058
2025-05-11 00:00:00+00:00,-1.0,87.66126121498058
2025-05-13 00:00:00+00:00,-0.9999999999999999,86.66126121498058
2025-05-15 00:00:00+00:00,-0.9999999999999996,85.66126121498058
2025-05-15 00:00:00+00:00,-0.9999999999999998,84.66126121498058
2025-05-15 00:00:00+00:00,-0.9999999999999998,83.66126121498058
2025-05-16 00:00:00+00:00,1.7461951900649795,85.40745640504556
2025-05-18 00:00:00+00:00,-1.000000000000001,84.40745640504556
2025-05-19 00:00:00+00:00,-0.9999999999999992,83.40745640504556
2025-05-20 00:00:00+00:00,-0.4743031358885016,82.93315326915706
2025-05-23 00:00:00+00:00,-0.19570552147239348,82.73744774768467
2025-05-23 00:00:00+00:00,1.746138674348551,84.48358642203323
2025-05-29 00:00:00+00:00,0.8650447690857688,85.348631191119
2025-05-29 00:00:00+00:00,0.23301691756689907,85.5816481086859
2025-06-12 00:00:00+00:00,-1.0000000000000004,84.5816481086859
2025-06-12 00:00:00+00:00,-1.0000000000000004,83.5816481086859
2025-07-14 00:00:00+00:00,-1.0,82.5816481086859
2025-07-21 00:00:00+00:00,-1.000000000000001,81.5816481086859
2025-07-22 00:00:00+00:00,-0.9999999999999994,80.5816481086859
2025-07-24 00:00:00+00:00,-1.0000000000000007,79.5816481086859
2025-07-25 00:00:00+00:00,-1.0,78.5816481086859
2025-07-25 00:00:00+00:00,0.28897896166754516,78.87062707035344
2025-07-28 00:00:00+00:00,-0.6025477707006375,78.2680792996528
2025-07-28 00:00:00+00:00,-0.4161178536707758,77.85196144598203
2025-07-28 00:00:00+00:00,3.565181755953454,81.41714320193549
2025-07-28 00:00:00+00:00,1.9464986417144576,83.36364184364994
2025-07-29 00:00:00+00:00,0.6881092299799455,84.05175107362989
2025-07-29 00:00:00+00:00,1.5386270712287484,85.59037814485863
2025-07-29 00:00:00+00:00,0.9634384993556396,86.55381664421428
2025-07-30 00:00:00+00:00,-0.23881893182805103,86.31499771238623
2025-07-30 00:00:00+00:00,-1.0000000000000004,85.31499771238623
2025-07-31 00:00:00+00:00,1.3680017703031655,86.6829994826894
2025-07-31 00:00:00+00:00,0.3384971260339261,87.02149660872333
2025-08-01 00:00:00+00:00,1.1205594827971925,88.14205609152052
2025-08-01 00:00:00+00:00,2.004143337066069,90.14619942858658
2025-08-01 00:00:00+00:00,-0.9999999999999999,89.14619942858658
2025-08-06 00:00:00+00:00,-0.8745874587458744,88.2716119698407
2025-08-13 00:00:00+00:00,10.85665294924554,99.12826491908625
2025-08-16 00:00:00+00:00,-1.000000000000001,98.12826491908625
2025-08-18 00:00:00+00:00,-0.10953058321479382,98.01873433587146
2025-08-20 00:00:00+00:00,-1.0000000000000007,97.01873433587146
2025-08-24 00:00:00+00:00,-1.0,96.01873433587146
2025-08-26 00:00:00+00:00,4.987275649611575,101.00600998548303
2025-09-22 00:00:00+00:00,-0.999999999999999,100.00600998548303
2025-09-22 00:00:00+00:00,-1.0000000000000002,99.00600998548303
2025-09-22 00:00:00+00:00,-0.9999999999999996,98.00600998548303
2025-09-25 00:00:00+00:00,-0.26098745904417575,97.74502252643886
2025-09-27 00:00:00+00:00,-1.0000000000000004,96.74502252643886
2025-09-29 00:00:00+00:00,-0.9999999999999998,95.74502252643886
2025-10-01 00:00:00+00:00,-1.0000000000000007,94.74502252643886
2025-10-10 00:00:00+00:00,-1.0000000000000004,93.74502252643886
2025-10-10 00:00:00+00:00,-1.0000000000000004,92.74502252643886
2025-10-10 00:00:00+00:00,-1.0000000000000002,91.74502252643886
2025-10-10 00:00:00+00:00,-1.0000000000000004,90.74502252643886
2025-10-15 00:00:00+00:00,-1.0000000000000002,89.74502252643886
2025-11-07 00:00:00+00:00,-0.9999999999999993,88.74502252643886
