exit_time,equity,peak_equity,dd_pct
2023-09-10 00:00:00+00:00,54911.44109372805,69229.39982391996,-20.681905038334314
2023-09-14 00:00:00+00:00,53813.21227185349,69229.39982391996,-22.268266937567628
2023-09-30 00:00:00+00:00,52736.948026416416,69229.39982391996,-23.82290159881628
2023-10-09 00:00:00+00:00,52389.131461123805,69229.39982391996,-24.325313242102595
2023-10-09 00:00:00+00:00,51334.39250059548,69229.39982391996,-25.848855210126263
2023-10-09 00:00:00+00:00,50279.65354006715,69229.39982391996,-27.372397178149942
2023-10-11 00:00:00+00:00,49224.91457953882,69229.39982391996,-28.89593914617362
2023-10-12 00:00:00+00:00,51448.87674236456,69229.39982391996,-25.683485812066674
2023-10-20 00:00:00+00:00,50419.89920751727,69229.39982391996,-27.169816095825343
2023-10-22 00:00:00+00:00,49411.501223366926,69229.39982391996,-28.626419773908836
2023-11-21 00:00:00+00:00,50039.54530338762,69229.39982391996,-27.719227047093238
2023-11-21 00:00:00+00:00,51100.33425062794,69229.39982391996,-26.186946036513397
2023-11-21 00:00:00+00:00,51979.50937460972,69229.39982391996,-24.91700129306928
2024-01-03 00:00:00+00:00,50939.91918711753,69229.39982391996,-26.418661267207888
2024-01-08 00:00:00+00:00,53614.46143404434,69229.39982391996,-22.555357159806533
2024-01-15 00:00:00+00:00,52542.17220536345,69229.39982391996,-24.104250016610397
2024-01-19 00:00:00+00:00,51469.882976682566,69229.39982391996,-25.653142873414268
2024-01-22 00:00:00+00:00,77026.54815893914,77026.54815893914,0.0
2024-01-22 00:00:00+00:00,81291.14825609277,81291.14825609277,0.0
2024-01-22 00:00:00+00:00,81061.6546191321,81291.14825609277,-0.2823107335594469
2024-01-22 00:00:00+00:00,82522.90119627336,82522.90119627336,0.0
2024-01-23 00:00:00+00:00,87093.9835714728,87093.9835714728,0.0
2024-02-01 00:00:00+00:00,99470.99979814669,99470.99979814669,0.0
2024-02-17 00:00:00+00:00,102268.88920790638,102268.88920790638,0.0
2024-02-23 00:00:00+00:00,101169.33718429974,102268.88920790638,-1.075157882443912
2024-03-05 00:00:00+00:00,99145.95044061374,102268.88920790638,-3.0536547247950407
2024-03-10 00:00:00+00:00,104382.00718514467,104382.00718514467,0.0
2024-03-16 00:00:00+00:00,108566.33143934641,108566.33143934641,0.0
2024-03-16 00:00:00+00:00,106478.69129564351,108566.33143934641,-1.9229167238364466
2024-04-01 00:00:00+00:00,112160.49485816612,112160.49485816612,0.0
2024-04-05 00:00:00+00:00,115127.1430475585,115127.1430475585,0.0
2024-04-05 00:00:00+00:00,112997.56922164562,115127.1430475585,-1.8497582494800144
2024-04-10 00:00:00+00:00,118199.3223663779,118199.3223663779,0.0
2024-04-12 00:00:00+00:00,121261.51233745494,121261.51233745494,0.0
2024-04-12 00:00:00+00:00,119001.56095302202,121261.51233745494,-1.8637004774802495
2024-04-12 00:00:00+00:00,116741.6095685891,121261.51233745494,-3.727400954960499
2024-04-12 00:00:00+00:00,114481.65818415619,121261.51233745494,-5.591101432440748
2024-04-12 00:00:00+00:00,112117.67173682863,121261.51233745494,-7.540595877758968
2024-04-13 00:00:00+00:00,118142.55888480345,121261.51233745494,-2.5720885320742584
2024-04-13 00:00:00+00:00,115778.5724374759,121261.51233745494,-4.5215829773924785
2024-04-24 00:00:00+00:00,113463.00098872639,121261.51233745494,-6.431151317844624
2024-05-01 00:00:00+00:00,124204.4798350533,124204.4798350533,0.0
2024-05-19 00:00:00+00:00,122235.14470705838,124204.4798350533,-1.5855588547291046
2024-05-30 00:00:00+00:00,120676.25572913353,124204.4798350533,-2.840657688519239
2024-05-30 00:00:00+00:00,118651.59714734973,124204.4798350533,-4.470758780261332
2024-05-31 00:00:00+00:00,116831.96843631571,124204.4798350533,-5.935785414929046
2024-05-31 00:00:00+00:00,114387.26554217454,124204.4798350533,-7.9040742378344655
2024-06-02 00:00:00+00:00,111942.56264803337,124204.4798350533,-9.872363060739884
2024-06-07 00:00:00+00:00,112091.42352664421,124204.4798350533,-9.75251160384515
2024-06-11 00:00:00+00:00,110989.50361321328,124204.4798350533,-10.639693704598931
2024-06-11 00:00:00+00:00,108750.65236025261,124204.4798350533,-12.442246443384132
2024-06-14 00:00:00+00:00,108674.45881360817,124204.4798350533,-12.503591691756515
2024-07-22 00:00:00+00:00,115455.24279351186,124204.4798350533,-7.044220186873004
2024-07-30 00:00:00+00:00,113281.7536172397,124204.4798350533,-8.794148353037876
2024-08-02 00:00:00+00:00,111776.51179175086,124204.4798350533,-10.00605458016256
2024-08-02 00:00:00+00:00,111017.68725311515,124204.4798350533,-10.617002381436278
2024-08-26 00:00:00+00:00,117151.9230787771,124204.4798350533,-5.6781822730083285
2024-08-27 00:00:00+00:00,114931.5693337148,124204.4798350533,-7.465842225379599
2024-08-27 00:00:00+00:00,112711.2155886525,124204.4798350533,-9.25350217775087
2024-09-03 00:00:00+00:00,115257.61369817046,124204.4798350533,-7.203336102501695
2024-09-22 00:00:00+00:00,112952.46142420705,124204.4798350533,-9.059269380451662
2024-10-01 00:00:00+00:00,112490.4386823121,124204.4798350533,-9.431254950141684
2024-10-01 00:00:00+00:00,112834.62836566941,124204.4798350533,-9.154139596642032
2024-10-01 00:00:00+00:00,110575.57913718527,124204.4798350533,-10.972954209033002
2024-10-01 00:00:00+00:00,108316.52990870112,124204.4798350533,-12.791768821423972
2024-10-02 00:00:00+00:00,107908.78075777853,124204.4798350533,-13.120057423786863
2024-10-02 00:00:00+00:00,105649.73152929438,124204.4798350533,-14.938872036177834
2024-10-19 00:00:00+00:00,106268.61542788577,124204.4798350533,-14.440593794190681
2024-11-05 00:00:00+00:00,104395.5945666638,124204.4798350533,-15.94860772710952
2024-11-14 00:00:00+00:00,102307.68267533052,124204.4798350533,-17.62963557256733
2024-12-19 00:00:00+00:00,106226.62656075545,124204.4798350533,-14.474400036273158
2024-12-19 00:00:00+00:00,110715.69537217263,124204.4798350533,-10.860143274054295
2024-12-20 00:00:00+00:00,117493.12168525037,124204.4798350533,-5.403475107110289
2024-12-20 00:00:00+00:00,141044.00434118108,141044.00434118108,0.0
2024-12-20 00:00:00+00:00,145454.86285816244,145454.86285816244,0.0
2024-12-20 00:00:00+00:00,149683.73450727965,149683.73450727965,0.0
2025-01-09 00:00:00+00:00,161828.30011359561,161828.30011359561,0.0
2025-01-10 00:00:00+00:00,158591.7341113237,161828.30011359561,-2.000000000000007
2025-01-13 00:00:00+00:00,159220.21742249065,161828.30011359561,-1.6116357208684877
2025-01-13 00:00:00+00:00,155983.65142021872,161828.30011359561,-3.6116357208684944
2025-01-13 00:00:00+00:00,152747.0854179468,161828.30011359561,-5.611635720868502
2025-01-19 00:00:00+00:00,149692.14370958786,161828.30011359561,-7.499403006451131
2025-01-20 00:00:00+00:00,146637.20200122893,161828.30011359561,-9.387170292033762
2025-01-24 00:00:00+00:00,143704.45796120435,161828.30011359561,-11.19942688619309
2025-01-29 00:00:00+00:00,140830.36880198025,161828.30011359561,-12.97543834846923
2025-02-02 00:00:00+00:00,169443.27805651329,169443.27805651329,0.0
2025-02-02 00:00:00+00:00,166388.33634815435,169443.27805651329,-1.8029288286904137
2025-02-09 00:00:00+00:00,163060.56962119127,169443.27805651329,-3.766870252116599
2025-03-03 00:00:00+00:00,159799.35822876744,169443.27805651329,-5.691532847074273
2025-03-09 00:00:00+00:00,156538.1468363436,169443.27805651329,-7.616195442031949
2025-04-07 00:00:00+00:00,153407.38389961672,169443.27805651329,-9.463871533191314
2025-04-16 00:00:00+00:00,150339.2362216244,169443.27805651329,-11.274594102527484
2025-04-23 00:00:00+00:00,147271.08854363207,169443.27805651329,-13.08531667186365
2025-04-28 00:00:00+00:00,144325.66677275943,169443.27805651329,-14.823610338426374
2025-05-05 00:00:00+00:00,142399.3634373753,169443.27805651329,-15.96045291930567
2025-05-05 00:00:00+00:00,140230.71651298637,169443.27805651329,-17.240318930671208
2025-05-15 00:00:00+00:00,137426.10218272664,169443.27805651329,-18.895512552057788
2025-05-15 00:00:00+00:00,134621.4878524669,169443.27805651329,-20.550706173444368
2025-05-29 00:00:00+00:00,131816.87352220717,169443.27805651329,-22.20589979483095
2025-05-30 00:00:00+00:00,136829.37612379837,169443.27805651329,-19.247681174957805
2025-05-30 00:00:00+00:00,134024.76179353864,169443.27805651329,-20.902874796344385
2025-05-30 00:00:00+00:00,132399.6062000665,169443.27805651329,-21.86198961760634
2025-06-13 00:00:00+00:00,134804.76114106306,169443.27805651329,-20.44254414382698
2025-06-13 00:00:00+00:00,132156.76901706174,169443.27805651329,-22.005304351474848
2025-06-14 00:00:00+00:00,129929.56683791164,169443.27805651329,-23.319727800251187
2025-06-22 00:00:00+00:00,133128.85206530069,169443.27805651329,-21.43161204606824
2025-07-23 00:00:00+00:00,131949.1365221451,169443.27805651329,-22.127842405092647
2025-07-31 00:00:00+00:00,130458.14044889448,169443.27805651329,-23.007780571039444
2025-07-31 00:00:00+00:00,129922.54942197945,169443.27805651329,-23.32386925455535
2025-08-01 00:00:00+00:00,131059.20811795456,169443.27805651329,-22.653049668784583
2025-08-01 00:00:00+00:00,139074.318261709,169443.27805651329,-17.922788170254545
2025-08-01 00:00:00+00:00,138800.83651136007,169443.27805651329,-18.084188347048645
2025-08-14 00:00:00+00:00,136024.81978113286,169443.27805651329,-19.72250458010768
2025-08-18 00:00:00+00:00,133248.80305090567,169443.27805651329,-21.3608208131667
2025-08-25 00:00:00+00:00,130583.82698988756,169443.27805651329,-22.933604396903366
2025-08-30 00:00:00+00:00,135367.77856693248,169443.27805651329,-20.110269277377785
2025-09-01 00:00:00+00:00,132591.76183670526,169443.27805651329,-21.748585510436822
2025-09-01 00:00:00+00:00,129926.78577568715,169443.27805651329,-23.321369094173487
2025-09-06 00:00:00+00:00,138546.97957816665,169443.27805651329,-18.234006584812413
2025-09-06 00:00:00+00:00,136626.48118581084,169443.27805651329,-19.36742327409251
2025-09-22 00:00:00+00:00,138049.42391922564,169443.27805651329,-18.527648011399464
2025-09-22 00:00:00+00:00,138623.83047841795,169443.27805651329,-18.18865164295059
2025-09-22 00:00:00+00:00,135891.30085470172,169443.27805651329,-19.801303177468743
2025-09-22 00:00:00+00:00,133158.7712309855,169443.27805651329,-21.4139547119869
2025-09-29 00:00:00+00:00,130426.24160726929,169443.27805651329,-23.026606246505043
2025-10-09 00:00:00+00:00,127817.7167751239,169443.27805651329,-24.56607412157494
2025-10-10 00:00:00+00:00,125085.18715140769,169443.27805651329,-26.17872565609309
2025-10-10 00:00:00+00:00,122476.66231926231,169443.27805651329,-27.71819353116299
2025-11-09 00:00:00+00:00,120027.12907287705,169443.27805651329,-29.16382966053973
2025-11-14 00:00:00+00:00,117577.5958264918,169443.27805651329,-30.609465789916474
2025-12-01 00:00:00+00:00,286091.1806651268,286091.1806651268,0.0
2025-12-09 00:00:00+00:00,290892.8192891245,290892.8192891245,0.0
2026-01-01 00:00:00+00:00,285074.96290334204,290892.8192891245,-1.9999999999999956
2026-01-07 00:00:00+00:00,282123.80534666625,290892.8192891245,-3.014517155799075
2026-01-11 00:00:00+00:00,276481.32923973294,290892.8192891245,-4.954226812683092
2026-01-13 00:00:00+00:00,270951.7026549383,290892.8192891245,-6.855142276429431
2026-01-20 00:00:00+00:00,271855.67287755053,290892.8192891245,-6.544385130611477
2026-01-20 00:00:00+00:00,308547.7677893239,308547.7677893239,0.0
2026-01-27 00:00:00+00:00,302376.8124335374,308547.7677893239,-2.0000000000000027
2026-04-16 00:00:00+00:00,331113.15504535177,331113.15504535177,0.0
2026-04-19 00:00:00+00:00,328208.14930136665,331113.15504535177,-0.877345312235399
2026-04-23 00:00:00+00:00,337109.5475110058,337109.5475110058,0.0
2026-05-03 00:00:00+00:00,369108.17416282,369108.17416282,0.0
2026-05-28 00:00:00+00:00,404438.1371006963,404438.1371006963,0.0
2026-05-28 00:00:00+00:00,409046.72091928707,409046.72091928707,0.0
2026-05-28 00:00:00+00:00,428190.33783825755,428190.33783825755,0.0
2026-05-28 00:00:00+00:00,457149.3506166612,457149.3506166612,0.0
2026-05-28 00:00:00+00:00,463690.37920133944,463690.37920133944,0.0
