exit_time,net_r,exit_reason,chan_activated,equity_r
2024-07-24 00:00:00+00:00,-0.33147929658969594,midline_exit,False,-4.8041106088231595
2024-07-25 00:00:00+00:00,-1.0000000000000002,initial_stop,False,-5.8041106088231595
2024-07-25 00:00:00+00:00,-0.9999999999999997,initial_stop,False,-6.8041106088231595
2024-07-30 00:00:00+00:00,-0.1651998709103436,midline_exit,False,-6.969310479733503
2024-07-30 00:00:00+00:00,-0.5594002306805066,midline_exit,False,-7.52871071041401
2024-07-30 00:00:00+00:00,1.0338429374101656,midline_exit,False,-6.494867773003844
2024-07-31 00:00:00+00:00,0.9019210938844822,midline_exit,False,-5.592946679119362
2024-08-01 00:00:00+00:00,-0.9999999999999997,initial_stop,False,-6.592946679119362
2024-08-01 00:00:00+00:00,-0.2043269230769217,midline_exit,False,-6.797273602196284
2024-08-01 00:00:00+00:00,1.3371266002844935,chandelier_stop,True,-5.46014700191179
2024-08-15 00:00:00+00:00,-1.0000000000000004,initial_stop,False,-6.460147001911791
2024-08-21 00:00:00+00:00,1.8041733547351542,chandelier_stop,True,-4.655973647176637
2024-08-22 00:00:00+00:00,-0.9999999999999996,initial_stop,False,-5.655973647176637
2024-08-27 00:00:00+00:00,-0.5445710967820788,midline_exit,False,-6.200544743958716
2024-08-27 00:00:00+00:00,-0.9297036987492476,midline_exit,False,-7.1302484427079635
2024-09-01 00:00:00+00:00,0.025432349949132523,midline_exit,False,-7.104816092758831
2024-09-22 00:00:00+00:00,-1.0000000000000007,initial_stop,False,-8.104816092758831
2024-10-01 00:00:00+00:00,-1.0000000000000004,initial_stop,False,-9.104816092758831
2024-10-01 00:00:00+00:00,-0.5987688864017906,midline_exit,False,-9.703584979160622
2024-10-01 00:00:00+00:00,-0.5699350813590747,midline_exit,False,-10.273520060519697
2024-10-01 00:00:00+00:00,-1.0000000000000004,initial_stop,False,-11.273520060519697
2024-10-01 00:00:00+00:00,-1.0,initial_stop,False,-12.273520060519697
2024-10-03 00:00:00+00:00,2.9689736135957077,chandelier_stop,True,-9.30454644692399
2024-10-08 00:00:00+00:00,-0.9999999999999998,initial_stop,False,-10.30454644692399
2024-10-08 00:00:00+00:00,-0.9999999999999997,initial_stop,False,-11.30454644692399
2024-10-08 00:00:00+00:00,-1.0000000000000002,initial_stop,False,-12.30454644692399
2024-10-10 00:00:00+00:00,-1.0000000000000009,initial_stop,False,-13.30454644692399
2024-10-16 00:00:00+00:00,-0.6605935938877454,midline_exit,False,-13.965140040811734
2024-10-18 00:00:00+00:00,-0.8265092363359363,midline_exit,False,-14.79164927714767
2024-10-18 00:00:00+00:00,-0.19666133089412263,midline_exit,False,-14.988310608041793
2024-10-21 00:00:00+00:00,-1.0000000000000004,initial_stop,False,-15.988310608041793
2024-10-22 00:00:00+00:00,-1.0000000000000004,initial_stop,False,-16.988310608041793
2024-10-22 00:00:00+00:00,-1.0,initial_stop,True,-17.988310608041793
2024-10-25 00:00:00+00:00,-0.4286707345330964,midline_exit,False,-18.41698134257489
2024-10-25 00:00:00+00:00,-1.0000000000000007,initial_stop,False,-19.41698134257489
2024-11-03 00:00:00+00:00,-0.9999999999999998,initial_stop,False,-20.41698134257489
2024-11-11 00:00:00+00:00,5.786146698578069,chandelier_stop,True,-14.63083464399682
2024-11-12 00:00:00+00:00,-1.0000000000000009,initial_stop,False,-15.63083464399682
2024-11-12 00:00:00+00:00,-1.0000000000000004,initial_stop,False,-16.63083464399682
2024-11-12 00:00:00+00:00,-1.0000000000000007,initial_stop,False,-17.63083464399682
2024-11-12 00:00:00+00:00,-0.9999999999999996,initial_stop,False,-18.63083464399682
2024-11-12 00:00:00+00:00,-1.0000000000000002,initial_stop,False,-19.63083464399682
2024-11-13 00:00:00+00:00,-0.9999999999999983,initial_stop,False,-20.63083464399682
2024-11-13 00:00:00+00:00,10.086800205444273,chandelier_stop,True,-10.544034438552547
2024-11-13 00:00:00+00:00,-1.0000000000000007,initial_stop,False,-11.544034438552547
2024-11-13 00:00:00+00:00,2.4850896994178413,chandelier_stop,True,-9.058944739134706
2024-11-13 00:00:00+00:00,-0.19355862287799444,midline_exit,False,-9.2525033620127
2024-11-13 00:00:00+00:00,1.435229306291451,chandelier_stop,True,-7.817274055721249
2024-11-14 00:00:00+00:00,-1.0000000000000007,initial_stop,False,-8.81727405572125
2024-11-14 00:00:00+00:00,1.7266445494506906,chandelier_stop,True,-7.090629506270559
2024-11-14 00:00:00+00:00,-0.9999999999999998,initial_stop,False,-8.090629506270558
2024-11-14 00:00:00+00:00,-0.5197740112994347,midline_exit,False,-8.610403517569992
2024-11-14 00:00:00+00:00,-1.0000000000000007,initial_stop,False,-9.610403517569992
2024-11-14 00:00:00+00:00,-0.9999999999999996,initial_stop,False,-10.610403517569992
2024-11-14 00:00:00+00:00,-0.9999999999999996,initial_stop,False,-11.610403517569992
2024-11-15 00:00:00+00:00,-0.9999999999999999,initial_stop,False,-12.610403517569992
2024-11-17 00:00:00+00:00,-0.9999999999999997,initial_stop,False,-13.610403517569992
2024-11-17 00:00:00+00:00,2.3568808941669586,chandelier_stop,True,-11.253522623403033
2024-11-17 00:00:00+00:00,8.105880035457496,chandelier_stop,True,-3.147642587945537
2024-11-17 00:00:00+00:00,4.3689818468823995,chandelier_stop,True,1.2213392589368626
2024-11-18 00:00:00+00:00,1.3332460732984306,chandelier_stop,True,2.554585332235293
2024-11-20 00:00:00+00:00,1.7538132124189179,chandelier_stop,True,4.308398544654211
2024-11-24 00:00:00+00:00,5.389122538711526,chandelier_stop,True,9.697521083365736
2024-11-24 00:00:00+00:00,2.7350746268656674,chandelier_stop,True,12.432595710231404
2024-11-24 00:00:00+00:00,2.095744680851065,chandelier_stop,True,14.52834039108247
2024-11-24 00:00:00+00:00,3.920622568093385,chandelier_stop,True,18.448962959175855
2024-11-24 00:00:00+00:00,3.307704785077049,chandelier_stop,True,21.756667744252905
2024-11-24 00:00:00+00:00,1.6541109234965583,chandelier_stop,True,23.41077866774946
2024-11-24 00:00:00+00:00,1.9184991653966172,chandelier_stop,True,25.32927783314608
2024-11-24 00:00:00+00:00,4.14295824486907,chandelier_stop,True,29.47223607801515
2024-11-24 00:00:00+00:00,5.696305520963056,chandelier_stop,True,35.16854159897821
2024-11-25 00:00:00+00:00,2.474901038379897,chandelier_stop,True,37.643442637358106
2024-11-25 00:00:00+00:00,4.276014634561387,chandelier_stop,True,41.91945727191949
2024-11-26 00:00:00+00:00,1.2722760387478986,chandelier_stop,True,43.19173331066739
2024-11-26 00:00:00+00:00,-0.9999999999999996,initial_stop,False,42.19173331066739
2024-11-26 00:00:00+00:00,-1.0000000000000002,initial_stop,False,41.19173331066739
2024-11-26 00:00:00+00:00,-1.0,initial_stop,False,40.19173331066739
2024-11-29 00:00:00+00:00,3.7707002457002465,chandelier_stop,True,43.962433556367635
2024-11-30 00:00:00+00:00,-1.0000000000000004,initial_stop,False,42.962433556367635
2024-12-02 00:00:00+00:00,1.4844142614601021,chandelier_stop,True,44.44684781782774
2024-12-03 00:00:00+00:00,4.213489655172414,chandelier_stop,True,48.660337473000155
2024-12-03 00:00:00+00:00,4.65578254551671,chandelier_stop,True,53.31612001851686
2024-12-04 00:00:00+00:00,1.227589592538046,chandelier_stop,True,54.54370961105491
2024-12-04 00:00:00+00:00,-0.9999999999999989,initial_stop,False,53.54370961105491
2024-12-05 00:00:00+00:00,2.200257842715943,chandelier_stop,True,55.74396745377085
2024-12-05 00:00:00+00:00,2.7070602556299446,chandelier_stop,True,58.4510277094008
2024-12-05 00:00:00+00:00,-0.7493184333414314,midline_exit,False,57.70170927605937
2024-12-05 00:00:00+00:00,4.66136402098494,chandelier_stop,True,62.36307329704431
2024-12-05 00:00:00+00:00,4.390905355430765,chandelier_stop,True,66.75397865247507
2024-12-06 00:00:00+00:00,1.5127688787185354,chandelier_stop,True,68.2667475311936
2024-12-07 00:00:00+00:00,1.3813116656993607,midline_exit,False,69.64805919689296
2024-12-07 00:00:00+00:00,1.9392557022809136,chandelier_stop,True,71.58731489917388
2024-12-08 00:00:00+00:00,2.5176335108680035,chandelier_stop,True,74.10494841004189
2024-12-08 00:00:00+00:00,1.005761649651269,midline_exit,False,75.11071005969315
2024-12-09 00:00:00+00:00,-0.9999999999999999,initial_stop,False,74.11071005969315
2024-12-09 00:00:00+00:00,-1.0000000000000007,initial_stop,False,73.11071005969315
2024-12-09 00:00:00+00:00,-1.0000000000000009,initial_stop,False,72.11071005969315
2024-12-09 00:00:00+00:00,-0.9999999999999997,initial_stop,False,71.11071005969315
2024-12-09 00:00:00+00:00,-1.0000000000000007,initial_stop,False,70.11071005969315
2024-12-09 00:00:00+00:00,-1.0000000000000002,initial_stop,False,69.11071005969315
2024-12-09 00:00:00+00:00,-1.0,initial_stop,False,68.11071005969315
2024-12-09 00:00:00+00:00,-0.004189066536339691,midline_exit,False,68.1065209931568
2024-12-09 00:00:00+00:00,-0.9999999999999997,initial_stop,False,67.1065209931568
2024-12-09 00:00:00+00:00,4.454520011195074,chandelier_stop,True,71.56104100435188
2024-12-09 00:00:00+00:00,-1.0,initial_stop,False,70.56104100435188
2024-12-09 00:00:00+00:00,-0.9999999999999996,initial_stop,False,69.56104100435188
2024-12-09 00:00:00+00:00,-1.0000000000000004,initial_stop,False,68.56104100435188
2024-12-09 00:00:00+00:00,1.9020012128562775,chandelier_stop,True,70.46304221720816
2024-12-09 00:00:00+00:00,-1.0000000000000002,initial_stop,False,69.46304221720816
2024-12-09 00:00:00+00:00,-1.0000000000000002,initial_stop,False,68.46304221720816
2024-12-09 00:00:00+00:00,-0.1972467639202796,midline_exit,False,68.26579545328788
2024-12-09 00:00:00+00:00,-0.9999999999999998,initial_stop,False,67.26579545328788
2024-12-09 00:00:00+00:00,-1.0,initial_stop,False,66.26579545328788
2024-12-09 00:00:00+00:00,-1.0000000000000002,initial_stop,False,65.26579545328788
2024-12-09 00:00:00+00:00,-1.0000000000000002,initial_stop,False,64.26579545328788
2024-12-09 00:00:00+00:00,-0.9999999999999997,initial_stop,False,63.26579545328788
2024-12-09 00:00:00+00:00,-1.0000000000000002,initial_stop,False,62.26579545328788
2024-12-09 00:00:00+00:00,0.22777602024675675,midline_exit,False,62.49357147353464
2024-12-09 00:00:00+00:00,3.2811477607937776,chandelier_stop,True,65.77471923432842
2024-12-13 00:00:00+00:00,-1.0000000000000007,initial_stop,False,64.77471923432842
2024-12-16 00:00:00+00:00,-0.9999999999999997,initial_stop,False,63.774719234328415
2024-12-17 00:00:00+00:00,-0.3195732313383072,midline_exit,False,63.455146002990105
2024-12-17 00:00:00+00:00,-0.7991556091676726,midline_exit,False,62.655990393822435
2024-12-18 00:00:00+00:00,3.8119916142557666,chandelier_stop,True,66.4679820080782
2024-12-22 00:00:00+00:00,-1.0000000000000002,initial_stop,False,65.4679820080782
2024-12-28 00:00:00+00:00,-1.0000000000000002,initial_stop,False,64.4679820080782
2024-12-29 00:00:00+00:00,-1.0000000000000004,initial_stop,False,63.467982008078195
2025-01-06 00:00:00+00:00,-0.9999999999999997,initial_stop,False,62.467982008078195
2025-01-07 00:00:00+00:00,-0.20965842167255588,midline_exit,False,62.25832358640564
2025-01-08 00:00:00+00:00,-0.9999999999999998,initial_stop,False,61.25832358640564
2025-01-09 00:00:00+00:00,-0.7780831043384134,midline_exit,False,60.480240482067224
2025-01-13 00:00:00+00:00,-0.9999999999999996,initial_stop,False,59.480240482067224
2025-01-18 00:00:00+00:00,-0.3694013823265259,midline_exit,False,59.110839099740694
2025-01-20 00:00:00+00:00,-0.9999999999999998,initial_stop,False,58.110839099740694
2025-01-22 00:00:00+00:00,-0.42636930141029833,midline_exit,False,57.6844697983304
2025-01-26 00:00:00+00:00,-0.39465859328539743,midline_exit,False,57.289811205045
2025-01-26 00:00:00+00:00,-0.7657177545157442,midline_exit,False,56.52409345052926
2025-01-26 00:00:00+00:00,-0.30203989631466255,midline_exit,False,56.2220535542146
2025-01-27 00:00:00+00:00,-0.2603561788434769,midline_exit,False,55.961697375371116
2025-01-28 00:00:00+00:00,-0.5425140631761145,midline_exit,False,55.419183312195
2025-01-28 00:00:00+00:00,-0.8997229916897511,midline_exit,False,54.51946032050525
2025-01-28 00:00:00+00:00,-1.0000000000000002,initial_stop,False,53.51946032050525
2025-02-02 00:00:00+00:00,2.3972195505814473,chandelier_stop,True,55.9166798710867
2025-02-18 00:00:00+00:00,-0.9999999999999998,initial_stop,False,54.9166798710867
2025-02-28 00:00:00+00:00,-1.0000000000000002,initial_stop,False,53.9166798710867
2025-03-03 00:00:00+00:00,-1.0000000000000002,initial_stop,False,52.9166798710867
2025-03-03 00:00:00+00:00,-0.6241407753643109,midline_exit,False,52.29253909572239
2025-03-03 00:00:00+00:00,-1.0000000000000002,initial_stop,False,51.29253909572239
2025-03-04 00:00:00+00:00,-1.0,initial_stop,False,50.29253909572239
2025-03-12 00:00:00+00:00,1.4898055950687532,chandelier_stop,True,51.78234469079114
2025-03-17 00:00:00+00:00,1.6315656565656553,chandelier_stop,True,53.4139103473568
2025-03-22 00:00:00+00:00,-1.0,initial_stop,True,52.4139103473568
2025-04-13 00:00:00+00:00,-1.0000000000000004,initial_stop,False,51.4139103473568
2025-04-17 00:00:00+00:00,5.902328222600797,chandelier_stop,True,57.31623856995759
2025-04-18 00:00:00+00:00,-0.8900836320191138,midline_exit,False,56.42615493793848
2025-04-19 00:00:00+00:00,-0.9999999999999998,initial_stop,False,55.42615493793848
2025-04-27 00:00:00+00:00,-0.37312182315812975,midline_exit,False,55.05303311478035
2025-05-02 00:00:00+00:00,-0.08183306055646472,midline_exit,False,54.971200054223885
2025-05-04 00:00:00+00:00,-0.521332420716404,midline_exit,False,54.44986763350748
2025-05-04 00:00:00+00:00,0.12975240350458656,midline_exit,False,54.57962003701207
2025-05-06 00:00:00+00:00,0.9447839018380477,midline_exit,False,55.52440393885012
2025-05-07 00:00:00+00:00,-0.9999999999999989,initial_stop,False,54.52440393885012
2025-05-07 00:00:00+00:00,-1.0000000000000002,initial_stop,False,53.52440393885012
2025-05-11 00:00:00+00:00,-0.9999999999999999,initial_stop,False,52.52440393885012
2025-05-13 00:00:00+00:00,-0.2376415200089681,midline_exit,False,52.28676241884115
2025-05-13 00:00:00+00:00,-0.9999999999999991,initial_stop,False,51.28676241884115
2025-05-15 00:00:00+00:00,-1.0000000000000004,initial_stop,False,50.28676241884115
2025-05-15 00:00:00+00:00,-0.9999999999999997,initial_stop,False,49.28676241884115
2025-05-15 00:00:00+00:00,-1.0,initial_stop,False,48.28676241884115
2025-05-15 00:00:00+00:00,-0.7032729239924268,midline_exit,False,47.58348949484872
2025-05-15 00:00:00+00:00,-1.0000000000000004,initial_stop,False,46.58348949484872
2025-05-15 00:00:00+00:00,-0.3331385154880176,midline_exit,False,46.250350979360704
2025-05-15 00:00:00+00:00,-0.124567474048442,midline_exit,False,46.12578350531226
2025-05-15 00:00:00+00:00,-0.3427419354838708,midline_exit,False,45.78304156982839
2025-05-16 00:00:00+00:00,-0.5646466982768582,midline_exit,False,45.21839487155153
2025-05-17 00:00:00+00:00,0.6656473200259717,midline_exit,False,45.8840421915775
2025-05-18 00:00:00+00:00,-0.9999999999999997,initial_stop,False,44.8840421915775
2025-05-19 00:00:00+00:00,0.034211426616489925,midline_exit,False,44.91825361819399
2025-06-12 00:00:00+00:00,-1.0000000000000004,initial_stop,False,43.91825361819399
2025-06-12 00:00:00+00:00,-1.0000000000000002,initial_stop,False,42.91825361819399
2025-06-22 00:00:00+00:00,-0.11704618003830598,midline_exit,False,42.80120743815568
2025-07-01 00:00:00+00:00,-1.0000000000000004,initial_stop,False,41.80120743815568
2025-07-12 00:00:00+00:00,1.7834052270997223,chandelier_stop,True,43.5846126652554
2025-07-14 00:00:00+00:00,-0.9999999999999997,initial_stop,False,42.5846126652554
2025-07-14 00:00:00+00:00,2.5014256619144613,chandelier_stop,True,45.08603832716986
2025-07-15 00:00:00+00:00,2.8963963963963946,chandelier_stop,True,47.98243472356626
2025-07-19 00:00:00+00:00,1.632698787061994,chandelier_stop,True,49.615133510628254
2025-07-19 00:00:00+00:00,1.4372333729631432,chandelier_stop,True,51.0523668835914
2025-07-19 00:00:00+00:00,2.4292078549581095,chandelier_stop,True,53.481574738549504
2025-07-20 00:00:00+00:00,0.23511851462765573,midline_exit,False,53.71669325317716
2025-07-22 00:00:00+00:00,-1.0000000000000002,initial_stop,False,52.71669325317716
2025-07-22 00:00:00+00:00,-1.0000000000000004,initial_stop,False,51.71669325317716
2025-07-23 00:00:00+00:00,-0.6080114449213146,midline_exit,False,51.108681808255845
2025-07-23 00:00:00+00:00,2.084996780424984,chandelier_stop,True,53.19367858868083
2025-07-23 00:00:00+00:00,2.4322004806041884,chandelier_stop,True,55.62587906928502
2025-07-23 00:00:00+00:00,0.620043258832011,midline_exit,False,56.24592232811703
2025-07-23 00:00:00+00:00,3.141033486947969,chandelier_stop,True,59.386955815065
2025-07-23 00:00:00+00:00,0.5321393408036014,midline_exit,False,59.919095155868604
2025-07-24 00:00:00+00:00,-0.10178117048345993,midline_exit,False,59.81731398538514
2025-07-24 00:00:00+00:00,5.192706737293701,chandelier_stop,True,65.01002072267885
2025-07-24 00:00:00+00:00,-0.5592176747555245,midline_exit,False,64.45080304792332
2025-07-24 00:00:00+00:00,-0.15986221819868016,midline_exit,False,64.29094082972463
2025-07-26 00:00:00+00:00,1.2219280763853773,midline_exit,False,65.51286890611001
2025-07-28 00:00:00+00:00,11.545205479452054,chandelier_stop,True,77.05807438556207
2025-07-28 00:00:00+00:00,0.23971351311846903,midline_exit,False,77.29778789868054
2025-07-28 00:00:00+00:00,-0.9999999999999997,initial_stop,False,76.29778789868054
2025-07-28 00:00:00+00:00,-1.0,initial_stop,False,75.29778789868054
2025-07-29 00:00:00+00:00,-0.9999999999999998,initial_stop,False,74.29778789868054
2025-07-29 00:00:00+00:00,1.9648752460161236,chandelier_stop,True,76.26266314469666
2025-07-30 00:00:00+00:00,-0.9999999999999997,initial_stop,False,75.26266314469666
2025-07-30 00:00:00+00:00,-1.0000000000000013,initial_stop,False,74.26266314469666
2025-08-01 00:00:00+00:00,0.018570102135562275,midline_exit,False,74.28123324683222
2025-08-01 00:00:00+00:00,-0.9999999999999998,initial_stop,False,73.28123324683222
2025-08-01 00:00:00+00:00,-1.000000000000001,initial_stop,False,72.28123324683222
2025-08-10 00:00:00+00:00,2.3473245754565855,chandelier_stop,True,74.6285578222888
2025-08-11 00:00:00+00:00,-1.0000000000000004,initial_stop,False,73.6285578222888
2025-08-12 00:00:00+00:00,-0.9999999999999997,initial_stop,False,72.6285578222888
2025-08-14 00:00:00+00:00,-0.9999999999999994,initial_stop,False,71.6285578222888
2025-08-16 00:00:00+00:00,-1.0000000000000013,initial_stop,False,70.6285578222888
2025-08-16 00:00:00+00:00,-0.9999999999999996,initial_stop,False,69.6285578222888
2025-08-17 00:00:00+00:00,0.13382899628252798,midline_exit,False,69.76238681857133
2025-08-22 00:00:00+00:00,0.9432053175775478,chandelier_stop,True,70.70559213614888
2025-08-23 00:00:00+00:00,-0.6187290969899659,midline_exit,False,70.08686303915891
2025-08-25 00:00:00+00:00,-0.9999999999999996,initial_stop,False,69.08686303915891
2025-08-28 00:00:00+00:00,-0.7360562604143437,midline_exit,False,68.35080677874457
2025-09-16 00:00:00+00:00,-1.0,initial_stop,False,67.35080677874457
2025-09-21 00:00:00+00:00,-0.524515393386546,midline_exit,False,66.82629138535802
2025-09-21 00:00:00+00:00,-0.2587911615510278,midline_exit,False,66.56750022380699
2025-09-21 00:00:00+00:00,-0.49150030802017924,midline_exit,False,66.07599991578681
2025-09-22 00:00:00+00:00,-0.9999999999999994,initial_stop,False,65.07599991578681
2025-09-22 00:00:00+00:00,-0.9999999999999996,initial_stop,False,64.07599991578681
2025-09-22 00:00:00+00:00,-1.0000000000000002,initial_stop,False,63.07599991578681
2025-09-24 00:00:00+00:00,0.9441201000834035,midline_exit,False,64.02012001587022
2025-09-25 00:00:00+00:00,-0.7852568384861365,midline_exit,False,63.234863177384085
2025-09-27 00:00:00+00:00,-1.0000000000000007,initial_stop,False,62.234863177384085
2025-09-29 00:00:00+00:00,-0.9999999999999996,initial_stop,False,61.234863177384085
2025-10-01 00:00:00+00:00,-1.0,initial_stop,False,60.234863177384085
2025-10-09 00:00:00+00:00,-1.0000000000000007,initial_stop,False,59.234863177384085
2025-10-10 00:00:00+00:00,-1.0000000000000002,initial_stop,False,58.234863177384085
2025-10-10 00:00:00+00:00,-1.0000000000000002,initial_stop,False,57.234863177384085
2025-10-10 00:00:00+00:00,-1.000000000000001,initial_stop,False,56.234863177384085
2025-10-10 00:00:00+00:00,-0.9999999999999993,initial_stop,False,55.234863177384085
2025-10-15 00:00:00+00:00,-1.0000000000000002,initial_stop,False,54.234863177384085
2025-10-31 00:00:00+00:00,1.3677335075114294,chandelier_stop,True,55.602596684895516
2025-11-03 00:00:00+00:00,-0.9999999999999998,initial_stop,False,54.602596684895516
2025-11-04 00:00:00+00:00,-1.0,initial_stop,False,53.602596684895516
2025-11-07 00:00:00+00:00,-1.0,initial_stop,True,52.602596684895516
2025-11-08 00:00:00+00:00,3.751827432994123,chandelier_stop,True,56.354424117889636
2025-11-08 00:00:00+00:00,-0.9999999999999997,initial_stop,False,55.354424117889636
2025-11-12 00:00:00+00:00,-0.9999999999999994,initial_stop,False,54.354424117889636
2025-11-14 00:00:00+00:00,-1.0000000000000004,initial_stop,False,53.354424117889636
2025-11-16 00:00:00+00:00,-0.8127168924213588,midline_exit,False,52.54170722546828
2025-11-19 00:00:00+00:00,-1.0000000000000002,initial_stop,False,51.54170722546828
2025-12-04 00:00:00+00:00,-0.9369676320272572,midline_exit,False,50.604739593441025
2025-12-11 00:00:00+00:00,-0.22056833558863415,midline_exit,False,50.384171257852394
2025-12-17 00:00:00+00:00,-0.7963386258571731,midline_exit,False,49.58783263199522
2026-01-07 00:00:00+00:00,-0.9999999999999997,initial_stop,False,48.58783263199522
2026-01-17 00:00:00+00:00,-1.0000000000000007,initial_stop,False,47.58783263199522
2026-01-18 00:00:00+00:00,-0.9999999999999997,initial_stop,False,46.58783263199522
2026-01-19 00:00:00+00:00,1.7192285876347182,chandelier_stop,True,48.30706121962994
2026-01-19 00:00:00+00:00,0.21951159083964553,midline_exit,False,48.52657281046958
2026-01-20 00:00:00+00:00,-1.0000000000000004,initial_stop,False,47.52657281046958
2026-01-24 00:00:00+00:00,2.320782498948254,chandelier_stop,True,49.847355309417836
2026-01-26 00:00:00+00:00,-1.0000000000000004,initial_stop,False,48.847355309417836
2026-02-06 00:00:00+00:00,-0.9999999999999997,initial_stop,False,47.847355309417836
2026-02-11 00:00:00+00:00,-0.9999999999999992,initial_stop,False,46.847355309417836
2026-02-15 00:00:00+00:00,2.2095850216571185,chandelier_stop,True,49.056940331074955
2026-02-16 00:00:00+00:00,1.547750080932339,chandelier_stop,True,50.604690412007294
2026-02-23 00:00:00+00:00,-0.9999999999999997,initial_stop,False,49.604690412007294
2026-02-26 00:00:00+00:00,-0.5963195900302813,midline_exit,False,49.00837082197701
2026-03-31 00:00:00+00:00,1.5158974358974318,chandelier_stop,True,50.52426825787444
2026-04-22 00:00:00+00:00,-0.38766519823788576,midline_exit,False,50.136603059636556
2026-04-26 00:00:00+00:00,-1.0000000000000002,initial_stop,False,49.136603059636556
2026-05-02 00:00:00+00:00,-1.0000000000000004,initial_stop,False,48.136603059636556
2026-05-03 00:00:00+00:00,-1.0000000000000002,initial_stop,False,47.136603059636556
2026-05-07 00:00:00+00:00,-1.0,initial_stop,False,46.136603059636556
2026-05-10 00:00:00+00:00,-0.9999999999999993,initial_stop,False,45.136603059636556
2026-05-23 00:00:00+00:00,1.3691833590138678,chandelier_stop,True,46.50578641865042
