trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,extra_cost
461,507.6018576929618,1.1010886284012187,0.4121475054229935,3.071924268807167,-22.48269734390226,3.2263833406845537,7.327515969306628,0.0
461,498.38185769296183,1.0810886284012187,0.4121475054229935,2.9902590599284147,-23.342697343901648,3.2263833406845537,7.194420126151002,0.02
461,484.5518576929618,1.0510886284012186,0.40997830802603036,2.8740945033452636,-24.632697343902578,3.2263833406845537,6.9947763614175615,0.05
461,461.5018576929618,1.0010886284012186,0.403470715835141,2.6950368890623886,-26.782697343902612,3.2263833406845537,6.662036753528495,0.1
461,438.45185769296177,0.9510886284012185,0.39913232104121477,2.5328287204842383,-28.93269734390151,3.2263833406845537,6.329297145639428,0.15
461,415.4018576929618,0.9010886284012187,0.3947939262472885,2.3847955660133247,-31.082697343901827,3.2263833406845537,5.996557537750363,0.2
