trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,removed_n,removed,months_remaining
461,507.6018576929618,1.1010886284012187,0.4121475054229935,3.071924268807167,-22.48269734390226,3.2263833406845537,7.327515969306628,0,,54
438,431.3511787762661,0.9848200428681875,0.3972602739726027,2.8124719077911835,-22.48269734390226,3.148112451409241,6.547020440909381,1,2021-02,53
412,360.4918903052827,0.874980316274958,0.38349514563106796,2.581170345775581,-22.48269734390226,3.0649009758552244,5.794693154147835,2,"2021-02,2024-03",52
387,302.1964239388271,0.7808693125034292,0.37467700258397935,2.399118756193111,-22.482697343902174,2.913606219092929,5.2723348255166735,3,"2021-02,2024-03,2021-09",51
