trades,total_r,avg_r,win_rate,profit_factor,max_dd_r,std_r,t_score,split
230,259.5295956124964,1.1283895461412887,0.41304347826086957,3.0624652821046565,-17.378328381758024,3.3074074745859323,5.174105365913807,first_half_by_trade
231,248.07226208046535,1.073905896452231,0.41125541125541126,3.081913436861024,-22.482697343902174,3.1505916733968777,5.180600415044187,second_half_by_trade
100,58.23754885120656,0.5823754885120657,0.36,2.056862167334521,-18.43607619180545,2.7411852060911226,2.124539003121653,last_100_trades
233,263.0207445399842,1.128844397167314,0.41201716738197425,3.0635481662040482,-17.378328381758024,3.3013410447830642,5.21941285525306,first_half_by_time
228,244.5811131529776,1.0727241804955157,0.41228070175438597,3.081008082760244,-22.482697343902174,3.1549527474398467,5.13408003592108,second_half_by_time
