time,open,high,low,close,volume
2026-05-14 16:00:00+00:00,0.02506,0.05311,0.02506,0.04302,361976973.0
2026-05-14 20:00:00+00:00,0.04305,0.04314,0.03777,0.03993,107175462.0
2026-05-15 00:00:00+00:00,0.03991,0.04251,0.03817,0.03975,100734050.0
2026-05-15 04:00:00+00:00,0.03975,0.04887,0.03939,0.04755,188701397.0
2026-05-15 08:00:00+00:00,0.04757,0.04938,0.04227,0.04378,191581338.0
2026-05-15 12:00:00+00:00,0.04379,0.04398,0.03955,0.04193,177770653.0
2026-05-15 16:00:00+00:00,0.04193,0.0421,0.03748,0.03777,69949516.0
2026-05-15 20:00:00+00:00,0.03776,0.03849,0.03624,0.03713,32952609.0
2026-05-16 00:00:00+00:00,0.03715,0.03875,0.03686,0.03807,31127640.0
2026-05-16 04:00:00+00:00,0.03807,0.03807,0.03246,0.03324,79569063.0
2026-05-16 08:00:00+00:00,0.03324,0.03474,0.03268,0.03434,44353818.0
2026-05-16 12:00:00+00:00,0.03433,0.0355,0.03376,0.03541,32010262.0
2026-05-16 16:00:00+00:00,0.0354,0.0377,0.03514,0.03618,40706972.0
2026-05-16 20:00:00+00:00,0.03613,0.03786,0.03565,0.03601,23172804.0
2026-05-17 00:00:00+00:00,0.036,0.03721,0.0346,0.03678,33599396.0
2026-05-17 04:00:00+00:00,0.03681,0.04029,0.03622,0.03876,95075525.0
2026-05-17 08:00:00+00:00,0.03875,0.04034,0.03758,0.03938,59526784.0
2026-05-17 12:00:00+00:00,0.03937,0.03951,0.03664,0.03711,43581469.0
2026-05-17 16:00:00+00:00,0.03714,0.03774,0.03612,0.03658,33866830.0
2026-05-17 20:00:00+00:00,0.03657,0.0366,0.03302,0.03415,31142434.0
2026-05-18 00:00:00+00:00,0.03416,0.04442,0.03332,0.0417,298019453.0
2026-05-18 04:00:00+00:00,0.04168,0.0437,0.03543,0.03616,174154311.0
2026-05-18 08:00:00+00:00,0.03619,0.03716,0.03562,0.03667,56286435.0
2026-05-18 12:00:00+00:00,0.03664,0.03765,0.03515,0.03647,39124045.0
2026-05-18 16:00:00+00:00,0.03646,0.03944,0.03623,0.03733,58325099.0
2026-05-18 20:00:00+00:00,0.03731,0.03842,0.03632,0.03698,23334181.0
2026-05-19 00:00:00+00:00,0.03699,0.03802,0.0365,0.0367,21897024.0
2026-05-19 04:00:00+00:00,0.0367,0.03699,0.03558,0.03589,14288523.0
2026-05-19 08:00:00+00:00,0.03587,0.0359,0.03443,0.0355,24641987.0
2026-05-19 12:00:00+00:00,0.0355,0.03644,0.0346,0.03486,32864531.0
2026-05-19 16:00:00+00:00,0.03487,0.03543,0.03372,0.0343,21971869.0
2026-05-19 20:00:00+00:00,0.03431,0.03516,0.03396,0.03417,11462504.0
2026-05-20 00:00:00+00:00,0.03417,0.03523,0.03385,0.03447,14381469.0
2026-05-20 04:00:00+00:00,0.03447,0.03571,0.03354,0.03556,17264844.0
2026-05-20 08:00:00+00:00,0.03556,0.03578,0.0345,0.0353,13567326.0
2026-05-20 12:00:00+00:00,0.0353,0.03561,0.03415,0.03469,15737569.0
2026-05-20 16:00:00+00:00,0.0347,0.03508,0.03397,0.03451,12328767.0
