symbol,entry_time,exit_time,net_r,risk_pct,risk_amount,pnl_usdt,equity,peak_equity,dd_pct
HBAR/USDT,2021-10-30 00:00:00+00:00,2021-11-18 00:00:00+00:00,-1.0,0.0018265640901175542,24.456331103000757,-24.456331103000757,13437.570957081376,13462.027288184378,-0.18166900556253388
CELR/USDT,2021-11-21 00:00:00+00:00,2021-11-26 00:00:00+00:00,-0.9999999999999998,0.001344076940650744,18.061129261771224,-18.06112926177122,13419.509827819606,13462.027288184378,-0.31583252250639515
SC/USDT,2021-11-26 00:00:00+00:00,2021-11-28 00:00:00+00:00,-0.9999999999999998,0.0020636783960048255,27.693552516645756,-27.69355251664575,13391.81627530296,13462.027288184378,-0.5215485853534301
ZEC/USDT,2021-11-21 00:00:00+00:00,2021-12-04 00:00:00+00:00,-1.0000000000000004,0.0017514592931908248,23.5353585306913,-23.535358530691312,13368.280916772268,13462.027288184378,-0.6963763288044343
NEAR/USDT,2021-12-11 00:00:00+00:00,2021-12-13 00:00:00+00:00,-1.0000000000000004,0.0015303832073745296,20.45859262649366,-20.458592626493672,13347.822324145774,13462.027288184378,-0.848348926902271
ICX/USDT,2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,-1.0000000000000004,0.0016791851969107068,22.413465657699852,-22.413465657699863,13325.408858488074,13462.027288184378,-1.0148429116334787
DUSK/USDT,2021-12-13 00:00:00+00:00,2022-01-08 00:00:00+00:00,1.028531812515623,0.0010684390922241476,14.261335167179523,14.66823690839195,13340.077095396466,13462.027288184378,-0.9058828226781829
CELR/USDT,2022-01-15 00:00:00+00:00,2022-01-18 00:00:00+00:00,-1.0000000000000002,0.0016380269421546567,21.85140569267965,-21.851405692679652,13318.225689703786,13462.027288184378,-1.068201656423667
NEAR/USDT,2022-01-11 00:00:00+00:00,2022-01-21 00:00:00+00:00,-1.0,0.0014991429644829427,19.998682723223663,-19.998682723223663,13298.227006980562,13462.027288184378,-1.216757905011701
JST/USDT,2022-03-26 00:00:00+00:00,2022-04-03 00:00:00+00:00,2.524699997390103,0.00259979476972307,34.57266101933814,87.28559718529192,13385.512604165853,13462.027288184378,-0.5683741562883422
ZEC/USDT,2022-03-08 00:00:00+00:00,2022-04-06 00:00:00+00:00,1.025675623285616,0.0017808414690290853,23.68203411859352,24.29008510525963,13409.802689271113,13462.027288184378,-0.38794007615110004
ETC/USDT,2022-03-20 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.0585307424124955,0.002321490432659864,30.87170676804439,1.8069439166745003,13411.609633187787,13462.027288184378,-0.3745175516086056
IOST/USDT,2022-03-26 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.323674769170202,0.0026643684526266665,35.43137651326695,11.468242614314196,13423.0778758021,13462.027288184378,-0.28932798566277484
ARDR/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.903624673066283,0.002732761296907276,36.340880082163565,-32.83851588318605,13390.239359918914,13462.027288184378,-0.533262388559198
BTC/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9839294528459828,0.003938302294561636,52.37243793519306,-51.5307842017847,13338.70857571713,13462.027288184378,-0.9160485997193345
ZRX/USDT,2022-04-03 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9999999999999996,0.001994413763078649,26.696250563611105,-26.696250563611095,13312.012325153519,13462.027288184378,-1.1143564027873196
ETH/USDT,2022-03-27 00:00:00+00:00,2022-04-11 00:00:00+00:00,-1.0000000000000009,0.0034933725692587667,46.455661445962,-46.45566144596204,13265.556663707557,13462.027288184378,-1.4594430710243966
MTL/USDT,2022-04-12 00:00:00+00:00,2022-04-15 00:00:00+00:00,-0.9999999999999996,0.0016922284393229188,22.448352249775585,-22.448352249775574,13243.108311457781,13462.027288184378,-1.6261962038863296
ZRX/USDT,2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,-0.9999999999999998,0.0019688862546262766,26.074173922956227,-26.07417392295622,13217.034137534825,13462.027288184378,-1.8198830339957992
NEAR/USDT,2022-03-23 00:00:00+00:00,2022-04-25 00:00:00+00:00,0.9763852242795618,0.0020505926306598568,27.269246301356223,26.625289165884304,13243.65942670071,13462.027288184378,-1.6221023535981804
MTL/USDT,2022-04-18 00:00:00+00:00,2022-04-30 00:00:00+00:00,-1.0000000000000002,0.0014781746622568987,19.575627155520635,-19.57562715552064,13224.08379954519,13462.027288184378,-1.7675160177994234
TRX/USDT,2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,-1.0,0.00249315525958516,32.969694078031,-32.969694078031,13191.114105467159,13462.027288184378,-2.012424851901758
ETC/USDT,2022-07-27 00:00:00+00:00,2022-08-19 00:00:00+00:00,0.0,0.0019583871069918527,25.83330779100525,0.0,13191.114105467159,13462.027288184378,-2.012424851901758
HBAR/USDT,2023-01-20 00:00:00+00:00,2023-01-24 00:00:00+00:00,-0.9999999999999992,0.0025,32.9777852636679,-32.97778526366787,13158.136320203492,13462.027288184378,-2.2573937897719976
CELR/USDT,2023-01-23 00:00:00+00:00,2023-01-25 00:00:00+00:00,-1.0,0.0025,32.9777852636679,-32.9777852636679,13125.158534939825,13462.027288184378,-2.502362727642237
BTC/USDT,2023-01-20 00:00:00+00:00,2023-02-09 00:00:00+00:00,-0.7184664220388493,0.0025,32.9777852636679,-23.693431385152962,13101.465103554672,13462.027288184378,-2.678364683944526
AVAX/USDT,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0,0.00228660447561894,30.012046249201532,-30.012046249201532,13071.45305730547,13462.027288184378,-2.90130321769377
CELR/USDT,2023-01-29 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0000000000000004,0.0025,32.812896337349564,-32.81289633734958,13038.640160968122,13462.027288184378,-3.1450473108746624
ETH/USDT,2023-01-14 00:00:00+00:00,2023-02-10 00:00:00+00:00,-0.4256865432932034,0.0025,32.9777852636679,-14.03819941435633,13024.601961553764,13462.027288184378,-3.2493272912508613
