exit_time,equity,peak_equity,dd_pct
2020-12-23 00:00:00+00:00,9971.724345030076,10000.0,-0.28275654969924285
2020-12-23 00:00:00+00:00,9954.744940985312,10000.0,-0.45255059014687504
2021-01-11 00:00:00+00:00,9939.831933291232,10000.0,-0.6016806670876759
2021-01-22 00:00:00+00:00,10100.076479960078,10100.076479960078,0.0
2021-02-22 00:00:00+00:00,10190.35992211554,10190.35992211554,0.0
2021-02-23 00:00:00+00:00,10391.476698791828,10391.476698791828,0.0
2021-02-28 00:00:00+00:00,10577.851912989558,10577.851912989558,0.0
2021-04-16 00:00:00+00:00,10621.854254561027,10621.854254561027,0.0
2021-04-20 00:00:00+00:00,10810.481942821789,10810.481942821789,0.0
2021-04-22 00:00:00+00:00,11146.391935552641,11146.391935552641,0.0
2021-04-22 00:00:00+00:00,11191.99494765755,11191.99494765755,0.0
2021-04-23 00:00:00+00:00,11776.144344930519,11776.144344930519,0.0
2021-04-23 00:00:00+00:00,12036.594144392344,12036.594144392344,0.0
2021-04-23 00:00:00+00:00,12488.669794383324,12488.669794383324,0.0
2021-04-23 00:00:00+00:00,12515.434594639779,12515.434594639779,0.0
2021-05-07 00:00:00+00:00,12638.33599412196,12638.33599412196,0.0
2021-05-12 00:00:00+00:00,12619.55633742814,12638.33599412196,-0.14859279498943312
2021-05-19 00:00:00+00:00,12595.03508997803,12638.33599412196,-0.3426155481549942
2021-05-19 00:00:00+00:00,12578.26952991974,12638.33599412196,-0.475271936354255
2021-07-14 00:00:00+00:00,12561.512989969,12638.33599412196,-0.6078569535474494
2021-08-01 00:00:00+00:00,12541.217652847758,12638.33599412196,-0.7684424699531041
2021-08-03 00:00:00+00:00,12502.93682086731,12638.33599412196,-1.0713370282102377
2021-09-07 00:00:00+00:00,12555.362552247741,12638.33599412196,-0.6565218863686624
2021-09-07 00:00:00+00:00,12701.138231550618,12701.138231550618,0.0
2021-09-20 00:00:00+00:00,12774.12363664413,12774.12363664413,0.0
2021-09-20 00:00:00+00:00,12828.067825323558,12828.067825323558,0.0
2021-09-20 00:00:00+00:00,12829.411096801728,12829.411096801728,0.0
2021-09-20 00:00:00+00:00,12806.497758287187,12829.411096801728,-0.17860008025039886
2021-09-21 00:00:00+00:00,12870.998982939507,12870.998982939507,0.0
2021-10-06 00:00:00+00:00,12863.314555754878,12870.998982939507,-0.05970342468999557
2021-10-12 00:00:00+00:00,13257.223397817912,13257.223397817912,0.0
2021-10-12 00:00:00+00:00,13235.75443434298,13257.223397817912,-0.16194162858012737
2021-10-12 00:00:00+00:00,13209.110409034172,13257.223397817912,-0.36291904677158
2021-10-27 00:00:00+00:00,13355.344257786595,13355.344257786595,0.0
2021-10-27 00:00:00+00:00,13334.205928997299,13355.344257786595,-0.1582761805407784
2021-10-27 00:00:00+00:00,13389.254302829742,13389.254302829742,0.0
2021-11-16 00:00:00+00:00,13420.180216871164,13420.180216871164,0.0
2021-11-16 00:00:00+00:00,13455.6001248651,13455.6001248651,0.0
2021-11-16 00:00:00+00:00,13458.702520071518,13458.702520071518,0.0
2021-11-16 00:00:00+00:00,13452.978790804897,13458.702520071518,-0.04252809108519445
2021-11-16 00:00:00+00:00,13436.545405056366,13458.702520071518,-0.1646303942159977
2021-11-18 00:00:00+00:00,13457.568929766809,13458.702520071518,-0.008422730965475439
2021-11-18 00:00:00+00:00,13462.027288184378,13462.027288184378,0.0
2021-11-18 00:00:00+00:00,13437.570957081376,13462.027288184378,-0.18166900556253388
2021-11-26 00:00:00+00:00,13419.509827819606,13462.027288184378,-0.31583252250639515
2021-11-28 00:00:00+00:00,13391.81627530296,13462.027288184378,-0.5215485853534301
2021-12-04 00:00:00+00:00,13368.280916772268,13462.027288184378,-0.6963763288044343
2021-12-13 00:00:00+00:00,13347.822324145774,13462.027288184378,-0.848348926902271
2021-12-29 00:00:00+00:00,13325.408858488074,13462.027288184378,-1.0148429116334787
2022-01-08 00:00:00+00:00,13340.077095396466,13462.027288184378,-0.9058828226781829
2022-01-18 00:00:00+00:00,13318.225689703786,13462.027288184378,-1.068201656423667
2022-01-21 00:00:00+00:00,13298.227006980562,13462.027288184378,-1.216757905011701
2022-04-03 00:00:00+00:00,13385.512604165853,13462.027288184378,-0.5683741562883422
2022-04-06 00:00:00+00:00,13409.802689271113,13462.027288184378,-0.38794007615110004
2022-04-06 00:00:00+00:00,13411.609633187787,13462.027288184378,-0.3745175516086056
2022-04-06 00:00:00+00:00,13423.0778758021,13462.027288184378,-0.28932798566277484
2022-04-06 00:00:00+00:00,13390.239359918914,13462.027288184378,-0.533262388559198
2022-04-06 00:00:00+00:00,13338.70857571713,13462.027288184378,-0.9160485997193345
2022-04-06 00:00:00+00:00,13312.012325153519,13462.027288184378,-1.1143564027873196
2022-04-11 00:00:00+00:00,13265.556663707557,13462.027288184378,-1.4594430710243966
2022-04-15 00:00:00+00:00,13243.108311457781,13462.027288184378,-1.6261962038863296
2022-04-21 00:00:00+00:00,13217.034137534825,13462.027288184378,-1.8198830339957992
2022-04-25 00:00:00+00:00,13243.65942670071,13462.027288184378,-1.6221023535981804
2022-04-30 00:00:00+00:00,13224.08379954519,13462.027288184378,-1.7675160177994234
2022-05-05 00:00:00+00:00,13191.114105467159,13462.027288184378,-2.012424851901758
2022-08-19 00:00:00+00:00,13191.114105467159,13462.027288184378,-2.012424851901758
2023-01-24 00:00:00+00:00,13158.136320203492,13462.027288184378,-2.2573937897719976
2023-01-25 00:00:00+00:00,13125.158534939825,13462.027288184378,-2.502362727642237
2023-02-09 00:00:00+00:00,13101.465103554672,13462.027288184378,-2.678364683944526
2023-02-09 00:00:00+00:00,13071.45305730547,13462.027288184378,-2.90130321769377
2023-02-09 00:00:00+00:00,13038.640160968122,13462.027288184378,-3.1450473108746624
2023-02-10 00:00:00+00:00,13024.601961553764,13462.027288184378,-3.2493272912508613
2023-02-21 00:00:00+00:00,13114.905548889135,13462.027288184378,-2.5785250012077374
2023-02-24 00:00:00+00:00,13082.344043985251,13462.027288184378,-2.8204016829796092
2023-02-24 00:00:00+00:00,13049.782539081367,13462.027288184378,-3.062278364751481
2023-03-02 00:00:00+00:00,13017.158082733664,13462.027288184378,-3.304622668839599
2023-03-03 00:00:00+00:00,12994.246267893199,13462.027288184378,-3.474818541645285
2023-03-03 00:00:00+00:00,12970.129005017023,13462.027288184378,-3.6539688461268676
2023-03-03 00:00:00+00:00,12937.50454866932,13462.027288184378,-3.8963131502149864
2023-03-06 00:00:00+00:00,13040.345652169986,13462.027288184378,-3.1323784077046195
2023-03-08 00:00:00+00:00,13451.424580242292,13462.027288184378,-0.07876011328094353
2023-03-08 00:00:00+00:00,13481.822483117783,13481.822483117783,0.0
2023-03-22 00:00:00+00:00,13448.117926909988,13481.822483117783,-0.25000000000000155
2023-04-02 00:00:00+00:00,13430.43534875413,13481.822483117783,-0.3811586632890391
2023-04-12 00:00:00+00:00,13396.815053936854,13481.822483117783,-0.6305336632890457
2023-04-19 00:00:00+00:00,13376.927350890519,13481.822483117783,-0.7780486084771999
2023-04-19 00:00:00+00:00,13351.391991235683,13481.822483117783,-0.9674544524334722
2023-04-19 00:00:00+00:00,13317.899953600841,13481.822483117783,-1.2158781182752474
2023-04-20 00:00:00+00:00,13290.18020874923,13481.822483117783,-1.4214864096343869
2023-04-21 00:00:00+00:00,13331.485840102112,13481.822483117783,-1.1151062343679856
2023-04-21 00:00:00+00:00,13364.321039518329,13481.822483117783,-0.871554596914417
2023-04-21 00:00:00+00:00,13352.10393411546,13481.822483117783,-0.962173691018111
2023-05-08 00:00:00+00:00,13318.483639298183,13481.822483117783,-1.2115486910181177
2023-06-04 00:00:00+00:00,13285.187430199938,13481.822483117783,-1.4585198192905728
2023-06-05 00:00:00+00:00,13251.891221101692,13481.822483117783,-1.7054909475630282
2023-06-08 00:00:00+00:00,13373.808262582832,13481.822483117783,-0.8011841178758198
2023-06-09 00:00:00+00:00,13410.882920255048,13481.822483117783,-0.526186744793349
2023-07-05 00:00:00+00:00,13377.35571295441,13481.822483117783,-0.7748712779313693
2023-07-05 00:00:00+00:00,13343.828505653772,13481.822483117783,-1.0235558110693896
2023-07-17 00:00:00+00:00,13310.468934389637,13481.822483117783,-1.2709969215417167
2023-07-24 00:00:00+00:00,13327.229507464439,13481.822483117783,-1.146677133947793
2023-07-24 00:00:00+00:00,13293.869936200304,13481.822483117783,-1.3941182444201201
2023-07-31 00:00:00+00:00,13305.966538395902,13481.822483117783,-1.304392970179601
2023-08-11 00:00:00+00:00,13272.701622049912,13481.822483117783,-1.5511319877541543
2023-08-15 00:00:00+00:00,13239.46694720941,13481.822483117783,-1.7976466921431105
2023-08-17 00:00:00+00:00,13206.285193154285,13481.822483117783,-2.043768862173731
2023-09-10 00:00:00+00:00,13173.269480171399,13481.822483117783,-2.2886594400182974
2023-09-14 00:00:00+00:00,13153.3262564367,13481.822483117783,-2.4365862040716917
2023-09-30 00:00:00+00:00,13103.42020134035,13481.822483117783,-2.806759117702938
2023-10-09 00:00:00+00:00,13091.959331167993,13481.822483117783,-2.8917689165391773
2023-10-09 00:00:00+00:00,13047.301312208694,13481.822483117783,-3.223015074209777
2023-10-09 00:00:00+00:00,13015.99907456173,13481.822483117783,-3.455196129005305
2023-10-11 00:00:00+00:00,12934.137351455833,13481.822483117783,-4.062396848406609
2023-10-12 00:00:00+00:00,13057.167103774027,13481.822483117783,-3.149836603141143
2023-10-20 00:00:00+00:00,13032.04024040529,13481.822483117783,-3.3362124688685117
2023-10-22 00:00:00+00:00,12988.528518821127,13481.822483117783,-3.6589560863478856
