variant,max_open,risk_pct,max_heat,trade_id,symbol,side,entry_time,entry_price,initial_stop,final_stop,bars_held,max_favorable_r,chandelier_active,net_r,risk_amount,equity_before_entry,open_positions_before_entry,heat_before_entry_pct,heat_after_entry_pct,exit_time,net_r_after_cost,pnl_usdt,equity_after_exit,peak_equity,drawdown_pct,open_positions_after_exit,heat_after_exit_pct
ACT4_ATR3,8,0.005,0.03,5999,ALCX/USDT,LONG,2026-03-07 12:00:00+00:00,7.74,6.768571428571429,6.768571428571429,1,0.5249999999999997,False,-1.0,49.60336651204198,9920.673302408395,4,2.00434058545725,2.50434058545725,2026-03-07 18:00:00+00:00,-1.0,-49.60336651204198,9871.069935896354,10984.57823086734,-10.137014563217003,4,2.014412648700753
ACT4_ATR3,8,0.005,0.03,574,BNB/USDT,LONG,2026-03-02 12:00:00+00:00,644.44,615.1728571428572,615.1728571428572,22,0.7421291550739464,False,-1.0,48.90969152281139,9781.938304562278,4,2.0517587056306996,2.5517587056307,2026-03-08 00:00:00+00:00,-1.0,-48.90969152281139,9822.160244373543,10984.57823086734,-10.582272364607789,4,2.0289807389532624
ACT4_ATR3,8,0.005,0.03,1581,AVAX/USDT,SHORT,2026-03-08 00:00:00+00:00,8.86,9.247142857142856,9.247142857142856,4,0.4391143911439114,False,-1.0,49.11080122186772,9822.160244373543,4,2.0289807389532624,2.528980738953263,2026-03-09 00:00:00+00:00,-1.0,-49.11080122186772,9773.049443151674,10984.57823086734,-11.029361002784755,4,2.0391766220635805
ACT4_ATR3,8,0.005,0.03,3499,1000CHEEMS/USDT,SHORT,2026-03-07 18:00:00+00:00,0.000442,0.0004784285714285,0.0004784285714285,7,0.2745098039215694,False,-1.0,49.35534967948177,9871.069935896354,4,2.014412648700753,2.5144126487007536,2026-03-09 12:00:00+00:00,-1.0,-49.35534967948177,9723.694093472193,10984.57823086734,-11.478675929968665,4,2.0444867468342163
ACT4_ATR3,8,0.005,0.03,7062,ANIME/USDT,SHORT,2026-02-17 18:00:00+00:00,0.00538,0.00575,0.00575,109,2.5945945945945965,False,-1.0,50.76738091529851,10153.476183059702,3,1.4792271890288577,1.9792271890288575,2026-03-17 00:00:00+00:00,-1.0,-50.76738091529851,9672.926712556895,10984.57823086734,-11.940845526727866,4,2.0330013080789815
ACT4_ATR3,8,0.005,0.03,7215,ANKR/USDT,LONG,2026-03-17 06:00:00+00:00,0.00464,0.00445,0.0058585714285714,3,10.789473684210522,True,6.413533834586462,48.364633562784476,9672.926712556895,4,2.0330013080789815,2.533001308078982,2026-03-18 00:00:00+00:00,6.413533834586462,310.18821375229425,9983.114926309188,10984.57823086734,-9.116993693430839,4,1.9698333440753624
ACT4_ATR3,8,0.005,0.03,1582,AVAX/USDT,LONG,2026-03-10 12:00:00+00:00,9.88,9.362857142857145,9.362857142857145,36,1.2955801104972402,False,-1.0,48.618470467360964,9723.694093472193,4,2.0444867468342163,2.5444867468342163,2026-03-19 12:00:00+00:00,-1.0,-48.618470467360964,9934.496455841827,10984.57823086734,-9.559600313780999,5,2.4949770377720717
ACT4_ATR3,8,0.005,0.03,6429,ALICE/USDT,SHORT,2026-03-18 06:00:00+00:00,0.1159,0.1204428571428571,0.1204428571428571,9,1.87106918238994,False,-1.0,49.915574631545944,9983.114926309188,4,1.9698333440753624,2.4698333440753624,2026-03-20 12:00:00+00:00,-1.0,-49.915574631545944,9884.58088121028,10984.57823086734,-10.01401534531385,5,2.5051169697027973
ACT4_ATR3,8,0.005,0.03,8699,AT/USDT,SHORT,2026-03-09 06:00:00+00:00,0.1496,0.1556142857142857,0.1556142857142857,93,2.7933491686460785,False,-1.0,48.86524721575837,9773.049443151674,4,2.0391766220635805,2.5391766220635805,2026-04-01 12:00:00+00:00,-1.0,-48.86524721575837,9835.715633994521,10984.57823086734,-10.458868540299934,4,2.020748395129429
ACT4_ATR3,8,0.005,0.03,8700,AT/USDT,LONG,2026-04-01 18:00:00+00:00,0.1636,0.1574428571428571,0.1574428571428571,1,0.6658932714617153,False,-1.0,49.17857816997261,9835.715633994521,4,2.020748395129429,2.5207483951294294,2026-04-02 00:00:00+00:00,-1.0,-49.17857816997261,9786.537055824549,10984.57823086734,-10.906574197598436,4,2.030902909677818
ACT4_ATR3,8,0.005,0.03,9782,AVNT/USDT,SHORT,2026-03-18 06:00:00+00:00,0.1561,0.1643714285714285,0.1294785714285714,74,4.267702936096718,True,3.218480138169256,49.915574631545944,9983.114926309188,5,2.4698333440753624,2.9698333440753624,2026-04-05 18:00:00+00:00,3.218480138169256,160.6522855369358,9947.189341361485,10984.57823086734,-9.444048444124405,4,1.9882216944303797
ACT4_ATR3,8,0.005,0.03,7216,ANKR/USDT,LONG,2026-04-06 12:00:00+00:00,0.00538,0.0050571428571428,0.0050571428571428,4,0.4026548672566367,False,-1.0,49.735946706807425,9947.189341361485,4,1.9882216944303797,2.4882216944303797,2026-04-07 12:00:00+00:00,-1.0,-49.735946706807425,9897.453394654678,10984.57823086734,-9.896828201903784,5,2.5007253210355573
ACT4_ATR3,8,0.005,0.03,1585,AVAX/USDT,SHORT,2026-04-07 00:00:00+00:00,8.56,9.035714285714286,9.035714285714286,3,0.2102102102102093,False,-1.0,49.735946706807425,9947.189341361485,5,2.4882216944303797,2.9882216944303797,2026-04-07 18:00:00+00:00,-1.0,-49.735946706807425,9847.71744794787,10984.57823086734,-10.349607959683158,4,2.0083047418488684
ACT4_ATR3,8,0.005,0.03,3504,1000CHEEMS/USDT,LONG,2026-04-07 18:00:00+00:00,0.000479,0.0004418571428571,0.0004418571428571,4,0.0807692307692312,False,-1.0,49.23858723973935,9847.71744794787,4,2.0083047418488684,2.5083047418488684,2026-04-08 18:00:00+00:00,-1.0,-49.23858723973935,9798.478860708132,10984.57823086734,-10.79785991988474,4,2.01839672547625
ACT4_ATR3,8,0.005,0.03,8701,AT/USDT,SHORT,2026-04-09 06:00:00+00:00,0.1402,0.1481714285714285,0.1481714285714285,5,0.7025089605734758,False,-1.0,48.992394303540664,9798.478860708132,4,2.01839672547625,2.51839672547625,2026-04-10 12:00:00+00:00,-1.0,-48.992394303540664,9749.48646640459,10984.57823086734,-11.24387062028532,4,2.0285394225891955
ACT4_ATR3,8,0.005,0.03,8981,ATM/USDT,SHORT,2026-03-19 12:00:00+00:00,1.139,1.2152857142857143,1.2152857142857143,89,2.425093632958802,False,-1.0,49.672482279209135,9934.496455841827,5,2.4949770377720717,2.9949770377720717,2026-04-10 18:00:00+00:00,-1.0,-49.672482279209135,9699.813984125381,10984.57823086734,-11.696072618716416,3,1.5268302509118712
ACT4_ATR3,8,0.005,0.03,8578,ASTR/USDT,LONG,2026-04-10 18:00:00+00:00,0.007784,0.0074725714285714,0.0074725714285714,5,0.1123853211009157,False,-1.0,48.49906992062691,9699.813984125381,3,1.5268302509118712,2.026830250911871,2026-04-12 00:00:00+00:00,-1.0,-48.49906992062691,9651.314914204755,10984.57823086734,-12.13759225562283,3,1.5345027647355487
ACT4_ATR3,8,0.005,0.03,1196,ADA/USDT,SHORT,2026-04-12 18:00:00+00:00,0.2361,0.2466714285714286,0.2466714285714286,4,0.0283783783783778,False,-1.0,48.256574571023776,9651.314914204755,4,2.0345027647355485,2.534502764735549,2026-04-13 18:00:00+00:00,-1.0,-48.256574571023776,9603.058339633732,10984.57823086734,-12.576904294344713,4,2.0447263967191445
ACT4_ATR3,8,0.005,0.03,6238,ALGO/USDT,SHORT,2026-04-12 12:00:00+00:00,0.1036,0.1097857142857142,0.1097857142857142,6,0.4688221709006932,False,-1.0,48.256574571023776,9651.314914204755,3,1.5345027647355487,2.0345027647355485,2026-04-14 00:00:00+00:00,-1.0,-48.256574571023776,9554.801765062708,10984.57823086734,-13.016216333066597,4,2.0525280451874233
ACT4_ATR3,8,0.005,0.03,1788,LINK/USDT,LONG,2026-04-13 18:00:00+00:00,9.36,8.964285714285714,8.964285714285714,4,0.0758122743682338,False,-1.0,48.01529169816866,9603.058339633732,4,2.0447263967191445,2.5447263967191445,2026-04-14 18:00:00+00:00,-1.0,-48.01529169816866,9506.78647336454,10984.57823086734,-13.453331811594865,4,2.0603566048938338
ACT4_ATR3,8,0.005,0.03,3733,1000SATS/USDT,LONG,2026-04-15 12:00:00+00:00,1.318e-05,1.223285714285714e-05,1.5145714285714286e-05,2,4.772247360482653,True,2.075414781297133,47.533932366822704,9506.78647336454,4,2.0603566048938338,2.560356604893834,2026-04-16 00:00:00+00:00,2.075414781297133,98.65262584728205,9605.439099211822,10984.57823086734,-12.555230639443693,4,2.039195720195575
ACT4_ATR3,8,0.005,0.03,5797,AIXBT/USDT,LONG,2026-04-16 00:00:00+00:00,0.0296,0.0270428571428571,0.0270428571428571,10,1.6424581005586587,False,-1.0,48.027195496059115,9605.439099211822,4,2.039195720195575,2.539195720195575,2026-04-18 12:00:00+00:00,-1.0,-48.027195496059115,9557.411903715763,10984.57823086734,-12.992454486246471,4,2.049442934869925
ACT4_ATR3,8,0.005,0.03,9783,AVNT/USDT,LONG,2026-04-18 12:00:00+00:00,0.155,0.1414714285714285,0.1414714285714285,2,0.0739176346356916,False,-1.0,47.787059518578815,9557.411903715763,4,2.049442934869925,2.549442934869925,2026-04-19 00:00:00+00:00,-1.0,-47.787059518578815,9509.624844197184,10984.57823086734,-13.427492213815247,4,2.0597416430853515
ACT4_ATR3,8,0.005,0.03,7217,ANKR/USDT,SHORT,2026-04-19 18:00:00+00:00,0.00492,0.00519,0.00519,4,0.0370370370370354,False,-1.0,47.54812422098592,9509.624844197184,4,2.0597416430853515,2.559741643085352,2026-04-20 18:00:00+00:00,-1.0,-47.54812422098592,9462.076719976198,10984.57823086734,-13.860354752746174,4,2.0700921036033684
ACT4_ATR3,8,0.005,0.03,9888,AWE/USDT,SHORT,2026-02-22 00:00:00+00:00,0.05425,0.0663585714285714,0.0663585714285714,249,0.6598631429919768,False,-1.0,49.76452763916888,9952.905527833776,3,1.5290865541957304,2.0290865541957306,2026-04-25 06:00:00+00:00,-1.0,-49.76452763916888,9412.312192337029,10984.57823086734,-14.31339470196632,4,2.0549632760301257
ACT4_ATR3,8,0.005,0.03,6895,AMP/USDT,SHORT,2026-04-02 00:00:00+00:00,0.000979,0.0011181428571428,0.0011181428571428,98,1.0564681724846,False,-1.0,48.932685279122744,9786.537055824549,4,2.030902909677818,2.530902909677818,2026-04-26 12:00:00+00:00,-1.0,-48.932685279122744,9363.379507057907,10984.57823086734,-14.75886183097832,4,2.0457190111327797
ACT4_ATR3,8,0.005,0.03,3114,0G/USDT,SHORT,2026-04-26 00:00:00+00:00,0.559,0.5831428571428571,0.5831428571428571,4,0.9112426035503012,False,-1.0,47.061560961685146,9412.312192337029,4,2.0549632760301257,2.5549632760301257,2026-04-27 00:00:00+00:00,-1.0,-47.061560961685146,9316.317946096222,10984.57823086734,-15.187294857468489,4,2.0534268188448848
ACT4_ATR3,8,0.005,0.03,9784,AVNT/USDT,LONG,2026-04-26 12:00:00+00:00,0.1733,0.1605571428571428,0.1605571428571428,2,0.6278026905829582,False,-1.0,46.816897535289534,9363.379507057907,4,2.0457190111327797,2.54571901113278,2026-04-27 00:00:00+00:00,-1.0,-46.816897535289534,9269.501048560933,10984.57823086734,-15.613500548313594,3,1.558734099513808
ACT4_ATR3,8,0.005,0.03,3115,0G/USDT,SHORT,2026-04-27 06:00:00+00:00,0.526,0.5654285714285714,0.5654285714285714,1,0.1521739130434786,False,-1.0,46.347505242804665,9269.501048560933,3,1.558734099513808,2.0587340995138077,2026-04-27 12:00:00+00:00,-1.0,-46.347505242804665,9223.153543318129,10984.57823086734,-16.035433045572017,3,1.5665669341847315
ACT4_ATR3,8,0.005,0.03,4731,ACH/USDT,LONG,2026-04-27 18:00:00+00:00,0.00728,0.0068571428571428,0.0068571428571428,2,0.0236486486486477,False,-1.0,46.115767716590646,9223.153543318129,3,1.5665669341847315,2.0665669341847317,2026-04-28 06:00:00+00:00,-1.0,-46.115767716590646,9177.037775601539,10984.57823086734,-16.455255880344154,4,2.076951692647971
ACT4_ATR3,8,0.005,0.03,9475,AUDIO/USDT,SHORT,2026-04-27 18:00:00+00:00,0.01982,0.0210342857142857,0.0210342857142857,7,0.1729411764705894,False,-1.0,46.115767716590646,9223.153543318129,4,2.0665669341847313,2.5665669341847313,2026-04-29 12:00:00+00:00,-1.0,-46.115767716590646,9130.922007884948,10984.57823086734,-16.87507871511629,4,2.084916095136092
ACT4_ATR3,8,0.005,0.03,4732,ACH/USDT,LONG,2026-04-28 18:00:00+00:00,0.00752,0.0069628571428571,0.0069628571428571,4,0.6102564102564123,False,-1.0,45.885188878007696,9177.037775601539,4,2.076951692647971,2.576951692647971,2026-04-29 18:00:00+00:00,-1.0,-45.885188878007696,9085.03681900694,10984.57823086734,-17.292802435714574,4,2.0929082350039154
ACT4_ATR3,8,0.005,0.03,5401,AEVO/USDT,LONG,2026-04-29 18:00:00+00:00,0.0289,0.0271571428571428,0.0271571428571428,1,0.0573770491803295,False,-1.0,45.4251840950347,9085.03681900694,4,2.0929082350039154,2.5929082350039154,2026-04-30 00:00:00+00:00,-1.0,-45.4251840950347,9039.611634911906,10984.57823086734,-17.706338423536,4,2.10342536181298
ACT4_ATR3,8,0.005,0.03,3735,1000SATS/USDT,SHORT,2026-04-29 12:00:00+00:00,1.374e-05,1.4604285714285714e-05,1.4604285714285714e-05,11,0.7404958677685964,False,-1.0,45.654610039424746,9130.922007884948,4,2.084916095136092,2.5849160951360926,2026-05-02 06:00:00+00:00,-1.0,-45.654610039424746,8993.957024872481,10984.57823086734,-18.121963029960416,4,2.109026442406847
ACT4_ATR3,8,0.005,0.03,6242,ALGO/USDT,SHORT,2026-05-02 00:00:00+00:00,0.1061,0.1104,0.1104,3,0.0930232558139529,False,-1.0,45.19805817455953,9039.611634911906,4,2.10342536181298,2.60342536181298,2026-05-02 18:00:00+00:00,-1.0,-45.19805817455953,8948.758966697922,10984.57823086734,-18.533431337842735,3,1.6146023625891075
ACT4_ATR3,8,0.005,0.03,2591,NEAR/USDT,SHORT,2026-05-03 00:00:00+00:00,1.277,1.319,1.319,12,0.7619047619047566,False,-1.0,44.74379483348961,8948.758966697922,4,2.1146023625891077,2.6146023625891077,2026-05-06 00:00:00+00:00,-1.0,-44.74379483348961,8904.015171864432,10984.57823086734,-18.940764181153526,4,2.1252285051146806
ACT4_ATR3,8,0.005,0.03,972,XRP/USDT,LONG,2026-05-06 00:00:00+00:00,1.4224,1.385614285714286,1.385614285714286,6,0.9487378640776702,False,-1.0,44.52007585932216,8904.015171864432,4,2.1252285051146806,2.625228505114681,2026-05-07 12:00:00+00:00,-1.0,-44.52007585932216,8859.49509600511,10984.57823086734,-19.34606036024775,4,2.1359080453413877
ACT4_ATR3,8,0.005,0.03,9123,ATOM/USDT,SHORT,2026-02-25 18:00:00+00:00,1.942,2.0855714285714284,2.0855714285714284,298,2.333333333333335,False,-1.0,49.4024812735147,9880.49625470294,3,1.5312924125420335,2.0312924125420335,2026-05-11 06:00:00+00:00,-1.0,-49.4024812735147,8810.092614731595,10984.57823086734,-19.79580435801629,4,2.089940149219637
ACT4_ATR3,8,0.005,0.03,6006,ALCX/USDT,LONG,2026-05-11 06:00:00+00:00,6.04,5.791428571428572,5.791428571428572,1,0.7241379310344827,False,-1.0,44.05046307365797,8810.092614731595,4,2.089940149219637,2.589940149219637,2026-05-11 12:00:00+00:00,-1.0,-44.05046307365797,8766.042151657937,10984.57823086734,-20.19682533622621,4,2.100442361024761
ACT4_ATR3,8,0.005,0.03,3303,1000CAT/USDT,LONG,2026-04-14 06:00:00+00:00,0.00178,0.0016685714285714,0.0021407142857142,111,5.294871794871801,True,3.2371794871794943,47.774008825313544,9554.801765062708,4,2.0525280451874233,2.5525280451874233,2026-05-12 00:00:00+00:00,3.2371794871794943,154.65304138963714,8920.695193047575,10984.57823086734,-18.788914735206923,4,2.019818643866593
ACT4_ATR3,8,0.005,0.03,7219,ANKR/USDT,LONG,2026-05-11 12:00:00+00:00,0.00535,0.0051499999999999,0.0051499999999999,4,0.5,False,-1.0,43.83021075828969,8766.042151657937,4,2.100442361024761,2.600442361024761,2026-05-12 12:00:00+00:00,-1.0,-43.83021075828969,8876.864982289286,10984.57823086734,-19.18793060852579,3,1.5360338834198641
ACT4_ATR3,8,0.005,0.03,6779,ALT/USDT,LONG,2026-04-22 00:00:00+00:00,0.00779,0.0073342857142857,0.0073342857142857,88,1.579937304075235,False,-1.0,47.310383599880986,9462.076719976198,4,2.0700921036033684,2.5700921036033684,2026-05-14 00:00:00+00:00,-1.0,-47.310383599880986,8829.554598689405,10984.57823086734,-19.618628834762056,4,2.0138039597467445
ACT4_ATR3,8,0.005,0.03,3940,1INCH/USDT,LONG,2026-05-08 12:00:00+00:00,0.0997,0.0964142857142857,0.0964142857142857,22,1.6434782608695684,False,-1.0,44.297475480025554,8859.49509600511,4,2.1359080453413877,2.635908045341388,2026-05-14 00:00:00+00:00,-1.0,-44.297475480025554,8785.25712320938,10984.57823086734,-20.02189853296081,3,1.5197329205500643
ACT4_ATR3,8,0.005,0.03,4733,ACH/USDT,LONG,2026-05-02 18:00:00+00:00,0.0082,0.0074,0.0074,54,1.187499999999999,False,-1.0,44.74379483348961,8948.758966697922,3,1.6146023625891075,2.1146023625891077,2026-05-16 06:00:00+00:00,-1.0,-44.74379483348961,8740.51332837589,10984.57823086734,-20.429231376271602,3,1.518159522829723
ACT4_ATR3,8,0.005,0.03,582,BNB/USDT,LONG,2026-05-13 00:00:00+00:00,678.15,656.49,656.49,13,0.5461680517082206,False,-1.0,44.38432491144643,8876.864982289286,3,1.5360338834198641,2.036033883419864,2026-05-16 06:00:00+00:00,-1.0,-44.38432491144643,8696.129003464443,10984.57823086734,-20.83329172322898,2,1.0155163348233605
ACT4_ATR3,8,0.005,0.03,1407,DOGE/USDT,LONG,2026-05-14 00:00:00+00:00,0.11511,0.10922,0.10922,9,0.5942275042444811,False,-1.0,43.9262856160469,8785.25712320938,3,1.5197329205500643,2.019732920550064,2026-05-16 06:00:00+00:00,-1.0,-43.9262856160469,8652.202717848395,10984.57823086734,-21.233182230564182,1,0.5129829519584326
ACT4_ATR3,8,0.005,0.03,7342,APE/USDT,SHORT,2026-05-13 12:00:00+00:00,0.1496,0.1600571428571428,0.1600571428571428,16,1.0232240437158482,False,-1.0,44.38432491144643,8876.864982289286,4,2.036033883419864,2.536033883419864,2026-05-17 12:00:00+00:00,-1.0,-44.38432491144643,8607.818392936948,10984.57823086734,-21.637242577521558,0,0.0
ACT4_ATR3,8,0.005,0.03,8703,AT/USDT,SHORT,2026-05-18 18:00:00+00:00,0.1097,0.1247857142857142,0.1247857142857142,1,0.086174242424243,False,-1.0,43.039091964684744,8607.818392936948,0,0.0,0.5,2026-05-19 00:00:00+00:00,-1.0,-43.039091964684744,8564.779300972263,10984.57823086734,-22.029056364633956,0,0.0
ACT4_ATR3,10,0.0025,0.015,7769,ARDR/USDT,SHORT,2025-09-28 06:00:00+00:00,0.07544,0.0786585714285714,0.0786585714285714,3,0.0372836218375483,False,-1.0,25.0,10000.0,2,0.5,0.75,2025-09-29 00:00:00+00:00,-1.0,-25.0,9975.0,10000.0,-0.25,2,0.5012531328320802
ACT4_ATR3,10,0.0025,0.015,6664,ALPINE/USDT,LONG,2025-09-27 18:00:00+00:00,6.251,4.764142857142858,10.839714285714283,11,6.119619523443506,True,3.0861837048424285,25.0,10000.0,0,0.0,0.25,2025-09-30 12:00:00+00:00,3.0861837048424285,77.15459262106071,10052.15459262106,10052.15459262106,0.0,4,0.9929463288723088
ACT4_ATR3,10,0.0025,0.015,560,BNB/USDT,LONG,2025-09-29 18:00:00+00:00,1029.79,995.2114285714284,995.2114285714284,3,0.1220409006403643,False,-1.0,24.9375,9975.0,3,0.7512531328320802,1.0012531328320802,2025-09-30 12:00:00+00:00,-1.0,-24.9375,10027.21709262106,10052.15459262106,-0.24808114290547975,3,0.7467176516513225
ACT4_ATR3,10,0.0025,0.015,7507,AR/USDT,SHORT,2025-09-30 12:00:00+00:00,5.38,5.648571428571429,5.648571428571429,2,0.1861702127659567,False,-1.0,25.06804273155265,10027.21709262106,3,0.7467176516513225,0.9967176516513225,2025-10-01 00:00:00+00:00,-1.0,-25.06804273155265,10002.149049889507,10052.15459262106,-0.4974609400482181,5,1.2498422572945591
ACT4_ATR3,10,0.0025,0.015,10203,BABY/USDT,SHORT,2025-09-28 00:00:00+00:00,0.04645,0.0507957142857142,0.0507957142857142,13,0.3842866535174222,False,-1.0,25.0,10000.0,1,0.25,0.5,2025-10-01 06:00:00+00:00,-1.0,-25.0,9977.149049889507,10052.15459262106,-0.7461638402040875,5,1.2530278686095562
ACT4_ATR3,10,0.0025,0.015,4279,A/USDT,SHORT,2025-09-30 12:00:00+00:00,0.3852,0.4007857142857142,0.4007857142857142,3,0.1475710357470193,False,-1.0,25.06804273155265,10027.21709262106,4,0.9967176516513225,1.2467176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9952.081007157954,10052.15459262106,-0.9955436373468258,4,1.004296641922321
ACT4_ATR3,10,0.0025,0.015,4597,ACE/USDT,SHORT,2025-09-30 12:00:00+00:00,0.439,0.4652857142857143,0.4652857142857143,3,0.0380434782608695,False,-1.0,25.06804273155265,10027.21709262106,5,1.2467176516513225,1.4967176516513228,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9927.012964426402,10052.15459262106,-1.244923434489564,3,0.7543092055289814
ACT4_ATR3,10,0.0025,0.015,5248,ADX/USDT,SHORT,2025-09-30 06:00:00+00:00,0.104,0.1074285714285714,0.1074285714285714,5,0.4958333333333306,False,-1.0,24.9375,9975.0,4,1.0012531328320802,1.2512531328320804,2025-10-01 12:00:00+00:00,-1.0,-24.9375,9902.075464426402,10052.15459262106,-1.4930045773950438,3,0.7549973266147031
ACT4_ATR3,10,0.0025,0.015,6420,ALICE/USDT,SHORT,2025-10-01 00:00:00+00:00,0.288,0.3088571428571428,0.3088571428571428,3,0.148630136986301,False,-1.0,25.00537262472377,10002.149049889507,5,1.2498422572945591,1.4998422572945591,2025-10-01 18:00:00+00:00,-1.0,-25.00537262472377,9877.070091801677,10052.15459262106,-1.7417609250449284,2,0.5037428300965938
ACT4_ATR3,10,0.0025,0.015,3484,1000CHEEMS/USDT,SHORT,2025-09-29 12:00:00+00:00,0.001056,0.0010978571428571,0.0010978571428571,11,0.931740614334478,False,-1.0,24.9375,9975.0,2,0.5012531328320802,0.7512531328320802,2025-10-02 06:00:00+00:00,-1.0,-24.9375,9852.132591801677,10052.15459262106,-1.9898420679504079,4,1.0037984890892884
ACT4_ATR3,10,0.0025,0.015,956,XRP/USDT,LONG,2025-10-02 00:00:00+00:00,2.9648,2.852028571428572,2.852028571428572,22,1.1971117304281758,False,-1.0,24.692675229504193,9877.070091801677,4,1.0037428300965938,1.2537428300965938,2025-10-07 12:00:00+00:00,-1.0,-24.692675229504193,9827.439916572173,10052.15459262106,-2.235487665637793,4,1.005686274234193
ACT4_ATR3,10,0.0025,0.015,9463,AUDIO/USDT,SHORT,2025-10-07 12:00:00+00:00,0.0542,0.0567285714285714,0.0567285714285714,4,0.3163841807909585,False,-1.0,24.568599791430433,9827.439916572173,4,1.005686274234193,1.2556862742341932,2025-10-08 12:00:00+00:00,-1.0,-24.568599791430433,9802.871316780744,10052.15459262106,-2.479898946473692,4,1.0082067912122235
ACT4_ATR3,10,0.0025,0.015,7332,APE/USDT,LONG,2025-10-08 12:00:00+00:00,0.5851,0.5575999999999999,0.5575999999999999,3,0.269090909090911,False,-1.0,24.50717829195186,9802.871316780744,4,1.0082067912122235,1.2582067912122237,2025-10-09 06:00:00+00:00,-1.0,-24.50717829195186,9778.364138488792,10052.15459262106,-2.7236991991075015,4,1.010733625275412
ACT4_ATR3,10,0.0025,0.015,561,BNB/USDT,LONG,2025-10-02 06:00:00+00:00,1047.81,1011.7242857142857,1237.6442857142856,29,8.373950910530484,True,5.260649247822643,24.630331479504193,9852.132591801677,4,1.0037984890892884,1.2537984890892884,2025-10-09 12:00:00+00:00,5.260649247822643,129.5715347712761,9907.935673260068,10052.15459262106,-1.4347065400969672,4,0.9956543569669478
ACT4_ATR3,10,0.0025,0.015,6422,ALICE/USDT,LONG,2025-10-09 12:00:00+00:00,0.5883,0.5208857142857144,0.5208857142857144,1,1.1822420004238197,False,-1.0,24.76983918315017,9907.935673260068,4,0.9956543569669478,1.2456543569669478,2025-10-09 18:00:00+00:00,-1.0,-24.76983918315017,9883.165834076917,10052.15459262106,-1.681119773746732,5,1.2487762977112262
ACT4_ATR3,10,0.0025,0.015,322,ETH/USDT,LONG,2025-10-01 18:00:00+00:00,4348.03,4170.617142857142,4170.617142857142,35,2.2939149200009656,False,-1.0,24.692675229504193,9877.070091801677,2,0.5037428300965938,0.7537428300965938,2025-10-10 12:00:00+00:00,-1.0,-24.692675229504193,9858.473158847413,10052.15459262106,-1.9267653714341173,4,1.001432529958673
ACT4_ATR3,10,0.0025,0.015,121,BTC/USDT,LONG,2025-10-01 06:00:00+00:00,116789.58,114366.69142857144,114366.69142857144,38,3.8838145967446183,False,-1.0,24.817532411066004,9927.012964426402,3,0.7543092055289814,1.0043092055289815,2025-10-10 18:00:00+00:00,-1.0,-24.817532411066004,9833.655626436348,10052.15459262106,-2.173653062847886,4,1.0022173991027834
ACT4_ATR3,10,0.0025,0.015,2264,LTC/USDT,LONG,2025-10-01 18:00:00+00:00,115.1,110.4042857142857,122.08928571428572,36,4.448737450562824,True,1.4884393063583836,24.692675229504193,9877.070091801677,3,0.7537428300965938,1.0037428300965938,2025-10-10 18:00:00+00:00,1.4884393063583836,36.753548390736064,9870.409174827084,10052.15459262106,-1.808024499816082,3,0.7483168237327369
ACT4_ATR3,10,0.0025,0.015,4280,A/USDT,SHORT,2025-10-09 06:00:00+00:00,0.3892,0.4092142857142857,0.1987928571428571,6,13.93004996431121,True,9.513561741613136,24.445910346221982,9778.364138488792,4,1.010733625275412,1.260733625275412,2025-10-10 18:00:00+00:00,9.513561741613136,232.5676774087222,10102.976852235806,10102.976852235806,0.0,2,0.4891233821775297
ACT4_ATR3,10,0.0025,0.015,4467,AAVE/USDT,SHORT,2025-10-09 12:00:00+00:00,272.7,287.4242857142857,144.29714285714286,5,13.120500630639372,True,8.720481226351023,24.76983918315017,9907.935673260068,5,1.245654356966948,1.495654356966948,2025-10-10 18:00:00+00:00,8.720481226351023,216.00491757639503,10318.9817698122,10318.9817698122,0.0,1,0.23884316734835245
ACT4_ATR3,10,0.0025,0.015,3720,1000SATS/USDT,SHORT,2025-10-10 12:00:00+00:00,3.454e-05,3.743142857142857e-05,1.575357142857143e-05,1,10.09535573122529,True,6.497282608695648,24.646182897118535,9858.473158847413,4,1.001432529958673,1.251432529958673,2025-10-10 18:00:00+00:00,6.497282608695648,160.13321550818037,10479.11498532038,10479.11498532038,0.0,0,0.0
ACT4_ATR3,10,0.0025,0.015,5250,ADX/USDT,SHORT,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,3,0.2646766169154226,False,-1.0,26.19778746330095,10479.11498532038,0,0.0,0.25,2025-10-11 12:00:00+00:00,-1.0,-26.19778746330095,10452.91719785708,10479.11498532038,-0.2500000000000025,5,1.2531328320802004
ACT4_ATR3,10,0.0025,0.015,323,ETH/USDT,SHORT,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,9,0.4992748493255517,False,-1.0,26.19778746330095,10479.11498532038,1,0.25,0.5,2025-10-13 00:00:00+00:00,-1.0,-26.19778746330095,10426.719410393778,10479.11498532038,-0.500000000000005,4,1.0050251256281406
