variant,max_open,risk_pct,max_heat,time,event,equity,peak,drawdown_pct,open_positions,portfolio_heat_pct
ACT4_ATR3,12,0.0025,0.02,2026-02-06 12:00:00+00:00,exit,10215.959888559593,10698.197478752329,-4.507652725148386,6,1.4987445192833162
ACT4_ATR3,12,0.0025,0.02,2026-02-06 12:00:00+00:00,exit,10305.24484278398,10698.197478752329,-3.6730733074313715,5,1.2376297242733998
ACT4_ATR3,12,0.0025,0.02,2026-02-06 12:00:00+00:00,exit,10446.607434850966,10698.197478752329,-2.3517049895652486,4,0.9773418233248722
ACT4_ATR3,12,0.0025,0.02,2026-02-06 12:00:00+00:00,exit,10522.380148599977,10698.197478752329,-1.6434294702592809,3,0.7297261844181311
ACT4_ATR3,12,0.0025,0.02,2026-02-07 18:00:00+00:00,exit,10612.415451532099,10698.197478752329,-0.8018362662551456,2,0.4765142770551377
ACT4_ATR3,12,0.0025,0.02,2026-02-10 00:00:00+00:00,entry,10612.415451532099,10698.197478752329,-0.8018362662551456,3,0.7265142770551377
ACT4_ATR3,12,0.0025,0.02,2026-02-10 06:00:00+00:00,exit,10669.049014759024,10698.197478752329,-0.27246145017603096,2,0.47398483873305264
ACT4_ATR3,12,0.0025,0.02,2026-02-11 00:00:00+00:00,entry,10669.049014759024,10698.197478752329,-0.27246145017603096,3,0.7239848387330526
ACT4_ATR3,12,0.0025,0.02,2026-02-11 06:00:00+00:00,entry,10669.049014759024,10698.197478752329,-0.27246145017603096,4,0.9739848387330526
ACT4_ATR3,12,0.0025,0.02,2026-02-11 06:00:00+00:00,entry,10669.049014759024,10698.197478752329,-0.27246145017603096,5,1.2239848387330525
ACT4_ATR3,12,0.0025,0.02,2026-02-11 06:00:00+00:00,entry,10669.049014759024,10698.197478752329,-0.27246145017603096,6,1.4739848387330527
ACT4_ATR3,12,0.0025,0.02,2026-02-11 06:00:00+00:00,entry,10669.049014759024,10698.197478752329,-0.27246145017603096,7,1.7239848387330527
ACT4_ATR3,12,0.0025,0.02,2026-02-11 06:00:00+00:00,entry,10669.049014759024,10698.197478752329,-0.27246145017603096,8,1.9739848387330525
ACT4_ATR3,12,0.0025,0.02,2026-02-12 00:00:00+00:00,exit,10642.376392222126,10698.197478752329,-0.5217802965505989,7,1.7283056027399026
ACT4_ATR3,12,0.0025,0.02,2026-02-12 00:00:00+00:00,exit,10615.703769685228,10698.197478752329,-0.7710991429251668,6,1.4813917977216613
ACT4_ATR3,12,0.0025,0.02,2026-02-12 00:00:00+00:00,exit,10589.03114714833,10698.197478752329,-1.0204179892997347,5,1.2332340944413631
ACT4_ATR3,12,0.0025,0.02,2026-02-12 06:00:00+00:00,exit,10562.35852461143,10698.197478752329,-1.2697368356743026,4,0.9838230694273262
ACT4_ATR3,12,0.0025,0.02,2026-02-12 12:00:00+00:00,entry,10562.35852461143,10698.197478752329,-1.2697368356743026,5,1.2338230694273262
ACT4_ATR3,12,0.0025,0.02,2026-02-12 12:00:00+00:00,entry,10562.35852461143,10698.197478752329,-1.2697368356743026,6,1.4838230694273262
ACT4_ATR3,12,0.0025,0.02,2026-02-12 12:00:00+00:00,entry,10562.35852461143,10698.197478752329,-1.2697368356743026,7,1.7338230694273264
ACT4_ATR3,12,0.0025,0.02,2026-02-12 12:00:00+00:00,entry,10562.35852461143,10698.197478752329,-1.2697368356743026,8,1.9838230694273262
ACT4_ATR3,12,0.0025,0.02,2026-02-13 06:00:00+00:00,exit,10535.952628299901,10698.197478752329,-1.5165624935851247,7,1.7381684906539612
ACT4_ATR3,12,0.0025,0.02,2026-02-13 12:00:00+00:00,exit,10509.280005763003,10698.197478752329,-1.7658813399596927,6,1.4887793088835848
ACT4_ATR3,12,0.0025,0.02,2026-02-13 12:00:00+00:00,exit,10482.874109451473,10698.197478752329,-2.0127069978705148,5,1.240633900293169
ACT4_ATR3,12,0.0025,0.02,2026-02-13 12:00:00+00:00,exit,10456.468213139944,10698.197478752329,-2.259532655781337,4,0.991235200094945
ACT4_ATR3,12,0.0025,0.02,2026-02-13 18:00:00+00:00,entry,10456.468213139944,10698.197478752329,-2.259532655781337,5,1.241235200094945
ACT4_ATR3,12,0.0025,0.02,2026-02-14 06:00:00+00:00,entry,10456.468213139944,10698.197478752329,-2.259532655781337,6,1.4912352000949451
ACT4_ATR3,12,0.0025,0.02,2026-02-14 12:00:00+00:00,exit,10429.795590603046,10698.197478752329,-2.5088515021559052,5,1.2393139541549787
ACT4_ATR3,12,0.0025,0.02,2026-02-14 12:00:00+00:00,exit,10403.389694291516,10698.197478752329,-2.7556771600667274,4,0.9886394613199191
ACT4_ATR3,12,0.0025,0.02,2026-02-14 12:00:00+00:00,exit,10377.248523758666,10698.197478752329,-3.000028328427276,3,0.7392214335445144
ACT4_ATR3,12,0.0025,0.02,2026-02-15 00:00:00+00:00,exit,10351.963686375188,10698.197478752329,-3.2363750348111955,2,0.4967753894269599
ACT4_ATR3,12,0.0025,0.02,2026-02-15 00:00:00+00:00,entry,10351.963686375188,10698.197478752329,-3.2363750348111955,3,0.74677538942696
ACT4_ATR3,12,0.0025,0.02,2026-02-15 00:00:00+00:00,entry,10351.963686375188,10698.197478752329,-3.2363750348111955,4,0.9967753894269601
ACT4_ATR3,12,0.0025,0.02,2026-02-15 12:00:00+00:00,exit,10326.083777159249,10698.197478752329,-3.478284097224175,3,0.7486470069443208
ACT4_ATR3,12,0.0025,0.02,2026-02-17 06:00:00+00:00,entry,10326.083777159249,10698.197478752329,-3.478284097224175,4,0.9986470069443208
ACT4_ATR3,12,0.0025,0.02,2026-02-17 18:00:00+00:00,exit,10441.869226070587,10698.197478752329,-2.3959947756697813,3,0.7454248612628601
ACT4_ATR3,12,0.0025,0.02,2026-02-17 18:00:00+00:00,entry,10441.869226070587,10698.197478752329,-2.3959947756697813,4,0.9954248612628601
ACT4_ATR3,12,0.0025,0.02,2026-02-18 06:00:00+00:00,entry,10441.869226070587,10698.197478752329,-2.3959947756697813,5,1.2454248612628602
ACT4_ATR3,12,0.0025,0.02,2026-02-18 06:00:00+00:00,entry,10441.869226070587,10698.197478752329,-2.3959947756697813,6,1.49542486126286
ACT4_ATR3,12,0.0025,0.02,2026-02-18 06:00:00+00:00,entry,10441.869226070587,10698.197478752329,-2.3959947756697813,7,1.7454248612628602
ACT4_ATR3,12,0.0025,0.02,2026-02-18 12:00:00+00:00,entry,10441.869226070587,10698.197478752329,-2.3959947756697813,8,1.9954248612628602
ACT4_ATR3,12,0.0025,0.02,2026-02-18 18:00:00+00:00,exit,10415.989316854648,10698.197478752329,-2.637903838082761,7,1.7519194744790152
ACT4_ATR3,12,0.0025,0.02,2026-02-19 12:00:00+00:00,exit,10389.884643789472,10698.197478752329,-2.8819138511435827,6,1.5050703409871513
ACT4_ATR3,12,0.0025,0.02,2026-02-19 12:00:00+00:00,entry,10389.884643789472,10698.197478752329,-2.8819138511435827,7,1.7550703409871513
ACT4_ATR3,12,0.0025,0.02,2026-02-20 12:00:00+00:00,exit,10363.909932179999,10698.197478752329,-3.1247090665157184,6,1.5088424471049133
ACT4_ATR3,12,0.0025,0.02,2026-02-21 06:00:00+00:00,exit,10338.0947227371,10698.197478752329,-3.3660133562726644,5,1.262900624294037
ACT4_ATR3,12,0.0025,0.02,2026-02-22 00:00:00+00:00,entry,10338.0947227371,10698.197478752329,-3.3660133562726644,6,1.512900624294037
ACT4_ATR3,12,0.0025,0.02,2026-02-22 06:00:00+00:00,entry,10338.0947227371,10698.197478752329,-3.3660133562726644,7,1.7629006242940373
ACT4_ATR3,12,0.0025,0.02,2026-02-22 12:00:00+00:00,exit,10378.761600723494,10698.197478752329,-2.9858850396364987,6,1.5069726583708756
ACT4_ATR3,12,0.0025,0.02,2026-02-22 12:00:00+00:00,entry,10378.761600723494,10698.197478752329,-2.9858850396364987,7,1.7569726583708756
ACT4_ATR3,12,0.0025,0.02,2026-02-24 12:00:00+00:00,exit,10352.620430190644,10698.197478752329,-3.2302362079970477,6,1.508901385139267
ACT4_ATR3,12,0.0025,0.02,2026-02-24 18:00:00+00:00,entry,10352.620430190644,10698.197478752329,-3.2302362079970477,7,1.758901385139267
ACT4_ATR3,12,0.0025,0.02,2026-02-25 12:00:00+00:00,exit,10326.673526188835,10698.197478752329,-3.4727714953979536,6,1.5120598104223435
ACT4_ATR3,12,0.0025,0.02,2026-02-25 12:00:00+00:00,exit,10300.79197511336,10698.197478752329,-3.7146959048779524,5,1.2646011042865961
ACT4_ATR3,12,0.0025,0.02,2026-02-25 18:00:00+00:00,entry,10300.79197511336,10698.197478752329,-3.7146959048779524,6,1.5146011042865961
ACT4_ATR3,12,0.0025,0.02,2026-02-28 06:00:00+00:00,entry,10300.79197511336,10698.197478752329,-3.7146959048779524,7,1.7646011042865961
ACT4_ATR3,12,0.0025,0.02,2026-02-28 18:00:00+00:00,exit,10275.039995175575,10698.197478752329,-3.955409165115765,6,1.5183970970291691
ACT4_ATR3,12,0.0025,0.02,2026-03-01 18:00:00+00:00,entry,10275.039995175575,10698.197478752329,-3.955409165115765,7,1.7683970970291691
ACT4_ATR3,12,0.0025,0.02,2026-03-02 00:00:00+00:00,exit,10249.352395187636,10698.197478752329,-4.19552064220298,6,1.5222026035380143
ACT4_ATR3,12,0.0025,0.02,2026-03-02 12:00:00+00:00,exit,10304.881850222395,10698.197478752329,-3.676466332866796,5,1.2606766174359572
ACT4_ATR3,12,0.0025,0.02,2026-03-02 12:00:00+00:00,entry,10304.881850222395,10698.197478752329,-3.676466332866796,6,1.510676617435957
ACT4_ATR3,12,0.0025,0.02,2026-03-02 12:00:00+00:00,entry,10304.881850222395,10698.197478752329,-3.676466332866796,7,1.7606766174359572
ACT4_ATR3,12,0.0025,0.02,2026-03-07 06:00:00+00:00,exit,10376.219620581542,10698.197478752329,-3.009645866140222,6,1.4969900195441839
ACT4_ATR3,12,0.0025,0.02,2026-03-07 12:00:00+00:00,entry,10376.219620581542,10698.197478752329,-3.009645866140222,7,1.7469900195441839
ACT4_ATR3,12,0.0025,0.02,2026-03-07 18:00:00+00:00,exit,10350.279071530087,10698.197478752329,-3.252121751474878,6,1.5007418742297585
ACT4_ATR3,12,0.0025,0.02,2026-03-07 18:00:00+00:00,entry,10350.279071530087,10698.197478752329,-3.252121751474878,7,1.7507418742297585
ACT4_ATR3,12,0.0025,0.02,2026-03-08 00:00:00+00:00,exit,10324.51686690453,10698.197478752329,-3.492930585642716,6,1.5055858514565557
ACT4_ATR3,12,0.0025,0.02,2026-03-08 00:00:00+00:00,entry,10324.51686690453,10698.197478752329,-3.492930585642716,7,1.7555858514565557
ACT4_ATR3,12,0.0025,0.02,2026-03-08 06:00:00+00:00,exit,10298.754662278974,10698.197478752329,-3.7337394198105534,6,1.5098286911386336
ACT4_ATR3,12,0.0025,0.02,2026-03-08 12:00:00+00:00,entry,10298.754662278974,10698.197478752329,-3.7337394198105534,7,1.7598286911386336
ACT4_ATR3,12,0.0025,0.02,2026-03-09 00:00:00+00:00,exit,10272.943370111712,10698.197478752329,-3.975007093346452,6,1.5129952693179456
ACT4_ATR3,12,0.0025,0.02,2026-03-09 06:00:00+00:00,exit,10247.196483456015,10698.197478752329,-4.215672744796925,5,1.265538928263695
ACT4_ATR3,12,0.0025,0.02,2026-03-09 06:00:00+00:00,entry,10247.196483456015,10698.197478752329,-4.215672744796925,6,1.515538928263695
ACT4_ATR3,12,0.0025,0.02,2026-03-09 12:00:00+00:00,exit,10221.32078577719,10698.197478752329,-4.457542440418231,5,1.266221428679857
ACT4_ATR3,12,0.0025,0.02,2026-03-10 12:00:00+00:00,entry,10221.32078577719,10698.197478752329,-4.457542440418231,6,1.5162214286798572
ACT4_ATR3,12,0.0025,0.02,2026-03-11 00:00:00+00:00,entry,10221.32078577719,10698.197478752329,-4.457542440418231,7,1.766221428679857
ACT4_ATR3,12,0.0025,0.02,2026-03-12 18:00:00+00:00,exit,10195.767483812748,10698.197478752329,-4.6963985843171825,6,1.5200214823858216
ACT4_ATR3,12,0.0025,0.02,2026-03-12 18:00:00+00:00,entry,10195.767483812748,10698.197478752329,-4.6963985843171825,7,1.7700214823858216
ACT4_ATR3,12,0.0025,0.02,2026-03-17 00:00:00+00:00,exit,10169.662810747572,10698.197478752329,-4.940408597378004,6,1.5178733510149716
ACT4_ATR3,12,0.0025,0.02,2026-03-17 06:00:00+00:00,entry,10169.662810747572,10698.197478752329,-4.940408597378004,7,1.7678733510149716
ACT4_ATR3,12,0.0025,0.02,2026-03-17 12:00:00+00:00,exit,10143.558137682396,10698.197478752329,-5.184418610438826,6,1.5150707825412366
ACT4_ATR3,12,0.0025,0.02,2026-03-17 12:00:00+00:00,entry,10143.558137682396,10698.197478752329,-5.184418610438826,7,1.7650707825412364
ACT4_ATR3,12,0.0025,0.02,2026-03-18 00:00:00+00:00,exit,10306.616828990058,10698.197478752329,-3.6602488460321316,6,1.4904679830471577
ACT4_ATR3,12,0.0025,0.02,2026-03-18 06:00:00+00:00,entry,10306.616828990058,10698.197478752329,-3.6602488460321316,7,1.7404679830471577
ACT4_ATR3,12,0.0025,0.02,2026-03-18 06:00:00+00:00,entry,10306.616828990058,10698.197478752329,-3.6602488460321316,8,1.9904679830471574
ACT4_ATR3,12,0.0025,0.02,2026-03-18 12:00:00+00:00,exit,10281.127410280526,10698.197478752329,-3.8985078495713434,7,1.7474784839959816
ACT4_ATR3,12,0.0025,0.02,2026-03-18 12:00:00+00:00,exit,10255.768514936319,10698.197478752329,-4.135546803045253,6,1.5045346805355189
ACT4_ATR3,12,0.0025,0.02,2026-03-18 12:00:00+00:00,entry,10255.768514936319,10698.197478752329,-4.135546803045253,7,1.7545346805355189
ACT4_ATR3,12,0.0025,0.02,2026-03-19 12:00:00+00:00,exit,10230.215212971876,10698.197478752329,-4.374402946944205,6,1.5091345604322597
ACT4_ATR3,12,0.0025,0.02,2026-03-19 12:00:00+00:00,entry,10230.215212971876,10698.197478752329,-4.374402946944205,7,1.7591345604322597
ACT4_ATR3,12,0.0025,0.02,2026-03-20 12:00:00+00:00,exit,10204.4486708994,10698.197478752329,-4.615252324829125,6,1.5110733986564433
ACT4_ATR3,12,0.0025,0.02,2026-03-20 12:00:00+00:00,entry,10204.4486708994,10698.197478752329,-4.615252324829125,7,1.761073398656443
ACT4_ATR3,12,0.0025,0.02,2026-03-21 12:00:00+00:00,exit,10178.80924961206,10698.197478752329,-4.854913457821506,6,1.5136191862647534
ACT4_ATR3,12,0.0025,0.02,2026-03-21 18:00:00+00:00,entry,10178.80924961206,10698.197478752329,-4.854913457821506,7,1.7636191862647532
ACT4_ATR3,12,0.0025,0.02,2026-03-23 06:00:00+00:00,exit,10153.298127934811,10698.197478752329,-5.093375327009441,6,1.5167909899000056
ACT4_ATR3,12,0.0025,0.02,2026-03-23 06:00:00+00:00,exit,10127.851104810781,10698.197478752329,-5.331238043364888,5,1.2693441750649914
ACT4_ATR3,12,0.0025,0.02,2026-03-25 06:00:00+00:00,entry,10127.851104810781,10698.197478752329,-5.331238043364888,6,1.5193441750649914
ACT4_ATR3,12,0.0025,0.02,2026-03-26 00:00:00+00:00,entry,10127.851104810781,10698.197478752329,-5.331238043364888,7,1.7693441750649914
ACT4_ATR3,12,0.0025,0.02,2026-03-26 06:00:00+00:00,exit,10102.531477048755,10698.197478752329,-5.56790994825647,6,1.5231520552029987
ACT4_ATR3,12,0.0025,0.02,2026-03-26 06:00:00+00:00,entry,10102.531477048755,10698.197478752329,-5.56790994825647,7,1.773152055202999
ACT4_ATR3,12,0.0025,0.02,2026-03-27 06:00:00+00:00,exit,10077.275148356133,10698.197478752329,-5.8039901733858255,6,1.5269694789002495
ACT4_ATR3,12,0.0025,0.02,2026-03-27 06:00:00+00:00,entry,10077.275148356133,10698.197478752329,-5.8039901733858255,7,1.7769694789002495
ACT4_ATR3,12,0.0025,0.02,2026-03-29 00:00:00+00:00,exit,10052.081960485242,10698.197478752329,-6.0394801979523685,6,1.530796470075438
ACT4_ATR3,12,0.0025,0.02,2026-03-29 12:00:00+00:00,entry,10052.081960485242,10698.197478752329,-6.0394801979523685,7,1.7807964700754382
ACT4_ATR3,12,0.0025,0.02,2026-04-01 12:00:00+00:00,exit,10026.463969276601,10698.197478752329,-6.278941016090384,6,1.5298427240429997
ACT4_ATR3,12,0.0025,0.02,2026-04-01 12:00:00+00:00,exit,10001.333764375388,10698.197478752329,-6.51384231559551,5,1.282418201744396
ACT4_ATR3,12,0.0025,0.02,2026-04-01 18:00:00+00:00,entry,10001.333764375388,10698.197478752329,-6.51384231559551,6,1.532418201744396
ACT4_ATR3,12,0.0025,0.02,2026-04-02 00:00:00+00:00,exit,9976.33042996445,10698.197478752329,-6.7475577098065145,5,1.2856322824505222
ACT4_ATR3,12,0.0025,0.02,2026-04-02 00:00:00+00:00,entry,9976.33042996445,10698.197478752329,-6.7475577098065145,6,1.5356322824505222
ACT4_ATR3,12,0.0025,0.02,2026-04-02 06:00:00+00:00,entry,9976.33042996445,10698.197478752329,-6.7475577098065145,7,1.7856322824505222
ACT4_ATR3,12,0.0025,0.02,2026-04-04 12:00:00+00:00,exit,9951.389603889538,10698.197478752329,-6.980688815532002,6,1.5394809849128042
ACT4_ATR3,12,0.0025,0.02,2026-04-05 12:00:00+00:00,entry,9951.389603889538,10698.197478752329,-6.980688815532002,7,1.789480984912804
ACT4_ATR3,12,0.0025,0.02,2026-04-05 18:00:00+00:00,exit,10034.318707779103,10698.197478752329,-6.205519876518959,6,1.5179075636260004
ACT4_ATR3,12,0.0025,0.02,2026-04-06 00:00:00+00:00,exit,10009.44023376938,10698.197478752329,-6.438068154480127,5,1.273130221449005
ACT4_ATR3,12,0.0025,0.02,2026-04-06 12:00:00+00:00,entry,10009.44023376938,10698.197478752329,-6.438068154480127,6,1.5231302214490052
ACT4_ATR3,12,0.0025,0.02,2026-04-07 00:00:00+00:00,entry,10009.44023376938,10698.197478752329,-6.438068154480127,7,1.7731302214490052
ACT4_ATR3,12,0.0025,0.02,2026-04-07 12:00:00+00:00,exit,9984.416633184956,10698.197478752329,-6.671972984093927,6,1.5269475904250678
ACT4_ATR3,12,0.0025,0.02,2026-04-07 18:00:00+00:00,exit,9959.09700542293,10698.197478752329,-6.90864488898551,5,1.2765934639170766
ACT4_ATR3,12,0.0025,0.02,2026-04-07 18:00:00+00:00,exit,9934.073404838506,10698.197478752329,-7.14254971859931,4,1.027912485549295
ACT4_ATR3,12,0.0025,0.02,2026-04-07 18:00:00+00:00,entry,9934.073404838506,10698.197478752329,-7.14254971859931,5,1.2779124855492952
ACT4_ATR3,12,0.0025,0.02,2026-04-07 18:00:00+00:00,entry,9934.073404838506,10698.197478752329,-7.14254971859931,6,1.527912485549295
ACT4_ATR3,12,0.0025,0.02,2026-04-07 18:00:00+00:00,entry,9934.073404838506,10698.197478752329,-7.14254971859931,7,1.7779124855492952
ACT4_ATR3,12,0.0025,0.02,2026-04-08 18:00:00+00:00,exit,9909.23822132641,10698.197478752329,-7.3746933443028055,6,1.5317418401496692
ACT4_ATR3,12,0.0025,0.02,2026-04-08 18:00:00+00:00,exit,9884.403037814314,10698.197478752329,-7.606836970006303,5,1.2843341563309498
ACT4_ATR3,12,0.0025,0.02,2026-04-09 00:00:00+00:00,exit,9859.567854302219,10698.197478752329,-7.838980595709799,4,1.035680086195763
ACT4_ATR3,12,0.0025,0.02,2026-04-09 06:00:00+00:00,entry,9859.567854302219,10698.197478752329,-7.838980595709799,5,1.2856800861957631
ACT4_ATR3,12,0.0025,0.02,2026-04-10 12:00:00+00:00,exit,9834.918934666463,10698.197478752329,-8.069383144220529,4,1.0382757756348502
ACT4_ATR3,12,0.0025,0.02,2026-04-10 18:00:00+00:00,exit,9809.343396634033,10698.197478752329,-8.308447136853172,3,0.7802565342528478
ACT4_ATR3,12,0.0025,0.02,2026-04-10 18:00:00+00:00,entry,9809.343396634033,10698.197478752329,-8.308447136853172,4,1.0302565342528478
ACT4_ATR3,12,0.0025,0.02,2026-04-12 00:00:00+00:00,exit,9784.820038142447,10698.197478752329,-8.537676019011046,3,0.7822120644138826
ACT4_ATR3,12,0.0025,0.02,2026-04-12 12:00:00+00:00,entry,9784.820038142447,10698.197478752329,-8.537676019011046,4,1.0322120644138826
ACT4_ATR3,12,0.0025,0.02,2026-04-12 18:00:00+00:00,entry,9784.820038142447,10698.197478752329,-8.537676019011046,5,1.2822120644138826
ACT4_ATR3,12,0.0025,0.02,2026-04-13 06:00:00+00:00,entry,9784.820038142447,10698.197478752329,-8.537676019011046,6,1.5322120644138826
ACT4_ATR3,12,0.0025,0.02,2026-04-13 12:00:00+00:00,entry,9784.820038142447,10698.197478752329,-8.537676019011046,7,1.7822120644138826
ACT4_ATR3,12,0.0025,0.02,2026-04-13 18:00:00+00:00,exit,9760.35798804709,10698.197478752329,-8.766331828963526,6,1.5360521949011356
ACT4_ATR3,12,0.0025,0.02,2026-04-13 18:00:00+00:00,exit,9735.895937951733,10698.197478752329,-8.994987638916006,5,1.2886553411194803
ACT4_ATR3,12,0.0025,0.02,2026-04-13 18:00:00+00:00,entry,9735.895937951733,10698.197478752329,-8.994987638916006,6,1.53865534111948
ACT4_ATR3,12,0.0025,0.02,2026-04-13 18:00:00+00:00,entry,9735.895937951733,10698.197478752329,-8.994987638916006,7,1.7886553411194803
ACT4_ATR3,12,0.0025,0.02,2026-04-14 00:00:00+00:00,exit,9711.433887856376,10698.197478752329,-9.223643448868488,6,1.5412716014245673
ACT4_ATR3,12,0.0025,0.02,2026-04-14 06:00:00+00:00,entry,9711.433887856376,10698.197478752329,-9.223643448868488,7,1.7912716014245669
ACT4_ATR3,12,0.0025,0.02,2026-04-14 18:00:00+00:00,exit,9687.094148011496,10698.197478752329,-9.451155979771201,6,1.5445128868715121
ACT4_ATR3,12,0.0025,0.02,2026-04-15 12:00:00+00:00,entry,9687.094148011496,10698.197478752329,-9.451155979771201,7,1.7945128868715121
ACT4_ATR3,12,0.0025,0.02,2026-04-16 00:00:00+00:00,exit,9737.355993967996,10698.197478752329,-8.981339956498822,6,1.5365404897602373
ACT4_ATR3,12,0.0025,0.02,2026-04-16 00:00:00+00:00,entry,9737.355993967996,10698.197478752329,-8.981339956498822,7,1.7865404897602373
ACT4_ATR3,12,0.0025,0.02,2026-04-18 06:00:00+00:00,exit,9788.138518459238,10698.197478752329,-8.506656958805976,6,1.5273563720725771
ACT4_ATR3,12,0.0025,0.02,2026-04-18 06:00:00+00:00,entry,9788.138518459238,10698.197478752329,-8.506656958805976,7,1.7773563720725774
ACT4_ATR3,12,0.0025,0.02,2026-04-18 12:00:00+00:00,exit,9763.795128474318,10698.197478752329,-8.734203608914735,6,1.5324646995495306
ACT4_ATR3,12,0.0025,0.02,2026-04-18 12:00:00+00:00,entry,9763.795128474318,10698.197478752329,-8.734203608914735,7,1.7824646995495304
ACT4_ATR3,12,0.0025,0.02,2026-04-19 00:00:00+00:00,exit,9739.385640653132,10698.197478752329,-8.962368099892444,6,1.5363054632075495
ACT4_ATR3,12,0.0025,0.02,2026-04-19 06:00:00+00:00,exit,9714.915294356984,10698.197478752329,-9.191101457495426,5,1.2882908763677643
ACT4_ATR3,12,0.0025,0.02,2026-04-19 12:00:00+00:00,exit,9753.945805751095,10698.197478752329,-8.826268863297864,4,1.0335983974786387
ACT4_ATR3,12,0.0025,0.02,2026-04-19 18:00:00+00:00,entry,9753.945805751095,10698.197478752329,-8.826268863297864,5,1.2835983974786387
ACT4_ATR3,12,0.0025,0.02,2026-04-19 18:00:00+00:00,entry,9753.945805751095,10698.197478752329,-8.826268863297864,6,1.533598397478639
ACT4_ATR3,12,0.0025,0.02,2026-04-20 18:00:00+00:00,exit,9729.560941236718,10698.197478752329,-9.054203191139614,5,1.2868154360688107
ACT4_ATR3,12,0.0025,0.02,2026-04-22 00:00:00+00:00,entry,9729.560941236718,10698.197478752329,-9.054203191139614,6,1.5368154360688109
ACT4_ATR3,12,0.0025,0.02,2026-04-22 12:00:00+00:00,entry,9729.560941236718,10698.197478752329,-9.054203191139614,7,1.7868154360688109
ACT4_ATR3,12,0.0025,0.02,2026-04-23 06:00:00+00:00,exit,9705.237038883626,10698.197478752329,-9.28156768316176,6,1.5406671038283817
ACT4_ATR3,12,0.0025,0.02,2026-04-24 00:00:00+00:00,entry,9705.237038883626,10698.197478752329,-9.28156768316176,7,1.7906671038283817
ACT4_ATR3,12,0.0025,0.02,2026-04-24 06:00:00+00:00,exit,9680.852174369249,10698.197478752329,-9.50950201100351,6,1.5432899893362269
ACT4_ATR3,12,0.0025,0.02,2026-04-24 06:00:00+00:00,entry,9680.852174369249,10698.197478752329,-9.50950201100351,7,1.793289989336227
ACT4_ATR3,12,0.0025,0.02,2026-04-24 12:00:00+00:00,exit,9849.934640574063,10698.197478752329,-7.929025799561081,6,1.516798110253975
ACT4_ATR3,12,0.0025,0.02,2026-04-24 12:00:00+00:00,entry,9849.934640574063,10698.197478752329,-7.929025799561081,7,1.766798110253975
ACT4_ATR3,12,0.0025,0.02,2026-04-25 06:00:00+00:00,exit,9824.08940376722,10698.197478752329,-8.1706107661704,6,1.5083659787058536
ACT4_ATR3,12,0.0025,0.02,2026-04-26 00:00:00+00:00,entry,9824.08940376722,10698.197478752329,-8.1706107661704,7,1.7583659787058534
ACT4_ATR3,12,0.0025,0.02,2026-04-26 12:00:00+00:00,exit,9799.14857769231,10698.197478752329,-8.403741871895887,6,1.508321039799825
ACT4_ATR3,12,0.0025,0.02,2026-04-26 12:00:00+00:00,entry,9799.14857769231,10698.197478752329,-8.403741871895887,7,1.758321039799825
ACT4_ATR3,12,0.0025,0.02,2026-04-27 00:00:00+00:00,exit,9774.588354182892,10698.197478752329,-8.633315344980454,6,1.51147303906837
ACT4_ATR3,12,0.0025,0.02,2026-04-27 00:00:00+00:00,exit,9750.09048273866,10698.197478752329,-8.86230599030072,5,1.2640128461099507
ACT4_ATR3,12,0.0025,0.02,2026-04-27 06:00:00+00:00,exit,9725.82739014145,10698.197478752329,-9.089102071092823,4,1.0176954580983137
ACT4_ATR3,12,0.0025,0.02,2026-04-27 06:00:00+00:00,exit,9701.202553540015,10698.197478752329,-9.31927950659392,3,0.7664458772009026
ACT4_ATR3,12,0.0025,0.02,2026-04-27 06:00:00+00:00,entry,9701.202553540015,10698.197478752329,-9.31927950659392,4,1.0164458772009026
ACT4_ATR3,12,0.0025,0.02,2026-04-27 12:00:00+00:00,exit,9676.949547156166,10698.197478752329,-9.54598130782743,3,0.7683667941863684
ACT4_ATR3,12,0.0025,0.02,2026-04-27 18:00:00+00:00,entry,9676.949547156166,10698.197478752329,-9.54598130782743,4,1.0183667941863686
ACT4_ATR3,12,0.0025,0.02,2026-04-27 18:00:00+00:00,entry,9676.949547156166,10698.197478752329,-9.54598130782743,5,1.2683667941863686
ACT4_ATR3,12,0.0025,0.02,2026-04-28 06:00:00+00:00,exit,9652.757173288275,10698.197478752329,-9.772116354557864,4,1.020919091916159
ACT4_ATR3,12,0.0025,0.02,2026-04-28 18:00:00+00:00,entry,9652.757173288275,10698.197478752329,-9.772116354557864,5,1.2709190919161588
ACT4_ATR3,12,0.0025,0.02,2026-04-29 00:00:00+00:00,entry,9652.757173288275,10698.197478752329,-9.772116354557864,6,1.5209190919161588
ACT4_ATR3,12,0.0025,0.02,2026-04-29 00:00:00+00:00,entry,9652.757173288275,10698.197478752329,-9.772116354557864,7,1.7709190919161586
ACT4_ATR3,12,0.0025,0.02,2026-04-29 12:00:00+00:00,exit,9628.564799420385,10698.197478752329,-9.998251401288298,6,1.5241123559661995
ACT4_ATR3,12,0.0025,0.02,2026-04-29 12:00:00+00:00,entry,9628.564799420385,10698.197478752329,-9.998251401288298,7,1.7741123559661995
