tf,donchian_n,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
4h,15,30,3.0,7781,0.1361145337616144,1059.1071871991217,0.5195990232617915,1.3744204327253475,5,4.271649146265753,0.8543298292531507,249,-8.815258364173644,-0.03540264403282588,800,-56.37554815001904,-0.0704694351875238,1181,344.05508291318563,0.2913252183854239,1340,82.39807392439897,0.061491099943581325,1894,319.02467696348407,0.1684396393682598,1755,302.55374263842106,0.17239529495066727,557,71.99476812755906,0.12925452087533043,True,0.28566867102332133,False
8h,25,30,2.0,3130,0.13588457212013527,425.3187107360234,0.4626198083067093,1.2962134846834428,0,0.0,,73,-37.901586912299365,-0.5191998207164297,245,-13.427457211424365,-0.0548059478017321,532,122.76976097247378,0.230770227391868,496,186.74616021541704,0.37650435527301823,796,32.558606232774174,0.040902771649213784,762,71.70648821281593,0.09410300290395791,226,62.86673922626621,0.27817141250560273,True,0.1685947182730952,False
8h,20,25,2.0,3596,0.1351191362756925,485.8884140473902,0.4938820912124583,1.3118185383433205,0,0.0,,79,-26.970386729124414,-0.34139730036866345,283,-27.286103020067358,-0.09641732515924861,615,110.49058549963158,0.17965948861728712,559,167.87229156009244,0.3003082138820974,919,83.83168993990287,0.09122055488563968,870,99.8680578591917,0.11479087110251919,271,78.08227893776333,0.28812649054525213,True,0.20553702243546654,False
8h,15,30,3.0,3790,0.13452930700006402,509.8660735302426,0.5406332453825857,1.3925210573026203,0,0.0,,87,-26.715666305445254,-0.3070766242005202,306,-9.896314228482437,-0.03234089617151123,632,106.82465179590028,0.16902634777832323,602,130.85596044551602,0.21736870505899672,954,52.36336700485742,0.05488822537196795,931,199.03914601931658,0.21379070463943778,278,57.39492879857997,0.20645657841215817,True,0.39037534825801784,False
6h,25,20,3.0,4312,0.13397944605046888,577.7193713696219,0.5415120593692022,1.4570965977034378,1,-1.0,-1.0,131,-18.922977452587297,-0.1444502095617351,387,-24.783082815540265,-0.06403897368356658,693,189.74422403395766,0.27380118908219,649,110.38001793171105,0.1700770692322204,1097,189.593782114668,0.17282933647645213,1013,81.62752892594416,0.0805799890680594,341,51.07987863146857,0.14979436548817762,True,0.14129269844704462,False
6h,30,25,3.0,3807,0.13383156762048118,509.4967779311719,0.5327029156816391,1.418044901953631,1,-1.0,-1.0,111,-13.149043266992594,-0.11845984925218553,342,-12.913099331578376,-0.037757600384732096,601,162.90386627917115,0.2710546859886375,579,134.98636972808734,0.23313708070481406,1014,75.24188517146155,0.07420304257540586,865,104.75344141169785,0.12110224440658711,294,58.67335793932499,0.19956924469158158,True,0.20560177404271834,False
2h,25,25,2.0,13576,0.13298024949444537,1805.3398671365903,0.42759281084266354,1.2655918176741832,13,9.23703646735337,0.71054126671949,528,20.52761621347012,0.03887806101036008,1603,-191.00204588484678,-0.11915286705230617,1837,572.9662311585412,0.3119032287199462,2521,-55.30352348889508,-0.021937137441053186,3456,705.7920448693534,0.2042222352052527,2721,699.5683942078638,0.25709974061295987,897,43.55411359375038,0.04855531058389117,True,0.3874995544841281,False
6h,25,30,3.0,3981,0.13290097556328567,529.0787837174403,0.5380557648831952,1.3835211854021983,1,-1.0,-1.0,120,-25.324467914603574,-0.21103723262169644,361,-17.648966547115542,-0.04888910400863031,636,150.51887585955168,0.2366648991502385,610,139.5254063024314,0.228730174266281,1057,38.054784711365706,0.03600263454244627,905,158.57722808849053,0.17522345645137075,291,86.37592321732008,0.2968244784100346,True,0.29972327934657883,False
4h,25,10,2.0,7771,0.13252340795309664,1029.839403203514,0.49465963196499807,1.409851260706669,6,2.8676175962359585,0.47793626603932643,269,-6.41717418795203,-0.023855666126215726,824,-59.84237093795724,-0.07262423657519082,1170,232.4064847691848,0.19863802117024343,1337,62.081045266039894,0.0464330929439341,2018,418.8857516736649,0.2075747035052849,1600,359.3955426798443,0.2246222141749027,547,20.46250634445322,0.0374086039203898,True,0.34898212436024023,False
8h,20,20,2.0,3739,0.1325030894473179,495.42905144352164,0.4971917625033431,1.32983142728678,0,0.0,,81,-19.40238765781122,-0.23953565009643482,294,-12.935594384685032,-0.043998620356071536,624,143.89867636597245,0.23060685315059687,575,152.58466215944583,0.26536462984251447,947,101.25567871364848,0.10692257519920642,907,80.0108113839471,0.08821478653136394,311,50.017204863004025,0.16082702528297113,True,0.16149802106037425,False
6h,30,10,2.0,4538,0.12935820573324844,587.0275376174814,0.5090348171000441,1.4150491048154994,1,-1.0,-1.0,127,-16.364216111990167,-0.1288520953700013,393,-37.181773843601015,-0.09461011156132573,747,175.2937575075278,0.2346636646687119,685,177.25451005659374,0.2587657081118157,1192,197.11348675797183,0.16536366338756026,1041,51.030389832546426,0.0490205473895739,352,40.88138341843277,0.11614029380236582,True,0.08693014647942943,False
6h,30,30,3.0,3676,0.1291160902139466,474.6307476264677,0.5353645266594124,1.3737239455493129,1,-1.0,-1.0,109,-27.262112720641788,-0.2501111258774476,330,-24.876514924203857,-0.0753833785581935,590,122.16445662594346,0.2070584010609211,557,153.5475217106026,0.27566880019856843,990,37.06470738301199,0.03743909836667878,827,141.9976978975568,0.17170217399946408,272,72.99499165419851,0.2683639399051416,True,0.299175092653939,False
6h,25,10,2.0,4973,0.12905543795629043,641.7926929566323,0.5123667806153227,1.4165521224697815,1,-1.0,-1.0,145,-15.832823094300206,-0.10919188340896693,429,-18.81451839527774,-0.04385668623607865,816,197.2299519597944,0.24170337249974802,752,164.47578946116596,0.2187178051345292,1281,257.0008190245204,0.20062515146332585,1168,19.181740381649696,0.016422722929494604,381,39.55173361907982,0.10381032445952708,True,0.029887751281932808,False
6h,10,15,2.0,7740,0.1276305693454823,987.860606734033,0.4963824289405685,1.335288572987729,3,-1.6036953905841433,-0.5345651301947144,210,-14.261551101390037,-0.06791214810185732,676,-73.66025882098948,-0.10896487991270634,1267,333.1868764039631,0.26297306740644283,1230,179.31094416992164,0.1457812554227005,1943,188.24406800004562,0.09688320535257108,1817,279.30070962457387,0.15371530524192287,594,97.34351384849245,0.16387796944190647,True,0.28273291567721304,False
2h,25,20,2.0,14076,0.1275428618144058,1795.293322899576,0.4366297243535095,1.272451650697616,13,7.928345153561823,0.6098727041201403,548,-0.4217563244884204,-0.0007696283293584313,1656,-137.36723308988041,-0.08295122771128044,1909,474.75734268090116,0.24869426017857577,2602,-45.3327543566043,-0.01742227300407544,3598,683.7763812674579,0.19004346338728678,2822,795.7508718821061,0.28198117359394265,928,16.20212568652213,0.01745918716220057,True,0.443242818169061,True
2h,15,30,2.0,16489,0.1272931424890896,2098.9366265025983,0.41003092971071625,1.239323418748587,17,7.504163879025288,0.44142140464854634,627,-11.545166591321571,-0.01841334384580793,1872,-89.47488987617086,-0.047796415532142554,2276,651.1711711950084,0.28610332653559245,3026,160.63851027515526,0.05308609063950934,3982,743.7920579002807,0.1867885630086089,3596,649.866758934259,0.1807193434188707,1093,-13.01597921363785,-0.011908489673959606,True,0.3096171417129037,False
4h,20,10,2.0,8631,0.12727988087113196,1098.5526517987398,0.4969296721121539,1.3932796483829804,6,2.8676175962359585,0.47793626603932643,297,0.9252814116224499,0.003115425628358417,941,-63.45326775878262,-0.06743174044503998,1293,245.15514200594941,0.18960181129617124,1489,93.69985901193046,0.06292804500465443,2231,389.7465625709327,0.1746959043347973,1768,409.07520379765367,0.23137737771360503,606,20.536253163197543,0.03388820653992994,True,0.37237651115569675,False
8h,10,30,3.0,4461,0.12497208008515662,557.5004492598837,0.5344093252633939,1.353273394554344,0,0.0,,105,-29.266479199258963,-0.27872837332627587,367,-11.225257764366747,-0.030586533417893042,769,139.01826654909706,0.1807779799077985,711,99.11845662527625,0.13940711199054326,1110,51.84420280684067,0.04670648901517178,1058,259.06559181360444,0.244863508330439,341,48.945668428691064,0.14353568454161603,True,0.4646912700384906,True
6h,20,20,3.0,4951,0.12461042473165546,616.9462128464262,0.5380731165421127,1.419860850536008,2,-0.840519320055839,-0.4202596600279195,153,-22.855766341677374,-0.14938409373645342,449,-32.64636394440711,-0.07270905110112943,800,194.77832443262318,0.24347290554077897,751,104.16687936789961,0.13870423351251612,1237,211.48178303831833,0.17096344627188223,1185,112.0574128724628,0.09456321761389266,374,50.804462741262604,0.1358408094686166,True,0.1816323863233711,False
6h,30,20,3.0,3955,0.12439557319804875,491.9844919982828,0.5413400758533502,1.423177609575587,1,-1.0,-1.0,117,-22.637897676312097,-0.19348630492574442,356,-34.68781292903339,-0.09743767676694773,634,163.94277990265851,0.2585848263448872,591,121.49297975705758,0.20557187776151875,1030,162.44833894689728,0.1577168339290265,909,60.56846725456806,0.06663197717774265,317,41.857636742446815,0.13204301811497418,True,0.12311052124541248,False
6h,15,30,3.0,5071,0.12372061051364845,627.3872159147113,0.5261289686452376,1.3447229331186694,2,0.26186579561642476,0.13093289780821238,153,-28.02614385070048,-0.18317741078889202,458,-16.17985852931392,-0.03532720202906969,843,170.93556081567675,0.20277053477541726,798,98.81640654814154,0.12383008339366108,1290,97.99733605906508,0.07596692717756982,1148,231.34880920769493,0.20152335296837537,379,72.23323986853103,0.190589023399818,True,0.36874963872254785,False
2h,20,30,2.0,14660,0.12216203125095787,1790.8953781390424,0.4068212824010914,1.228445719987903,15,6.185720890332329,0.4123813926888219,559,-10.872598965093172,-0.019450087594084387,1706,-167.2328890017571,-0.09802631242775914,1989,678.4052055470355,0.3410785347144472,2706,95.60726829328904,0.03533158473514007,3604,684.7740017461508,0.19000388505720056,3137,494.6579725834936,0.15768504067054306,944,9.370697045591442,0.009926585853380764,True,0.2762070741940845,False
4h,25,25,3.0,6449,0.12211834531925289,787.5412089638619,0.5180648162505815,1.3571896469516165,4,5.148110938017526,1.2870277345043815,216,-9.550563935465501,-0.044215573775303246,666,-63.3860276118033,-0.09517421563333829,962,170.38637769369106,0.1771168167294086,1143,68.01514984078531,0.05950581788345172,1619,300.96832204185307,0.18589766648662945,1379,260.96961942467976,0.18924555433261767,460,54.99022057210401,0.11954395776544349,True,0.33137265257271753,False
4h,15,10,2.0,10216,0.12180227119242729,1244.3320025018372,0.4964761158966327,1.3803201232245608,7,3.147682755540503,0.4496689650772147,328,1.1472771400303774,0.0034977961586291993,1088,-61.47946593009288,-0.05650686206810007,1548,280.68529616045316,0.18132125074964675,1735,89.18532415306957,0.05140364504499687,2628,374.58160143165526,0.14253485594811843,2171,512.0140665824756,0.23584249957737247,711,45.050220208705696,0.06336177244543699,True,0.4114770539960613,True
4h,20,25,3.0,7093,0.12133284414214418,860.6138635002287,0.5174115324968278,1.3551490356903946,4,5.148110938017526,1.2870277345043815,234,-2.5423013710274986,-0.01086453577362179,748,-54.55232864593505,-0.07293092064964579,1063,193.8212307548623,0.18233417756807369,1264,64.17220590823976,0.05076915024386057,1761,292.5280888054832,0.16611475798153505,1516,296.38261253994847,0.19550304257252538,503,65.65624457063997,0.1305293132617097,True,0.3443851245139391,False
6h,20,30,3.0,4489,0.1200166367240414,538.7546822542218,0.530630429939853,1.3379027421196412,2,0.26186579561642476,0.13093289780821238,136,-27.518135395309557,-0.2023392308478644,415,-20.281210905510502,-0.048870387724121694,719,143.09334095697722,0.19901716405699196,698,106.34126241905541,0.15235137882386163,1169,53.07043274703963,0.04539814606248044,1030,204.8324083549166,0.1988664158785598,320,78.95471828143671,0.24673349462948974,True,0.3801960615875677,False
2h,30,30,3.0,11466,0.11666331566219276,1337.6615773827023,0.4775859061573347,1.3011868573703653,10,2.4980527642322725,0.24980527642322725,442,21.161236468374646,0.047876100607182455,1322,-104.72464969596658,-0.07921683032977804,1576,485.6062382201733,0.30812578567269877,2093,109.82244143232035,0.052471305032164524,2895,429.5478442022262,0.14837576656380871,2359,361.34684967079005,0.15317797781720646,769,32.40356432055203,0.04213727479915738,True,0.2701332353268374,False
6h,10,30,3.0,6088,0.11501582959242652,700.2163705586927,0.5167542706964521,1.3109019847240966,3,-0.3318268209552454,-0.11060894031841513,168,-25.938501852411342,-0.15439584435959133,510,-13.091520305321314,-0.025669647657492772,1014,223.3222359286157,0.22023889144833894,968,81.05188804882454,0.08373128930663692,1564,42.94712580197081,0.027459799106119447,1392,321.59279223920146,0.23102930476954128,469,70.6641775187681,0.15066988809971876,True,0.45927631195284274,True
2h,30,25,3.0,11930,0.11500174839106433,1371.9708583053975,0.4936295054484493,1.3302031012811415,10,3.5961646879200195,0.35961646879200193,467,19.69429343019381,0.04217193454002957,1382,-134.53237095348675,-0.09734614396055481,1640,435.94171231818444,0.2658181172671856,2196,9.183019004902922,0.004181702643398416,3042,512.4020487342577,0.16844248807832274,2395,465.33642271678104,0.19429495729301924,798,60.34956836664428,0.07562602552211062,True,0.3391736930123615,False
2h,30,15,2.0,13340,0.11456989513027412,1528.3624010378567,0.44857571214392805,1.2669999693638603,10,7.88496988629126,0.788496988629126,527,-8.019929825206919,-0.015218083159785425,1536,-52.15761278389246,-0.033956779156179985,1862,263.7153143952172,0.14163013662471385,2440,-54.39207559658165,-0.02229183426089412,3386,761.9199154354594,0.22502064838613686,2689,607.5892823139556,0.2259536193060452,890,1.8225372126142663,0.0020477946209149058,True,0.3975426782949929,False
2h,20,25,2.0,15229,0.11446148438090889,1743.1339456368614,0.4232057259176571,1.226590372174261,15,7.247328079375011,0.4831552052916674,584,0.566159707341721,0.0009694515536673306,1779,-199.8375616655718,-0.11233140059897234,2068,566.2412233102634,0.27381103641695526,2825,-50.8580147958492,-0.018002837095875822,3797,747.8247733328624,0.19695148099364299,3190,636.8676054595131,0.1996450173854273,971,35.08243220892676,0.03613020824812231,True,0.3653578126073558,False
8h,30,15,2.0,3242,0.11302964291134086,366.4421023185671,0.49136335595311537,1.298636412866904,0,0.0,,72,-20.98679298794418,-0.2914832359436692,256,-25.022403658101418,-0.09774376428945866,544,143.96643016948212,0.2646441731056657,501,131.97834950096063,0.26342983932327474,767,101.83003926444766,0.13276406683761102,815,-9.513278199253676,-0.011672733986814328,287,44.189758228976004,0.15397128302779095,True,-0.025961204073060608,False
6h,20,10,2.0,5730,0.1125675950543586,645.0123196614747,0.5043630017452007,1.354958709187744,2,-1.0523560213248027,-0.5261780106624013,171,-15.470245448399046,-0.0904692716280646,505,-26.224289739147995,-0.05192928661217425,943,224.85772523745982,0.23844933747344627,865,144.95177774711783,0.16757430953424027,1454,225.17197225436772,0.15486380485169718,1370,54.37797866875228,0.039691955232665894,420,38.39975696264898,0.09142799276821185,True,0.08430533341951013,False
2h,15,25,2.0,17206,0.11229790399957268,1932.1977362166476,0.4263047774032314,1.2227838299534055,18,7.91145618216196,0.4395253434534422,663,-8.067247737510481,-0.012167794475883079,1966,-123.10030078717517,-0.06261459856926509,2374,532.3942043481155,0.22426040621234858,3171,-35.44619511390158,-0.011178238761873724,4228,742.7382715929314,0.17567130359340855,3659,817.2230653456215,0.2233460140326924,1127,-1.455517613595413,-0.0012914974388601713,True,0.4229500169821079,True
6h,10,25,3.0,6475,0.11216261203618526,726.2529129342995,0.5263320463320463,1.331991383902028,3,-0.8928238251645397,-0.2976079417215132,177,-10.802565788911384,-0.061031445135092566,542,4.440842784625282,0.008193436872002365,1065,260.72634315337905,0.24481346774965168,1049,76.43544655692972,0.07286505868153453,1637,113.16457844550955,0.06912924767593741,1498,232.25160759717545,0.1550411265668728,504,50.929484010756305,0.10105056351340537,True,0.31979439044010566,False
4h,10,20,2.0,10818,0.11168034714226874,1208.1579953850633,0.45849510075799593,1.2509165154004174,6,2.3962068328551926,0.3993678054758654,335,-17.023409994379087,-0.0508161492369525,1110,-130.98862266397813,-0.11800776816574607,1639,440.0105050644696,0.26846278527423406,1854,222.52000420836862,0.12002157724291727,2659,238.08466097949673,0.08953917298965654,2450,362.7711258435345,0.1480698472830753,765,90.38752511469576,0.1181536276009095,True,0.30026795107035015,False
8h,20,30,3.0,3356,0.11016724987783987,369.7212905900306,0.5348629320619785,1.3213419010312317,0,0.0,,76,-31.442929081378843,-0.4137227510707742,260,-17.862662299265725,-0.06870254730486818,564,108.48034783025324,0.19234104225222204,534,140.9335702954442,0.26392054362442735,862,35.020217137566036,0.04062670201573786,815,84.89074481898452,0.10416042309077855,245,49.70200188842717,0.20286531383031497,True,0.2296074015199642,False
2h,10,30,2.0,19337,0.10974940499533961,2122.224244394882,0.4096292082536071,1.2047280380548548,19,7.349661380643764,0.38682428319177703,746,-37.07236556352297,-0.04969486000472248,2116,-41.63568133419954,-0.019676597984026246,2706,672.3262125140152,0.24845758038211943,3614,88.33195577633094,0.02444160370125372,4540,828.265758416205,0.18243739172163106,4274,626.4452222399477,0.14657117974729708,1322,-21.786519034537903,-0.01647996901250976,True,0.29518333130652197,False
4h,10,10,2.0,12642,0.10947039099736694,1383.924682988713,0.4947002056636608,1.3326702238800934,7,3.9918113440809746,0.5702587634401393,409,-17.682488239830484,-0.04323346757904764,1355,-78.36283044871789,-0.057832347194625745,1908,258.7626097770818,0.13561981644501145,2172,88.57927805357184,0.04078235637825591,3156,521.0647784346194,0.16510290824924567,2759,552.0995567948613,0.20010857440915597,876,55.471967273045976,0.06332416355370546,True,0.3989375748415379,False
6h,15,10,2.0,6688,0.10845755075296712,725.3640994358441,0.5040370813397129,1.3419490235410854,2,-1.0523560213248027,-0.5261780106624013,198,-23.242889767343794,-0.117388332158302,603,-21.700680852107595,-0.03598786210963117,1126,243.1045207527772,0.21590099533994422,1035,148.36840077789287,0.14335111186269842,1681,239.87797468587573,0.14269956852223423,1542,104.25853592614283,0.06761253951111727,501,35.750593933931654,0.07135847092601129,True,0.1437326937013156,False
8h,25,30,3.0,3028,0.10844421840465487,328.36909332929497,0.5280713342140027,1.3237786093361414,0,0.0,,71,-30.287387270401226,-0.4265829193014257,239,-14.35670943183875,-0.060069913940747906,503,99.40634145715029,0.19762692138598467,479,145.68773985408404,0.3041497700502798,780,14.322180354677197,0.018361769685483587,739,60.75711904445296,0.08221531670426653,217,52.83980932117047,0.2435014254431819,True,0.18502691111530564,False
2h,20,20,2.0,15849,0.10832233178450723,1716.800636452655,0.4331503564893684,1.2293891433335982,15,7.923710906964347,0.5282473937976231,610,-22.652484843187363,-0.03713522105440551,1878,-167.1774870358239,-0.08901889618520975,2157,458.86664450340925,0.21273372485090833,2937,-27.63806583153064,-0.009410305015842915,3942,789.9642395998189,0.2003968136985842,3299,662.8229000014876,0.20091630797256368,1011,14.691179151516788,0.014531334472321255,True,0.3860802972272002,False
4h,10,30,3.0,9167,0.10638307477796677,975.2136464896214,0.5045271081051598,1.2827368788844882,5,4.854363950458,0.9708727900915999,287,-26.718236678236003,-0.09309490131789548,916,-68.5210774321755,-0.07480466968578112,1417,295.06691913363215,0.20823353502726333,1614,49.55666184571105,0.03070425145335257,2161,345.1557165466362,0.15972036860094224,2107,286.0262806843265,0.1357504891714886,660,89.79301843926906,0.13605002793828647,True,0.2932960195070142,False
8h,25,25,3.0,3153,0.10618613122512963,334.8048717528337,0.5550269584522677,1.3479640310006973,0,0.0,,73,-23.1307041342588,-0.31685896074327125,255,-21.315487195422744,-0.08359014586440291,519,88.82082456491113,0.17113839029848002,491,129.40644768205667,0.26355691992272234,821,27.06753452345061,0.03296898236717492,761,72.71357895540629,0.09555003804915413,233,61.242677356690585,0.2628441088269982,True,0.217181962062626,False
4h,15,25,3.0,8228,0.10618183968531518,873.6641769307734,0.5166504618376276,1.30603574945461,5,5.107059953043378,1.0214119906086756,256,-8.622816209447409,-0.03368287581815394,847,-77.94300511650812,-0.09202243815408279,1246,226.29041570022554,0.18161349574656946,1439,71.02655097610032,0.049358270310007175,2026,292.46908498109764,0.14435788992156842,1828,290.0595560305146,0.15867590592478917,581,75.27733061574723,0.12956511293588163,True,0.3320034902306611,False
4h,30,15,3.0,6405,0.1058911740905481,678.2329700499606,0.5169398907103825,1.3918166962058385,6,0.7059242992614146,0.11765404987690244,218,-7.565434456848454,-0.03470382778370851,657,-24.762361761825158,-0.0376900483437217,963,160.4899901628861,0.16665627223560342,1072,153.60315214208754,0.14328652252060406,1644,217.58858677652688,0.13235315497355649,1390,148.3988473694394,0.10676176069743842,455,29.774265518432916,0.06543794619435805,True,0.21880217259050075,False
8h,15,15,3.0,4566,0.1052356041550509,480.5057685719624,0.5402978537012703,1.4104262817444861,0,0.0,,98,-5.196506228880201,-0.053025573764083685,375,-28.613295551774407,-0.07630212147139842,767,105.47438647760654,0.1375154973632419,691,95.32930957935802,0.13795847985435314,1109,158.1806572660165,0.14263359537061904,1152,109.31841183938452,0.09489445472168795,374,46.01280519025143,0.12302889088302521,True,0.22750697075765194,False
1d,30,25,2.0,885,0.10467522854820195,92.63757726515873,0.5389830508474577,1.2615313859608657,0,0.0,,4,-4.0,-1.0,39,-3.1909964114571885,-0.08182042080659457,136,44.291572708633396,0.3256733287399514,177,4.982648269483024,0.028150555194819342,188,2.5040493243916955,0.013319411299955827,273,31.46425370525855,0.11525367657603865,68,16.586049668849245,0.24391249513013596,True,0.33964892686255893,False
6h,15,20,3.0,5741,0.10443109249431747,599.5389020098766,0.5305695871799339,1.343886769776325,2,-0.840519320055839,-0.4202596600279195,174,-24.645704745291226,-0.14164198129477718,511,-8.169693031509105,-0.015987657595908228,952,182.92102677836385,0.19214393569155866,904,91.74745625897924,0.10149054895904783,1420,188.73977311676742,0.13291533318082213,1339,130.1429578724442,0.09719414329532802,439,39.64360508017791,0.09030433959038249,True,0.21707174869913662,False
8h,30,25,2.0,2987,0.10328164635959518,308.5022776761108,0.48242383662537663,1.2374352354671374,0,0.0,,69,-27.842787079984795,-0.403518653333113,233,-35.96689874136597,-0.15436437228054065,510,120.61535395583938,0.2365006940310576,471,131.3728598308347,0.2789232692799038,733,32.35240947176881,0.044136984272535894,743,1.4253414835805316,0.0019183600048190196,228,86.5459987554381,0.3795877138396408,True,0.00462019760216151,False
8h,30,20,2.0,3106,0.1026065012331907,318.6957928302903,0.4864777849323889,1.2520969329303764,0,0.0,,71,-23.328701414529277,-0.32857325935956727,239,-21.13861608680015,-0.08844609241338974,518,138.51501791238843,0.2674035094833753,482,113.7463748146684,0.23598832949101328,754,46.76134903265827,0.06201770428734519,774,8.450045721179324,0.010917371732789824,268,55.69032285072531,0.20779971212957205,True,0.02651445645433758,False
2h,15,20,2.0,18042,0.10198894487133589,1840.084543368642,0.4309389202970846,1.2156198126182167,18,8.487824991036257,0.4715458328353476,702,-41.71277264787153,-0.059419904056797056,2107,-142.59809063685012,-0.06767825848925017,2485,440.2338736086539,0.17715648837370376,3317,8.800754221693925,0.002653227079196239,4395,828.9907316696937,0.18862132688730232,3834,752.9951571756498,0.19639936285228216,1184,-15.112935013363913,-0.012764303220746547,True,0.4092176959419168,True
6h,10,10,2.0,8422,0.10170488518068223,856.5585429917057,0.5033246259795773,1.322402808005045,3,-0.3179443898046401,-0.10598146326821338,234,-26.059410224091046,-0.11136500095765405,731,-20.792564991853496,-0.028444001356844727,1396,299.13007762905255,0.2142765599061981,1307,156.58988314488872,0.11980863285760422,2123,204.84306112815597,0.09648754645697408,1981,203.61620371700468,0.1027845551322588,647,39.54923697835291,0.06112710506700604,True,0.23771428746228307,False
2h,30,20,3.0,12516,0.10162063804078485,1271.8839057184632,0.48825503355704697,1.3151592061279596,10,3.489883874919331,0.3489883874919331,487,18.244028109957412,0.03746207004098031,1441,-99.62176401899987,-0.06913377100555161,1727,343.11162760934144,0.19867494360703036,2303,-36.352386284567736,-0.015784796476147517,3218,473.058090167606,0.14700375704400434,2495,545.7627332341815,0.21874257845057374,835,24.191693026025245,0.028972087456317658,True,0.4290979159185841,True
2h,25,25,3.0,13131,0.10154259482450562,1333.3558126405833,0.4905186200594014,1.2850230228557615,13,7.228639323445037,0.5560491787265414,516,4.696515238073365,0.009101773717196445,1561,-166.57066705406078,-0.10670766627422215,1777,416.5797281806383,0.23442865964020163,2438,-35.317133983033244,-0.014486109098865153,3342,517.5361872463936,0.15485822478946548,2618,538.0775485294536,0.20553000325800366,866,51.1249951596735,0.059035791177452085,True,0.403551357730869,True
6h,25,15,3.0,4582,0.1015162297384073,465.1473646613822,0.5290266259275426,1.3802951886826245,1,-1.0,-1.0,137,-16.9948008603581,-0.1240496413164825,405,-50.31160123391744,-0.12422617588621591,748,128.55042725365044,0.17185885996477332,714,111.64702046611794,0.1563683760029663,1156,159.74578104695053,0.13818839190912674,1067,81.7676044433471,0.07663318129648275,354,51.74293354559178,0.14616647894234966,True,0.17578860089398174,False
8h,20,15,3.0,3866,0.10138576968618868,391.9573856068054,0.5346611484738748,1.391886035063714,0,0.0,,82,-10.701848108557034,-0.1305103427872809,317,-27.630647209935102,-0.08716292495247666,655,107.1345764469408,0.16356423885029128,587,109.6216752866388,0.18674902093124157,956,129.64984552883504,0.135616993230999,942,47.90514861007142,0.05085472251599939,327,35.97863505281151,0.11002640688933184,True,0.12222029835184119,False
4h,10,15,2.0,11607,0.10051326443262765,1166.657460269509,0.48057206857930557,1.2569866785630341,7,3.126327573529627,0.4466182247899467,373,-34.319809527018435,-0.0920102132091647,1200,-65.58260503431761,-0.05465217086193134,1749,400.5038338201557,0.22899018514588662,1960,190.26219109481957,0.09707254647694875,2883,306.20603377181567,0.10621090314665822,2619,323.9292146345358,0.12368431257523323,816,42.53227393598864,0.05212288472547628,True,0.2776558035806886,False
2h,25,30,3.0,12583,0.1004065681884338,1263.4158475150625,0.47286020821743624,1.2546834027980203,13,5.564105984184469,0.42800815262957453,486,6.280886347859376,0.012923634460616,1489,-134.04563696678315,-0.09002393349011628,1702,484.748781523109,0.2848112699900758,2314,75.23744192506486,0.03251401984661403,3173,393.0322833397866,0.12386772245187097,2568,402.58516993286173,0.15676992598631687,838,30.01281542897954,0.03581481554770828,True,0.31864818755018987,False
8h,25,15,3.0,3479,0.09950500130565669,346.17789954237963,0.5320494394941075,1.3870441598178236,0,0.0,,76,-12.354879040778405,-0.162564197904979,288,-27.385461232123102,-0.095088407055983,577,104.52234285713762,0.18114790789798546,528,114.22707442239299,0.21633915610301702,863,86.52520912070193,0.10026096074241243,850,44.575002375239734,0.052441179264987925,297,36.068611039808886,0.12144313481417134,True,0.12876328163688217,False
8h,25,20,3.0,3290,0.09918834614994539,326.3296588333203,0.5382978723404256,1.3525742779844294,0,0.0,,75,-14.342965181578501,-0.19123953575438002,264,-12.885667034138951,-0.04880934482628391,532,105.09652873174639,0.19754986603711727,504,109.8546173460887,0.21796551060731886,845,26.281490841410577,0.031102356025337962,792,68.66691489858918,0.08670065012448129,278,43.65873923120289,0.15704582457267224,True,0.21042192470057478,False
2h,30,10,2.0,14403,0.09872411477203318,1421.923425061594,0.4790668610706103,1.2855401125661003,11,3.5574743483123275,0.32340675893748433,561,35.637560664142654,0.0635250635724468,1632,41.596645202088865,0.02548814044245641,2000,313.4986011562776,0.1567493005781388,2585,35.73041502989412,0.013822210843285925,3804,339.1044625272403,0.08914418047508946,2848,664.8977097033683,0.23346127447449727,962,-12.099443569730157,-0.012577384168118667,True,0.4676044419723704,True
6h,10,20,3.0,7009,0.0981863596626401,688.1881948754444,0.5314595520045655,1.3200708876097824,3,-0.5179973589383,-0.17266578631276666,195,-21.61888175425677,-0.11086606027823984,592,-16.63397129975365,-0.028097924492827112,1145,241.35547215366384,0.2107908053743789,1123,78.52918862764301,0.0699280397396643,1749,170.43275262354072,0.0974458276864155,1658,189.4400714723251,0.11425818544772322,544,47.20156041122049,0.08676757428533179,True,0.275273642999081,False
