timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
2h,none,7,10,65,4.0,10,1202,0.6082,0.0789,1.4092,7.86,9.0,94.87
2h,none,7,10,65,4.0,15,1187,0.5746,0.0464,1.1816,9.51,12.3,55.09
2h,none,7,10,65,4.0,20,1183,0.5757,0.0305,1.1051,13.76,14.8,36.11
2h,none,7,15,50,2.0,5,4614,0.5277,-0.018,0.9425,131.17,4.2,-83.1
2h,none,7,15,50,2.0,10,4381,0.506,-0.0272,0.9339,172.79,6.5,-118.99
2h,none,7,15,50,2.0,15,4336,0.5208,-0.0269,0.9391,158.29,7.3,-116.8
2h,none,7,15,50,2.0,20,4326,0.5277,-0.029,0.9354,158.45,7.7,-125.53
2h,none,7,15,50,3.0,5,4433,0.5565,-0.0009,0.9955,59.82,4.6,-4.12
2h,none,7,15,50,3.0,10,4082,0.5647,0.0015,1.0054,63.12,7.4,6.17
2h,none,7,15,50,3.0,15,4008,0.603,0.0042,1.014,45.34,8.7,17.02
2h,none,7,15,50,3.0,20,3989,0.6144,0.0,1.0001,46.38,9.2,0.15
2h,none,7,15,50,4.0,5,4340,0.5618,-0.0031,0.9805,52.07,4.7,-13.48
2h,none,7,15,50,4.0,10,3949,0.5781,-0.0046,0.9788,54.38,7.8,-18.18
2h,none,7,15,50,4.0,15,3833,0.6241,-0.0033,0.986,43.84,9.3,-12.75
2h,none,7,15,50,4.0,20,3806,0.6379,-0.0062,0.9747,44.4,10.0,-23.59
2h,none,7,15,55,2.0,5,4614,0.5262,-0.0175,0.9444,129.72,4.3,-80.6
2h,none,7,15,55,2.0,10,4380,0.4881,-0.0284,0.9324,175.96,7.0,-124.3
2h,none,7,15,55,2.0,15,4335,0.4865,-0.0286,0.9384,167.71,8.3,-124.03
2h,none,7,15,55,2.0,20,4321,0.4904,-0.0354,0.9265,181.72,8.9,-152.86
2h,none,7,15,55,3.0,5,4433,0.5549,-0.0007,0.9968,59.94,4.6,-2.94
2h,none,7,15,55,3.0,10,4079,0.5452,0.0029,1.0103,65.84,8.0,11.96
2h,none,7,15,55,3.0,15,4001,0.5684,0.0047,1.0145,56.0,9.8,18.84
2h,none,7,15,55,3.0,20,3979,0.5861,-0.0024,0.9931,61.57,10.8,-9.42
2h,none,7,15,55,4.0,5,4340,0.5601,-0.0028,0.9823,51.63,4.8,-12.32
2h,none,7,15,55,4.0,10,3946,0.5596,-0.0023,0.9895,53.24,8.4,-9.22
2h,none,7,15,55,4.0,15,3825,0.5898,-0.0025,0.9902,47.97,10.5,-9.6
2h,none,7,15,55,4.0,20,3793,0.6164,-0.0079,0.9706,55.62,11.7,-30.05
2h,none,7,15,60,2.0,5,4614,0.5262,-0.018,0.9427,132.68,4.4,-83.01
2h,none,7,15,60,2.0,10,4380,0.4833,-0.0226,0.9465,159.51,7.3,-99.05
2h,none,7,15,60,2.0,15,4335,0.4644,-0.0305,0.9361,185.99,9.0,-132.13
2h,none,7,15,60,2.0,20,4315,0.4563,-0.0406,0.9191,207.97,10.1,-175.33
2h,none,7,15,60,3.0,5,4433,0.5549,-0.0012,0.9943,61.81,4.7,-5.22
2h,none,7,15,60,3.0,10,4078,0.5397,0.0082,1.0284,58.94,8.3,33.35
2h,none,7,15,60,3.0,15,4000,0.5407,0.006,1.0178,51.97,10.7,23.92
2h,none,7,15,60,3.0,20,3973,0.5467,-0.0043,0.9881,67.45,12.2,-17.13
2h,none,7,15,60,4.0,5,4340,0.5601,-0.0031,0.9803,52.86,4.8,-13.65
2h,none,7,15,60,4.0,10,3945,0.5531,0.0013,1.0056,47.66,8.8,4.95
2h,none,7,15,60,4.0,15,3824,0.562,-0.0022,0.9917,44.76,11.5,-8.44
2h,none,7,15,60,4.0,20,3788,0.5792,-0.0108,0.9629,61.32,13.3,-40.89
2h,none,7,15,65,2.0,5,4614,0.5262,-0.0188,0.9403,131.52,4.4,-86.52
2h,none,7,15,65,2.0,10,4380,0.4799,-0.0204,0.9519,156.04,7.5,-89.35
2h,none,7,15,65,2.0,15,4335,0.451,-0.0311,0.9358,192.52,9.7,-135.0
2h,none,7,15,65,2.0,20,4314,0.4358,-0.0428,0.9171,226.25,11.1,-184.78
2h,none,7,15,65,3.0,5,4433,0.5549,-0.0014,0.9934,60.79,4.7,-6.09
2h,none,7,15,65,3.0,10,4078,0.5356,0.0102,1.0353,57.34,8.6,41.71
2h,none,7,15,65,3.0,15,4000,0.5248,0.0037,1.0107,47.42,11.4,14.7
2h,none,7,15,65,3.0,20,3972,0.5191,-0.0076,0.98,67.93,13.5,-30.0
2h,none,7,15,65,4.0,5,4340,0.5601,-0.0033,0.9794,52.32,4.8,-14.31
2h,none,7,15,65,4.0,10,3945,0.5488,0.0035,1.0154,44.11,9.0,13.71
2h,none,7,15,65,4.0,15,3824,0.5452,-0.0018,0.9934,40.14,12.2,-6.91
2h,none,7,15,65,4.0,20,3787,0.5511,-0.0112,0.963,60.54,14.6,-42.43
2h,none,7,20,50,2.0,5,10596,0.5192,-0.0198,0.9355,215.7,4.3,-209.35
2h,none,7,20,50,2.0,10,9754,0.5151,-0.0279,0.9299,279.72,6.4,-272.0
2h,none,7,20,50,2.0,15,9580,0.5406,-0.0215,0.9489,210.65,7.2,-206.32
2h,none,7,20,50,2.0,20,9538,0.5463,-0.0242,0.9434,235.53,7.4,-230.55
2h,none,7,20,50,3.0,5,10110,0.5376,-0.0116,0.9441,123.18,4.5,-116.89
2h,none,7,20,50,3.0,10,8930,0.5617,-0.0174,0.9371,163.13,7.3,-155.64
2h,none,7,20,50,3.0,15,8660,0.609,-0.0106,0.9643,95.33,8.4,-91.63
2h,none,7,20,50,3.0,20,8578,0.6198,-0.0119,0.9606,105.25,8.9,-101.69
2h,none,7,20,50,4.0,5,9947,0.5421,-0.0098,0.9376,100.67,4.6,-97.55
2h,none,7,20,50,4.0,10,8588,0.5773,-0.0152,0.9286,137.73,7.7,-130.88
2h,none,7,20,50,4.0,15,8195,0.6279,-0.0114,0.9504,97.86,9.1,-93.41
2h,none,7,20,50,4.0,20,8082,0.6402,-0.0126,0.946,107.27,9.7,-101.76
2h,none,7,20,55,2.0,5,10595,0.5168,-0.0224,0.9274,242.79,4.4,-236.83
2h,none,7,20,55,2.0,10,9746,0.492,-0.0301,0.9265,299.36,7.0,-293.62
2h,none,7,20,55,2.0,15,9554,0.5007,-0.0221,0.9507,215.99,8.1,-210.81
2h,none,7,20,55,2.0,20,9478,0.5061,-0.028,0.9396,271.34,8.7,-265.05
2h,none,7,20,55,3.0,5,10109,0.5354,-0.013,0.9372,137.33,4.7,-131.73
2h,none,7,20,55,3.0,10,8918,0.535,-0.0193,0.9328,177.42,7.9,-171.82
2h,none,7,20,55,3.0,15,8610,0.5697,-0.0116,0.9638,114.43,9.6,-99.6
2h,none,7,20,55,3.0,20,8493,0.5874,-0.017,0.9492,148.17,10.5,-143.97
2h,none,7,20,55,4.0,5,9946,0.5398,-0.0112,0.9291,114.93,4.8,-111.38
2h,none,7,20,55,4.0,10,8574,0.5513,-0.0162,0.9266,143.05,8.3,-138.96
2h,none,7,20,55,4.0,15,8141,0.593,-0.0112,0.9549,95.13,10.3,-91.31
2h,none,7,20,55,4.0,20,7979,0.6151,-0.0164,0.9373,134.38,11.4,-130.49
2h,none,7,20,60,2.0,5,10595,0.5158,-0.0248,0.9194,270.41,4.4,-263.25
2h,none,7,20,60,2.0,10,9740,0.4817,-0.0308,0.9261,314.32,7.4,-299.61
2h,none,7,20,60,2.0,15,9538,0.4726,-0.0233,0.9497,232.1,9.0,-222.36
2h,none,7,20,60,2.0,20,9435,0.4642,-0.0359,0.9267,346.3,10.0,-338.98
2h,none,7,20,60,3.0,5,10109,0.5342,-0.0147,0.9295,153.51,4.7,-148.24
2h,none,7,20,60,3.0,10,8912,0.5246,-0.0192,0.934,180.73,8.3,-170.91
2h,none,7,20,60,3.0,15,8592,0.5399,-0.0101,0.9698,100.01,10.6,-86.72
2h,none,7,20,60,3.0,20,8441,0.5439,-0.0232,0.9356,200.48,12.0,-195.44
2h,none,7,20,60,4.0,5,9946,0.5386,-0.0125,0.9209,128.65,4.8,-124.46
2h,none,7,20,60,4.0,10,8567,0.5407,-0.0158,0.9296,143.21,8.7,-135.13
2h,none,7,20,60,4.0,15,8115,0.5634,-0.0098,0.9623,91.44,11.4,-79.73
2h,none,7,20,60,4.0,20,7920,0.5756,-0.0208,0.9264,173.77,13.1,-164.99
2h,none,7,20,65,2.0,5,10595,0.5157,-0.0248,0.9197,268.77,4.5,-262.24
2h,none,7,20,65,2.0,10,9739,0.4765,-0.0316,0.9247,323.66,7.7,-307.27
2h,none,7,20,65,2.0,15,9532,0.4571,-0.0251,0.9469,250.55,9.8,-238.9
2h,none,7,20,65,2.0,20,9416,0.4359,-0.0404,0.9202,396.73,11.1,-380.83
2h,none,7,20,65,3.0,5,10109,0.5341,-0.0146,0.9298,153.8,4.7,-147.68
2h,none,7,20,65,3.0,10,8912,0.5192,-0.0187,0.9361,176.67,8.6,-166.48
2h,none,7,20,65,3.0,15,8578,0.5204,-0.0105,0.9694,103.69,11.4,-89.84
2h,none,7,20,65,3.0,20,8407,0.5102,-0.0253,0.9328,222.38,13.4,-212.5
2h,none,7,20,65,4.0,5,9946,0.5385,-0.0125,0.9211,128.98,4.9,-124.16
2h,none,7,20,65,4.0,10,8567,0.5351,-0.0154,0.9317,141.41,9.0,-131.97
2h,none,7,20,65,4.0,15,8102,0.5415,-0.0111,0.9588,102.27,12.2,-89.57
2h,none,7,20,65,4.0,20,7884,0.5388,-0.0248,0.9169,207.22,14.6,-195.42
2h,none,7,25,50,2.0,5,19435,0.5151,-0.0195,0.935,391.9,4.2,-379.02
2h,none,7,25,50,2.0,10,17113,0.5217,-0.0328,0.9156,568.24,6.2,-561.35
2h,none,7,25,50,2.0,15,16637,0.5503,-0.0275,0.9329,463.89,6.9,-456.94
2h,none,7,25,50,2.0,20,16504,0.5554,-0.0302,0.927,505.78,7.1,-498.97
2h,none,7,25,50,3.0,5,18495,0.5328,-0.0082,0.9592,165.67,4.5,-150.75
2h,none,7,25,50,3.0,10,15537,0.5662,-0.0189,0.929,299.96,7.1,-294.16
2h,none,7,25,50,3.0,15,14727,0.6135,-0.0176,0.9387,269.74,8.1,-258.99
2h,none,7,25,50,3.0,20,14499,0.6217,-0.0184,0.9368,277.14,8.5,-266.18
2h,none,7,25,50,4.0,5,18189,0.5355,-0.0076,0.9501,147.35,4.6,-137.57
2h,none,7,25,50,4.0,10,14876,0.5781,-0.016,0.9215,243.88,7.4,-237.61
2h,none,7,25,50,4.0,15,13869,0.6303,-0.0147,0.933,212.3,8.8,-203.95
2h,none,7,25,50,4.0,20,13549,0.6387,-0.0164,0.9264,229.52,9.3,-222.33
2h,none,7,25,55,2.0,5,19427,0.5093,-0.0227,0.9249,454.24,4.4,-441.93
2h,none,7,25,55,2.0,10,17023,0.4891,-0.0394,0.903,676.33,6.8,-671.15
2h,none,7,25,55,2.0,15,16471,0.5087,-0.0303,0.9312,504.97,7.9,-498.53
2h,none,7,25,55,2.0,20,16252,0.5169,-0.0337,0.9255,553.66,8.4,-547.2
2h,none,7,25,55,3.0,5,18485,0.5272,-0.01,0.9502,201.59,4.6,-185.35
2h,none,7,25,55,3.0,10,15439,0.5316,-0.0244,0.9131,379.97,7.8,-376.99
2h,none,7,25,55,3.0,15,14524,0.5768,-0.0183,0.9416,273.82,9.4,-265.27
2h,none,7,25,55,3.0,20,14195,0.5944,-0.0212,0.9348,308.61,10.1,-300.24
2h,none,7,25,55,4.0,5,18180,0.5295,-0.0093,0.9391,179.15,4.7,-169.32
2h,none,7,25,55,4.0,10,14780,0.5431,-0.0197,0.9085,297.22,8.2,-290.93
2h,none,7,25,55,4.0,15,13667,0.5976,-0.015,0.9377,213.14,10.1,-205.07
2h,none,7,25,55,4.0,20,13218,0.6172,-0.0199,0.9212,268.06,11.1,-262.79
2h,none,7,25,60,2.0,5,19427,0.5081,-0.0233,0.9231,464.65,4.4,-452.82
2h,none,7,25,60,2.0,10,16986,0.4739,-0.0407,0.9019,697.78,7.3,-691.39
2h,none,7,25,60,2.0,15,16372,0.4748,-0.0297,0.9354,497.66,8.9,-486.63
2h,none,7,25,60,2.0,20,16053,0.4717,-0.038,0.9213,624.56,9.7,-610.32
2h,none,7,25,60,3.0,5,18485,0.5258,-0.0105,0.9479,210.95,4.7,-194.3
2h,none,7,25,60,3.0,10,15401,0.5149,-0.0244,0.9148,381.18,8.3,-376.05
2h,none,7,25,60,3.0,15,14412,0.5391,-0.0167,0.9496,270.29,10.4,-240.26
2h,none,7,25,60,3.0,20,13973,0.5477,-0.0258,0.927,380.94,11.7,-360.87
2h,none,7,25,60,4.0,5,18180,0.528,-0.0098,0.9363,188.89,4.8,-177.27
2h,none,7,25,60,4.0,10,14749,0.5261,-0.0196,0.9111,297.67,8.7,-288.45
2h,none,7,25,60,4.0,15,13566,0.5616,-0.0138,0.9462,216.74,11.2,-186.55
2h,none,7,25,60,4.0,20,12994,0.5776,-0.0232,0.916,311.77,12.8,-301.8
2h,none,7,25,65,2.0,5,19427,0.5078,-0.0234,0.9227,468.43,4.5,-455.36
2h,none,7,25,65,2.0,10,16980,0.4676,-0.0388,0.9072,664.75,7.6,-658.34
2h,none,7,25,65,2.0,15,16324,0.4547,-0.0306,0.9351,505.69,9.6,-500.05
2h,none,7,25,65,2.0,20,15915,0.4378,-0.0421,0.9164,677.69,10.9,-670.81
2h,none,7,25,65,3.0,5,18485,0.5253,-0.0107,0.9471,215.98,4.8,-197.6
2h,none,7,25,65,3.0,10,15397,0.5082,-0.0226,0.9218,357.38,8.6,-347.75
2h,none,7,25,65,3.0,15,14361,0.5154,-0.0169,0.9503,269.76,11.3,-243.4
2h,none,7,25,65,3.0,20,13838,0.5078,-0.0302,0.9192,435.66,13.2,-418.51
2h,none,7,25,65,4.0,5,18180,0.5276,-0.0098,0.9359,193.02,4.9,-178.64
2h,none,7,25,65,4.0,10,14742,0.5188,-0.0185,0.9165,287.23,9.0,-272.99
2h,none,7,25,65,4.0,15,13498,0.535,-0.0154,0.942,233.1,12.1,-207.55
2h,none,7,25,65,4.0,20,12857,0.536,-0.0282,0.9043,373.67,14.4,-362.57
2h,none,7,30,50,2.0,5,30816,0.5191,-0.0172,0.941,543.21,4.1,-531.31
2h,none,7,30,50,2.0,10,26087,0.5403,-0.0314,0.9159,828.7,6.0,-820.01
2h,none,7,30,50,2.0,15,25084,0.5673,-0.029,0.9259,729.98,6.5,-728.34
2h,none,7,30,50,2.0,20,24794,0.5734,-0.0299,0.9243,745.97,6.7,-741.86
2h,none,7,30,50,3.0,5,29322,0.5325,-0.0108,0.9451,321.85,4.4,-317.92
2h,none,7,30,50,3.0,10,23522,0.5824,-0.0192,0.9251,455.84,6.7,-451.66
2h,none,7,30,50,3.0,15,21993,0.6242,-0.0189,0.931,415.33,7.7,-414.79
2h,none,7,30,50,3.0,20,21517,0.6316,-0.0189,0.9316,407.68,8.0,-406.31
2h,none,7,30,50,4.0,5,28862,0.5345,-0.0094,0.9373,272.29,4.5,-270.04
2h,none,7,30,50,4.0,10,22521,0.5927,-0.0144,0.9254,327.29,7.1,-324.2
2h,none,7,30,50,4.0,15,20657,0.6393,-0.0163,0.9219,337.37,8.3,-336.75
2h,none,7,30,50,4.0,20,20000,0.646,-0.0162,0.9229,325.42,8.8,-324.56
2h,none,7,30,55,2.0,5,30759,0.5096,-0.0196,0.9339,614.68,4.3,-602.11
2h,none,7,30,55,2.0,10,25723,0.4996,-0.0361,0.9086,939.73,6.7,-929.49
2h,none,7,30,55,2.0,15,24432,0.5203,-0.0327,0.9236,805.14,7.7,-800.14
2h,none,7,30,55,2.0,20,23907,0.5317,-0.0333,0.924,805.06,8.1,-796.1
2h,none,7,30,55,3.0,5,29267,0.5229,-0.0119,0.9406,354.5,4.6,-347.04
2h,none,7,30,55,3.0,10,23178,0.539,-0.0237,0.9134,553.97,7.6,-548.33
2h,none,7,30,55,3.0,15,21289,0.5839,-0.0219,0.9279,471.61,9.1,-466.09
2h,none,7,30,55,3.0,20,20565,0.6023,-0.0225,0.9279,469.61,9.8,-463.42
2h,none,7,30,55,4.0,5,28809,0.5246,-0.0101,0.9332,295.13,4.7,-290.23
2h,none,7,30,55,4.0,10,22167,0.5482,-0.0181,0.9125,405.27,7.9,-401.36
2h,none,7,30,55,4.0,15,19980,0.6049,-0.0183,0.9214,370.05,9.7,-365.32
2h,none,7,30,55,4.0,20,19047,0.6246,-0.019,0.9209,365.08,10.7,-361.55
2h,none,7,30,60,2.0,5,30746,0.5068,-0.0202,0.932,636.95,4.4,-621.22
2h,none,7,30,60,2.0,10,25548,0.4779,-0.0386,0.9051,999.59,7.2,-985.83
2h,none,7,30,60,2.0,15,24046,0.4823,-0.0318,0.9298,774.92,8.7,-764.38
2h,none,7,30,60,2.0,20,23264,0.4836,-0.0376,0.9206,892.33,9.5,-874.52
2h,none,7,30,60,3.0,5,29250,0.5198,-0.0121,0.9395,364.39,4.7,-354.61
2h,none,7,30,60,3.0,10,23025,0.5144,-0.026,0.9079,607.95,8.1,-598.69
2h,none,7,30,60,3.0,15,20954,0.5443,-0.0191,0.941,412.26,10.2,-399.98
2h,none,7,30,60,3.0,20,19984,0.5579,-0.0235,0.9315,485.6,11.4,-470.05
2h,none,7,30,60,4.0,5,28792,0.5213,-0.0104,0.9313,306.25,4.8,-299.78
2h,none,7,30,60,4.0,10,22013,0.5228,-0.0198,0.9074,442.22,8.5,-436.24
2h,none,7,30,60,4.0,15,19664,0.567,-0.0161,0.9357,326.9,10.9,-315.7
2h,none,7,30,60,4.0,20,18463,0.5849,-0.022,0.9179,414.92,12.5,-405.59
2h,none,7,30,65,2.0,5,30745,0.506,-0.0201,0.9323,633.05,4.5,-618.78
2h,none,7,30,65,2.0,10,25477,0.468,-0.0382,0.9072,983.66,7.6,-973.92
2h,none,7,30,65,2.0,15,23832,0.4563,-0.0328,0.9299,788.47,9.6,-781.76
2h,none,7,30,65,2.0,20,22839,0.4454,-0.0393,0.9211,903.86,10.8,-897.63
2h,none,7,30,65,3.0,5,29249,0.5189,-0.0121,0.9398,363.66,4.8,-353.56
2h,none,7,30,65,3.0,10,22959,0.5032,-0.0262,0.9085,607.74,8.6,-600.85
2h,none,7,30,65,3.0,15,20745,0.5126,-0.0195,0.942,415.0,11.2,-405.49
2h,none,7,30,65,3.0,20,19569,0.5146,-0.0254,0.9307,507.95,13.0,-496.78
2h,none,7,30,65,4.0,5,28791,0.5204,-0.0104,0.9313,306.76,4.9,-300.05
2h,none,7,30,65,4.0,10,21941,0.511,-0.0197,0.909,436.35,9.0,-432.97
2h,none,7,30,65,4.0,15,19459,0.534,-0.0171,0.9346,340.4,12.0,-332.93
2h,none,7,30,65,4.0,20,18068,0.5408,-0.0237,0.9176,435.29,14.2,-428.5
2h,none,10,10,50,2.0,5,254,0.6181,0.0632,1.2541,7.11,4.4,16.04
2h,none,10,10,50,2.0,10,251,0.5936,0.118,1.3846,8.87,7.9,29.62
2h,none,10,10,50,2.0,15,251,0.5538,0.0672,1.1704,7.94,10.4,16.87
2h,none,10,10,50,2.0,20,251,0.5259,0.0552,1.1321,10.09,12.1,13.85
2h,none,10,10,50,3.0,5,249,0.6827,0.0919,1.6795,4.42,4.8,22.89
2h,none,10,10,50,3.0,10,244,0.6844,0.1642,2.0426,5.69,9.0,40.05
2h,none,10,10,50,3.0,15,244,0.6311,0.0932,1.372,5.54,12.1,22.74
2h,none,10,10,50,3.0,20,244,0.6311,0.095,1.354,6.4,14.3,23.17
2h,none,10,10,50,4.0,5,247,0.6964,0.0808,1.8545,3.28,4.9,19.95
2h,none,10,10,50,4.0,10,242,0.7025,0.1379,2.2316,3.55,9.3,33.38
2h,none,10,10,50,4.0,15,241,0.6556,0.072,1.3633,3.52,12.6,17.36
2h,none,10,10,50,4.0,20,241,0.6598,0.0709,1.3302,3.88,15.0,17.08
2h,none,10,10,55,2.0,5,254,0.6181,0.0634,1.2551,7.11,4.4,16.1
2h,none,10,10,55,2.0,10,251,0.5936,0.1156,1.3768,8.87,8.1,29.02
2h,none,10,10,55,2.0,15,251,0.5378,0.0274,1.0679,8.42,10.9,6.89
2h,none,10,10,55,2.0,20,251,0.502,0.0128,1.0294,13.72,13.1,3.21
2h,none,10,10,55,3.0,5,249,0.6827,0.0921,1.6807,4.42,4.8,22.93
2h,none,10,10,55,3.0,10,244,0.6844,0.1631,2.0357,5.93,9.1,39.79
2h,none,10,10,55,3.0,15,244,0.6066,0.0549,1.2108,6.0,12.8,13.41
2h,none,10,10,55,3.0,20,244,0.5861,0.0477,1.1647,7.3,15.7,11.64
2h,none,10,10,55,4.0,5,247,0.6964,0.0809,1.8558,3.28,4.9,19.98
2h,none,10,10,55,4.0,10,242,0.7025,0.1381,2.2332,3.73,9.4,33.43
2h,none,10,10,55,4.0,15,241,0.6307,0.0439,1.2121,4.33,13.3,10.58
2h,none,10,10,55,4.0,20,241,0.6183,0.0371,1.1606,5.26,16.4,8.93
2h,none,10,10,60,2.0,5,254,0.6181,0.0696,1.2799,7.11,4.4,17.67
2h,none,10,10,60,2.0,10,251,0.5936,0.118,1.3846,9.18,8.2,29.62
2h,none,10,10,60,2.0,15,251,0.5378,0.017,1.0421,9.43,11.3,4.27
2h,none,10,10,60,2.0,20,251,0.498,0.0182,1.0414,11.25,13.9,4.57
2h,none,10,10,60,3.0,5,249,0.6827,0.0963,1.7117,4.42,4.8,23.97
2h,none,10,10,60,3.0,10,244,0.6844,0.1657,2.0522,5.93,9.3,40.42
2h,none,10,10,60,3.0,15,244,0.6066,0.0428,1.1642,6.0,13.2,10.45
2h,none,10,10,60,3.0,20,244,0.5738,0.0408,1.1384,6.0,16.5,9.96
2h,none,10,10,60,4.0,5,247,0.6964,0.0841,1.8894,3.28,4.9,20.76
2h,none,10,10,60,4.0,10,242,0.7025,0.1411,2.2601,3.73,9.6,34.16
2h,none,10,10,60,4.0,15,241,0.6307,0.0335,1.1617,4.44,13.7,8.07
2h,none,10,10,60,4.0,20,241,0.6017,0.0304,1.1289,4.8,17.3,7.33
2h,none,10,10,65,2.0,5,254,0.6181,0.0696,1.2799,7.11,4.4,17.67
2h,none,10,10,65,2.0,10,251,0.5936,0.1159,1.3778,9.18,8.2,29.1
2h,none,10,10,65,2.0,15,251,0.5339,0.0022,1.0054,10.52,11.5,0.55
2h,none,10,10,65,2.0,20,251,0.4861,0.0067,1.015,13.69,14.3,1.68
2h,none,10,10,65,3.0,5,249,0.6827,0.0963,1.7117,4.42,4.8,23.97
2h,none,10,10,65,3.0,10,244,0.6844,0.164,2.0415,5.93,9.3,40.01
2h,none,10,10,65,3.0,15,244,0.6025,0.0311,1.1189,6.0,13.4,7.59
2h,none,10,10,65,3.0,20,244,0.5615,0.0278,1.0925,5.82,17.0,6.79
2h,none,10,10,65,4.0,5,247,0.6964,0.0841,1.8894,3.28,4.9,20.76
2h,none,10,10,65,4.0,10,242,0.7025,0.1392,2.2431,3.73,9.6,33.7
2h,none,10,10,65,4.0,15,241,0.6266,0.0232,1.1117,4.44,14.0,5.59
2h,none,10,10,65,4.0,20,241,0.5934,0.02,1.0844,4.8,17.9,4.83
2h,none,10,15,50,2.0,5,1475,0.5749,0.0617,1.2119,17.78,4.3,91.0
2h,none,10,15,50,2.0,10,1413,0.528,0.0644,1.1704,18.78,7.4,90.95
2h,none,10,15,50,2.0,15,1403,0.5096,0.0594,1.1376,17.68,9.1,83.35
2h,none,10,15,50,2.0,20,1403,0.4996,0.0497,1.1091,19.74,10.1,69.75
2h,none,10,15,50,3.0,5,1421,0.6115,0.0572,1.2996,11.11,4.6,81.25
2h,none,10,15,50,3.0,10,1339,0.5967,0.0853,1.3476,12.98,8.2,114.15
2h,none,10,15,50,3.0,15,1319,0.5845,0.0619,1.2031,11.06,10.5,81.59
2h,none,10,15,50,3.0,20,1313,0.5903,0.0535,1.1628,11.46,11.9,70.24
2h,none,10,15,50,4.0,5,1397,0.6178,0.0452,1.3207,9.2,4.8,63.19
2h,none,10,15,50,4.0,10,1296,0.6111,0.0719,1.3939,12.28,8.6,93.14
2h,none,10,15,50,4.0,15,1260,0.6111,0.0537,1.2307,14.5,11.3,67.69
2h,none,10,15,50,4.0,20,1251,0.6203,0.041,1.1594,14.21,13.0,51.27
2h,none,10,15,55,2.0,5,1475,0.5742,0.0608,1.2088,17.78,4.3,89.69
2h,none,10,15,55,2.0,10,1413,0.5244,0.0736,1.1941,18.15,7.6,104.04
2h,none,10,15,55,2.0,15,1403,0.4968,0.0645,1.1464,16.3,9.9,90.44
2h,none,10,15,55,2.0,20,1403,0.4783,0.054,1.1144,16.62,11.4,75.78
2h,none,10,15,55,3.0,5,1421,0.6108,0.0562,1.2945,11.11,4.7,79.88
2h,none,10,15,55,3.0,10,1339,0.5937,0.0969,1.3937,12.57,8.6,129.69
2h,none,10,15,55,3.0,15,1319,0.5679,0.0689,1.2214,10.34,11.4,90.94
2h,none,10,15,55,3.0,20,1313,0.5613,0.0614,1.1783,11.34,13.4,80.63
2h,none,10,15,55,4.0,5,1397,0.617,0.0445,1.3154,9.2,4.8,62.17
2h,none,10,15,55,4.0,10,1296,0.608,0.0805,1.44,11.98,9.0,104.39
2h,none,10,15,55,4.0,15,1260,0.5921,0.0579,1.2416,12.43,12.2,72.97
2h,none,10,15,55,4.0,20,1251,0.5907,0.047,1.1731,11.32,14.5,58.76
2h,none,10,15,60,2.0,5,1475,0.5742,0.0593,1.2037,17.2,4.4,87.52
2h,none,10,15,60,2.0,10,1413,0.5223,0.0686,1.1797,16.34,7.8,96.9
2h,none,10,15,60,2.0,15,1403,0.4925,0.043,1.097,15.3,10.5,60.29
2h,none,10,15,60,2.0,20,1403,0.4654,0.0263,1.0549,20.77,12.5,36.93
2h,none,10,15,60,3.0,5,1421,0.6108,0.0546,1.2858,10.72,4.7,77.54
2h,none,10,15,60,3.0,10,1339,0.5915,0.0963,1.3881,11.54,8.8,128.93
2h,none,10,15,60,3.0,15,1319,0.5625,0.0529,1.1686,11.61,12.1,69.8
2h,none,10,15,60,3.0,20,1313,0.5438,0.0388,1.1099,11.85,14.7,50.96
2h,none,10,15,60,4.0,5,1397,0.617,0.0432,1.3065,8.9,4.8,60.42
2h,none,10,15,60,4.0,10,1296,0.6057,0.0815,1.4413,10.74,9.2,105.59
2h,none,10,15,60,4.0,15,1260,0.5849,0.0468,1.1939,13.71,12.9,59.01
2h,none,10,15,60,4.0,20,1251,0.5707,0.0322,1.116,13.77,15.9,40.24
2h,none,10,15,65,2.0,5,1475,0.5742,0.0593,1.2037,17.18,4.4,87.48
2h,none,10,15,65,2.0,10,1413,0.5223,0.0657,1.1721,14.91,7.9,92.77
2h,none,10,15,65,2.0,15,1403,0.4911,0.0265,1.0598,15.02,10.8,37.22
2h,none,10,15,65,2.0,20,1403,0.4619,0.0091,1.019,20.26,13.3,12.84
2h,none,10,15,65,3.0,5,1421,0.6108,0.0546,1.2857,10.71,4.7,77.52
2h,none,10,15,65,3.0,10,1339,0.5915,0.0952,1.3837,10.64,8.8,127.44
2h,none,10,15,65,3.0,15,1319,0.5603,0.0382,1.1212,13.39,12.5,50.34
2h,none,10,15,65,3.0,20,1313,0.5385,0.0206,1.058,14.43,15.6,27.1
2h,none,10,15,65,4.0,5,1397,0.617,0.0432,1.3064,8.9,4.8,60.4
2h,none,10,15,65,4.0,10,1296,0.6057,0.0808,1.4375,10.74,9.3,104.67
2h,none,10,15,65,4.0,15,1260,0.5833,0.036,1.1485,13.97,13.3,45.3
2h,none,10,15,65,4.0,20,1251,0.5643,0.0166,1.0592,14.92,16.9,20.8
