timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
1d,none,7,10,65,4.0,10,28,0.7143,0.1391,3.1774,0.5,9.8,3.9
1d,none,7,10,65,4.0,15,28,0.7143,0.1155,2.1352,1.26,14.3,3.23
1d,none,7,10,65,4.0,20,27,0.7407,0.2539,3.2744,1.37,17.9,6.85
1d,none,7,15,50,2.0,5,170,0.6647,0.0848,1.3616,5.26,4.5,14.42
1d,none,7,15,50,2.0,10,167,0.6707,0.1947,1.7724,4.11,7.2,32.51
1d,none,7,15,50,2.0,15,167,0.6707,0.2083,1.7839,4.0,8.6,34.79
1d,none,7,15,50,2.0,20,165,0.6788,0.1898,1.6547,4.14,9.2,31.32
1d,none,7,15,50,3.0,5,168,0.6905,0.0843,1.6066,3.29,4.8,14.16
1d,none,7,15,50,3.0,10,164,0.7134,0.1616,2.0584,2.6,8.0,26.5
1d,none,7,15,50,3.0,15,163,0.7239,0.174,2.1237,2.62,9.8,28.36
1d,none,7,15,50,3.0,20,161,0.7329,0.1631,1.9527,2.55,10.8,26.26
1d,none,7,15,50,4.0,5,167,0.6886,0.0695,1.7066,2.97,4.8,11.6
1d,none,7,15,50,4.0,10,162,0.7099,0.1408,2.4569,1.94,8.4,22.8
1d,none,7,15,50,4.0,15,161,0.7267,0.1588,2.7735,1.52,10.5,25.57
1d,none,7,15,50,4.0,20,159,0.7547,0.1572,2.5778,1.58,11.7,24.99
1d,none,7,15,55,2.0,5,170,0.6647,0.0774,1.3298,5.53,4.6,13.15
1d,none,7,15,55,2.0,10,167,0.6647,0.1987,1.774,4.06,7.8,33.18
1d,none,7,15,55,2.0,15,167,0.6467,0.2323,1.8504,4.47,10.0,38.8
1d,none,7,15,55,2.0,20,165,0.6424,0.2355,1.771,4.3,11.1,38.85
1d,none,7,15,55,3.0,5,168,0.6905,0.0793,1.5703,3.38,4.9,13.32
1d,none,7,15,55,3.0,10,164,0.7073,0.1627,2.0436,2.69,8.7,26.68
1d,none,7,15,55,3.0,15,163,0.6933,0.1861,2.1309,2.99,11.3,30.34
1d,none,7,15,55,3.0,20,161,0.7019,0.1908,2.0193,2.61,12.9,30.72
1d,none,7,15,55,4.0,5,167,0.6886,0.0657,1.6679,3.03,4.9,10.97
1d,none,7,15,55,4.0,10,162,0.7037,0.1416,2.4295,2.11,9.0,22.93
1d,none,7,15,55,4.0,15,161,0.6957,0.1689,2.7579,1.97,12.1,27.2
1d,none,7,15,55,4.0,20,159,0.7296,0.1821,2.682,1.54,14.1,28.95
1d,none,7,15,60,2.0,5,170,0.6647,0.075,1.3195,5.53,4.6,12.75
1d,none,7,15,60,2.0,10,167,0.6647,0.1809,1.7046,4.34,8.2,30.21
1d,none,7,15,60,2.0,15,167,0.6228,0.1669,1.5904,5.35,11.2,27.87
1d,none,7,15,60,2.0,20,163,0.6074,0.2129,1.643,5.18,13.0,34.7
1d,none,7,15,60,3.0,5,168,0.6905,0.0776,1.5587,3.38,4.9,13.04
1d,none,7,15,60,3.0,10,164,0.7073,0.1506,1.966,2.7,9.1,24.69
1d,none,7,15,60,3.0,15,163,0.6687,0.1394,1.8054,4.01,12.6,22.72
1d,none,7,15,60,3.0,20,159,0.673,0.1788,1.871,4.53,14.9,28.43
1d,none,7,15,60,4.0,5,167,0.6886,0.0645,1.6555,3.03,5.0,10.76
1d,none,7,15,60,4.0,10,162,0.7037,0.1324,2.3368,2.25,9.5,21.45
1d,none,7,15,60,4.0,15,161,0.6708,0.1314,2.2563,3.4,13.3,21.15
1d,none,7,15,60,4.0,20,157,0.707,0.1719,2.3802,3.57,16.1,26.98
1d,none,7,15,65,2.0,5,170,0.6647,0.0673,1.2869,5.53,4.6,11.44
1d,none,7,15,65,2.0,10,167,0.6647,0.1784,1.6949,4.34,8.4,29.79
1d,none,7,15,65,2.0,15,167,0.6108,0.1528,1.5232,5.35,11.7,25.52
1d,none,7,15,65,2.0,20,162,0.5926,0.2195,1.6353,5.37,13.9,35.56
1d,none,7,15,65,3.0,5,168,0.6905,0.0725,1.5215,3.38,4.9,12.18
1d,none,7,15,65,3.0,10,164,0.7073,0.1489,1.9551,2.7,9.2,24.42
1d,none,7,15,65,3.0,15,163,0.6626,0.1326,1.7495,4.01,13.1,21.61
1d,none,7,15,65,3.0,20,158,0.6646,0.195,1.9289,4.66,15.9,30.81
1d,none,7,15,65,4.0,5,167,0.6886,0.0606,1.6158,3.03,5.0,10.11
1d,none,7,15,65,4.0,10,162,0.7037,0.1311,2.3238,2.25,9.6,21.24
1d,none,7,15,65,4.0,15,161,0.6646,0.1262,2.1743,3.4,13.9,20.32
1d,none,7,15,65,4.0,20,156,0.6859,0.1825,2.3945,3.66,17.2,28.47
1d,none,7,20,50,2.0,5,526,0.557,-0.0139,0.9498,17.16,4.3,-7.32
1d,none,7,20,50,2.0,10,504,0.5635,0.0162,1.0498,12.08,6.6,8.15
1d,none,7,20,50,2.0,15,494,0.5789,0.0186,1.0544,12.96,7.9,9.2
1d,none,7,20,50,2.0,20,485,0.5876,0.0044,1.012,18.98,8.4,2.12
1d,none,7,20,50,3.0,5,510,0.5784,0.0162,1.0994,9.17,4.6,8.27
1d,none,7,20,50,3.0,10,473,0.6131,0.0404,1.1978,8.44,7.5,19.12
1d,none,7,20,50,3.0,15,463,0.6544,0.055,1.2692,8.43,9.2,25.45
1d,none,7,20,50,3.0,20,450,0.6556,0.0384,1.1721,10.8,9.9,17.28
1d,none,7,20,50,4.0,5,505,0.5881,0.0258,1.23,5.15,4.7,13.04
1d,none,7,20,50,4.0,10,464,0.6336,0.0675,1.5349,4.66,8.0,31.33
1d,none,7,20,50,4.0,15,450,0.6911,0.0871,1.7282,4.48,9.9,39.21
1d,none,7,20,50,4.0,20,434,0.6959,0.0806,1.6285,4.57,10.8,34.96
1d,none,7,20,55,2.0,5,526,0.557,-0.0208,0.9251,20.25,4.4,-10.92
1d,none,7,20,55,2.0,10,504,0.5437,0.0081,1.0245,14.13,7.2,4.07
1d,none,7,20,55,2.0,15,493,0.5477,0.0274,1.0767,12.79,9.1,13.49
1d,none,7,20,55,2.0,20,483,0.53,-0.0028,0.993,23.93,10.0,-1.33
1d,none,7,20,55,3.0,5,510,0.5784,0.0119,1.0727,10.38,4.7,6.05
1d,none,7,20,55,3.0,10,473,0.5856,0.0367,1.1753,9.43,8.2,17.35
1d,none,7,20,55,3.0,15,462,0.6104,0.0636,1.2872,10.05,10.6,29.36
1d,none,7,20,55,3.0,20,447,0.5973,0.0388,1.1542,13.95,11.9,17.37
1d,none,7,20,55,4.0,5,505,0.5881,0.0224,1.1993,6.03,4.8,11.29
1d,none,7,20,55,4.0,10,464,0.6078,0.0661,1.5092,5.1,8.7,30.69
1d,none,7,20,55,4.0,15,449,0.6481,0.0929,1.6887,5.23,11.4,41.71
1d,none,7,20,55,4.0,20,430,0.6395,0.084,1.561,4.49,13.1,36.12
1d,none,7,20,60,2.0,5,526,0.557,-0.0214,0.9229,20.39,4.5,-11.25
1d,none,7,20,60,2.0,10,504,0.5298,0.0057,1.0172,12.66,7.6,2.88
1d,none,7,20,60,2.0,15,493,0.5132,0.0346,1.093,10.96,10.0,17.03
1d,none,7,20,60,2.0,20,482,0.4917,0.006,1.014,19.76,11.3,2.88
1d,none,7,20,60,3.0,5,510,0.5784,0.0111,1.0678,10.19,4.8,5.65
1d,none,7,20,60,3.0,10,473,0.5708,0.0343,1.1624,9.25,8.6,16.21
1d,none,7,20,60,3.0,15,461,0.551,0.0558,1.2344,9.26,11.6,25.7
1d,none,7,20,60,3.0,20,444,0.545,0.0308,1.1084,13.5,13.5,13.65
1d,none,7,20,60,4.0,5,505,0.5881,0.0218,1.1939,6.08,4.9,10.99
1d,none,7,20,60,4.0,10,464,0.5927,0.0639,1.4865,4.62,9.1,29.64
1d,none,7,20,60,4.0,15,448,0.5804,0.0854,1.5721,4.83,12.5,38.27
1d,none,7,20,60,4.0,20,426,0.5798,0.0772,1.4383,4.57,14.9,32.89
1d,none,7,20,65,2.0,5,526,0.5551,-0.0216,0.9221,20.09,4.5,-11.37
1d,none,7,20,65,2.0,10,504,0.5258,-0.0044,0.9867,16.79,7.9,-2.23
1d,none,7,20,65,2.0,15,493,0.5051,0.0181,1.0479,12.91,10.7,8.94
1d,none,7,20,65,2.0,20,481,0.4532,0.0082,1.0185,19.45,12.5,3.93
1d,none,7,20,65,3.0,5,510,0.5765,0.0117,1.0715,10.19,4.8,5.95
1d,none,7,20,65,3.0,10,473,0.5666,0.0291,1.1373,8.36,8.9,13.76
1d,none,7,20,65,3.0,15,461,0.5423,0.0464,1.1912,9.03,12.4,21.39
1d,none,7,20,65,3.0,20,443,0.5034,0.0374,1.1278,13.03,14.9,16.58
1d,none,7,20,65,4.0,5,505,0.5861,0.0222,1.1978,6.08,4.9,11.22
1d,none,7,20,65,4.0,10,464,0.5862,0.0601,1.4539,5.19,9.4,27.87
1d,none,7,20,65,4.0,15,448,0.567,0.0746,1.4749,5.34,13.3,33.41
1d,none,7,20,65,4.0,20,425,0.5294,0.0782,1.4149,5.17,16.3,33.25
1d,none,7,25,50,2.0,5,1157,0.5609,0.0485,1.2075,11.85,4.3,56.1
1d,none,7,25,50,2.0,10,1034,0.5909,0.0719,1.249,12.19,6.6,74.35
1d,none,7,25,50,2.0,15,1002,0.6188,0.0743,1.2414,11.84,7.7,74.41
1d,none,7,25,50,2.0,20,982,0.6263,0.073,1.2325,14.96,8.1,71.69
1d,none,7,25,50,3.0,5,1127,0.5688,0.0411,1.2772,5.15,4.5,46.29
1d,none,7,25,50,3.0,10,977,0.6223,0.054,1.2749,6.6,7.2,52.76
1d,none,7,25,50,3.0,15,924,0.6591,0.06,1.2888,5.91,8.7,55.4
1d,none,7,25,50,3.0,20,893,0.6674,0.0539,1.251,6.14,9.2,48.16
1d,none,7,25,50,4.0,5,1112,0.5719,0.038,1.3639,3.92,4.6,42.29
1d,none,7,25,50,4.0,10,944,0.6292,0.0634,1.4955,4.47,7.6,59.84
1d,none,7,25,50,4.0,15,876,0.6781,0.0717,1.5314,4.25,9.3,62.77
1d,none,7,25,50,4.0,20,843,0.6845,0.0678,1.4861,4.01,10.0,57.19
1d,none,7,25,55,2.0,5,1157,0.554,0.0442,1.1873,13.14,4.5,51.19
1d,none,7,25,55,2.0,10,1032,0.5581,0.0611,1.2011,13.45,7.4,63.06
1d,none,7,25,55,2.0,15,994,0.5744,0.0777,1.2313,7.36,9.0,77.21
1d,none,7,25,55,2.0,20,967,0.5812,0.0776,1.2211,10.59,9.7,75.05
1d,none,7,25,55,3.0,5,1127,0.5617,0.0386,1.2575,5.71,4.7,43.5
1d,none,7,25,55,3.0,10,973,0.5838,0.0471,1.2273,6.3,8.0,45.79
1d,none,7,25,55,3.0,15,915,0.6153,0.0671,1.2907,6.03,10.1,61.36
1d,none,7,25,55,3.0,20,879,0.6291,0.06,1.2458,6.51,11.0,52.72
1d,none,7,25,55,4.0,5,1112,0.5647,0.0364,1.3441,4.35,4.8,40.47
1d,none,7,25,55,4.0,10,940,0.5894,0.0597,1.4409,4.71,8.4,56.16
1d,none,7,25,55,4.0,15,867,0.6401,0.0818,1.5417,4.01,10.8,70.93
1d,none,7,25,55,4.0,20,824,0.6505,0.0744,1.4594,3.86,12.0,61.3
1d,none,7,25,60,2.0,5,1157,0.5523,0.0438,1.1853,11.92,4.6,50.69
1d,none,7,25,60,2.0,10,1031,0.5432,0.06,1.1961,12.62,7.9,61.86
1d,none,7,25,60,2.0,15,991,0.5388,0.0846,1.2385,8.71,10.1,83.79
1d,none,7,25,60,2.0,20,955,0.5277,0.0885,1.2275,12.13,11.2,84.51
1d,none,7,25,60,3.0,5,1127,0.5599,0.0381,1.2537,5.22,4.8,42.9
1d,none,7,25,60,3.0,10,972,0.5669,0.0459,1.2188,6.29,8.5,44.64
1d,none,7,25,60,3.0,15,912,0.5702,0.0661,1.2667,7.83,11.2,60.28
1d,none,7,25,60,3.0,20,866,0.5716,0.0575,1.2055,11.75,12.8,49.79
1d,none,7,25,60,4.0,5,1112,0.5629,0.0363,1.3427,4.1,4.9,40.36
1d,none,7,25,60,4.0,10,939,0.5719,0.0587,1.4252,4.71,8.9,55.1
1d,none,7,25,60,4.0,15,863,0.5863,0.0785,1.4666,4.22,12.0,67.71
1d,none,7,25,60,4.0,20,809,0.5871,0.0687,1.3521,6.58,13.9,55.58
1d,none,7,25,65,2.0,5,1157,0.5523,0.043,1.1817,11.86,4.6,49.71
1d,none,7,25,65,2.0,10,1028,0.537,0.0461,1.1492,14.5,8.2,47.42
1d,none,7,25,65,2.0,15,988,0.5051,0.0586,1.1569,10.89,10.9,57.92
1d,none,7,25,65,2.0,20,945,0.473,0.0501,1.1178,13.62,12.5,47.34
1d,none,7,25,65,3.0,5,1127,0.5599,0.0373,1.2484,5.24,4.8,42.0
1d,none,7,25,65,3.0,10,969,0.5593,0.0344,1.1616,6.62,8.9,33.3
1d,none,7,25,65,3.0,15,909,0.5325,0.0459,1.1753,6.68,12.1,41.71
1d,none,7,25,65,3.0,20,852,0.5153,0.0264,1.0852,10.34,14.3,22.48
1d,none,7,25,65,4.0,5,1112,0.5629,0.0362,1.3416,4.07,4.9,40.23
1d,none,7,25,65,4.0,10,936,0.5662,0.0521,1.3728,4.53,9.3,48.74
1d,none,7,25,65,4.0,15,861,0.547,0.0616,1.3401,4.22,12.9,53.05
1d,none,7,25,65,4.0,20,793,0.5271,0.0431,1.196,5.91,15.6,34.17
1d,none,7,30,50,2.0,5,1975,0.523,0.0157,1.067,23.81,4.3,30.94
1d,none,7,30,50,2.0,10,1610,0.5733,0.027,1.0898,23.62,6.6,43.4
1d,none,7,30,50,2.0,15,1522,0.6137,0.0332,1.106,24.48,7.5,50.54
1d,none,7,30,50,2.0,20,1488,0.6216,0.0342,1.1087,25.24,7.8,50.85
1d,none,7,30,50,3.0,5,1918,0.5349,0.0173,1.1151,9.49,4.5,33.18
1d,none,7,30,50,3.0,10,1494,0.6138,0.0297,1.1498,11.4,7.2,44.35
1d,none,7,30,50,3.0,15,1378,0.6567,0.0394,1.193,10.11,8.5,54.24
1d,none,7,30,50,3.0,20,1333,0.6639,0.0349,1.1678,12.14,9.0,46.51
1d,none,7,30,50,4.0,5,1896,0.5364,0.0164,1.1505,6.99,4.5,31.04
1d,none,7,30,50,4.0,10,1451,0.6189,0.0316,1.2264,5.23,7.4,45.86
1d,none,7,30,50,4.0,15,1311,0.659,0.0386,1.2679,5.29,9.0,50.6
1d,none,7,30,50,4.0,20,1258,0.6685,0.0301,1.1993,6.89,9.6,37.85
1d,none,7,30,55,2.0,5,1972,0.5142,0.0135,1.0571,26.75,4.5,26.6
1d,none,7,30,55,2.0,10,1576,0.526,0.0093,1.0291,31.55,7.4,14.65
1d,none,7,30,55,2.0,15,1477,0.5647,0.0303,1.0876,27.23,8.9,44.81
1d,none,7,30,55,2.0,20,1424,0.5857,0.0388,1.1108,22.71,9.5,55.31
1d,none,7,30,55,3.0,5,1915,0.5248,0.015,1.0982,11.43,4.7,28.64
1d,none,7,30,55,3.0,10,1475,0.56,0.0111,1.0512,19.15,8.0,16.41
1d,none,7,30,55,3.0,15,1333,0.6092,0.029,1.1229,9.85,10.1,38.63
1d,none,7,30,55,3.0,20,1275,0.6322,0.0297,1.1223,10.25,10.9,37.83
1d,none,7,30,55,4.0,5,1893,0.5261,0.0146,1.1325,8.14,4.7,27.67
1d,none,7,30,55,4.0,10,1434,0.5656,0.0191,1.125,10.02,8.3,27.43
1d,none,7,30,55,4.0,15,1262,0.6189,0.0311,1.1853,6.46,10.6,39.19
1d,none,7,30,55,4.0,20,1200,0.6475,0.0286,1.1614,5.01,11.7,34.37
1d,none,7,30,60,2.0,5,1972,0.5137,0.0145,1.0615,25.24,4.6,28.64
1d,none,7,30,60,2.0,10,1570,0.5057,0.0139,1.0427,30.61,8.0,21.78
1d,none,7,30,60,2.0,15,1457,0.5175,0.0234,1.0627,23.06,10.0,34.12
1d,none,7,30,60,2.0,20,1383,0.5409,0.0494,1.1281,17.57,11.0,68.39
1d,none,7,30,60,3.0,5,1915,0.5238,0.0152,1.0999,10.31,4.8,29.19
1d,none,7,30,60,3.0,10,1470,0.5361,0.013,1.0584,19.44,8.6,19.1
1d,none,7,30,60,3.0,15,1314,0.5548,0.0196,1.0754,14.98,11.3,25.75
1d,none,7,30,60,3.0,20,1240,0.5855,0.0293,1.1061,10.26,12.6,36.38
1d,none,7,30,60,4.0,5,1893,0.5251,0.0148,1.1343,7.3,4.8,28.07
1d,none,7,30,60,4.0,10,1430,0.5406,0.0217,1.1384,10.63,8.8,31.03
1d,none,7,30,60,4.0,15,1245,0.559,0.0207,1.1093,8.95,11.8,25.82
1d,none,7,30,60,4.0,20,1164,0.5971,0.0254,1.1214,9.46,13.5,29.54
1d,none,7,30,65,2.0,5,1972,0.5132,0.0159,1.0674,24.91,4.7,31.41
1d,none,7,30,65,2.0,10,1568,0.4962,0.0075,1.023,30.52,8.3,11.79
1d,none,7,30,65,2.0,15,1444,0.4806,0.0062,1.0158,28.9,10.9,8.91
1d,none,7,30,65,2.0,20,1366,0.4839,0.039,1.0939,21.85,12.5,53.31
1d,none,7,30,65,3.0,5,1915,0.5232,0.0154,1.1008,9.57,4.8,29.44
1d,none,7,30,65,3.0,10,1468,0.5245,0.0077,1.0341,18.86,9.0,11.24
1d,none,7,30,65,3.0,15,1297,0.5104,0.0027,1.0098,19.82,12.2,3.46
1d,none,7,30,65,3.0,20,1218,0.5279,0.0227,1.0755,16.43,14.3,27.66
1d,none,7,30,65,4.0,5,1893,0.5246,0.0154,1.1397,6.75,4.9,29.23
1d,none,7,30,65,4.0,10,1427,0.5284,0.0177,1.1117,9.82,9.2,25.22
1d,none,7,30,65,4.0,15,1229,0.5126,0.0087,1.0438,11.32,12.8,10.71
1d,none,7,30,65,4.0,20,1139,0.5347,0.0168,1.073,12.87,15.4,19.18
1d,none,10,10,50,2.0,5,1,1.0,0.1818,99.0,0.0,5.0,0.18
1d,none,10,10,50,2.0,10,1,1.0,0.1273,99.0,0.0,10.0,0.13
1d,none,10,10,50,2.0,15,1,1.0,0.5455,99.0,0.0,15.0,0.55
1d,none,10,10,50,2.0,20,1,1.0,0.5455,99.0,0.0,15.0,0.55
1d,none,10,10,50,3.0,5,1,1.0,0.1212,99.0,0.0,5.0,0.12
1d,none,10,10,50,3.0,10,1,1.0,0.0848,99.0,0.0,10.0,0.08
1d,none,10,10,50,3.0,15,1,1.0,0.3636,99.0,0.0,15.0,0.36
1d,none,10,10,50,3.0,20,1,1.0,0.3636,99.0,0.0,15.0,0.36
1d,none,10,10,50,4.0,5,1,1.0,0.0909,99.0,0.0,5.0,0.09
1d,none,10,10,50,4.0,10,1,1.0,0.0636,99.0,0.0,10.0,0.06
1d,none,10,10,50,4.0,15,1,1.0,0.2727,99.0,0.0,15.0,0.27
1d,none,10,10,50,4.0,20,1,1.0,0.2727,99.0,0.0,15.0,0.27
1d,none,10,10,55,2.0,5,1,1.0,0.1818,99.0,0.0,5.0,0.18
1d,none,10,10,55,2.0,10,1,1.0,0.1273,99.0,0.0,10.0,0.13
1d,none,10,10,55,2.0,15,1,1.0,0.5455,99.0,0.0,15.0,0.55
1d,none,10,10,55,2.0,20,1,1.0,0.7709,99.0,0.0,16.0,0.77
1d,none,10,10,55,3.0,5,1,1.0,0.1212,99.0,0.0,5.0,0.12
1d,none,10,10,55,3.0,10,1,1.0,0.0848,99.0,0.0,10.0,0.08
1d,none,10,10,55,3.0,15,1,1.0,0.3636,99.0,0.0,15.0,0.36
1d,none,10,10,55,3.0,20,1,1.0,0.5139,99.0,0.0,16.0,0.51
1d,none,10,10,55,4.0,5,1,1.0,0.0909,99.0,0.0,5.0,0.09
1d,none,10,10,55,4.0,10,1,1.0,0.0636,99.0,0.0,10.0,0.06
1d,none,10,10,55,4.0,15,1,1.0,0.2727,99.0,0.0,15.0,0.27
1d,none,10,10,55,4.0,20,1,1.0,0.3855,99.0,0.0,16.0,0.39
1d,none,10,10,60,2.0,5,1,1.0,0.1818,99.0,0.0,5.0,0.18
1d,none,10,10,60,2.0,10,1,1.0,0.1273,99.0,0.0,10.0,0.13
1d,none,10,10,60,2.0,15,1,1.0,0.5455,99.0,0.0,15.0,0.55
1d,none,10,10,60,2.0,20,1,1.0,1.3636,99.0,0.0,18.0,1.36
1d,none,10,10,60,3.0,5,1,1.0,0.1212,99.0,0.0,5.0,0.12
1d,none,10,10,60,3.0,10,1,1.0,0.0848,99.0,0.0,10.0,0.08
1d,none,10,10,60,3.0,15,1,1.0,0.3636,99.0,0.0,15.0,0.36
1d,none,10,10,60,3.0,20,1,1.0,0.9091,99.0,0.0,18.0,0.91
1d,none,10,10,60,4.0,5,1,1.0,0.0909,99.0,0.0,5.0,0.09
1d,none,10,10,60,4.0,10,1,1.0,0.0636,99.0,0.0,10.0,0.06
1d,none,10,10,60,4.0,15,1,1.0,0.2727,99.0,0.0,15.0,0.27
1d,none,10,10,60,4.0,20,1,1.0,0.6818,99.0,0.0,18.0,0.68
1d,none,10,10,65,2.0,5,1,1.0,0.1818,99.0,0.0,5.0,0.18
1d,none,10,10,65,2.0,10,1,1.0,0.1273,99.0,0.0,10.0,0.13
1d,none,10,10,65,2.0,15,1,1.0,0.5455,99.0,0.0,15.0,0.55
1d,none,10,10,65,2.0,20,1,1.0,1.3636,99.0,0.0,18.0,1.36
1d,none,10,10,65,3.0,5,1,1.0,0.1212,99.0,0.0,5.0,0.12
1d,none,10,10,65,3.0,10,1,1.0,0.0848,99.0,0.0,10.0,0.08
1d,none,10,10,65,3.0,15,1,1.0,0.3636,99.0,0.0,15.0,0.36
1d,none,10,10,65,3.0,20,1,1.0,0.9091,99.0,0.0,18.0,0.91
1d,none,10,10,65,4.0,5,1,1.0,0.0909,99.0,0.0,5.0,0.09
1d,none,10,10,65,4.0,10,1,1.0,0.0636,99.0,0.0,10.0,0.06
1d,none,10,10,65,4.0,15,1,1.0,0.2727,99.0,0.0,15.0,0.27
1d,none,10,10,65,4.0,20,1,1.0,0.6818,99.0,0.0,18.0,0.68
1d,none,10,15,50,2.0,5,24,0.75,0.2636,5.9457,0.54,5.0,6.33
1d,none,10,15,50,2.0,10,23,0.7826,0.2434,3.8411,0.65,10.0,5.6
1d,none,10,15,50,2.0,15,23,0.7826,0.251,2.6812,1.0,14.3,5.77
1d,none,10,15,50,2.0,20,23,0.7391,0.4162,3.7989,1.0,17.3,9.57
1d,none,10,15,50,3.0,5,24,0.75,0.1757,5.9457,0.36,5.0,4.22
1d,none,10,15,50,3.0,10,23,0.7826,0.1623,3.8411,0.43,10.0,3.73
1d,none,10,15,50,3.0,15,23,0.7826,0.1753,2.9142,0.66,14.5,4.03
1d,none,10,15,50,3.0,20,22,0.7727,0.2923,5.084,0.59,18.3,6.43
1d,none,10,15,50,4.0,5,24,0.75,0.1318,5.9457,0.27,5.0,3.16
1d,none,10,15,50,4.0,10,23,0.7826,0.1217,3.8411,0.32,10.0,2.8
1d,none,10,15,50,4.0,15,23,0.7826,0.1314,2.9142,0.5,14.5,3.02
1d,none,10,15,50,4.0,20,22,0.7727,0.2193,5.084,0.44,18.3,4.82
1d,none,10,15,55,2.0,5,24,0.75,0.2636,5.9457,0.54,5.0,6.33
1d,none,10,15,55,2.0,10,23,0.7826,0.2434,3.8411,0.65,10.0,5.6
1d,none,10,15,55,2.0,15,23,0.7826,0.2593,2.7368,1.0,14.4,5.96
1d,none,10,15,55,2.0,20,23,0.7391,0.4722,4.1757,1.0,17.5,10.86
1d,none,10,15,55,3.0,5,24,0.75,0.1757,5.9457,0.36,5.0,4.22
1d,none,10,15,55,3.0,10,23,0.7826,0.1623,3.8411,0.43,10.0,3.73
1d,none,10,15,55,3.0,15,23,0.7826,0.1808,2.9746,0.66,14.6,4.16
1d,none,10,15,55,3.0,20,22,0.7727,0.3289,5.5949,0.59,18.5,7.24
1d,none,10,15,55,4.0,5,24,0.75,0.1318,5.9457,0.27,5.0,3.16
1d,none,10,15,55,4.0,10,23,0.7826,0.1217,3.8411,0.32,10.0,2.8
1d,none,10,15,55,4.0,15,23,0.7826,0.1356,2.9746,0.5,14.6,3.12
1d,none,10,15,55,4.0,20,22,0.7727,0.2467,5.5949,0.44,18.5,5.43
1d,none,10,15,60,2.0,5,24,0.75,0.2636,5.9457,0.54,5.0,6.33
1d,none,10,15,60,2.0,10,23,0.7826,0.2434,3.8411,0.65,10.0,5.6
1d,none,10,15,60,2.0,15,23,0.7826,0.3426,3.2954,1.0,14.6,7.88
1d,none,10,15,60,2.0,20,23,0.7391,0.5892,4.9626,1.0,17.9,13.55
1d,none,10,15,60,3.0,5,24,0.75,0.1757,5.9457,0.36,5.0,4.22
1d,none,10,15,60,3.0,10,23,0.7826,0.1623,3.8411,0.43,10.0,3.73
1d,none,10,15,60,3.0,15,23,0.7826,0.2364,3.5817,0.66,14.7,5.44
1d,none,10,15,60,3.0,20,22,0.7727,0.4016,6.6101,0.59,18.9,8.83
1d,none,10,15,60,4.0,5,24,0.75,0.1318,5.9457,0.27,5.0,3.16
1d,none,10,15,60,4.0,10,23,0.7826,0.1217,3.8411,0.32,10.0,2.8
1d,none,10,15,60,4.0,15,23,0.7826,0.1773,3.5817,0.5,14.7,4.08
1d,none,10,15,60,4.0,20,22,0.7727,0.3012,6.6101,0.44,18.9,6.63
1d,none,10,15,65,2.0,5,24,0.75,0.2636,5.9457,0.54,5.0,6.33
1d,none,10,15,65,2.0,10,23,0.7826,0.2434,3.8411,0.65,10.0,5.6
1d,none,10,15,65,2.0,15,23,0.7826,0.3513,3.3536,1.0,14.7,8.08
1d,none,10,15,65,2.0,20,23,0.7391,0.5445,4.6618,1.0,18.5,12.52
1d,none,10,15,65,3.0,5,24,0.75,0.1757,5.9457,0.36,5.0,4.22
1d,none,10,15,65,3.0,10,23,0.7826,0.1623,3.8411,0.43,10.0,3.73
1d,none,10,15,65,3.0,15,23,0.7826,0.2422,3.645,0.66,14.8,5.57
1d,none,10,15,65,3.0,20,22,0.7727,0.4025,6.6226,0.59,19.2,8.85
1d,none,10,15,65,4.0,5,24,0.75,0.1318,5.9457,0.27,5.0,3.16
1d,none,10,15,65,4.0,10,23,0.7826,0.1217,3.8411,0.32,10.0,2.8
1d,none,10,15,65,4.0,15,23,0.7826,0.1816,3.645,0.5,14.8,4.18
1d,none,10,15,65,4.0,20,22,0.7727,0.3019,6.6226,0.44,19.2,6.64
1d,none,10,20,50,2.0,5,161,0.6646,0.1014,1.5077,3.76,4.7,16.33
1d,none,10,20,50,2.0,10,158,0.6962,0.2365,2.1055,3.22,8.5,37.37
1d,none,10,20,50,2.0,15,154,0.6818,0.2484,2.02,2.82,11.2,38.25
1d,none,10,20,50,2.0,20,154,0.6623,0.278,2.0123,2.55,12.7,42.81
1d,none,10,20,50,3.0,5,161,0.677,0.0749,1.547,2.59,4.9,12.05
1d,none,10,20,50,3.0,10,153,0.7124,0.1631,2.0873,3.12,9.0,24.95
1d,none,10,20,50,3.0,15,150,0.72,0.1796,2.1012,2.56,12.1,26.94
1d,none,10,20,50,3.0,20,149,0.7047,0.204,2.1199,2.14,14.0,30.39
1d,none,10,20,50,4.0,5,160,0.675,0.071,1.8024,1.1,5.0,11.36
1d,none,10,20,50,4.0,10,150,0.7067,0.1503,2.7924,1.59,9.5,22.55
1d,none,10,20,50,4.0,15,147,0.7211,0.1729,3.0625,1.42,13.0,25.42
1d,none,10,20,50,4.0,20,146,0.726,0.1933,2.9522,1.32,15.5,28.22
1d,none,10,20,55,2.0,5,161,0.6646,0.0913,1.4569,3.76,4.8,14.69
