timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
6h,none,7,15,50,2.0,15,392,0.5587,0.0193,1.0468,15.24,8.0,7.55
6h,none,7,15,50,2.0,20,390,0.5256,-0.0169,0.962,18.59,8.6,-6.6
6h,none,7,15,50,3.0,5,415,0.5663,0.0579,1.3652,5.23,4.6,24.04
6h,none,7,15,50,3.0,10,381,0.6168,0.1108,1.5873,6.55,7.8,42.23
6h,none,7,15,50,3.0,15,359,0.624,0.0305,1.1059,8.61,9.7,10.96
6h,none,7,15,50,3.0,20,358,0.6006,0.0044,1.0142,10.62,10.6,1.58
6h,none,7,15,50,4.0,5,411,0.5791,0.0554,1.4982,4.92,4.7,22.76
6h,none,7,15,50,4.0,10,376,0.6356,0.0964,1.7116,4.18,8.1,36.23
6h,none,7,15,50,4.0,15,350,0.6371,0.0238,1.1063,7.11,10.3,8.31
6h,none,7,15,50,4.0,20,347,0.6138,0.0131,1.0561,8.03,11.6,4.56
6h,none,7,15,55,2.0,5,435,0.5218,0.0033,1.0116,15.37,4.2,1.44
6h,none,7,15,55,2.0,10,410,0.5463,0.053,1.1563,12.45,7.4,21.74
6h,none,7,15,55,2.0,15,392,0.5306,0.0222,1.0523,15.27,9.2,8.69
6h,none,7,15,55,2.0,20,389,0.4627,-0.0639,0.8694,29.24,10.2,-24.86
6h,none,7,15,55,3.0,5,415,0.5663,0.0519,1.3274,5.23,4.7,21.55
6h,none,7,15,55,3.0,10,381,0.6089,0.1033,1.5436,7.03,8.5,39.34
6h,none,7,15,55,3.0,15,359,0.5933,0.0293,1.0979,8.79,11.1,10.51
6h,none,7,15,55,3.0,20,357,0.5294,-0.0393,0.8867,17.46,12.7,-14.02
6h,none,7,15,55,4.0,5,411,0.5791,0.0507,1.4564,4.92,4.8,20.85
6h,none,7,15,55,4.0,10,376,0.6277,0.0902,1.6611,4.29,8.8,33.9
6h,none,7,15,55,4.0,15,350,0.6057,0.0217,1.0939,7.21,11.7,7.6
6h,none,7,15,55,4.0,20,346,0.5434,-0.026,0.9015,13.73,13.9,-9.01
6h,none,7,15,60,2.0,5,435,0.5218,0.0033,1.0116,15.32,4.3,1.43
6h,none,7,15,60,2.0,10,410,0.5439,0.0543,1.1595,12.95,7.6,22.26
6h,none,7,15,60,2.0,15,392,0.5204,0.0272,1.0628,16.39,9.8,10.64
6h,none,7,15,60,2.0,20,389,0.4267,-0.0884,0.8263,37.75,11.3,-34.37
6h,none,7,15,60,3.0,5,415,0.5663,0.0527,1.3323,5.23,4.7,21.88
6h,none,7,15,60,3.0,10,381,0.6089,0.1075,1.5659,7.03,8.7,40.95
6h,none,7,15,60,3.0,15,359,0.5822,0.0343,1.1133,9.7,11.8,12.32
6h,none,7,15,60,3.0,20,357,0.493,-0.0578,0.8406,23.77,13.9,-20.64
6h,none,7,15,60,4.0,5,411,0.5791,0.0513,1.4617,4.92,4.8,21.09
6h,none,7,15,60,4.0,10,376,0.6277,0.0926,1.6793,4.26,9.1,34.83
6h,none,7,15,60,4.0,15,350,0.5914,0.0233,1.0984,8.8,12.5,8.16
6h,none,7,15,60,4.0,20,346,0.5029,-0.0443,0.8426,19.57,15.1,-15.31
6h,none,7,15,65,2.0,5,435,0.5218,-0.0024,0.9915,15.32,4.3,-1.05
6h,none,7,15,65,2.0,10,410,0.5415,0.0629,1.1835,12.31,7.8,25.79
6h,none,7,15,65,2.0,15,392,0.5077,0.0147,1.0333,16.7,10.4,5.75
6h,none,7,15,65,2.0,20,389,0.401,-0.1257,0.7597,49.48,12.4,-48.88
6h,none,7,15,65,3.0,5,415,0.5663,0.0486,1.3064,5.23,4.7,20.17
6h,none,7,15,65,3.0,10,381,0.6063,0.1127,1.5853,7.03,9.0,42.94
6h,none,7,15,65,3.0,15,359,0.5682,0.024,1.0775,11.66,12.5,8.62
6h,none,7,15,65,3.0,20,357,0.451,-0.0951,0.7502,34.07,15.1,-33.96
6h,none,7,15,65,4.0,5,411,0.5791,0.0482,1.4338,4.92,4.9,19.81
6h,none,7,15,65,4.0,10,376,0.625,0.0959,1.6901,4.35,9.4,36.07
6h,none,7,15,65,4.0,15,350,0.5743,0.0126,1.0517,9.96,13.2,4.43
6h,none,7,15,65,4.0,20,345,0.4609,-0.0762,0.7445,26.38,16.4,-26.3
6h,none,7,20,50,2.0,5,927,0.5146,-0.051,0.8239,52.2,4.2,-47.29
6h,none,7,20,50,2.0,10,829,0.5139,-0.0032,0.9913,26.61,6.7,-2.66
6h,none,7,20,50,2.0,15,797,0.5207,-0.0327,0.9246,46.0,7.6,-26.06
6h,none,7,20,50,2.0,20,792,0.524,-0.0414,0.907,51.48,7.9,-32.77
6h,none,7,20,50,3.0,5,904,0.5509,-0.0072,0.9603,15.02,4.5,-6.5
6h,none,7,20,50,3.0,10,775,0.5716,0.0285,1.1182,10.73,7.4,22.09
6h,none,7,20,50,3.0,15,724,0.5843,-0.0161,0.948,20.33,8.8,-11.65
6h,none,7,20,50,3.0,20,716,0.6006,-0.0138,0.9557,22.07,9.4,-9.85
6h,none,7,20,50,4.0,5,886,0.5553,0.0021,1.0165,9.31,4.7,1.86
6h,none,7,20,50,4.0,10,746,0.5965,0.0302,1.1717,7.76,7.8,22.55
6h,none,7,20,50,4.0,15,694,0.6052,-0.0103,0.9563,14.24,9.5,-7.17
6h,none,7,20,50,4.0,20,671,0.6155,-0.0133,0.9454,15.03,10.4,-8.9
6h,none,7,20,55,2.0,5,927,0.5124,-0.0525,0.8192,51.74,4.3,-48.68
6h,none,7,20,55,2.0,10,829,0.5018,0.0009,1.0023,23.93,7.1,0.71
6h,none,7,20,55,2.0,15,795,0.4868,-0.0267,0.9412,40.87,8.5,-21.2
6h,none,7,20,55,2.0,20,787,0.493,-0.0434,0.9085,53.6,9.2,-34.17
6h,none,7,20,55,3.0,5,904,0.5487,-0.0085,0.9532,16.32,4.6,-7.68
6h,none,7,20,55,3.0,10,775,0.5574,0.0308,1.1262,10.89,8.0,23.86
6h,none,7,20,55,3.0,15,721,0.5451,-0.0104,0.9682,23.79,10.0,-7.47
6h,none,7,20,55,3.0,20,707,0.5644,-0.0157,0.9535,25.41,11.1,-11.11
6h,none,7,20,55,4.0,5,886,0.5542,0.0015,1.012,9.68,4.8,1.35
6h,none,7,20,55,4.0,10,746,0.5831,0.0311,1.1738,7.59,8.5,23.17
6h,none,7,20,55,4.0,15,691,0.5658,-0.0076,0.9694,13.95,10.8,-5.28
6h,none,7,20,55,4.0,20,660,0.5803,-0.0213,0.921,20.7,12.2,-14.04
6h,none,7,20,60,2.0,5,927,0.5124,-0.0527,0.8184,51.63,4.4,-48.88
6h,none,7,20,60,2.0,10,829,0.4946,0.008,1.0213,18.97,7.5,6.59
6h,none,7,20,60,2.0,15,793,0.4615,-0.0304,0.9352,47.98,9.3,-24.08
6h,none,7,20,60,2.0,20,784,0.4503,-0.0598,0.8806,67.29,10.4,-46.86
6h,none,7,20,60,3.0,5,904,0.5487,-0.0093,0.9487,17.08,4.7,-8.41
6h,none,7,20,60,3.0,10,775,0.5497,0.0353,1.1431,9.54,8.4,27.32
6h,none,7,20,60,3.0,15,718,0.5167,-0.0145,0.9571,22.2,10.8,-10.45
6h,none,7,20,60,3.0,20,701,0.5164,-0.0326,0.9103,33.3,12.4,-22.87
6h,none,7,20,60,4.0,5,886,0.5542,0.001,1.0082,9.53,4.8,0.92
6h,none,7,20,60,4.0,10,746,0.5737,0.0352,1.1958,7.13,8.8,26.28
6h,none,7,20,60,4.0,15,688,0.5363,-0.0102,0.9609,15.88,11.7,-6.98
6h,none,7,20,60,4.0,20,654,0.5306,-0.0375,0.8722,30.69,13.6,-24.55
6h,none,7,20,65,2.0,5,927,0.5124,-0.0566,0.8051,55.02,4.4,-52.47
6h,none,7,20,65,2.0,10,829,0.4934,0.0264,1.0706,17.92,7.7,21.9
6h,none,7,20,65,2.0,15,790,0.4443,-0.0346,0.9272,52.01,10.0,-27.32
6h,none,7,20,65,2.0,20,778,0.3985,-0.1079,0.7964,98.62,11.6,-83.92
6h,none,7,20,65,3.0,5,904,0.5487,-0.0112,0.938,18.54,4.7,-10.16
6h,none,7,20,65,3.0,10,775,0.5471,0.0472,1.1901,8.39,8.7,36.54
6h,none,7,20,65,3.0,15,715,0.4979,-0.0159,0.9537,23.29,11.7,-11.39
6h,none,7,20,65,3.0,20,695,0.4604,-0.0675,0.8268,50.85,13.9,-46.89
6h,none,7,20,65,4.0,5,886,0.5542,-0.0004,0.9965,10.2,4.8,-0.39
6h,none,7,20,65,4.0,10,746,0.571,0.0446,1.246,6.76,9.1,33.25
6h,none,7,20,65,4.0,15,686,0.516,-0.0141,0.947,16.75,12.5,-9.69
6h,none,7,20,65,4.0,20,647,0.473,-0.068,0.786,46.37,15.1,-44.0
6h,none,7,25,50,2.0,5,1624,0.4865,-0.0779,0.742,131.2,4.2,-126.48
6h,none,7,25,50,2.0,10,1421,0.5222,-0.028,0.9225,47.19,6.6,-39.84
6h,none,7,25,50,2.0,15,1365,0.5414,-0.0311,0.9233,46.59,7.6,-42.39
6h,none,7,25,50,2.0,20,1351,0.5455,-0.0355,0.9145,54.62,7.8,-47.91
6h,none,7,25,50,3.0,5,1570,0.5083,-0.0439,0.7818,72.08,4.5,-68.92
6h,none,7,25,50,3.0,10,1318,0.5508,-0.0069,0.9721,21.01,7.4,-9.05
6h,none,7,25,50,3.0,15,1221,0.5913,-0.0225,0.9222,32.57,8.8,-27.43
6h,none,7,25,50,3.0,20,1194,0.6064,-0.0206,0.929,35.36,9.4,-24.6
6h,none,7,25,50,4.0,5,1538,0.5143,-0.0313,0.7897,50.89,4.6,-48.17
6h,none,7,25,50,4.0,10,1261,0.5662,-0.0077,0.9591,15.57,7.7,-9.68
6h,none,7,25,50,4.0,15,1167,0.6135,-0.0159,0.9275,20.72,9.3,-18.52
6h,none,7,25,50,4.0,20,1114,0.6275,-0.0156,0.9303,20.45,10.2,-17.36
6h,none,7,25,55,2.0,5,1623,0.48,-0.0818,0.7309,137.69,4.3,-132.73
6h,none,7,25,55,2.0,10,1418,0.5,-0.0206,0.9442,44.2,7.2,-29.22
6h,none,7,25,55,2.0,15,1345,0.5026,-0.0281,0.9349,51.57,8.6,-37.84
6h,none,7,25,55,2.0,20,1322,0.5053,-0.0406,0.9105,63.39,9.3,-53.66
6h,none,7,25,55,3.0,5,1569,0.5016,-0.0467,0.7688,76.65,4.6,-73.33
6h,none,7,25,55,3.0,10,1316,0.5251,-0.0026,0.9896,21.55,8.0,-3.43
6h,none,7,25,55,3.0,15,1197,0.5439,-0.0309,0.9021,45.56,10.0,-36.95
6h,none,7,25,55,3.0,20,1157,0.5696,-0.0295,0.9094,48.22,11.1,-34.18
6h,none,7,25,55,4.0,5,1537,0.5081,-0.0335,0.7762,54.32,4.7,-51.49
6h,none,7,25,55,4.0,10,1258,0.539,-0.0048,0.975,14.55,8.3,-6.05
6h,none,7,25,55,4.0,15,1143,0.5608,-0.0246,0.8979,32.1,10.6,-28.1
6h,none,7,25,55,4.0,20,1078,0.5909,-0.0267,0.8956,32.5,12.0,-28.83
6h,none,7,25,60,2.0,5,1623,0.4794,-0.0882,0.7099,146.15,4.4,-143.09
6h,none,7,25,60,2.0,10,1417,0.4912,-0.0137,0.9632,37.98,7.6,-19.41
6h,none,7,25,60,2.0,15,1336,0.4716,-0.0329,0.927,52.86,9.4,-43.98
6h,none,7,25,60,2.0,20,1302,0.4578,-0.0644,0.8676,90.77,10.5,-83.9
6h,none,7,25,60,3.0,5,1569,0.501,-0.0508,0.7485,81.81,4.7,-79.76
6h,none,7,25,60,3.0,10,1315,0.5163,0.0013,1.005,17.86,8.4,1.68
6h,none,7,25,60,3.0,15,1187,0.5021,-0.0368,0.888,48.22,10.9,-43.67
6h,none,7,25,60,3.0,20,1136,0.5273,-0.0325,0.9073,45.54,12.7,-36.87
6h,none,7,25,60,4.0,5,1537,0.5075,-0.0366,0.7552,58.21,4.8,-56.32
6h,none,7,25,60,4.0,10,1257,0.5298,-0.0019,0.9902,14.43,8.8,-2.38
6h,none,7,25,60,4.0,15,1135,0.5189,-0.0301,0.8809,37.36,11.6,-34.13
6h,none,7,25,60,4.0,20,1058,0.5491,-0.0327,0.8834,39.7,13.5,-34.6
6h,none,7,25,65,2.0,5,1623,0.4787,-0.0889,0.7073,147.82,4.4,-144.36
6h,none,7,25,65,2.0,10,1417,0.4891,0.0067,1.018,28.24,7.9,9.53
6h,none,7,25,65,2.0,15,1326,0.4457,-0.0374,0.9191,54.87,10.1,-49.58
6h,none,7,25,65,2.0,20,1278,0.4077,-0.1001,0.8072,132.8,11.7,-127.91
6h,none,7,25,65,3.0,5,1569,0.5003,-0.0514,0.7456,83.01,4.7,-80.69
6h,none,7,25,65,3.0,10,1315,0.5141,0.015,1.0588,16.59,8.7,19.7
6h,none,7,25,65,3.0,15,1177,0.4766,-0.0405,0.8801,52.93,11.7,-47.7
6h,none,7,25,65,3.0,20,1114,0.4713,-0.0559,0.8523,68.81,14.1,-62.24
6h,none,7,25,65,4.0,5,1537,0.5068,-0.0373,0.7507,59.45,4.8,-57.36
6h,none,7,25,65,4.0,10,1257,0.5274,0.0089,1.0458,12.64,9.1,11.19
6h,none,7,25,65,4.0,15,1126,0.4902,-0.0338,0.8707,41.72,12.4,-38.04
6h,none,7,25,65,4.0,20,1038,0.4942,-0.0492,0.8372,54.14,15.0,-51.05
6h,none,7,30,50,2.0,5,2547,0.4668,-0.0762,0.7526,195.51,4.1,-194.0
6h,none,7,30,50,2.0,10,2127,0.5157,-0.0501,0.862,116.18,6.3,-106.47
6h,none,7,30,50,2.0,15,2004,0.5389,-0.0629,0.8436,133.37,7.0,-126.04
6h,none,7,30,50,2.0,20,1967,0.5465,-0.0626,0.8466,132.0,7.3,-123.2
6h,none,7,30,50,3.0,5,2431,0.478,-0.0511,0.7567,124.33,4.4,-124.14
6h,none,7,30,50,3.0,10,1934,0.5383,-0.0332,0.8678,67.06,7.0,-64.24
6h,none,7,30,50,3.0,15,1758,0.5779,-0.05,0.8273,90.0,8.3,-87.85
6h,none,7,30,50,3.0,20,1702,0.5993,-0.0404,0.8587,72.72,8.8,-68.73
6h,none,7,30,50,4.0,5,2391,0.4847,-0.0389,0.7553,92.64,4.5,-92.91
6h,none,7,30,50,4.0,10,1853,0.5461,-0.0318,0.8368,60.18,7.3,-58.9
6h,none,7,30,50,4.0,15,1654,0.5877,-0.048,0.7893,80.7,8.8,-79.42
6h,none,7,30,50,4.0,20,1576,0.6085,-0.038,0.8296,63.2,9.6,-59.84
6h,none,7,30,55,2.0,5,2542,0.4532,-0.0837,0.7324,213.41,4.3,-212.74
6h,none,7,30,55,2.0,10,2099,0.4817,-0.0469,0.8764,110.77,6.9,-98.38
6h,none,7,30,55,2.0,15,1954,0.5031,-0.0526,0.8778,114.81,8.2,-102.78
6h,none,7,30,55,2.0,20,1898,0.5095,-0.0601,0.8659,122.23,8.8,-114.05
6h,none,7,30,55,3.0,5,2426,0.4637,-0.0573,0.7313,138.8,4.6,-139.09
6h,none,7,30,55,3.0,10,1908,0.5042,-0.0314,0.8805,63.67,7.8,-59.82
6h,none,7,30,55,3.0,15,1705,0.5431,-0.0438,0.8593,78.2,9.6,-74.76
6h,none,7,30,55,3.0,20,1628,0.5762,-0.0324,0.8969,61.1,10.7,-52.74
6h,none,7,30,55,4.0,5,2386,0.4702,-0.0434,0.7311,103.15,4.7,-103.61
6h,none,7,30,55,4.0,10,1827,0.5112,-0.0297,0.8542,57.38,8.1,-54.31
6h,none,7,30,55,4.0,15,1603,0.5502,-0.0458,0.8138,75.42,10.2,-73.38
6h,none,7,30,55,4.0,20,1504,0.5811,-0.0414,0.8359,66.91,11.5,-62.34
6h,none,7,30,60,2.0,5,2542,0.4496,-0.087,0.7226,221.3,4.4,-221.06
6h,none,7,30,60,2.0,10,2090,0.467,-0.0334,0.913,84.36,7.4,-69.75
6h,none,7,30,60,2.0,15,1921,0.4701,-0.0448,0.8999,108.92,9.1,-86.03
6h,none,7,30,60,2.0,20,1848,0.4713,-0.0523,0.8901,107.14,10.1,-96.73
6h,none,7,30,60,3.0,5,2426,0.46,-0.0591,0.7235,143.08,4.7,-143.47
6h,none,7,30,60,3.0,10,1896,0.4884,-0.0253,0.9051,50.89,8.3,-47.92
6h,none,7,30,60,3.0,15,1679,0.5027,-0.0404,0.8769,75.84,10.6,-67.81
6h,none,7,30,60,3.0,20,1581,0.5421,-0.0248,0.9271,48.03,12.2,-39.2
6h,none,7,30,60,4.0,5,2386,0.4669,-0.0446,0.7246,105.76,4.8,-106.31
6h,none,7,30,60,4.0,10,1816,0.495,-0.0242,0.8827,45.82,8.7,-43.99
6h,none,7,30,60,4.0,15,1583,0.513,-0.0423,0.8361,72.3,11.3,-66.97
6h,none,7,30,60,4.0,20,1467,0.5515,-0.0335,0.8773,55.51,13.1,-49.13
6h,none,7,30,65,2.0,5,2542,0.4489,-0.0891,0.7157,226.84,4.5,-226.61
6h,none,7,30,65,2.0,10,2089,0.4624,-0.017,0.9558,50.82,7.8,-35.6
6h,none,7,30,65,2.0,15,1902,0.4485,-0.0389,0.9147,94.36,10.0,-74.05
6h,none,7,30,65,2.0,20,1803,0.4304,-0.0621,0.8768,118.99,11.5,-112.04
6h,none,7,30,65,3.0,5,2426,0.4592,-0.0606,0.7168,146.56,4.7,-146.96
6h,none,7,30,65,3.0,10,1894,0.4836,-0.0132,0.9507,29.77,8.7,-24.99
6h,none,7,30,65,3.0,15,1663,0.4744,-0.042,0.8763,74.7,11.5,-69.85
6h,none,7,30,65,3.0,20,1546,0.4968,-0.028,0.9234,48.59,13.8,-43.25
6h,none,7,30,65,4.0,5,2386,0.4661,-0.0454,0.7194,107.78,4.8,-108.32
6h,none,7,30,65,4.0,10,1814,0.489,-0.0153,0.9264,31.08,9.1,-27.68
6h,none,7,30,65,4.0,15,1569,0.4857,-0.0394,0.8517,65.93,12.3,-61.86
6h,none,7,30,65,4.0,20,1434,0.5098,-0.0349,0.8815,53.74,14.7,-49.98
6h,none,10,10,50,2.0,5,57,0.3509,-0.1888,0.4556,11.83,3.9,-10.76
6h,none,10,10,50,2.0,10,57,0.3333,-0.2758,0.3878,16.73,7.3,-15.72
6h,none,10,10,50,2.0,15,55,0.1636,-0.6126,0.1981,33.38,9.3,-33.69
6h,none,10,10,50,2.0,20,55,0.1818,-0.6475,0.1669,35.76,10.3,-35.61
6h,none,10,10,50,3.0,5,46,0.3913,-0.0431,0.7399,3.87,4.8,-1.98
6h,none,10,10,50,3.0,10,45,0.4444,-0.0385,0.7961,3.51,9.2,-1.73
6h,none,10,10,50,3.0,15,43,0.2093,-0.5324,0.1951,22.68,12.7,-22.89
6h,none,10,10,50,3.0,20,43,0.2093,-0.5625,0.1625,24.28,14.3,-24.19
6h,none,10,10,50,4.0,5,46,0.413,-0.0096,0.9068,2.41,4.9,-0.44
6h,none,10,10,50,4.0,10,45,0.4889,0.0115,1.1006,2.55,9.6,0.52
6h,none,10,10,50,4.0,15,43,0.2326,-0.3866,0.2203,17.0,13.7,-16.62
6h,none,10,10,50,4.0,20,43,0.2326,-0.3071,0.235,14.18,17.3,-13.2
6h,none,10,10,55,2.0,5,57,0.3509,-0.191,0.4492,11.83,3.9,-10.89
6h,none,10,10,55,2.0,10,57,0.3333,-0.2785,0.3818,16.73,7.5,-15.87
6h,none,10,10,55,2.0,15,55,0.1455,-0.6551,0.1624,35.71,9.5,-36.03
6h,none,10,10,55,2.0,20,55,0.1455,-0.6994,0.1234,38.61,10.6,-38.47
6h,none,10,10,55,3.0,5,46,0.3913,-0.0449,0.7289,3.87,4.8,-2.07
6h,none,10,10,55,3.0,10,45,0.4444,-0.0408,0.784,3.51,9.4,-1.84
6h,none,10,10,55,3.0,15,43,0.186,-0.5727,0.1591,24.41,13.0,-24.62
6h,none,10,10,55,3.0,20,43,0.1628,-0.6156,0.1182,26.56,14.7,-26.47
6h,none,10,10,55,4.0,5,46,0.413,-0.011,0.8935,2.41,4.9,-0.5
6h,none,10,10,55,4.0,10,45,0.4889,0.0097,1.0856,2.55,9.8,0.44
6h,none,10,10,55,4.0,15,43,0.186,-0.4426,0.1551,18.87,14.2,-19.03
6h,none,10,10,55,4.0,20,43,0.1628,-0.3724,0.1425,16.08,18.0,-16.01
6h,none,10,10,60,2.0,5,57,0.3509,-0.191,0.4492,11.83,3.9,-10.89
6h,none,10,10,60,2.0,10,57,0.3333,-0.2785,0.3818,16.73,7.5,-15.87
6h,none,10,10,60,2.0,15,55,0.1455,-0.6537,0.1643,35.63,9.7,-35.95
6h,none,10,10,60,2.0,20,55,0.1455,-0.7025,0.1195,38.78,10.8,-38.64
6h,none,10,10,60,3.0,5,46,0.3913,-0.0449,0.7289,3.87,4.8,-2.07
6h,none,10,10,60,3.0,10,45,0.4444,-0.0408,0.784,3.51,9.4,-1.84
6h,none,10,10,60,3.0,15,43,0.186,-0.5714,0.1609,24.36,13.1,-24.57
6h,none,10,10,60,3.0,20,43,0.1628,-0.6182,0.1144,26.68,15.0,-26.58
6h,none,10,10,60,4.0,5,46,0.413,-0.011,0.8935,2.41,4.9,-0.5
6h,none,10,10,60,4.0,10,45,0.4889,0.0097,1.0856,2.55,9.8,0.44
6h,none,10,10,60,4.0,15,43,0.186,-0.4416,0.1569,18.83,14.3,-18.99
6h,none,10,10,60,4.0,20,43,0.1628,-0.3744,0.1379,16.17,18.3,-16.1
6h,none,10,10,65,2.0,5,57,0.3509,-0.191,0.4492,11.83,3.9,-10.89
6h,none,10,10,65,2.0,10,57,0.3333,-0.2785,0.3818,16.73,7.5,-15.87
6h,none,10,10,65,2.0,15,55,0.1455,-0.6574,0.1595,35.84,9.7,-36.16
6h,none,10,10,65,2.0,20,55,0.1455,-0.6955,0.1284,38.39,10.9,-38.25
6h,none,10,10,65,3.0,5,46,0.3913,-0.0449,0.7289,3.87,4.8,-2.07
6h,none,10,10,65,3.0,10,45,0.4444,-0.0408,0.784,3.51,9.4,-1.84
6h,none,10,10,65,3.0,15,43,0.186,-0.5746,0.1562,24.5,13.2,-24.71
6h,none,10,10,65,3.0,20,43,0.1628,-0.6122,0.123,26.42,15.1,-26.32
6h,none,10,10,65,4.0,5,46,0.413,-0.011,0.8935,2.41,4.9,-0.5
6h,none,10,10,65,4.0,10,45,0.4889,0.0097,1.0856,2.55,9.8,0.44
6h,none,10,10,65,4.0,15,43,0.186,-0.444,0.1523,18.94,14.3,-19.09
6h,none,10,10,65,4.0,20,43,0.1628,-0.3699,0.1483,15.98,18.4,-15.91
6h,none,10,15,50,2.0,5,196,0.5357,-0.0262,0.9007,8.72,4.2,-5.14
6h,none,10,15,50,2.0,10,188,0.5426,-0.0183,0.9418,8.54,7.9,-3.44
6h,none,10,15,50,2.0,15,177,0.4859,-0.1189,0.7434,22.0,10.2,-21.05
6h,none,10,15,50,2.0,20,177,0.3503,-0.332,0.4561,59.4,11.7,-58.76
6h,none,10,15,50,3.0,5,185,0.5838,0.0426,1.3256,4.19,4.8,7.89
6h,none,10,15,50,3.0,10,168,0.6131,0.0769,1.5165,4.51,9.2,12.91
6h,none,10,15,50,3.0,15,155,0.5613,-0.0948,0.7281,15.86,12.5,-14.69
6h,none,10,15,50,3.0,20,155,0.4065,-0.2493,0.4526,39.19,14.7,-38.64
6h,none,10,15,50,4.0,5,182,0.6099,0.059,1.7815,2.23,4.9,10.73
6h,none,10,15,50,4.0,10,164,0.6463,0.0994,2.2579,2.0,9.6,16.3
6h,none,10,15,50,4.0,15,147,0.585,-0.0652,0.7526,11.52,13.5,-9.58
6h,none,10,15,50,4.0,20,147,0.415,-0.1699,0.4876,25.46,16.4,-24.98
6h,none,10,15,55,2.0,5,196,0.5357,-0.0286,0.8917,8.78,4.3,-5.6
6h,none,10,15,55,2.0,10,188,0.5426,-0.0304,0.9035,9.5,8.0,-5.71
6h,none,10,15,55,2.0,15,177,0.4746,-0.1772,0.6235,32.18,10.9,-31.37
6h,none,10,15,55,2.0,20,177,0.322,-0.4333,0.312,77.53,13.2,-76.7
6h,none,10,15,55,3.0,5,185,0.5838,0.041,1.3129,4.19,4.8,7.58
6h,none,10,15,55,3.0,10,168,0.6131,0.0679,1.456,4.76,9.4,11.4
6h,none,10,15,55,3.0,15,155,0.5484,-0.141,0.603,21.92,13.4,-21.86
6h,none,10,15,55,3.0,20,155,0.3548,-0.3391,0.2918,52.79,16.5,-52.57
6h,none,10,15,55,4.0,5,182,0.6099,0.0577,1.7646,2.23,5.0,10.5
6h,none,10,15,55,4.0,10,164,0.6463,0.0925,2.1704,2.0,9.8,15.16
6h,none,10,15,55,4.0,15,147,0.5646,-0.1071,0.6073,15.8,14.3,-15.74
6h,none,10,15,55,4.0,20,147,0.3673,-0.2452,0.3079,35.95,18.3,-36.04
6h,none,10,15,60,2.0,5,196,0.5357,-0.0286,0.8917,8.78,4.3,-5.6
6h,none,10,15,60,2.0,10,188,0.5426,-0.0277,0.9118,9.0,8.1,-5.21
6h,none,10,15,60,2.0,15,177,0.4746,-0.1938,0.5883,34.68,11.1,-34.31
6h,none,10,15,60,2.0,20,177,0.3107,-0.48,0.2459,85.35,13.7,-84.96
6h,none,10,15,60,3.0,5,185,0.5838,0.041,1.3129,4.19,4.8,7.58
6h,none,10,15,60,3.0,10,168,0.6131,0.0698,1.4692,4.76,9.4,11.73
6h,none,10,15,60,3.0,15,155,0.5484,-0.1538,0.567,23.77,13.6,-23.85
6h,none,10,15,60,3.0,20,155,0.3419,-0.3713,0.2338,57.48,17.0,-57.56
6h,none,10,15,60,4.0,5,182,0.6099,0.0577,1.7646,2.23,5.0,10.5
6h,none,10,15,60,4.0,10,164,0.6463,0.094,2.1894,2.0,9.9,15.41
6h,none,10,15,60,4.0,15,147,0.5646,-0.1155,0.5766,16.93,14.6,-16.97
6h,none,10,15,60,4.0,20,147,0.3537,-0.2676,0.2541,39.03,18.8,-39.34
6h,none,10,15,65,2.0,5,196,0.5357,-0.0286,0.8917,8.78,4.3,-5.6
6h,none,10,15,65,2.0,10,188,0.5426,-0.0277,0.9118,9.0,8.1,-5.21
6h,none,10,15,65,2.0,15,177,0.4689,-0.2075,0.5602,37.1,11.1,-36.73
6h,none,10,15,65,2.0,20,177,0.3051,-0.4946,0.2298,87.93,13.8,-87.54
6h,none,10,15,65,3.0,5,185,0.5838,0.041,1.3129,4.19,4.8,7.58
6h,none,10,15,65,3.0,10,168,0.6131,0.0698,1.4692,4.76,9.4,11.73
6h,none,10,15,65,3.0,15,155,0.5419,-0.1643,0.5388,25.38,13.6,-25.46
6h,none,10,15,65,3.0,20,155,0.3355,-0.3818,0.2139,59.11,17.1,-59.18
6h,none,10,15,65,4.0,5,182,0.6099,0.0577,1.7646,2.23,5.0,10.5
6h,none,10,15,65,4.0,10,164,0.6463,0.094,2.1894,2.0,9.9,15.41
6h,none,10,15,65,4.0,15,147,0.5578,-0.1237,0.5475,18.14,14.6,-18.18
6h,none,10,15,65,4.0,20,147,0.3469,-0.2759,0.2329,40.25,18.9,-40.56
6h,none,10,20,50,2.0,5,442,0.5226,-0.0361,0.8739,17.96,4.3,-15.96
6h,none,10,20,50,2.0,10,394,0.5152,-0.0343,0.9015,23.24,7.6,-13.52
6h,none,10,20,50,2.0,15,372,0.5,-0.0501,0.8865,26.48,9.8,-18.65
6h,none,10,20,50,2.0,20,371,0.4097,-0.1602,0.6943,61.41,11.2,-59.45
6h,none,10,20,50,3.0,5,424,0.5566,0.0215,1.1363,6.63,4.7,9.11
6h,none,10,20,50,3.0,10,358,0.5754,0.0455,1.2277,6.67,8.7,16.3
6h,none,10,20,50,3.0,15,336,0.5774,-0.0002,0.9992,8.92,11.8,-0.08
