timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
8h,none,7,15,50,3.0,20,259,0.5521,-0.0072,0.9758,11.04,11.6,-1.87
8h,none,7,15,50,4.0,5,279,0.6344,0.0825,1.8383,2.1,4.7,23.02
8h,none,7,15,50,4.0,10,273,0.5897,0.0931,1.7247,2.5,8.2,25.42
8h,none,7,15,50,4.0,15,254,0.5748,-0.0034,0.9849,8.95,10.6,-0.87
8h,none,7,15,50,4.0,20,242,0.562,-0.0361,0.8615,15.3,11.7,-8.75
8h,none,7,15,55,2.0,5,294,0.6054,0.1068,1.4415,6.43,4.4,31.41
8h,none,7,15,55,2.0,10,292,0.5068,0.0739,1.238,7.54,7.6,21.57
8h,none,7,15,55,2.0,15,285,0.4596,-0.0573,0.8664,21.96,9.9,-16.33
8h,none,7,15,55,2.0,20,282,0.4433,-0.0839,0.8177,26.91,11.2,-23.66
8h,none,7,15,55,3.0,5,280,0.625,0.1032,1.7421,3.19,4.7,28.91
8h,none,7,15,55,3.0,10,279,0.552,0.0874,1.4699,3.85,8.5,24.37
8h,none,7,15,55,3.0,15,264,0.4924,-0.0456,0.8557,18.09,11.5,-12.03
8h,none,7,15,55,3.0,20,258,0.4806,-0.0689,0.7965,21.78,13.4,-17.77
8h,none,7,15,55,4.0,5,279,0.6344,0.0843,1.856,2.09,4.8,23.51
8h,none,7,15,55,4.0,10,273,0.5751,0.0784,1.6016,2.88,8.7,21.41
8h,none,7,15,55,4.0,15,254,0.5039,-0.0392,0.8421,14.95,11.8,-9.96
8h,none,7,15,55,4.0,20,240,0.4792,-0.0914,0.6942,24.41,13.9,-21.94
8h,none,7,15,60,2.0,5,294,0.6054,0.1109,1.4584,6.43,4.4,32.62
8h,none,7,15,60,2.0,10,291,0.4914,0.0493,1.156,10.61,8.0,14.33
8h,none,7,15,60,2.0,15,285,0.4175,-0.1161,0.7428,37.03,10.7,-33.09
8h,none,7,15,60,2.0,20,282,0.3901,-0.1494,0.696,44.4,12.6,-42.14
8h,none,7,15,60,3.0,5,280,0.625,0.1061,1.7627,3.19,4.8,29.71
8h,none,7,15,60,3.0,10,278,0.536,0.071,1.3723,4.47,8.9,19.74
8h,none,7,15,60,3.0,15,263,0.4411,-0.0965,0.7152,28.26,12.4,-25.39
8h,none,7,15,60,3.0,20,256,0.4219,-0.1243,0.6632,32.96,14.9,-31.83
8h,none,7,15,60,4.0,5,279,0.6344,0.0864,1.878,2.09,4.9,24.11
8h,none,7,15,60,4.0,10,272,0.5588,0.065,1.4819,3.37,9.2,17.69
8h,none,7,15,60,4.0,15,253,0.4506,-0.0806,0.6993,25.01,12.8,-20.39
8h,none,7,15,60,4.0,20,238,0.4202,-0.1398,0.5749,34.88,15.6,-33.27
8h,none,7,15,65,2.0,5,294,0.6054,0.1095,1.4523,6.43,4.5,32.18
8h,none,7,15,65,2.0,10,291,0.4914,0.0376,1.1189,11.34,8.2,10.93
8h,none,7,15,65,2.0,15,285,0.407,-0.1455,0.6804,43.93,11.3,-41.47
8h,none,7,15,65,2.0,20,282,0.3723,-0.1763,0.6457,51.35,13.5,-49.71
8h,none,7,15,65,3.0,5,280,0.625,0.1051,1.7552,3.19,4.8,29.42
8h,none,7,15,65,3.0,10,278,0.536,0.0626,1.328,5.04,9.1,17.39
8h,none,7,15,65,3.0,15,263,0.4335,-0.118,0.6555,32.65,13.0,-31.04
8h,none,7,15,65,3.0,20,255,0.4078,-0.1425,0.6171,37.65,16.0,-36.34
8h,none,7,15,65,4.0,5,279,0.6344,0.0856,1.87,2.09,4.9,23.89
8h,none,7,15,65,4.0,10,272,0.5588,0.0588,1.4355,3.73,9.4,15.99
8h,none,7,15,65,4.0,15,253,0.4387,-0.1004,0.6312,29.32,13.4,-25.41
8h,none,7,15,65,4.0,20,238,0.4034,-0.1624,0.5144,39.64,16.6,-38.65
8h,none,7,20,50,2.0,5,745,0.5651,0.0773,1.3283,11.38,4.4,57.56
8h,none,7,20,50,2.0,10,697,0.5681,0.1222,1.411,7.99,7.0,85.16
8h,none,7,20,50,2.0,15,669,0.5815,0.09,1.2618,8.86,8.5,60.23
8h,none,7,20,50,2.0,20,644,0.5792,0.0708,1.1957,11.88,9.2,45.62
8h,none,7,20,50,3.0,5,714,0.5742,0.0691,1.4835,6.83,4.7,49.35
8h,none,7,20,50,3.0,10,662,0.6012,0.1024,1.5357,5.81,7.7,67.78
8h,none,7,20,50,3.0,15,619,0.622,0.0747,1.3211,7.75,9.5,46.23
8h,none,7,20,50,3.0,20,585,0.6222,0.0478,1.1861,15.3,10.6,27.94
8h,none,7,20,50,4.0,5,710,0.5775,0.056,1.5428,5.38,4.7,39.75
8h,none,7,20,50,4.0,10,654,0.6101,0.0807,1.5704,4.28,7.9,52.8
8h,none,7,20,50,4.0,15,605,0.6298,0.0482,1.2574,7.03,9.8,29.14
8h,none,7,20,50,4.0,20,560,0.625,0.0161,1.0741,11.19,11.1,9.03
8h,none,7,20,55,2.0,5,745,0.5638,0.0734,1.3115,13.69,4.5,54.67
8h,none,7,20,55,2.0,10,694,0.549,0.1161,1.3847,7.59,7.5,80.6
8h,none,7,20,55,2.0,15,664,0.5301,0.0642,1.1718,9.81,9.5,42.63
8h,none,7,20,55,2.0,20,632,0.5222,0.0252,1.0623,19.19,10.6,15.93
8h,none,7,20,55,3.0,5,714,0.5728,0.0665,1.4646,7.68,4.8,47.47
8h,none,7,20,55,3.0,10,659,0.5812,0.0992,1.5089,5.35,8.2,65.36
8h,none,7,20,55,3.0,15,613,0.5759,0.0531,1.2035,9.25,10.6,32.53
8h,none,7,20,55,3.0,20,570,0.5719,0.005,1.0167,22.35,12.2,2.86
8h,none,7,20,55,4.0,5,710,0.5761,0.054,1.5229,6.11,4.8,38.33
8h,none,7,20,55,4.0,10,651,0.5914,0.0791,1.5501,3.87,8.4,51.52
8h,none,7,20,55,4.0,15,598,0.5819,0.0311,1.1489,8.06,10.9,18.61
8h,none,7,20,55,4.0,20,537,0.568,-0.0216,0.9164,27.69,12.9,-11.61
8h,none,7,20,60,2.0,5,745,0.5638,0.079,1.3354,11.9,4.5,58.87
8h,none,7,20,60,2.0,10,694,0.5389,0.1029,1.3349,9.67,8.0,71.41
8h,none,7,20,60,2.0,15,660,0.4818,0.023,1.0571,19.76,10.4,15.2
8h,none,7,20,60,2.0,20,626,0.4681,-0.0176,0.9601,29.43,11.9,-11.04
8h,none,7,20,60,3.0,5,714,0.5728,0.0697,1.4873,7.15,4.8,49.79
8h,none,7,20,60,3.0,10,659,0.5706,0.0932,1.4703,6.51,8.7,61.39
8h,none,7,20,60,3.0,15,609,0.5189,0.0218,1.0765,13.7,11.6,13.26
8h,none,7,20,60,3.0,20,564,0.5035,-0.0354,0.8956,32.94,13.7,-19.95
8h,none,7,20,60,4.0,5,710,0.5761,0.0564,1.5467,5.71,4.9,40.08
8h,none,7,20,60,4.0,10,651,0.5806,0.0741,1.5053,4.56,8.9,48.24
8h,none,7,20,60,4.0,15,592,0.5236,0.0063,1.0277,14.4,12.0,3.72
8h,none,7,20,60,4.0,20,528,0.5019,-0.0565,0.8059,39.4,14.5,-29.81
8h,none,7,20,65,2.0,5,745,0.5638,0.0815,1.3461,12.9,4.6,60.74
8h,none,7,20,65,2.0,10,693,0.5382,0.0956,1.3107,10.12,8.3,66.23
8h,none,7,20,65,2.0,15,659,0.4568,-0.0197,0.9527,31.66,11.3,-12.96
8h,none,7,20,65,2.0,20,624,0.4391,-0.0433,0.9048,35.72,13.2,-27.04
8h,none,7,20,65,3.0,5,714,0.5728,0.0715,1.4995,7.82,4.9,51.04
8h,none,7,20,65,3.0,10,658,0.5699,0.0873,1.4399,7.46,9.0,57.43
8h,none,7,20,65,3.0,15,608,0.4885,-0.0101,0.9655,23.22,12.5,-6.17
8h,none,7,20,65,3.0,20,561,0.4706,-0.0582,0.8341,39.26,15.1,-32.66
8h,none,7,20,65,4.0,5,710,0.5761,0.0578,1.5595,6.21,4.9,41.01
8h,none,7,20,65,4.0,10,650,0.58,0.0697,1.4742,5.4,9.3,45.27
8h,none,7,20,65,4.0,15,590,0.4932,-0.0195,0.9169,22.09,12.9,-11.52
8h,none,7,20,65,4.0,20,525,0.4724,-0.0701,0.7645,42.07,15.9,-36.83
8h,none,7,25,50,2.0,5,1429,0.5332,0.0372,1.1513,13.33,4.3,53.2
8h,none,7,25,50,2.0,10,1260,0.5683,0.0957,1.3212,11.54,6.8,120.52
8h,none,7,25,50,2.0,15,1192,0.6057,0.0916,1.2853,11.96,8.0,109.17
8h,none,7,25,50,2.0,20,1131,0.5968,0.0641,1.1865,14.75,8.6,72.49
8h,none,7,25,50,3.0,5,1369,0.55,0.0385,1.2495,8.42,4.5,52.72
8h,none,7,25,50,3.0,10,1186,0.5961,0.0685,1.3422,7.23,7.4,81.28
8h,none,7,25,50,3.0,15,1096,0.6432,0.0687,1.3195,9.82,8.9,75.25
8h,none,7,25,50,3.0,20,1026,0.6423,0.0488,1.2094,14.82,9.8,50.09
8h,none,7,25,50,4.0,5,1356,0.5553,0.0375,1.3464,6.57,4.6,50.89
8h,none,7,25,50,4.0,10,1160,0.6,0.0531,1.3518,6.95,7.6,61.56
8h,none,7,25,50,4.0,15,1055,0.654,0.0493,1.2922,9.53,9.2,52.03
8h,none,7,25,50,4.0,20,986,0.6592,0.0327,1.1751,11.16,10.2,32.22
8h,none,7,25,55,2.0,5,1429,0.5304,0.0391,1.1583,14.12,4.4,55.85
8h,none,7,25,55,2.0,10,1254,0.5439,0.1057,1.3464,10.96,7.4,132.54
8h,none,7,25,55,2.0,15,1178,0.5654,0.0935,1.2699,10.98,9.1,110.12
8h,none,7,25,55,2.0,20,1096,0.5557,0.047,1.1219,17.42,10.1,51.53
8h,none,7,25,55,3.0,5,1369,0.5471,0.0394,1.2546,8.78,4.7,53.97
8h,none,7,25,55,3.0,10,1180,0.5678,0.0744,1.3601,7.24,8.0,87.77
8h,none,7,25,55,3.0,15,1080,0.6019,0.0672,1.2824,8.86,10.1,72.6
8h,none,7,25,55,3.0,20,991,0.5974,0.0285,1.1039,19.22,11.5,28.2
8h,none,7,25,55,4.0,5,1356,0.5524,0.0384,1.3535,6.84,4.8,52.12
8h,none,7,25,55,4.0,10,1153,0.5698,0.0571,1.3658,6.17,8.3,65.85
8h,none,7,25,55,4.0,15,1035,0.6135,0.0467,1.2472,8.18,10.4,48.32
8h,none,7,25,55,4.0,20,947,0.6188,0.0179,1.0812,13.57,11.9,16.98
8h,none,7,25,60,2.0,5,1429,0.5297,0.0421,1.1704,14.12,4.5,60.15
8h,none,7,25,60,2.0,10,1251,0.5308,0.1055,1.3399,10.94,7.9,131.92
8h,none,7,25,60,2.0,15,1167,0.5219,0.0848,1.2288,12.6,10.1,98.95
8h,none,7,25,60,2.0,20,1077,0.507,0.0367,1.0875,19.31,11.4,39.58
8h,none,7,25,60,3.0,5,1369,0.5471,0.0412,1.2662,8.78,4.8,56.43
8h,none,7,25,60,3.0,10,1178,0.5552,0.0733,1.3486,7.49,8.5,86.4
8h,none,7,25,60,3.0,15,1071,0.55,0.0539,1.2066,9.76,11.1,57.7
8h,none,7,25,60,3.0,20,974,0.5441,0.0166,1.0545,20.25,13.0,16.16
8h,none,7,25,60,4.0,5,1356,0.5524,0.0398,1.366,6.84,4.9,53.97
8h,none,7,25,60,4.0,10,1151,0.556,0.0564,1.3544,5.65,8.8,64.92
8h,none,7,25,60,4.0,15,1023,0.5572,0.0373,1.1815,9.15,11.5,38.17
8h,none,7,25,60,4.0,20,924,0.5639,0.0065,1.0262,15.74,13.6,5.97
8h,none,7,25,65,2.0,5,1429,0.529,0.0422,1.1706,13.87,4.6,60.26
8h,none,7,25,65,2.0,10,1249,0.5276,0.1165,1.3745,10.86,8.2,145.51
8h,none,7,25,65,2.0,15,1160,0.4819,0.0571,1.1473,17.14,10.9,66.29
8h,none,7,25,65,2.0,20,1065,0.4601,0.0122,1.0273,40.68,12.7,12.95
8h,none,7,25,65,3.0,5,1369,0.5464,0.0409,1.2642,8.61,4.8,56.02
8h,none,7,25,65,3.0,10,1176,0.5519,0.0812,1.3848,7.36,8.9,95.5
8h,none,7,25,65,3.0,15,1064,0.5028,0.0287,1.1034,17.64,12.0,30.55
8h,none,7,25,65,3.0,20,959,0.4953,-0.0005,0.9984,30.84,14.5,-0.51
8h,none,7,25,65,4.0,5,1356,0.5516,0.0396,1.3637,6.71,4.9,53.66
8h,none,7,25,65,4.0,10,1149,0.5527,0.0626,1.3922,5.66,9.1,71.93
8h,none,7,25,65,4.0,15,1016,0.5098,0.0211,1.098,12.0,12.5,21.4
8h,none,7,25,65,4.0,20,909,0.516,-0.0065,0.9754,24.21,15.1,-5.92
8h,none,7,30,50,2.0,5,2329,0.5054,-0.0034,0.9872,27.41,4.2,-7.82
8h,none,7,30,50,2.0,10,1940,0.5613,0.039,1.1244,18.77,6.5,75.56
8h,none,7,30,50,2.0,15,1804,0.5931,0.0235,1.069,22.19,7.4,42.38
8h,none,7,30,50,2.0,20,1725,0.5867,0.004,1.0112,27.3,7.8,6.9
8h,none,7,30,50,3.0,5,2229,0.5132,-0.002,0.9885,17.62,4.4,-4.53
8h,none,7,30,50,3.0,10,1809,0.5744,0.0159,1.071,14.82,7.0,28.81
8h,none,7,30,50,3.0,15,1634,0.6297,0.0206,1.089,11.12,8.4,33.59
8h,none,7,30,50,3.0,20,1548,0.6318,0.0133,1.0552,14.97,9.1,20.61
8h,none,7,30,50,4.0,5,2211,0.517,0.0016,1.0124,12.06,4.5,3.55
8h,none,7,30,50,4.0,10,1761,0.5821,0.0103,1.0605,11.1,7.2,18.15
8h,none,7,30,50,4.0,15,1557,0.639,0.0107,1.0598,13.83,8.7,16.62
8h,none,7,30,50,4.0,20,1480,0.6459,0.0095,1.0518,12.88,9.5,14.09
8h,none,7,30,55,2.0,5,2329,0.4998,-0.0057,0.9786,30.5,4.4,-13.25
8h,none,7,30,55,2.0,10,1927,0.533,0.0461,1.1421,18.4,7.2,88.85
8h,none,7,30,55,2.0,15,1764,0.5573,0.0363,1.0999,21.67,8.5,64.07
8h,none,7,30,55,2.0,20,1656,0.5525,0.0052,1.013,28.63,9.3,8.53
8h,none,7,30,55,3.0,5,2229,0.5079,-0.0035,0.9805,18.58,4.6,-7.75
8h,none,7,30,55,3.0,10,1799,0.5464,0.0215,1.0921,14.1,7.7,38.62
8h,none,7,30,55,3.0,15,1598,0.5995,0.0305,1.1208,12.45,9.6,48.79
8h,none,7,30,55,3.0,20,1479,0.6045,0.0085,1.0307,15.46,10.7,12.53
8h,none,7,30,55,4.0,5,2210,0.5113,0.0005,1.0042,13.65,4.7,1.21
8h,none,7,30,55,4.0,10,1751,0.5528,0.0151,1.086,11.76,8.0,26.52
8h,none,7,30,55,4.0,15,1523,0.6113,0.0182,1.0924,13.07,10.0,27.66
8h,none,7,30,55,4.0,20,1411,0.6244,0.0054,1.0252,14.4,11.2,7.64
8h,none,7,30,60,2.0,5,2329,0.4968,-0.0065,0.9754,30.46,4.5,-15.23
8h,none,7,30,60,2.0,10,1914,0.5146,0.0458,1.1382,18.28,7.7,87.59
8h,none,7,30,60,2.0,15,1729,0.5095,0.0343,1.0884,25.37,9.6,59.37
8h,none,7,30,60,2.0,20,1603,0.5047,0.0039,1.009,34.06,10.7,6.2
8h,none,7,30,60,3.0,5,2229,0.5047,-0.0039,0.9779,19.88,4.7,-8.8
8h,none,7,30,60,3.0,10,1790,0.5263,0.0223,1.0936,13.63,8.3,39.91
8h,none,7,30,60,3.0,15,1572,0.5483,0.0255,1.0926,15.37,10.7,40.12
8h,none,7,30,60,3.0,20,1428,0.5525,0.0044,1.0143,21.71,12.4,6.23
8h,none,7,30,60,4.0,5,2210,0.5077,-0.0001,0.9992,12.2,4.8,-0.23
8h,none,7,30,60,4.0,10,1744,0.531,0.0159,1.088,11.22,8.6,27.68
8h,none,7,30,60,4.0,15,1498,0.5581,0.015,1.0698,16.87,11.1,22.41
8h,none,7,30,60,4.0,20,1362,0.5756,-0.0005,0.9979,19.58,13.0,-0.68
8h,none,7,30,65,2.0,5,2329,0.4959,-0.0049,0.9817,25.37,4.6,-11.34
8h,none,7,30,65,2.0,10,1911,0.5102,0.0557,1.1671,25.38,8.1,106.39
8h,none,7,30,65,2.0,15,1720,0.4767,0.0282,1.0704,33.49,10.5,48.44
8h,none,7,30,65,2.0,20,1572,0.4574,-0.0022,0.9951,38.57,12.1,-3.49
8h,none,7,30,65,3.0,5,2229,0.5038,-0.0033,0.9815,20.83,4.8,-7.36
8h,none,7,30,65,3.0,10,1788,0.5229,0.032,1.1336,17.61,8.7,57.13
8h,none,7,30,65,3.0,15,1564,0.5096,0.0221,1.0768,18.58,11.6,34.5
8h,none,7,30,65,3.0,20,1399,0.5011,-0.0028,0.9916,28.62,13.9,-3.85
8h,none,7,30,65,4.0,5,2210,0.5068,0.0005,1.0039,12.72,4.9,1.14
8h,none,7,30,65,4.0,10,1742,0.5281,0.0239,1.132,13.9,9.0,41.58
8h,none,7,30,65,4.0,15,1489,0.5165,0.0107,1.0477,20.41,12.1,15.94
8h,none,7,30,65,4.0,20,1329,0.5214,-0.0113,0.9571,27.86,14.7,-15.06
8h,none,10,10,50,2.0,5,11,1.0,0.3773,99.0,0.0,5.0,4.15
8h,none,10,10,50,2.0,10,11,0.4545,0.1816,2.0924,1.47,9.9,2.0
8h,none,10,10,50,2.0,15,11,0.2727,-0.3272,0.4136,4.04,12.8,-3.6
8h,none,10,10,50,2.0,20,11,0.2727,-0.486,0.2726,5.0,14.7,-5.35
8h,none,10,10,50,3.0,5,11,1.0,0.2515,99.0,0.0,5.0,2.77
8h,none,10,10,50,3.0,10,11,0.4545,0.1374,2.4531,0.8,9.9,1.51
8h,none,10,10,50,3.0,15,11,0.2727,-0.3064,0.3343,3.66,13.6,-3.37
8h,none,10,10,50,3.0,20,11,0.2727,-0.4353,0.2181,4.56,16.4,-4.79
8h,none,10,10,50,4.0,5,11,1.0,0.1886,99.0,0.0,5.0,2.08
8h,none,10,10,50,4.0,10,11,0.4545,0.103,2.4531,0.6,9.9,1.13
8h,none,10,10,50,4.0,15,11,0.2727,-0.3207,0.2646,3.75,14.0,-3.53
8h,none,10,10,50,4.0,20,11,0.2727,-0.3944,0.1876,4.16,16.7,-4.34
8h,none,10,10,55,2.0,5,11,1.0,0.3773,99.0,0.0,5.0,4.15
8h,none,10,10,55,2.0,10,11,0.4545,0.1816,2.0924,1.47,9.9,2.0
8h,none,10,10,55,2.0,15,11,0.2727,-0.3272,0.4136,4.04,12.8,-3.6
8h,none,10,10,55,2.0,20,11,0.2727,-0.486,0.2726,5.0,14.7,-5.35
8h,none,10,10,55,3.0,5,11,1.0,0.2515,99.0,0.0,5.0,2.77
8h,none,10,10,55,3.0,10,11,0.4545,0.1374,2.4531,0.8,9.9,1.51
8h,none,10,10,55,3.0,15,11,0.2727,-0.3064,0.3343,3.66,13.6,-3.37
8h,none,10,10,55,3.0,20,11,0.2727,-0.4353,0.2181,4.56,16.4,-4.79
8h,none,10,10,55,4.0,5,11,1.0,0.1886,99.0,0.0,5.0,2.08
8h,none,10,10,55,4.0,10,11,0.4545,0.103,2.4531,0.6,9.9,1.13
8h,none,10,10,55,4.0,15,11,0.2727,-0.3207,0.2646,3.75,14.0,-3.53
8h,none,10,10,55,4.0,20,11,0.2727,-0.3944,0.1876,4.16,16.7,-4.34
8h,none,10,10,60,2.0,5,11,1.0,0.3773,99.0,0.0,5.0,4.15
8h,none,10,10,60,2.0,10,11,0.4545,0.1404,1.8448,1.47,10.0,1.54
8h,none,10,10,60,2.0,15,11,0.2727,-0.3782,0.3222,4.6,13.4,-4.16
8h,none,10,10,60,2.0,20,11,0.2727,-0.569,0.1484,5.91,15.7,-6.26
8h,none,10,10,60,3.0,5,11,1.0,0.2515,99.0,0.0,5.0,2.77
8h,none,10,10,60,3.0,10,11,0.4545,0.1099,2.1628,0.8,10.0,1.21
8h,none,10,10,60,3.0,15,11,0.2727,-0.3404,0.2604,4.04,14.2,-3.74
8h,none,10,10,60,3.0,20,11,0.2727,-0.4907,0.1187,5.16,17.4,-5.4
8h,none,10,10,60,4.0,5,11,1.0,0.1886,99.0,0.0,5.0,2.08
8h,none,10,10,60,4.0,10,11,0.4545,0.0824,2.1628,0.6,10.0,0.91
8h,none,10,10,60,4.0,15,11,0.2727,-0.3462,0.2061,4.03,14.5,-3.81
8h,none,10,10,60,4.0,20,11,0.2727,-0.4359,0.1021,4.62,17.7,-4.79
8h,none,10,10,65,2.0,5,11,1.0,0.3773,99.0,0.0,5.0,4.15
8h,none,10,10,65,2.0,10,11,0.4545,0.1404,1.8448,1.47,10.0,1.54
8h,none,10,10,65,2.0,15,11,0.2727,-0.3782,0.3222,4.6,13.4,-4.16
8h,none,10,10,65,2.0,20,11,0.2727,-0.569,0.1484,5.91,15.7,-6.26
8h,none,10,10,65,3.0,5,11,1.0,0.2515,99.0,0.0,5.0,2.77
8h,none,10,10,65,3.0,10,11,0.4545,0.1099,2.1628,0.8,10.0,1.21
8h,none,10,10,65,3.0,15,11,0.2727,-0.3404,0.2604,4.04,14.2,-3.74
8h,none,10,10,65,3.0,20,11,0.2727,-0.4907,0.1187,5.16,17.4,-5.4
8h,none,10,10,65,4.0,5,11,1.0,0.1886,99.0,0.0,5.0,2.08
8h,none,10,10,65,4.0,10,11,0.4545,0.0824,2.1628,0.6,10.0,0.91
8h,none,10,10,65,4.0,15,11,0.2727,-0.3462,0.2061,4.03,14.5,-3.81
8h,none,10,10,65,4.0,20,11,0.2727,-0.4359,0.1021,4.62,17.7,-4.79
8h,none,10,15,50,2.0,5,89,0.6854,0.097,1.4143,2.38,4.2,8.64
8h,none,10,15,50,2.0,10,88,0.5341,-0.0067,0.9789,6.45,7.9,-0.59
8h,none,10,15,50,2.0,15,87,0.4943,-0.1644,0.6303,16.11,10.5,-14.3
8h,none,10,15,50,2.0,20,87,0.4023,-0.2066,0.5543,19.69,12.4,-17.97
8h,none,10,15,50,3.0,5,79,0.7342,0.1338,2.2717,1.93,4.9,10.57
8h,none,10,15,50,3.0,10,79,0.6076,0.0908,1.5721,2.72,9.4,7.17
8h,none,10,15,50,3.0,15,75,0.5733,-0.1158,0.6654,9.64,13.2,-8.68
8h,none,10,15,50,3.0,20,75,0.48,-0.1566,0.5625,12.6,15.5,-11.74
8h,none,10,15,50,4.0,5,78,0.7436,0.0939,2.0704,1.69,4.9,7.32
8h,none,10,15,50,4.0,10,78,0.6154,0.0598,1.4617,2.74,9.4,4.67
8h,none,10,15,50,4.0,15,70,0.5571,-0.1519,0.5262,11.28,13.3,-10.64
8h,none,10,15,50,4.0,20,69,0.4348,-0.2094,0.4158,15.03,15.7,-14.45
8h,none,10,15,55,2.0,5,89,0.6854,0.097,1.4143,2.38,4.2,8.64
8h,none,10,15,55,2.0,10,88,0.5227,-0.0574,0.8266,8.01,8.0,-5.05
8h,none,10,15,55,2.0,15,87,0.4828,-0.2194,0.5189,19.96,10.9,-19.09
8h,none,10,15,55,2.0,20,87,0.3793,-0.2689,0.4353,25.15,13.3,-23.39
8h,none,10,15,55,3.0,5,79,0.7342,0.1338,2.2717,1.93,4.9,10.57
8h,none,10,15,55,3.0,10,79,0.5949,0.0489,1.2857,2.72,9.5,3.87
8h,none,10,15,55,3.0,15,75,0.56,-0.1628,0.5469,12.54,13.7,-12.21
8h,none,10,15,55,3.0,20,75,0.4533,-0.2108,0.4336,16.69,16.6,-15.81
8h,none,10,15,55,4.0,5,78,0.7436,0.0939,2.0704,1.69,4.9,7.32
8h,none,10,15,55,4.0,10,78,0.6026,0.0249,1.1746,2.74,9.6,1.94
8h,none,10,15,55,4.0,15,70,0.5429,-0.1933,0.4229,13.7,13.9,-13.53
8h,none,10,15,55,4.0,20,69,0.4058,-0.2538,0.321,18.11,16.8,-17.51
8h,none,10,15,60,2.0,5,89,0.6854,0.097,1.4143,2.38,4.2,8.64
8h,none,10,15,60,2.0,10,88,0.5227,-0.0641,0.8061,8.23,8.0,-5.64
8h,none,10,15,60,2.0,15,87,0.4828,-0.2349,0.4849,21.31,11.1,-20.44
8h,none,10,15,60,2.0,20,87,0.3793,-0.2636,0.4464,24.69,13.7,-22.94
8h,none,10,15,60,3.0,5,79,0.7342,0.1338,2.2717,1.93,4.9,10.57
8h,none,10,15,60,3.0,10,79,0.5949,0.0439,1.2563,2.72,9.5,3.47
8h,none,10,15,60,3.0,15,75,0.56,-0.1748,0.5135,13.44,13.9,-13.11
8h,none,10,15,60,3.0,20,75,0.4533,-0.2079,0.4413,16.48,17.0,-15.6
8h,none,10,15,60,4.0,5,78,0.7436,0.0939,2.0704,1.69,4.9,7.32
8h,none,10,15,60,4.0,10,78,0.6026,0.021,1.1477,2.74,9.6,1.64
8h,none,10,15,60,4.0,15,70,0.5429,-0.2029,0.3942,14.38,14.1,-14.2
8h,none,10,15,60,4.0,20,69,0.4058,-0.2514,0.3272,17.95,17.3,-17.35
8h,none,10,15,65,2.0,5,89,0.6854,0.097,1.4143,2.38,4.2,8.64
8h,none,10,15,65,2.0,10,88,0.5227,-0.0722,0.7818,8.94,8.1,-6.35
8h,none,10,15,65,2.0,15,87,0.4828,-0.2415,0.4705,21.88,11.3,-21.01
8h,none,10,15,65,2.0,20,87,0.3793,-0.2709,0.4311,25.37,14.0,-23.57
8h,none,10,15,65,3.0,5,79,0.7342,0.1338,2.2717,1.93,4.9,10.57
8h,none,10,15,65,3.0,10,79,0.5949,0.0379,1.2215,2.72,9.6,3.0
8h,none,10,15,65,3.0,15,75,0.56,-0.1799,0.4994,13.82,14.1,-13.49
8h,none,10,15,65,3.0,20,75,0.4533,-0.2147,0.4231,17.02,17.3,-16.1
8h,none,10,15,65,4.0,5,78,0.7436,0.0939,2.0704,1.69,4.9,7.32
8h,none,10,15,65,4.0,10,78,0.6026,0.0165,1.1159,2.74,9.7,1.29
8h,none,10,15,65,4.0,15,70,0.5429,-0.207,0.382,14.66,14.3,-14.49
8h,none,10,15,65,4.0,20,69,0.4058,-0.257,0.3124,18.36,17.6,-17.73
8h,none,10,20,50,2.0,5,274,0.5766,0.01,1.0357,11.6,4.3,2.74
8h,none,10,20,50,2.0,10,263,0.4943,-0.0268,0.923,13.62,7.6,-7.05
8h,none,10,20,50,2.0,15,255,0.4471,-0.1261,0.7169,38.6,10.4,-32.17
8h,none,10,20,50,2.0,20,252,0.4167,-0.1488,0.6851,42.89,12.0,-37.49
8h,none,10,20,50,3.0,5,259,0.5792,0.026,1.1516,4.67,4.7,6.72
8h,none,10,20,50,3.0,10,247,0.5223,-0.0013,0.9942,7.67,8.6,-0.32
8h,none,10,20,50,3.0,15,229,0.4629,-0.1361,0.6176,35.16,12.0,-31.18
8h,none,10,20,50,3.0,20,224,0.4196,-0.1625,0.5752,39.43,14.1,-36.39
8h,none,10,20,50,4.0,5,257,0.5914,0.0326,1.2789,3.35,4.8,8.37
8h,none,10,20,50,4.0,10,242,0.5537,0.022,1.1471,5.33,9.0,5.33
8h,none,10,20,50,4.0,15,222,0.4775,-0.107,0.6127,28.07,12.4,-23.75
8h,none,10,20,50,4.0,20,211,0.436,-0.1476,0.537,34.14,14.9,-31.15
8h,none,10,20,55,2.0,5,274,0.5766,0.0107,1.0383,11.6,4.3,2.93
8h,none,10,20,55,2.0,10,262,0.4847,-0.06,0.8301,19.88,8.0,-15.73
8h,none,10,20,55,2.0,15,254,0.4252,-0.1781,0.613,51.73,11.1,-45.25
8h,none,10,20,55,2.0,20,251,0.3825,-0.2092,0.5759,57.15,13.2,-52.51
8h,none,10,20,55,3.0,5,259,0.5792,0.0265,1.1545,4.64,4.7,6.85
