date,equity,dd_pct
2023-06-08,10889.7111,-3.0633
2023-06-09,10889.7111,-3.0633
2023-06-10,10862.4869,-3.3057
2023-06-11,10862.4869,-3.3057
2023-06-12,10862.4869,-3.3057
2023-06-13,10862.4869,-3.3057
2023-06-14,10862.4869,-3.3057
2023-06-15,10862.4869,-3.3057
2023-06-16,10862.4869,-3.3057
2023-06-17,10862.4869,-3.3057
2023-06-18,10862.4869,-3.3057
2023-06-19,10862.4869,-3.3057
2023-06-20,10862.4869,-3.3057
2023-06-21,10862.4869,-3.3057
2023-06-22,10862.4869,-3.3057
2023-06-23,10862.4869,-3.3057
2023-06-24,10862.4869,-3.3057
2023-06-25,10862.4869,-3.3057
2023-06-26,10862.4869,-3.3057
2023-06-27,10862.4869,-3.3057
2023-06-28,10862.4869,-3.3057
2023-06-29,10862.4869,-3.3057
2023-06-30,10862.4869,-3.3057
2023-07-01,10862.4869,-3.3057
2023-07-02,10862.4869,-3.3057
2023-07-03,10862.4869,-3.3057
2023-07-04,10862.4869,-3.3057
2023-07-05,10862.4869,-3.3057
2023-07-06,10862.4869,-3.3057
2023-07-07,10862.4869,-3.3057
2023-07-08,10862.4869,-3.3057
2023-07-09,10862.4869,-3.3057
2023-07-10,10862.4869,-3.3057
2023-07-11,10862.4869,-3.3057
2023-07-12,10862.4869,-3.3057
2023-07-13,10862.4869,-3.3057
2023-07-14,10862.4869,-3.3057
2023-07-15,10862.4869,-3.3057
2023-07-16,10862.4869,-3.3057
2023-07-17,10862.4869,-3.3057
2023-07-18,10862.4869,-3.3057
2023-07-19,10862.4869,-3.3057
2023-07-20,10862.4869,-3.3057
2023-07-21,10862.4869,-3.3057
2023-07-22,10862.4869,-3.3057
2023-07-23,10862.4869,-3.3057
2023-07-24,10862.4869,-3.3057
2023-07-25,10862.4869,-3.3057
2023-07-26,10862.4869,-3.3057
2023-07-27,10865.2249,-3.2813
2023-07-28,10865.2249,-3.2813
2023-07-29,10865.2249,-3.2813
2023-07-30,10865.2249,-3.2813
2023-07-31,10865.2249,-3.2813
2023-08-01,10838.0687,-3.523
2023-08-02,10838.0687,-3.523
2023-08-03,10810.9125,-3.7648
2023-08-04,10810.9125,-3.7648
2023-08-05,10810.9125,-3.7648
2023-08-06,10810.9125,-3.7648
2023-08-07,10808.2723,-3.7883
2023-08-08,10797.4215,-3.8849
2023-08-09,10797.4215,-3.8849
2023-08-10,10797.4215,-3.8849
2023-08-11,10797.4215,-3.8849
2023-08-12,10797.4215,-3.8849
2023-08-13,10797.4215,-3.8849
2023-08-14,10797.4215,-3.8849
2023-08-15,10797.4215,-3.8849
2023-08-16,10797.4215,-3.8849
2023-08-17,10770.3942,-4.1255
2023-08-18,10770.3942,-4.1255
2023-08-19,10770.3942,-4.1255
2023-08-20,10770.3942,-4.1255
2023-08-21,10770.3942,-4.1255
2023-08-22,10770.3942,-4.1255
2023-08-23,10770.3942,-4.1255
2023-08-24,10770.3942,-4.1255
2023-08-25,10770.3942,-4.1255
2023-08-26,10770.3942,-4.1255
2023-08-27,10770.3942,-4.1255
2023-08-28,10770.3942,-4.1255
2023-08-29,10770.3942,-4.1255
2023-08-30,10770.3942,-4.1255
2023-08-31,10770.3942,-4.1255
2023-09-01,10770.3942,-4.1255
2023-09-02,10770.3942,-4.1255
2023-09-03,10770.3942,-4.1255
2023-09-04,10770.3942,-4.1255
2023-09-05,10770.3942,-4.1255
2023-09-06,10770.3942,-4.1255
2023-09-07,10770.3942,-4.1255
2023-09-08,10770.3942,-4.1255
2023-09-09,10770.3942,-4.1255
2023-09-10,10770.3942,-4.1255
2023-09-11,10770.3942,-4.1255
2023-09-12,10770.3942,-4.1255
2023-09-13,10770.3942,-4.1255
2023-09-14,10770.3942,-4.1255
2023-09-15,10770.3942,-4.1255
2023-09-16,10770.3942,-4.1255
2023-09-17,10770.3942,-4.1255
2023-09-18,10782.6045,-4.0168
2023-09-19,10782.6045,-4.0168
2023-09-20,10782.6045,-4.0168
2023-09-21,10782.6045,-4.0168
2023-09-22,10782.6045,-4.0168
2023-09-23,10782.6045,-4.0168
2023-09-24,10782.6045,-4.0168
2023-09-25,10782.6045,-4.0168
2023-09-26,10782.6045,-4.0168
2023-09-27,10782.6045,-4.0168
2023-09-28,10782.6045,-4.0168
2023-09-29,10782.6045,-4.0168
2023-09-30,10766.0965,-4.1637
2023-10-01,10766.0965,-4.1637
2023-10-02,10766.0965,-4.1637
2023-10-03,10766.0965,-4.1637
2023-10-04,10766.0965,-4.1637
2023-10-05,10766.0965,-4.1637
2023-10-06,10766.0965,-4.1637
2023-10-07,10766.0965,-4.1637
2023-10-08,10766.0965,-4.1637
2023-10-09,10766.0965,-4.1637
2023-10-10,10766.0965,-4.1637
2023-10-11,10766.0965,-4.1637
2023-10-12,10766.0965,-4.1637
2023-10-13,10766.0965,-4.1637
2023-10-14,10766.0965,-4.1637
2023-10-15,10766.0965,-4.1637
2023-10-16,10766.0965,-4.1637
2023-10-17,10766.0965,-4.1637
