date,equity,peak,dd_pct,open_pos,heat_pct,regime
2022-02-13,49987.7597,50419.5655,-0.8564,2,0.6,BEAR
2022-02-14,50000.7192,50419.5655,-0.8307,1,0.25,BEAR
2022-02-15,50000.7192,50419.5655,-0.8307,1,0.25,BEAR
2022-02-16,50000.7192,50419.5655,-0.8307,1,0.25,BEAR
2022-02-17,50000.7192,50419.5655,-0.8307,1,0.25,BEAR
2022-02-18,50000.7192,50419.5655,-0.8307,1,0.25,BEAR
2022-02-19,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-20,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-21,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-22,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-23,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-24,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-25,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-26,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-27,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-02-28,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-03-01,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-03-02,49971.5236,50419.5655,-0.8886,0,0.0,BEAR
2022-03-03,49971.5236,50419.5655,-0.8886,1,0.25,BEAR
2022-03-04,49971.5236,50419.5655,-0.8886,1,0.25,BEAR
2022-03-05,49971.5236,50419.5655,-0.8886,1,0.25,BEAR
2022-03-06,49846.5947,50419.5655,-1.1364,0,0.0,BEAR
2022-03-07,49846.5947,50419.5655,-1.1364,0,0.0,BEAR
2022-03-08,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-09,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-10,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-11,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-12,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-13,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-14,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-15,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-16,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-17,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-18,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-19,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-20,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-21,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-22,49846.5947,50419.5655,-1.1364,1,0.25,BEAR
2022-03-23,49846.5947,50419.5655,-1.1364,2,0.5,BEAR
2022-03-24,49846.5947,50419.5655,-1.1364,2,0.5,BEAR
2022-03-25,49846.5947,50419.5655,-1.1364,2,0.5,BEAR
2022-03-26,49846.5947,50419.5655,-1.1364,2,0.5,BEAR
2022-03-27,49846.5947,50419.5655,-1.1364,5,1.25,MIXED
2022-03-28,49846.5947,50419.5655,-1.1364,5,1.25,MIXED
2022-03-29,49846.5947,50419.5655,-1.1364,7,1.75,MIXED
2022-03-30,49846.5947,50419.5655,-1.1364,9,2.25,MIXED
2022-03-31,49846.5947,50419.5655,-1.1364,9,2.25,MIXED
2022-04-01,49721.9783,50419.5655,-1.3836,8,2.0,MIXED
2022-04-02,49721.9783,50419.5655,-1.3836,8,2.0,MIXED
2022-04-03,49721.9783,50419.5655,-1.3836,8,2.0,MIXED
2022-04-04,49721.9783,50419.5655,-1.3836,8,2.0,MIXED
2022-04-05,49721.9783,50419.5655,-1.3836,9,2.25,MIXED
2022-04-06,49348.4403,50419.5655,-2.1244,6,1.5,BEAR
2022-04-07,49348.4403,50419.5655,-2.1244,6,1.5,BEAR
2022-04-08,49223.8238,50419.5655,-2.3716,5,1.25,BEAR
2022-04-09,49223.8238,50419.5655,-2.3716,5,1.25,BEAR
2022-04-10,49099.2074,50419.5655,-2.6187,4,1.0,BEAR
2022-04-11,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-12,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-13,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-14,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-15,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-16,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-17,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-18,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-19,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-20,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-21,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-22,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-23,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-24,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-25,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-26,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-27,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-28,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-29,48849.9744,50419.5655,-3.1131,2,0.5,BEAR
2022-04-30,48600.7414,50419.5655,-3.6074,2,0.7,BEAR
2022-05-01,48600.7414,50419.5655,-3.6074,2,0.7,BEAR
2022-05-02,48600.7414,50419.5655,-3.6074,2,0.7,BEAR
2022-05-03,48600.7414,50419.5655,-3.6074,2,0.7,BEAR
2022-05-04,48600.7414,50419.5655,-3.6074,3,0.95,BEAR
2022-05-05,48479.2396,50419.5655,-3.8484,2,0.7,BEAR
2022-05-06,48479.2396,50419.5655,-3.8484,2,0.7,BEAR
2022-05-07,48479.2396,50419.5655,-3.8484,2,0.7,BEAR
2022-05-08,48479.2396,50419.5655,-3.8484,2,0.7,BEAR
2022-05-09,48479.2396,50419.5655,-3.8484,9,3.15,BEAR
2022-05-10,48309.137,50419.5655,-4.1857,8,2.8,BEAR
2022-05-11,48139.0344,50419.5655,-4.5231,14,4.9,BEAR
2022-05-12,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-13,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-14,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-15,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-16,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-17,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-18,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-19,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-20,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-21,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-22,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-23,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-24,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-25,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-26,47799.6797,50419.5655,-5.1962,14,4.9,BEAR
2022-05-27,47630.0024,50419.5655,-5.5327,13,4.55,BEAR
2022-05-28,47630.0024,50419.5655,-5.5327,13,4.55,BEAR
2022-05-29,47630.0024,50419.5655,-5.5327,13,4.55,BEAR
2022-05-30,47572.8018,50419.5655,-5.6461,9,3.15,BEAR
2022-05-31,47572.8018,50419.5655,-5.6461,9,3.15,BEAR
2022-06-01,47565.8811,50419.5655,-5.6599,2,0.7,BEAR
2022-06-02,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-03,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-04,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-05,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-06,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-07,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-08,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-09,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-10,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-11,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-12,47707.4029,50419.5655,-5.3792,0,0.0,BEAR
2022-06-13,47707.4029,50419.5655,-5.3792,11,3.85,BEAR
2022-06-14,47707.4029,50419.5655,-5.3792,13,4.55,BEAR
2022-06-15,47707.4029,50419.5655,-5.3792,13,4.55,BEAR
2022-06-16,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-17,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-18,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-19,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-20,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-21,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-22,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-23,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-24,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-25,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-26,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-27,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-28,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-29,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-06-30,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-07-01,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-07-02,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-07-03,47707.4029,50419.5655,-5.3792,14,4.9,BEAR
2022-07-04,48021.2461,50419.5655,-4.7567,3,1.05,BEAR
2022-07-05,48138.6939,50419.5655,-4.5238,1,0.35,BEAR
2022-07-06,48138.6939,50419.5655,-4.5238,1,0.35,BEAR
2022-07-07,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-08,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-09,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-10,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-11,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-12,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-13,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-14,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-15,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-16,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-17,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-18,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-19,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-20,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-21,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-22,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-23,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-24,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-25,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-26,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-27,48134.1174,50419.5655,-4.5329,0,0.0,BEAR
2022-07-28,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-07-29,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-07-30,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-07-31,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-01,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-02,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-03,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-04,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-05,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-06,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-07,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-08,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-09,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-10,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-11,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-12,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-13,48134.1174,50419.5655,-4.5329,1,0.25,BEAR
2022-08-14,48134.1174,50419.5655,-4.5329,2,0.5,BEAR
2022-08-15,48134.1174,50419.5655,-4.5329,2,0.5,BEAR
2022-08-16,48134.1174,50419.5655,-4.5329,2,0.5,BEAR
2022-08-17,48134.1174,50419.5655,-4.5329,2,0.5,BEAR
2022-08-18,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-19,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-20,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-21,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-22,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-23,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-24,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-25,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-26,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-27,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-28,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-29,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-30,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-08-31,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-01,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-02,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-03,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-04,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-05,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-06,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-07,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-08,48013.7821,50419.5655,-4.7715,1,0.25,BEAR
2022-09-09,48013.7821,50419.5655,-4.7715,2,0.5,BEAR
2022-09-10,48013.7821,50419.5655,-4.7715,2,0.5,BEAR
2022-09-11,48013.7821,50419.5655,-4.7715,2,0.5,BEAR
2022-09-12,48013.7821,50419.5655,-4.7715,2,0.5,BEAR
2022-09-13,48013.7821,50419.5655,-4.7715,2,0.5,BEAR
2022-09-14,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-15,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-16,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-17,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-18,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-19,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-20,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-21,47893.7477,50419.5655,-5.0096,1,0.25,BEAR
2022-09-22,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-23,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-24,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-25,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-26,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-27,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-28,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-29,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-09-30,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-01,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-02,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-03,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-04,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-05,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-06,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-07,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-08,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-09,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-10,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-11,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-12,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-13,47893.7477,50419.5655,-5.0096,2,0.5,BEAR
2022-10-14,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-15,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-16,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-17,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-18,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-19,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-20,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-21,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-22,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-23,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-24,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-25,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-26,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-27,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-28,47893.7477,50419.5655,-5.0096,3,0.85,BEAR
2022-10-29,47893.7477,50419.5655,-5.0096,5,1.35,BEAR
2022-10-30,47893.7477,50419.5655,-5.0096,5,1.35,BEAR
2022-10-31,47893.7477,50419.5655,-5.0096,6,1.6,BEAR
2022-11-01,47893.7477,50419.5655,-5.0096,6,1.6,BEAR
2022-11-02,47893.7477,50419.5655,-5.0096,6,1.6,BEAR
2022-11-03,47893.7477,50419.5655,-5.0096,6,1.6,BEAR
2022-11-04,48085.3013,50419.5655,-4.6297,5,1.25,BEAR
2022-11-05,48085.3013,50419.5655,-4.6297,5,1.25,BEAR
2022-11-06,48085.3013,50419.5655,-4.6297,5,1.25,BEAR
2022-11-07,48085.3013,50419.5655,-4.6297,5,1.25,BEAR
2022-11-08,47726.0982,50419.5655,-5.3421,2,0.5,BEAR
2022-11-09,47486.0285,50419.5655,-5.8183,6,2.1,BEAR
2022-11-10,47486.0285,50419.5655,-5.8183,6,2.1,BEAR
2022-11-11,47486.0285,50419.5655,-5.8183,6,2.1,BEAR
2022-11-12,47486.0285,50419.5655,-5.8183,6,2.1,BEAR
2022-11-13,47486.0285,50419.5655,-5.8183,6,2.1,BEAR
2022-11-14,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-15,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-16,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-17,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-18,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-19,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-20,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-21,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-22,47319.8274,50419.5655,-6.1479,5,1.75,BEAR
2022-11-23,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-24,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-25,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-26,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-27,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-28,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-29,47319.8274,50419.5655,-6.1479,6,2.0,BEAR
2022-11-30,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-01,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-02,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-03,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-04,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-05,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-06,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-07,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-08,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-09,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-10,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-11,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-12,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-13,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-14,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-15,47481.5606,50419.5655,-5.8271,1,0.25,BEAR
2022-12-16,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-17,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-18,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-19,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-20,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-21,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-22,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-23,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-24,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-25,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-26,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-27,47363.261,50419.5655,-6.0617,4,1.4,BEAR
2022-12-28,47363.261,50419.5655,-6.0617,5,1.75,BEAR
2022-12-29,47363.261,50419.5655,-6.0617,6,2.1,BEAR
2022-12-30,47363.261,50419.5655,-6.0617,7,2.45,BEAR
2022-12-31,47363.261,50419.5655,-6.0617,8,2.8,BEAR
2023-01-01,47363.261,50419.5655,-6.0617,8,2.8,BEAR
2023-01-02,47363.261,50419.5655,-6.0617,8,2.8,BEAR
2023-01-03,47363.261,50419.5655,-6.0617,8,2.8,BEAR
2023-01-04,47363.261,50419.5655,-6.0617,8,2.8,BEAR
2023-01-05,47363.261,50419.5655,-6.0617,8,2.8,BEAR
2023-01-06,47491.492,50419.5655,-5.8074,6,2.0,BEAR
2023-01-07,47491.492,50419.5655,-5.8074,6,2.0,BEAR
2023-01-08,47491.492,50419.5655,-5.8074,7,2.25,BEAR
2023-01-09,47491.492,50419.5655,-5.8074,7,2.25,BEAR
2023-01-10,47491.492,50419.5655,-5.8074,7,2.25,BEAR
2023-01-11,47491.492,50419.5655,-5.8074,7,2.25,BEAR
2023-01-12,47491.492,50419.5655,-5.8074,8,2.5,BEAR
2023-01-13,47491.492,50419.5655,-5.8074,10,3.0,BEAR
2023-01-14,47491.492,50419.5655,-5.8074,13,3.75,BEAR
2023-01-15,47491.492,50419.5655,-5.8074,13,3.75,BEAR
2023-01-16,47491.492,50419.5655,-5.8074,13,3.75,MIXED
2023-01-17,47491.492,50419.5655,-5.8074,14,4.0,MIXED
2023-01-18,48053.7353,50419.5655,-4.6923,11,3.15,BEAR
2023-01-19,49096.0463,50419.5655,-2.625,10,2.8,MIXED
2023-01-20,49416.1265,50419.5655,-1.9902,11,2.95,MIXED
2023-01-21,50492.4395,50492.4395,0.0,10,2.6,MIXED
2023-01-22,50492.4395,50492.4395,0.0,10,2.6,MIXED
2023-01-23,50492.4395,50492.4395,0.0,11,2.85,MIXED
2023-01-24,50492.4395,50492.4395,0.0,11,2.85,MIXED
2023-01-25,50492.4395,50492.4395,0.0,12,3.1,MIXED
2023-01-26,50492.4395,50492.4395,0.0,12,3.1,MIXED
2023-01-27,51079.3504,51079.3504,0.0,12,3.0,MIXED
2023-01-28,51079.3504,51079.3504,0.0,12,3.0,MIXED
2023-01-29,51079.3504,51079.3504,0.0,13,3.35,BULL
2023-01-30,51079.3504,51079.3504,0.0,13,3.35,MIXED
2023-01-31,51079.3504,51079.3504,0.0,14,3.6,MIXED
2023-02-01,51079.3504,51079.3504,0.0,14,3.6,BULL
2023-02-02,51079.3504,51079.3504,0.0,15,3.85,MIXED
2023-02-03,51079.3504,51079.3504,0.0,15,3.85,BULL
2023-02-04,51079.3504,51079.3504,0.0,16,4.2,BULL
2023-02-05,51079.3504,51079.3504,0.0,16,4.2,MIXED
2023-02-06,51079.3504,51079.3504,0.0,16,4.2,MIXED
2023-02-07,51079.3504,51079.3504,0.0,17,4.55,BULL
2023-02-08,51079.3504,51079.3504,0.0,17,4.55,BULL
2023-02-09,50697.7226,51079.3504,-0.7471,14,3.8,MIXED
2023-02-10,50697.7226,51079.3504,-0.7471,14,3.8,MIXED
2023-02-11,50697.7226,51079.3504,-0.7471,15,4.05,MIXED
2023-02-12,50697.7226,51079.3504,-0.7471,15,4.05,MIXED
2023-02-13,50451.2954,51079.3504,-1.2296,13,3.55,MIXED
2023-02-14,50451.2954,51079.3504,-1.2296,13,3.55,MIXED
2023-02-15,50451.2954,51079.3504,-1.2296,13,3.55,BULL
2023-02-16,50451.2954,51079.3504,-1.2296,13,3.55,MIXED
2023-02-17,50451.2954,51079.3504,-1.2296,16,4.6,BULL
2023-02-18,50451.2954,51079.3504,-1.2296,17,4.95,BULL
2023-02-19,50451.2954,51079.3504,-1.2296,17,4.95,BULL
2023-02-20,50451.2954,51079.3504,-1.2296,17,4.95,BULL
2023-02-21,50451.2954,51079.3504,-1.2296,17,4.95,BULL
2023-02-22,50272.5177,51079.3504,-1.5796,16,4.6,BULL
2023-02-23,50272.5177,51079.3504,-1.5796,16,4.6,BULL
2023-02-24,50095.9382,51079.3504,-1.9253,15,4.25,MIXED
2023-02-25,49616.0348,51079.3504,-2.8648,14,3.8,MIXED
2023-02-26,49616.0348,51079.3504,-2.8648,14,3.8,MIXED
2023-02-27,49616.0348,51079.3504,-2.8648,14,3.8,MIXED
2023-02-28,49616.0348,51079.3504,-2.8648,14,3.8,MIXED
2023-03-01,49616.0348,51079.3504,-2.8648,14,3.8,MIXED
2023-03-02,49616.0348,51079.3504,-2.8648,14,3.8,MIXED
2023-03-03,49439.4553,51079.3504,-3.2105,13,3.45,MIXED
2023-03-04,49439.4553,51079.3504,-3.2105,13,3.45,MIXED
2023-03-05,49439.4553,51079.3504,-3.2105,13,3.45,MIXED
2023-03-06,49439.4553,51079.3504,-3.2105,13,3.45,MIXED
2023-03-07,49315.4152,51079.3504,-3.4533,12,3.2,MIXED
2023-03-08,49196.6865,51079.3504,-3.6858,11,2.95,BEAR
2023-03-09,48716.96,51079.3504,-4.6249,8,2.3,BEAR
