date,equity,dd_pct
2021-07-22,11452.1025,0.0
2021-07-23,11452.1025,0.0
2021-07-24,11452.1025,0.0
2021-07-25,11452.1025,0.0
2021-07-26,11452.1025,0.0
2021-07-27,11452.1025,0.0
2021-07-28,11452.1025,0.0
2021-07-29,11452.1025,0.0
2021-07-30,11452.1025,0.0
2021-07-31,11452.1025,0.0
2021-08-01,11452.1025,0.0
2021-08-02,11452.1025,0.0
2021-08-03,11423.4722,-0.25
2021-08-04,11423.4722,-0.25
2021-08-05,11423.4722,-0.25
2021-08-06,11423.4722,-0.25
2021-08-07,11423.4722,-0.25
2021-08-08,11423.4722,-0.25
2021-08-09,11423.4722,-0.25
2021-08-10,11423.4722,-0.25
2021-08-11,11423.4722,-0.25
2021-08-12,11423.4722,-0.25
2021-08-13,11423.4722,-0.25
2021-08-14,11423.4722,-0.25
2021-08-15,11423.4722,-0.25
2021-08-16,11423.4722,-0.25
2021-08-17,11423.4722,-0.25
2021-08-18,11423.4722,-0.25
2021-08-19,11423.4722,-0.25
2021-08-20,11423.4722,-0.25
2021-08-21,11423.4722,-0.25
2021-08-22,11423.4722,-0.25
2021-08-23,11423.4722,-0.25
2021-08-24,11423.4722,-0.25
2021-08-25,11423.4722,-0.25
2021-08-26,11423.4722,-0.25
2021-08-27,11423.4722,-0.25
2021-08-28,11423.4722,-0.25
2021-08-29,11423.4722,-0.25
2021-08-30,11423.4722,-0.25
2021-08-31,11423.4722,-0.25
2021-09-01,11423.4722,-0.25
2021-09-02,11423.4722,-0.25
2021-09-03,11423.4722,-0.25
2021-09-04,11423.4722,-0.25
2021-09-05,11423.4722,-0.25
2021-09-06,11423.4722,-0.25
2021-09-07,11394.9135,-0.4994
2021-09-08,11394.9135,-0.4994
2021-09-09,11394.9135,-0.4994
2021-09-10,11394.9135,-0.4994
2021-09-11,11394.9135,-0.4994
2021-09-12,11394.9135,-0.4994
2021-09-13,11394.9135,-0.4994
2021-09-14,11394.9135,-0.4994
2021-09-15,11394.9135,-0.4994
2021-09-16,11394.9135,-0.4994
2021-09-17,11394.9135,-0.4994
2021-09-18,11394.9135,-0.4994
2021-09-19,11394.9135,-0.4994
2021-09-20,11394.9135,-0.4994
2021-09-21,11337.796,-0.9981
2021-09-22,11337.796,-0.9981
2021-09-23,11337.796,-0.9981
2021-09-24,11337.796,-0.9981
2021-09-25,11337.796,-0.9981
2021-09-26,11337.796,-0.9981
2021-09-27,11337.796,-0.9981
2021-09-28,11337.796,-0.9981
2021-09-29,11337.796,-0.9981
2021-09-30,11337.796,-0.9981
2021-10-01,11337.796,-0.9981
2021-10-02,11337.796,-0.9981
2021-10-03,11337.796,-0.9981
2021-10-04,11337.796,-0.9981
2021-10-05,11337.796,-0.9981
2021-10-06,11337.796,-0.9981
2021-10-07,11337.796,-0.9981
2021-10-08,11337.796,-0.9981
2021-10-09,11337.796,-0.9981
2021-10-10,11337.796,-0.9981
2021-10-11,11309.4515,-1.2456
2021-10-12,11309.4515,-1.2456
2021-10-13,11309.4515,-1.2456
2021-10-14,11309.4515,-1.2456
2021-10-15,11309.4515,-1.2456
2021-10-16,11309.4515,-1.2456
2021-10-17,11309.4515,-1.2456
2021-10-18,11309.4515,-1.2456
2021-10-19,11309.4515,-1.2456
2021-10-20,11309.4515,-1.2456
2021-10-21,11309.4515,-1.2456
2021-10-22,11309.4515,-1.2456
2021-10-23,11309.4515,-1.2456
2021-10-24,11309.4515,-1.2456
2021-10-25,11309.4515,-1.2456
2021-10-26,11309.4515,-1.2456
2021-10-27,11309.4515,-1.2456
2021-10-28,11309.4515,-1.2456
2021-10-29,11309.4515,-1.2456
2021-10-30,11309.4515,-1.2456
2021-10-31,11309.4515,-1.2456
2021-11-01,11309.4515,-1.2456
2021-11-02,11309.4515,-1.2456
2021-11-03,11309.4515,-1.2456
2021-11-04,11309.4515,-1.2456
2021-11-05,11309.4515,-1.2456
2021-11-06,11309.4515,-1.2456
2021-11-07,11309.4515,-1.2456
2021-11-08,11309.4515,-1.2456
2021-11-09,11309.4515,-1.2456
2021-11-10,11309.4515,-1.2456
2021-11-11,11309.4515,-1.2456
2021-11-12,11309.4515,-1.2456
2021-11-13,11309.4515,-1.2456
2021-11-14,11309.4515,-1.2456
2021-11-15,11309.4515,-1.2456
2021-11-16,11309.4515,-1.2456
2021-11-17,11309.4515,-1.2456
2021-11-18,11309.4515,-1.2456
2021-11-19,11309.4515,-1.2456
2021-11-20,11309.4515,-1.2456
2021-11-21,11309.4515,-1.2456
2021-11-22,11309.4515,-1.2456
2021-11-23,11487.0223,0.0
2021-11-24,11487.0223,0.0
2021-11-25,11487.0223,0.0
2021-11-26,11487.0223,0.0
2021-11-27,11487.0223,0.0
2021-11-28,11776.7229,0.0
2021-11-29,12611.7521,0.0
2021-11-30,12611.7521,0.0
2021-12-01,12611.7521,0.0
2021-12-02,12611.7521,0.0
2021-12-03,12554.7609,-0.4519
2021-12-04,12597.6353,-0.2262
2021-12-05,12597.6353,-0.2262
2021-12-06,12597.6353,-0.2262
2021-12-07,12597.6353,-0.2262
2021-12-08,12597.6353,-0.2262
2021-12-09,12597.6353,-0.2262
2021-12-10,12597.6353,-0.2262
2021-12-11,12597.6353,-0.2262
2021-12-12,12597.6353,-0.2262
2021-12-13,12566.1412,-0.4756
2021-12-14,12566.1412,-0.4756
2021-12-15,12566.1412,-0.4756
2021-12-16,12566.1412,-0.4756
2021-12-17,12566.1412,-0.4756
2021-12-18,12566.1412,-0.4756
2021-12-19,12566.1412,-0.4756
2021-12-20,12566.1412,-0.4756
2021-12-21,12566.1412,-0.4756
2021-12-22,12566.1412,-0.4756
2021-12-23,12566.1412,-0.4756
2021-12-24,12566.1412,-0.4756
2021-12-25,12566.1412,-0.4756
2021-12-26,12566.1412,-0.4756
2021-12-27,12566.1412,-0.4756
2021-12-28,12503.3105,-0.9732
2021-12-29,12503.3105,-0.9732
2021-12-30,12503.3105,-0.9732
2021-12-31,12503.3105,-0.9732
2022-01-01,12503.3105,-0.9732
2022-01-02,12503.3105,-0.9732
2022-01-03,12503.3105,-0.9732
2022-01-04,12503.3105,-0.9732
2022-01-05,12503.3105,-0.9732
2022-01-06,12503.3105,-0.9732
2022-01-07,12503.3105,-0.9732
2022-01-08,12503.3105,-0.9732
2022-01-09,12503.3105,-0.9732
2022-01-10,12503.3105,-0.9732
2022-01-11,12503.3105,-0.9732
2022-01-12,12503.3105,-0.9732
2022-01-13,12503.3105,-0.9732
2022-01-14,12503.3105,-0.9732
2022-01-15,12503.3105,-0.9732
2022-01-16,12503.3105,-0.9732
2022-01-17,12503.3105,-0.9732
2022-01-18,12503.3105,-0.9732
2022-01-19,12503.3105,-0.9732
2022-01-20,12472.0523,-1.2208
2022-01-21,12412.4495,-1.6929
2022-01-22,12381.1912,-1.9404
2022-01-23,12381.1912,-1.9404
2022-01-24,12381.1912,-1.9404
2022-01-25,12381.1912,-1.9404
2022-01-26,12381.1912,-1.9404
2022-01-27,12381.1912,-1.9404
2022-01-28,12381.1912,-1.9404
2022-01-29,12381.1912,-1.9404
2022-01-30,12381.1912,-1.9404
2022-01-31,12381.1912,-1.9404
2022-02-01,12381.1912,-1.9404
2022-02-02,12381.1912,-1.9404
2022-02-03,12381.1912,-1.9404
2022-02-04,12381.1912,-1.9404
2022-02-05,12381.1912,-1.9404
2022-02-06,12381.1912,-1.9404
2022-02-07,12381.1912,-1.9404
2022-02-08,12381.1912,-1.9404
2022-02-09,12381.1912,-1.9404
2022-02-10,12381.1912,-1.9404
2022-02-11,12350.2382,-2.1856
2022-02-12,12350.2382,-2.1856
2022-02-13,12350.2382,-2.1856
2022-02-14,12350.2382,-2.1856
2022-02-15,12350.2382,-2.1856
2022-02-16,12350.2382,-2.1856
2022-02-17,12350.2382,-2.1856
2022-02-18,12350.2382,-2.1856
2022-02-19,12350.2382,-2.1856
2022-02-20,12350.2382,-2.1856
2022-02-21,12350.2382,-2.1856
2022-02-22,12350.2382,-2.1856
2022-02-23,12350.2382,-2.1856
2022-02-24,12350.2382,-2.1856
2022-02-25,12350.2382,-2.1856
2022-02-26,12350.2382,-2.1856
2022-02-27,12350.2382,-2.1856
2022-02-28,12350.2382,-2.1856
2022-03-01,12350.2382,-2.1856
2022-03-02,12350.2382,-2.1856
2022-03-03,12350.2382,-2.1856
2022-03-04,12350.2382,-2.1856
2022-03-05,12350.2382,-2.1856
2022-03-06,12319.3627,-2.4301
2022-03-07,12319.3627,-2.4301
2022-03-08,12319.3627,-2.4301
2022-03-09,12319.3627,-2.4301
2022-03-10,12319.3627,-2.4301
2022-03-11,12319.3627,-2.4301
2022-03-12,12319.3627,-2.4301
2022-03-13,12319.3627,-2.4301
2022-03-14,12319.3627,-2.4301
2022-03-15,12319.3627,-2.4301
2022-03-16,12319.3627,-2.4301
2022-03-17,12319.3627,-2.4301
2022-03-18,12319.3627,-2.4301
2022-03-19,12319.3627,-2.4301
2022-03-20,12319.3627,-2.4301
2022-03-21,12319.3627,-2.4301
2022-03-22,12319.3627,-2.4301
2022-03-23,12319.3627,-2.4301
2022-03-24,12319.3627,-2.4301
2022-03-25,12319.3627,-2.4301
2022-03-26,12319.3627,-2.4301
2022-03-27,12319.3627,-2.4301
2022-03-28,12319.3627,-2.4301
2022-03-29,12319.3627,-2.4301
2022-03-30,12319.3627,-2.4301
2022-03-31,12319.3627,-2.4301
2022-04-01,12288.5642,-2.674
2022-04-02,12288.5642,-2.674
2022-04-03,12288.5642,-2.674
2022-04-04,12288.5642,-2.674
2022-04-05,12288.5642,-2.674
2022-04-06,12196.246,-3.4052
2022-04-07,12196.246,-3.4052
2022-04-08,12165.4476,-3.6491
2022-04-09,12165.4476,-3.6491
2022-04-10,12134.6492,-3.8931
2022-04-11,12103.8508,-4.137
2022-04-12,12103.8508,-4.137
2022-04-13,12103.8508,-4.137
2022-04-14,12103.8508,-4.137
2022-04-15,12103.8508,-4.137
2022-04-16,12103.8508,-4.137
2022-04-17,12103.8508,-4.137
2022-04-18,12103.8508,-4.137
2022-04-19,12103.8508,-4.137
2022-04-20,12103.8508,-4.137
2022-04-21,12103.8508,-4.137
2022-04-22,12103.8508,-4.137
2022-04-23,12103.8508,-4.137
2022-04-24,12103.8508,-4.137
2022-04-25,12103.8508,-4.137
2022-04-26,12103.8508,-4.137
2022-04-27,12103.8508,-4.137
2022-04-28,12103.8508,-4.137
2022-04-29,12103.8508,-4.137
2022-04-30,12042.254,-4.6248
2022-05-01,12042.254,-4.6248
2022-05-02,12042.254,-4.6248
2022-05-03,12042.254,-4.6248
2022-05-04,12042.254,-4.6248
2022-05-05,12012.1484,-4.8633
2022-05-06,12012.1484,-4.8633
2022-05-07,12012.1484,-4.8633
2022-05-08,12012.1484,-4.8633
2022-05-09,12012.1484,-4.8633
2022-05-10,12012.1484,-4.8633
2022-05-11,12012.1484,-4.8633
2022-05-12,12012.1484,-4.8633
2022-05-13,12012.1484,-4.8633
2022-05-14,12012.1484,-4.8633
2022-05-15,12012.1484,-4.8633
2022-05-16,12012.1484,-4.8633
2022-05-17,12012.1484,-4.8633
2022-05-18,12012.1484,-4.8633
2022-05-19,12012.1484,-4.8633
2022-05-20,12012.1484,-4.8633
2022-05-21,12012.1484,-4.8633
2022-05-22,12012.1484,-4.8633
2022-05-23,12012.1484,-4.8633
2022-05-24,12012.1484,-4.8633
2022-05-25,12012.1484,-4.8633
2022-05-26,12012.1484,-4.8633
2022-05-27,12012.1484,-4.8633
2022-05-28,12012.1484,-4.8633
2022-05-29,12012.1484,-4.8633
2022-05-30,12012.1484,-4.8633
2022-05-31,12012.1484,-4.8633
2022-06-01,12012.1484,-4.8633
2022-06-02,12012.1484,-4.8633
2022-06-03,12012.1484,-4.8633
2022-06-04,12012.1484,-4.8633
2022-06-05,12012.1484,-4.8633
2022-06-06,12012.1484,-4.8633
2022-06-07,12012.1484,-4.8633
2022-06-08,12012.1484,-4.8633
2022-06-09,12012.1484,-4.8633
2022-06-10,12012.1484,-4.8633
2022-06-11,12012.1484,-4.8633
2022-06-12,12012.1484,-4.8633
2022-06-13,12012.1484,-4.8633
2022-06-14,12012.1484,-4.8633
2022-06-15,12012.1484,-4.8633
2022-06-16,12012.1484,-4.8633
2022-06-17,12012.1484,-4.8633
2022-06-18,12012.1484,-4.8633
2022-06-19,12012.1484,-4.8633
2022-06-20,12012.1484,-4.8633
2022-06-21,12012.1484,-4.8633
2022-06-22,12012.1484,-4.8633
2022-06-23,12012.1484,-4.8633
2022-06-24,12012.1484,-4.8633
2022-06-25,12012.1484,-4.8633
2022-06-26,12012.1484,-4.8633
2022-06-27,12012.1484,-4.8633
2022-06-28,12012.1484,-4.8633
2022-06-29,12012.1484,-4.8633
2022-06-30,12012.1484,-4.8633
2022-07-01,12012.1484,-4.8633
2022-07-02,12012.1484,-4.8633
2022-07-03,12012.1484,-4.8633
2022-07-04,12012.1484,-4.8633
2022-07-05,12012.1484,-4.8633
2022-07-06,12012.1484,-4.8633
2022-07-07,12012.1484,-4.8633
2022-07-08,12012.1484,-4.8633
2022-07-09,12012.1484,-4.8633
2022-07-10,12012.1484,-4.8633
2022-07-11,12012.1484,-4.8633
2022-07-12,12012.1484,-4.8633
2022-07-13,12012.1484,-4.8633
2022-07-14,12012.1484,-4.8633
2022-07-15,12012.1484,-4.8633
2022-07-16,12012.1484,-4.8633
2022-07-17,12012.1484,-4.8633
2022-07-18,12012.1484,-4.8633
2022-07-19,12012.1484,-4.8633
2022-07-20,12012.1484,-4.8633
2022-07-21,12012.1484,-4.8633
2022-07-22,12012.1484,-4.8633
2022-07-23,12012.1484,-4.8633
2022-07-24,12012.1484,-4.8633
2022-07-25,12012.1484,-4.8633
2022-07-26,12012.1484,-4.8633
2022-07-27,12012.1484,-4.8633
2022-07-28,12012.1484,-4.8633
2022-07-29,12012.1484,-4.8633
2022-07-30,12012.1484,-4.8633
2022-07-31,12012.1484,-4.8633
2022-08-01,12012.1484,-4.8633
2022-08-02,12012.1484,-4.8633
2022-08-03,12012.1484,-4.8633
2022-08-04,12012.1484,-4.8633
2022-08-05,12012.1484,-4.8633
2022-08-06,12012.1484,-4.8633
2022-08-07,12012.1484,-4.8633
2022-08-08,12012.1484,-4.8633
2022-08-09,12012.1484,-4.8633
2022-08-10,12012.1484,-4.8633
2022-08-11,12012.1484,-4.8633
2022-08-12,12012.1484,-4.8633
2022-08-13,12012.1484,-4.8633
2022-08-14,12012.1484,-4.8633
2022-08-15,12012.1484,-4.8633
2022-08-16,12012.1484,-4.8633
2022-08-17,12012.1484,-4.8633
2022-08-18,11982.118,-5.1011
2022-08-19,11982.118,-5.1011
2022-08-20,11982.118,-5.1011
2022-08-21,11982.118,-5.1011
2022-08-22,11982.118,-5.1011
2022-08-23,11982.118,-5.1011
2022-08-24,11982.118,-5.1011
2022-08-25,11982.118,-5.1011
2022-08-26,11982.118,-5.1011
2022-08-27,11982.118,-5.1011
2022-08-28,11982.118,-5.1011
2022-08-29,11982.118,-5.1011
2022-08-30,11982.118,-5.1011
2022-08-31,11982.118,-5.1011
2022-09-01,11982.118,-5.1011
2022-09-02,11982.118,-5.1011
2022-09-03,11982.118,-5.1011
2022-09-04,11982.118,-5.1011
2022-09-05,11982.118,-5.1011
2022-09-06,11982.118,-5.1011
2022-09-07,11982.118,-5.1011
2022-09-08,11982.118,-5.1011
2022-09-09,11982.118,-5.1011
2022-09-10,11982.118,-5.1011
2022-09-11,11982.118,-5.1011
2022-09-12,11982.118,-5.1011
2022-09-13,11982.118,-5.1011
2022-09-14,11952.1627,-5.3384
2022-09-15,11952.1627,-5.3384
2022-09-16,11952.1627,-5.3384
2022-09-17,11952.1627,-5.3384
2022-09-18,11952.1627,-5.3384
2022-09-19,11952.1627,-5.3384
2022-09-20,11952.1627,-5.3384
2022-09-21,11952.1627,-5.3384
2022-09-22,11952.1627,-5.3384
2022-09-23,11952.1627,-5.3384
2022-09-24,11952.1627,-5.3384
2022-09-25,11952.1627,-5.3384
2022-09-26,11952.1627,-5.3384
2022-09-27,11952.1627,-5.3384
2022-09-28,11952.1627,-5.3384
2022-09-29,11952.1627,-5.3384
2022-09-30,11952.1627,-5.3384
2022-10-01,11952.1627,-5.3384
2022-10-02,11952.1627,-5.3384
2022-10-03,11952.1627,-5.3384
2022-10-04,11952.1627,-5.3384
2022-10-05,11952.1627,-5.3384
2022-10-06,11952.1627,-5.3384
2022-10-07,11952.1627,-5.3384
2022-10-08,11952.1627,-5.3384
2022-10-09,11952.1627,-5.3384
2022-10-10,11952.1627,-5.3384
2022-10-11,11952.1627,-5.3384
2022-10-12,11952.1627,-5.3384
2022-10-13,11952.1627,-5.3384
2022-10-14,11952.1627,-5.3384
2022-10-15,11952.1627,-5.3384
2022-10-16,11952.1627,-5.3384
2022-10-17,11952.1627,-5.3384
2022-10-18,11952.1627,-5.3384
2022-10-19,11952.1627,-5.3384
2022-10-20,11952.1627,-5.3384
2022-10-21,11952.1627,-5.3384
2022-10-22,11952.1627,-5.3384
2022-10-23,11952.1627,-5.3384
2022-10-24,11952.1627,-5.3384
2022-10-25,11952.1627,-5.3384
2022-10-26,11952.1627,-5.3384
2022-10-27,11952.1627,-5.3384
2022-10-28,11952.1627,-5.3384
2022-10-29,11952.1627,-5.3384
2022-10-30,11952.1627,-5.3384
2022-10-31,11952.1627,-5.3384
2022-11-01,11952.1627,-5.3384
2022-11-02,11952.1627,-5.3384
2022-11-03,11952.1627,-5.3384
2022-11-04,11952.1627,-5.3384
2022-11-05,11952.1627,-5.3384
2022-11-06,11952.1627,-5.3384
2022-11-07,11952.1627,-5.3384
2022-11-08,11862.5215,-6.0483
2022-11-09,11802.6107,-6.5228
2022-11-10,11802.6107,-6.5228
2022-11-11,11802.6107,-6.5228
2022-11-12,11802.6107,-6.5228
2022-11-13,11802.6107,-6.5228
2022-11-14,11802.6107,-6.5228
2022-11-15,11802.6107,-6.5228
2022-11-16,11802.6107,-6.5228
2022-11-17,11802.6107,-6.5228
2022-11-18,11802.6107,-6.5228
2022-11-19,11802.6107,-6.5228
2022-11-20,11802.6107,-6.5228
2022-11-21,11802.6107,-6.5228
2022-11-22,11802.6107,-6.5228
2022-11-23,11802.6107,-6.5228
2022-11-24,11802.6107,-6.5228
2022-11-25,11802.6107,-6.5228
2022-11-26,11802.6107,-6.5228
2022-11-27,11802.6107,-6.5228
2022-11-28,11802.6107,-6.5228
2022-11-29,11802.6107,-6.5228
2022-11-30,11802.6107,-6.5228
2022-12-01,11802.6107,-6.5228
2022-12-02,11802.6107,-6.5228
2022-12-03,11802.6107,-6.5228
2022-12-04,11802.6107,-6.5228
2022-12-05,11802.6107,-6.5228
2022-12-06,11802.6107,-6.5228
2022-12-07,11802.6107,-6.5228
2022-12-08,11802.6107,-6.5228
2022-12-09,11802.6107,-6.5228
2022-12-10,11802.6107,-6.5228
2022-12-11,11802.6107,-6.5228
2022-12-12,11802.6107,-6.5228
2022-12-13,11802.6107,-6.5228
2022-12-14,11802.6107,-6.5228
2022-12-15,11802.6107,-6.5228
2022-12-16,11773.1042,-6.7565
2022-12-17,11773.1042,-6.7565
2022-12-18,11773.1042,-6.7565
2022-12-19,11773.1042,-6.7565
2022-12-20,11773.1042,-6.7565
2022-12-21,11773.1042,-6.7565
2022-12-22,11773.1042,-6.7565
2022-12-23,11773.1042,-6.7565
2022-12-24,11773.1042,-6.7565
2022-12-25,11773.1042,-6.7565
2022-12-26,11773.1042,-6.7565
2022-12-27,11773.1042,-6.7565
2022-12-28,11773.1042,-6.7565
2022-12-29,11773.1042,-6.7565
2022-12-30,11773.1042,-6.7565
2022-12-31,11773.1042,-6.7565
2023-01-01,11773.1042,-6.7565
2023-01-02,11773.1042,-6.7565
2023-01-03,11773.1042,-6.7565
2023-01-04,11773.1042,-6.7565
2023-01-05,11773.1042,-6.7565
2023-01-06,11773.1042,-6.7565
2023-01-07,11773.1042,-6.7565
2023-01-08,11773.1042,-6.7565
2023-01-09,11773.1042,-6.7565
2023-01-10,11773.1042,-6.7565
2023-01-11,11773.1042,-6.7565
2023-01-12,11773.1042,-6.7565
2023-01-13,11773.1042,-6.7565
2023-01-14,11773.1042,-6.7565
2023-01-15,11773.1042,-6.7565
2023-01-16,11773.1042,-6.7565
2023-01-17,11773.1042,-6.7565
2023-01-18,11714.2386,-7.2227
2023-01-19,11714.2386,-7.2227
2023-01-20,11714.2386,-7.2227
2023-01-21,11714.2386,-7.2227
2023-01-22,11714.2386,-7.2227
2023-01-23,11714.2386,-7.2227
2023-01-24,11684.953,-7.4547
2023-01-25,11684.953,-7.4547
