timestamp,open,high,low,close,volume
1757592000000,0.00767,0.00781,0.00757,0.00765,63023570.2
1757613600000,0.00766,0.00789,0.00763,0.00788,23453872.5
1757635200000,0.00788,0.008,0.00782,0.00795,54896198.5
1757656800000,0.00795,0.00796,0.00778,0.00781,56864723.4
1757678400000,0.00781,0.00862,0.00776,0.00833,170322773.8
1757700000000,0.00834,0.0084,0.00817,0.00831,61926108.2
1757721600000,0.0083,0.00857,0.00824,0.00842,114711902.2
1757743200000,0.00843,0.00875,0.00842,0.00853,83361488.8
1757764800000,0.00854,0.00864,0.00817,0.00832,111768028.9
1757786400000,0.00831,0.00846,0.00824,0.00844,22573624.8
1757808000000,0.00845,0.00845,0.00809,0.00828,34340358.2
1757829600000,0.00827,0.00829,0.00803,0.00808,26389266.0
1757851200000,0.00809,0.00813,0.00789,0.00808,56873548.9
1757872800000,0.00808,0.00815,0.008,0.00804,29166106.3
1757894400000,0.00802,0.00826,0.00792,0.00824,30939349.3
1757916000000,0.00824,0.00825,0.00755,0.00766,121354167.8
1757937600000,0.00764,0.00767,0.0074,0.00754,70561922.1
1757959200000,0.00754,0.00768,0.0075,0.00767,14057526.9
1757980800000,0.00766,0.00768,0.00747,0.00764,24933756.5
1758002400000,0.00764,0.008,0.00757,0.00787,207837937.0
1758024000000,0.00786,0.0082,0.00775,0.0081,251916417.8
1758045600000,0.0081,0.0085,0.00807,0.00827,409867302.9
1758067200000,0.00827,0.00856,0.00792,0.00805,447874583.6
1758088800000,0.00804,0.00813,0.00782,0.00791,113727748.5
1758110400000,0.0079,0.00798,0.00774,0.00782,84005728.7
1758132000000,0.00781,0.00835,0.0078,0.00826,147832830.1
1758153600000,0.00826,0.0084,0.00816,0.00822,83125838.6
1758175200000,0.00824,0.00872,0.00813,0.00844,332817411.8
1758196800000,0.00844,0.00854,0.00839,0.00845,89279436.7
1758218400000,0.00845,0.00848,0.00831,0.00841,68583044.5
1758240000000,0.00841,0.00849,0.00812,0.00821,104671450.2
1758261600000,0.0082,0.00823,0.00801,0.00804,61712506.3
1758283200000,0.00804,0.00814,0.00789,0.00798,60272834.9
1758304800000,0.00796,0.00825,0.00791,0.0082,90733291.9
1758326400000,0.00819,0.00873,0.00799,0.0087,212295643.4
1758348000000,0.0087,0.0087,0.00828,0.00839,172902534.3
1758369600000,0.00838,0.00865,0.00825,0.00852,117892113.3
1758391200000,0.00851,0.00911,0.0084,0.00886,280848137.5
1758412800000,0.00885,0.00886,0.00858,0.00868,161820357.5
1758434400000,0.00868,0.00898,0.00846,0.0085,385418028.7
1758456000000,0.00851,0.00865,0.00836,0.00849,107949893.1
1758477600000,0.00851,0.00854,0.00838,0.00838,58642794.2
1758499200000,0.00838,0.00844,0.00772,0.00773,178169728.3
1758520800000,0.00773,0.00775,0.00717,0.00725,264614438.7
1758542400000,0.00725,0.00743,0.00711,0.00716,104968180.7
1758564000000,0.00716,0.00725,0.00706,0.00725,50544081.0
1758585600000,0.00724,0.00728,0.00689,0.00709,76950256.2
1758607200000,0.00709,0.00731,0.00707,0.00724,118606924.4
1758628800000,0.00723,0.00748,0.00719,0.00733,139556349.2
1758650400000,0.00734,0.00738,0.00723,0.0073,63784540.7
1758672000000,0.0073,0.00744,0.00708,0.00739,71695976.7
1758693600000,0.00739,0.00751,0.00731,0.00747,128100036.5
1758715200000,0.00746,0.0075,0.00734,0.00739,54964397.0
1758736800000,0.00739,0.00739,0.00724,0.00729,21011252.8
1758758400000,0.0073,0.00732,0.00696,0.00707,113193045.8
1758780000000,0.00706,0.00711,0.00693,0.00696,82157046.2
1758801600000,0.00696,0.0071,0.00659,0.00664,218148938.5
1758823200000,0.00664,0.00686,0.0066,0.00669,97017837.5
1758844800000,0.00668,0.00682,0.00666,0.00673,47818401.6
1758866400000,0.00673,0.0068,0.0066,0.00669,77091545.7
1758888000000,0.00667,0.00699,0.00658,0.00698,115461711.9
1758909600000,0.00699,0.007,0.00687,0.00695,33471411.2
1758931200000,0.00695,0.00695,0.00688,0.00694,14423636.2
1758952800000,0.00692,0.00705,0.00685,0.00701,30890442.8
1758974400000,0.00702,0.00753,0.00701,0.00714,196124968.5
1758996000000,0.00713,0.00726,0.00707,0.00716,38954430.7
1759017600000,0.00717,0.00717,0.00702,0.00707,41091933.1
1759039200000,0.00707,0.00709,0.00695,0.00699,39841067.8
1759060800000,0.007,0.00711,0.00691,0.00707,52394463.5
1759082400000,0.00707,0.00723,0.00703,0.00721,36338751.8
1759104000000,0.00723,0.00724,0.00713,0.00722,27781580.8
1759125600000,0.00723,0.00725,0.00706,0.0071,34221818.7
1759147200000,0.00709,0.00726,0.00698,0.0071,69857444.5
1759168800000,0.00709,0.00729,0.00704,0.00721,38881696.6
1759190400000,0.00721,0.00723,0.00705,0.0071,44440241.4
1759212000000,0.00709,0.00711,0.00694,0.00698,38340137.2
1759233600000,0.00698,0.00699,0.00676,0.00685,71286918.8
1759255200000,0.00684,0.00712,0.00684,0.00705,36104500.0
1759276800000,0.00706,0.00713,0.00699,0.0071,35618127.6
1759298400000,0.00711,0.00748,0.00706,0.00737,92713806.3
1759320000000,0.00738,0.00743,0.00731,0.00738,41229761.5
1759341600000,0.00737,0.00749,0.00737,0.00747,27057695.9
1759363200000,0.00747,0.00774,0.00741,0.00773,194829478.1
1759384800000,0.00772,0.00776,0.00764,0.00769,108518138.7
1759406400000,0.00768,0.00775,0.00748,0.0077,122455051.7
1759428000000,0.00769,0.00782,0.00767,0.00779,76196043.1
1759449600000,0.00781,0.00788,0.00764,0.00776,97029006.8
1759471200000,0.00774,0.00782,0.00763,0.00768,79766683.4
