fast,slow,hb,thr,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
10,50,25,0.0001,3972,0.22114172710360144,878.3749400555049,0.49773413897280966,1.5126837869353014,2,-0.5471546339037957,-0.27357731695189785,138,8.416739498060434,0.060990865927974154,401,31.396769094385085,0.07829618228026206,576,191.41783950382194,0.33232263802746864,746,69.83707787215693,0.09361538588760981,952,348.4467549936977,0.36601549894295976,863,247.7855852072114,0.28712118795737124,294,-18.378671479924748,-0.06251248802695493,True,0.28209546277760805,False
10,50,25,0.0002,363,0.18865810417380127,68.48289181508986,0.4573002754820937,1.4406540976704365,0,0.0,,41,13.306932102423982,0.3245593195713166,139,-30.331571292279687,-0.2182127431099258,4,-1.020840634783001,-0.25521015869575026,27,-13.003224211049126,-0.4816008967055232,119,93.8476292644156,0.7886355400371059,24,7.95048550306462,0.3312702292943592,9,-2.266518916702533,-0.25183543518917034,False,0.11609447691741269,False
10,50,30,5e-05,6126,0.19931965547276848,1221.0322094261796,0.47355533790401566,1.419750998093112,2,0.3619224649885764,0.1809612324942882,138,21.93601802795034,0.15895665237645173,403,25.719316128512926,0.06381964299879138,668,259.69029772623065,0.3887579307278902,840,127.88632538373363,0.15224562545682577,1367,384.2792283431596,0.28111135943171883,1974,474.2258641961307,0.240236000099357,734,-73.0667628445267,-0.09954599842578571,True,0.38838112585006396,False
10,50,30,0.0001,3935,0.23945004396833222,942.2359230153872,0.4836086404066074,1.520402663455257,2,0.3619224649885764,0.1809612324942882,136,24.037712233379846,0.17674788406896946,395,25.18040163092253,0.06374785223018362,571,232.58085539291503,0.407321988428923,737,125.36006658935564,0.1700950699991257,945,331.5629711872529,0.350860286970638,859,242.05372677396264,0.2817854793643337,290,-38.901733257389914,-0.13414390778410315,True,0.25689290851842184,False
10,50,30,0.0002,363,0.1997984145455192,72.52682448002346,0.4380165289256198,1.4316903502389282,0,0.0,,41,16.046989220598842,0.39138998099021566,139,-30.107167188816497,-0.21659832509939925,4,-0.6960053052229901,-0.17400132630574752,27,-8.764886867474567,-0.3246254395360951,119,93.73521816216294,0.787690908925739,24,8.26209129494833,0.34425380395618044,9,-5.949414836172579,-0.6610460929080644,False,0.11391773118681092,False
10,50,35,5e-05,6063,0.23242582867599423,1409.197799262553,0.4575292759360053,1.4664118177088168,2,0.07700377634251065,0.03850188817125533,136,11.125435437128804,0.08180467233182943,397,37.399192530151616,0.09420451518929879,659,278.8300526333655,0.42311085376838464,830,190.72924804925654,0.2297942747581404,1349,348.6635728528577,0.25846076564333414,1961,638.1580858264361,0.32542482704050796,729,-95.78479184298567,-0.13139203270642752,True,0.45285203124812606,True
10,50,35,0.0001,3898,0.26895739786093936,1048.3959368619417,0.4640841457157517,1.5540925305861246,2,0.07700377634251065,0.03850188817125533,134,13.09647148683262,0.09773486184203448,390,36.56904587461963,0.0937667842938965,565,255.60321741467243,0.4523950750702167,728,181.1053282069028,0.2487710552292621,934,296.01798887410257,0.31693574825921045,857,313.92428457739413,0.36630604968190683,288,-47.99740334892514,-0.16665765051710119,True,0.29943294659938513,False
10,50,35,0.0002,360,0.1798333526273197,64.74000694583509,0.4583333333333333,1.3734366766019475,0,0.0,,41,6.477964842060427,0.1579991424892787,138,-23.87628021835325,-0.17301652332140038,4,0.1520501563706853,0.03801253909267133,27,-8.51434366399928,-0.315346061629603,117,87.60215204799663,0.7487363422905694,24,8.833690264460984,0.36807042768587434,9,-5.935226482701083,-0.6594696091890092,True,0.1364487073943584,False
10,100,25,5e-05,4738,0.15933216708963452,754.9158076706883,0.4915576192486281,1.3664430757759665,2,-2.0,-1.0,122,-19.568764217046116,-0.1603997066970993,341,-67.95052697546836,-0.19926840755269315,485,206.4059434624865,0.4255792648711062,691,-25.644855728579135,-0.03711267109779904,1109,264.565622596611,0.23856232876159691,1436,419.1554312450776,0.2918909688336195,552,-20.047042712393154,-0.03631710636303107,True,0.5552346725105575,True
10,100,25,0.0001,3147,0.1810245925413756,569.684392727709,0.49571020019065776,1.4272064322403024,2,-2.0,-1.0,120,-17.568764217046116,-0.1464063684753843,339,-69.31247713560798,-0.20446158447082,402,191.8073839656553,0.47713279593446595,604,-12.807825460630298,-0.021205009040778638,795,229.80593161372093,0.2890640649229194,674,262.7334760023405,0.38981227893522336,211,-12.973332040723372,-0.06148498597499229,True,0.46119128302663326,True
10,100,25,0.0002,321,0.16896868870827841,54.23894907535737,0.470404984423676,1.412660373834714,0,0.0,,38,-1.7438918226038675,-0.04589189006852283,132,-33.60706341981336,-0.25459896530161635,5,-1.0075932451028764,-0.20151864902057529,19,-4.719341267336962,-0.24838638249141906,103,82.16479267349786,0.7977164337232802,15,14.011552296714502,0.9341034864476334,9,-0.8595061399979003,-0.09550068222198892,False,0.2583300844794656,False
10,100,30,5e-05,4720,0.17606270605462046,831.0159725778086,0.4766949152542373,1.3785327076709968,2,-2.0,-1.0,120,-15.896459850834692,-0.13247049875695577,340,-58.38177820339072,-0.1717111123629139,482,248.5706141896576,0.515706668443273,688,10.19503684624617,0.014818367509078735,1105,249.33592216630728,0.22564336847629618,1433,453.044513950479,0.31615109138205094,550,-53.85187652065598,-0.09791250276482905,True,0.5451694418641997,True
10,100,30,0.0001,3134,0.19861544199429942,622.4607952101344,0.48181238034460755,1.4358416514316366,2,-2.0,-1.0,119,-14.89645985083469,-0.12518033488096378,338,-60.22486875960901,-0.1781800850876006,399,230.2599973869442,0.5770927252805619,601,26.146962163346483,0.0435057606711256,792,213.60868143980338,0.26970793111086283,673,262.14960349877043,0.3895239279327941,210,-32.58312066828634,-0.1551577174680302,True,0.4211503849174505,True
10,100,30,0.0002,320,0.17859571164637109,57.15062772683875,0.45625,1.3918225495903838,0,0.0,,38,-0.5604225453267012,-0.014747961719123716,132,-31.113459237401745,-0.2357080245257708,5,0.7768663187117877,0.15537326374235755,19,-3.8758289465702633,-0.20399099718790858,103,77.68882604316303,0.7542604470210004,15,14.81885668557022,0.9879237790380146,8,-0.5842105913075619,-0.07302632391344524,True,0.2592947317464209,False
10,100,35,5e-05,4698,0.20103599026152072,944.4670822486244,0.4608343976160068,1.4098318123420628,2,-2.0,-1.0,119,-20.102905728228965,-0.1689319809094871,337,-52.01596367022843,-0.15435004056447604,479,265.2752885426162,0.5538106232622467,683,57.493266257969054,0.08417754942601618,1098,203.25260287227843,0.18511166017511696,1432,574.7905847627986,0.40139007315837893,548,-82.22579078858057,-0.15004706348281124,True,0.6085872081367988,True
10,100,35,0.0001,3115,0.22458564977249168,699.5842990413116,0.46613162118780094,1.4666209956680698,2,-2.0,-1.0,118,-19.10290572822896,-0.1618890315951607,335,-54.624807397431226,-0.1630591265594962,396,247.15396678948417,0.6241261787613237,596,71.80318250972886,0.12047513843914237,786,165.36789809793999,0.21039172785997454,672,336.0161855184228,0.500024085592891,210,-45.029220748604,-0.21442486070763808,True,0.48030835737578564,True
10,100,35,0.0002,317,0.12274529050141661,38.910257088949066,0.47003154574132494,1.2558243902251243,0,0.0,,38,-2.7797547464193553,-0.07315144069524619,131,-30.11668654896492,-0.22989837060278565,5,-0.04497426784840863,-0.008994853569681726,19,-3.2430136224553427,-0.17068492749764963,101,64.09399863825915,0.6345940459233579,15,12.382011607480294,0.8254674404986863,8,-1.3813239711023724,-0.17266549638779655,False,0.31821973263180825,False
20,30,25,5e-05,5639,0.20556500503923028,1159.1810634162196,0.49334988473133534,1.4688605061200135,2,-0.19007114506769462,-0.09503557253384731,142,17.577732307047196,0.12378684723272673,367,34.4934772527189,0.09398767643792615,630,249.07484963360864,0.39535690418033115,797,57.20818755882267,0.07177940722562443,1305,438.11786591975806,0.33572250262050424,1755,352.3529893451373,0.20077093409979332,641,10.5460325441945,0.016452468867698126,True,0.3039671717088948,False
20,30,25,0.0001,3610,0.2658853458287137,959.8460984416565,0.5066481994459834,1.6335475628573999,2,-0.19007114506769462,-0.09503557253384731,140,18.809361034500824,0.13435257881786303,360,27.024973191753666,0.07506936997709351,528,208.78663371216155,0.3954292305154575,682,80.67226401075098,0.1182877771418636,898,382.9217268959487,0.4264161769442636,750,248.78715346166126,0.33171620461554835,250,-6.965942720052745,-0.02786377088021098,True,0.25919483744902005,False
20,30,25,0.0002,307,0.3856619730770976,118.39822573466896,0.5146579804560261,1.9816761137590557,0,0.0,,37,30.670888710584144,0.8289429381238957,112,-14.181470840019152,-0.12662027535731385,6,-0.3981228354632482,-0.06635380591054137,18,-8.03310650699999,-0.4462836948333328,102,109.20809197705593,1.070667568402509,19,7.276579179338887,0.3829778515441519,13,-6.144633949827599,-0.47266414998673834,False,0.061458515397399105,False
20,30,30,5e-05,5620,0.22260882397762732,1251.0615907542656,0.47473309608540926,1.47695503382481,2,-0.4232380709126592,-0.2116190354563296,142,21.312340099417646,0.15008690210857498,367,27.648897723858255,0.0753375959778154,626,305.29859558056796,0.4876974370296613,793,118.65814807656264,0.14963196478759475,1300,388.5599342867237,0.29889225714363366,1752,409.72858239861307,0.23386334611792983,638,-19.72166934056508,-0.030911707430352788,True,0.3275047251283508,False
20,30,30,0.0001,3601,0.2787242532905795,1003.6860360993767,0.48569841710635936,1.6214191588345324,2,-0.4232380709126592,-0.2116190354563296,140,22.367489796430412,0.15976778426021723,360,19.59615581805354,0.05443376616125983,526,260.9991101633894,0.4961960269265958,679,141.9262249241329,0.20902242256867878,895,342.3706530852749,0.3825370425533798,750,240.46585805442422,0.32062114407256564,249,-23.616217671416102,-0.09484424767636988,True,0.23958274739872468,False
20,30,30,0.0002,307,0.34281314498134485,105.24363550927288,0.4788273615635179,1.7923888654904212,0,0.0,,37,30.850633655080365,0.8338009095967667,112,-19.517052846761267,-0.1742594004175113,6,0.06742532662497092,0.011237554437495153,18,-5.088764353323409,-0.2827091307401894,102,100.60454088903302,0.9863190283238531,19,7.441771334169602,0.39167217548261063,13,-9.114918495550418,-0.7011475765808014,True,0.07070994172862755,False
20,30,35,5e-05,5589,0.2609902787786344,1458.6746680937877,0.4598318124888173,1.5295529540020203,2,-0.2186579542478162,-0.1093289771239081,141,15.218215429628843,0.1079306058838925,362,33.670574492754284,0.0930126367203157,623,352.02367955306954,0.5650460345956172,784,164.53856113622103,0.2098706136941595,1293,347.45205298829126,0.2687177517310837,1749,589.8187360781095,0.3372319817484903,635,-43.828493630038935,-0.06902124981108494,True,0.40435249132617845,True
20,30,35,0.0001,3572,0.31453257922171546,1123.5103729799675,0.4720044792833147,1.6594305183640095,2,-0.2186579542478162,-0.1093289771239081,139,17.21821542962885,0.12387205345056726,355,25.085413954303732,0.07066313789944713,523,307.4542679725396,0.5878666691635556,671,185.9264944050414,0.2770886652832212,888,303.16346064606296,0.3414002935203412,748,316.43285268357107,0.42303857310637843,246,-31.551674156932044,-0.12825883803630914,True,0.281646578699824,False
20,30,35,0.0002,303,0.3497765971412149,105.98230893378812,0.4884488448844885,1.7689564187809013,0,0.0,,36,27.69842329167132,0.76940064699087,110,-11.644391029221415,-0.10585810026564924,6,0.5842311926596042,0.09737186544326737,18,-4.381974881918639,-0.24344304899547994,101,93.76522414281497,0.9283685558694552,19,8.897870215761856,0.46830895872430817,13,-8.93707399797961,-0.6874672306138161,True,0.08395618386952441,False
20,50,25,5e-05,4619,0.17079917063153993,788.9213691470829,0.49707728945659235,1.39343854719166,3,-1.1900711450676946,-0.39669038168923154,124,2.609521687191408,0.021044529735414583,307,-5.3836362653894145,-0.01753627448009581,430,161.62015468207065,0.37586082484202477,664,78.18999935652187,0.11775602312729197,1086,226.69512892450524,0.20874321263766596,1466,377.72508394121826,0.2576569467539006,539,-51.34481203396747,-0.09525939152869661,True,0.47878673174943104,True
20,50,25,0.0001,2913,0.22866955884087656,666.1144249034734,0.5145897699965671,1.555200507148909,3,-1.1900711450676946,-0.39669038168923154,123,3.6095216871914113,0.029345704773913912,304,-7.769212131117943,-0.025556618852361653,347,159.6955962046781,0.4602178564976314,570,80.52778517442815,0.14127681609548798,740,211.398897677545,0.28567418605073647,627,237.1096824553111,0.3781653627676413,199,-17.26777501949462,-0.08677273879143026,True,0.35595938714233766,False
20,50,25,0.0002,250,0.24074119146170572,60.18529786542643,0.488,1.5942784547027098,0,0.0,,29,25.66896064418536,0.8851365739374263,104,-23.62512823480199,-0.22716469456540375,5,-1.8600294987013586,-0.3720058997402717,15,-1.4989649436154222,-0.09993099624102815,79,63.16416916737295,0.7995464451566195,12,1.9473342201631145,0.16227785168025954,6,-3.6110434891762195,-0.6018405815293699,False,0.03235564646564231,False
20,50,30,5e-05,4614,0.19018308299204298,877.5047449252863,0.47811009969657564,1.410380133939526,3,-1.4232380709126593,-0.4744126903042198,124,9.79773965358681,0.07901402946440976,306,-3.348777492067743,-0.01094371729433903,429,209.82672464786933,0.48910658426076764,663,134.91170081579256,0.20348672822894806,1085,206.69488317018107,0.19050219647021296,1466,397.756290690925,0.2713207985613404,538,-76.71057849008801,-0.14258471838306322,True,0.45328107111807275,True
20,50,30,0.0001,2910,0.2553645807590447,743.1109300088202,0.49553264604811,1.5794983146975798,3,-1.4232380709126593,-0.4744126903042198,123,10.797739653586811,0.08778650124867327,303,-6.684116978627946,-0.022059792008673088,347,201.608655999709,0.5810047723334553,569,136.75521417751628,0.24034308291303388,739,192.25513075675252,0.26015579263430655,627,237.32843480624868,0.3785142500897108,199,-27.52689033545253,-0.13832608208770117,True,0.31937147634664953,False
20,50,30,0.0002,250,0.23909331513224275,59.773328783060684,0.476,1.5300324946842334,0,0.0,,29,29.35849087210262,1.0123617542104353,104,-30.04256468319926,-0.28887081426153133,5,-0.38204241299069164,-0.07640848259813833,15,0.19581004949695902,0.013054003299797268,79,63.68444924933304,0.8061322689788992,12,2.9591857083179933,0.24659880902649944,6,-6.0,-1.0,False,0.049506791215492826,False
20,50,35,5e-05,4606,0.20819916843596797,958.9653698160685,0.4570125922709509,1.4245219508723346,3,-1.2186579542478162,-0.4062193180826054,124,-2.860810268719522,-0.023071050554189693,306,1.7759057369088822,0.005803613519310072,429,208.99613638100223,0.48717048107459726,662,170.57259363643345,0.25766252815171214,1080,149.97277142690237,0.13886367724713183,1465,521.8584441571866,0.35621736802538334,537,-90.13101329939772,-0.16784173798770524,True,0.5441890401707417,True
20,50,35,0.0001,2904,0.26035952562040166,756.0840624016464,0.4724517906336088,1.553574467830952,3,-1.2186579542478162,-0.4062193180826054,123,-1.8608102687195198,-0.015128538770077396,303,-1.880294986502939,-0.006205594014861185,347,202.5967847672475,0.5838524056693012,568,168.82799623986745,0.2972323877462455,735,143.33113351348118,0.19500834491630092,626,280.6736745743565,0.44836050251494647,199,-34.3857634838359,-0.17279278132580855,True,0.3712201969749459,False
20,50,35,0.0002,249,0.2391541121027542,59.5493739135858,0.4859437751004016,1.515138305702169,0,0.0,,29,24.547644963019454,0.846470515966188,104,-24.443097482178125,-0.23502978348248196,5,-0.06141077588023425,-0.01228215517604685,15,3.1077694999462118,0.20718463332974746,78,60.31416947418447,0.7732585830023649,12,2.084298234494024,0.17369151954116868,6,-6.0,-1.0,False,0.035001177972393514,False
20,100,25,5e-05,3667,0.12182808965380641,446.7436047605081,0.4824106899372784,1.2746663861855712,1,-1.0,-1.0,111,-15.066207764493184,-0.13573160148192057,294,-59.40045108724034,-0.2020423506368719,333,168.35951232860333,0.5055841211069169,553,1.6471225534188374,0.0029785217964174277,904,120.9647855401922,0.13381060347366394,1073,266.56233350866256,0.2484271514526212,398,-35.32349031863529,-0.08875248823777711,True,0.596678566113022,True
20,100,25,0.0001,2412,0.15563744846519909,375.3975256980602,0.49585406301824214,1.36470488920749,1,-1.0,-1.0,110,-14.066207764493182,-0.1278746160408471,290,-58.583601007095446,-0.20201241726584637,281,159.47012979500101,0.5675093587010712,464,17.630837375241626,0.03799749434319316,622,123.67054225674767,0.1988272383548998,502,165.28702297664123,0.32925701788175543,142,-17.011197933982693,-0.1197971685491739,True,0.4402986478647835,True
20,100,25,0.0002,220,-0.08309764115354715,-18.28148105378037,0.39545454545454545,0.831394407247538,0,0.0,,22,4.030993805664922,0.18322699116658736,86,-32.263220267982575,-0.37515372404630903,4,-0.4649923051713948,-0.1162480762928487,14,-7.036243833680115,-0.5025888452628654,75,15.22524482812263,0.2030032643749684,10,4.040270400812182,0.4040270400812182,9,-1.813533681546019,-0.20150374239400212,False,,False
20,100,30,5e-05,3664,0.12270357920084331,449.58591419188986,0.4596069868995633,1.2586426946426494,1,-1.0,-1.0,111,-19.83378996063583,-0.17868279243816063,293,-58.409869176428465,-0.1993510893393463,333,186.51242305370374,0.5600973665276389,553,28.73957654238589,0.05197030116163814,904,71.98725365953081,0.07963191776496771,1073,295.92755255279394,0.2757945503753904,396,-54.3372324794602,-0.1372152335339904,True,0.6582224736393493,True
20,100,30,0.0001,2411,0.145541751572889,350.9011630422354,0.46744089589382,1.3163397760149471,1,-1.0,-1.0,110,-18.83378996063583,-0.17121627236941664,289,-57.074003709256566,-0.1974879021081542,281,173.68517467614367,0.6180967070325397,464,43.8552118403096,0.09451554275928793,622,73.2294473233355,0.11773223042336899,502,164.98201556351808,0.3286494333934623,142,-27.942892691179104,-0.19678093444492326,True,0.47016662507801493,True
20,100,30,0.0002,219,-0.14918640938712446,-32.67182365578026,0.3881278538812785,0.720061681173232,0,0.0,,22,0.676455547118842,0.03074797941449282,85,-39.987109882303386,-0.47043658685062806,4,-0.033656080492179496,-0.008414020123044874,14,-5.882371883079402,-0.42016942021995723,75,10.780454990943374,0.143739399879245,10,3.4825218538268508,0.3482521853826851,9,-1.708118201794349,-0.18979091131048323,False,,False
20,100,35,5e-05,3661,0.1366390524505475,500.2355710214544,0.45124282982791586,1.274417983602578,1,-1.0,-1.0,111,-29.450960064082533,-0.2653239645412841,293,-49.92900319357063,-0.17040615424426836,333,190.3745811301572,0.5716954388293009,553,34.32938931640447,0.062078461693317315,902,46.69243544612344,0.05176544949681091,1073,378.4937598999071,0.3527434854612368,395,-69.27463151348466,-0.17537881395818902,True,0.7566310391063215,True
20,100,35,0.0001,2409,0.1573274932171192,379.00193116004016,0.45994188459941887,1.3243428443448204,1,-1.0,-1.0,110,-28.450960064082533,-0.2586450914916594,289,-50.34850807209341,-0.1742162909068976,281,177.91216478905312,0.6331393764734986,464,49.593156285733045,0.1068818023399419,620,63.273989906113655,0.10205482242921557,502,201.61894214513356,0.40163135885484774,142,-33.596853829817235,-0.23659756218181152,True,0.5319733900247502,True
20,100,35,0.0002,219,-0.14350994736939346,-31.428678473897165,0.3926940639269406,0.7435194341566675,0,0.0,,22,0.22008046689634408,0.010003657586197458,85,-38.94562486331637,-0.458183821921369,4,0.13082552020373706,0.032706380050934264,14,-3.523382446004129,-0.25167017471458064,75,6.673864891764602,0.08898486522352803,10,5.49555770875498,0.549555770875498,9,-1.4799997521963342,-0.1644444169107038,True,,False
30,50,25,5e-05,3924,0.14933821117534496,586.0031406520536,0.4841997961264016,1.3435292374968746,2,-0.19007114506769462,-0.09503557253384731,105,-12.79617054698057,-0.12186829092362447,276,-41.439489435165086,-0.15014307766364163,361,163.74416372234282,0.4535849410591214,548,62.05449008175972,0.11323812058715277,942,107.72772198817334,0.11436063905326257,1239,325.9441797937548,0.2630703630296649,451,-19.04168380676361,-0.042221028396371645,True,0.5562157558252543,True
30,50,25,0.0001,2490,0.1702304990144361,423.87394254594585,0.4895582329317269,1.4008064037187422,2,-0.19007114506769462,-0.09503557253384731,102,-11.394724490395507,-0.11171298519995596,273,-42.48038678096379,-0.15560581238448276,292,141.38826088128928,0.48420637288112767,476,67.87284050814858,0.14259000106753905,644,98.86820946919917,0.15352206439316643,541,164.01441237650724,0.30316896927265663,160,5.795401727228598,0.03622126079517874,True,0.38694148404446654,False
30,50,25,0.0002,213,0.17493661694961996,37.26149941026905,0.4647887323943662,1.4105510309448237,0,0.0,,18,14.555465913257303,0.8086369951809612,92,-23.828521560680937,-0.2590056691378363,5,4.2067011401062695,0.8413402280212539,16,-7.090820071720932,-0.44317625448255826,65,49.15168289843837,0.7561797368990518,8,3.0147217232694596,0.37684021540868246,9,-2.747730632400475,-0.30530340360005276,True,0.08090715003375896,False
30,50,30,5e-05,3919,0.17019328666580436,666.9874904432872,0.46976269456494,1.3663883873066418,2,-0.4232380709126592,-0.2116190354563296,105,-16.848990795873004,-0.16046657900831432,276,-26.331111113688287,-0.0954025764988706,361,213.87426781862735,0.592449495342458,546,93.94470539210613,0.17205989998554236,940,41.37666449044757,0.0440177281813272,1239,393.8486366436258,0.3178762200513526,450,-32.45344392104572,-0.07211876426899048,True,0.5904887906996121,True
30,50,30,0.0001,2487,0.19326038633975265,480.6385808269648,0.47366304784881386,1.4254533435912367,2,-0.4232380709126592,-0.2116190354563296,102,-15.49518100190398,-0.15191353923435275,273,-27.994790090217258,-0.10254501864548446,292,185.22929884556578,0.6343469138546773,474,104.91142337444168,0.22133211682371662,643,42.678578524825134,0.0663741501163688,541,195.15081110375053,0.3607223865134021,160,-3.418321858584432,-0.0213645116161527,True,0.4060240248878543,True
30,50,30,0.0002,213,0.1385647431562718,29.51429029228589,0.45539906103286387,1.2938316308443372,0,0.0,,18,15.780234869955638,0.8766797149975355,92,-22.928453396693442,-0.24922231952927654,5,3.2352627159316616,0.6470525431863323,16,-6.21349088287053,-0.3883431801794081,65,42.554468679548336,0.6546841335315129,8,1.650341930329096,0.206292741291137,9,-4.564073623914869,-0.5071192915460965,True,0.05591670726232722,False
30,50,35,5e-05,3913,0.1806030642376041,706.6997903617449,0.45514950166112955,1.367924227897854,2,-0.2186579542478162,-0.1093289771239081,105,-24.279876740298423,-0.23123692133617546,276,-32.72286645468891,-0.11856111034307577,360,217.53012002279246,0.6042503333966457,545,110.16658466717686,0.20214052232509516,938,4.656543779863894,0.004964332387914599,1238,461.1031009742419,0.37245807833137473,449,-29.535157933095064,-0.06577986176635872,True,0.6524738046663532,True
30,50,35,0.0001,2481,0.18657170599359338,462.8844025701052,0.4554615074566707,1.3855541904872946,2,-0.2186579542478162,-0.1093289771239081,102,-22.06162632672656,-0.21629045418359374,273,-35.167280142483094,-0.12881787597979155,291,189.49130271482605,0.6511728615629762,473,119.6010376388705,0.2528563163612484,641,21.02439670700434,0.03279937083776028,540,192.7421080543126,0.35692982973020854,159,-2.5268781214508387,-0.015892315229250557,True,0.41639361141601927,True
30,50,35,0.0002,213,0.0919674808717508,19.58907342568292,0.4460093896713615,1.1831598622526533,0,0.0,,18,13.829403930698692,0.7683002183721496,92,-25.047046002818988,-0.27225050003064116,5,3.2294901131425204,0.645898022628504,16,-6.070923762608517,-0.37943273516303233,65,36.776217979568095,0.5657879689164322,8,1.4754486049730862,0.18443107562163577,9,-4.603517437271953,-0.5115019374746614,True,0.07531997930227007,False
