timestamp_utc,closed_equity_usdt,peak_equity_usdt,drawdown_pct,closed_trade_count,open_positions,open_risk_amount_usdt,portfolio_heat_pct,reserved_margin_usdt,kill_switch_triggered
2026-05-15T20:18:28.378826+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T20:33:58.240331+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T20:49:23.909688+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T21:04:50.215638+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T21:20:19.378652+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T21:35:47.293705+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T21:51:12.620966+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T22:06:38.095200+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T22:22:12.057955+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T22:37:37.567259+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T22:53:03.930042+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T23:08:29.335655+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T23:23:54.371249+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T23:39:20.752706+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-15T23:54:46.775899+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T00:10:13.604696+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T00:25:39.394845+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T00:41:05.296770+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T00:56:31.116896+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T01:11:56.431927+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T01:27:21.865278+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T01:42:47.140522+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T01:58:12.497334+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T02:13:37.709574+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T02:29:05.302594+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T02:44:30.928734+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T02:59:56.403920+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T03:15:23.768835+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T03:30:48.800097+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T03:46:14.472803+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T04:01:39.741952+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T04:17:04.792734+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T04:32:30.272868+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T04:47:55.521875+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T05:03:21.363094+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T05:18:46.945613+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T05:34:11.732876+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T05:49:37.046283+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T06:05:03.402802+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T06:20:31.029017+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T06:35:56.627406+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T06:51:22.581556+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T07:06:47.955719+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T07:22:13.584264+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T07:37:39.551403+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T07:53:05.407854+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T08:08:31.044282+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T08:23:56.659144+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T08:39:22.252043+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T08:54:47.885396+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T09:10:14.990375+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T09:25:40.853947+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T09:41:11.650178+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T09:56:37.408341+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T10:12:02.862031+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T10:27:27.944371+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T10:42:57.698959+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T10:58:23.340041+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T11:13:48.684256+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T11:29:15.048601+00:00,9975.0,10000.0,-0.25,1,5,124.9375,1.2525062656641603,771.3362576405411,False
2026-05-16T17:54:05.316056+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-16T17:58:56.266546+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-16T18:14:22.751544+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-16T18:29:49.472108+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-16T18:45:16.183764+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-16T19:00:26.493420+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-16T19:01:09.131514+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T10:29:35.650616+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T10:30:43.328744+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T10:32:55.250686+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T10:33:20.861514+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T16:33:28.050745+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T16:33:53.900217+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T22:33:59.387533+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-17T22:34:24.881221+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T04:34:30.434416+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T04:34:55.495899+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T10:35:02.312255+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T10:35:28.956182+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T16:35:36.024924+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T16:36:01.353535+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T22:36:06.674536+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-18T22:36:33.184033+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T04:36:39.265981+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T04:37:05.540686+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T10:37:10.995321+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T10:37:37.034869+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T16:37:44.310886+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T16:38:10.870649+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T22:38:16.270361+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-19T22:38:42.080494+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T04:38:47.537662+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T04:39:13.351544+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T10:39:18.488569+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T10:39:44.261453+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T16:39:50.384067+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T16:40:16.864962+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T22:40:23.515869+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-20T22:40:49.417919+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-21T04:40:54.675856+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-21T04:41:20.367356+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-21T10:41:26.239299+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-21T10:41:54.547153+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-21T16:42:08.393894+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-21T16:42:54.735198+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-22T08:40:11.629872+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-22T08:40:37.525188+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-22T08:40:58.390408+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-22T14:40:42.825360+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-22T14:41:07.557152+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-23T10:05:56.630944+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-23T10:06:25.678149+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-23T16:06:30.870029+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-23T16:06:55.715767+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-23T22:07:00.962312+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-23T22:07:27.721825+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-24T04:07:37.134341+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-24T04:08:02.818414+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-24T10:08:09.157051+00:00,T9D_RECOVERY,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
2026-05-24T10:08:34.975698+00:00,9950.0,10000.0,-0.5,2,5,124.8125,1.254396984924623,869.2761856112525,False
