timestamp_utc,event_type,position_id,symbol,side,bar_time,close,old_stop,new_stop,old_mfe_r,new_mfe_r,chandelier_active_before,chandelier_active_after
2026-05-17T10:29:33.788934+00:00,POSITION_UPDATED_RECOVERY,APT_USDT_SHORT_2026-05-15 00:00:00+00:00,APT/USDT,SHORT,2026-05-17 00:00:00+00:00,0.951,1.079142857142857,1.079142857142857,1.0419287211740047,1.1299790356394122,False,False
2026-05-17T10:29:34.668455+00:00,POSITION_UPDATED_RECOVERY,ALGO_USDT_SHORT_2026-05-15 00:00:00+00:00,ALGO/USDT,SHORT,2026-05-17 00:00:00+00:00,0.1101,0.12322857142857142,0.12322857142857142,0.836812144212524,0.8633776091081586,False,False
2026-05-17T22:33:58.065554+00:00,POSITION_UPDATED_RECOVERY,APT_USDT_SHORT_2026-05-15 00:00:00+00:00,APT/USDT,SHORT,2026-05-17 12:00:00+00:00,0.938,1.079142857142857,1.079142857142857,1.1299790356394122,1.2033542976939196,False,False
2026-05-17T22:33:58.698468+00:00,POSITION_UPDATED_RECOVERY,ALGO_USDT_SHORT_2026-05-15 00:00:00+00:00,ALGO/USDT,SHORT,2026-05-17 12:00:00+00:00,0.1086,0.12322857142857142,0.12322857142857142,0.8633776091081586,0.9962049335863371,False,False
2026-05-18T04:34:29.117064+00:00,POSITION_UPDATED_RECOVERY,APT_USDT_SHORT_2026-05-15 00:00:00+00:00,APT/USDT,SHORT,2026-05-17 18:00:00+00:00,0.93,1.079142857142857,1.079142857142857,1.2033542976939196,1.687631027253669,False,False
2026-05-18T04:34:29.427377+00:00,POSITION_UPDATED_RECOVERY,ICP_USDT_SHORT_2026-05-15 00:00:00+00:00,ICP/USDT,SHORT,2026-05-17 18:00:00+00:00,2.543,2.971857142857143,2.971857142857143,1.032051282051282,1.2205128205128215,False,False
2026-05-18T04:34:29.750282+00:00,POSITION_UPDATED_RECOVERY,ALGO_USDT_SHORT_2026-05-15 00:00:00+00:00,ALGO/USDT,SHORT,2026-05-17 18:00:00+00:00,0.1077,0.12322857142857142,0.12322857142857142,0.9962049335863371,1.407969639468691,False,False
2026-05-18T04:34:30.057716+00:00,POSITION_UPDATED_RECOVERY,ETH_USDT_SHORT_2026-05-15 12:00:00+00:00,ETH/USDT,SHORT,2026-05-17 18:00:00+00:00,2131.0,2309.075714285714,2309.075714285714,0.8406431699088306,1.7334182757878065,False,False
2026-05-18T04:34:30.370585+00:00,POSITION_UPDATED_RECOVERY,BTC_USDT_SHORT_2026-05-16 06:00:00+00:00,BTC/USDT,SHORT,2026-05-17 18:00:00+00:00,77457.67,80377.76285714286,80377.76285714286,0.19237797537015655,0.5864629796352383,False,False
2026-05-18T10:35:02.249280+00:00,POSITION_UPDATED_RECOVERY,BTC_USDT_SHORT_2026-05-16 06:00:00+00:00,BTC/USDT,SHORT,2026-05-18 00:00:00+00:00,76931.4,80377.76285714286,80377.76285714286,0.5864629796352383,0.5984618323246687,False,False
2026-05-18T16:35:35.958426+00:00,POSITION_UPDATED_RECOVERY,BTC_USDT_SHORT_2026-05-16 06:00:00+00:00,BTC/USDT,SHORT,2026-05-18 06:00:00+00:00,77285.83,80377.76285714286,80377.76285714286,0.5984618323246687,0.6525895060902671,False,False
2026-05-18T22:36:05.468960+00:00,POSITION_UPDATED_RECOVERY,ICP_USDT_SHORT_2026-05-15 00:00:00+00:00,ICP/USDT,SHORT,2026-05-18 12:00:00+00:00,2.496,2.971857142857143,2.971857142857143,1.2205128205128215,1.2519230769230765,False,False
2026-05-18T22:36:05.852135+00:00,POSITION_UPDATED_RECOVERY,ALGO_USDT_SHORT_2026-05-15 00:00:00+00:00,ALGO/USDT,SHORT,2026-05-18 12:00:00+00:00,0.1066,0.12322857142857142,0.12322857142857142,1.407969639468691,1.421252371916509,False,False
2026-05-18T22:36:06.285213+00:00,POSITION_UPDATED_RECOVERY,ETH_USDT_SHORT_2026-05-15 12:00:00+00:00,ETH/USDT,SHORT,2026-05-18 12:00:00+00:00,2108.21,2309.075714285714,2309.075714285714,1.7334182757878065,1.7449752350872116,False,False
2026-05-18T22:36:06.600621+00:00,POSITION_UPDATED_RECOVERY,BTC_USDT_SHORT_2026-05-16 06:00:00+00:00,BTC/USDT,SHORT,2026-05-18 12:00:00+00:00,76706.39,80377.76285714286,80377.76285714286,0.6525895060902671,0.8844352139728016,False,False
2026-05-19T04:36:38.244884+00:00,POSITION_UPDATED_RECOVERY,ICP_USDT_SHORT_2026-05-15 00:00:00+00:00,ICP/USDT,SHORT,2026-05-18 18:00:00+00:00,2.599,2.971857142857143,2.971857142857143,1.2519230769230765,1.3461538461538474,False,False
2026-05-19T04:36:38.873091+00:00,POSITION_UPDATED_RECOVERY,ETH_USDT_SHORT_2026-05-15 12:00:00+00:00,ETH/USDT,SHORT,2026-05-18 18:00:00+00:00,2130.08,2309.075714285714,2309.075714285714,1.7449752350872116,1.9124255258057519,False,False
2026-05-23T10:05:55.122373+00:00,POSITION_UPDATED_RECOVERY,ICP_USDT_SHORT_2026-05-15 00:00:00+00:00,ICP/USDT,SHORT,2026-05-23 00:00:00+00:00,2.493,2.971857142857143,2.971857142857143,1.3461538461538474,1.3596153846153842,False,False
2026-05-23T10:05:55.948044+00:00,POSITION_UPDATED_RECOVERY,ETH_USDT_SHORT_2026-05-15 12:00:00+00:00,ETH/USDT,SHORT,2026-05-22 18:00:00+00:00,2065.85,2309.075714285714,2309.075714285714,1.9124255258057519,2.1566291005670757,False,False
