equity
10000.0
10005.0825
9999.579704625
9991.012564713063
9969.072301120952
9961.27897884955
9973.451661761705
9991.274219881272
9999.709353141407
10029.203495878497
10010.862589985409
10020.92600960399
10038.334863314176
10057.302297038408
10053.955729699068
10082.624584462304
10093.536504918839
10100.34207190728
10105.67000235021
10116.50328059273
10083.159285779895
10069.867161051416
10067.32451959325
10063.448599653208
10067.011060457486
10049.625332356076
10037.985353814875
10018.554323666227
10027.493378761517
10033.176460633931
10028.536116520889
10019.445248531263
10018.004953276786
10017.53661154522
10031.378342758222
10051.315707214453
10067.933044907406
10066.168639641286
10052.976925639035
10037.392298160064
10049.301664121831
10036.240084283889
10034.752211691393
10044.071987808002
10048.524022716598
10048.152227327757
10054.434834507894
10058.418904311067
10075.968330694364
10057.085966042643
10064.628780517176
10208.792007012109
10360.50996942432
10397.849247354125
10487.881624524653
10509.295256831525
10528.338099836903
10558.693930663258
10590.67885425272
10611.235361908824
10623.10668146996
10596.774655783267
10589.367510298875
10506.431583958214
10463.310562129753
10459.046763075685
10482.399199735943
10471.982315531204
10496.965847340483
10514.682101449333
10560.817897839966
10606.95811123563
10624.228890780249
10650.215754647097
10637.25710462763
10626.771428436743
10616.851337308297
10622.226118297809
10618.043616763729
10619.718613144274
10606.605915586693
10605.26683158985
10589.324464225263
10580.307654443975
10618.70094584504
10652.03835746452
10668.804665839169
10709.831554181654
10727.10383502066
10743.19449077319
10746.57322544054
10773.028602078268
10783.583476851154
10789.139718237602
10800.435947522597
10806.384287620696
10808.71576503075
10816.970921696293
10827.000957983435
10828.74951863815
10811.948713759983
10803.780286506737
10822.387097105173
10840.666108912183
10826.210080655948
10792.949256735654
10777.547718146292
10751.016090051146
10746.589359176067
10745.869337689002
10783.75121357169
10796.775289099882
10809.053921797411
10868.865821673677
10884.533291755619
10892.103484660034
10911.695655803067
10918.018983435604
10942.974845326991
10951.633474173355
10992.50497029897
11007.427295796151
11056.190198716527
11075.311879665207
11095.117306134018
11120.258841949717
11147.219909512023
11124.813997493904
11149.274682270894
11139.08703252997
11126.73935455441
11138.044121738636
11138.623300032967
11152.844537331284
11147.68634673277
11143.678753491118
11148.219802583166
11145.661286138473
11141.046982366011
11133.808087089219
11129.582806920169
11164.835760461088
11168.709958469968
11197.058936522055
11219.746977192182
11248.601361480776
11244.83026787434
11279.793256384728
11303.867155142167
11331.301640727697
11362.612859986439
11403.41032146022
11368.552946960097
11367.214299850593
11361.414178754094
11361.516431481703
11358.2670377823
11357.437884288542
11340.620358141381
11339.035506446331
11337.136217999001
11324.407448310243
11335.955512805658
11344.84006793882
11348.73418429214
11362.185271484072
11344.108034717141
11374.586816979418
11351.735272064107
11338.002510318727
11320.13948736372
11301.979153591117
11287.947746471933
11277.949446755496
11247.008392448322
11231.844613383204
11206.651585915386
11195.69988565305
11209.137524440805
11223.23581716217
11235.598211414776
11239.496963994137
