variant,symbol,trades,total_r,avg_r,pf,win_rate_pct
VAR_BASE,1000CHEEMS/USDT,2,-1.9999999999999996,-0.9999999999999998,0.0,0.0
VAR_BASE,1000SATS/USDT,1,-0.9999999999999997,-0.9999999999999997,0.0,0.0
VAR_BASE,1INCH/USDT,6,-0.9366358492284645,-0.15610597487141076,0.7542238395493347,16.666666666666664
VAR_BASE,1MBABYDOGE/USDT,1,-1.0000000000000004,-1.0000000000000004,0.0,0.0
VAR_BASE,AAVE/USDT,12,-1.0916067905225548,-0.09096723254354623,0.8469582651585219,25.0
VAR_BASE,ACH/USDT,7,-3.0556334735857873,-0.43651906765511245,0.49072775440236893,14.285714285714285
VAR_BASE,ACM/USDT,3,-2.5083068916781337,-0.8361022972260446,0.0,0.0
VAR_BASE,ADA/USDT,8,0.7404457503223334,0.09255571879029167,1.1548497039167231,37.5
VAR_BASE,ADX/USDT,5,-0.9576931367463155,-0.1915386273492631,0.6100903644514064,40.0
VAR_BASE,AGLD/USDT,6,-3.949743589743589,-0.6582905982905981,0.08635824436536192,16.666666666666664
VAR_BASE,AI/USDT,2,-0.9724089960584286,-0.4862044980292143,0.027591003941571646,50.0
VAR_BASE,ALCX/USDT,3,1.7176115178306213,0.5725371726102071,2.1149953995579214,33.33333333333333
VAR_BASE,ALGO/USDT,5,17.184034047444406,3.436806809488881,7.10130761939189,40.0
VAR_BASE,ALICE/USDT,6,-2.183888511216862,-0.36398141853614363,0.5632222977566277,16.666666666666664
VAR_BASE,ALPINE/USDT,5,11.946343972235193,2.3892687944470383,4.9821146574117305,40.0
VAR_BASE,ALT/USDT,1,-1.0000000000000002,-1.0000000000000002,0.0,0.0
VAR_BASE,AMP/USDT,3,-0.26634033705214777,-0.08878011235071592,0.8516405613558345,33.33333333333333
VAR_BASE,ANKR/USDT,2,4.813786929274843,2.4068934646374216,5.813786929274842,50.0
VAR_BASE,APE/USDT,2,-1.8046833422032997,-0.9023416711016499,0.0,0.0
VAR_BASE,API3/USDT,3,-2.076008372677559,-0.6920027908925196,0.0,0.0
VAR_BASE,APT/USDT,6,-4.800666562169736,-0.800111093694956,0.0,0.0
VAR_BASE,AR/USDT,4,-2.819842725636991,-0.7049606814092477,0.0,0.0
VAR_BASE,ARB/USDT,3,-1.8641745403007794,-0.6213915134335931,0.004736236077649627,33.33333333333333
VAR_BASE,ARDR/USDT,5,0.6091237913831957,0.12182475827663915,1.2610472868704523,40.0
VAR_BASE,ARK/USDT,6,-4.335297650671237,-0.7225496084452061,0.002399189365373811,16.666666666666664
VAR_BASE,ARKM/USDT,3,-1.704941860465116,-0.568313953488372,0.14752906976744207,33.33333333333333
VAR_BASE,ARPA/USDT,3,-3.0000000000000004,-1.0000000000000002,0.0,0.0
VAR_BASE,ASR/USDT,5,2.0693725078973486,0.4138745015794697,1.5850638299397546,20.0
VAR_BASE,ASTR/USDT,1,-0.3022088353413654,-0.3022088353413654,0.0,0.0
VAR_BASE,ATA/USDT,4,-3.42394366197183,-0.8559859154929575,0.0,0.0
VAR_BASE,ATM/USDT,5,-4.309369475545079,-0.8618738951090158,0.0,0.0
VAR_BASE,ATOM/USDT,3,0.35622798591098226,0.11874266197032741,1.1781139929554911,33.33333333333333
VAR_BASE,AUCTION/USDT,6,1.0092889173606658,0.16821481956011097,1.2018577834721333,16.666666666666664
VAR_BASE,AUDIO/USDT,2,-2.0000000000000004,-1.0000000000000002,0.0,0.0
VAR_BASE,AVA/USDT,5,18.352184495353395,3.670436899070679,6.67561925339519,20.0
VAR_BASE,AVAX/USDT,5,0.17632066728452334,0.03526413345690467,1.044080166821131,20.0
VAR_BASE,AWE/USDT,1,-1.0000000000000002,-1.0000000000000002,0.0,0.0
VAR_BASE,AXL/USDT,4,-3.310438680755684,-0.827609670188921,0.0,0.0
VAR_BASE,AXS/USDT,5,-1.603334306842807,-0.3206668613685614,0.5107057947701805,20.0
VAR_BASE,BCH/USDT,10,-0.4173632219237988,-0.04173632219237988,0.9224338319470438,30.0
VAR_BASE,BNB/USDT,10,4.252171287477202,0.42521712874772016,1.9137558541913378,40.0
VAR_BASE,BTC/USDT,11,3.0680213188945653,0.27891102899041503,1.527401085756831,27.27272727272727
VAR_BASE,DOGE/USDT,9,9.459050599895669,1.0510056222106299,2.182381324986958,11.11111111111111
VAR_BASE,DOT/USDT,5,-3.752388535031847,-0.7504777070063694,0.061902866242038196,20.0
VAR_BASE,ETH/USDT,8,1.6464277574685606,0.20580346968357008,1.4116069393671402,50.0
VAR_BASE,ICP/USDT,9,-5.414001775505295,-0.6015557528339217,0.23578934922757924,11.11111111111111
VAR_BASE,LINK/USDT,7,3.672244132595842,0.5246063046565489,2.2240813775319475,57.14285714285714
VAR_BASE,LTC/USDT,11,-6.484399287895705,-0.589490844354155,0.2740273114258291,9.090909090909092
VAR_BASE,NEAR/USDT,6,-4.463893714476204,-0.743982285746034,0.03811327160611755,16.666666666666664
VAR_BASE,SOL/USDT,9,0.1675059607921053,0.018611773421345033,1.0446750660436006,22.22222222222222
VAR_BASE,SUI/USDT,9,3.834074749551504,0.42600830550572266,1.75519693822204,33.33333333333333
VAR_BASE,TRX/USDT,12,19.855950909500983,1.6546625757917486,8.505259135770974,75.0
VAR_BASE,UNI/USDT,10,-6.773758625178859,-0.6773758625178858,0.11886362774188043,10.0
VAR_BASE,XRP/USDT,8,33.999284283366656,4.249910535420832,8.975876035606559,37.5
VAR_P20,1INCH/USDT,3,-2.484659245180561,-0.8282197483935203,0.0,0.0
VAR_P20,AAVE/USDT,1,-0.07376453488372132,-0.07376453488372132,0.0,0.0
VAR_P20,ACH/USDT,1,-1.0,-1.0,0.0,0.0
VAR_P20,ADA/USDT,2,-1.7817059483726148,-0.8908529741863074,0.0,0.0
VAR_P20,ARDR/USDT,1,-0.9999999999999997,-0.9999999999999997,0.0,0.0
VAR_P20,ARK/USDT,1,-0.9999999999999994,-0.9999999999999994,0.0,0.0
VAR_P20,ATA/USDT,1,-0.9999999999999996,-0.9999999999999996,0.0,0.0
VAR_P20,AVA/USDT,1,-0.23351226993865132,-0.23351226993865132,0.0,0.0
VAR_P20,AVAX/USDT,2,-2.0000000000000004,-1.0000000000000002,0.0,0.0
VAR_P20,AXS/USDT,1,-0.825489159175039,-0.825489159175039,0.0,0.0
VAR_P20,BCH/USDT,3,-3.0,-1.0,0.0,0.0
VAR_P20,BNB/USDT,7,3.5018523450502212,0.5002646207214602,2.2857955484815458,42.857142857142854
VAR_P20,BTC/USDT,6,7.181913806182324,1.1969856343637206,5.804340829326065,50.0
VAR_P20,DOGE/USDT,2,-2.0,-1.0,0.0,0.0
VAR_P20,DOT/USDT,2,-1.9999999999999996,-0.9999999999999998,0.0,0.0
VAR_P20,ETH/USDT,1,2.8284669423610382,2.8284669423610382,inf,100.0
VAR_P20,LINK/USDT,2,1.1411721205398417,0.5705860602699209,inf,100.0
VAR_P20,LTC/USDT,1,-1.0000000000000007,-1.0000000000000007,0.0,0.0
VAR_P20,NEAR/USDT,1,-0.640768588137009,-0.640768588137009,0.0,0.0
VAR_P20,SOL/USDT,5,-1.626435269744357,-0.32528705394887136,0.0,0.0
VAR_P20,SUI/USDT,1,-0.0769204104270656,-0.0769204104270656,0.0,0.0
VAR_P20,TRX/USDT,3,3.0146308236609887,1.0048769412203296,23.042040957417566,66.66666666666666
VAR_P20,UNI/USDT,1,0.9137672090112634,0.9137672090112634,inf,100.0
VAR_P20,XRP/USDT,3,-1.9884020618556701,-0.6628006872852233,0.005798969072165026,33.33333333333333
VAR_P33,1INCH/USDT,3,-2.484659245180561,-0.8282197483935203,0.0,0.0
VAR_P33,AAVE/USDT,3,-1.1327392600015278,-0.3775797533338426,0.0,0.0
VAR_P33,ACH/USDT,1,-1.0,-1.0,0.0,0.0
VAR_P33,ADA/USDT,2,-1.7817059483726148,-0.8908529741863074,0.0,0.0
VAR_P33,ALGO/USDT,1,-0.8164510166358592,-0.8164510166358592,0.0,0.0
VAR_P33,AMP/USDT,1,-0.9999999999999998,-0.9999999999999998,0.0,0.0
VAR_P33,API3/USDT,1,-0.11122881355932188,-0.11122881355932188,0.0,0.0
VAR_P33,APT/USDT,1,-1.0000000000000002,-1.0000000000000002,0.0,0.0
VAR_P33,AR/USDT,1,-0.7135892924106495,-0.7135892924106495,0.0,0.0
VAR_P33,ARDR/USDT,2,1.8706156048675737,0.9353078024337869,2.870615604867574,50.0
VAR_P33,ARK/USDT,1,-0.9999999999999994,-0.9999999999999994,0.0,0.0
VAR_P33,ARKM/USDT,1,-1.0,-1.0,0.0,0.0
VAR_P33,ASR/USDT,1,-0.6846473029045647,-0.6846473029045647,0.0,0.0
VAR_P33,ATA/USDT,1,-0.9999999999999996,-0.9999999999999996,0.0,0.0
VAR_P33,AVA/USDT,1,-0.23351226993865132,-0.23351226993865132,0.0,0.0
VAR_P33,AVAX/USDT,2,-2.0000000000000004,-1.0000000000000002,0.0,0.0
VAR_P33,AXS/USDT,1,-0.825489159175039,-0.825489159175039,0.0,0.0
VAR_P33,BCH/USDT,4,-4.0,-1.0,0.0,0.0
VAR_P33,BNB/USDT,8,2.501852345050221,0.3127315431312776,1.671910441152066,37.5
VAR_P33,BTC/USDT,6,7.630903510016969,1.2718172516694948,7.177139207978578,50.0
VAR_P33,DOGE/USDT,5,-5.000000000000001,-1.0000000000000002,0.0,0.0
VAR_P33,DOT/USDT,2,-1.9999999999999996,-0.9999999999999998,0.0,0.0
