variant,atr_gate_pct,symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_risk_per_unit,net_r,max_favorable_r,chandelier_active,atr_rank_at_entry
VAR_BASE,,BCH/USDT,1d,LONG,2024-07-28 00:00:00+00:00,2024-08-03 00:00:00+00:00,416.8,368.6142857142857,48.18571428571429,-1.0000000000000004,0.8799288467239841,False,42.0
VAR_BASE,,AAVE/USDT,1d,LONG,2024-07-31 00:00:00+00:00,2024-08-05 00:00:00+00:00,107.52,94.93714285714286,12.58285714285714,-0.9999999999999997,0.8408265213442325,False,62.0
VAR_BASE,,SUI/USDT,1d,LONG,2024-08-12 00:00:00+00:00,2024-08-16 00:00:00+00:00,1.0143,0.8214428571428571,0.19285714285714284,-1.0,0.011407407407407304,False,100.0
VAR_BASE,,AAVE/USDT,1d,LONG,2024-08-19 00:00:00+00:00,2024-10-01 00:00:00+00:00,118.12,144.81,16.685714285714287,1.5995719178082188,3.7529109589041094,False,70.0
VAR_BASE,,TRX/USDT,1d,LONG,2024-08-19 00:00:00+00:00,2024-09-04 00:00:00+00:00,0.1432,0.15024285714285715,0.006185714285714279,1.1385681293302574,4.3325635103926174,True,40.0
VAR_BASE,,AUCTION/USDT,1d,LONG,2024-08-20 00:00:00+00:00,2024-08-22 00:00:00+00:00,20.21,17.38714285714286,2.8228571428571425,-0.9999999999999999,1.6047570850202422,False,64.0
VAR_BASE,,BNB/USDT,1d,LONG,2024-08-22 00:00:00+00:00,2024-08-27 00:00:00+00:00,582.9,538.0571428571428,44.84285714285714,-1.0000000000000002,0.3947116916215365,False,28.000000000000004
VAR_BASE,,1000SATS/USDT,1d,LONG,2024-08-23 00:00:00+00:00,2024-08-28 00:00:00+00:00,0.0003899,0.0003131571428571429,7.674285714285713e-05,-0.9999999999999997,0.49385703648548035,False,60.0
VAR_BASE,,BTC/USDT,1d,LONG,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,64037.24,58650.194285714286,5387.045714285711,-1.0000000000000002,0.17871762206266298,False,56.00000000000001
VAR_BASE,,SUI/USDT,1d,LONG,2024-09-15 00:00:00+00:00,2024-10-25 00:00:00+00:00,1.0787,1.8202214285714284,0.16088571428571424,4.608994849937845,8.01376309714083,True,60.0
VAR_BASE,,BTC/USDT,1d,LONG,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,61759.99,60805.78,4676.542857142854,-0.20404175245449932,1.013143714221129,False,24.0
VAR_BASE,,BNB/USDT,1d,LONG,2024-09-19 00:00:00+00:00,2024-10-01 00:00:00+00:00,567.0,547.3,42.9571428571429,-0.45859660791486595,1.2011972065181238,False,16.0
VAR_BASE,,SOL/USDT,1d,LONG,2024-09-19 00:00:00+00:00,2024-10-02 00:00:00+00:00,142.89,140.18,14.054285714285717,-0.192823744663548,1.3440739987802406,False,4.0
VAR_BASE,,APT/USDT,1d,LONG,2024-09-21 00:00:00+00:00,2024-10-01 00:00:00+00:00,8.25,7.354285714285714,0.8957142857142858,-1.0000000000000002,0.4354066985645939,False,26.0
VAR_BASE,,ARDR/USDT,1d,LONG,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,0.108,0.09177142857142856,0.016228571428571432,-1.0000000000000004,0.04313380281690178,False,84.0
VAR_BASE,,ARKM/USDT,1d,LONG,2024-09-23 00:00:00+00:00,2024-10-25 00:00:00+00:00,1.439,1.497,0.19657142857142848,0.29505813953488413,3.1082848837209305,False,50.0
VAR_BASE,,NEAR/USDT,1d,LONG,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,5.177,4.528428571428571,0.6485714285714287,-0.9999999999999998,1.0700440528634372,False,54.0
VAR_BASE,,ICP/USDT,1d,LONG,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,9.401,8.279714285714286,1.1212857142857138,-0.9999999999999998,0.5779080137597146,False,62.0
VAR_BASE,,AVAX/USDT,1d,LONG,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,29.16,25.934285714285714,3.2257142857142864,-0.9999999999999999,0.5239149689991145,False,64.0
VAR_BASE,,DOGE/USDT,1d,LONG,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.11818,0.10761,0.010570000000000001,-0.9999999999999996,1.316934720908231,False,26.0
VAR_BASE,,ALICE/USDT,1d,LONG,2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,1.193,1.0461428571428573,0.14685714285714285,-0.9999999999999997,0.17023346303501885,False,36.0
VAR_BASE,,TRX/USDT,1d,LONG,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.1552,0.1567,0.003957142857142858,0.3790613718411555,2.223826714801444,False,6.0
VAR_BASE,,UNI/USDT,1d,LONG,2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,7.617,6.788,0.829,-0.9999999999999998,0.30277442702050705,False,57.99999999999999
VAR_BASE,,XRP/USDT,1d,LONG,2024-09-28 00:00:00+00:00,2024-10-02 00:00:00+00:00,0.6138,0.5699,0.0439,-1.000000000000001,1.1640091116173128,False,12.0
VAR_BASE,,APT/USDT,1d,LONG,2024-10-04 00:00:00+00:00,2024-10-25 00:00:00+00:00,9.1,8.95,1.485714285714286,-0.10096153846153869,1.4403846153846156,False,100.0
VAR_BASE,,ALPINE/USDT,1d,LONG,2024-10-07 00:00:00+00:00,2024-10-23 00:00:00+00:00,1.642,1.3484285714285713,0.2935714285714286,-1.0,1.4919708029197085,False,100.0
VAR_BASE,,ASR/USDT,1d,LONG,2024-10-07 00:00:00+00:00,2024-10-23 00:00:00+00:00,2.432,2.065,0.4305714285714286,-0.8523556735235567,0.5063039150630391,False,100.0
VAR_BASE,,ADX/USDT,1d,LONG,2024-10-09 00:00:00+00:00,2024-11-03 00:00:00+00:00,0.1696,0.15375714285714287,0.015842857142857138,-0.9999999999999996,2.651036970243464,False,100.0
VAR_BASE,,UNI/USDT,1d,LONG,2024-10-10 00:00:00+00:00,2024-11-03 00:00:00+00:00,8.133,7.125428571428571,1.0075714285714288,-0.9999999999999998,0.6173259605841501,False,100.0
VAR_BASE,,AGLD/USDT,1d,LONG,2024-10-11 00:00:00+00:00,2024-10-26 00:00:00+00:00,1.026,0.987,0.12071428571428573,-0.3230769230769233,2.327810650887573,False,64.0
VAR_BASE,,BCH/USDT,1d,LONG,2024-10-14 00:00:00+00:00,2024-10-23 00:00:00+00:00,369.6,338.8,30.80000000000001,-1.0,0.5584415584415579,False,36.0
VAR_BASE,,BTC/USDT,1d,LONG,2024-10-15 00:00:00+00:00,2024-12-20 00:00:00+00:00,67074.14,95366.51642857143,4140.081428571428,6.833772938213432,9.97054302244573,True,42.0
VAR_BASE,,ARK/USDT,1d,LONG,2024-10-16 00:00:00+00:00,2024-10-25 00:00:00+00:00,0.6258,0.5009571428571429,0.12484285714285714,-1.0,0.3556470992104359,False,90.0
VAR_BASE,,DOGE/USDT,1d,LONG,2024-10-18 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.13716,0.37622428571428573,0.013692857142857144,17.45905059989567,25.35482524778299,True,76.0
VAR_BASE,,AXL/USDT,1d,LONG,2024-10-19 00:00:00+00:00,2024-10-25 00:00:00+00:00,0.8774,0.7280142857142857,0.14938571428571426,-0.9999999999999998,0.326671129387014,False,100.0
VAR_BASE,,LTC/USDT,1d,LONG,2024-10-19 00:00:00+00:00,2024-10-23 00:00:00+00:00,74.9,69.26,5.640000000000002,-0.9999999999999997,0.17375886524822506,False,78.0
VAR_BASE,,ALICE/USDT,1d,LONG,2024-10-20 00:00:00+00:00,2024-10-25 00:00:00+00:00,1.232,1.0592857142857142,0.1727142857142858,-1.0000000000000002,0.1505376344086022,False,90.0
VAR_BASE,,APE/USDT,1d,LONG,2024-10-20 00:00:00+00:00,2024-10-22 00:00:00+00:00,1.491,1.2644285714285715,0.22657142857142862,-1.0000000000000002,1.1828499369482965,False,100.0
VAR_BASE,,ARPA/USDT,1d,LONG,2024-10-20 00:00:00+00:00,2024-10-22 00:00:00+00:00,0.06023,0.05126,0.008970000000000002,-0.9999999999999997,0.8283166109253063,False,100.0
VAR_BASE,,SOL/USDT,1d,LONG,2024-10-20 00:00:00+00:00,2024-12-03 00:00:00+00:00,167.4,219.48857142857145,14.061428571428564,3.70435842730875,6.897592197500764,True,20.0
VAR_BASE,,TRX/USDT,1d,LONG,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.1646,0.1602,0.005271428571428581,-0.8346883468834648,1.119241192411925,False,50.0
VAR_BASE,,AAVE/USDT,1d,LONG,2024-11-06 00:00:00+00:00,2024-11-15 00:00:00+00:00,173.71,150.60428571428574,23.105714285714278,-0.9999999999999997,1.1157413132187466,False,100.0
VAR_BASE,,ARKM/USDT,1d,LONG,2024-11-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.124,1.762,0.362,-1.0000000000000002,1.61049723756906,False,100.0
VAR_BASE,,SUI/USDT,1d,LONG,2024-11-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.3042,3.410771428571429,0.40381428571428557,2.74029787384583,5.412884282024979,True,82.0
VAR_BASE,,UNI/USDT,1d,LONG,2024-11-06 00:00:00+00:00,2024-11-15 00:00:00+00:00,9.288,7.946285714285715,1.3417142857142854,-1.0000000000000002,1.1000851788756385,False,100.0
VAR_BASE,,ADA/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.4065,0.5445071428571429,0.04275714285714284,3.2276979619111277,5.926495155362517,True,100.0
VAR_BASE,,ETH/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-19 00:00:00+00:00,2895.47,3502.704285714286,269.26142857142855,2.2551848177289218,4.502427274608322,True,100.0
VAR_BASE,,LINK/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,12.59,20.818357142857142,1.548571428571428,5.313514760147603,9.570110701107014,True,100.0
VAR_BASE,,AVAX/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,30.36,43.235,3.0828571428571427,4.176320667284523,8.248841519925858,True,60.0
VAR_BASE,,BCH/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-10 00:00:00+00:00,405.0,503.5214285714285,45.28571428571427,2.175552050473185,5.189274447949528,True,100.0
VAR_BASE,,BNB/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,624.66,661.9778571428571,41.55142857142856,0.8981124939833608,4.072062160489585,True,57.99999999999999
VAR_BASE,,ACH/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.02197,0.03096714285714286,0.0030557142857142853,2.9443665264142136,5.805516596540441,True,60.0
VAR_BASE,,AGLD/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-12 00:00:00+00:00,1.625,1.3751428571428572,0.24985714285714283,-0.9999999999999998,0.2201257861635218,False,100.0
VAR_BASE,,ALCX/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,17.63,23.824999999999996,1.901428571428571,3.258076634109691,6.374154770848987,True,72.0
VAR_BASE,,ALGO/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1454,0.41401428571428567,0.014699999999999994,18.27308066083577,31.870748299319743,True,96.0
VAR_BASE,,DOT/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,5.241,4.72342857142857,0.5175714285714289,-1.0000000000000007,1.1553960805961918,False,100.0
VAR_BASE,,ICP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,9.001,7.898714285714285,1.102285714285714,-1.0000000000000002,0.6114567133229665,False,64.0
VAR_BASE,,LTC/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-12 00:00:00+00:00,76.58,69.98142857142857,6.5985714285714305,-1.0000000000000002,0.9395973154362418,False,88.0
VAR_BASE,,XRP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.5884,2.1475,0.04477142857142864,34.823548181237975,51.83663050414797,True,57.99999999999999
VAR_BASE,,ANKR/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03039,0.04894428571428572,0.003191428571428572,5.813786929274843,10.531333930170097,True,64.0
VAR_BASE,,APT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,13.72,11.736571428571429,1.983428571428572,-1.0,0.015125324114087832,False,100.0
VAR_BASE,,ARK/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.6222,0.6235,0.12468571428571429,0.010426214482127123,1.4797204399633364,False,82.0
VAR_BASE,,AXS/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,5.824,5.178571428571428,0.6454285714285717,-1.0000000000000004,0.23550243470562207,False,86.0
VAR_BASE,,NEAR/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.562,5.687,0.7067142857142859,0.17687487366080448,3.7950272892662205,False,62.0
VAR_BASE,,TRX/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.1776285714285714,0.009671428571428572,-1.0000000000000009,0.506646971935009,False,100.0
VAR_BASE,,AGLD/USDT,1d,LONG,2024-11-13 00:00:00+00:00,2024-11-14 00:00:00+00:00,1.996,1.423857142857143,0.5721428571428572,-0.9999999999999998,0.0873907615480646,False,100.0
VAR_BASE,,ADA/USDT,1d,LONG,2024-11-15 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.7071,0.9919,0.12748571428571429,2.2339757956073516,4.857799193186913,True,100.0
VAR_BASE,,ALICE/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,1.305,1.0887142857142855,0.21628571428571433,-1.0000000000000004,2.857331571994716,False,100.0
VAR_BASE,,AMP/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-11-29 00:00:00+00:00,0.005227,0.0068105,0.0010357142857142859,1.5288965517241375,4.244413793103448,True,100.0
VAR_BASE,,ATOM/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.122,8.224428571428572,0.8922857142857146,2.3562279859109827,5.105987832212615,True,100.0
VAR_BASE,,AXS/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.11,7.731857142857144,0.9691428571428574,1.673496462264151,4.378095518867923,True,100.0
VAR_BASE,,LTC/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,95.42,82.56857142857143,12.851428571428574,-0.9999999999999998,0.15640284570920446,False,100.0
VAR_BASE,,TRX/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.2002,0.37,0.01658571428571428,10.237726098191219,15.061154177433254,True,100.0
VAR_BASE,,1INCH/USDT,1d,LONG,2024-11-18 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.3331,0.47862142857142853,0.050628571428571446,2.8742945823927744,5.919582392776522,True,100.0
VAR_BASE,,ARB/USDT,1d,LONG,2024-11-21 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.7785,0.7799,0.15781428571428574,0.008871186747533696,2.9141848465646776,False,100.0
VAR_BASE,,DOT/USDT,1d,LONG,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.63,6.941,1.2560000000000002,0.24761146496815278,3.9960191082802536,False,100.0
VAR_BASE,,ICP/USDT,1d,LONG,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,11.27,10.149,1.9607142857142859,-0.5717304189435339,2.196648451730419,False,100.0
