time,open,high,low,close,volume
2024-10-17 00:00:00+00:00,155.1,168.0,146.8,151.4,18434.09
2024-10-18 00:00:00+00:00,151.1,158.6,150.3,156.0,15919.415
2024-10-19 00:00:00+00:00,156.0,162.5,154.6,161.0,6927.793
2024-10-20 00:00:00+00:00,160.8,169.3,157.3,168.5,10098.244
2024-10-21 00:00:00+00:00,168.5,173.4,161.6,167.3,13299.581
2024-10-22 00:00:00+00:00,167.3,172.6,164.2,169.0,6206.36
2024-10-23 00:00:00+00:00,169.1,175.5,162.9,172.4,12980.394
2024-10-24 00:00:00+00:00,172.3,180.5,170.9,178.5,12351.09
2024-10-25 00:00:00+00:00,178.5,178.9,160.5,165.8,14714.541
2024-10-26 00:00:00+00:00,165.8,174.5,163.6,172.1,6054.554
2024-10-27 00:00:00+00:00,172.1,179.8,171.6,178.5,5462.274
2024-10-28 00:00:00+00:00,178.1,181.3,174.2,180.1,6290.675
2024-10-29 00:00:00+00:00,180.1,185.0,178.1,181.2,13024.166
2024-10-30 00:00:00+00:00,181.2,183.0,174.6,176.5,6769.281
2024-10-31 00:00:00+00:00,176.5,178.0,169.1,170.5,4580.841
2024-11-01 00:00:00+00:00,170.5,175.7,165.1,167.8,5252.301
2024-11-02 00:00:00+00:00,167.7,170.3,164.0,168.0,7362.462
2024-11-03 00:00:00+00:00,168.0,168.3,159.0,164.2,5410.992
2024-11-04 00:00:00+00:00,164.0,166.9,157.0,159.7,11082.717
2024-11-05 00:00:00+00:00,159.6,171.2,158.5,168.4,14859.142
2024-11-06 00:00:00+00:00,168.3,191.6,168.3,188.6,37126.0
2024-11-07 00:00:00+00:00,188.6,199.9,187.7,198.3,16488.044
2024-11-08 00:00:00+00:00,198.3,207.3,197.7,201.7,20980.551
2024-11-09 00:00:00+00:00,202.2,205.4,197.0,202.3,7341.543
2024-11-10 00:00:00+00:00,201.9,217.5,201.0,212.2,20074.192
2024-11-11 00:00:00+00:00,212.6,225.9,206.5,224.0,22586.763
2024-11-12 00:00:00+00:00,224.4,227.6,207.2,214.3,16679.98
2024-11-13 00:00:00+00:00,214.3,222.9,203.0,217.6,29331.885
2024-11-14 00:00:00+00:00,217.4,225.5,209.2,211.8,19680.267
2024-11-15 00:00:00+00:00,211.8,223.3,206.8,221.3,14226.785
2024-11-16 00:00:00+00:00,221.2,224.6,216.2,218.3,6976.49
2024-11-17 00:00:00+00:00,218.6,245.4,215.0,240.4,24901.493
2024-11-18 00:00:00+00:00,240.4,251.8,237.0,243.2,18763.011
2024-11-19 00:00:00+00:00,242.6,251.0,237.0,240.6,12085.494
2024-11-20 00:00:00+00:00,240.6,246.0,233.6,239.0,12545.701
2024-11-21 00:00:00+00:00,238.9,263.7,231.9,260.5,28708.659
2024-11-22 00:00:00+00:00,260.4,268.3,255.5,261.0,13589.37
2024-11-23 00:00:00+00:00,260.9,267.9,256.1,258.8,13850.082
